"objectid","cnn","streetname","from_st","to_st","facility_t","direct","surface_tr","barrier","notes","dir","double","fy","qtr","street_","length","number_","install_yr","install_mo","update_yr","update_mo","globalid","symbology","sharrow","buffered","raised","contraflow","greenwave","biap","sm_sweeper","shape"
"2802","408000.0","8TH ST","NATOMA ST","HOWARD ST","CLASS IV","1W","GREEN PAINT","SAFE-HIT POSTS",,"S","0","2017","4","8th St","0.04280075","23","2003",,"2017","5",,"SEPARATED BIKEWAY","1","NO","NO","NO","NO","NO","YES","LINESTRING (-122.412155 37.77666, -122.411606 37.776222)"
"2067","409000.0","8TH ST","HOWARD ST","TEHAMA ST","CLASS IV","1W","GREEN PAINT","CONCRETE; SAFE-HIT POSTS","Transit Boarding Island","S","0","2017","4","8th St","0.04162459","23","2001",,"2017","5",,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","YES","LINESTRING (-122.411606 37.776222, -122.41107 37.775795)"
"1105","2156000.0","ALEMANY BLVD","PUTNAM ST","ALEMANY BLVD OFF RAMP","CLASS III","2W",,,,"W","0","0","0","Alemany Blvd","0.07710978","45","2011",,"2021","1",,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.40978 37.735466, -122.40995 37.73533, -122.41074 37.73485, -122.41083 37.734734)"
"1034","2165103.0","ALEMANY BLVD","NORTON ST","SAN JUAN AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04521033","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.436676 37.72544, -122.43701 37.724842)"
"4694","2181202.0","ALEMANY BLVD","SAGAMORE ST","BROTHERHOOD WY","CLASS II","2W",,,,"W","0","0","0","Alemany Blvd","0.04247621","98","2005",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.46303 37.711422, -122.46371 37.711723)"
"1068","2180203.0","ALEMANY BLVD","ORIZABA AV","HABITAT TER","CLASS III","2W",,,,"W","0",,,"Alemany Blvd","0.06895641","98","2012",,,,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.46139 37.710815, -122.4619 37.71097, -122.462364 37.711174, -122.46255 37.71117)"
"1122","2164102.0","ALEMANY BLVD","FRANCIS ST","SANTA ROSA AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.06725757","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43545 37.727592, -122.43559 37.72741, -122.43599 37.72672)"
"4667","2156000.0","ALEMANY BLVD","PUTNAM ST","ALEMANY BLVD OFF RAMP","CLASS IV","2W",,"SAFE-HIT POSTS",,"W","1","0","0","Alemany Blvd","0.07710978","45","2011",,"2021","1",,"SEPARATED BIKEWAY","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.40978 37.735466, -122.40995 37.73533, -122.41074 37.73485, -122.41083 37.734734)"
"431","2165102.0","ALEMANY BLVD","HARRINGTON ST","NORTON ST","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04767993","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43634 37.726078, -122.436676 37.72544)"
"1154","2180202.0","ALEMANY BLVD","HABITAT TER","CRYSTAL ST","CLASS III","2W",,,,"E","1",,,"Alemany Blvd","0.06166731","98","2012",,,,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.46048 37.710323, -122.46056 37.71045, -122.46103 37.710667, -122.46132 37.710793, -122.46139 37.710815)"
"4716","2169101.0","ALEMANY BLVD","SENECA AVE","GENEVA AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.07818512","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.441315 37.718636, -122.44233 37.717834)"
"3683","2170103.0","ALEMANY BLVD","CHANCERY LN","NIAGARA AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04018724","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44291 37.717377, -122.44343 37.71697)"
"4654","2172101.0","ALEMANY BLVD","MOUNT VERNO NAVE","OTTAWA AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.08810529","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.444565 37.71608, -122.44583 37.715298)"
"1175","2157102.0","ALEMANY BLVD","STONEYBROOK AVE","HWY 280 ON RAMP","CLASS IV","1W",,"SAFE-HIT POSTS; K-RAIL","2020 update - no class change; just barrier","E","0","0","0","Alemany Blvd","0.10787616","5","2011",,"0",,,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","N/A","LINESTRING (-122.42173 37.731354, -122.42084 37.731533, -122.41982 37.731686, -122.41981 37.731686)"
"1310","2152000.0","ALEMANY BLVD","PUTNAM ST","INDUSTRIAL ST OFF RAMP","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"E","0","0","0","Alemany Blvd","0.16898192","45","2011",,"2021","1",,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.40817 37.73586, -122.40843 37.735817, -122.40887 37.73574, -122.40915 37.73565, -122.4094 37.73555, -122.40963 37.735428, -122.40987 37.73527, -122.4106 37.734768, -122.41083 37.734734)"
"1364","2160101.0","ALEMANY BLVD","LYELL ST","SILVER AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.1326948","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43119 37.730568, -122.43244 37.7302, -122.43282 37.73007, -122.433174 37.729893, -122.43339 37.729774)"
"3790","2161101.0","ALEMANY BLVD","SILVER AV","TINGLEY ST","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04581509","40","2005",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43339 37.729774, -122.4337 37.72954, -122.433975 37.729305)"
"4448","2164101.0","ALEMANY BLVD","COTTER ST","FRANCIS ST","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04766731","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.434975 37.728172, -122.43545 37.727592)"
"1457","2163101.0","ALEMANY BLVD","THERESA ST","COTTER ST","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04720758","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43448 37.728733, -122.434975 37.728172)"
"4134","2157204.0","ALEMANY BLVD","PUTNAM ST","CONGDON ST","CLASS IV","1W",,"SAFE-HIT POSTS",,"W","0","0","0","Alemany Blvd","0.15427974","45","2011",,"0",,,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","N/A","LINESTRING (-122.42354 37.73173, -122.424576 37.73172, -122.42487 37.731632, -122.42537 37.731316, -122.425644 37.731216, -122.42616 37.731167)"
"3674","2180101.0","ALEMANY BLVD","ORIZABA AV","CRYSTAL ST","CLASS III","2W",,,,"W","0",,,"Alemany Blvd","0.13100335","98","2012",,,,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.46048 37.710323, -122.460686 37.71034, -122.461174 37.71059, -122.461395 37.710686, -122.462494 37.71105, -122.46255 37.71117)"
"10564","2186000.0","ALEMANY BLVD","ALEMANY BLVD","JUSTIN DR","CLASS II","1W",,,,"E","1","2014",,"Alemany Boulevard","0.13116099",,"2014",,,,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42354 37.73173, -122.42392 37.73177, -122.42467 37.731773, -122.42519 37.731754, -122.425735 37.731777, -122.42592 37.731815)"
"453","2170103.0","ALEMANY BLVD","CHANCERY LN","NIAGARA AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04018724","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44291 37.717377, -122.44343 37.71697)"
"2865","2164102.0","ALEMANY BLVD","FRANCIS ST","SANTA ROSA AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.06725757","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43545 37.727592, -122.43559 37.72741, -122.43599 37.72672)"
"3018","2173201.0","ALEMANY BLVD","OTTAWA AV","FOOTE AV","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.09038492","25","2003",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44583 37.715298, -122.447266 37.71465)"
"1585","2159101.0","ALEMANY BLVD","ROUSSEAU ST","LYELL ST","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.09457736","40","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42957 37.73104, -122.43119 37.730568)"
"4028","2172101.0","ALEMANY BLVD","MOUNT VERNO NAVE","OTTAWA AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.08810529","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.444565 37.71608, -122.44583 37.715298)"
"1604","2178101.0","ALEMANY BLVD","SICKLES AV","SAN JOSE AV","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.12335076","805","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.45489 37.71048, -122.45585 37.710197, -122.45707 37.71011)"
"1608","2165101.0","ALEMANY BLVD","SANTA ROSA AVE","HARRINGTON ST","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04819731","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43599 37.72672, -122.43634 37.726078)"
"4011","2157203.0","ALEMANY BLVD","ELLSWORTH ST","ALEMANY BLVD","CLASS II","1W",,,,"W","0","0","0","Alemany Blvd","0.25377788","45","2011",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","N/A","LINESTRING (-122.41897 37.73221, -122.41993 37.73223, -122.42073 37.732197, -122.42178 37.732033, -122.422714 37.731842, -122.42354 37.73173)"
"2863","2177202.0","ALEMANY BLVD","UNNAMED #28","SICKLES AV","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.02962927","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.454414 37.710686, -122.45456 37.710625, -122.45489 37.71048)"
"1663","2165101.0","ALEMANY BLVD","SANTA ROSA AVE","HARRINGTON ST","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04819731","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43599 37.72672, -122.43634 37.726078)"
"4290","2160101.0","ALEMANY BLVD","LYELL ST","SILVER AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.1326948","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43119 37.730568, -122.43244 37.7302, -122.43282 37.73007, -122.433174 37.729893, -122.43339 37.729774)"
"1690","2175202.0","ALEMANY BLVD","WHIPPLE AV","FARRAGUT AV","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.10315443","55","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.45063 37.713116, -122.45101 37.712856, -122.45196 37.712055)"
"3922","2174201.0","ALEMANY BLVD","FOOTE AV","NAGLEE AV","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.10611219","25","2000",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.447266 37.71465, -122.44895 37.713886)"
"670","2176101.0","ALEMANY BLVD","FARRAGUT AV","LAURA ST","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04273553","45","2000",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.45196 37.712055, -122.4525 37.711613)"
"1764","2157201.0","ALEMANY BLVD","PUTNAM ST","FOLSOM ST","CLASS II","1W",,,,"W","0","0","0","Alemany Blvd","0.19303683","45","2011",,"0",,,"BIKE LANE","0","YES","NO","NO","NO","NO","N/A","LINESTRING (-122.41083 37.734734, -122.41092 37.734734, -122.41285 37.73377, -122.413826 37.733276)"
"1773","2174201.0","ALEMANY BLVD","FOOTE AV","NAGLEE AV","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.10611219","25","2000",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.447266 37.71465, -122.44895 37.713886)"
"4195","2167101.0","ALEMANY BLVD","OCEAN AVE","LEO ST","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.05444013","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43744 37.723717, -122.4376 37.72327, -122.43779 37.722984)"
"4285","2159101.0","ALEMANY BLVD","ROUSSEAU ST","LYELL ST","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.09457736","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42957 37.73104, -122.43119 37.730568)"
"1789","2170102.0","ALEMANY BLVD","GENEVA AVE","CHANCERY LN","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04464635","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44233 37.717834, -122.44291 37.717377)"
"1857","2161101.0","ALEMANY BLVD","SILVER AV","TINGLEY ST","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04581509","84","2005",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43339 37.729774, -122.4337 37.72954, -122.433975 37.729305)"
"4283","2167102.0","ALEMANY BLVD","LEO ST","ONONDAGA AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.10452046","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43779 37.722984, -122.438644 37.721626)"
"3456","2170102.0","ALEMANY BLVD","GENEVA AVE","CHANCERY LN","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04464635","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44233 37.717834, -122.44291 37.717377)"
"1896","2176102.0","ALEMANY BLVD","LAURA ST","LAWRENCE AV","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04434919","98","2002",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.4525 37.711613, -122.45314 37.71122)"
"3443","2168101.0","ALEMANY BLVD","ONONDAGA AVE","SENECA AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.25630232","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.438644 37.721626, -122.43973 37.71991, -122.441315 37.718636)"
"281","2166201.0","ALEMANY BLVD","SAN JUAN AVE","OCEAN AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.08137632","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43701 37.724842, -122.437164 37.724567, -122.43727 37.72434, -122.437355 37.724083, -122.43744 37.723717)"
"3410","2181201.0","ALEMANY BLVD","ORIZABA AV","SAGAMORE ST","CLASS III","2W",,,,"E","1","0","0","Alemany Blvd","0.03320791","75","2012",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.46255 37.71117, -122.462616 37.71128, -122.46303 37.711422)"
"383","2171101.0","ALEMANY BLVD","NIAGARA AVE","MOUNT VERNON AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.08728796","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44343 37.71697, -122.444565 37.71608)"
"1996","2176101.0","ALEMANY BLVD","FARRAGUT AV","LAURA ST","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04273553","45","2000",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.45196 37.712055, -122.4525 37.711613)"
"5050","2164101.0","ALEMANY BLVD","COTTER ST","FRANCIS ST","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04766731","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.434975 37.728172, -122.43545 37.727592)"
"2411","2162101.0","ALEMANY BLVD","TINGLEY ST","THERESA ST","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04813917","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.433975 37.729305, -122.43448 37.728733)"
"2045","2177202.0","ALEMANY BLVD","UNNAMED #28","SICKLES AV","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.02962927","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.454414 37.710686, -122.45456 37.710625, -122.45489 37.71048)"
"2049","2168101.0","ALEMANY BLVD","ONONDAGA AVE","SENECA AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.25630232","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.438644 37.721626, -122.43973 37.71991, -122.441315 37.718636)"
"2061","2171101.0","ALEMANY BLVD","NIAGARA AVE","MOUNT VERNON AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.08728796","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44343 37.71697, -122.444565 37.71608)"
"2239","2167101.0","ALEMANY BLVD","OCEAN AVE","LEO ST","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.05444013","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43744 37.723717, -122.4376 37.72327, -122.43779 37.722984)"
"292","2157101.0","ALEMANY BLVD","HWY 280 ON RAMP","HWY 280 OFF RAMP","CLASS IV","1W",,"K-RAIL","2021 update - no class change; just barrier","E","0","0","0","Alemany Blvd","0.58998046","45","2011",,"0",,,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","N/A","LINESTRING (-122.41981 37.731686, -122.419 37.731655, -122.415726 37.73139, -122.41517 37.731552, -122.41477 37.731827, -122.414215 37.73273, -122.41386 37.733017, -122.41246 37.733627, -122.411674 37.734188, -122.41084 37.734642, -122.41084 37.734734)"
"4256","2162101.0","ALEMANY BLVD","TINGLEY ST","THERESA ST","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04813917","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.433975 37.729305, -122.43448 37.728733)"
"2254","2177201.0","ALEMANY BLVD","LAWRENCE AV","UNNAMED #28","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.07879314","98","2002",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.45314 37.71122, -122.45399 37.71084, -122.454414 37.710686)"
"4902","2177201.0","ALEMANY BLVD","LAWRENCE AV","UNNAMED #28","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.07879314","45","2002",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.45314 37.71122, -122.45399 37.71084, -122.454414 37.710686)"
"4887","2158201.0","ALEMANY BLVD","ROUSSEAU ST","CONGDON ST","CLASS IV","2W",,"SAFE-HIT POSTS",,"E","0","0","0","Alemany Blvd","0.19254125","45","2011",,"0",,,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","N/A","LINESTRING (-122.42957 37.73104, -122.428375 37.731388, -122.42816 37.73142, -122.42797 37.731407, -122.42752 37.73136, -122.42616 37.731167)"
"299","2175201.0","ALEMANY BLVD","NAGLEE AV","WHIPPLE AV","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.10655709","84","2003",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44895 37.713886, -122.45 37.713474, -122.45063 37.713116)"
"3072","2175202.0","ALEMANY BLVD","WHIPPLE AV","FARRAGUT AV","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.10315443","90","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.45063 37.713116, -122.45101 37.712856, -122.45196 37.712055)"
"3087","2165103.0","ALEMANY BLVD","NORTON ST","SAN JUAN AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04521033","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.436676 37.72544, -122.43701 37.724842)"
"3100","2173201.0","ALEMANY BLVD","OTTAWA AV","FOOTE AV","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.09038492","45","2003",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44583 37.715298, -122.447266 37.71465)"
"3870","2178101.0","ALEMANY BLVD","SICKLES AV","SAN JOSE AV","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.12335076","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.45489 37.71048, -122.45585 37.710197, -122.45707 37.71011)"
"3227","2181201.0","ALEMANY BLVD","ORIZABA AV","SAGAMORE ST","CLASS III","2W",,,,"W","0","0","0","Alemany Blvd","0.03320791","198","2012",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.46255 37.71117, -122.462616 37.71128, -122.46303 37.711422)"
"197","2176102.0","ALEMANY BLVD","LAURA ST","LAWRENCE AV","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04434919","55","2002",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.4525 37.711613, -122.45314 37.71122)"
"4955","2175201.0","ALEMANY BLVD","NAGLEE AV","WHIPPLE AV","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.10655709","45","2003",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.44895 37.713886, -122.45 37.713474, -122.45063 37.713116)"
"3831","2181202.0","ALEMANY BLVD","SAGAMORE ST","BROTHERHOOD WY","CLASS II","2W",,,,"E","1","0","0","Alemany Blvd","0.04247621","98","2005",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.46303 37.711422, -122.46371 37.711723)"
"2910","2165102.0","ALEMANY BLVD","HARRINGTON ST","NORTON ST","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.04767993","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43634 37.726078, -122.436676 37.72544)"
"5149","2163101.0","ALEMANY BLVD","THERESA ST","COTTER ST","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.04720758","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43448 37.728733, -122.434975 37.728172)"
"2905","2169101.0","ALEMANY BLVD","SENECA AVE","GENEVA AVE","CLASS II","2W",,,,,"0","0","0","Alemany Blvd","0.07818512","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.441315 37.718636, -122.44233 37.717834)"
"4872","2158201.0","ALEMANY BLVD","ROUSSEAU ST","CONGDON ST","CLASS IV","2W",,"SAFE-HIT POSTS",,"W","1","0","0","Alemany Blvd","0.19254125","45","2011",,"0",,,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","N/A","LINESTRING (-122.42957 37.73104, -122.428375 37.731388, -122.42816 37.73142, -122.42797 37.731407, -122.42752 37.73136, -122.42616 37.731167)"
"5163","2166201.0","ALEMANY BLVD","SAN JUAN AVE","OCEAN AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.08137632","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43701 37.724842, -122.437164 37.724567, -122.43727 37.72434, -122.437355 37.724083, -122.43744 37.723717)"
"625","2155000.0","ALEMANY BLVD","ALEMANY BLVD OFF RAMP","INDUSTRIAL ST OFF RAMP","CLASS IV","2W",,"SAFE-HIT POSTS",,"W","0","0","0","Alemany Blvd","0.12084864","45","2011",,"2021","1",,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.40879 37.736996, -122.409004 37.736435, -122.40922 37.736023, -122.40952 37.735657, -122.40978 37.735466)"
"520","2167102.0","ALEMANY BLVD","LEO ST","ONONDAGA AVE","CLASS II","2W",,,,,"1","0","0","Alemany Blvd","0.10452046","45","2006",,"0",,,"BIKE LANE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.43779 37.722984, -122.438644 37.721626)"
"1367","2153000.0","ALEMANY BLVD","INDUSTRIAL ST OFF RAMP","SAN BRUNO AVE","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"E","1","0","0","Alemany Blvd","0.04197622","45","2011",,"2021","1",,"SEPARATED BIKEWAY","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.40743 37.736023, -122.40762 37.735954, -122.40788 37.735905, -122.40817 37.73586)"
"1953","2157103.0","ALEMANY BLVD","CONGDON ST","STONYBROOK AVE","CLASS IV","1W",,"SAFE-HIT POSTS",,"E","0","0","0","Alemany Blvd","0.24587729","45","2011",,"0",,,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","N/A","LINESTRING (-122.42618 37.731167, -122.42578 37.731087, -122.42497 37.731052, -122.42371 37.731102, -122.42226 37.73125, -122.42173 37.731354)"
