"organization_group_code","job_family_code","job_code","year_type","year","organization_group","department_code","department","union_code","union","job_family","job","employee_identifier","salaries","overtime","other_salaries","total_salary","retirement","health_and_dental","other_benefits","total_benefits","total_compensation"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","46463","43692.91","0.00","395.20","44088.11","8781.97","6872.86","3676.29","19331.12","63419.23"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","46489","72873.51","0.00","0.00","72873.51","14467.70","11482.88","6075.81","32026.39","104899.90"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","4659","91900.13","0.00","0.00","91900.13","18050.60","12653.54","7508.15","38212.29","130112.42"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","46891","93727.51","0.00","648.00","94375.51","18515.25","12918.24","7842.07","39275.56","133651.07"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","47263","93727.50","0.00","1794.96","95522.46","18515.25","12918.24","7735.96","39169.45","134691.91"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","47286","93727.51","0.00","875.52","94603.03","18558.22","12918.24","7860.16","39336.62","133939.65"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","48987","93727.55","0.00","1146.96","94874.51","18388.01","12918.24","7678.13","38984.38","133858.89"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","49998","26235.50","0.00","18346.42","44581.92","4807.64","3301.33","3592.82","11701.79","56283.71"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","51108","93418.61","0.00","1146.96","94565.57","18331.76","12873.39","7425.79","38630.94","133196.51"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","52104","49050.19","0.00","0.00","49050.19","10059.12","8064.57","4071.98","22195.67","71245.86"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","52781","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7842.07","39275.56","133651.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","53279","93686.32","0.00","485.03","94171.35","18476.83","12912.27","7825.83","39214.93","133386.28"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","53330","93727.51","0.00","0.00","93727.51","18388.01","12918.24","7790.56","39096.81","132824.32"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","5401","93727.52","0.00","0.00","93727.52","18388.01","12918.24","7790.56","39096.81","132824.33"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","54289","93727.50","0.00","1146.96","94874.46","18388.01","12918.24","7847.82","39154.07","134028.53"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","54790","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7842.07","39275.56","133651.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","54869","93727.54","0.00","2142.00","95869.54","18388.01","12918.24","7702.61","39008.86","134878.40"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","55566","71125.28","0.00","1632.87","72758.15","13998.42","9687.49","5637.10","29323.01","102081.16"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","56139","49630.01","0.00","6389.56","56019.57","9450.63","6698.35","4603.77","20752.75","76772.32"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","56389","93727.52","0.00","0.00","93727.52","18388.01","12918.24","7651.43","38957.68","132685.20"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","56780","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7842.07","39275.56","133651.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","5681","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7842.07","39275.56","133651.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","593","91136.78","0.00","1146.96","92283.74","17835.66","12553.24","7527.38","37916.28","130200.02"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","7647","93727.50","0.00","0.00","93727.50","18388.01","12918.24","7719.01","39025.26","132752.76"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","8650","93727.50","0.00","573.48","94300.98","18388.01","12918.24","7746.53","39052.78","133353.76"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","8863","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7842.07","39275.56","133651.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","9022","92873.68","0.00","641.78","93515.46","18358.64","12794.26","7773.70","38926.60","132442.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","9224","93727.50","0.00","2790.00","96517.50","18515.25","12918.24","7754.12","39187.61","135705.11"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","9245","84277.89","0.00","579.18","84857.07","16781.95","11546.10","7085.36","35413.41","120270.48"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","969","93727.52","0.00","648.00","94375.52","18515.27","12918.24","7842.08","39275.59","133651.11"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","9817","93727.51","0.00","0.00","93727.51","18388.01","12918.24","7790.56","39096.81","132824.32"
"01","SCRT","441C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Court Paralegal","50680","80205.10","0.00","1560.00","81765.10","9739.06","12918.24","6788.04","29445.34","111210.44"
"01","SCRT","441C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Court Paralegal","50898","81086.31","0.00","1580.00","82666.31","16240.39","12870.40","6864.45","35975.24","118641.55"
"01","SCRT","441C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Court Paralegal","56194","22006.15","0.00","240.00","22246.15","4051.02","2760.08","1828.71","8639.81","30885.96"
"01","SCRT","450C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Building Services Technician","1876","83778.51","0.00","0.00","83778.51","16453.49","12918.24","7384.50","36756.23","120534.74"
"01","SCRT","450C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Building Services Technician","47182","93727.50","0.00","1794.96","95522.46","18515.25","12918.24","7899.34","39332.83","134855.29"
"01","SCRT","472C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Fiscal Technician","27626","69215.43","0.00","561.18","69776.61","13503.60","11187.15","5774.12","30464.87","100241.48"
"01","SCRT","472C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Fiscal Technician","46732","78617.98","0.00","0.00","78617.98","15426.66","12754.62","6536.15","34717.43","113335.41"
"01","SCRT","472C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Fiscal Technician","49053","79570.53","0.00","648.00","80218.53","15729.83","12918.24","6559.66","35207.73","115426.26"
"01","SCRT","472C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Fiscal Technician","5087","79570.53","0.00","0.00","79570.53","15602.47","12918.24","6611.88","35132.59","114703.12"
"01","SCRT","472C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Fiscal Technician","55759","79570.58","0.00","1794.96","81365.54","15729.83","12918.24","6720.67","35368.74","116734.28"
"01","SCRT","472C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Fiscal Technician","9751","79570.56","0.00","1146.96","80717.52","15602.47","12918.24","6573.76","35094.47","115811.99"
"01","SCRT","474C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Senior Fiscal Technician","19233","88485.88","0.00","357.00","88842.88","17411.38","12160.19","7341.80","36913.37","125756.25"
"01","SCRT","474C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Senior Fiscal Technician","21024","93727.58","0.00","1794.96","95522.54","18515.26","12918.24","7684.30","39117.80","134640.34"
"01","SCRT","474C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Senior Fiscal Technician","23002","93727.51","0.00","648.00","94375.51","18515.26","12918.24","7842.07","39275.57","133651.08"
"01","SCRT","474C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Senior Fiscal Technician","30537","91630.64","0.00","633.10","92263.74","18076.91","12621.19","7674.18","38372.28","130636.02"
"01","SCRT","474C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Senior Fiscal Technician","54031","93727.53","0.00","0.00","93727.53","18388.01","12918.24","7790.56","39096.81","132824.34"
"01","SCRT","474C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Senior Fiscal Technician","56835","11737.50","0.00","8230.37","19967.87","2148.32","1196.13","1580.91","4925.36","24893.23"
"01","SCRT","474C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Senior Fiscal Technician","5837","93727.54","0.00","648.00","94375.54","18515.28","12918.24","7646.10","39079.62","133455.16"
"01","SCRT","475C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Training Technician","27294","91710.10","0.00","2784.75","94494.85","18127.49","12813.52","7475.20","38416.21","132911.06"
"01","SCRT","491C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Court Administrative Secretary","49710","90736.53","0.00","2790.00","93526.53","17926.29","12918.24","7505.11","38349.64","131876.17"
"01","SCRT","491C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Court Administrative Secretary","51172","90736.53","0.00","648.00","91384.53","17926.29","12918.24","7593.07","38437.60","129822.13"
"01","SCRT","990C","Calendar","2013","Public Protection","CRT","CRT Superior Court","933","Court Unrepresented Bench Officers","SF Superior Court","Superior Court Judge","10159","5605.34","0.00","32.80","5638.14","0.00","7368.18","82.19","7450.37","13088.51"
"01","SCRT","990C","Calendar","2013","Public Protection","CRT","CRT Superior Court","933","Court Unrepresented Bench Officers","SF Superior Court","Superior Court Judge","11423","9281.58","0.00","0.00","9281.58","0.00","12200.56","157.33","12357.89","21639.47"
"01","SCRT","990C","Calendar","2013","Public Protection","CRT","CRT Superior Court","933","Court Unrepresented Bench Officers","SF Superior Court","Superior Court Judge","11672","9827.56","0.00","3439.44","13267.00","0.00","0.00","192.37","192.37","13459.37"
