"id_no","start_date","start_date_month","start_date_day","start_date_year","end_date","end_date_month","end_date_day","end_date_year","exhibition_type","title","gallery_site","gallery_terminal","gallery_area","gallery_level","gallery_name"
"1353","2015-04-10T00:00:00.000","4","10","2015","2015-11-16T00:00:00.000","11","16","2015","General","The Tushanwan Pagodas: Models from the 1915 Panama-Pacific International Exposition","K01","IT","A","D","AML Aviation Museum Gallery 01"
"465","1983-07-13T00:00:00.000","7","13","1983","1984-01-01T00:00:00.000","1","1","1984","General","Navajo Weavings","D05","T2","D","D","D-05 Central South Connector"
"1264","2013-02-01T00:00:00.000","2","1","2013","2013-03-29T00:00:00.000","3","29","2013","Student Art","Children’s Art: Stuart Hall","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1343","2016-06-14T00:00:00.000","6","14","2016","2016-09-19T00:00:00.000","9","19","2016","Photography","Geoffrey Hiller: Bangladesh Project","D01","T2","D","D","D-01 Central North Connector"
"1579","2018-04-26T00:00:00.000","4","26","2018","2018-05-23T00:00:00.000","5","23","2018","Video Art","Fisherman","G03","IT","G","D","G-03 Video Arts Gallery"
"1512","2017-09-20T00:00:00.000","9","20","2017","2019-03-11T00:00:00.000","3","11","2019","Aviation","Aviation Resolutions: The Jim Lund 1:72 Scale Model Aircraft Photographs","K06","IT","A","D","AML Aviation Museum Gallery 06a-e"
"866","2005-08-24T00:00:00.000","8","24","2005","2005-12-12T00:00:00.000","12","12","2005","Photography","Kubla Khan, Chinatown San Francisco","B03","T1","B","D","B-03 Gate 36"
"369","1995-09-01T00:00:00.000","9","1","1995","1995-10-15T00:00:00.000","10","15","1995","Student Art","Children's Art: Convent of the Sacred Heart Elementary","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1456","2017-01-04T00:00:00.000","1","4","2017","2017-05-02T00:00:00.000","5","2","2017","Photography","Bob Cornelis: Carta I","F03","T3","F","D","F-03 Gate 76"
"1433","2016-02-01T00:00:00.000","2","1","2016","2016-04-29T00:00:00.000","4","29","2016","Photography","Gail Wight: The Hexapodarium","E05","T3","E","D","E-05 E Plaza Meet and Greet"
"1566","2018-01-25T00:00:00.000","1","25","2018","2018-02-21T00:00:00.000","2","21","2018","Video Art","Through You","G03","IT","G","D","G-03 Video Arts Gallery"
"1164","2012-03-01T00:00:00.000","3","1","2012","2012-05-31T00:00:00.000","5","31","2012","Photography","Sean Nolan: Images of Vietnam","D01","T2","D","D","D-01 Central North Connector"
"835","2005-04-01T00:00:00.000","4","1","2005","2005-05-31T00:00:00.000","5","31","2005","Student Art","Children's Art: Sweet and Saucy","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"872","2005-10-01T00:00:00.000","10","1","2005","2005-11-30T00:00:00.000","11","30","2005","Student Art","Children's Art: Energy = Movement and Mysteries Within","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1117","2011-04-01T00:00:00.000","4","1","2011","2011-07-29T00:00:00.000","7","29","2011","Photography","Dolores Huerta: A Life of Organizing","D05","T2","D","D","D-05 Central South Connector"
"1021","2011-02-07T00:00:00.000","2","7","2011","2011-04-29T00:00:00.000","4","29","2011","Photography","Rick Chapman:Tree","B03","T1","B","D","B-03 Gate 36"
"177","2001-08-14T00:00:00.000","8","14","2001","2001-11-14T00:00:00.000","11","14","2001","Photography","Hot Rods of California","F03","T3","F","D","F-03 Gate 76"
"915","2007-04-01T00:00:00.000","4","1","2007","2007-07-06T00:00:00.000","7","6","2007","Photography","The Local Nine: San Francisco Seals' Baseball (1903-1957)","B03","T1","B","D","B-03 Gate 36"
"1180","2012-11-01T00:00:00.000","11","1","2012","2013-01-31T00:00:00.000","1","31","2013","Photography","Stan Zrnich: Of Land and Sea","B03","T1","B","D","B-03 Gate 36"
"743","1994-07-01T00:00:00.000","7","1","1994","1994-08-01T00:00:00.000","8","1","1994","Photography","Under the Big Top: Circus Photogaphs","F03","T3","F","D","F-03 Gate 76"
"853","2006-08-01T00:00:00.000","8","1","2006","2006-09-28T00:00:00.000","9","28","2006","Student Art","Children's Art: Art in Action - Imagination Moves The Mind","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1051","2009-06-01T00:00:00.000","6","1","2009","2009-07-31T00:00:00.000","7","31","2009","Student Art","Children’s Art: The Imagine Bus Project","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1421","2015-10-01T00:00:00.000","10","1","2015","2015-11-30T00:00:00.000","11","30","2015","Student Art","Student Art: SF Waldorf School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"810","2004-06-01T00:00:00.000","6","1","2004","2004-08-09T00:00:00.000","8","9","2004","Student Art","Children's Art: Masterpiece Puzzles","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"926","2007-09-16T00:00:00.000","9","16","2007","2007-12-05T00:00:00.000","12","5","2007","Photography","Mark Citret","B03","T1","B","D","B-03 Gate 36"
"340","1991-07-01T00:00:00.000","7","1","1991","1991-08-15T00:00:00.000","8","15","1991","Student Art","Children's Art: Hospitality House","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"969","2008-07-07T00:00:00.000","7","7","2008","2008-09-22T00:00:00.000","9","22","2008","Photography","Mark Citret Photographs","F03","T3","F","D","F-03 Gate 76"
"762","2003-06-12T00:00:00.000","6","12","2003","2003-07-31T00:00:00.000","7","31","2003","Student Art","Children's Art: Faces of First Grade","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"91","1993-01-01T00:00:00.000","1","1","1993","1993-02-27T00:00:00.000","2","27","1993","Student Art","Children's Art: Creativity Explored of San Francisco 1","E01","T3","E",,"E-01 Children’s Art Gallery #2"
"1208","2013-08-16T00:00:00.000","8","16","2013","2014-02-24T00:00:00.000","2","24","2014","General","America’s Cup, Sailing for International Sport’s Greatest Trophy 1851-1937","G01","IT","G","D","G-01 International North Wall"
"1075","2016-05-27T00:00:00.000","5","27","2016","2017-01-09T00:00:00.000","1","9","2017","Aviation","Fashion in Flight: A History of Airline Uniform Design","A01","IT","A","D","A-01 International South Wall"
"545","1989-05-28T00:00:00.000","5","28","1989","1989-07-10T00:00:00.000","7","10","1989","Student Art","World Children's Art Exhibition: Friends on Our Borders","F08","T3","F","D","F-08 Gate 81"
"1597","2018-04-17T00:00:00.000","4","17","2018","2018-07-10T00:00:00.000","7","10","2018","Photography","Preston Gannaway: The Farms of West Oakland","C04","T1","C","D","C-04 Entrance Lobby C Meet and Greet"
"1318","2014-06-02T00:00:00.000","6","2","2014","2014-08-01T00:00:00.000","8","1","2014","Student Art","Student Art: Ruth Asawa San Francisco School of the Arts","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"662","1993-11-01T00:00:00.000","11","1","1993","1993-12-09T00:00:00.000","12","9","1993","General","New Bridges of the World","G03","T2","D","D","D-03 Central Concourse"
"1556","2017-11-16T00:00:00.000","11","16","2017","2017-12-13T00:00:00.000","12","13","2017","Video Art","On Departure","G03","IT","G","D","G-03 Video Arts Gallery"
"970","2008-09-23T00:00:00.000","9","23","2008","2008-12-05T00:00:00.000","12","5","2008","Photography","Rolfe Horn","F03","T3","F","D","F-03 Gate 76"
"1316","2014-08-01T00:00:00.000","8","1","2014","2014-10-31T00:00:00.000","10","31","2014","Photography","Circle of Life by Geir Jordahl","F11","T3","F","D","F-11 Photographs"
"1075","2016-05-20T00:00:00.000","5","20","2016","2017-01-10T00:00:00.000","1","10","2017","Aviation","Fashion in Flight: A History of Airline Uniform Design","G01","IT","G","D","G-01 International North Wall"
"641","2002-12-30T00:00:00.000","12","30","2002","2003-01-15T00:00:00.000","1","15","2003","Student Art","Children's Art: Printmaking: Woodcuts and Linocuts","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"359","1994-06-16T00:00:00.000","6","16","1994","1994-08-15T00:00:00.000","8","15","1994","Student Art","Children's Art: San Francisco Children's Art Center","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"852","2006-06-01T00:00:00.000","6","1","2006","2006-07-31T00:00:00.000","7","31","2006","Student Art","Children's Art: Academic and the Arts: Building a Better Foundation for Students from the American Indian Public Charter School and East Oakland Leadership Academy","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1137","2011-06-01T00:00:00.000","6","1","2011","2011-07-29T00:00:00.000","7","29","2011","Student Art","Children’s Art: The Spirit of Mount Fuji/Reflections on Self-Portraits, Creative Arts Charter School","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"406","1994-04-13T00:00:00.000","4","13","1994","1994-05-25T00:00:00.000","5","25","1994","Photography","The Fjords of Norway: Photographs by Gordon Osmundson","F03","T3","F","D","F-03 Gate 76"
"1480","2017-05-19T00:00:00.000","5","19","2017","2017-08-29T00:00:00.000","8","29","2017","Photography","Gizara: Beyond the Spectrum","F11","T3","F","D","F-11 Photographs"
"1119","2011-05-02T00:00:00.000","5","2","2011","2011-07-29T00:00:00.000","7","29","2011","Photography","Holger Struppek: California Landscape","B03","T1","B","D","B-03 Gate 36"
"1568","2018-02-08T00:00:00.000","2","8","2018","2018-03-07T00:00:00.000","3","7","2018","Video Art","In A Heart Beat","G03","IT","G","D","G-03 Video Arts Gallery"
"1268","2014-02-03T00:00:00.000","2","3","2014","2014-03-28T00:00:00.000","3","28","2014","Student Art","Children’s Art: Artwork from Leap","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1143","2011-12-01T00:00:00.000","12","1","2011","2012-02-29T00:00:00.000","2","29","2012","Photography","Ice Adventure by James Adamson","D01","T2","D","D","D-01 Central North Connector"
"651","2002-10-21T00:00:00.000","10","21","2002","2002-12-30T00:00:00.000","12","30","2002","Student Art","Children's Art: Desserts","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"513","1988-07-01T00:00:00.000","7","1","1988","1988-12-31T00:00:00.000","12","31","1988","Student Art","Children's Art: Dorris-Eaton School, de Young Museum School","F06","T3","F","D","F-06 Gate 72"
"914","2008-04-17T00:00:00.000","4","17","2008","2008-06-25T00:00:00.000","6","25","2008","Photography","San Francisco Ballet at 75 by Eric Tomasson","F03","T3","F","D","F-03 Gate 76"
"218","1995-05-19T00:00:00.000","5","19","1995","1995-08-11T00:00:00.000","8","11","1995","General","Singapore, Past and Present","B02","T1","B","D","B-02 Gate 26"
"610","1993-02-01T00:00:00.000","2","1","1993","1993-03-30T00:00:00.000","3","30","1993","General","San Francisco Victorian Architecture","G03","T2","D","D","D-03 Central Concourse"
"51","1997-07-15T00:00:00.000","7","15","1997","1997-08-28T00:00:00.000","8","28","1997","Student Art","Children's Art: Phoebe Hearst Pre-School Learning Center, San Francisco","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1135","2011-08-01T00:00:00.000","8","1","2011","2011-09-30T00:00:00.000","9","30","2011","Student Art","Children’s Art: Starlight Christian Preschool","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1307","2015-02-02T00:00:00.000","2","2","2015","2015-04-30T00:00:00.000","4","30","2015","Photography","Harold Allen","F11","T3","F","D","F-11 Photographs"
"1064","2010-03-05T00:00:00.000","3","5","2010","2010-08-16T00:00:00.000","8","16","2010","Aviation","Japan Airlines: Over Fifty-Five Years of Service","K02","IT","A","D","AML Aviation Museum Gallery 02"
"1440","2016-08-01T00:00:00.000","8","1","2016","2016-08-19T00:00:00.000","8","19","2016","Student Art","Student Art: Drawbridge","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1612","2018-01-09T00:00:00.000","1","9","2018","2018-04-17T00:00:00.000","4","17","2018","Photography","America in Color: 1940-1943","D01","T2","D","D","D-01 Central North Connector"
"263","1994-12-15T00:00:00.000","12","15","1994","1995-04-25T00:00:00.000","4","25","1995","General","Cinderella by William Wegman","G03","T2","D","D","D-03 Central Concourse"
"1006","2009-05-01T00:00:00.000","5","1","2009","2009-07-31T00:00:00.000","7","31","2009","Photography","Alex Fradkin: Chicago Monoliths","B03","T1","B","D","B-03 Gate 36"
"1250","2013-09-02T00:00:00.000","9","2","2013","2013-11-29T00:00:00.000","11","29","2013","Photography","Aerial Artistry: The New Bay Bridge East Span from Above","F03","T3","F","D","F-03 Gate 76"
"589","1991-12-01T00:00:00.000","12","1","1991","1992-01-01T00:00:00.000","1","1","1992","Photography","Santa Claus","F03","T3","F","D","F-03 Gate 76"
"253","1991-05-02T00:00:00.000","5","2","1991","1991-06-30T00:00:00.000","6","30","1991","General","Jazz Legends","G03","T2","D","D","D-03 Central Concourse"
"1577","2018-04-12T00:00:00.000","4","12","2018","2018-05-09T00:00:00.000","5","9","2018","Video Art","Ophion","G03","IT","G","D","G-03 Video Arts Gallery"
"1284","2014-06-02T00:00:00.000","6","2","2014","2014-08-29T00:00:00.000","8","29","2014","Photography","The Rustic Landscape by Art Rogers","F03","T3","F","D","F-03 Gate 76"
"260","1993-06-01T00:00:00.000","6","1","1993","1993-07-31T00:00:00.000","7","31","1993","General","Italian Style: Photographs by Ted Osmundson","G03","T2","D","D","D-03 Central Concourse"
"1181","2011-04-08T00:00:00.000","4","8","2011","2011-09-21T00:00:00.000","9","21","2011","Aviation","Western Airlines Poster","K04B","IT","A","D","AML Aviation Museum Gallery 04b Special Collections Room"
"674","1996-12-12T00:00:00.000","12","12","1996","1997-01-22T00:00:00.000","1","22","1997","Student Art","Children's Art: French American School","E01","T3","E",,"E-01 Children’s Art Gallery #2"
"1064","2010-02-19T00:00:00.000","2","19","2010","2010-08-16T00:00:00.000","8","16","2010","Aviation","Japan Airlines: Over Fifty-Five Years of Service","K01","IT","A","D","AML Aviation Museum Gallery 01"
"1379","2016-12-12T00:00:00.000","12","12","2016","2017-03-13T00:00:00.000","3","13","2017","Photography","Alex Ramos: Railroads","D01","T2","D","D","D-01 Central North Connector"
"1138","2011-09-01T00:00:00.000","9","1","2011","2011-11-30T00:00:00.000","11","30","2011","Photography","Benjamen Chinn: Paris","F03","T3","F","D","F-03 Gate 76"
"765","2004-04-02T00:00:00.000","4","2","2004","2004-05-30T00:00:00.000","5","30","2004","Student Art","Children's Art: San Francisco Symphony's Concerts for Kids Visual Arts Project","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1576","2018-04-05T00:00:00.000","4","5","2018","2018-05-02T00:00:00.000","5","2","2018","Video Art","Sowle","G03","IT","G","D","G-03 Video Arts Gallery"
"393","1991-04-01T00:00:00.000","4","1","1991","1991-05-31T00:00:00.000","5","31","1991","Photography","Architecture for People","F03","T3","F","D","F-03 Gate 76"
"1510","2017-04-06T00:00:00.000","4","6","2017","2017-07-11T00:00:00.000","7","11","2017","Student Art","Student Art: Stuart Hall","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"458","2001-11-13T00:00:00.000","11","13","2001","2002-02-14T00:00:00.000","2","14","2002","Photography","Journey Along California's Coastline","B03","T1","B","D","B-03 Gate 36"
"543","1989-01-01T00:00:00.000","1","1","1989","1989-04-15T00:00:00.000","4","15","1989","Student Art","Children's Art: Paintbrush Diplomacy","F07","T3","F","D","F-07 Gate 74"
"265","1995-08-01T00:00:00.000","8","1","1995","1995-10-31T00:00:00.000","10","31","1995","General","Australian Country","G03","T2","D","D","D-03 Central Concourse"
"30","1997-03-04T00:00:00.000","3","4","1997","1997-05-29T00:00:00.000","5","29","1997","Student Art","Children's Art: Creativity Explored 4","E01","T3","E",,"E-01 Children’s Art Gallery #2"
"883","2007-02-05T00:00:00.000","2","5","2007","2007-04-30T00:00:00.000","4","30","2007","Photography","SUB URBAN","F03","T3","F","D","F-03 Gate 76"
"1059","2009-11-02T00:00:00.000","11","2","2009","2010-01-29T00:00:00.000","1","29","2010","Photography","Marlowe Boyd: Images","B03","T1","B","D","B-03 Gate 36"
"1402","2015-11-18T00:00:00.000","11","18","2015","2016-09-12T00:00:00.000","9","12","2016","Aviation","United States Coast Guard Air Station San Francisco","K06","IT","A","D","AML Aviation Museum Gallery 06a-e"
"510","1988-07-01T00:00:00.000","7","1","1988","1988-08-31T00:00:00.000","8","31","1988","Photography","O. Winston Link","F03","T3","F","D","F-03 Gate 76"
