"eas_baseid","address","address_number","address_number_suffix","street_name","street_type","zip_code","cnn","longitude","latitude","point","supdist","supervisor","supdistpad","numbertext","supname","nhood",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"323310","1614 34TH AVE","1614",,"34TH","AVE","94122","1750000","-122.49245459","37.75692996","POINT (-122.492455 37.75693)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"319721","1491 21ST AVE","1491",,"21ST","AVE","94122","1081000","-122.47930559","37.759944","POINT (-122.47931 37.759945)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Sunset","39","10","7","35"
"478835","2004 STEINER ST","2004",,"STEINER","ST","94115","12139000","-122.43515832","37.78811812","POINT (-122.43516 37.788116)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Japantown","103","4","6","30"
"406363","1165 BOSWORTH ST","1165",,"BOSWORTH","ST","94131","3030102","-122.43977708","37.73456621","POINT (-122.43977 37.734566)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","96","9","5","41"
"303150","1358 CLEMENT ST","1358",,"CLEMENT","ST","94118","4164000","-122.4739629","37.78275682","POINT (-122.47396 37.782757)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Inner Richmond","5","8","4","29"
"480367","375 NEWHALL ST","375",,"NEWHALL","ST","94124","9563000","-122.38597969","37.74228119","POINT (-122.38598 37.742283)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","76","2","9","1"
"454103","255 GIRARD ST","255",,"GIRARD","ST","94134","6197000","-122.40499767","37.72915008","POINT (-122.405 37.72915)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","91","2","2","25"
"322050","1546 39TH AVE","1546",,"39TH","AVE","94122","1872000","-122.49790203","37.75800891","POINT (-122.4979 37.758007)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","39","10","7","35"
"301480","4900 CALIFORNIA ST","4900",,"CALIFORNIA","ST","94118","3587000","-122.47010421","37.78480898","POINT (-122.4701 37.78481)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Outer Richmond","5","8","4","11"
"453786","54 LYDIA AVE","54",,"LYDIA","AVE","94124","14008000","-122.39809425","37.72759921","POINT (-122.398094 37.7276)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","86","2","9","1"
"504704","114 B NOE ST","114","B","NOE","ST","94114","9608000","-122.4336841","37.76709628","POINT (-122.433685 37.767097)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","28","7","5","5"
"471504","1276 HAMPSHIRE ST","1276",,"HAMPSHIRE","ST","94110","6657000","-122.40746527","37.75181615","POINT (-122.40746 37.751816)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Potrero Hill","53","3","2","20"
"407750","1570 ALEMANY BLVD","1570",,"ALEMANY","BLVD","94112","2164201","-122.43605039","37.7273088","POINT (-122.43605 37.72731)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Outer Mission","94","9","1","28"
"278159","1859 JONES ST","1859",,"JONES","ST","94109","7588000","-122.41573108","37.79850561","POINT (-122.41573 37.798504)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","107","6","3","21"
"359712","52 BEAVER ST","52",,"BEAVER","ST","94114","2875000","-122.43436979","37.76522956","POINT (-122.43437 37.76523)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","28","7","5","5"
"459709","580 PENNSYLVANIA AVE","580",,"PENNSYLVANIA","AVE","94107","10335000","-122.39359326","37.75913868","POINT (-122.39359 37.75914)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Potrero Hill","54","2","9","26"
"363754","33 ALVARADO ST","33",,"ALVARADO","ST","94110","2226000","-122.42205959","37.75431277","POINT (-122.42206 37.754314)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","52","3","5","20"
"361148","611 GUERRERO ST","611",,"GUERRERO","ST","94110","6580101","-122.42344596","37.76136447","POINT (-122.42345 37.761364)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Castro/Upper Market","37","3","5","20"
"299492","1010 STANYAN ST","1010",,"STANYAN","ST","94117","12095000","-122.45242017","37.76523248","POINT (-122.45242 37.765232)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Inner Sunset","29","7","11","3"
"336771","3115 TARAVAL ST","3115",,"TARAVAL","ST","94116","12418000","-122.49961005","37.74178409","POINT (-122.49961 37.741783)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Lakeshore","39","10","7","35"
"483965","4316 19TH ST","4316",,"19TH","ST","94114","987000","-122.43747065","37.75932316","POINT (-122.43747 37.759323)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","115","3","5","5"
"332431","2154 28TH AVE","2154",,"28TH","AVE","94116","1592000","-122.48532726","37.7472015","POINT (-122.48533 37.7472)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","40","10","7","35"
"415861","158 FARALLONES ST","158",,"FARALLONES","ST","94112","5407000","-122.45785007","37.71431834","POINT (-122.45785 37.714317)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","81","10","1","24"
"355466","18 DELANO AVE","18",,"DELANO","AVE","94112","4673000","-122.44014135","37.72754616","POINT (-122.44014 37.727547)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","94","9","1","28"
"503606","416 02ND ST","416",,"02ND","ST","94107","140000","-122.39495478","37.78372411","POINT (-122.39496 37.783726)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Financial District/South Beach","32","1","10","8"
"290465","3320 BAKER ST","3320",,"BAKER","ST","94123","2639000","-122.44630969","37.80179613","POINT (-122.44631 37.801796)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Marina","17","4","6","13"
"428877","3053 WEBSTER ST","3053",,"WEBSTER","ST","94123","13557000","-122.43444744","37.79893166","POINT (-122.43445 37.79893)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Pacific Heights","15","4","6","13"
"436032","20 BELVEDERE ST","20",,"BELVEDERE","ST","94117","2908000","-122.44943956","37.76935219","POINT (-122.44944 37.769352)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","25","7","11","3"
"379207","25 MIRABEL AVE","25",,"MIRABEL","AVE","94110","9065000","-122.41710245","37.74650754","POINT (-122.4171 37.746506)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Mission","83","9","2","2"
"421088","134 EVERSON ST","134",,"EVERSON","ST","94131","5354000","-122.43232789","37.73867717","POINT (-122.43233 37.738678)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Noe Valley","59","9","5","10"
"357454","19 KEYSTONE WAY","19",,"KEYSTONE","WAY","94127","7824000","-122.46289889","37.72620162","POINT (-122.4629 37.7262)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","68","10","8","41"
"345761","1 WORTH ST","1",,"WORTH","ST","94114","13735000","-122.43979352","37.75510605","POINT (-122.4398 37.755108)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","115","3","5","22"
"362846","1038 VALENCIA ST","1038",,"VALENCIA","ST","94110","13069000","-122.42135466","37.75623993","POINT (-122.42136 37.75624)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","52","3","5","20"
"427409","124 TIFFANY AVE","124",,"TIFFANY","AVE","94110","12611000","-122.42163819","37.74499343","POINT (-122.42164 37.744995)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","83","9","5","2"
"459497","107 STEVENSON ST","107",,"STEVENSON","ST","94105","12166000","-122.40095793","37.78858735","POINT (-122.400955 37.788586)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","South of Market","108","6","10","8"
"400655","1133 SANCHEZ ST","1133",,"SANCHEZ","ST","94114","11529000","-122.42933258","37.75106673","POINT (-122.42933 37.75107)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Mission","84","3","5","22"
"437375","4240 25TH ST","4240",,"25TH","ST","94114","1455000","-122.43485196","37.74988484","POINT (-122.43485 37.749886)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Castro/Upper Market","84","3","5","22"
"428588","544 FELL ST","544",,"FELL","ST","94102","5444000","-122.42682548","37.77557598","POINT (-122.42683 37.775578)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Western Addition","22","4","11","9"
"476085","32 BEIDEMAN ST","32",,"BEIDEMAN","ST","94115","2882000","-122.43811123","37.78209601","POINT (-122.43811 37.782097)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Western Addition","97","4","11","39"
"356550","425 CAPISTRANO AVE","425",,"CAPISTRANO","AVE","94112","3657000","-122.43871905","37.72500778","POINT (-122.43872 37.725006)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Outer Mission","94","9","1","28"
"313371","823 33RD AVE","823",,"33RD","AVE","94121","1725000","-122.49318339","37.77344967","POINT (-122.49319 37.77345)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"458818","2749 JUDAH ST","2749",,"JUDAH","ST","94122","7667000","-122.49170358","37.76080492","POINT (-122.49171 37.760803)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"422981","270 SAN JOSE AVE","270",,"SAN JOSE","AVE","94110","11430000","-122.42188166","37.75083074","POINT (-122.42188 37.75083)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","53","3","5","20"
"457513","1604 HAIGHT ST","1604",,"HAIGHT","ST","94117","6620000","-122.44891927","37.76996479","POINT (-122.44892 37.769966)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","25","7","11","3"
"303708","374 02ND AVE","374",,"02ND","AVE","94118","122000","-122.45970895","37.78177622","POINT (-122.45971 37.781776)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Presidio Heights","5","8","4","11"
"302577","326 28TH AVE","326",,"28TH","AVE","94121","1577000","-122.48785092","37.78318418","POINT (-122.487854 37.783184)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Seacliff","8","8","4","29"
"360739","3983 17TH ST","3983",,"17TH","ST","94114","810000","-122.43469398","37.76228841","POINT (-122.43469 37.762287)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Twin Peaks","38","3","5","5"
"382718","848 PERALTA AVE","848",,"PERALTA","AVE","94110","10352000","-122.40913309","37.73899911","POINT (-122.409134 37.739)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","83","9","2","2"
"452312","3377 MISSION ST","3377",,"MISSION","ST","94110","9136000","-122.4215985","37.74246363","POINT (-122.4216 37.742462)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","83","9","2","2"
"314003","866 46TH AVE","866",,"46TH","AVE","94121","2019000","-122.50641487","37.77217398","POINT (-122.50642 37.772175)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"403648","681 DUNCAN ST","681",,"DUNCAN","ST","94131","5007000","-122.43519374","37.74535035","POINT (-122.435196 37.74535)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","84","9","5","22"
"408569","110 BORICA ST","110",,"BORICA","ST","94127","3016000","-122.46726053","37.72374177","POINT (-122.46726 37.723743)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","67","10","8","41"
"459256","300 LINDEN ST","300",,"LINDEN","ST","94102","8393001","-122.42313345","37.77647232","POINT (-122.423134 37.776474)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Hayes Valley","22","4","11","9"
"463419","2114 BAKER ST","2114",,"BAKER","ST","94115","2624000","-122.44413501","37.79097217","POINT (-122.44414 37.790974)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Presidio Heights","102","8","6","30"
"280990","1106 BUSH ST","1106",,"BUSH","ST","94109","3441000","-122.4156737","37.78947187","POINT (-122.41567 37.78947)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Tenderloin","50","6","3","21"
"492352","2348 UNION ST","2348",,"UNION","ST","94123","12873000","-122.43794644","37.79689625","POINT (-122.43795 37.796898)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Pacific Heights","14","4","6","13"
"302303","254 32ND AVE","254",,"32ND","AVE","94121","1699000","-122.49223984","37.78438587","POINT (-122.49224 37.784386)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Seacliff","1","8","6","33"
"447785","136 JASPER PL","136",,"JASPER","PL","94133","7452000","-122.40833121","37.80105153","POINT (-122.40833 37.801052)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","106","6","3","23"
"391529","930 PERSIA AVE","930",,"PERSIA","AVE","94112","10372000","-122.42842944","37.71927694","POINT (-122.42843 37.719276)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","McLaren Park","90","9","1","7"
"285942","1977 PACIFIC AVE","1977",,"PACIFIC","AVE","94109","10150000","-122.42758769","37.79397507","POINT (-122.42759 37.793976)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Marina","102","4","6","30"
"399057","150 ALLISON ST","150",,"ALLISON","ST","94112","2197000","-122.44213376","37.71289242","POINT (-122.44213 37.71289)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Outer Mission","58","9","1","7"
"410116","32 SEMINOLE AVE","32",,"SEMINOLE","AVE","94112","11756000","-122.44451271","37.71900149","POINT (-122.44451 37.719)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","80","9","1","28"
"320730","1578 11TH AVE","1578",,"11TH","AVE","94122","503000","-122.46776306","37.75878548","POINT (-122.467766 37.758785)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","West of Twin Peaks","109","10","8","14"
"315183","1214 27TH AVE","1214",,"27TH","AVE","94122","1551000","-122.48547365","37.76466655","POINT (-122.48547 37.764668)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"421649","405 TAYLOR ST","405",,"TAYLOR","ST","94102","12430000","-122.411845","37.78632359","POINT (-122.41184 37.786324)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Nob Hill","20","5","10","36"
"456738","19 PARKER AVE","19",,"PARKER","AVE","94118","10273000","-122.45507914","37.78571821","POINT (-122.45508 37.785717)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Inner Richmond","11","8","6","31"
"324758","1770 44TH AVE","1770",,"44TH","AVE","94122","1981000","-122.50297406","37.75363123","POINT (-122.502975 37.75363)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"466694","6 VAN BUREN ST","6",,"VAN BUREN","ST","94131","13137000","-122.4356435","37.73653833","POINT (-122.435646 37.736538)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","96","9","5","10"
"395959","494 SUNRISE WAY","494",,"SUNRISE","WAY","94134","12272000","-122.41720497","37.71031068","POINT (-122.417206 37.71031)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Visitacion Valley","74","9","9","40"
"319622","1910 KIRKHAM ST","1910",,"KIRKHAM","ST","94122","7861000","-122.48137074","37.75979651","POINT (-122.48137 37.759796)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Sunset","39","10","7","35"
"353905","447 JOOST AVE","447",,"JOOST","AVE","94127","7610000","-122.44540211","37.73210912","POINT (-122.445404 37.73211)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","95","9","8","41"
"309500","673 44TH AVE","673",,"44TH","AVE","94121","1973000","-122.50518604","37.775875","POINT (-122.50519 37.775875)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","6","8","4","29"
"280321","29 WAVERLY PL","29",,"WAVERLY","PL","94108","13464000","-122.40696199","37.79370305","POINT (-122.40696 37.7937)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Financial District/South Beach","104","6","3","6"
"480583","3943 CESAR CHAVEZ ST","3943",,"CESAR CHAVEZ","ST","94131","2493000","-122.42804859","37.74738778","POINT (-122.42805 37.747387)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Mission","84","9","5","22"
"306602","435 23RD AVE","435",,"23RD","AVE","94121","1214000","-122.48286704","37.77942143","POINT (-122.482864 37.779423)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Seacliff","8","8","4","29"
"468898","1408 48TH AVE","1408",,"48TH","AVE","94122","2068000","-122.50782758","37.76005849","POINT (-122.50783 37.76006)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Golden Gate Park","39","10","7","35"
"292515","2814 CLAY ST","2814",,"CLAY","ST","94115","4115000","-122.43992331","37.79025379","POINT (-122.439926 37.790253)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Presidio Heights","102","4","6","30"
"415180","230 VICTORIA ST","230",,"VICTORIA","ST","94132","13284000","-122.46503045","37.71491387","POINT (-122.46503 37.714912)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","65","10","1","24"
"462719","4447 17TH ST","4447",,"17TH","ST","94114","818000","-122.4441203","37.76172531","POINT (-122.44412 37.761726)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Haight Ashbury","115","7","5","5"
"279897","833 WASHINGTON ST","833",,"WASHINGTON","ST","94108","13415000","-122.40710855","37.79494509","POINT (-122.40711 37.794945)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Nob Hill","104","6","3","6"
"327550","1858 32ND AVE","1858",,"32ND","AVE","94122","1713000","-122.48999242","37.75253718","POINT (-122.48999 37.752537)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Golden Gate Park","39","10","7","35"
"473403","2338 19TH AVE","2338",,"19TH","AVE","94116","920101","-122.47538826","37.74417949","POINT (-122.47539 37.74418)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Sunset/Parkside","44","10","8","41"
"464564","1328 06TH AVE","1328",,"06TH","AVE","94122","323000","-122.46273527","37.7636396","POINT (-122.46274 37.76364)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Inner Sunset","109","7","11","14"
"484501","2938 WASHINGTON ST","2938",,"WASHINGTON","ST","94115","13442000","-122.44191022","37.79078282","POINT (-122.44191 37.790783)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Presidio Heights","102","8","6","30"
"330514","1617 PACHECO ST","1617",,"PACHECO","ST","94116","10096000","-122.47767578","37.7502668","POINT (-122.47768 37.750267)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Sunset","39","10","7","35"
"390198","430 GOETTINGEN ST","430",,"GOETTINGEN","ST","94134","6235000","-122.40665515","37.72627119","POINT (-122.406654 37.726273)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","91","2","2","25"
"344430","684 CASTRO ST","684",,"CASTRO","ST","94114","3792000","-122.43508836","37.7579426","POINT (-122.43509 37.757942)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","115","3","5","5"
