"type_of_location","company_name","study_area_code","latitude","longitude","address","city","state","zip_code","locations","fund_type"
"Qualifying","Slic Network Solutions","159038","44.480544","-74.850218","10,12 TRIMM RD","CLARE","NY","13687","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.050871","-73.514644","13 EASTON STATION RD","EASTON","NY","12834","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.131247","-91.305750","13639 VIOLET RD","ANAMOSA","IA","52205","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.302527","-73.399959","4372 COUNTY ROUTE 30","HEBRON","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.148055","-94.665621","1,519 FEET SOUTHEAST OF 140TH ST AND WALNUT AVE","GLIDDEN","IA","51443","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.968389","-95.132407","1,056 FEET NORTH OF 380TH ST AND R AVE","MANNING","IA","51455","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.941572","-74.435960","447 MCQUEEN RD","FORT COVINGTON","NY","12937","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.626206","-74.475875","2700 STATE ROUTE 458","WAVERLY","NY","12980","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.944761","-74.509359","610 COUNTY ROUTE 4","BOMBAY","NY","12914","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.961804","-74.021091","1348 COUNTY LINE RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.876005","-73.973062","30 RYAN RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.352006","-73.409996","660 DR   MOUNTAIN VIEW DR","WILLSBORO","NY","12996","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.499794","-73.273194","38 RAINBOW WAY","HAMPTON","NY","12887","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.347184","-73.329072","151 HALTERMAN RD","GRANVILLE","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.538520","-97.129843","2,496 FEET WEST OF ACRE RD AND N3300 RD","MARLAND","OK","74644","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.226231","-73.388737","1169 PATTERSON HILL RD","HEBRON","NY","12865","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.150864","-73.271612","875 CAMDEN VALLEY RD","SALEM","NY","12873","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.827068","-99.432965","2,469 FEET EAST OF E1510 RD AND N1980 RD","MANGUM","OK","73554","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.760593","-73.408220","21 SMITH WAY","PUTNAM","NY","12861","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.873184","-74.429396","1332 COUNTY ROUTE 8","BANGOR","NY","12966","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.249555","-91.744958","3,677 FEET SOUTHWEST OF CO RD W42 AND VALDRES RD","DECORAH","IA","52101","1","CAFII AUC"
