"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","patrolzone","patrolzone_xy","last_30_days"
"APD*TS03DMRJCX","21131133","2021-09-30T00:00:00.000","11:35am","36","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2",,,"false"
"APD*CB03FF9D97","22061812","2022-05-08T00:00:00.000","11:23pm","37","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","SUNDAY","All Other","5",,,"false"
"APD*0307DQVFQ1","21146736","2021-10-29T00:00:00.000","12:23pm","26","M","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0304FD1Z04","22056009","2022-04-27T00:00:00.000","08:39am","27","F","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0304FD1SZ4","22055971","2022-04-27T00:00:00.000","07:44am","34","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302F4LTTH","22022451","2022-02-16T00:00:00.000","03:19pm","29","M","040200400I","OPER MV WITH IMPROPER PLATES","WEDNESDAY","All Other","5","205","POINT (-73.751921403635 42.650620372849)","false"
"APD*0307F1LQ67","22008683","2022-01-19T00:00:00.000","11:33am","33","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","WEDNESDAY","All Other","5",,,"false"
"APD*0302F4LNKH","22022397","2022-02-16T00:00:00.000","02:03pm","52","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*CB03FF9FPT","22061812","2022-05-08T00:00:00.000","11:59pm","37","M","1192003U0M","OPER MV INTOXICATED 1ST OFF","SUNDAY","All Other","5",,,"false"
"APD*0171F4MK6C","22022582","2022-02-16T00:00:00.000","08:40pm","35","F","05110AAUM2","AGGRAVATED UNLIC OPERATION-ALCOHOL RELATED","WEDNESDAY","All Other","5",,,"false"
"APD*0306F4L8QV","22022310","2022-02-16T00:00:00.000","11:11am","25","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2",,,"false"
"APD*0301F4LMKT","22022398","2022-02-16T00:00:00.000","01:53pm","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0301FD1P2Z","22055953","2022-04-27T00:00:00.000","06:46am","21","M","112900A0I0","FOLLOWING TOO CLOSE","WEDNESDAY","All Other","5",,,"false"
"APD*0304FD23B0","22056032","2022-04-27T00:00:00.000","09:39am","25","F","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301FJNQC7","22079468","2022-06-09T00:00:00.000","05:35pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0301FRWLL7","22116481","2022-08-16T00:00:00.000","12:05pm","19","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5",,,"true"
"APD*0308FMTH07","22095614","2022-07-09T00:00:00.000","08:00am","36","M",,,"SATURDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*0306F36N5V","22015796","2022-02-03T00:00:00.000","10:58am","29","M","112800C0I0","SLOW TRAFFIC-FAIL KEEP RIGHT","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307FD2WXV","22056226","2022-04-27T00:00:00.000","03:56pm","22","M","1225D010I0","FAIL TO SHOW CONVICTION RECORD","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302FD2W8Z","22056221","2022-04-27T00:00:00.000","03:49pm","36","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0307FD22LZ","22056033","2022-04-27T00:00:00.000","09:31am","54","M","040200300I","OPER TRAILER W/O REGIS PLATE","WEDNESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0307FD232P","22056033","2022-04-27T00:00:00.000","09:31am","54","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0308FD1NB0","22055951","2022-04-27T00:00:00.000","06:34am","52","M","1225D010I0","FAIL TO SHOW CONVICTION RECORD","WEDNESDAY","All Other","5",,,"false"
"APD*0107F757BC","22033806","2022-03-12T00:00:00.000","11:40am","26","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SATURDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0304FD1NZ4","22055955","2022-04-27T00:00:00.000","06:40am","36","M","1225C2A0I0","DRIVE WHILE USING MOBILE PHONE","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0306F3XQFF","22019122","2022-02-10T00:00:00.000","08:36am","56","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0307F3Z88P","22019243","2022-02-10T00:00:00.000","12:31pm","61","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1","203","POINT (-73.781746725049 42.636101731163)","false"
"APD*0302F400L8","22019472","2022-02-10T00:00:00.000","06:06pm","62","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0307F3ZF4V","22019311","2022-02-10T00:00:00.000","01:39pm","41","F","040100300I","FAIL TO NOTIFY CHNG OF ADDRESS","THURSDAY","All Other","5","206","POINT (-73.753308488287 42.659852974374)","false"
"APD*0172DZ0M9X","21174655","2021-12-26T00:00:00.000","01:49am","43","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0302F3ZTBH","22019429","2022-02-10T00:00:00.000","04:50pm","40","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0108DKFS0H","21119091","2021-09-08T00:00:00.000","04:30pm","29","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5",,,"false"
"APD*BE9480763","22019362","2022-02-10T00:00:00.000","02:59pm","29","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","THURSDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0302F3ZNDF","22019387","2022-02-10T00:00:00.000","03:34pm","54","M","0375CIC0I0","UNSAFE TIRES","THURSDAY","All Other","5",,,"false"
"APD*0304F3ZBKJ","22019278","2022-02-10T00:00:00.000","01:08pm","22","F","117200A0I0","FAIL TO STOP-STOP SIGN","THURSDAY","STOPSIGN","3",,,"false"
"APD*0307DQTTSW","21146629","2021-10-29T00:00:00.000","07:49am","59","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0108F3ZBXS","22019275","2022-02-10T00:00:00.000","01:09pm","34","F","121300A0I0","DRIVING WITH OBSTRUCTED VIEW","THURSDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307DQTTJC","21146629","2021-10-29T00:00:00.000","07:49am","59","F","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0304F3Z670","22019222","2022-02-10T00:00:00.000","12:03pm","28","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","THURSDAY","SPEEDING","2",,,"false"
"APD*0301DQVG54","21146741","2021-10-29T00:00:00.000","12:32pm","35","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5",,,"false"
"APD*0110FKNS8Q",,"2022-06-19T00:00:00.000","03:04am","18","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","SUNDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0306F3XV8V","22019152","2022-02-10T00:00:00.000","09:34am","37","M","050900200I","DRIVE MV W/O PROPER LICENSE","THURSDAY","All Other","5",,,"false"
"APD*0302F3ZTFL","22019429","2022-02-10T00:00:00.000","04:50pm","40","F","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0305DQWM9C","21146997","2021-10-29T00:00:00.000","09:19pm","40","F","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","FRIDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301FP4KQM","22102213","2022-07-21T00:00:00.000","01:26pm","28","F","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2",,,"false"
"APD*0305FRXWWC","22116761","2022-08-16T00:00:00.000","09:55pm","21","F","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","true"
"APD*0307F3XX70","22019166","2022-02-10T00:00:00.000","10:00am","25","F","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","THURSDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0172DZ0K78","21174649","2021-12-26T00:00:00.000","01:18am","26","M","22640010I0","FAILURE TO DISPLAY NUMBERED PLATES","SUNDAY","All Other","5",,,"false"
"APD*CS105F7546",,"2022-03-12T00:00:00.000","11:33am","23","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SATURDAY","All Other","5",,,"false"
"APD*CB02FC8Z36","22052588","2022-04-20T00:00:00.000","04:16am","25","M","1192003U0M","OPER MV INTOXICATED 1ST OFF","WEDNESDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0202FBHVGX",,"2022-04-12T00:00:00.000","10:00pm","28","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","TUESDAY","All Other","5","206","POINT (-73.753308488287 42.659852974374)","false"
"APD*0303FKPJC8","22084524","2022-06-19T00:00:00.000","08:35am","21","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2",,,"false"
"APD*0302FCB98Q","22052789","2022-04-20T00:00:00.000","02:14pm","23","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0999F2CZLT","22012304","2022-01-26T00:00:00.000","05:54pm","22","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1",,,"false"
"APD*0301DT3GDF","21157563","2021-11-19T00:00:00.000","11:06am","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5",,,"false"
"APD*0307FBGLM9","22048837","2022-04-12T00:00:00.000","01:28pm","31","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0307F2BMS0","22012015","2022-01-26T00:00:00.000","07:56am","26","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0307F4L9QP","22022315","2022-02-16T00:00:00.000","11:19am","56","M","116300D0I0","ILL SIGNAL:PARKED","WEDNESDAY","All Other","5","205","POINT (-73.751921403635 42.650620372849)","false"
"APD*0304F2C5XW","22012130","2022-01-26T00:00:00.000","11:59am","39","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0306FBG9J2","22048771","2022-04-12T00:00:00.000","11:22am","29","M","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2",,,"false"
"APD*0370F2CSTB","22012276","2022-01-26T00:00:00.000","04:42pm","77","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0306FBG9S3","22048771","2022-04-12T00:00:00.000","11:22am","29","M","050900200I","DRIVE MV W/O PROPER LICENSE","TUESDAY","All Other","5",,,"false"
"APD*0301DT3CC5","21157539","2021-11-19T00:00:00.000","10:20am","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5",,,"false"
"APD*0301FBGNH6","22048858","2022-04-12T00:00:00.000","02:07pm","39","F","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","TUESDAY","All Other","5",,,"false"
"APD*CB02FC94LB","22052588","2022-04-20T00:00:00.000","04:16am","25","M","11940010I0","REFUSAL TO TAKE BREATH TEST","WEDNESDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0307F2BW2B","22012070","2022-01-26T00:00:00.000","09:43am","68","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0307F2BSLG","22012054","2022-01-26T00:00:00.000","09:04am","20","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302DLFG39","21124095","2021-09-17T00:00:00.000","11:01pm","19","M","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0110FKNT7S",,"2022-06-19T00:00:00.000","03:04am","18","M","0512000U0M","OPER MV-REGISTRATION SUSPENDED","SUNDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0110FKNTC9",,"2022-06-19T00:00:00.000","03:04am","18","M","040200400I","OPER MV WITH IMPROPER PLATES","SUNDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301F3Z12Q","22019176","2022-02-10T00:00:00.000","10:46am","51","F","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2",,,"false"
"APD*0107FN6190","22097296","2022-07-12T00:00:00.000","02:35pm","65","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0307DKDX0Q","21118911","2021-09-08T00:00:00.000","09:57am","55","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0304F3ZFWB","22019328","2022-02-10T00:00:00.000","01:58pm","73","M","117200A0I0","FAIL TO STOP-STOP SIGN","THURSDAY","STOPSIGN","3","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*CB03DVNWFB","21164376","2021-12-04T00:00:00.000","04:24am","29","M","1192002U0M","OPER MV 10 OF 1 PCT ALCOHOL 1ST","SATURDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302DLF7BK","21124038","2021-09-17T00:00:00.000","09:15pm","28","M","037504000I","OPER M/V W/O STOP LIGHTS","FRIDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302F4LTK9","22022451","2022-02-16T00:00:00.000","03:19pm","29","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","205","POINT (-73.751921403635 42.650620372849)","false"
"APD*0306F5BRRV","22025626","2022-02-23T00:00:00.000","11:49am","17","M","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0306F5BTM1","22025655","2022-02-23T00:00:00.000","12:24pm","24","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302F0R7KN","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","050900200I","DRIVE MV W/O PROPER LICENSE","TUESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307F5BMN5","22025603","2022-02-23T00:00:00.000","10:39am","37","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","WEDNESDAY","All Other","5","202","POINT (-73.757813044036 42.644585953194)","false"
"APD*0306F5BR9X","22025626","2022-02-23T00:00:00.000","11:49am","17","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0307F0QTRV","22004816","2022-01-11T00:00:00.000","09:22am","42","F","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2",,,"false"
"APD*0307F5BGCS","22025568","2022-02-23T00:00:00.000","09:23am","33","F","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307DVPLGL","21164501","2021-12-04T00:00:00.000","12:05pm","34","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SATURDAY","All Other","5","204","POINT (-73.764880997752 42.650626996415)","false"
"APD*0302DLFC0H","21124074","2021-09-17T00:00:00.000","10:15pm","20","F","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0307DVPLMF","21164501","2021-12-04T00:00:00.000","12:05pm","34","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SATURDAY","All Other","5","204","POINT (-73.764880997752 42.650626996415)","false"
"APD*CB03DVNWSJ","21164376","2021-12-04T00:00:00.000","04:24am","29","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","SATURDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0307F3Z8H3","22019243","2022-02-10T00:00:00.000","12:31pm","61","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","203","POINT (-73.781746725049 42.636101731163)","false"
"APD*0301F3ZBXG","22019287","2022-02-10T00:00:00.000","01:14pm","34","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5",,,"false"
"APD*CB02DVNL7D","21164353","2021-12-04T00:00:00.000","02:44am","33","M","1192003U0M","OPER MV INTOXICATED 1ST OFF","SATURDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0216DJKQ1K","21114698","2021-08-31T00:00:00.000","01:00pm","29","F","051101AUM3","AGGRAVATED UNLICENSED OPERATION OF A MOTOR VEHICLE-3RD","TUESDAY","All Other","5",,,"false"
"APD*0305DJL7TC","21114854","2021-08-31T00:00:00.000","04:57pm","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0303FKPQH9","22084539","2022-06-19T00:00:00.000","10:07am","35","F","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2",,,"false"
"APD*0307DVPJ60","21164485","2021-12-04T00:00:00.000","11:28am","58","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SATURDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0301DJK38Z","21114564","2021-08-31T00:00:00.000","08:19am","33","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0307F3ZDR9","22019311","2022-02-10T00:00:00.000","01:39pm","41","F","0375BIB0I0","OPERATING MOTOR VEHICLE WITHOUT STOP LAMPS","THURSDAY","All Other","5","206","POINT (-73.753308488287 42.659852974374)","false"
"APD*0306F5BSZD","22025646","2022-02-23T00:00:00.000","12:12pm","24","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302DLFC0H","21124074","2021-09-17T00:00:00.000","10:15pm","20","F","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301F4L1LC","22022260","2022-02-16T00:00:00.000","09:24am","31","F","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2",,,"false"
"APD*0305DLBGM4","21123526","2021-09-17T00:00:00.000","12:39am","22","M","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","FRIDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302DLF93B","21124054","2021-09-17T00:00:00.000","09:46pm","31","F","117200A0I0","FAIL TO STOP-STOP SIGN","FRIDAY","STOPSIGN","3","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0301F2CBVG","22012177","2022-01-26T00:00:00.000","01:13pm","17","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0307F2BRRZ","22012049","2022-01-26T00:00:00.000","08:47am","50","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0172DR2S3N","21147479","2021-10-30T00:00:00.000","09:45pm","32","M","117200A0I0","FAIL TO STOP-STOP SIGN","SATURDAY","STOPSIGN","3","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0206FBH85L","22048978","2022-04-12T00:00:00.000","06:32pm","61","M","228200100I","OPERATE UNREGISTERED ATV","TUESDAY","All Other","5","206","POINT (-73.753308488287 42.659852974374)","false"
"APD*CB02DVNH6M","21164353","2021-12-04T00:00:00.000","02:44am","33","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","SATURDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0203DNZRHL","21137223","2021-10-11T00:00:00.000","07:22pm","29","F","1225D010I0","FAIL TO SHOW CONVICTION RECORD","MONDAY","All Other","5",,,"false"
"APD*CS105F755Q",,"2022-03-12T00:00:00.000","10:57am","23","F","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","SATURDAY","All Other","5","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0307FBGLH7","22048837","2022-04-12T00:00:00.000","01:28pm","31","M","040200100I","REGIS PLATE DISPLAY VIOLATION","TUESDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0302F3ZN98","22019387","2022-02-10T00:00:00.000","03:34pm","54","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5",,,"false"
