"arrestid","incident","arrestdate","arresttime","age","sex","race","ethnicity","law","crimelongid","codedescription","attempt","arresttype","last_30_days","city","state","patrolzone","patrolzonexy"
"APD*210001617","21120068","2021-09-10T00:00:00.000","14:05","26","M","W","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*210001613","21100271","2021-09-10T00:00:00.000","08:40","33","M","B","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000084","22007576","2022-01-17T00:00:00.000","04:55","24","M","B","N","PL","PL 265.03   03    CF2","CPW-2ND: LOADED FIREARM","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*210002211","21159067","2021-11-22T00:00:00.000","13:39","38","F","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","110","POINT (-73.848687575844 42.696827302738)"
"APD*210001554","21117193","2021-09-04T00:00:00.000","23:38","29","M","B","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Crime in Progress","false","Albany","NY","203","POINT (-73.781746725049 42.636101731163)"
"APD*220001062","22026195","2022-06-16T00:00:00.000","12:11","20","M","W","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Arrest Warrant","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*210001556","21117347","2021-09-04T00:00:00.000","22:20","51","F","B","N","PL","PL 190.25   01    AM2","CRIM IMPERS  ANOTHR PERS W/INT","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001176","22089062","2022-07-02T00:00:00.000","12:15","31","M","H","H","PL","PL 165.05   01    AM3","UNAUTH USE VEH W/O OWNR CONST","C","Arrest Warrant","false","Albany","NY","203","POINT (-73.781746725049 42.636101731163)"
"APD*220001308","22101508","2022-07-20T00:00:00.000","12:15","41","F","W","N","PL","PL 120.05         DF2","ASSAULT -2ND","C","Complaint","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*210002066","21147027","2021-10-29T00:00:00.000","22:42","24","M","B","N","PL","PL 120.00   02    AM3","ASLT  RECKLSLY CAUSE PHYS INJRY","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*220001525","22118198","2022-08-19T00:00:00.000","12:27","37","F","B","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","true","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220001517","22101426","2022-08-17T00:00:00.000","10:15","18","M","W","H","PL","PL 165.50         DF3","CRIM POSS STLN PROP GREATER THAN $3000","C","Complaint","true","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001282","22100197","2022-07-18T00:00:00.000","04:08","43","F","B","H","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220000965","22074925","2022-06-01T00:00:00.000","19:46","46","M","B","N","PL","PL 265.03   03    CF2","CPW-2ND: LOADED FIREARM","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*220000964","22071698","2022-06-01T00:00:00.000","19:17","53","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Complaint","false","Albany","NY","205","POINT (-73.751921403635 42.650620372849)"
"APD*210001915","19028341","2021-10-13T00:00:00.000","02:00","46","F","W","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220001059","22070156","2022-06-16T00:00:00.000","09:00","35","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001752","21134116","2021-10-05T00:00:00.000","21:34","18","M","H","H","PL","PL 265.03   03    CF2","CPW-2ND: LOADED FIREARM","C","Crime in Progress","false","Albany","NY",,
"APD*220000269","22020995","2022-02-13T00:00:00.000","16:35","44","M","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Complaint","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*210002181","21108206","2021-11-17T00:00:00.000","15:30","43","F","B","N","PL","PL 155.30   04    EF4","GRAND LARCENY 4  CREDIT CARD","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000271","22020447","2022-02-13T00:00:00.000","20:30","34","M","B","N","PL","PL 160.10   02    CF2","ROB-2/PHY INJ OR DISP FRARM","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001063","22083214","2022-06-16T00:00:00.000","15:16","26","F","W","N","PL","PL 215.50   03    AM2","DISOBEY MANDATE EXC  JL 753A-2","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002210","21158916","2021-11-22T00:00:00.000","10:23","31","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY",,
"APD*210002209","21058738","2021-11-22T00:00:00.000","12:25","29","M","W","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002112","21151416","2021-11-07T00:00:00.000","00:42","44","M","W","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Crime in Progress","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*210002063","21146799","2021-10-29T00:00:00.000","15:14","56","M","H","H","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Complaint","false","Albany","NY","106","POINT (-73.812625819355 42.665422425667)"
"APD*210002064","21143228","2021-10-29T00:00:00.000","17:25","32","M","B","N","PL","PL 121.12         DF2","STRANGULATION 2ND-OBSTRUCT BREATH/BLOOD CIRC-CAUSE PHYS INJ","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000388","22030003","2022-03-04T00:00:00.000","14:09","42","M","W","N","PL","PL 140.05         0V0","TRESPASS","C","Crime in Progress","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*220000163","22005658","2022-01-27T00:00:00.000","22:46","62","M","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001114","22087620","2022-06-25T00:00:00.000","08:28","55","M","W","N","PL","PL 155.30   04    EF4","GRAND LARCENY 4  CREDIT CARD",,"Complaint","false","Albany","NY",,
"APD*210001708","21094987","2021-09-19T00:00:00.000","21:53","26","F","B","N","PL","PL 155.30   05    EF4","GR LAR 4 PROPERTY FROM PERSON","C","Arrest Warrant","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*210001706","21125001","2021-09-19T00:00:00.000","18:00","21","F","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Complaint","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220000155","21158347","2022-01-27T00:00:00.000","10:40","22","F","B","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Arrest Warrant","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000891","22070056","2022-05-24T00:00:00.000","04:15","20","M","B","N","PL","PL 121.11   A     AM0","OBSTRUCTION BREATHING/BLOOD CIRCULATION-APPLY PRESSURE","C","Crime in Progress","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*210002015","21143356","2021-10-22T00:00:00.000","20:18","27","F","B","N","PL","PL 215.50   03    AM2","DISOBEY MANDATE EXC  JL 753A-2","C","Complaint","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210001452","21105960","2021-08-27T00:00:00.000","23:30","18","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001445","21112833","2021-08-27T00:00:00.000","21:35","18","M","B","N","PL","PL 190.25   01    AM2","CRIM IMPERS  ANOTHR PERS W/INT","C","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*210001451","21112791","2021-08-27T00:00:00.000","23:30","18","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001281","22099823","2022-07-17T00:00:00.000","11:03","45","M","W","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*210001551","21114922","2021-09-04T00:00:00.000","22:15","19","M","B","N","PL","PL 155.35         DF3","GRAND LARCENY 3 VALUE GREATER THAN $3000","C","Complaint","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220001289","22100626","2022-07-18T00:00:00.000","20:51","36","F","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY",,"Complaint","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220001298","22087973","2022-07-19T00:00:00.000","14:45","20","M","B","N","PL","PL 160.15   01    BF1","ROB  FORC THEFT W/INJ-INCNT IND","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001304","22101227","2022-07-19T00:00:00.000","22:24","23","F","B","N","PL","PL 120.07         BF1","GANG ASSAULT 1ST DEGREE","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220001287","22100590","2022-07-18T00:00:00.000","19:24","22","M","H","H","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Complaint","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*210001710","21125213","2021-09-19T00:00:00.000","23:25","26","F","B","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001560","22120828","2022-08-24T00:00:00.000","04:31","37","M","B","N","PL","PL 215.50   03    AM2","DISOBEY MANDATE EXC  JL 753A-2","C","Order of Protection","true","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220001060","22079164","2022-06-16T00:00:00.000","10:09","56","M","H","H","PL","PL 130.52         AM0","FORCIBLE TOUCHING","C","Crime in Progress","false","Albany","NY","110","POINT (-73.848687575844 42.696827302738)"
"APD*220001574","22121168","2022-08-24T00:00:00.000","18:21","54","F","W","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","true","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*220000533","22042061","2022-03-29T00:00:00.000","21:27","67","F","B","N","PL","PL 140.15         AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*220001567","22121081","2022-08-24T00:00:00.000","15:25","53","M","W","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Crime in Progress","true","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210001707","21125099","2021-09-19T00:00:00.000","20:34","47","F","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*220000402","22031035","2022-03-06T00:00:00.000","17:23","46","M","B","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*210001705","21124826","2021-09-19T00:00:00.000","07:38","42","M","B","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220000218","22017119","2022-02-06T00:00:00.000","12:24","29","M","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000230","22017772","2022-02-07T00:00:00.000","17:43","65","M","W","N","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST","C","Other","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*210001797","21129866","2021-09-28T00:00:00.000","09:47","37","M","B","N","PL","PL 160.15   04    BF1","ROB 1ST/DISPLAY FIREARM","C","Crime in Progress","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*220000531","22041690","2022-03-29T00:00:00.000","04:51","58","M","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*220001116","22087930","2022-06-25T00:00:00.000","20:29","53","F","W","N","PL","PL 240.26   03    0V2","HARASSMENT 2ND","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*220000530","22041656","2022-03-29T00:00:00.000","01:33","48","F","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY",,"Complaint","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*210002114","21152011","2021-11-08T00:00:00.000","09:00","32","M","B","N","PL","PL 220.39   01    BF3","CRIM SALE NARCO DRUG",,"Indictment Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001547","21117086","2021-09-04T00:00:00.000","18:30","23","M","B","N","PL","PL 120.05   09    DF2","ASSLT CAUS INJ PERSON LESS THAN Y YRS","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000270","22021021","2022-02-13T00:00:00.000","18:08","34","M","B","N","PL","PL 121.12         DF2","STRANGULATION 2ND-OBSTRUCT BREATH/BLOOD CIRC-CAUSE PHYS INJ","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*210001801","21130143","2021-09-28T00:00:00.000","18:09","35","M","B","N","PL","PL 265.01   04    AM4","CRIM POSS WEAP CONV FEL","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001793","21085344","2021-09-28T00:00:00.000","13:15","56","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001314","20065156","2022-07-20T00:00:00.000","20:59","24","M","B","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND",,"Arrest Warrant","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220001526","22118198","2022-08-19T00:00:00.000","12:31","21","F","B","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","true","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*210001444","21067453","2021-08-27T00:00:00.000","21:35","18","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","A","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*210001627","21120407","2021-09-11T00:00:00.000","01:17","53","F","B","N","PL","PL 195.05         AM2","OBSTRUCT GOVERNMENTL ADMIN 2ND","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001630","21120847","2021-09-11T00:00:00.000","22:29","58","M","B","N","PL","PL 165.50         DF3","CRIM POSS STLN PROP GREATER THAN $3000","C","Complaint","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210002011","21143180","2021-10-22T00:00:00.000","15:05","53","M","W","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*210001932","21118940","2021-10-14T00:00:00.000","13:25","51","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*210002012","21143208","2021-10-22T00:00:00.000","21:00","19","M","H","H","PL","PL 120.25         DF1","RECKLESS ENDANGERMENT 1ST","C","Other","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002383","21173311","2021-12-22T00:00:00.000","20:35","43","M","B","H","PL","PL 155.30   04    EF4","GRAND LARCENY 4  CREDIT CARD","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*220001117","22087911","2022-06-25T00:00:00.000","20:14","53","F","W","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*210002004","21142908","2021-10-22T00:00:00.000","01:12","53","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*210001629","21120454","2021-09-11T00:00:00.000","03:39","34","M","B","N","PL","PL 265.03   03    CF2","CPW-2ND: LOADED FIREARM","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*210001628","21120408","2021-09-11T00:00:00.000","01:22","34","M","W","H","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*210002010","21104437","2021-10-22T00:00:00.000","11:00","29","M","W","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002003","19121964","2021-10-22T00:00:00.000","01:40","51","M","B","N","PL","PL 245.00         BM0","PUBLIC LEWDNESS","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
