"a_o","pa_s","iso","instituci_n","acronimo","n_mero_de_instituciones","ciudad","tipo_de_instituci_n_en_el","tipo_de_instituci_n_bid","tipo_de_regulaci_n","propiedad","fuente","tasa_de_cambio","patrimonio","activos","obligaciones_con_instituciones","instrumentos_de_deuda_emitidos","dep_sitos_totales","otras_fuentes_de_financiaci","utilidad_neta","gastos_operativos","costos_derivados_de_fuentes","saldo_de_cartera_bruta","provisiones","saldo_de_cartera_comercial","saldo_de_cartera_a_mediana","saldo_de_cartera_a_peque","saldo_de_cartera_de_microcr","saldo_de_cartera_de_consumo","saldo_de_cartera_de_vivienda","saldo_otro_tipo_de_cartera","saldo_de_cartera_agropecuaria","saldo_de_cartera_a_mujeres","saldo_de_cartera_a_personas","n_mero_total_de_pr_stamos","n_mero_de_pr_stamos_de_cartera","n_mero_de_pr_stamos_de_cartera_1","n_mero_de_pr_stamos_de_cartera_2","n_mero_de_pr_stamos_de_cartera_3","n_mero_de_pr_stamos_de_cartera_4","n_mero_de_pr_stamos_de_cartera_5","n_mero_de_pr_stamos_otra","n_mero_de_pr_stamos_cartera","n_mero_de_pr_stamos_cartera_1","n_mero_de_pr_stamos_cartera_2","n_mero_total_de_prestatarios","n_mero_total_de_prestatarios_1","n_mero_de_prestatarios_cartera","n_mero_de_prestatarios_cartera_1","n_mero_de_prestatarios_cartera_2","n_mero_de_prestatarios_cartera_3","n_mero_de_prestatarios_cartera_4","n_mero_de_prestatarios_otra","n_mero_de_prestatarios_cartera_5","n_mero_de_prestatarios_cartera_6","n_mero_de_prestatarios_cartera_7","total_ingresos_por_intereses","ingresos_por_intereses_cartera","ingresos_por_intereses_cartera_1","ingresos_por_intereses_cartera_2","ingresos_por_intereses_cartera_3","ingresos_por_intereses_cartera_4","ingresos_por_intereses_cartera_5","ingresos_por_intereses_otra","ingresos_por_intereses_cartera_6","ingresos_por_intereses_cartera_7","ingresos_por_intereses_cartera_8","tasa_de_inter_s","tasa_de_inter_s_cartera","tasa_de_inter_s_cartera_a","tasa_de_inter_s_cartera_a_1","tasa_de_inter_s_cartera_de","tasa_de_inter_s_cartera_de_1","tasa_de_inter_s_cartera_de_2","tasa_de_inter_s_otra_cartera","tasa_de_inter_s_cartera_1","tasa_de_inter_s_cartera_2","tasa_de_inter_s_cartera_a_2","cartera_en_riesgo","cartera_en_riesgo_comercial","cartera_en_riesgo_a_mediana","cartera_en_riesgo_a_peque","cartera_en_riesgo_de_microcr","cartera_en_riesgo_de_consumo","cartera_en_riesgo_de_vivienda","cartera_en_riesgo_otra_cartera","cartera_en_riesgo_agropecuaria","cartera_en_riesgo_mujeres","cartera_en_riesgo_a_personas","dep_sitos_del_p_blico","dep_sitos_en_cuentas_simples","dep_sitos_en_cuentas_de_ahorro","dep_sitos_en_cuentas","dep_sitos_en_cuentas_a_plazo","otros_dep_sitos","dep_sitos_en_cuentas_con","n_mero_total_de_cuentas","n_mero_de_cuentas_simples","n_mero_de_cuentas_de_ahorro","n_mero_de_cuentas_corrientes","n_mero_de_cuentas_a_plazo","n_mero_de_otras_cuentas","n_mero_de_cuentas_con_saldo","n_mero_total_de_depositantes","n_mero_de_depositantes_cuentas","n_mero_de_depositantes_cuentas_1","n_mero_de_depositantes_cuentas_2","n_mero_de_depositantes_cuentas_3","n_mero_de_depositantes_otras","n_mero_de_depositantes_cuentas_4","n_mero_total_de_puntos_de","n_mero_de_oficinas","n_mero_de_cajeros_autom_ticos","n_mero_de_agentes","n_mero_de_otros_puntos_de","n_mero_de_tarjetas_d_bito","monto_de_las_transacciones","n_mero_de_tarjetas_de_cr","monto_de_las_transacciones_1"
"2005","Brasil","BRA","Cooperativa de Credito Rural do Piemonte - Ascoob Credimonte","CCR ASCOOB CREDIMONTE","1","Jacobina","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","65887","409142","148169",,"194289",,,"60630","9415","255580","18685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72912","34679","86698",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Planalto Catarinense Sicoob/Sc - Papanduva","SICOOB SC PAPANDUVA","1","Papanduva","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","329136","3097952","1420356",,"1168226",,,"195845","100112","2180846","52759",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"370060","4414","793752",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Planalto Serrano  Sicoob/Sc - Crediserra","SICOOB SC CREDISERRA","1","Urupema","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","183172","1496950","481744",,"789993",,,"109704","50228","983653","35123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240454",,"549539",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Pontal do Triangulo Ltda. - Sicoob Credipontal","CC PONTAL DO TRIANGULO","1","Ituiutaba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","3357276","12634435","1115059",,"6515110",,,"995026","491565","7620554","416763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2283116",,"4231994",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Sul de Mato Grosso Ltda.","CCR DO SUL DE MATO GROSSO","1","Rondonopolis","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","6620170","22153852","2036847",,"12683366",,,"1083873","680172","12085413","1676166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4917315","5312326","2453725",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Vale - Sicoob -Credivale/Sc","SICOOB CREDIVALE","1","Braco Do Norte","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","814708","9734935","358934",,"7794527",,,"235904","448414","5698919","412718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"918341",,"6876186",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Vale do Canoinhas","CCR DO VALE DO CANOINHAS","1","Canoinhas","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","3108701","16196154","5119562",,"6768481",,,"467671","457731","9475827","472280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1049268",,"5719214",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural dos Agricultores Familiares da Micro Regiao do Crato","CCR CRATO","1","Crato","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2964","3199","0",,,,,"43","0","1325","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural dos Plantadores de Cana do Parana","CCR AGRO PARANÁ PR","1","Santo Antonio Da Platina","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2474958","16619876","2221041",,"11772097",,,"1249963","796079","8865822","959028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3470884","2293","8298921",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito do Vale do Mogi Guaçu","CCR DO VALE DO MOGI GUAÇU","1","Descalvado","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2867145","18237566","2432145",,"10813417",,,"702411","937135","11745440","75543",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1790605","7538274","1484539",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural e de Pequenos Empresarios, Microempresarios e Microempreendedores da Regiao de Varginha Ltda. - Sicoob Credivar","CCR MICROEMPREEND  VARGINHA","1","Varginha","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","6192474","35063260","18070662",,"8642986",,,"1151507","1400522","24129160","811745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3613687","3729","5025571",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Vale do Itajai - Viacredi","VIACREDI","1","Blumenau","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","22811026","75696640","213656",,"46820580",,,"2853977","2775317","41007416","556470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8043379",,"38777200",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito de Bom Sucesso Ltda. - Sicoob Credisucesso","SICOOB CREDISUCCESO","1","Bom Sucesso","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","671910","3617866","1311610",,"1405150",,,"251183","141071","2573470","85850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"419184",,"985966",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito de Capitólio Ltda. - Sicoob Credicapi","SICOOB CREDICAPI","1","Capitolio","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","545364","3643090","1270924",,"1675921",,,"177314","163853","2685133","19013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"437104",,"1238817",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito de Formiga Ltda. - Sicoob Credifor","SICOOB CREDIFOR","1","Formiga","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1756043","10136743","2693941",,"4809567",,,"462462","425754","6998766","141102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1189476",,"3620091",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito de Martinho Campos Ltda. - Sicoob Credimac","SICOOB CREDIMAC","1","Martinho Campos","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","698713","2635257","322645",,"1375716",,,"153300","97347","1773264","61412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"347171",,"1028544",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito de Mendes Ltda.","CC DE MENDES","1","Mendes","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","142773","794052","0",,"633954",,,"111722","35867","408779","19979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229708",,"404247",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito de Muriaé Ltda. - Sicoob Credimur","SICOOB CREDIMUR","1","Muriae","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1866230","11977789","1016081",,"8929418",,,"1043234","500087","6605071","250886",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3144118","2391","5782909",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito de Raul Soares Ltda. - Sicoob Crediras","SICOOB CREDIRAS","1","Raul Soares","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","356384","2914453","406578",,"1905955",,,"289264","96487","1211441","47163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"825296",,"1080659",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito de Sao Gonçalo do Para Ltda. - Sicoob Credisaogonçalo","SICOOB CREDISÃOGONÇALO","1","Sao Goncalo Do Para","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","557476","2634644","75",,"1728672",,,"180031","91256","1370590","40576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"494904",,"1233768",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito do Leste de Minas Ltda. - Sicoob Credicaf","SICOOB CREDICAF","1","Lajinha","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","961641","6895072","1456794",,"3912321",,,"399056","258950","3729580","220583",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1299354",,"2612967",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito do Nordeste de Minas Gerais Ltda. - Sicoob Carlos Chagas","SICOOB CARLOS CHAGAS","1","Carlos Chagas","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2084613","6833433","221403",,"3705217",,,"437275","194016","4659778","154635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1370996",,"2334221",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito do Oeste de Minas Gerais Ltda. - Sicoob Credioeste","CC DO OESTE DE MINAS","1","Abaete","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1905808","6971024","1725037",,"2697354",,,"378305","189950","4788964","67639",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1204755",,"1492599",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito do Vale do Gorutuba Ltda. - Sicoob Credivag","CC VALE DO GORUTUBA","1","Janauba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1415002","3870882","1066582",,"932816",,,"243246","69109","1373446","398907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"411237",,"521579",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito do Vale do Sao Patricio Ltda.","CC VALE SAO PATRICIO","1","Goianesia","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","16113263","22418424","1224281",,"2249523",,,"199386","160658","19463288","112959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"761950","124896","1362678",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito do Vale do Sapucai Ltda. - Sicoob Credivass","SICOOB CREDIVASS","1","Sao Goncalo Do Sapucai","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1428942","10146408","4317485",,"3739982",,,"496297","394438","9195210","145335",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1175759",,"2564223",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito dos Empresarios do Secovi-Go Ltda.","CCE SECOVI-GO SECOVICRED","1","Goiania","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","93746","98465","0",,,,,"0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito dos Metalúrgicos do Abc - Credabc","CC METALURGICOS ABC - CREDABC","1","Sao Bernardo Do Campo","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","193416","321558","0",,"115987",,,"35556","5966","284496","10829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115987","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Caixeiral do Crato Ltda.","CC CAIXEIRAL DO CRATO","1","Crato","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","37925","82741","0",,"41119",,,"7990","0","37255","1848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41119",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Centro-Norte do Espírito Santo - Sicoob Centro-Norte","SICOOB CENTRO-NORTE","1","Rio Bananal","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2415577","14453836","4555596",,"6306807",,,"478968","548996","8522503","1629328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1576059","1718","4729031",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Credicoonai","CC CREDICOONAI","1","Ribeirao Preto","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","4283964","22622688","9587615",,"6701920",,,"1139291","705417","15548636","1230254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3065832",,"3636089",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Credirio Ltda.","CREDIRIO","1","Rio De Janeiro","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","401543","2542117","1233",,"2233167",,,"262879","118532","1749425","216331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"435039","1339419","458708",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Empresarial do Vale Sao Patricio Ltda.","CCE VALE SAO PATRICIO","1","Goianesia","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","241555","532860","0",,"291180",,,"32228","2582","287750","1446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200282",,"90898",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Maxi Alfa de Livre Admissão de Associados - Sicoob Maxicrédito/Sc","SICOOB MAXICRÉDITO SC","1","Chapeco","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2427795","23300780","4019653",,"15757761",,,"996765","1012904","10451281","611967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2990299","211348","12556115",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Mutuo Servidores Publicos de Pinhao - Creserv-Pinhao","CRESERV-PINHAO","1","Pinhao","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","194808","678384","159969",,"251498",,,"35493","25269","517759","10313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104147","51338","96013",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Mutuo Servidores Públicos RMSP","CCM SERVIDORES PÚBLICOS RMSP","1","Sao Paulo","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","9452","8675","0",,,,,"1207","0","639","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Mutuo dos Professores e Funcionários da Universidade de Caxias do Sul","CCM UNIVERSIDADE CAXIAS DO SUL","1","Caxias Do Sul","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","323667","2182449","317454",,"1448880",,,"77381","108298","1195856","43548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129332",,"1319548",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Mutuo dos Servidores da Previdencia Social de Sao Paulo","CCMS PREVIDÊNCIA SOCIAL SP","1","Sao Paulo","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1368","1368","0",,,,,"0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
