"figura_tabla","cap_tulo","t_tulo","indicador","sub_indicador","pa_s","a_o","mes","per_odo","rubro","valor","valor_u_d","fuente","notas"
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2013","2",,,,"445","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2013","3",,,,"876","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2013","4",,,,"383","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2014","1",,,,"524","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2014","2",,,,"831","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2014","3",,,,"917","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2014","4",,,,"-17","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2015","1",,,,,,
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2015","2",,,,,,
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2010","1",,,,"47460","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2010","2",,,,"49240","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2010","3",,,,"51125","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2010","4",,,,"52145","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2011","1",,,,"51298","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2011","2",,,,"51695","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2011","3",,,,"48590","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2011","4",,,,"46376","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2012","1",,,,"47291","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2012","2",,,,"46348","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2012","3",,,,"45010","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2012","4",,,,"43290","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2013","1",,,,"40446","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2013","2",,,,"37005","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2013","3",,,,"34741","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2013","4",,,,"30599","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2014","1",,,,"27007","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2014","2",,,,"29278","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2014","3",,,,"27866","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2014","4",,,,"31443","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2015","1",,,,"31505","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Argentina","2015","2",,,,"33847","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2010","1",,,,"243762","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2010","2",,,,"253114","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2010","3",,,,"275206","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2010","4",,,,"288575","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2011","1",,,,"317146","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2011","2",,,,"335775","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2011","3",,,,"349708","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2011","4",,,,"352012","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2012","1",,,,"365216","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2012","2",,,,"373910","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2012","3",,,,"378726","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2012","4",,,,"373147","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2013","1",,,,"376934","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2013","2",,,,"369402","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2013","3",,,,"368654","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2013","4",,,,"358808","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2014","1",,,,"363914","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2014","2",,,,"373516","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2014","3",,,,"375513","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2014","4",,,,"363551","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2015","1",,,,"362744","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Brasil","2015","2",,,,"368668","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2010","1",,,,"3855","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2010","2",,,,"3908","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2010","3",,,,"3996","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2010","4",,,,"4168","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2011","1",,,,"4377","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2011","2",,,,"4907","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2011","3",,,,"4881","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2011","4",,,,"4984","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2012","1",,,,"4804","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2012","2",,,,"4800","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2012","3",,,,"4838","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2012","4",,,,"4994","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2013","1",,,,"5793","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2013","2",,,,"5759","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2013","3",,,,"5900","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2013","4",,,,"5871","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2014","1",,,,"6022","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2014","2",,,,"6377","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2014","3",,,,"7130","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2014","4",,,,"6891","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Nivel Reservas Internacionales (mill. de US$)",,"Paraguay","2015","1",,,,"6672","BCP",
