"category","title","year"
"Michigan Academy of Science Arts and Letters","MASAL: Michigan Academy of Science, Arts and Letters Tenth Annual Excursion to Afton-Onaway District 1940 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/MASAL_FT1940_306074_7.pdf)",
"General Geology","GG: A Short History of the Michigan Basin Geological Society - Fowler OGS-GIMDL Text (https://www.michigan.gov/documents/deq/MBGSHist_301798_7.pdf)",
"General Geology","GG: Michigan Fossils Poster 1a Small OGS-GIMDL Text (https://www.michigan.gov/documents/deq/MFP_1a_Poster_Small_301802_7.pdf)",
"General Geology","GG: Michigan Fossils Poster 1b Big OGS-GIMDL (https://www.michigan.gov/documents/deq/MFP_1b_Poster_Big_301803_7.pdf)",
"General Geology","GG: Michigan Fossils Poster 2004 11 x 17 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/MFP_2004_11_by_17_301811_7.pdf)",
"General Geology","GG: Michigan Fossils Poster 3b Flash Cards Big OGS-GIMDL Text (https://www.michigan.gov/documents/deq/MFP_3b_Flash_Cards_Big_301806_7.pdf)",
"General Geology","GG: Michigan Fossils Poster 5 Fill In The Blanks OGS-GIMDL Text (https://www.michigan.gov/documents/deq/MFP_5_Fill_In_The_Blanks_301808_7.pdf)",
"General Geology","GG: General Geology: Mineralogical Guide - R. W. Kelley, 1960 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MG_60_301813_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1952 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1952opt_304397_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1953 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1953opt_304398_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1954 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1954opt_304400_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1955 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1955opt_304405_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1956 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1956opt_304406_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1957 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1957opt_304407_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1958 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1958opt_304408_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1959 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1959opt_304410_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1960 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1960opt_304413_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1961 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1961opt_304417_7.pdf)",
"Michigan's Mineral Industries","MMI: Michigan's Mineral Industries 1962 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MI_1962opt_304420_7.pdf)",
"General Geology","GG: General Geology: A Glacier... Passed This Way - Michigan Conservation July-August, 1960 - Kelley OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MIConsMag_Article_301814_7.pdf)",
"Map","CM: Map: Consolidated Coal Co.'s Randall Mine, Midland and Bay Counties OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MID_301816_7.pdf)",
"Map","CM: Map: Midland County Coal Mine Sites OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Midland_County_coal_301818_7.pdf)",
"General Geology","GG: General Geology: Michigan's Gem Stones - Hardenberg, 1959 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MIGemStones_1959_301820_7.pdf)",
"Mineral Industries of Michigan 1934 to 1938 and Prior Years OGS-GIMDL Image","MMI: Mineral Industries of Michigan 1934 to 1938 and Prior Years OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Industries_opt_304428_7.pdf)",
"Directory","ADR: Directory of Michigan Mineral Operators 1964 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Operators_1964_opt_304442_7.pdf)",
"Directory","ADR: Directory of Michigan Mineral Operators 1963 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Operators_1963_opt_304437_7.pdf)",
"Mineral Region","ERP: The Mineral Region of Lake Superior: Compiling Its Early History - Jacob Houghton, Jr. Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Region_of_Lake_Superior_A_306907_7.pdf)",
"Mineral Region","ERP: The Mineral Region of Lake Superior: Compiling Its Early History - Jacob Houghton, Jr. Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Region_of_Lake_Superior_B_306912_7.pdf)",
"Mineral Region","ERP: The Mineral Region of Lake Superior: Compiling Its Early History - Jacob Houghton, Jr. Part 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Region_of_Lake_Superior_C_306916_7.pdf)",
"Mineral Region","ERP: The Mineral Region of Lake Superior: Compiling Its Early History - Jacob Houghton, Jr. Part 4 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Region_of_Lake_Superior_D_306919_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1883 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Statistics_1883opt_304451_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1883 Tables OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Statistics_1883_tables_304452_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1884 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/Mineral_Statistics_1884_304454_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1884 Tables OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Statistics_1884_tables_304457_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1891 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Mineral_Statistics_1891opt_304460_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1880 Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1880_Part1opt_304530_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1880 Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1880_Part2opt_304532_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1880 Part 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1880_Part3opt_304533_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1880 Tables OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1880_tables_304534_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1881 Part 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1881_Part3opt_304560_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1881 Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1881_Part1opt_304554_7.pdf)",
"Annual Report","MNST: Annual Report of the Commissioner of Mineral Statistics for 1881 Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1881_Part2opt_304557_7.pdf)",
"Annual Report","MS: Annual Report of the Commissioner of Mineral Statistics for 1881 Part 4 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1881_Part4opt_304564_7.pdf)",
"Mineral Resources","MNST: Mineral Resources 1885 Part 1A OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1885_Part1Aopt_304510_7.pdf)",
"Mineral Resources","MNST: Mineral Resources 1885 Part 1B OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1885_Part1Bopt_304513_7.pdf)",
"Mineral Resources","MNST: Mineral Resources 1885 Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1885_Part2opt_304515_7.pdf)",
"Mineral Resources","MNST: Mineral Resources 1885 Part 3A OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1885_Part3Aopt_304517_7.pdf)",
"Mineral Resources","MNST: Mineral Resources 1885 Part 3B OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1885_Part3Bopt_304521_7.pdf)",
"Mineral Resources","MNST: Mineral Resources 1885 Part 4 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1885_Part4opt_304523_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1887 Figures OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1887_Figures_304579_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1887 Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1887_Part1opt_304573_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1887 Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1887_Part2opt_304576_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1887 Part 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1887_Part3opt_304578_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1888 Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1888_Copperopt_304597_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1888 Figures OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1888_Figuresopt_304601_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1888 Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1888_Gold-Indexopt_304598_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1890 Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1890_Copper-Goldopt_304602_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1890 Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1890_Gypsum-Indexopt_304603_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1892 Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1892_Copperopt_304606_7.pdf)",
"Mines and Mineral Statistics","MNST: Mines and Mineral Statistics 1892 Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MinStats_1892_Iron-Indexopt_304621_7.pdf)",
"Miscellany","MISC: Miscellany 1: Papers Presented at the Sixth Forum on Geology of Industrial Minerals Theme 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Misc_1_T1opt_304632_7.pdf)",
"Miscellany","MISC: Miscellany 1: Papers Presented at the Sixth Forum on Geology of Industrial Minerals Theme 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Misc_1_T2opt_304633_7.pdf)",
"General Geology","GG: Department of Public Instruction Bulletin 307: Michigan Today Its Human and Physical Resources... Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MIToday_BU_307_Aopt_313194_7.pdf)",
"General Geology","GG: Department of Public Instruction Bulletin 307: Michigan Today Its Human and Physical Resources... Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MIToday_BU_307_Bopt_313195_7.pdf)",
"General Geology","GG: Department of Public Instruction Bulletin 307: Michigan Today Its Human and Physical Resources... Part 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MIToday_BU_307_Copt_313199_7.pdf)",
"General Geology","GG: Department of Public Instruction Bulletin 307: Michigan Today Its Human and Physical Resources... Part 4 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MIToday_BU_307_Dopt_313201_7.pdf)",
"General Geology","GG: Department of Public Instruction Bulletin 307: Michigan Today Its Human and Physical Resources... Excerpt OGS-GIMDL Text (https://www.michigan.gov/documents/deq/MIToday_BU_307_Excerpt_313193_7.pdf)",
"General Geology","GG: General Geology: 6th Annual Conference Michigan Natural Resources Council 1961 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/MNRC_Conf1961_306077_7.pdf)",
"General Geology","GG: General Geology: 6th Annual Conference Michigan Natural Resources Council 1961 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/MNRC_Conf1961_opt_306081_7.pdf)",
"General Geology","GG: Map: Bed Rock Geology (Paleozoic) of Monroe County - Sherzer, 1899 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/Monroe_Maps_304636_7.pdf)",
"General Geology","GG: Natural Gas Fields of Michigan - Newcombe, 1935 - Reprinted from GEOLOGY OF NATURAL GAS OGS-GIMDL Image (https://www.michigan.gov/documents/deq/NatGasFieldsopt_304640_7.pdf)",
"Information","DEQ, OOGM, Nickel Information (https://www.michigan.gov/documents/deq/deq-ogs-Nickel_Copper_PGE_Selected_References_429251_7.pdf)",
"General Geology","GG: General Geology: A Glacier... Passed This Way - Michigan Conservation July-August, 1960 - Kelley OGS-GIMDL Text (https://www.michigan.gov/documents/deq/NSAGLAC_304646_7.pdf)",
"General Geology","GG: General Geology: Michigan Iron Mines - Reed, 1957 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/NSFE_304650_7.pdf)",
"General Geology","GG: General Geology: Key to Rocks & Minerals Collections - Sorensen, 1968 (Reprint) OGS-GIMDL Text (https://www.michigan.gov/documents/deq/NSRAM_304651_7.pdf)",
"Open File Report","OF: Open File Report 19: Field Notebook-Diaries of C. L. Rominger, State Geologist 1871-1874 Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_19_Rominger_1871-1874_Aopt_306084_7.pdf)",
"Open File Report","OF: Open File Report 19: Field Notebook-Diaries of C. L. Rominger, State Geologist 1871-1874 Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_19_Rominger_1871-1874_Bopt_306085_7.pdf)",
"Open File Report","OF: Open File Report 19: Field Notebook-Diaries of C. L. Rominger, State Geologist 1871-1874 Part 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_19_Rominger_1871-1874_Copt_306086_7.pdf)",
"Open File Report","OF: Open File Report 19: Field Notebook-Diaries of C. L. Rominger, State Geologist 1871-1874 Part 4 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_19_Rominger_1871-1874_Dopt_306089_7.pdf)",
"Open File Report","OF: Open File Report 19: Field Notebook-Diaries of C. L. Rominger, State Geologist 1871-1874 Part 5 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_19_Rominger_1871-1874_Eopt_306091_7.pdf)",
"Open File Report","OF: Open File Report 19: Field Notebook-Diaries of C. L. Rominger, State Geologist 1871-1874 Part 6 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_19_Rominger_1871-1874_Fopt_306094_7.pdf)",
"Open File Report","OF: Open File Report 20: Field Notebook-Diaries of C. L. Rominger, State Geologist 1875-1884 Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_20_Rominger_1875-1884_Aopt_306146_7.pdf)",
"Open File Report","OF: Open File Report 20: Field Notebook-Diaries of C. L. Rominger, State Geologist 1875-1884 Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_20_Rominger_1875-1884_Bopt_306147_7.pdf)",
"Open File Report","OF: Open File Report 20: Field Notebook-Diaries of C. L. Rominger, State Geologist 1875-1884 Part 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_20_Rominger_1875-1884_Copt_306148_7.pdf)",
"Open File Report","OF: Open File Report 20: Field Notebook-Diaries of C. L. Rominger, State Geologist 1875-1884 Part 4 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_20_Rominger_1875-1884_Dopt_306149_7.pdf)",
"Open File Report","OF: Open File Report 20: Field Notebook-Diaries of C. L. Rominger, State Geologist 1875-1884 Part 5 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_20_Rominger_1875-1884_Eopt_306151_7.pdf)",
"Open File Report","OF: Open File Report 20: Field Notebook-Diaries of C. L. Rominger, State Geologist 1875-1884 Part 6 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_20_Rominger_1875-1884_Fopt_306153_7.pdf)",
"Open File Report","OF: Open File Report 22: Indexes to Field Notebooks No. 92-368 by A. C. Lane, et al. Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_22_Indexes_to_Field_Notebooks_A_306925_7.pdf)",
"Open File Report","OF: Open File Report 22: Indexes to Field Notebooks No. 92-368 by A. C. Lane, et al. Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_22_Indexes_to_Field_Notebooks_B_306930_7.pdf)",
"Open File Report","OF: Open File Report 22: Indexes to Field Notebooks No. 92-368 by A. C. Lane, et al. Part 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_22_Indexes_to_Field_Notebooks_C_306933_7.pdf)",
"Open File Report","OF: Open File Report 22: Indexes to Field Notebooks No. 92-368 by A. C. Lane, et al. Part 4 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_22_Indexes_to_Field_Notebooks_D_306958_7.pdf)",
"Open File Report","OF: Open File Report 22: Indexes to Field Notebooks No. 92-368 by A. C. Lane, et al. Part 5 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_22_Indexes_to_Field_Notebooks_E_306965_7.pdf)",
"Open File Report","OF: Open File Report 22: Indexes to Field Notebooks No. 92-368 by A. C. Lane, et al. Part 6 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_22_Indexes_to_Field_Notebooks_F_306969_7.pdf)",
"Open File Report","OF: Open File Report 22: Indexes to Field Notebooks No. 92-368 by A. C. Lane, et al. Part 7 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_22_Indexes_to_Field_Notebooks_G_306972_7.pdf)",
"Open File Report","OF: Open File Report 25: Field Notes of Frank Leverett Notebook 172 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/OFR_25_Leverett_NB172_306154_7.pdf)",
"Open File Report","OF: Open File Report 25: Field Notes of Frank Leverett Notebook 172 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_25_Leverett_NB172_indexed_306155_7.pdf)",
"Open File Report","OF: Open File Report 26: Field Notes of Frank Leverett Notebook 175 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/OFR_26_Leverett_NB175_306370_7.pdf)",
"Open File Report","OF: Open File Report 26: Field Notes of Frank Leverett Notebook 175 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/OFR_26_Leverett_NB175_indexed_306374_7.pdf)",
"Open File Report","OF: Open File Report 27: Field Notes of Frank Leverett Notebook 176 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/OFR_27_Leverett_NB176_306377_7.pdf)",
