"ticket_last_updated_date_time","ticket_id","issue_type","issue_description","secondary_issue_type","street_address","city","state","zip_code","ticket_status","ticket_created_date_time","ticket_closed_date_time","case_closure_reason","neighborhood_district","neighborhood_district_secondary","locatable","latitude","longitude","count","location"
"2015-08-19T09:40:00.000","101000013792","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-18T13:24:00.000","2015-08-19T09:40:00.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T15:07:49.000","101000013801","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-18T13:57:00.000","2015-08-19T15:07:49.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-20T10:12:58.000","101000013802","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-18T14:13:00.000","2015-08-20T10:12:58.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T08:01:41.000","101000013803","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-08-18T14:46:06.000","2015-08-19T08:01:41.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T06:09:19.000","101000013825","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-18T16:06:00.000","2015-08-19T06:09:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T16:14:57.000","101000013826","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-18T16:09:00.000","2015-08-19T16:14:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T16:48:08.000","101000013833","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T08:39:00.000","2015-08-19T16:48:08.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T16:29:14.000","101000013834","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T08:48:00.000","2015-08-19T16:29:14.000","Case Resolved","No Location",,"false",,,"1",
"2016-08-15T16:16:11.000","101000013835","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T08:50:00.000","2016-08-15T16:16:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-10T09:18:08.000","101000013836","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T09:00:00.000","2015-09-10T09:18:08.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-24T10:23:06.000","101000013839","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T09:22:00.000","2015-08-24T10:23:06.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T08:41:01.000","101000013841","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T09:30:00.000","2015-08-21T08:41:01.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T16:03:44.000","101000013844","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T09:38:00.000","2015-08-25T16:03:44.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-24T08:22:38.000","101000013846","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T10:11:00.000","2015-08-24T08:22:38.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-17T08:24:07.000","101000013849","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T10:45:00.000","2015-09-17T08:24:07.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T08:49:18.000","101000013850","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T10:58:00.000","2015-09-04T08:49:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-08T15:15:30.000","101000013852","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T12:00:00.000","2015-09-08T15:15:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T14:42:24.000","101000013871","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-08-19T12:07:00.000","2015-08-19T14:42:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T12:57:29.000","101000013881","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T13:38:00.000","2015-09-02T12:57:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T14:02:34.000","101000013882","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T13:45:48.000","2015-08-21T14:02:34.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-31T15:06:31.000","101000013883","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T13:48:00.000","2015-08-31T15:06:31.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T15:09:37.000","101000013885","Transit driver or staff behaviour compliment","Transit driver or staff behaviour compliment","Transit",,,,,"Closed","2015-08-19T14:02:00.000","2015-08-19T15:09:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T10:14:24.000","101000013886","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T14:11:00.000","2015-09-01T10:14:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T08:57:10.000","101000013887","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T14:31:00.000","2015-08-21T08:57:10.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T15:35:10.000","101000013889","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T14:40:00.000","2015-09-01T15:35:10.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T12:01:19.000","101000013890","Roadside Vegetation Control","Roadside Vegetation Control","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T14:47:00.000","2015-09-01T12:01:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T15:28:49.000","101000013894","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T15:15:00.000","2015-09-02T15:28:49.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T15:33:29.000","101000013895","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T15:25:00.000","2015-09-02T15:33:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-20T09:32:56.000","101000013905","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T15:49:14.000","2015-08-20T09:32:56.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T07:46:58.000","101000013906","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T15:57:00.000","2015-08-25T07:46:58.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-26T10:42:33.000","101000013907","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T16:02:00.000","2015-08-26T10:42:33.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T17:04:23.000","101000013908","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T16:08:00.000","2015-08-25T17:04:23.000","Case Resolved","No Location",,"false",,,"1",
"2016-04-28T16:56:11.000","101000013909","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-19T16:21:00.000","2016-04-28T16:56:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T13:38:08.000","101000013924","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-20T09:58:00.000","2015-08-21T13:38:08.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T06:13:07.000","101000013929","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-20T10:23:00.000","2015-08-21T06:13:07.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-20T11:56:40.000","101000013930","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-08-20T10:37:03.000","2015-08-20T11:56:40.000","Case Cancelled","No Location",,"false",,,"1",
"2015-08-31T11:09:27.000","101000013931","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-20T10:50:00.000","2015-08-31T11:09:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-14T16:00:11.000","101000013932","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-08-20T10:54:00.000","2015-09-14T16:00:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-10-05T09:38:38.000","101000013945","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-08-20T16:34:00.000","2015-10-05T09:38:38.000","Case Resolved","No Location",,"false",,,"1",
"2016-01-20T10:29:21.000","101000013946","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T08:37:00.000","2016-01-20T10:29:21.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T09:14:28.000","101000013952","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T08:55:00.000","2015-09-01T09:14:28.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T15:47:44.000","101000013954","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T09:14:00.000","2015-09-15T15:47:44.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T15:41:43.000","101000013955","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T09:19:00.000","2015-09-01T15:41:43.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T15:46:29.000","101000013956","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T09:32:00.000","2015-09-01T15:46:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-26T11:43:00.000","101000013957","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T09:35:00.000","2015-08-26T11:43:00.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T17:28:27.000","101000013958","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T09:42:00.000","2015-08-25T17:28:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-24T11:38:07.000","101000013959","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T09:45:00.000","2015-08-24T11:38:07.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T14:44:24.000","101000013960","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T09:50:00.000","2015-08-21T14:44:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-15T08:11:26.000","101000013961","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T10:27:00.000","2015-09-15T08:11:26.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T14:40:53.000","101000013962","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T10:32:00.000","2015-08-21T14:40:53.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-16T12:51:22.000","101000013965","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T11:01:00.000","2015-09-16T12:51:22.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T08:42:51.000","101000013966","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T11:02:00.000","2015-08-25T08:42:51.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T13:35:36.000","101000013967","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T11:21:00.000","2015-08-21T13:35:36.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T11:51:56.000","101000013968","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T11:22:00.000","2015-09-09T11:51:56.000","Passed to Relevant Department","No Location",,"false",,,"1",
"2015-08-27T08:45:49.000","101000013973","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T11:58:00.000","2015-08-27T08:45:49.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T06:19:40.000","101000013976","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-08-21T13:07:00.000","2015-09-02T06:19:40.000","Case Cancelled","No Location",,"false",,,"1",
"2015-09-21T20:09:25.000","101000013977","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-08-21T13:22:00.000","2015-09-21T20:09:25.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-26T16:03:06.000","101000013978","Bus route or schedule suggestion","Bus route or schedule suggestion","Transit",,,,,"Closed","2015-08-21T13:42:00.000","2015-08-26T16:03:06.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-27T14:58:19.000","101000013980","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T13:57:00.000","2015-08-27T14:58:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-26T11:47:32.000","101000013981","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T14:07:00.000","2015-08-26T11:47:32.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T07:48:37.000","101000013985","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T14:33:00.000","2015-08-25T07:48:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T07:50:12.000","101000013986","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T14:37:00.000","2015-08-25T07:50:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T07:52:00.000","101000013987","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T15:07:00.000","2015-08-25T07:52:00.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-26T15:32:29.000","101000013988","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T15:10:00.000","2015-08-26T15:32:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T15:59:57.000","101000013989","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T15:13:00.000","2015-08-25T15:59:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-27T15:43:20.000","101000013990","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-08-21T15:18:00.000","2015-08-27T15:43:20.000","Out of Jurisdiction","No Location",,"false",,,"1",
