Case Reference,Open Date,Closed Date,Status,Subject,Reason,Type,Object Type,Address Number,Address Line 1,Address Line 2,City,State,Zipcode,Property ID,Location,Latitude,Longitude,Council District,Police District,Census Tract,Census Block Group,Census Block,X Coordinate,Y Coordinate,Council Districts,Neighborhoods ,Tracts,Police Districts,Zip Codes,Block Groups,Blocks,Local Historic Districts
1000941720,01/25/2019 12:23:00 PM,02/12/2019 11:37:00 AM,Closed,Dept of Public Works,Buildings Division,Building Maintenance (Req_Serv),Property,489,ELMWOOD,,Buffalo,NY,14222,100.46-1-7.1,42 91037760736093,43,-79,NIAGARA,District B,67.02,2,2000,-8780384,5298372,,,,,,,,
1000646060,12/16/2016 12:05:00 PM,12/16/2016 01:31:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000858675,05/31/2018 03:26:00 PM,07/16/2018 11:06:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,305,BRYANT,,Buffalo,NY,14222,100.45-4-16,42 90898723387316,43,-79,NIAGARA,District B,67.01,2,2003,-8780694,5298155,,,,,,,,
1000856941,05/25/2018 02:44:00 PM,06/05/2018 08:21:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,401,ELMWOOD,,Buffalo,NY,14222,100.54-1-38,42 90785750914197,43,-79,NIAGARA,District B,67.02,2,2003,-8780505,5297969,,,,,,,,
1000919011,11/02/2018 11:40:00 AM,11/02/2018 12:17:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,INTERSECTION,Bryant St,Norwood Ave,Buffalo,NY,14222,2455,42 90894901521949,43,-79,NIAGARA,District B,67.01,4,4000,1068731,1060032,,,,,,,,
1000797638,01/12/2018 01:31:00 PM,01/13/2018 04:54:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,487,ELMWOOD,,Buffalo,NY,14222,100.46-1-59,42 910326522064985,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298335,,,,,,,,
1000618837,11/03/2016 10:39:00 AM,01/17/2017 03:52:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Bike Rack (Req_Serv),Property,481,ELMWOOD,,Buffalo,NY,14222,100.46-1-58,42 91017326617439,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298317,,,,,,,,
1000722560,07/24/2017 08:52:00 AM,07/24/2017 01:46:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1000619752,11/09/2016 11:29:00 AM,11/10/2016 02:21:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Property,401,ELMWOOD,,Buffalo,NY,14222,100.54-1-38,42 90785750914197,43,-79,NIAGARA,District B,67.02,2,2003,-8780505,5297969,,,,,,,,
1000668150,03/06/2017 09:45:00 AM,03/22/2017 11:31:00 AM,Closed,Dept of Public Works,Engineering - Traffic,Signal Out or Flashing (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1000862580,06/14/2018 10:24:00 AM,06/20/2018 12:25:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,262,BRYANT,,Buffalo,NY,14222,100.54-1-1,42 90885653206733,43,-79,NIAGARA,District B,67.02,2,2003,-8780493,5298085,,,,,,,,
1000764737,10/26/2017 04:18:00 PM,11/09/2017 12:25:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000703252,06/16/2017 03:53:00 PM,06/23/2017 10:56:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,346,ELMWOOD,,Buffalo,NY,14222,100.61-4-1,42 90655202888994,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
1000936203,12/19/2018 12:48:00 PM,12/19/2018 01:14:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Property,176,BRYANT,,Buffalo,NY,14222,100.54-2-5,42 90883197941938,43,-79,NIAGARA,District B,67.02,2,2004,-8780151,5298075,,,,,,,,
1000903015,10/02/2018 10:21:00 AM,10/03/2018 05:13:00 AM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,250,BRYANT,,Buffalo,NY,14222,100.54-1-3,42 9088539525966,43,-79,NIAGARA,District B,67.02,2,2003,-8780459,5298066,,,,,,,,
1000558360,06/24/2016 02:00:00 PM,06/28/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,325,ELMWOOD,,Buffalo,NY,14222,100.62-1-34,42 90571601338119,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1000667948,03/03/2017 10:11:00 AM,03/03/2017 02:57:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000558820,06/27/2016 02:07:00 PM,06/28/2016 09:29:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,401,ELMWOOD,,Buffalo,NY,14222,100.54-1-38,42 90785750914197,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1000633825,12/02/2016 11:48:00 AM,12/07/2016 02:50:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,312,ELMWOOD,,Buffalo,NY,14222,100.61-4-8,42 90552543814621,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297606,,,,,,,,
1000647563,12/22/2016 09:23:00 AM,12/27/2016 03:22:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1000592925,08/19/2016 12:08:00 PM,08/19/2016 12:54:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,306,BRYANT,,Buffalo,NY,14222,100.53-3-23,42 9088777842636,43,-79,NIAGARA,District B,67.01,2,2004,,,,,,,,,,
1000603192,10/03/2016 02:15:00 PM,10/06/2016 10:33:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,487,ELMWOOD,,Buffalo,NY,14222,100.46-1-59,42 910326522064985,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298335,,,,,,,,
1000702731,06/15/2017 12:55:00 PM,06/16/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,312,ELMWOOD,,Buffalo,NY,14222,100.61-4-8,42 90552543814621,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297606,,,,,,,,
1000646203,12/17/2016 11:37:00 AM,01/04/2017 09:30:00 AM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,334,BRYANT,,Buffalo,NY,14222,100.53-2-25.1,42 90889696473513,43,-79,NIAGARA,District B,67.01,4,4000,-8780829,5298085,,,,,,,,
1000671285,03/22/2017 10:12:00 AM,03/24/2017 09:21:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,367,ELMWOOD,,Buffalo,NY,14222,100.54-1-32,42 90691835724657,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297828,,,,,,,,
1000578080,08/01/2016 03:28:00 PM,08/10/2016 01:36:00 PM,Closed,Dept of Public Works,Sanitation,Totes Pickup (Req_Serv),Property,368,BRYANT,,Buffalo,NY,14222,100.53-1-24,42 90889357374046,43,-79,NIAGARA,District B,67.01,4,4001,,,,,,,,,,
1000721838,07/20/2017 10:25:00 AM,07/26/2017 03:10:00 PM,Closed,Office of Strategic Planning,Administration,Fair Housing Issue (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000674842,04/07/2017 10:30:00 AM,04/07/2017 12:19:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,333,ELMWOOD,,Buffalo,NY,14222,100.62-1-36,42 90593145055671,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297690,,,,,,,,
1000898681,09/11/2018 02:31:00 PM,09/27/2018 01:51:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,471,ELMWOOD,,Buffalo,NY,14222,100.46-1-57,42 909917839680894,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298293,,,,,,,,
1000863567,06/18/2018 03:09:00 PM,06/19/2018 09:30:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,427,ELMWOOD,,Buffalo,NY,14222,100.54-1-45,42 90857597108937,43,-79,NIAGARA,District B,67.02,2,2003,-8780523,5298096,,,,,,,,
1000728428,08/11/2017 06:55:00 PM,09/14/2017 10:45:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,304,ELMWOOD,,Buffalo,NY,14222,100.61-4-23,42 90528388735621,43,-79,NIAGARA,District B,67.01,2,2004,-8780598,5297562,,,,,,,,
1000603986,10/06/2016 11:13:00 AM,10/07/2016 10:13:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,487,ELMWOOD,,Buffalo,NY,14222,100.46-1-59,42 910326522064985,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298335,,,,,,,,
1000922607,11/27/2018 09:36:00 AM,01/25/2019 07:35:00 AM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1000905735,10/15/2018 04:17:00 PM,11/02/2018 11:44:00 AM,Closed,Dept of Public Works,Sanitation,User Fee (Req_Serv),Property,412,ELMWOOD,,Buffalo,NY,14222,100.53-3-27.2,42 908306946321474,43,-79,NIAGARA,District B,67.01,2,2004,-8780640,5298035,,,,,,,,
1000850349,05/03/2018 06:21:00 PM,06/19/2018 10:49:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,401,ELMWOOD,,Buffalo,NY,14222,100.54-1-38,42 90785750914197,43,-79,NIAGARA,District B,67.02,2,2003,-8780505,5297969,,,,,,,,
1000739159,09/27/2017 11:16:00 AM,09/29/2017 11:44:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,334,BRYANT,,Buffalo,NY,14222,100.53-2-25.1,42 90889696473513,43,-79,NIAGARA,District B,67.01,4,4000,-8780829,5298085,,,,,,,,
1000783807,12/21/2017 10:55:00 AM,12/22/2017 09:04:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,565,ELMWOOD,,Buffalo,NY,14222,100.38-5-51,42 91237334604565,43,-79,NIAGARA,District B,66.02,2,2001,-8780519,5298647,,,,,,,,
1000606057,10/18/2016 11:44:00 AM,10/18/2016 04:05:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,390,ELMWOOD,,Buffalo,NY,14222,100.53-3-31,42 90776186774815,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297931,,,,,,,,
1000819729,03/14/2018 12:08:00 PM,03/20/2018 08:15:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000892240,08/16/2018 10:32:00 AM,10/04/2018 07:42:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000693900,05/15/2017 03:35:00 PM,06/01/2017 12:32:00 PM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Property,319,BRYANT,,Buffalo,NY,14222,100.45-2-26,42 908996416602385,43,-79,NIAGARA,District B,67.01,2,2001,-8780761,5298152,,,,,,,,
1000868743,07/09/2018 10:18:00 AM,07/09/2018 03:24:00 PM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,405,ELMWOOD,,Buffalo,NY,14222,100.54-1-39,42 9079679975901,43,-79,NIAGARA,District B,67.02,2,2003,-8780518,5297991,,,,,,,,
1000728426,08/11/2017 06:54:00 PM,09/14/2017 10:45:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,304,ELMWOOD,,Buffalo,NY,14222,100.61-4-23,42 90528388735621,43,-79,NIAGARA,District B,67.01,2,2004,-8780598,5297562,,,,,,,,
1000560670,07/05/2016 12:22:00 PM,07/16/2016 11:48:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,250,BRYANT,,Buffalo,NY,14222,100.54-1-3,42 9088539525966,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1000668567,03/07/2017 04:09:00 PM,03/22/2017 03:29:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Damaged Street Light Pole (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000633172,11/29/2016 02:33:00 PM,12/20/2016 03:50:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,448,ELMWOOD,,Buffalo,NY,14222,100.45-4-9,42 90933073688412,43,-79,NIAGARA,District B,67.01,2,2003,-8780598,5298154,,,,,,,,
1000949378,03/04/2019 09:25:00 AM,03/19/2019 01:58:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,354,BRYANT,,Buffalo,NY,14222,100.53-2-23,42 90889472919711,43,-79,NIAGARA,District B,67.01,4,4000,-8780893,5298092,,,,,,,,
1000647774,12/23/2016 10:02:00 AM,12/23/2016 12:28:00 PM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,385,BRYANT,,Buffalo,NY,14222,100.45-1-33,42 90900231628249,43,-79,NIAGARA,District B,67.01,2,2002,-8781033,5298159,,,,,,,,
1000904572,10/09/2018 03:38:00 PM,10/16/2018 10:00:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1000632431,11/23/2016 02:52:00 PM,11/30/2016 11:10:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,142,BRYANT,,Buffalo,NY,14222,100.54-2-20,42 90882435545345,43,-79,NIAGARA,District B,67.02,2,2004,-8780008,5298081,,,,,,,,
1000873685,07/20/2018 02:09:00 PM,09/12/2018 03:34:00 PM,Closed,Dept of Public Works,Sanitation,Totes Combo (Req_Serv),Property,160,BRYANT,,Buffalo,NY,14222,100.54-2-16,42 90882813069557,43,-79,NIAGARA,District B,67.02,2,2004,-8780090,5298061,,,,,,,,
1001063943,10/10/2019 10:40:00 AM,10/16/2019 02:36:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,242,BRYANT,,Buffalo,NY,14222,100.54-1-4,42 908852232157926,43,-79,NIAGARA,District B,67.02,2,2003,-8780428,5298066,,,,,,,,
1001562418,01/12/2022 09:21:00 AM,01/26/2022 12:38:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,415,ELMWOOD,,Buffalo,NEW YORK,14222,100.54-1-42,"(42.90827203494319, -78.87666362927739)",42.90827203494319,-78.87666362927739,NIAGARA,District B,67.02,2,2003,-8780511.668,5298032.1314,3,5,52,1,12,135,1042,
1001166247,05/29/2020 04:29:00 PM,06/25/2020 11:17:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,487,ELMWOOD,,Buffalo,NY,14222,100.46-1-59,42 910326522064985,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298335,,,,,,,,
1001097331,12/27/2019 02:33:00 PM,01/07/2020 03:43:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61./Z,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,,,,,,,,,,
1001128185,03/03/2020 11:57:00 AM,03/04/2020 11:14:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,400,ELMWOOD,,Buffalo,NY,14222,100.53-3-29,42 9080097584993,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297982,,,,,,,,
1001427346,06/11/2021 02:20:00 PM,06/14/2021 07:06:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1001083450,11/27/2019 12:33:00 PM,11/27/2019 02:05:00 PM,Closed,Dept of Public Works,Sanitation,Illegal Dumping Street (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1001117622,02/28/2020 01:06:00 PM,03/03/2020 10:09:00 AM,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,330,BRYANT,,Buffalo,NY,14222,100.53-2-28,42 90889483933274,43,-79,NIAGARA,District B,67.01,4,4000,-8780790,5298078,,,,,,,,
1001362406,03/26/2021 09:52:00 AM,04/05/2021 10:16:00 AM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1001325498,01/15/2021 03:11:00 PM,02/03/2021 10:37:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,354,BRYANT,,Buffalo,NY,14222,100.53-2-23,42 90889472919711,43,-79,NIAGARA,District B,67.01,4,4000,-8780893,5298092,,,,,,,,
1001506314,09/10/2021 12:55:00 PM,09/12/2021 06:51:00 AM,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,309,ELMWOOD,,Buffalo,NY,14222,100.62-1-31,42 905285139005784,43,-79,NIAGARA,District B,67.02,2,2003,-8780514,5297592,,,,,,,,
1001321776,12/30/2020 09:47:00 AM,01/02/2021 09:13:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,487,ELMWOOD,,Buffalo,NY,14222,100.46-1-59,42 910326522064985,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298335,,,,,,,,
1001357726,03/10/2021 02:15:00 PM,03/11/2021 11:02:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,289,BRYANT,,Buffalo,NY,14222,100.45-4-10,42 90897782150277,43,-79,NIAGARA,District B,67.01,2,2003,-8780626,5298159,,,,,,,,
1001239390,09/02/2020 10:36:00 AM,11/17/2020 08:25:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,423,ELMWOOD,,Buffalo,NY,14222,100.54-1-44,42 90846548058481,43,-79,NIAGARA,District B,67.02,2,2003,-8780523,5298074,,,,,,,,
1001442092,06/28/2021 09:20:00 AM,06/29/2021 10:36:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,291,BRYANT,,Buffalo,NY,14222,100.45-4-12,42 908978998224356,43,-79,NIAGARA,District B,67.01,2,2003,-8780640,5298165,,,,,,,,
1001511877,10/04/2021 09:15:00 AM,10/06/2021 02:27:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,262,BRYANT,,Buffalo,NEW YORK,14222,100.54-1-1,42 908688443752,43,-79,NIAGARA,District B,67.02,2,2003,-8780493,5298085,,,,,,,,
1001231863,08/13/2020 02:03:00 PM,08/21/2020 11:41:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,401,ELMWOOD,,Buffalo,NY,14222,100.54-1-38,42 90785750914197,43,-79,NIAGARA,District B,67.02,2,2003,-8780505,5297969,,,,,,,,
1001457556,07/13/2021 02:44:00 PM,08/02/2021 08:03:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,370,BRYANT,,Buffalo,NY,14222,100.53-1-23,42 908893447530836,43,-79,NIAGARA,District B,67.01,4,4001,-8780968,5298085,,,,,,,,
1001049930,09/20/2019 03:23:00 PM,09/27/2019 07:50:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,412,ELMWOOD,,Buffalo,NY,14222,100.53-3-27.2,42 908306946321474,43,-79,NIAGARA,District B,67.01,2,2004,-8780640,5298035,,,,,,,,
1001381781,04/27/2021 08:50:00 PM,04/28/2021 08:22:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,577,ELMWOOD,,Buffalo,NY,14222,100.38-5-55,42 91273281118682,43,-79,NIAGARA,District B,66.02,2,2001,-8780519,5298730,,,,,,,,
1001181021,06/30/2020 03:27:00 PM,07/01/2020 05:30:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,400,ELMWOOD,,Buffalo,NY,14222,100.53-3-29,42 9080097584993,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297982,,,,,,,,
1001468191,07/15/2021 08:48:00 AM,07/15/2021 08:55:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,410,ELMWOOD,,Buffalo,NY,14222,100.53-3-28,42 908257649239694,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298011,,,,,,,,
1001046020,09/04/2019 03:58:00 PM,09/06/2019 09:52:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,338,ELMWOOD,,Buffalo,NY,14222,100.61-4-5,42 90631047814328,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297696,,,,,,,,
1001572638,02/03/2022 08:50:00 AM,02/03/2022 11:42:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,370,BRYANT,,Buffalo,NEW YORK,14222,100.53-1-23,"(42.908691732765924, -78.88077579196852)",42.908691732765924,-78.88077579196852,NIAGARA,District B,67.01,4,4001,-8780968.237,5298085.1469,3,5,58,1,12,73,258,
1001393159,05/03/2021 11:24:00 AM,05/05/2021 10:58:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,300,ELMWOOD,,Buffalo,NY,14222,100.61-4-9,42 90516311195738,43,-79,NIAGARA,District B,67.01,2,2004,-8780599,5297521,,,,,,,,
1001079511,11/06/2019 02:59:00 PM,11/07/2019 03:51:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Property,410,ELMWOOD,,Buffalo,NY,14222,100.53-3-28,42 908257649239694,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298011,,,,,,,,
1001339020,02/04/2021 01:26:00 PM,02/05/2021 06:29:00 AM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,289,BRYANT,,Buffalo,NY,14222,100.45-4-10,42 90897782150277,43,-79,NIAGARA,District B,67.01,2,2003,-8780626,5298159,,,,,,,,
1001576702,02/11/2022 10:15:00 AM,02/25/2022 10:40:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,363,ELMWOOD,,Buffalo,NEW YORK,14222,100.54-1-30,"(42.90678967939239, -78.876302747448)",42.90678967939239,-78.876302747448,NIAGARA,District B,67.02,2,2003,-8780470.3,5297796.0685,3,5,52,1,12,135,1042,
1001505719,09/08/2021 03:46:00 PM,09/09/2021 08:28:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,395,ELMWOOD,,Buffalo,NY,14222,100.54-1-37,42 90769177646574,43,-79,NIAGARA,District B,67.02,2,2003,-8780502,5297949,,,,,,,,
1001048909,09/17/2019 01:08:00 PM,09/20/2019 04:34:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1001157588,05/05/2020 11:40:00 AM,05/08/2020 07:00:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,302,BRYANT,,Buffalo,NY,14222,100.53-3-24,42 90887554353963,43,-79,NIAGARA,District B,67.01,2,2004,-8780675,5298069,,,,,,,,
1001576352,02/10/2022 09:57:00 AM,02/11/2022 03:14:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,300,ELMWOOD,,Buffalo,NEW YORK,14222,100.61-4-9,"(42.904976654579706, -78.87745464994066)",42.904976654579706,-78.87745464994066,NIAGARA,District B,67.01,2,2004,-8780598.529,5297520.5294,3,5,58,1,12,109,2116,
1001423078,06/01/2021 01:45:00 PM,06/03/2021 01:10:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1001423908,06/03/2021 09:32:00 AM,07/13/2021 06:07:00 AM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,346,ELMWOOD,,Buffalo,NY,14222,100.61-4-1,42 90655202888994,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
