"codmunicipio","nombremunicipio","coddaneestablecimiento","nombreestablecimiento","danesede","zonasede","consdane","nombresede","docentedirectivo","direccion","telefono","email"
"PUTUMAYO","86573","286573004441","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","286573800002","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","28657300444107","GUAQUIRA","RURAL","LOPEZ MORALES JHON FREDY ",,"NO"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","286001000463","IE RUR JOSE MARIA","28600100048009","ESC RUR MIX LA PEDREGOSA","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286571000025","IE RUR LA CEIBA","28600100269508","ESC RUR MIX ELCERRITO","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86568","286568000472","IE RUR NUEVA GRANADA","286568002572","IE RUR NUEVA GRANADA","28656800047207","ESC RUR MIX LA ROSA","RURAL","SANCHEZ TARAPUEZ FABIO SIGIFREDO ",,"NO"
"PUTUMAYO","86865","186865002927","IE VALLE DEL GUAMUEZ","186865001939","IE VALLE DEL GUAMUEZ","18686500292702","ESC URB MIX CENTRAL LA HORMIGA","URBANA","VILLOTA ROJAS CARLOS JULIO ",,"NO"
"PUTUMAYO","86320","286320000361","IE RUR TESALIA","286320000433","IE RUR TESALIA","28632000036107","ESC RUR MIX SANTO TOMAS DE AQUINO","RURAL","MATURANA MOSQUERA FABIOLA  ",,"NO"
"PUTUMAYO","86757","286865003138","IE RUR SAN CARLOS","286865003596","IE RUR SAN CARLOS","28686500313807","ESC RUR MIX EL CHIGUACO","RURAL","HOYOS MENDEZ DERLY  ",,"NO"
"PUTUMAYO","86865","286568005091","CENT EDUC RUR LAS MALVINAS","286568002904","CENT EDUC RUR LAS MALVINAS","28656800509108","ESC RUR MIX DIAMANTE AGUA NEGRA","RURAL","ARTEAGA ALBAN ELIZABETH DEL CARMEN ",,"NO"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568004346","IE RUR CIUDAD SANTANA","28656800053704","ESC RUR MIX LA DIANA","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86320","286320001081","CENT ETNOEDUCATIVO RURAL BOCANAS DEL LUZON","286320002410","CENT ETNOEDUCATIVO RURAL BOCANAS DEL LUZON","28632000108104","ESC RUR MIX TSHENENE","RURAL","RONDON SALAZAR YAZMIN  ",,"NO"
"PUTUMAYO","86885","286885000224","IE RUR RIO BLANCO","286885001760","IE RUR RIO BLANCO","28688500022413","ESC RUR MIX LA MARIPOSA","RURAL","ZAMBRANO GOMEZ JORGE MAURO ",,"NO"
"PUTUMAYO","86001","286001003292","IE RUR CIUDAD PUERTO LIMON","486001000071","IE RUR CIUDAD PUERTO LIMON","28600100329203","ESC RUR MIX MARIA INMACULADA","RURAL","CUARAN BURBANO ROBERTO  ",,"SI"
"PUTUMAYO","86569","286569000239","CENT EDUC RUR VILLAFLOR","286569000123","CENT EDUC RUR VILLAFLOR","28656900023907","ESC RUR MIX ESMERALDA BOCACHICO","RURAL","JOSSA SEMANATE BAIRON MARTIN ",,"NO"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","286571000131","IE RUR JOSE MARIA","28600100048013","ESC RUR MIX LOS PINOS","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86573","186573004104","CENTRO ETNOEDUCATIVO RURAL MONA TO+","286573001380","CENTRO ETNOEDUCATIVO RURAL MONA TO+","18657300410403","ESC RUR MIX TUKUNARE","RURAL","CASTILLO NOFUYA ABELARDO  ",,"NO"
"PUTUMAYO","86001","186001000248","IE FRAY PLACIDO","286001800010","IE FRAY PLACIDO","18600100024804","RENACER","URBANA","MOSQUERA AGREDA NELSON  ",,"NO"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568004290","IE RUR CIUDAD SANTANA","28656800053713","ESC RUR MIX SAN GABRIEL","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86571","286001001516","IE AMAZONICA","286001001516","IE AMAZONICA","28600100151601","INST AMAZONICO DE PTO GUZMAN","URBANA","APRAEZ YELA ALVARO GERMAN ",,"SI"
"PUTUMAYO","86760","186760000104","IE CIUDAD SANTIAGO","286760000133","IE CIUDAD SANTIAGO","18676000010407","ESC RUR MIX VICHOY","RURAL","ARCINIEGAS GUERRERO DIGNA MERY ",,"NO"
"PUTUMAYO","86755","286755000044","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","286755000222","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","28675500004402","ESC RUR MIX SAN ISIDRO","RURAL","BENAVIDES RAMOS JOSE ANTONIO ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568000910","CENT EDUC RUR MARACAIBO","28656800236009","ESC RUR MIX EL VENADO","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86865","286865004070","IE RUR EL TIGRE","286865004070","IE RUR EL TIGRE","28686500407001","COL EL TIGRE","RURAL","LATORRE BENAVIDES EDIS ARMINDA ",,"NO"
"PUTUMAYO","86865","286865003936","IE RUR JORDAN GUISIA","286865003197","IE RUR JORDAN GUISIA","28686500393607","ESC RUR MIX EL LIMONCITO","RURAL","BURBANO OBANDO AURA INES ",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286571000068","CENT EDUC RUR LA BARRIALOSA","28600100286513","SINAI","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86320","286320000395","IE RUR ANTONIO NARIÑO","286320000395","IE RUR ANTONIO NARIÑO","28632000039501","COL ANTONIO NARIÑO","RURAL","IMBACUAN NOGUERA LUIS ANTONIO ",,"SI"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568000707","IE RUR CIUDAD SANTANA","28656800053716","ESC RUR MIX PIO XII","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86568","486568005686","CENT EDUC RUR PUERTO BELLO","286568005806","CENT EDUC RUR PUERTO BELLO","48656800568603","ESC RUR MIX NVA COLONIA","RURAL","CORTEZ OSPINA GILBERTO  ",,"NO"
"PUTUMAYO","86568","286568005610","IE RUR CAUCACIA","286568060548","IE RUR CAUCACIA","28656800561005","ESC RUR MIX EL JARDIN ALTO TETEYE","RURAL","SOLARTE DE GARCIA LUZ  STELLA ",,"NO"
"PUTUMAYO","86865","286865000571","CENT EDUC RUR LAS PALMERAS","486865004281","CENT EDUC RUR LAS PALMERAS","28686500057103","ESC RUR MIX LORO DOS","RURAL","PEREZ INGUILAN JOSE RAUL ",,"NO"
"PUTUMAYO","86320","286320000565","IE RUR SAN JUAN VIDES","286320001731","IE RUR SAN JUAN VIDES","28632000056504","ESC RUR MIX SAN GERARDO","RURAL","MERCHAN AMADOR JOSE HENRY ",,"NO"
"PUTUMAYO","86320","286320000361","IE RUR TESALIA","286320000280","IE RUR TESALIA","28632000036106","ESC RUR MIX BURDINES","RURAL","MATURANA MOSQUERA FABIOLA  ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320000476","IE RUR EL YARUMO","28632000037909","ESC RUR MIX ASUNCION","RURAL","#N/A",,"SI"
"PUTUMAYO","86569","286569000310","CEPBIN KWE'SX UMA KIWE","286569000140","CEPBIN KWE'SX UMA KIWE","28656900031004","ESFOBIN LA FLORESTA","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573001126","CENT EDUC RUR SANTA MARIA","286001001974","CENT EDUC RUR SANTA MARIA","28657300112606","ESC RUR MIX LOMA ENCANTADA","RURAL","MOSQUERA MURILLO BERNABEL  ",,"SI"
"PUTUMAYO","86573","286573000804","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","286573004125","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","28657300080406","ESC RUR MIX BAJO REMANSO","RURAL","MUÑOZ MACANILLA MARIA LIBIA ",,"NO"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","286571004313","IE RUR JOSE MARIA","28600100048017","ESC RUR MIX LIBERTADORES DEL YURILLA","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86749","286749000598","IE RUR BILINGUE ARTESANAL CAMENTSA","286749000598","IE RUR BILINGUE ARTESANAL CAMENTSA","28674900059801","IER BILINGUE ARTESANAL CAMENTSA - SEDE PRINCIPAL","RURAL","SIGINDIOY MUCHAVISOY MARIA ANTONIA ",,"NO"
"PUTUMAYO","86320","286320000298","CENT EDUC RUR ALTAMIRA","286320001332","CENT EDUC RUR ALTAMIRA","28632000029802","ESC RUR MIX GUAYABAL","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","286568003072","IE RUR PUERTO VEGA","286568001142","IE RUR PUERTO VEGA","28656800307202","ESC RUR MIX PUERTO RICO","RURAL","BURGOS PRIETO FLAVIO ALBERTO ",,"NO"
"PUTUMAYO","86568","286568000359","CENT ETNOEDUCATIVO RUR BUENAVISTA","286568004907","CENT ETNOEDUCATIVO RUR BUENAVISTA","28656800035906","ESC RUR MIX PUERTO SILENCIO","RURAL","PIAGUAJE CABRERA HUMBERTO ERNEY ",,"NO"
"PUTUMAYO","86571","286001002903","IE RUR QUINAPEJO","286571000505","IE RUR QUINAPEJO","28600100290311","ESC RUR MIX EL RUBI","RURAL","CORTES QUIÑONES HENRY LIBARDO ",,"NO"
"PUTUMAYO","86573","286573001371","IE RUR LEONIDAS NORZAGARAY","286573001436","IE RUR LEONIDAS NORZAGARAY","28657300137104","ESC RUR MIX SANTANDER","RURAL","ROJAS BROWN RAMIRO  ",,"SI"
"PUTUMAYO","86573","286573004441","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","286573000944","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","28657300444103","ESC RUR MIX EL PROGRESO","RURAL","LOPEZ MORALES JHON FREDY ",,"NO"
"PUTUMAYO","86320","286320000361","IE RUR TESALIA","286320002398","IE RUR TESALIA","28632000036110","ESC RUR MIX ALTO SIMON BOLIVAR","RURAL","MATURANA MOSQUERA FABIOLA  ",,"NO"
"PUTUMAYO","86755","186755000015","IE ALMIRANTE PADILLA","186755000287","IE ALMIRANTE PADILLA","18675500001504","ESC INFANTIL DE SAN FRANCISCO","URBANA","BENAVIDES MEZA DIEGO OSCAR ",,"NO"
"PUTUMAYO","86757","486865000961","IE RUR SAN MARCELINO","286757000165","IE RUR SAN MARCELINO","48686500096105","ESC RUR MIX ÑAMBI YACHAY","RURAL","YANGUATIN ZAMBRANO TEOFILO GERMAN ",,"NO"
"PUTUMAYO","86885","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","286885000097","IER AGROPECUARIA GUILLERMO VALENCIA","28688500205702","ESC RUR MIX MARIA AUXILIADORA","RURAL","BENAVIDES RINCON EDUARDO  ",,"NO"
"PUTUMAYO","86568","186568005577","IE SAN FRANCISCO DE ASIS","186568003400","IE SAN FRANCISCO DE ASIS","18656800557704","ESC URB MIX EL JARDIN","URBANA","MESIAS CARLOSAMA LUIS CARLOS ",,"NO"
"PUTUMAYO","86885","186885001188","IE GUILLERMO VALENCIA","186885001188","IE GUILLERMO VALENCIA","18688500118801","COL GUILLERMO VALENCIA","URBANA","GOMEZ GOMEZ LEANDRO LEON ",,"NO"
"PUTUMAYO","86568","286568002807","CENT EDUC RUR COCAYA","286568003234","CENT EDUC RUR COCAYA","28656800280705","ESC RUR MIX EL RECUERDO PEÑAZORA","RURAL","MUÑOZ MUÑOZ YONY FREDY ",,"NO"
"PUTUMAYO","86757","286865001879","IE RUR EL SABALO","286865003189","IE RUR EL SABALO","28686500187910","ESC RUR MIX NUESTRA SEÑORA DEL ROSARIO","RURAL","RAMOS  JOSE ANTONIO ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286001002121","CENT EDUC RUR LAS PERLAS","28657100059902","ESC RUR MIX VILLAFATIMA","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86571","286001000161","CENT EDUC RUR EL CEDRO","286571004331","CENT EDUC RUR EL CEDRO","28600100016116","ESC RUR MIX LA INDEPENDENCIA","RURAL","MOSQUERA MOSQUERA EMERSON  ",,"NO"
"PUTUMAYO","86571","286001002636","IE RUR RAFAEL REYES","486571000041","IE RUR RAFAEL REYES","28600100263614","ESC RUR MIX ALTO CAÑO SABALO","RURAL","BURBANO HERNANDEZ WILLS JAIRO ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885000399","IE RUR VILLA AMAZONICA","28688500006202","ESC RUR MIX LA COFANIA","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286001001711","CENT EDUC RUR LA BARRIALOSA","28600100286501","CAICUCHE","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86320","186320000188","IE SAN JOSE DE ORITO","186320000846","IE SAN JOSE DE ORITO","18632000018802","INST LUIS CARLOS GALAN","URBANA","CORDOBA ALBAN AURA LUZ MILA ",,"NO"
"PUTUMAYO","86865","286865001747","IE RUR MIRAVALLE","286865002646","IE RUR MIRAVALLE","28686500174705","ESC RUR MIX ALTO PALMIRA","RURAL","CAMPAÑA BURBANO MARCELINO  DE JESUS ",,"NO"
"PUTUMAYO","86573","286573001371","IE RUR LEONIDAS NORZAGARAY","286568005300","IE RUR LEONIDAS NORZAGARAY","28657300137107","ESC RUR MIX LAS VEGAS","RURAL","ROJAS BROWN RAMIRO  ",,"NO"
"PUTUMAYO","86865","286568005091","CENT EDUC RUR LAS MALVINAS","286568004630","CENT EDUC RUR LAS MALVINAS","28656800509104","ESC RUR MIX GUADUALITO","RURAL","ARTEAGA ALBAN ELIZABETH DEL CARMEN ",,"NO"
"PUTUMAYO","86569","286568002602","IE JOSE ANTONIO GALAN","286568000146","IE JOSE ANTONIO GALAN","28656800260202","ESC URB MIX PTO CAICEDO","URBANA","CARVAJAL MAYA ANA LILIA ",,"NO"
"PUTUMAYO","86885","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","286885000046","IER AGROPECUARIA GUILLERMO VALENCIA","28688500205703","ESC RUR MIX CANANGUCHO","RURAL","BENAVIDES RINCON EDUARDO  ",,"NO"
"PUTUMAYO","86865","286865003936","IE RUR JORDAN GUISIA","286865003774","IE RUR JORDAN GUISIA","28686500393605","ESC RUR MIX LA COSTEÑITA","RURAL","BURBANO OBANDO AURA INES ",,"NO"
"PUTUMAYO","86571","286571000050","CER SAUDITA","286571004365","CER SAUDITA","28657100005009","ESC RUR MIX VILLANUEVA ","RURAL","#N/A",,"NO"
"PUTUMAYO","86755","286755000044","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","286755000176","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","28675500004403","ESC RUR MIX SAN JOSE DEL CHUNGA","RURAL","BENAVIDES RAMOS JOSE ANTONIO ",,"NO"
"PUTUMAYO","86568","286568005610","IE RUR CAUCACIA","286568003111","IE RUR CAUCACIA","28656800561002","ESC RUR MIX EL AZUL","RURAL","SOLARTE DE GARCIA LUZ  STELLA ",,"NO"
"PUTUMAYO","86571","286001001494","IE RUR GALLINAZO","286001003098","IE RUR GALLINAZO","28600100149403","ESC RUR MIX QUIMOREBE","RURAL","ADARVE CABEZAS CLARA INES ",,"NO"
"PUTUMAYO","86865","186865004059","IE LA LIBERTAD","286865000589","IE LA LIBERTAD","18686500405903","ESC RUR MIX LAS VEGAS","RURAL","JURADO  GIRARDOT  ",,"NO"
"PUTUMAYO","86885","286885000224","IE RUR RIO BLANCO","286885001981","IE RUR RIO BLANCO","28688500022408","ESC RUR MIX ALTO SINAI","RURAL","ZAMBRANO GOMEZ JORGE MAURO ",,"NO"
"PUTUMAYO","86757","286757000114","IE RUR AGUA CLARA","286865003057","IE RUR AGUA CLARA","28675700011402","ESC RUR MIX SAN JUAN BOSCO","RURAL","ACHICANOY MARTINEZ JOSE LUIS ",,"NO"
"PUTUMAYO","86568","186568000567","IE ALVERNIA","186568004066","IE ALVERNIA","18656800056702","ESC URB MIX SAN NICOLAS","URBANA","MERA HERNANDEZ LUZ MARIA ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320000026","IE RUR EL YARUMO","28632000037910","ESC RUR MIX LA SELVA","RURAL","#N/A",,"NO"
"PUTUMAYO","86865","286568005091","CENT EDUC RUR LAS MALVINAS","286568004397","CENT EDUC RUR LAS MALVINAS","28656800509105","ESC RUR MIX LOS ALAMOS","RURAL","ARTEAGA ALBAN ELIZABETH DEL CARMEN ",,"NO"
"PUTUMAYO","86568","186568005577","IE SAN FRANCISCO DE ASIS","186568005577","IE SAN FRANCISCO DE ASIS","18656800557701","COL TEC INDUSTRIAL SAN FRANCISCO DE ASIS","URBANA","MESIAS CARLOSAMA LUIS CARLOS ",,"NO"
"PUTUMAYO","86865","286865001658","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","286865003316","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","28686500165803","ESC RUR MIX ARGELIA","RURAL","#N/A",,"NO"
"PUTUMAYO","86885","286885000437","CENTRO ETNOEDUCATIVO RURAL BILINGUE INGA ATUN ÑAMBI","286885001026","CENTRO ETNOEDUCATIVO RURAL BILINGUE INGA ATUN ÑAMBI","28688500043710","ESC RUR MIX SILOE VIDES","RURAL","DELGADO CRUZ CLEMENTE BENITO ",,"NO"
"PUTUMAYO","86573","286573003978","IE RUR LUIS VIDALES DEL PIÑUÑA NEGRO","286573001487","IE RUR LUIS VIDALES DEL PIÑUÑA NEGRO","28657300397807","ESC RUR MIX PUERTO PRINCIPE DOS","RURAL","APRAEZ DELGADO MARIA ROSALBA ",,"NO"
"PUTUMAYO","86320","186320000188","IE SAN JOSE DE ORITO","186320001605","IE SAN JOSE DE ORITO","18632000018804","ESC URB MIX GUILLERMO VALENCIA","URBANA","CORDOBA ALBAN AURA LUZ MILA ",,"NO"
"PUTUMAYO","86568","286568002700","IE RUR BAJO LORENZO","286568005105","IE RUR BAJO LORENZO","28656800270007","ESC RUR MIX NUEVA FLORESTA","RURAL","GOMEZ ACOSTA GABRIEL  ",,"NO"
"PUTUMAYO","86569","286569000387","CENT EDUC RUR LA INDEPENDENCIA","286569000450","CENT EDUC RUR LA INDEPENDENCIA","28656900038704","MATECAÑA","RURAL","HERNANDEZ BURGOS FREDY ERNEY ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885000445","IE RUR VILLA AMAZONICA","28688500006219","SANTA TERESA","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86320","286320000361","IE RUR TESALIA","286320000361","IE RUR TESALIA","28632000036101","IER TESALIA - SEDE PRINCIPAL","RURAL","MATURANA MOSQUERA FABIOLA  ",,"SI"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320002355","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150208","ESC RUR MIX MIRAFLORES","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86568","286568003323","CENT EDUC RUR SANTA ISABEL","286568005415","CENT EDUC RUR SANTA ISABEL","28656800332311","ESC RUR MIX ALEA","RURAL","#N/A",,"NO"
"PUTUMAYO","86885","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","286885001123","IER AGROPECUARIA GUILLERMO VALENCIA","28688500205704","ESC RUR MIX SAN ISIDRO","RURAL","BENAVIDES RINCON EDUARDO  ",,"NO"
"PUTUMAYO","86571","286001002903","IE RUR QUINAPEJO","286571004232","IE RUR QUINAPEJO","28600100290309","ESC RUR MIX BRISAS DELYURILLA","RURAL","CORTES QUIÑONES HENRY LIBARDO ",,"NO"
"PUTUMAYO","86757","286757000114","IE RUR AGUA CLARA","286757003920","IE RUR AGUA CLARA","28675700011404","ESC RUR MIX EL LIMONAL","RURAL","ACHICANOY MARTINEZ JOSE LUIS ",,"NO"
"PUTUMAYO","86885","286885000224","IE RUR RIO BLANCO","286885050701","IE RUR RIO BLANCO","28688500022409","ESC RUR MIX LAS PALMERAS","RURAL","ZAMBRANO GOMEZ JORGE MAURO ",,"NO"
"PUTUMAYO","86571","286001003365","CENT EDUC RUR LA BRASILERA","286571004896","CENT EDUC RUR LA BRASILERA","28600100336507","ESC RUR MIX SENEGAL","RURAL","TOBAR MORA ALEXANDER  ",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320001669","CENT EDUC RUR LUCITANIA","28632000046808","FLOR DEL CAMPO","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86573","286573000901","IE RUR JORGE ELIECER GAITAN","286573000871","IE RUR JORGE ELIECER GAITAN","28657300090110","ESC RUR MIX EL HACHA","RURAL","#N/A",,"NO"
"PUTUMAYO","86865","286865004193","IE RUR JOSE ASUNCION SILVA","286865000007","IE RUR JOSE ASUNCION SILVA","28686500419310","ZARALINDA","RURAL","BURBANO QUETAMA SEGUNDO CESAR ",,"NO"
"PUTUMAYO","86568","286568000359","CENT ETNOEDUCATIVO RUR BUENAVISTA","286568061269","CENT ETNOEDUCATIVO RUR BUENAVISTA","28656800035907","ESC RUR MIX NUEVO AMANECER","RURAL","PIAGUAJE CABRERA HUMBERTO ERNEY ",,"NO"
"PUTUMAYO","86568","286568001100","IE RUR LA LIBERTAD","286568004419","IE RUR LA LIBERTAD","28656800110004","ESC RUR MIX LA ESMERALDA PTYO UNO","RURAL","SANCHEZ PASINGA BENARDINO  ",,"NO"
"PUTUMAYO","86755","286755000044","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","286755000061","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","28675500004405","ESC RUR MIX PATOYACO","RURAL","BENAVIDES RAMOS JOSE ANTONIO ",,"NO"
"PUTUMAYO","86320","286320000301","CENT EDUC RUR SINAI","286320001898","CENT EDUC RUR SINAI","28632000030109","LA SARDINA","RURAL","TACAN ARTEAGA LUZDARI DEFATIMA ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","486571000563","CENT EDUC RUR LAS PERLAS","28657100059904","ESC RUR MIX LA YURIBE","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86568","286568000197","CENT EDUC RUR ALTO LORENZO","186568005062","CENT EDUC RUR ALTO LORENZO","28656800019709","ESC RUR MIX LA CABAÑA","RURAL","ACOSTA SINSAJOA AMANDA ANGELICA ",,"NO"
"PUTUMAYO","86568","286568000197","CENT EDUC RUR ALTO LORENZO","286568004605","CENT EDUC RUR ALTO LORENZO","28656800019704","ESC RUR MIX MEXICO","RURAL","ACOSTA SINSAJOA AMANDA ANGELICA ",,"NO"
"PUTUMAYO","86757","486865000961","IE RUR SAN MARCELINO","286757004187","IE RUR SAN MARCELINO","48686500096106","ESC RUR MIX SAN FIDEL","RURAL","YANGUATIN ZAMBRANO TEOFILO GERMAN ",,"NO"
"PUTUMAYO","86865","286865001780","IE RUR EL CAIRO","286865003286","IE RUR EL CAIRO","28686500178005","ESC RUR MIX CAMPO HERMOSO","RURAL","ORDOÑEZ BOLAÑOS DEIBER  ",,"NO"
"PUTUMAYO","86568","286568003072","IE RUR PUERTO VEGA","286568004648","IE RUR PUERTO VEGA","28656800307205","ESC RUR MIX COMUNA II","RURAL","BURGOS PRIETO FLAVIO ALBERTO ",,"NO"
"PUTUMAYO","86573","286573000901","IE RUR JORGE ELIECER GAITAN","286573001240","IE RUR JORGE ELIECER GAITAN","28657300090102","ESC RUR MIX EL TABLERO","RURAL","#N/A",,"NO"
"PUTUMAYO","86571","286001002903","IE RUR QUINAPEJO","286001002903","IE RUR QUINAPEJO","28600100290301","IE RUR QUINAPEJO - SEDE PRINCIPAL","RURAL","CORTES QUIÑONES HENRY LIBARDO ",,"SI"
"PUTUMAYO","86573","186573004104","CENTRO ETNOEDUCATIVO RURAL MONA TO+","286573000316","CENTRO ETNOEDUCATIVO RURAL MONA TO+","18657300410405","ESC RUR MIX LAGARTO COCHA","RURAL","CASTILLO NOFUYA ABELARDO  ",,"NO"
"PUTUMAYO","86573","186573000354","IE JOSE MARIA HERNANDEZ","186573000354","IE JOSE MARIA HERNANDEZ","18657300035401","COL NAL JOSE MARIA HERNANDEZ","URBANA","DEDIEGO GONZALEZ MARCELINO  ",,"NO"
"PUTUMAYO","86569","286569000310","CEPBIN KWE'SX UMA KIWE","286569000417","CEPBIN KWE'SX UMA KIWE","28656900031007","ESFOBIN SAN JOSE","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","286568000359","CENT ETNOEDUCATIVO RUR BUENAVISTA","286568000359","CENT ETNOEDUCATIVO RUR BUENAVISTA","28656800035901","CENT ETNOEDUCATIVO RUR BUENAVISTA - SEDE PRINCIPAL","RURAL","PIAGUAJE CABRERA HUMBERTO ERNEY ",,"NO"
"PUTUMAYO","86757","286865003600","IE RUR SAN JOSE ","286865003235","IE RUR SAN JOSE ","28686500360006","ESC RUR MIX BELLAVISTA","RURAL","#N/A",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150201","I ETNOEDUC RUR PUERTO RICO - SEDE PRINCIPAL","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86571","286001002903","IE RUR QUINAPEJO","286001003047","IE RUR QUINAPEJO","28600100290304","ESC RUR MIX LA ESPERANZA DEL YURILLA","RURAL","CORTES QUIÑONES HENRY LIBARDO ",,"NO"
"PUTUMAYO","86885","286885000089","IE RUR SANTA JULIANA","286885001603","IE RUR SANTA JULIANA","28688500008905","ESC RUR MIX VILLA SANTA ANA","RURAL","REVELO ROSERO ALVARO ENRIQUE ",,"NO"
"PUTUMAYO","86320","286320000301","CENT EDUC RUR SINAI","286320000131","CENT EDUC RUR SINAI","28632000030102","ESC RUR MIX MONSERRATE","RURAL","TACAN ARTEAGA LUZDARI DEFATIMA ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286001003055","IE RUR LA CEIBA","28600100269503","ESC RUR MIX FLORELIA","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86569","286569000310","CEPBIN KWE'SX UMA KIWE","286569005532","CEPBIN KWE'SX UMA KIWE","28656900031006","ESFOBIN CANANGUCHA","RURAL","#N/A",,"NO"
"PUTUMAYO","86885","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","286885000518","IER AGROPECUARIA GUILLERMO VALENCIA","28688500205708","ESC RUR MIX LA PAZ","RURAL","BENAVIDES RINCON EDUARDO  ",,"NO"
"PUTUMAYO","86001","486001000331","CENT EDUC RUR CONDAGUA","286001000323","CENT EDUC RUR CONDAGUA","48600100033102","ESC RUR MIX TICUANAYOY","RURAL","LOPEZ MORA SEGUNDO LUCIO ",,"NO"
"PUTUMAYO","86571","286001003209","IE RUR PUERTO ROSARIO","286571000386","IE RUR PUERTO ROSARIO","28600100320905","EL PORVENIR","RURAL","CUARAN ORDOÑEZ JORGE WILSON ",,"NO"
