"id","tipo_asset","nombre_del_asset","nombre_del_programa","tipo","temporada","capitulo","canal","url"
"4556","Video","#TBT Sin límites 2 Capítulo 10","# TBT Sin Límites","Series de ficción","Temporada 2","10","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-10"
"4555","Video","#TBT Sin límites 2 Capítulo 9","# TBT Sin Límites","Series de ficción","Temporada 2","9","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-9"
"4554","Video","#TBT Sin límites 2 Capítulo 8","# TBT Sin Límites","Series de ficción","Temporada 2","8","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-8"
"4553","Video","#TBT Sin límites 2 Capítulo 7","# TBT Sin Límites","Series de ficción","Temporada 2","7","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-7"
"4552","Video","#TBT Sin límites 2 Capítulo 6","# TBT Sin Límites","Series de ficción","Temporada 2","6","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-6"
"4551","Video","#TBT Sin límites 2 Capítulo 5","# TBT Sin Límites","Series de ficción","Temporada 2","5","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-5"
"4550","Video","#TBT Sin límites 2 Capítulo 4","# TBT Sin Límites","Series de ficción","Temporada 2","4","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-4"
"4549","Video","#TBT Sin límites 2 Capítulo 3","# TBT Sin Límites","Series de ficción","Temporada 2","3","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-3"
"4548","Video","#TBT Sin límites 2 Capítulo 2","# TBT Sin Límites","Series de ficción","Temporada 2","2","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-2"
"4547","Video","#TBT Sin límites 2 Capítulo 1","# TBT Sin Límites","Series de ficción","Temporada 2","1","Canal Capital","https://www.rtvcplay.co/series-de-ficcion/tbt-sin-limites/tbt-sin-limites-2-capitulo-1"
"4545","Audio","Clase 63 - Pequeñas acciones que construyen la comunidad","Podcast - Profe en tu casa","Series podcasts","Sin definir","63","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-63-pequenas-acciones-construyen-comunidad"
"4544","Audio","Clase 62 - Las distopías en la ciencia ficción","Podcast - Profe en tu casa","Series podcasts","Sin definir","62","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-62-distopias-ciencia-ficcion"
"4543","Video","Clase 68 - Historias en familia","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","68","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-68-historias-familia"
"4542","Video","Clase 67 - Nuestras palabras y nuestros gestos","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","67","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-67-nuestras-palabras"
"4541","Video","Clase 66 - Agua, vida y derecho","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","66","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-66-agua-vida-derecho"
"4540","Video","Clase 65 - En Internet aprendemos y nos cuidamos","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","65","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-65-internet-aprendemos"
"4535","Audio","Carlos Pinzón: un gran hombre de los medios","Hilvanando recuerdos con Jorge Antonio Vega","Series podcasts","Sin definir","8","Radio Nacional","https://www.rtvcplay.co/series-podcasts/hilvanando-recuerdos-con-jorge-antonio-vega/carlos-pinzon-gran-hombre-medios"
"4534","Audio","Desde Pedro Infante hasta Los Melódicos, espectáculos musicales en la radio","Hilvanando recuerdos con Jorge Antonio Vega","Series podcasts","Sin definir","7","Radio Nacional","https://www.rtvcplay.co/series-podcasts/hilvanando-recuerdos-con-jorge-antonio-vega/desde-pedro-infante-hasta-melodicos"
"4533","Audio","Así nacieron los equipos del fútbol profesional colombiano","Hilvanando recuerdos con Jorge Antonio Vega","Series podcasts","Sin definir","6","Radio Nacional","https://www.rtvcplay.co/series-podcasts/hilvanando-recuerdos-con-jorge-antonio-vega/asi-nacieron-equipos-del-futbol"
"3844","Video","Intro","Etiquetas","Series documentales","Sin definir","1","Telepacífico","https://www.rtvcplay.co/series-documentales/etiquetas/intro"
"4532","Audio","La ‘escuelita de doña Rita’ y el humor en la radio","Hilvanando recuerdos con Jorge Antonio Vega","Series podcasts","Sin definir","5","Radio Nacional","https://www.rtvcplay.co/series-podcasts/hilvanando-recuerdos-con-jorge-antonio-vega/escuelita-dona-rita-humor-radio"
"4531","Audio","Kaliman, el hombre increíble, y Tanané, entre otras radionovelas que pasaron por la historia de la radio","Hilvanando recuerdos con Jorge Antonio Vega","Series podcasts","Sin definir","4","Radio Nacional","https://www.rtvcplay.co/series-podcasts/hilvanando-recuerdos-con-jorge-antonio-vega/kaliman-hombre-increible-tanane-entre"
"4530","Audio","Noticias importantes narradas en los radio periódicos del país","Hilvanando recuerdos con Jorge Antonio Vega","Series podcasts","Sin definir","3","Radio Nacional","https://www.rtvcplay.co/series-podcasts/hilvanando-recuerdos-con-jorge-antonio-vega/noticias-importantes-narradas-radio"
"4529","Audio","Procesos judiciales emitidos por la radio colombiana","Hilvanando recuerdos con Jorge Antonio Vega","Series podcasts","Sin definir","2","Radio Nacional","https://www.rtvcplay.co/series-podcasts/hilvanando-recuerdos-con-jorge-antonio-vega/procesos-judiciales-emitidos-radio"
"4528","Audio","Narradores y personajes importantes del ciclismo en Colombia","Hilvanando recuerdos con Jorge Antonio Vega","Series podcasts","Sin definir","1","Radio Nacional","https://www.rtvcplay.co/series-podcasts/hilvanando-recuerdos-con-jorge-antonio-vega/narradores-personajes-importantes-del"
"4526","Video","Alimento, cuerpo y alma","Gente del común, fuera de lo común","Series de ficción","Sin definir","12","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/alimento-cuerpo-alma"
"4525","Video","Tejiendo vidas","Gente del común, fuera de lo común","Series de ficción","Sin definir","11","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/tejiendo-vidas"
"4523","Video","Más que medallas","Gente del común, fuera de lo común","Series de ficción","Sin definir","10","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/mas-medallas"
"4522","Video","Un mundo mejor","Gente del común, fuera de lo común","Series de ficción","Sin definir","9","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/mundo-mejor"
"4521","Video","Maestros de vida","Gente del común, fuera de lo común","Series de ficción","Sin definir","8","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/maestros-vida"
"4519","Video","Sobrevivientes","Gente del común, fuera de lo común","Series de ficción","Sin definir","6","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/sobrevivientes"
"4518","Video","Mundo de letras","Gente del común, fuera de lo común","Series de ficción","Sin definir","5","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/mundo-letras"
"4517","Video","Lejos de casa","Gente del común, fuera de lo común","Series de ficción","Sin definir","4","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/lejos-casa"
"4516","Video","Arte que sana","Gente del común, fuera de lo común","Series de ficción","Sin definir","3","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/arte-sana"
"4515","Video","Bienestar animal","Gente del común, fuera de lo común","Series de ficción","Sin definir","2","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/bienestar-animal"
"4514","Video","Rompiendo barreras","Gente del común, fuera de lo común","Series de ficción","Sin definir","1","Señal Colombia","https://www.rtvcplay.co/series-de-ficcion/gente-del-comun-fuera-de-lo-comun/rompiendo-barreras"
"4502","Video","Clase 64 - Viaje por el espacio","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","64","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-64-viaje-espacio"
"4501","Video","Clase 63 - Pequeñas acciones que construyen la comunidad","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","63","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-63-pequenas-acciones"
"4500","Video","Clase 62 - Las distopías en la ciencia ficción","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","62","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-62-distopias-ciencia"
"4499","Video","Clase 61 - Patrones, regularidades y criptografía","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","61","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-61-patrones-regularidades"
"4498","Video","Clase 60 - Historias, líneas y puntos","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","60","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-60-historias-lineas"
"4497","Video","Clase 59 - Decisiones y emociones juveniles","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","59","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-59-decisiones-emociones"
"4496","Video","Clase 58 - ¿Por qué tiembla?","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","58","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-58-que-tiembla"
"4494","Audio","Puerto Berrío – Barrancabermeja","Caminos de hierro","Series podcasts","Sin definir","8","Radio Nacional","https://www.rtvcplay.co/series-podcasts/caminos-de-hierro/puerto-berrio-barrancabermeja"
"4493","Audio","Medellín – Cisneros","Caminos de hierro","Series podcasts","Sin definir","7","Radio Nacional","https://www.rtvcplay.co/series-podcasts/caminos-de-hierro/medellin-cisneros"
"4492","Audio","Monterrubio - Aracataca - Ciénaga - Santa Marta","Caminos de hierro","Series podcasts","Sin definir","6","Radio Nacional","https://www.rtvcplay.co/series-podcasts/caminos-de-hierro/monterrubio-aracataca-cienaga-santa-marta"
"4491","Audio","Honda - La Dorada - San Alberto - El Paso","Caminos de hierro","Series podcasts","Sin definir","5","Radio Nacional","https://www.rtvcplay.co/series-podcasts/caminos-de-hierro/honda-dorada-san-alberto-paso"
"4490","Audio","Natagaima - Armero Guayabal - Armero – Ibagué","Caminos de hierro","Series podcasts","Sin definir","4","Radio Nacional","https://www.rtvcplay.co/series-podcasts/caminos-de-hierro/natagaima-armero-guayabal-armero-ibague"
"4489","Audio","Neiva - Villavieja – Potosí","Caminos de hierro","Series podcasts","Sin definir","3","Radio Nacional","https://www.rtvcplay.co/series-podcasts/caminos-de-hierro/neiva-villavieja-potosi"
"4488","Audio","Cali - Cartago – Manizales","Caminos de hierro","Series podcasts","Sin definir","2","Radio Nacional","https://www.rtvcplay.co/series-podcasts/caminos-de-hierro/cali-cartago-manizales"
"4487","Audio","Buenaventura - San Cipriano - Cisneros - Dagua","Caminos de hierro","Series podcasts","Sin definir","1","Radio Nacional","https://www.rtvcplay.co/series-podcasts/caminos-de-hierro/buenaventura-san-cipriano-cisneros-dagua"
"4485","Audio","Clase 61 - Patrones, regularidades y criptografía","Podcast - Profe en tu casa","Series podcasts","Sin definir","61","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-61-patrones-regularidades-criptografia"
"4484","Audio","Clase 60 - Historias, líneas y puntos","Podcast - Profe en tu casa","Series podcasts","Sin definir","60","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-60-historias-lineas-puntos"
"4483","Audio","Clase 59 - Decisiones y emociones juveniles","Podcast - Profe en tu casa","Series podcasts","Sin definir","59","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-59-decisiones-emociones-juveniles"
"4482","Audio","Clase 58 - ¿Por qué tiembla?","Podcast - Profe en tu casa","Series podcasts","Sin definir","58","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-58-que-tiembla"
"4481","Audio","Clase 57 - Los ríos en la historia de los pueblos","Podcast - Profe en tu casa","Series podcasts","Sin definir","57","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-57-rios-historia-pueblos"
"4475","Video","80 años con voz - El documental","80 años con voz","Series documentales","Sin definir","7","Original RTVCPlay","https://www.rtvcplay.co/series-documentales/80-anos-con-voz/80-anos-voz-documental"
"4471","Audio","Hip hop al patio: música y literatura","Calle Radiónica","Entrevistas podcasts","Sin definir","5","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/calle-radionica/hip-hop-al-patio-musica-literatura"
"4470","Audio","Rap Judesco: trabajo social y comunitario desde los años 90","Calle Radiónica","Entrevistas podcasts","Sin definir","4","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/calle-radionica/rap-judesco-trabajo-social-comunitario-desde-anos-90"
"4469","Audio","El tornamesismo con La Wera Dj","Calle Radiónica","Entrevistas podcasts","Sin definir","3","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/calle-radionica/tornamesismo-wera-dj"
"4468","Audio","El break dance de B Girl Llaclla","Calle Radiónica","Entrevistas podcasts","Sin definir","2","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/calle-radionica/break-dance-b-girl-llaclla"
"4467","Audio","Diana Avella","Calle Radiónica","Entrevistas podcasts","Sin definir","1","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/calle-radionica/diana-avella"
"4465","Video","Clase 57 - Los ríos en la historia de los pueblos","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","57","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-57-rios-historia-pueblos"
"4464","Video","Clase 56 - Cuerpo en movimiento","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","56","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-56-cuerpo-movimiento"
"4463","Video","Argentinos bogotanos","Inmigrantes","Series documentales","Sin definir","9","Señal Memoria","https://www.rtvcplay.co/series-documentales/inmigrantes/argentinos-bogotanos"
