"n_senado","n_camara","titulo","autor","f_presentado","comision","estado"
"219/19",,"POR MEDIO DE LA CUAL ELIMINA EL COBRO DE INTERÉS DE MORA A TODOS LOS PAGOS REALIZADOS A TRAVÉS DE ESTABLECIMIENTOS BANCARIOS, EN HORARIO EXTENDIDO Y EN DÍAS NO HÁBILES","H.S. HONORIO MIGUEL HENRIQUEZ PINEDO","2019-10-15","TERCERA","ARCHIVADO"
"220/19",,"POR MEDIO DE LA CUAL SE CREAN BECAS DEPORTIVAS PARA EL ACCESO A PROGRAMAS UNIVERSITARIOS","H.S. HONORIO MIGUEL HENRIQUEZ PINEDO","2019-10-15","SEPTIMA","ARCHIVADO"
"221/19",,"POR EL CUAL SE AUMENTAN LAS PENAS PRIVATIVAS DE LA LIBERTAD PARA QUIENES ABANDONEN A MENORES DE EDAD, TENIENDO EL DEBER LEGAL DE VELAR POR ELLOS","H.S. HONORIO MIGUEL HENRIQUEZ PINEDO","2019-10-15","PRIMERA","ARCHIVADO"
"222/19",,"POR MEDIO DE LA CUAL SE ESTABLECE LA CÁTEDRA OBLIGATORIA DE EDUCACIÓN ECONÓMICA Y FINANCIERA EN COLOMBIA","H.S. HONORIO MIGUEL HENRIQUEZ PINEDO","2019-10-15","SEXTA","ARCHIVADO"
"223/19",,"POR EL CUAL SE MODIFICAN DISPOSICIONES DEL DECRETO 1791 DE 2000","H.S. ALEXANDER LOPEZ MAYA, LIDIO ARTURO GARCIA TURBAY","2019-10-16","SEGUNDA","ARCHIVADO"
"224/19",,"POR LA CUAL SE REGULA LA CONVOCATORIA PÚBLICA PARA ELEGIR MAGISTRADOS DE LA COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL","H:S: CARLOS EDUARDO ENRIQUEZ MAYA, JUAN CARLOS GARCIA GOMEZ, ESPERANZA ANDRADE SERRANO.","2019-10-16","PRIMERA","ARCHIVADO"
"225/19",,"POR MEDIO DE LA CUAL SE ESTABLECE EL RÉGIMEN SANCIONATORIO DEL SECTOR TRANSPORTE, SE DETERMINA EL PROCEDIMIENTO ADMINISTRATIVO SANCIONATORIO Y SE DICTAN OTRAS DISPOSICIONES","H.S. IVAN DARIO AGUDELO ZAPATA","2019-10-17","SEXTA","ARCHIVADO POR RETIRO DEL AUTOR"
"226/19","504/20","POR EL CUAL LA NACIÓN RINDE PÚBLICO HOMENAJE AL MAESTRO EN MÚSICA ORESTE SÍNDICI Y AL MUNICIPIO DEL NILO (CUNDINAMARCA) Y SE VINCULA A LA CELEBRACIÓN DEL CENTENARIO DE LA ADOPCIÓN DEL HIMNO NACIONAL DE LA REPÚBLICA DE COLOMBIA","H.S. ANTONIO ERESMID SANGUINO PAEZ","2019-10-22","SEGUNDA","ARCHIVADO"
"227/19","278/19","POR MEDIO DE LA CUAL SE ADOPTAN NORMAS PARA LA PROMOCIÓN DEL CRECIMIENTO ECONÓMICO, LA INVERSIÓN, EL FORTALECIMIENTO DE LAS FINANZAS PÚBLICAS Y LA PROGRESIVIDAD, EQUIDAD Y EFICIENCIA DEL SISTEMA TRIBUTARIO, DE ACUERDO CON LOS OBJETIVOS QUE SOBRE LA MATERIA IMPULSARON LA LEY 1943 DE 2018 Y SE DICTAN OTRAS DISPOSICIONES. ""MENSAJE DE URGENCIA""","Ministro de Hacienda y Crédito Público, DR. ALBERTO CARRASQUILLA BARRERA","2019-10-22","TERCERA","LEY"
"228/19","344/19","POR MEDIO DEL CUAL SE DECRETA A VILLAVICENCIO META DISTRITO ESPECIAL, BIODIVERSO, TURISTICO, CULTURAL AGROINDUSTRIAL Y EDUCATIVO.","H.R. JAIME RODRIGUEZ CONTRERAS","2019-03-22","PRIMERA","ARCHIVADO"
"229/19","392/19","POR LA CUAL SE MODIFICA EL ARTÍCULO 112 DEL CÓDIGO DE TRANSITO.","H.R. CARLOS GERMAN NAVAS TALERO, EDWARD DAVID RODRIGUEZ RODRIGUEZ.","2019-05-24","SEXTA","ARCHIVADO"
"230/19","391/19","POR LA CUAL SE DECLARA AL YIPAO Y A LA CULTURA YIPERA COMO PATRIMONIO CULTURAL INTEGRANTE DEL PAISAJE CULTURAL CAFETERO Y SE DICTAN OTRAS DISPOSICIONES","H.R. DIEGO JAVIER OSORIO JIMENEZ, LUCIANO GRISALES LONDOÑO , ATILANO ALONSO GIRALDO ARBOLEDA, JUAN CARLOS REINALES AGUDELO, LUIS FERNANDO GOMEZ BETANCURT, MILTON HUGO ANGULO VIVEROS, H.S. AYDEE LIZARAZO CUBILLOS, JUAN SAMY MERHEG MARUN","2019-05-22","SEGUNDA","LEY"
"231/19","001/18","POR MEDIO DEL CUAL SE MODIFICA LA LEY 769 DE 2002, SE ESPECIFICA EL ACCIDENTE DE TRANSITO EN ANIMAL DOMESTICO, SILVESTRE O EN SITUACIÓN DE ABANDONO Y SE GARANTIZA SU ATENCIÓN POR PARTE DEL SOAT.","H.R. NICOLAS ALBEIRO ECHEVERRY ALVARAN, H.S. JUAN DIEGO GOMEZ JIMENEZ","2018-07-20","SEXTA","ARCHIVADO"
"232/19","116/18","POR MEDIO DEL CUAL SE MODIFICA EL CÓDIGO SUSTANTIVO DEL TRABAJO Y ESTABLECE LA LICENCIA MATRIMONIAL","H.R. SILVIO JOSE CARRASQUILLA TORRES, HARRY GIOVANNY GONZALEZ GARCIA, JOHN JAIRO ROLDAN AVENDAÑO, OSCAR HERNAN SANCHEZ LEON, JULIAN PEINADO RAMIREZ, ALEJANDRO ALBERTO VEGA PEREZ, JEZMI LIZETH BARRAZA ARRAUT, ALVARO HENRY MONEDERO RIVERA, ELIZABETH JAY-PANG DIAZ, HENRY FERNANDO CORREAL HERRERA, VICTOR MANUEL ORTIZ JOYA, FLORA PERDOMO ANDRADE.","2018-08-22","SEPTIMA","ARCHIVADO"
"233/19","043/18","POR MEDIO DE LA CUAL SE CREA UN INCENTIVO TRIBUTARIO PARA AQUELLOS PEQUEÑOS Y MEDIANOS ESTABLECIMIENTOS DE ALOJAMIENTO Y HOSPEDAJE, QUE SE CERTIFIQUEN EN CALIDAD TURÍSTICA Y SE DICTAN OTRAS DISPOSICIONES.","H.S. RICHARD ALFONSO AGUILAR VILLA, ANA MARIA CASTAÑEDA GOMEZ.","2018-07-25","TERCERA","ARCHIVADO"
"236/19","083/18","POR MEDIO DE LA CUAL SE ADICIONA UNA CAUSAL DE INHABILIDAD PARA CELEBRAR CONTRATOS CON ENTIDADES ESTATALES POR LA  COMISION DE CONDUCTOS PROHIBIDOS POR EL REGIMEN DE COMPETENCIAS.","H.R. RICARDO ALFONSO FERRO LOZANO, JUAN PABLO CELIS VERGEL, EDWIN GILBERTO BALLESTEROS ARCHILA, GABRIEL JAIME VALLEJO CHUJFI, OSCAR LEONARDO VILLAMIZAR MENESES, CHRISTIAN MUNIR GARCES ALJURE, ENRIQUE CABRALES BAQUERO, EDWARD DAVID RODRÍGUEZ RODRÍGUEZ, JOSÉ JAIME USCATEGUI PASTRANA, JENNIFER KRISTIN ARIAS FALLA, ESTEBAN QUINTERO CARDONA, GUSTAVO LONDOÑO GARCÍA, MILTON HUGO ANGULO VIVEROS, ÓSCAR DARÍO PÉREZ PINEDA, JUAN DAVID VÉLEZ TRUJILLO, JOHN JAIRO BERMÚDEZ GARCÉS, YENICA SUGEN ACOSTA INFANTE, OSCAR LEONARDO VILLAMIZAR MENESES, HERNÁN HUMBERTO GARZÓN RODRIGUEZ, RUBÉN DARÍO MOLANO PIÑEROS, ÁLVARO HERNÁN PRADA ARTUNDUAGA, JUAN FERNANDO ESPINAL RAMÍREZ y otras firmas.","2018-08-15","PRIMERA","ARCHIVADO"
"237/19","209/18","POR MEDIO DE LA CUAL SE AUTORIZA A LA ASAMBLEA DEL DEPARTAMENTO DE ANTIOQUIA PARA EMITIR LA ESTAMPILLA PRO-HOSPITALES PÚBLICOS DEL DEPARTAMENTO DE ANTIOQUIA","H.R. ESTEBAN QUINTERO CARDONA, LEON FREDY MUÑOZ LOPERA, JULIÁN PEINADO RAMIREZ, CESAR EUGENIO MARTINEZ RESTREPO, MARGARITA MARIA RESTREPO ARANGO, CARLOS ALCIDEZ BLANCO ALVAREZ, JOHN JAIRO BERMUDEZ GARCES, JUAN FERNANDO ESPINAL RAMÍREZ, NIDIA MARCELA OSORIO SALGADO, JUAN DIEGO ECHAVARRIA SANCHEZ, NICOLAS ALBEIRO ECHEVERRY ALVARÁN, JOHN JAIRO ROLDAN AVENDAÑO, MONICA MARIA RAIGOZA MORALES, JHON JAIRO BERRIO LOPEZ, OSCAR DARIO PEREZ PINEDA, JOSE IGNACIO MESA BETANCUR, el Senador NICOLÁS PÉREZ VÁSQUEZ y otras firmas.","2018-10-17","TERCERA","LEY"
"238/19","388/19","POR MEDIO DE LA CUAL LA NACIÓN Y EL CONGRESO DE LA REPÚBLICA SE ASOCIAN A LA CONMEMORACIÓN DEL BICENTENARIO DEL MUNICIPIO DE CAPARRAPI EN EL DEPARTAMENTO DE CUNDINAMARCA, SE LE RINDEN HONORES Y SE DICTAN OTRAS DISPOSICIONES","H.R. BUENAVENTURA LEÓN LEÓN.","2019-11-01","SEGUNDA","ARCHIVADO"
"239/19","042/18","POR MEDIO DE LA CUAL SE FACILITA EL ACCESO AL MERCADO LABORAL A LOS JÓVENES ENTRE 18 Y 28 AÑOS DE EDAD Y SE DICTAN OTRAS DISPOSICIONES","H.R. JULIO CESAR TRIANA QUINTERO.","2018-07-25","SEPTIMA","ARCHIVADO"
"240/19","192/18 Acum 217/18","POR MEDIO DEL CUAL SE ESTABLECEN ESTRATEGIAS PARA EL FORTALECIMIENTO DE LA JUNTAS DE ACCIÓN COMUNAL EN COLOMBIA","H.R. BUENAVENTURA LEON LEON, JUAN CARLOS WILLS OSPINA, ADRIANA MAGALI MATIZ VARGAS, CIRO ANTONIO RODRÍGUEZ PINZÓN, ALFREDO APE CUELLO BAUTE, GERMAN ALCIDES BLANCO ALVAREZ, NIDIA MARCELA OSORIO SALGADO, YAMIL HERNANDO ARANA PADAUI, NICOLAS ALBEIRO ECHEVERRY ALVARAN, ARMANDO ANTONIO ZABARAIN D'ARCE, FELIZ ALEJANDRO CHICA CORREA, WADITH ALBERTO MANZUR IMBETT, JAIME FELIPE LOZADA POLANCO, MARIA CRISTINA SOTO DE GOMEZ, DIELA LILIANA BENAVIDES SOLARTE, JUAN CARLOS RIVERA PEÑA, JOSE GUSTAVO PADILLA OROZCO.","2018-10-03","SEPTIMA","ARCHIVADO"
"241/19",,"POR MEDIO DE LA CUAL SE MODIFICA PARCIALMENTE LA LEY 769 DE 2002 CÓDIGO DE TRÁNSITO TERRESTRE Y SE DICTAN OTRAS DISPOSICIONES","H.R. ANTONIO LUIS ZABARAIN GUEVARA","2019-11-05","SEXTA","ARCHIVADO POR RETIRO DEL AUTOR"
"242/19",,"POR MEDIO DE LA CUAL SE REGLAMENTA EL DERECHO A LAS MANIFESTACIONES PÚBLICAS","H.S. JONATAN TAMAYO PEREZ","2019-11-05","PRIMERA","ARCHIVADO"
"243/19",,"POR MEDIO DE LA CUAL SE MODIFICA EL ARTÍCULO 3 DE LA LEY 1922 de 2019","H.S. MARIA FERNANDA CABAL MOLINA","2019-11-05","PRIMERA","ARCHIVADO"
"244/19",,"POR MEDIO DEL CUAL SE ESTABLECE UNA ALTERNATIVA ADICIONAL EN LOS REQUISITOS PARA QUE LAS MUJERES OBTENGAN LA PENSIÓN DE VEJEZ","H.S. ALVARO URIBE VELES, H.R. JENNIFER KRISTIN ARIAS FALLA.","2019-11-05","SEPTIMA","ARCHIVADO"
"245/19",,"POR MEDIO DEL CUAL SE MODIFICA EL ARTÍCULO 2° DE LA LEY 1118 DE 2006 Y SE ADICIONA UN ARTÍCULO NUEVO. ""ACCIONES ECOPETROL""","H.S. JAIME ENRIQUE DURAN BARRERA, LUIS FERNANDO VELASCO CHAVES, MARITZA MARTINEZ ARISTIZABAL, JOSE DAVID NAME CARDOZO","2019-11-05","QUINTA","ARCHIVADO"
"246/19","381/19","POR MEDIO DE LA CUAL SE PROMUEVE LA EDUCACIÓN EMOCIONAL EN LAS INSTITUCIONES EDUCATIVAS DE PRE-ESCOLAR, PRIMARIA, BÁSICA Y MEDIA EN COLOMBIA","H.R. MARTHA PATRICIA VILLALBA HODWALKER","2019-04-23","SEXTA","ARCHIVADO POR RETIRO DEL AUTOR"
"248/19","624/21","POR MEDIO DE LA CUAL SE MODIFICA Y ADICIONA LA LEY 668 DE 2001, SE CREA LA BECA PEDRO PASCASIO MARTÍNEZ Y SE ESTABLECE EL PROCEDIMIENTO PARA EFECTUAR LA ELECCIÓN DE LOS GANADORES DE LAS MEDALLAS “LUIS CARLOS GALÁN DE LUCHA CONTRA LA CORRUPCIÓN” Y “PEDRO PASCASIO MARTÍNEZ DE ÉTICA REPUBLICANA","H.S. CARLOS ABRAHAM JIMÉNEZ LÓPEZ,  ANDRÉS CRISTO BUSTOS, WILSON NEBER ARIAS CASTILLO, JUAN LUIS CASTRO CÓRDOBA, CARLOS FELIPE MEJÍA MEJÍA, MIGUEL ANGEL PINTO HERNÁNDEZ,  JHON MILTON RODRÍGUEZ GONZALEZ, SANTIAGO VALENCIA GONZÁLEZ, H.R. EDWIN GILBERTO BALLESTEROS ARCHILA, JULIÁN PEINADO RAMÍREZ, JOSÉ GABRIEL AMAR SEPULVEDA, JAIRO GIOVANY CRISTANCHO TARACHE, ALFREDO APE CUELLO BAUTE, NICOLÁS ALBEIRO ECHEVERRY ALVARÁN, JUANITA MARÍA GOEBERTUS ESTRADA, ANATOLIO HERNÁNDEZ LOZANO, JORGE MÉNDEZ HERNÁNDEZ, FELIPE ANDRÉS MUÑOZ DELGADO, VÍCTOR MANUEL ORTIZ JOYA, CESAR AUGUSTO PACHÓN ACHURY, CRISANTO PISSO MAZABUEL, MÓNICA MARÍA RAIGOZA MORALES, NESTOR LEONARDO RICO RICO, JOHN JAIRO ROLDAN AVENDAÑO, JORGE ELIECER TAMAYO MARULANDA, GABRIEL JAIME VALLEJO CHUJFI.","2019-11-07","SEGUNDA","ARCHIVADO"
"249/19 Acumulado al Pl 253/19",,"POR MEDIO DE LA CUAL SE ADICIONA UN ARTÍCULO NUEVO EN EL CAPÍTULO III DEL TÍTULO I DE LA LEY 5 DE 1992, SOBRE LA MOCIÓN DE CENSURA","H.S. RICHARD ALFONSO AGUILAR VILLA","2019-11-12","PRIMERA","ARCHIVADO"
"250/19",,"POR MEDIO DE LA CUAL SE CREAN MECANISMOS PARA EL FOMENTO Y EL DESARROLLO DE LA APICULTURA Y LA MELIPONICULTURA, Y SE DICTAN OTRAS DISPOSICIONES","H.S. CARLOS FELIPE MEJIA MEJIA","2019-11-12","QUINTA","ARCHIVADO"
"253/19 Acumulado con el PL 249/19",,"POR MEDIO DE LA CUAL SE MODIFICAN LOS ARTICULOS 31, 32 Y 131 DE LA LEY 5a DE 1992 Y SE DICTAN OTRAS DISPOSICIONES.","H.S. ROY LEONARDO BARRERAS MONTEALEGRE, RODRIGO LARA RESTREPO, GUILLERMO GARCIA REALPE, JUAN FELIPE LEMOS URIBE, JOSE RITTER LOPEZ PEÑA, ANDRES FELIPE GARCIA ZUCCARDI, ROOSVELT RODRIGUEZ RENGIFO.","2019-11-13","PRIMERA","ARCHIVADO"
"251/19","011/19","POR MEDIO DE LA CUAL SE MODIFICA EL DECRETO LEY 1421 DE 1993, REFERENTE AL ESTATUTO ORGÁNICO DE BOGOTÁ","H.R. JOSÉ DANIEL LÓPEZ JIMÉNEZ, JUANITA MARIA GOUBERTUS ESTRADA, EDWARD DAVID RODRÍGUEZ RODRÍGUEZ, IRMA LUZ HERRERA RODRÍGUEZ, JUAN MANUEL DAZA IGUARAN, JOSE JAIME USCATEGUI PASTRANA, CARLOS EDUARDO ACOSTA LOZANO, MARIA JOSE PIZARRO, ANGELA PATRICIA SANCHEZ LEAL, ENRIQUE CABRALES BAQUERO, JUAN CARLOS WILLS OSPINA, KATHERINE MIRANDA PEÑA, MAURICIO ANDRES TORO ORJUELA, GABRIEL SANTOS GARCIADAVID RICARDO RACERO MAYORCA, JUAN CARLOS LOZADA VARGAS.","2019-07-22","PRIMERA","PENDIENTE ENVIAR A SANCIÓN"
"252/19","005/19","POR MEDIO DE LA CUAL, LA NACIÓN SE ASOCIA A LA CELEBRACIÓN DE LOS CUATROCIENTOS CINCUENTA AÑOS DE FUNDACIÓN DEL MUNICIPIO DE GUADALAJARA DE BUGA, DEPARTAMENTO DEL VALLE DEL CAUCA Y SE DICTAN OTRAS DISPOSICIONES","H.R. NORMA HURTADO SANCHEZ.","2019-07-20","SEGUNDA","ARCHIVADO"
"254/19",,"POR LA CUAL SE MODIFICA LA ESTRUCTURA NACIONAL DE DONACIÓN, TRASPLANTE DE ÓRGANOS Y COMPONENTES ANATÓMICOS EN COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES","H.S. PALOMA SUSANA VALENCIA LASERNA, GABRIEL JAIME VELASCO OCAMPO, ALEJANDRO CORRALES ESCOBAR, CARLOS MANUEL MEISEL VERGARA, CARLOS FELIPE MEJIA MEJIA.","2019-11-18","SEPTIMA","ARCHIVADO POR RETIRO DEL AUTOR"
"255/19","221/18","POR MEDIO DE LA CUAL SE CREA LA TASA PRO DEPORTE Y RECREACIÓN","H.R. NORMA HURTADO SÁNCHEZ, LUIS EMILIO TOVAR BELLO, JORGE ENRIQUE BURGOS LUGO, ERASMO ELÍAS ZULETA BECHARA, MARTHA PATRICIA VILLALBA HODWALKER, JAIRO HUMBERTO CRISTO CORREA, FABER ALBERTO MUÑOZ CERÓN.","2018-10-23","TERCERA","LEY"
"256/19","142/18","POR LA CUAL SE MODIFICA LA LEY 122 DE 1994” (Estampilla Universidad de Antioquia)","H.R. JUAN FERNANDO ESPINAL RAMIREZ, MARGARITA MARIA RESTREPO ARANGO, OSCAR DARÍO PÉREZ PINEDA, OSCAR LEONARDO VILLAMIZAR MENESES, ESTEBAN QUINTERO CARDONA, EDWIN GILBERTO BALLESTEROS ARCHILA, MILTON HUGO ANGULO VIVEROS, CESAR EUGENIO MARTINEZ RESTREPO, JOHN JAIRO BERMUDEZ GARCES, GABRIEL JAIME VALLEJO CHUJFI, JUAN DAVID VELEZ TRUJILLO.","2018-09-06","TERCERA","LEY"
"257/19","296/18","POR MEDIO DEL CUAL SE GARANTIZA LA EDUCACIÓN INCLUSIVA Y DESARROLLO INTEGRAL DE NIÑOS NIÑAS Y ADOLESCENTES CON TRASTORNOS DE APRENDIZAJE","H.S. MILLA PATRICIA ROMERO SOTO, NADIA GEORGETTE BLEL SCAFF, ANA MARIA CASTAÑEDA GOMEZ, GABRIEL JAIME VELASCO OCAMPO, JOHN MOISES BESAILE FAYAD, IVAN DARIO AGUDELO ZAPATA, CARLOS FELIPE MEJÍA MEJÍA, H.R. ADRIANA GOMEZ MILLAN, LUIS FERNANDO GOMEZ BETANCURT, MONICA LILIANA VALENCIA MONTAÑA, ESTEBAN QUINTERO CARDONA, CIRO ANTONIO RODRIGUEZ PINZON, MILTON HUGO ANGULO VIVEROS, MARTHA PATRICIA VILLALBA HODWALKER","2018-12-11","SEXTA","ARCHIVADO"
"258/19",,"POR EL CUAL SE REGULAN LAS CONDICIONES QUE GARANTICEN UN CUIDADO INTEGRAL DESDE LA PROFESIÓN DE ENFERMERÍA Y LA PLENA IMPLEMENTACIÓN DE LA LEY 266 DE 1996","H.S. JUAN LUIS CASTRO CÓRDOBA","2019-11-20","SEPTIMA","ARCHIVADO"
"259/19","353/19","POR LA CUAL SE DICTAN DISPOSICIONES SOBRE PREVENCIÓN, DECLARACIÓN Y SANCIÓN DE LAS SITUACIONES DE CONFLICTO DE INTERESES","H.R. CARLOS GERMAN NAVAS TALERO, MARIA JOSE PIZARRO RODRIGUEZ, ANGELA MARIA ROBLEDO GÓMEZ, JUAN CARLOS LOZADA VARGAS, ELBERT DÍAZ LOZANO, JORGE MENDEZ HERNANDEZ, LUIS ALBERTO ALBAN URBANO, EDGAR ALFONSO GÓMEZ ROMAN, el Senador de la República GERMAN VARÓN COTRINO.","2019-03-26","PRIMERA","ARCHIVADO"
"260/19","265/18 Acum 313/19, 315/19, 325/19, 348/19","POR MEDIO DEL CUAL SE MODIFICAN ALGUNAS DISPOSICIONES DE LA LEY 1801 CÓDIGO NACIONAL DE POLICÍA Y CONVIVENCIA","H.R. JOHN JAIRO CARDENAS MORAN, ELBERT DIAZ LOZANO, JORGE ELIECER TAMAYO MARULANDA, JOSE ELIECER SALAZAR LOPEZ, MARTHA PATRICIA VILLALBA HODWALKER, MONICA MARIA RAIGOZA MORALES, JORGE ENRIQUE BURGOS LUGO, FABER ALBERTO MUÑOZ CERON, HAROLD AUGUSTO VALENCIA INFANTE, ASTRID SANCHEZ MONTES DE OCA, MILENE JARAVA DÍAZ, MONICA LILIANA VALENCIA MONTAÑA, TERESA DE JESUS ENRIQUEZ ROSERO y otras firmas.","2018-11-14","PRIMERA","ARCHIVADO"
"261/19","199/18 Acum 305/18","POR EL CUAL SE DICTAN NORMAS PARA EL SANEAMIENTO DE PREDIOS OCUPADOS POR ASENTAMIENTOS HUMANOS ILEGALES Y SE DICTAN OTRAS DISPOSICIONES","H.R. CESAR AUGUSTO LORDUY MALDONADO, ERWIN ARIAS BETANCUR, JAIME RODRIGUEZ CONTRERAS, CIRO FERNANDEZ NUÑEZ, JORGE MENDEZ HERNANDEZ, OSCAR CAMILO ARANGO CARDENAS, AQUILEO MEDINA ARTEAGA, MODESTO ENRIQUE AGUILERA VIDES.","2018-10-10","TERCERA","LEY"
"262/19",,"POR MEDIO DE LA CUAL SE INCENTIVA EL RECICLAJE PARA RECARGAR LAS TARJETAS DE LOS SISTEMAS DE TRANSPORTE MASIVO DE PASAJEROS","H.S. RUBY HELENA CHAGÜI SPATH, FERNANDO ARAUJO RUMIE","2019-11-26","SEXTA","ARCHIVADO POR RETIRO DEL AUTOR"
"263/19","131/18","POR MEDIO DEL CUAL SE DECLARA COMO PATRIMONIO CULTURAL Y ARTÍSTICO MUSICAL DE LA NACIÓN, EL SECTOR DENOMINADO “LA PLAYA” EN BOGOTÁ D.C., Y SE DICTAN OTRAS DISPOSICIONES","H.R. JUAN CARLOS LOZADA VARGAS, ALEJANDRO ALBERTO VEGA PEREZ H.S. MAURICIO GÓMEZ AMÍN.","2018-09-05","SEGUNDA","ARCHIVADO"
"264/19","159/19","POR MEDIO DE LA CUAL LA NACIÓN SE ASOCIA Y RINDE HOMENAJE A LA CIUDAD DE BUCARAMANGA EN EL DEPARTAMENTO DE SANTANDER CON MOTIVO DE LA CELEBRACIÓN DE SUS 400 AÑOS DE FUNDACIÓN Y SE DICTAN OTRAS DISPOSICIONES","H.R. NUBIA LÓPEZ MORALES.","2019-08-14","SEGUNDA","LEY"
"265/19",,"POR LA CUAL SE REGLAMENTA EL EJERCICIO DE LA ALERGOLOGÍA CLÍNICA, SUS PROCEDIMIENTOS Y SE DICTAN OTRAS DISPOSICIONES","H.S. GABRIEL JAIME VELASCO OCAMPO","2019-11-28","SEPTIMA","ARCHIVADO POR RETIRO DEL AUTOR"
"266/19",,"POR MEDIO DE LA CUAL SE APRUEBA EL «PROTOCOLO ADICIONAL DEL ACUERDO COMERCIAL ENTRE COLOMBIA Y EL PERÚ, POR UNA PARTE, Y LA UNIÓN EUROPEA Y SUS ESTADOS MIEMBROS POR OTRA, PARA TENER EN CUENTA LA ADHESIÓN DE LA REPÚBLICA DE CROACIA A LA UNIÓN EUROPEA», SUSCRITO EN BRUSELAS, REINO DE BELGICA, EL 30 DE JUNIO DE 2015”","Ministro de Relaciones Exteriores Dr. CARLOS HOLMES TRUJILLO, GARCÍA, Ministro de Comercio, Industria y Turismo Dr. JOSÉ MANUEL RESTREPO ABONDADO","2019-11-28","SEGUNDA","ARCHIVADO POR RETIRO DEL AUTOR"
"267/19",,"“POR MEDIO DE LA CUAL SE APRUEBA EL «ACUERDO ENTRE LA REPÚBLICA DE COLOMBÍA Y EL INSTITUTO GLOBAL PARA EL CRECIMIENTO VERDE CON RESPECTO A LA PERSONERIA JURIDICA Y LOS PREVILEGIOS E INMUNIDADES DEL INSTITUTO GLOBAL PARA EL CRECIMIENTO VERDE», SUSCRITO EN SEÚL, EL 31 DE ENERO DE 2017, Y EN BOGOTA, EL 6 DE MARZO DE 2017”","Ministro de Relaciones Exteriores Dr. CARLOS HOLMES TRUJILLO GARCÍA, Ministro de Ambiente y Desarrollo Sostenible Dr. RICARDO JOSÉ LOZANO PICÓN","2019-11-28","SEGUNDA","ARCHIVADO POR RETIRO DEL AUTOR"
"268/19",,"POR MEDIO DEL CUAL SE PROMUEVE EL ACCESO DE QUIENES HAYAN PRESTADO EL SERVICIO MILITAR OBLIGATORIO A LA EDUCACIÓN SUPERIOR.","H.S. ALVARO URIBE VELEZ, ALEJANDRO CORRALES ESCOBAR, ERNESTO MACÍAS TOVAR, PAOLA ANDREA HOLGUIN MORENO, RUBY HELENA CHAGÜI SPATH, SANTIAGO VALENCIA GONZALEZ, H.R. RICARDO ALFONSO FERRO LOZANO, ESTEBAN QUINTERO CARDONA, OSCAR LEONARDO VILLAMIZAR MENESES,JUAN FERNANDO ESPINAL RAMIREZ,CESAR EUGENIO MARTINEZ RESTREPO,YENICA ACOSTA INFANTE,JUAN DAVID VELEZ TRUJILLO,HERNAN HUMBERTO GARZON RODRIGUEZ, CHRISTIAN MUNIR GARCES ALJURE,ENRIQUE CABRALES BAQUERO,OSCAR DARIO PEREZ PINEDA.","2019-12-02","SEXTA","ARCHIVADO"
"269/19",,"POR MEDIO DEL CUAL SE PROHÍBE LA PRÁCTICA DEL ALETEO DEL TIBURON Y SE DICTAN OTRAS DISPOSICIONES.","H.S. ALVARO URIBE VELEZ, HONORIO MIGUEL HENRIQUEZ PINEDO, RUBY HELENA CHAGÜI SPATH, PAOLA ANDREA HOLGUIN MORENO,GABRIEL JAIME VELASCO OCAMPO,JHON HAROLD SUAREZ VARGAS,FERNANDO NICOLAS ARAUJO RUMIÉ, ALEJANDRO CORRALES ESCOBAR, CARLOS MANUEL MEISEL VERGARA, PALOMA SUSANA VALENCIA LASERNA, NICOLAS PEREZ VASQUEZ, CARLOS FELIPE MEJIA MEJIA, SANTIAGO VALENCIA GOMEZ, Honorables Representantes: CESAR EUGENIO MARTINEZ RESTREPO, JUAN DAVID VELEZ TRUJILLO, ENRIQUE CABRALES BAQUERO, HERNAN HUMBERTO GARZON RODRIGUEZ,OSCAR DARIO PEREZ PINEDA,RICARDO ALFONSO FERRO LOZANO,CHRISTIAN MUNIR GARCES ALJURE,OSCAR VILLAMIZAR MENESES","2019-12-02","PRIMERA","ARCHIVADO"
"270/19",,"POR MEDIO DE LA CUAL SE DECRETA A LA CIUDAD DE MEDELLÍN, DEPARTAMENTO DE ANTIOQUIA, COMO DISTRITO ESPECIAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN Y SE DICTAN OTRAS DISPOSICIONES.","H.S. ALVARO URIBE VELEZ, PAOLA ANDREA HOLGUIN MORENO, NICOLAS PEREZ VASQUEZ, SANTIAGO VALENCIA GOMEZ, RUBY HELENA CHAGÜI SPATH, ALEJANDRO CORRALES ESCOBAR, Honorables Representantes: OSCAR LEONARDO VILLAMIZAR MENESES, JUAN DAVID VELEZ TRUJILLO, CESAR EUGENIO MARTINEZ RESTREPO, CHRISTIAN MUNIR GARCES ALJURE, ENRIQUE CABRALES BAQUERO, YENICA ACOSTA INFANTE, HERNAN HUMBERTO GARZON RODRIGUEZ, ESTEBAN QUINTERO CARDONA, JUAN FERNANDO ESPINAL RAMIREZ,OSCAR DARIO PEREZ PINEDA,MARGARITA RESTREPO ARANGO.","2019-12-02","PRIMERA","ARCHIVADO"
