"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"SI","70","70215","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Mujer","ND","SUCRE","COROZAL","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","70","70230","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Hombre","ND","SUCRE","CHALAN","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","70","70670","NO","ACTIVO","ND","2014-02-01","Mujer","TRANSICION","SUCRE","SAMPUES","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70708","NO","ACTIVO","INDIGENA","2013-01-01","Hombre","ND","SUCRE","SAN MARCOS","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","50-65","SI","1"
"NO","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","TRANSICION","SUCRE","SAN ONOFRE","ND","ND","ND","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","70","70418","ND","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","LOS PALMITOS","Colombia","ND","EDUCACIÓN PRIMARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","70","70508","ND","ACTIVO","ND","2017-02-01","Mujer","ND","SUCRE","OVEJAS","Colombia","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","70","70708","NO","ACTIVO","ND","2017-03-01","Hombre","PRIMARIA","SUCRE","SAN MARCOS","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70670","NO","ACTIVO","ND","2018-05-01","Hombre","PRIMARIA","SUCRE","SAMPUES","ND","ND","EDUCACIÓN PRIMARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70742","NO","ACTIVO","ND","2013-11-01","Hombre","PRIMARIA","SUCRE","SAN LUIS DE SINCE","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70418","NO","ACTIVO","ND","2013-10-01","Mujer","SECUNDARIA","SUCRE","LOS PALMITOS","ND","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70235","NO","NO ACTIVO","ND","2014-05-01","Hombre","ND","SUCRE","GALERAS","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70713","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","166"
"SI","70","70823","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","TOLU VIEJO","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70823","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","TOLU VIEJO","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","70","70265","NO","ACTIVO","ND","2013-10-01","Mujer","ND","SUCRE","GUARANDA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70429","NO","ACTIVO","ND","2014-04-01","Mujer","PRIMARIA","SUCRE","MAJAGUAL","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","70","70713","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2016-01-01","50-65","NO","1"
"SI","70","70670","NO","NO ACTIVO","INDIGENA","2013-01-01","Hombre","ND","SUCRE","SAMPUES","ND","MONETARIO","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","2015-01-01","18-29","SI","1"
"ND","70","70215","ND","ACTIVO","INDIGENA","2012-10-01","Hombre","ND","SUCRE","COROZAL","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70204","NO","ACTIVO","ND","2018-07-01","Hombre","ND","SUCRE","COLOSO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","2"
"ND","70","70820","ND","ACTIVO","ND","2012-10-01","Mujer","ND","SUCRE","SANTIAGO DE TOLU","Colombia","ND","EDUCACIÓN PRIMARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","70","70001","NO","ACTIVO","ND","2016-05-01","Hombre","ND","SUCRE","SINCELEJO","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70508","NO","ACTIVO","ND","2013-01-01","Hombre","PRIMARIA","SUCRE","OVEJAS","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70713","NO","ACTIVO","ND","2016-11-01","Hombre","SECUNDARIA","SUCRE","SAN ONOFRE","ND","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70508","NO","ACTIVO","ND","2016-11-01","Hombre","TRANSICION","SUCRE","OVEJAS","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70823","NO","NO ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","TOLU VIEJO","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","42"
"ND","70","70215","ND","NO ACTIVO","INDIGENA","2012-10-01","Hombre","ND","SUCRE","COROZAL","Colombia","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","70","70001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Hombre","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","UNIDOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70771","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SUCRE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70771","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SUCRE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70771","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SUCRE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70771","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SUCRE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","70","70678","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN BENITO ABAD","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2015-01-01","30-49","NO","1"
"NO","70","70823","NO","ACTIVO","INDIGENA","2016-09-01","Hombre","PRIMARIA","SUCRE","TOLU VIEJO","ND","ND","EDUCACIÓN PRIMARIA","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70001","NO","ACTIVO","ND","2013-10-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","70","70742","NO","NO ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SAN LUIS DE SINCE","Colombia","MONETARIO","NUTRICIÓN","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","70","70742","NO","NO ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SAN LUIS DE SINCE","Colombia","MONETARIO","NUTRICIÓN","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-10-01","Hombre","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","70","70713","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","ND","SUCRE","SAN ONOFRE","Colombia","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","70","70508","NO","ACTIVO","ND","2015-07-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2015-07-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2015-07-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","70","70215","NO","ACTIVO","INDIGENA","2012-10-01","Hombre","PRIMARIA","SUCRE","COROZAL","ND","ND","EDUCACIÓN PRIMARIA","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"NO","70","70702","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN JUAN DE BETULIA","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70235","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","GALERAS","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70702","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN JUAN DE BETULIA","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","6"
"NO","70","70001","NO","ACTIVO","ND","2013-01-01","Mujer","PRIMARIA","SUCRE","SINCELEJO","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","8"
"NO","70","70418","NO","ACTIVO","ND","2015-07-01","Hombre","PRIMARIA","SUCRE","LOS PALMITOS","ND","ND","EDUCACIÓN PRIMARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","70","70001","ND","ACTIVO","ND","2012-10-01","Mujer","ND","SUCRE","SINCELEJO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70523","NO","ACTIVO","ND","2018-10-01","Hombre","ND","SUCRE","PALMITO","ND","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70429","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","MAJAGUAL","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01",">65","NO","1"
,"70","70001","ND","ACTIVO","ND","2017-11-01","Mujer","ND","SUCRE","SINCELEJO","COLOMBIA","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"NO","70","70400","NO","ACTIVO","ND","2013-01-01","Mujer","SECUNDARIA","SUCRE","LA UNION","ND","ND","EDUCACIÓN SECUNDARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","25"
"ND","70","70508","ND","ACTIVO","ND","2013-10-01","Mujer","ND","SUCRE","OVEJAS","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70713","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2013-01-01",">65","SI","1"
"NO","70","70823","NO","ACTIVO","INDIGENA","2012-11-01","Mujer","ND","SUCRE","TOLU VIEJO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","70","70713","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","UNIDOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","70","70508","ND","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","OVEJAS","Colombia","ND","ND","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70713","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2014-11-01","Hombre","ND","SUCRE","SAN ONOFRE","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70204","NO","ACTIVO","ND","2017-12-01","Hombre","ND","SUCRE","COLOSO","ND","ND","NUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70708","NO","ACTIVO","INDIGENA","2014-10-01","Hombre","SECUNDARIA","SUCRE","SAN MARCOS","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70670","NO","NO ACTIVO","ND","2013-12-01","Hombre","ND","SUCRE","SAMPUES","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","SUCRE","SINCELEJO","ND","ND","NUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","70","70001","NO","ACTIVO","ND","2014-04-01","Mujer","PRIMARIA","SUCRE","SINCELEJO","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","11"
"SI","70","70265","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","GUARANDA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","70","70265","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","GUARANDA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","70","70713","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SAN ONOFRE","Colombia","ND","EDUCACIÓN PRIMARIA","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
