"clasificacion","codigo_dane","cons_sede","dane_sede","direccion","estado","nombre_establecimiento","nucleo","objectid","sector","sede_educativa","servicio","telefono","vigencia","x_magnamed","y_magnamed","point"
"Oficial - Sede Escuela","105001006718","10500100671802","105001002909","CL 122 50A 14","Activo","INST EDUC ASIA IGNACIANA","915","159","Oficial","SEC ESC LA FRONTERA","OFICIAL","4617220","2020","836727.6101","1189255.8198","POINT (-75.5526986257275 6.305500784824686)"
"Oficial - Sede Principal","105001006718","10500100671801","105001006718","CL 122 51 B 30","Activo","INST EDUC ASIA IGNACIANA","915","158","Oficial","INST EDUC ASIA IGNACIANA","OFICIAL","4611821/4641433","2020","836514.39","1189321.01","POINT (-75.55462512683359 6.306090175917277)"
"Oficial - Sede Principal","105001006483","10500100648301","105001006483","CL 103 66 63","Activo","INST EDUC RODRIGO CORREA PALACIO","919","157","Oficial","INST EDUC RODRIGO CORREA PALACIO","OFICIAL","2677445","2020","834985.6121","1188396.2725","POINT (-75.56843808928912 6.297730201047929)"
"Oficial - Sede Principal","105001006246","10500100624601","105001006246","CL 65 87 74","Activo","INST EDUC JORGE ROBLEDO","923","156","Oficial","INST EDUC JORGE ROBLEDO","OFICIAL","4218450","2020","831762.6533","1186073.9198","POINT (-75.59755682283433 6.276734039261003)"
"Oficial - Sede Principal","105001006181","10500100618101","105001006181","CR 88 A 18 A 5","Activo","INST EDUC PEDRO OCTAVIO AMADO","934","155","Oficial","INST EDUC PEDRO OCTAVIO AMADO","OFICIAL","2385168/2569394","2020","830346.7","1179999.67","POINT (-75.61034497655677 6.221819012323555)"
"Oficial - Sede Principal","105001006092","10500100609201","105001006092","CL 111 A 65 26","Activo","INST EDUC JULIO CESAR GARCIA","919","154","Oficial","INST EDUC JULIO CESAR GARCIA","OFICIAL","2730139","2020","835440.9683","1189345.1374","POINT (-75.56432385043351 6.306308398435132)"
"Oficial - Sede Principal","105001006068","10500100606801","105001006068","CL 91 65 119","Activo","INST EDUC DINAMARCA","920","153","Oficial","INST EDUC DINAMARCA","OFICIAL","2573923","2020","834505.9202","1186721.3068","POINT (-75.57277196837246 6.28258767502785)"
"Oficial - Sede Escuela","105001005878","10500100587802","105001002861","CL 78 51 12","Activo","INST EDUC FRANCISCO MIRANDA","917","152","Oficial","SEC ESC JULIO ARBOLEDA","OFICIAL","2333510","2020","835611.3457","1185615.3361","POINT (-75.5627845685023 6.272589233553076)"
"Oficial - Sede Principal","105001005878","10500100587801","105001005878","CR 51 C 79 56","Inactivo","INST EDUC FRANCISCO MIRANDA","917","151","Oficial","INST EDUC FRANCISCO MIRANDA","OFICIAL","2335808","2020","835495.7836","1185789.2133","POINT (-75.56382864069109 6.274161168487084)"
"Oficial - Sede Principal","105001005525","10500100552501","105001005525","CL 71 A 32 18","Activo","INST EDUC ENRIQUE OLAYA HERRERA","916","150","Oficial","INST EDUC ENRIQUE OLAYA HERRERA","OFICIAL","2911707","2020","837561.54","1184924.59","POINT (-75.54516527372985 6.266344199061277)"
"Oficial - Sede Principal","105001005495","10500100549501","105001005495","CL 91 A 70 A 123","Activo","INST EDUC REPUBLICA DE URUGUAY","920","149","Oficial","INST EDUC REPUBLICA DE URUGUAY","OFICIAL","2574945","2020","834043.7859","1186868.1066","POINT (-75.57694734911925 6.28391473548544)"
"Oficial - Sede Escuela","105001005410","10500100541002","105001000639","CL 66 D 39 A 20","Activo","INST EDUC JUAN DE DIOS CARVAJAL","924","148","Oficial","SEC ESC BATALLON GIRARDOT","OFICIAL","2546018","2020","836920.8825","1184191.1954","POINT (-75.5509535647559 6.259714150912012)"
"Oficial - Sede Principal","105001005410","10500100541001","105001005410","CL 65 AA 36 39","Activo","INST EDUC JUAN DE DIOS CARVAJAL","924","147","Oficial","INST EDUC JUAN DE DIOS CARVAJAL","OFICIAL","2840808","2020","836909.02","1183763.58","POINT (-75.55106083853812 6.255848309050963)"
"Oficial - Sede Escuela","105001005380","10500100538002","105001011983","CR 49C 108 70","Activo","INST EDUC MANUEL URIBE ANGEL","915","146","Oficial","SEC ESC GERARDO DAVID GIRALDO","OFICIAL","5213916","2020","836662.19","1188683.87","POINT (-75.55328983236336 6.300330102484519)"
"Oficial - Sede Principal","105001005380","10500100538001","105001005380","CR 49 A 107 65","Activo","INST EDUC MANUEL URIBE ANGEL","915","145","Oficial","INST EDUC  MANUEL URIBE ANGEL","OFICIAL","2581854","2020","836615.4957","1188425.5778","POINT (-75.55371177625877 6.297995028406967)"
"Oficial - Sede Principal","105001005347","10500100534701","105001005347","CL 60 51 48","Activo","INST EDUC TULIO OSPINA","927","144","Oficial","INST EDUC TULIO OSPINA","OFICIAL","5123594","2020","835247.3426","1184088.4877","POINT (-75.56607321646982 6.25878580752139)"
"Oficial - Sede Escuela","105001005339","10500100533903","105001003310","CL 90 50A 09","Activo","INST EDUC MONSEÑOR FRANCISCO CRISTOBAL TORO","918","143","Oficial","SEC ESC EPIFANIO MEJIA","OFICIAL","2366368","2020","836046.7237","1186655.7899","POINT (-75.55885092628833 6.281995395770123)"
"Oficial - Sede Escuela","105001005339","10500100533902","105001001627","CR 50AA 88 13","Activo","INST EDUC MONSEÑOR FRANCISCO CRISTOBAL TORO","918","142","Oficial","SEC ESC ANA FRANK","OFICIAL","2362053","2020","836006.8266","1186529.6519","POINT (-75.55921140566399 6.280855052821586)"
"Oficial - Sede Principal","105001005339","10500100533901","105001005339","CR 50 D 90 49","Activo","INST EDUC MONSEÑOR FRANCISCO CRISTOBAL TORO","918","141","Oficial","INST EDUC MONSEÑOR FRANCISCO CRISTOBAL TORO","OFICIAL","2365286-5240239","2020","835873.6703","1186709.8956","POINT (-75.56041444537931 6.282484552355013)"
"Oficial - Sede Escuela","105001005291","10500100529102","105001002275","CR 48 82 16","Inactivo","INST EDUC CAMPO VALDES","917","140","Oficial","SEC ESC CARLOS VASQUEZ LATORRE","OFICIAL","2336897","2020","836393.3027","1185942.2144","POINT (-75.55571972628115 6.27554429195825)"
"Oficial - Sede Principal","105001005291","10500100529101","105001005291","CL 83 47 33","Activo","INST EDUC CAMPO VALDES","917","139","Oficial","INST EDUC CAMPO VALDES","OFICIAL","2631096/2118234","2020","836398.8995","1185940.8152","POINT (-75.55566916049708 6.275531641650278)"
"Oficial - Sede Principal","105001004791","10500100479101","105001004791","CL 2 SUR 53 140","Activo","INST EDUC SANTO ANGEL","933","138","Oficial","INST EDUC SANTO ANGEL","OFICIAL","2853623","2020","832837.3057","1178414.4289","POINT (-75.58784450918387 6.207489144617403)"
"Oficial - Sede Principal","105001004472","10500100447201","105001004472","CL 7 56 8","Activo","INST EDUC LA PRESENTACION","933","137","Oficial","INST EDUC LA PRESENTACION","OFICIAL","2555481","2020","833146.8835","1179093.2236","POINT (-75.5850481279355 6.213625882778832)"
"Oficial - Sede Escuela","105001003450","10500100345002","105001019879","CL 30A 80 18","Activo","INST EDUC ROSALIA SUAREZ","934","136","Oficial","SEC ESC MUNICIPAL BELEN","OFICIAL","3539164","2020","831463.2326","1181132.0694","POINT (-75.60025903417672 6.232057208982392)"
"Oficial - Sede Principal","105001003450","10500100345001","105001003450","CR 77 30A 53","Activo","INST EDUC ROSALIA SUAREZ","934","135","Oficial","INST EDUC ROSALIA SUAREZ","OFICIAL","2387380","2020","831799.3061","1181194.1552","POINT (-75.59722296029379 6.232618688654587)"
"Oficial - Sede Principal","105001003441","10500100344101","105001003441","CL 73 73A 227","Activo","INS TEC INDUSTRIAL PASCUAL BRAVO","923","134","Oficial","INS TEC INDUSTRIAL PASCUAL BRAVO","OFICIAL","4223700","2020","832941.4815","1185657.137","POINT (-75.58690615555288 6.27296667822002)"
"Oficial - Sede Escuela","105001003425","10500100342503","105001006262","CR 47 74 32","Activo","INST EDUC JOSE MARIA BRAVO MARQUEZ","917","133","Oficial","SEC ESC PORFIRIO BARBA JACOB","OFICIAL","2636085","2020","836302.4459","1185216.2985","POINT (-75.5565407042881 6.268981683838641)"
"Oficial - Sede Escuela","105001003425","10500100342502","105001000361","CL 73 46 4","Inactivo","INST EDUC JOSE MARIA BRAVO MARQUEZ","917","132","Oficial","SEC ESC ATANASIO GIRARDOT","OFICIAL","2118236","2020","836351.596","1185180.3919","POINT (-75.55609665362107 6.268657064048271)"
"Oficial - Sede Principal","105001003425","10500100342501","105001003425","CL 70 47 A 04","Activo","INST EDUC JOSE MARIA BRAVO MARQUEZ","917","131","Oficial","INST EDUC JOSE MARIA BRAVO MARQUEZ","OFICIAL","2635951","2020","836203.91","1184842.31","POINT (-75.55743099396884 6.265600664928219)"
"Regimen Especial","105001003395","10500100339501","105001003395","CR 65 98 A 75","Inactivo","INST TEC METROPOLITANO - SEDE CASTILLA","920","130","Oficial","INST TEC METROPOLITANO - SEDE CASTILLA","REGIMEN ESPECIAL","4405200-4405117","2020","834910.3615","1187940.9488","POINT (-75.56911795941443 6.293613855267979)"
"Oficial - Sede Escuela","105001003387","10500100338703","105001018228","CR 97A 49A 15","Activo","INST EDUC SANTA ROSA DE LIMA","930","129","Oficial","SEC ESC LA PRADERA","OFICIAL","2528123","2020","830297.6373","1184554.116","POINT (-75.61079178774956 6.262993311537452)"
"Oficial - Sede Escuela","105001003387","10500100338702","105001000906","CR 88 49DD 70","Activo","INST EDUC SANTA ROSA DE LIMA","930","128","Oficial","SEC ESC REPUBLICA DE PANAMA","OFICIAL","2340776","2020","830782.9834","1184538.0669","POINT (-75.6064068729235 6.262848583317118)"
"Oficial - Sede Principal","105001003387","10500100338701","105001003387","CL 45 G 80 95","Activo","INST EDUC SANTA ROSA DE LIMA","930","127","Oficial","INST EDUC SANTA ROSA DE LIMA","OFICIAL","4122537/2508083 EXT 103-105","2020","831573.2863","1183728.3821","POINT (-75.5992663330886 6.255529164707754)"
"Oficial - Sede Escuela","105001019925","10500101992503","105001001643","CR 79 2 15","Activo","INST EDUC ALCALDIA DE MEDELLIN","935","302","Oficial","SEC ESC YERMO Y PARRES","OFICIAL","3416578","2020","831228.6525","1178940.1229","POINT (-75.60237684060677 6.212240833614072)"
"Oficial - Sede Escuela","105001019925","10500101992502","105001000027","CL 2 79 42","Activo","INST EDUC ALCALDIA DE MEDELLIN","935","301","Oficial","SEC ESC ANTONIO JOSE RESTREPO","OFICIAL","2383027","2020","831218.8865","1178905.4371","POINT (-75.60246504169645 6.211927251364624)"
"Oficial - Sede Principal","105001019925","10500101992501","105001019925","CL 2 B 79 80","Activo","INST EDUC ALCALDIA DE MEDELLIN","935","300","Oficial","INST EDUC ALCALDIA DE MEDELLIN","OFICIAL","3419090","2020","831126.7828","1178942.8575","POINT (-75.60329710493299 6.212265489496093)"
"Oficial - Sede Escuela","105001019798","10500101979803","105001002917","CR 71C N 89A51","Activo","INST EDUC ALFONSO LOPEZ","920","299","Oficial","SEC ESC CARDENAL CRISANTO LUQUE","OFICIAL","2574197","2020","833832.1084","1186941.0794","POINT (-75.57885986256528 6.284574396808976)"
"Oficial - Sede Escuela","105001019798","10500101979802","105001020036","CL 89A 72 50","Activo","INST EDUC ALFONSO LOPEZ","920","298","Oficial","SEC ESC MUNICIPAL KENNEDY","OFICIAL","2575852","2020","833754.9686","1187041.4775","POINT (-75.57955684318381 6.285482024021898)"
"Oficial - Sede Principal","105001019798","10500101979801","105001019798","CR 71 C 89 A 50","Activo","INST EDUC ALFONSO LOPEZ","920","297","Oficial","INST EDUC ALFONSO LOPEZ","OFICIAL","2574197","2020","833803.7014","1186929.4351","POINT (-75.5791165158822 6.284469119993513)"
"Oficial - Sede Principal","105001019674","10500101967401","105001019674","CL 48 27 05","Activo","INST EDUC MIRAFLORES - LUIS EDUARDO VALENCIA GARCIA","925","296","Oficial","INST EDUC MIRAFLORES - LUIS EDUARDO VALENCIA GARCIA","OFICIAL","2697583 2273199","2020","836899.4658","1181915.1859","POINT (-75.55114759142761 6.239137957803147)"
"Oficial - Sede Principal","105001019534","10500101953401","105001019534","CR 25 69 D 35","Activo","INST EDUC RODRIGO LARA BONILLA","916","295","Oficial","INST EDUC RODRIGO LARA BONILLA","OFICIAL","2849094","2020","838062.32","1184677.76","POINT (-75.54064100550586 6.264112551100678)"
"Oficial - Sede Escuela","105001019453","10500101945304","105001026018","CL 104 A 50 41","Activo","INST EDUC VILLA DEL SOCORRO","915","294","Oficial","SEC ESC VILLA NIZA","OFICIAL","5218673","2020","836314.2","1188102.88","POINT (-75.55643408859126 6.295077738878553)"
"Oficial - Sede Escuela","105001019453","10500101945302","105001003182","CR 48 103 A 01","Activo","INST EDUC VILLA DEL SOCORRO","915","293","Oficial","SEC ESC FIDEL A. SALDARRIAGA","OFICIAL","2368687","2020","836607.3479","1187990.0679","POINT (-75.5537854768249 6.294057815279999)"
"Oficial - Sede Principal","105001019453","10500101945301","105001019453","CL 104 C 48 50","Activo","INST EDUC VILLA DEL SOCORRO","915","292","Oficial","INST EDUC VILLA DEL SOCORRO","OFICIAL","5218673","2020","836587.5636","1188144.5578","POINT (-75.55396420129489 6.295454480491368)"
"Oficial - Sede Escuela","105001019429","10500101942904","105001018309","CR 24B 57EE 20","Activo","INST EDUC LUIS CARLOS GALAN SARMIENTO","924","291","Oficial","SEC ESC COLINAS DE ENCISO","OFICIAL","2847983","2020","837439.7929","1183117.5112","POINT (-75.5462657943753 6.250007395293204)"
"Oficial - Sede Escuela","105001019429","10500101942902","105001008001","CL 57 C 23 200","Activo","INST EDUC LUIS CARLOS GALAN SARMIENTO","924","290","Oficial","SEC ESC NIÑO JESUS DE PRAGA","OFICIAL","2842112","2020","837511.3","1182963.3","POINT (-75.54561982393552 6.248613230199683)"
"Oficial - Sede Principal","105001019429","10500101942901","105001019429","CR 24 B 57EE 45","Activo","INST EDUC LUIS CARLOS GALAN SARMIENTO","924","289","Oficial","INST EDUC LUIS CARLOS GALAN SARMIENTO","OFICIAL","2848292","2020","837390.6816","1183141.0012","POINT (-75.54670947659032 6.250219771430061)"
"Oficial - Sede Principal","105001026000","10500102600001","105001026000","CL 64 A 105 A 50","Activo","INST EDUC CIUDADELA NUEVO OCCIDENTE","936","288","Oficial","INST EDUC CIUDADELA NUEVO OCCIDENTE","OFICIAL","4278910/5147760","2020","829608.9847","1186630.9998","POINT (-75.6170153472645 6.281768741709751)"
"Oficial - Sede Escuela","105001019330","10500101933003","105001000311","CL 62C Nº 105C 45","Activo","INST EDUC BARRIO SANTA MARGARITA","923","287","Oficial","SEC ESC PEDRO NEL OSPINA","OFICIAL","4270846","2020","829611.8891","1186068.5597","POINT (-75.61698860085127 6.276684020811774)"
"Oficial - Sede Escuela","105001019330","10500101933002","105001021555","CR 105 B 62 68","Activo","INST EDUC BARRIO SANTA MARGARITA","923","286","Oficial","SEC ESC SANTA MARGARITA","OFICIAL","4271134","2020","829735.35","1186038.25","POINT (-75.61587312642392 6.276410115784801)"
"Oficial - Sede Principal","105001019330","10500101933001","105001019330","CL 63 108 BB 160","Activo","INST EDUC BARRIO SANTA MARGARITA","923","285","Oficial","INST EDUC BARRIO SANTA MARGARITA","OFICIAL","4271046 - 4273895","2020","829261.69","1186159.831","POINT (-75.62015267585157 6.27750883452385)"
"Oficial - Sede Principal","105001012581","10500101258101","105001012581","CL 94 24 C 39","Activo","INST EDUC REINO DE BELGICA","916","284","Oficial","INST EDUC REINO DE BELGICA","OFICIAL","5722332","2020","838206.492","1186878.7689","POINT (-75.53933749866108 6.284010647077329)"
"Oficial - Sede Principal","105001019305","10500101930501","105001019305","CR 27 106 B B 65","Activo","INST EDUC LA AVANZADA","914","283","Oficial","INST EDUC LA AVANZADA","OFICIAL","5721377","2020","838227.2676","1188009.2889","POINT (-75.53914928947167 6.294231071385497)"
"Oficial - Sede Escuela","105001019194","10500101919402","105001001325","CL 102 74A 109","Activo","INST EDUC EL PEDREGAL","921","282","Oficial","SEC ESC RAFAEL J. MEJIA","OFICIAL","2672681","2020","834207.8704","1188693.1931","POINT (-75.57546518735745 6.300414409104483)"
"Oficial - Sede Principal","105001019194","10500101919401","105001019194","CL 102 74 A 47","Activo","INST EDUC EL PEDREGAL","921","281","Oficial","INST EDUC EL PEDREGAL","OFICIAL","4783320","2020","834279.5049","1188707.9136","POINT (-75.57481795527264 6.300547501934809)"
"Oficial - Sede Principal","105001019143","10500101914301","105001019143","CL 92 83 41","Activo","INST EDUC JORGE ELIECER GAITAN","921","280","Oficial","INST EDUC JORGE ELIECER GAITAN","OFICIAL","2578292","2020","833125.493","1187534.4542","POINT (-75.58524431473987 6.289938576923524)"
"Oficial - Sede Escuela","105001019089","10500101908903","105001002267","CR 12 52 44","Activo","INST EDUC VIDA PARA TODOS","924","279","Oficial","SEC ESC SOR MARIA LUISA COURBIN","OFICIAL","2260571","2020","838230.8339","1181321.1357","POINT (-75.53912003262073 6.23376701387088)"
"Oficial - Sede Escuela","105001019089","10500101908902","105001002879","CR 12 52 42","Activo","INST EDUC VIDA PARA TODOS","924","278","Oficial","SEC ESC HOGAR ANTIOQUIA","OFICIAL","2260631","2020","838205.9632","1181362.4521","POINT (-75.53934469868211 6.23414054451609)"
"Oficial - Sede Principal","105001019089","10500101908901","105001019089","CR 12 52 20","Activo","INST EDUC VIDA PARA TODOS","924","277","Oficial","INST EDUC VIDA PARA TODOS","OFICIAL","2260571","2020","838220.3565","1181304.0328","POINT (-75.53921469390747 6.233612400210742)"
"Oficial - Sede Escuela","105001019062","10500101906202","105001000345","CL 67  48A 32","Activo","INST EDUC ALFONSO MORA NARANJO","917","276","Oficial","SEC ESC SANTA MARIA GORETTI","OFICIAL","2334295","2020","836024.93","1184602.35","POINT (-75.55904803715534 6.263431333843164)"
"Oficial - Sede Principal","105001019062","10500101906201","105001019062","CR 48 A 77 68","Activo","INST EDUC ALFONSO MORA NARANJO","917","275","Oficial","INST EDUC ALFONSO MORA NARANJO","OFICIAL","2118237","2020","836226.84","1185465.58","POINT (-75.55722374754232 6.271235316404431)"
"Oficial - Sede Principal","105001019011","10500101901101","105001019011","CL 48 DD 99 F 99","Activo","INST EDUC STELLA VELEZ LONDOÑO","931","274","Oficial","INST EDUC STELLA VELEZ LONDOÑO","OFICIAL","4922768","2020","829710.8621","1185149.527","POINT (-75.61609358620153 6.268375619736334)"
"Oficial - Sede Escuela","105001018759","10500101875902","405001021265","CR 63  52 Sur 46","Activo","INST EDUC FE Y ALEGRIA EL LIMONAR","937","273","Oficial","SEC ESC VENTANITAS","OFICIAL","2867759","2020","826527.47","1174906.36","POINT (-75.6448405286799 6.175768989817615)"
