"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","parentesco","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","5","1","13","13657","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2016-04-01","2016-01-01","Hombre","ND","BOLIVAR","SAN JUAN NEPOMUCENO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"92","5","1","13","13744","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","ND","BOLIVAR","SIMITI","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","1","1","17","17495","ND","ND","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","CALDAS","NORCASIA","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","5","1","73","73067","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","TOLIMA","ATACO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","0 - 1.300.000"
"1","2","1","18","18094","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-04-01","2018-01-01","Hombre","SIN ESPECIFICAR","CAQUETA","BELEN DE LOS ANDAQUIES","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","13","13688","ND","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2016-04-01","2014-01-01","Hombre","ND","BOLIVAR","SANTA ROSA DEL SUR","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","0 - 1.300.000"
"1","4","1","05","05837","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","TURBO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","70","70508","ND","ND","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Mujer","ND","SUCRE","OVEJAS","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","05","05045","ND","ND","ACTIVO","ND","ND","2016-04-01","2016-01-01","Mujer","ND","ANTIOQUIA","APARTADO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","No Definido","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","44","44279","H-HOMBRE","NO","NO ACTIVO","DI","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","LA GUAJIRA","FONSECA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","44","44650","ND","ND","ACTIVO","ND","ND","2016-04-01","2014-01-01","Mujer","ND","LA GUAJIRA","SAN JUAN DEL CESAR","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","73","73411","ND","SI","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Hombre","SIN ESPECIFICAR","TOLIMA","LIBANO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","73","73411","ND","SI","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Hombre","SIN ESPECIFICAR","TOLIMA","LIBANO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","17","17662","M-MUJER","NO","NO ACTIVO","VI","ND","2016-04-01","2016-01-01","Mujer","SIN ESPECIFICAR","CALDAS","SAMANA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","3","1","86","86865","ND","ND","ACTIVO","Sin Información","ND","2018-02-01","2018-01-01","Hombre","ND","PUTUMAYO","VALLE DEL GUAMUEZ","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","50","50251","ND","NO","ACTIVO","Sin Información","ND","2017-02-01","2017-01-01","Mujer","ND","META","EL CASTILLO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","50","50573","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","ND","META","PUERTO LOPEZ","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","5","1","05","05649","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","ND","ANTIOQUIA","SAN CARLOS","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","5","1","86","86865","M-MUJER","NO","NO ACTIVO","ND","ND","2016-04-01","2016-01-01","Mujer","ND","PUTUMAYO","VALLE DEL GUAMUEZ","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","4","1","68","68655","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","SANTANDER","SABANA DE TORRES","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","13","13667","H-HOMBRE","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","BOLIVAR","SAN MARTIN DE LOBA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","54","54405","ND","ND","ACTIVO","Sin Información","ND","2018-02-01","2018-01-01","Mujer","ND","NORTE DE SANTANDER","LOS PATIOS","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05234","H-HOMBRE","NO","ACTIVO","SO","ND","2017-01-01","2017-01-01","Hombre","ND","ANTIOQUIA","DABEIBA","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","05","05837","ND","ND","ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","TURBO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","05","05847","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-12-01","2017-01-01","Hombre","TRANSICION","ANTIOQUIA","URRAO","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","70","70001","H-HOMBRE","ND","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2016-12-01","2017-01-01","Hombre","SIN ESPECIFICAR","SUCRE","SINCELEJO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","05","05147","ND","ND","ACTIVO","ND","ND","2016-04-01","2016-01-01","Mujer","ND","ANTIOQUIA","CAREPA","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13212","ND","ND","ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","BOLIVAR","CORDOBA","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","TI","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","44","44650","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2014-01-01","Mujer","ND","LA GUAJIRA","SAN JUAN DEL CESAR","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","95","95001","ND","ND","ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","GUAVIARE","SAN JOSE DEL GUAVIARE","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13244","ND","NO","NO ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","BOLIVAR","EL CARMEN DE BOLIVAR","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","20","20238","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Hombre","ND","CESAR","EL COPEY","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","2","1","25","25743","ND","NO","NO ACTIVO","Sin Información","ND","2018-04-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SILVANIA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","86","86001","ND","ND","ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","PUTUMAYO","MOCOA","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","3","1","05","05847","ND","ND","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","ANTIOQUIA","URRAO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","20","20238","H-HOMBRE","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","SIN ESPECIFICAR","CESAR","EL COPEY","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","3","1","70","70235","ND","NO","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","SUCRE","GALERAS","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","54","54206","ND","ND","NO ACTIVO","ND","ND","2017-01-01","2017-01-01","Hombre","ND","NORTE DE SANTANDER","CONVENCION","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","86","86757","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","PUTUMAYO","SAN MIGUEL","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","3","1","54","54206","ND","NO","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","ND","NORTE DE SANTANDER","CONVENCION","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","23","23855","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Hombre","ND","CORDOBA","VALENCIA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","41","41001","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","HUILA","NEIVA","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","2","1","25","25394","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Hombre","PRIMARIA","CUNDINAMARCA","LA PALMA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","5","1","27","27006","ND","NO","NO ACTIVO","UL","INDIGENA","2016-04-01","2015-01-01","Mujer","ND","CHOCO","ACANDI","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","05","05055","ND","NO","ACTIVO","Sin Información","ND","2018-04-01","2018-01-01","Mujer","ND","ANTIOQUIA","ARGELIA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","70","70001","ND","ND","ACTIVO","ND","ND","2016-04-01","2014-01-01","Mujer","ND","SUCRE","SINCELEJO","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"3","3","1","73","73067","H-HOMBRE","ND","NO ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","PRIMARIA","TOLIMA","ATACO","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13670","H-HOMBRE","NO","NO ACTIVO","DI","ND","2016-12-01","2017-01-01","Hombre","ND","BOLIVAR","SAN PABLO","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","3","1","13","13212","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","BOLIVAR","CORDOBA","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","50","50251","M-MUJER","NO","ACTIVO","UL","ND","2016-12-01","2017-01-01","Mujer","SECUNDARIA","META","EL CASTILLO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","5","1","70","70508","H-HOMBRE","NO","NO ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","SUCRE","OVEJAS","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","5","1","17","17495","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","ND","CALDAS","NORCASIA","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","95","95001","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Mujer","ND","GUAVIARE","SAN JOSE DEL GUAVIARE","ND","OTRO PARIENTE","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","0 - 1.300.000"
"1","5","1","86","86568","M-MUJER","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2016-01-01","Mujer","SIN ESPECIFICAR","PUTUMAYO","PUERTO ASIS","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","20","20060","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2016-01-01","Hombre","ND","CESAR","BOSCONIA","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","20","20400","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","CESAR","LA JAGUA DE IBIRICO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"50","4","1","86","86865","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","PUTUMAYO","VALLE DEL GUAMUEZ","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","13","13654","H-HOMBRE","ND","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2016-12-01","2017-01-01","Hombre","SIN ESPECIFICAR","BOLIVAR","SAN JACINTO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13688","ND","ND","ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","BOLIVAR","SANTA ROSA DEL SUR","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","25","25878","M-MUJER","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Mujer","ND","CUNDINAMARCA","VIOTA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13670","ND","NO","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","ND","BOLIVAR","SAN PABLO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13212","ND","ND","ACTIVO","ND","ND","2017-02-01","2017-01-01","Mujer","ND","BOLIVAR","CORDOBA","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"13","5","1","27","27073","H-HOMBRE","NO","NO ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","CHOCO","BAGADO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","54","54206","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","ND","NORTE DE SANTANDER","CONVENCION","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","20","20045","ND","NO","ACTIVO","ND","ND","2018-03-01","2018-01-01","Mujer","ND","CESAR","BECERRIL","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","73","73616","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","TOLIMA","RIOBLANCO","169","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","13","13244","ND","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2016-04-01","2015-01-01","Hombre","SIN ESPECIFICAR","BOLIVAR","EL CARMEN DE BOLIVAR","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","2","1","20","20045","ND","ND","NO ACTIVO","ND","ND","2018-03-01","2018-01-01","Hombre","ND","CESAR","BECERRIL","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","25","25394","ND","ND","ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","CUNDINAMARCA","LA PALMA","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","73","73067","ND","NO","NO ACTIVO","CA","ND","2016-04-01","2014-01-01","Hombre","SIN ESPECIFICAR","TOLIMA","ATACO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","13","13244","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","SECUNDARIA","BOLIVAR","EL CARMEN DE BOLIVAR","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","70","70235","ND","ND","ACTIVO","ND","ND","2016-12-01","2017-01-01","Hombre","ND","SUCRE","GALERAS","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","25","25885","ND","NO","NO ACTIVO","UL","ND","2016-04-01","2015-01-01","Hombre","SIN ESPECIFICAR","CUNDINAMARCA","YACOPI","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","05","05313","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","ANTIOQUIA","GRANADA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"3","5","1","27","27615","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2015-01-01","Mujer","ND","CHOCO","RIOSUCIO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","05","05197","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Hombre","PRIMARIA","ANTIOQUIA","COCORNA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","66","66572","H-HOMBRE","NO","ACTIVO","CA","INDIGENA","2016-04-01","2016-01-01","Hombre","ND","RISARALDA","PUEBLO RICO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","2","1","27","27006","ND","ND","ACTIVO","ND","ND","2018-03-01","2018-01-01","Hombre","ND","CHOCO","ACANDI","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","50","50711","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-12-01","2017-01-01","Hombre","ND","META","VISTAHERMOSA","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","05","05197","ND","NO","NO ACTIVO","CA","ND","2016-04-01","2015-01-01","Hombre","PRIMARIA","ANTIOQUIA","COCORNA","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","25","25823","ND","NO","NO ACTIVO","CA","PALENQUERO","2016-04-01","2015-01-01","Hombre","SIN ESPECIFICAR","CUNDINAMARCA","TOPAIPI","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","13","13244","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2017-01-01","Hombre","ND","BOLIVAR","EL CARMEN DE BOLIVAR","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","47","47001","ND","ND","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","ND","MAGDALENA","SANTA MARTA","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","20","20400","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","CESAR","LA JAGUA DE IBIRICO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","VULNERABLE","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","05","05615","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","RIONEGRO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","20","20570","ND","ND","ACTIVO","UL","ND","2016-04-01","2014-01-01","Hombre","SIN ESPECIFICAR","CESAR","PUEBLO BELLO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"2","3","1","54","54206","ND","NO","ACTIVO","Sin Información","ND","2017-04-01","2017-01-01","Mujer","ND","NORTE DE SANTANDER","CONVENCION","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","73","73067","H-HOMBRE","SI","NO ACTIVO","DI","ND","2018-03-01","2018-01-01","Hombre","SECUNDARIA","TOLIMA","ATACO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
