"id_caso","id_caso_relacionado","a_o","mes","d_a","c_digo_dane_de_municipio","municipio","departamento","regi_n","modalidad","iniciativa","tipo_de_unidad_atacada","grupo_armado_1","descripci_n_grupo_armado","grupo_armado_2","descripci_n_grupo_armado_1","grupo_armado_3","descripci_n_grupo_armado_2","lesionados_civiles","grupo_al_que_pertenecen_los","capturados","lesionados_combatientes","militares","polic_as","otras_fuerzas_armadas","agentes_del_estado_sin","total_agentes_del_estado","guerrilleros","paramilitares","grupos_posdesmovilizaci_n","combatientes_sin_informaci","otros_grupos_armados","total_combatientes_de_grupos","total_combatientes","personas_sin_informaci_n","total_civiles","ventaja_militar","total_de_v_ctimas_del_caso","latitud_longitud"
"10308",,"1996","6","24","5197","COCORNA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.185481011 6.0583063351)"
"10309",,"1996","6","25","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.6585376838 8.066060266)"
"1031",,"1966","4","29","73067","ATACO","TOLIMA","SUR DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-75.382534257 3.5906357374)"
"10310",,"1996","6","25","47053","ARACATACA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-74.1867628365 10.589800014)"
"10311",,"1996","6","25","19050","ARGELIA","CAUCA","PATIA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-77.2355895893 2.4638318696)"
"10312",,"1996","6","26","20517","PAILITAS","CESAR","SUR DE CESAR","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.6258166827 8.9560332056)"
"10313",,"1996","6","26","66318","GUATICA","RISARALDA","EJE CAFETERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-75.7993627966 5.3162095122)"
"10314",,"1996","6","26","20011","AGUACHICA","CESAR","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.599028585 8.3103369584)"
"10315",,"1996","6","26","5197","COCORNA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.185481011 6.0583063351)"
"10316",,"1996","6","26","68406","LEBRIJA","SANTANDER","PROVINCIA DE SOTO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.2623582813 7.2822789849)"
"10317",,"1996","6","26","73124","CAJAMARCA","TOLIMA","NORTE DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.4354852634 4.4366727615)"
"10318",,"1996","6","27","76606","RESTREPO","VALLE DEL CAUCA","CENTRO DEL VALLE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.5231170353 3.8213483816)"
"10319",,"1996","6","27","5045","APARTADO","ANTIOQUIA","URABA","COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA","SIN INFORMACIÓN","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","DESCONOCIDO","NO APLICA",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","SIN INFORMACIÓN","1","POINT (-76.6259606537 7.8834174058)"
"1032",,"1966","5","4","85162","MONTERREY","CASANARE","PIEDEMONTE LLANERO","HOSTIGAMIENTO","NINGUNO","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","DAS","BANDOLERISMO","NO IDENTIFICADO",,,"1",,"0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-72.8950361388 4.8768454361)"
"10320",,"1996","6","28","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-72.6389862155 2.5664283992)"
"10321",,"1996","6","29","86001","MOCOA","PUTUMAYO","MEDIO PUTUMAYO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-76.650271415 1.1522961181)"
"10322",,"1996","6","29","5148","EL CARMEN DE VIBORAL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","SIN INFORMACIÓN","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","4","0","0","0","0","4","4","0","1","SIN INFORMACIÓN","5","POINT (-75.3353624585 6.0845515156)"
"10323",,"1996","7","1","54099","BOCHALEMA","NORTE DE SANTANDER","SURORIENTE DE NORTE DE SANTANDER","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-72.6470380877 7.6121680523)"
"10324",,"1996","7","2","5044","ANZA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.8544415828 6.3026583592)"
"10325",,"1996","7","3","66594","QUINCHIA","RISARALDA","EJE CAFETERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-75.7304125955 5.3404456801)"
"10326",,"1996","7","3","68524","PALMAS DEL SOCORRO","SANTANDER","PROVINCIA COMUNERA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.2877639744 6.4061386562)"
"10327",,"1996","7","4","73001","IBAGUE","TOLIMA","NORTE DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA M19 ""JAIME BATEMAN CAYÓN""",,,"0",,"0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-75.1937147765 4.4396089914)"
"10329",,"1996","7","7","70713","SAN ONOFRE","SUCRE","MONTES DE MARIA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.5230306988 9.7369320138)"
"1033",,"1966","5","7","5000","SIN INFORMACION","ANTIOQUIA",,"COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-75.504557037 6.702032125)"
"10330",,"1996","7","8","15377","LABRANZAGRANDE","BOYACA","ORIENTE DE BOYACA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-72.5777701202 5.562687048)"
"10331",,"1996","7","8","76616","RIOFRIO","VALLE DEL CAUCA","CENTRO DEL VALLE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA M19 ""JAIME BATEMAN CAYÓN""",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.2883126781 4.1569049892)"
"10332",,"1996","7","8","81001","ARAUCA","ARAUCA","LLANOS ORIENTALES","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-70.7463503062 7.0773585444)"
"103321",,"2006","4","13","41078","BARAYA","HUILA","NORTE DEL HUILA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","1","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-75.0542702546 3.1531985415)"
"10334",,"1996","7","8","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","ARIARI GUAYABERO","HOSTIGAMIENTO","SIN INFORMACIÓN","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SIN INFORMACIÓN","0","POINT (-72.6389862155 2.5664283992)"
"10335",,"1996","7","9","5660","SAN LUIS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.993641001 6.042983285)"
"10336",,"1996","7","9","5315","GUADALUPE","ANTIOQUIA","NORTE DE ANTIOQUIA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.2400185907 6.8142634554)"
"10337",,"1996","7","10","5147","CAREPA","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-76.6532103356 7.7551163455)"
"10338",,"1996","7","11","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.6322473006 7.9968979535)"
"10339",,"1996","7","11","5045","APARTADO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.5624447274 7.8838030684)"
"1034",,"1966","5","8","50001","VILLAVICENCIO","META","PIEDEMONTE LLANERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0","BANDOLEROS","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.6270920374 4.1238614996)"
"10340",,"1996","7","13","68406","LEBRIJA","SANTANDER","PROVINCIA DE SOTO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.2195514422 7.1133560811)"
"10341",,"1996","7","14","44874","VILLANUEVA","LA GUAJIRA","SERRANIA DEL PERIJA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD ESTACIONADA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.9776227799 10.6088116901)"
"10342",,"1996","7","14","5736","SEGOVIA","ANTIOQUIA","NORDESTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","NINGUNO","SIN INFORMACIÓN","GUERRILLA","NO IDENTIFICADA","GRUPO PARAMILITAR","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NINGUNO","1","POINT (-74.7015910715 7.0796396792)"
"10343",,"1996","7","15","81736","SARAVENA","ARAUCA","SARARE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-71.8723334257 6.9538595698)"
"10344",,"1996","7","15","41551","PITALITO","HUILA","SUR DEL HUILA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.0487449016 1.8525783554)"
"10346",,"1996","7","17","85225","NUNCHIA","CASANARE","PIEDEMONTE LLANERO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.195071042 5.6366625968)"
"10347",,"1996","7","18","5847","URRAO","ANTIOQUIA","SUROESTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","OTRA",,,"0",,"0","0","0","0","0","0","0","4","0","0","0","0","4","4","0","0","FUERZAS ARMADAS ESTATALES","4","POINT (-76.133948666 6.317319591)"
"10348",,"1996","7","18","5045","APARTADO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","NINGUNO","SIN INFORMACIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","NINGUNO","2","POINT (-76.6259606537 7.8834174058)"
"1035",,"1966","5","9","73236","DOLORES","TOLIMA","SUR DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0","BANDOLEROS","3","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.8968447533 3.5390360027)"
"10351",,"1996","7","27","18001","FLORENCIA","CAQUETA","FLORENCIA Y AREA DE INFLUENCIA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-75.6085604324 1.6179229304)"
"10352",,"1996","7","27","27800","UNGUIA","CHOCO","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-77.1402790027 8.2838610558)"
"10354",,"1996","7","27","54553","PUERTO SANTANDER","NORTE DE SANTANDER","AREA METROPOLITANA DE CUCUTA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.4103137832 8.360945615)"
"10356",,"1996","7","28","11001","BOGOTA, D.C.","BOGOTA, D. C.","AREA METROPOLITANA DE BOGOTA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.1073590032 4.6501730303)"
"10357",,"1996","7","28","5847","URRAO","ANTIOQUIA","SUROESTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.133948666 6.317319591)"
"10358",,"1996","7","29","23807","TIERRALTA","CORDOBA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.0596965873 8.1703786843)"
"10359",,"1996","7","29","5172","CHIGORODO","ANTIOQUIA","URABA","HOSTIGAMIENTO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.6134434128 7.5568746995)"
"1036","CR044160","1966","5","11","47288","FUNDACION","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0","BANDOLERISMO","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-74.1913434578 10.5140924032)"
"10360",,"1996","7","29","5172","CHIGORODO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.5803869289 7.501119052)"
"10361",,"1996","7","29","54810","TIBU","NORTE DE SANTANDER","CATATUMBO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-72.9349490513 8.552863107)"
"10362",,"1996","7","30","68524","PALMAS DEL SOCORRO","SANTANDER","PROVINCIA COMUNERA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","2","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-73.2877639744 6.4061386562)"
"10363",,"1996","7","31","15464","MONGUA","BOYACA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-72.7980904867 5.7542422283)"
"10364",,"1996","7","31","25151","CAQUEZA","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.946474203 4.4041010599)"
"10365",,"1996","7","31","15464","MONGUA","BOYACA","ALTIPLANO CUNDIBOYACENSE","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-72.7980904867 5.7542422283)"
"10366",,"1996","8","1","54498","OCANA","NORTE DE SANTANDER","CATATUMBO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.3558144029 8.2474537916)"
"10368",,"1996","8","2","47053","ARACATACA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-74.1867628365 10.589800014)"
"10369",,"1996","8","3","25867","VIANI","CUNDINAMARCA","NOROCCIDENTE DE CUNDINAMARCA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.5613266223 4.8752052174)"
