"id","anio","departame_nombre","institucion","municipio_nombre","contacto","telefono","movil","direccion","email","num_cat","num_sens","fecha_de_cargue","id_indicador","inversion","fecha_vigencia","meta_nacional","municipio_cod"
,"2014","AMAZONAS","SENA","LETICIA",,,"3002784600","SENA",,"1","129","2014-12-31",,"170678,5685","2014-12-31","900000","91001"
,"2016","NACIONAL","COMUNIDAD INDIGENA DE SAN JUAN","NACIONAL",,"3142586134","3142586134",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","0"
,"2016","NORTE DE SANTANDER","COLEGIO CAYETANO FRANCO PINZON","TEORAMA",,"3142755578","3142755578",,,"1","50","2016-12-31",,"423720,8338","2016-12-31","900000","54800"
,"2019","CALDAS","PROGRAMA EDUCACI�N UCAT�LICA","MANIZALES",,,,,,,"111","2019-12-31",,"387098,0700","2019-12-31",,"17001"
,"2015","ATLANTICO","Polic�a Nacional","BARRANQUILLA",,,"3046772244",,,"1","69","2015-12-31",,"232490,4660","2015-12-31","900000","08001"
,"2018","LA GUAJIRA","IE. Mar�a Auxiliadora","ALBANIA",,"301-7756463",,"Alcald�a",,"1","90","2018-12-31",,"352617,3642","2018-12-31","900000","44035"
,"2018","LA GUAJIRA","IE. Mar�a Auxiliadora","ALBANIA",,"301-7756463",,"Alcald�a",,"1","90","2018-12-31",,"352617,3642","2018-12-31","900000","44035"
,"2018","CALDAS","I.E MARISCAL ROBLADO","PACORA",,"3103434971",,"Corregimiento San Bartolom�",,"1","66","2018-12-31",,"258586,0671","2018-12-31","900000","17513"
,"2018","CALDAS","I.E MARISCAL ROBLADO","PACORA",,"3103434971",,"Corregimiento San Bartolom�",,"1","66","2018-12-31",,"258586,0671","2018-12-31","900000","17513"
,"2019","QUINDIO","BAUDILIO MONTOYA","CALARCA",,,,,,,"40","2019-12-31",,"139494,8000","2019-12-31",,"63130"
,"2016","ANTIOQUIA","COLEGIO CALASANZ","MEDELLIN",,"31225990",,,,"1","130","2016-12-31",,"1101674,1680","2016-12-31","900000","05001"
,"2019","SANTANDER","COLEGIO COOPERATIVO COMFENALCO","BUCARAMANGA",,,,,,,"106","2019-12-31",,"369661,2200","2019-12-31",,"68001"
,"2014","META","COLEGIO CHAMPAGNAT PINARES DEL ORIENTE","VILLAVICENCIO",,,"3115924962","COLEGIO CHAMPAGNAT PINARES DEL ORIENTE",,"8","979","2014-12-31",,"1295304,7957","2014-12-31","900000","50001"
,"2015","SUCRE","Normal Superior","SINCELEJO",,,"3004408277",,,"7","822","2015-12-31",,"2769669,0303","2015-12-31","900000","70001"
,"2015","CALDAS","Universidad Nacional de Colombia sede Manizales","MANIZALES",,,,,,"1","360","2015-12-31",,"1212993,7359","2015-12-31","900000","17001"
,"2018","NORTE DE SANTANDER","Instituto Jose Celestino Mutis","OCA�A",,"3002128907",,"Calle 11 # 16 A - 81",,"1","85","2018-12-31",,"333027,5107","2018-12-31","900000","54498"
,"2016","BOGOTA","COLEGIO ALFONZO LOPEZ MICHELSEN","BOGOTA, D.C.",,"3564980","3204173884",,,"1","170","2016-12-31",,"1440650,8352","2016-12-31","900000","11001"
,"2018","ANTIOQUIA","I.E COLOMBIA","CAREPA",,"3148575178",,"calle 83 con carrera 67",,"1","98","2018-12-31",,"383961,1300","2018-12-31","900000","05147"
,"2018","ANTIOQUIA","I.E COLOMBIA","CAREPA",,"3148575178",,"calle 83 con carrera 67",,"1","98","2018-12-31",,"383961,1300","2018-12-31","900000","05147"
,"2016","MAGDALENA","INSTITUCION EDUCATIVO DISTRITAL EL PANDO","SANTA MARTA",,"54300018",,,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","47001"
,"2016","VALLE DEL CAUCA","COLEGIO LA PRESENTACI�N","CARTAGO",,"2108665","3178827753",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","76147"
,"2016","VALLE DEL CAUCA","COLEGIO LA PRESENTACI�N","CARTAGO",,"2108665","3178827753",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","76147"
,"2016","HUILA","ESCUELA NORMAL SUPERIOR","NEIVA",,"8778693","3123066199",,,"1","110","2016-12-31",,"932185,8345","2016-12-31","900000","41001"
,"2016","HUILA","ESCUELA NORMAL SUPERIOR","NEIVA",,"8778693","3123066199",,,"1","110","2016-12-31",,"932185,8345","2016-12-31","900000","41001"
,"2019","MAGDALENA","COLEGIO SAN FRANCISCO JAVIER","SANTA MARTA",,,,,,,"142","2019-12-31",,"495206,5400","2019-12-31",,"47001"
,"2016","VALLE DEL CAUCA","SOR MAR�A JULIANA","EL AGUILA",,"22555221","3128102574",,,"1","130","2016-12-31",,"1101674,1680","2016-12-31","900000","76243"
,"2017","CUNDINAMARCA","COLEGIO REFOUS","COTA",,"7052900","3125817616",,,"2","145","2017-12-31",,"721377,7474","2017-12-31","900000","25214"
,"2018","ANTIOQUIA","ENTRERRIOS","ENTRERRIOS",,"3008124480",,"carrera 44 N� 10 -17",,"1","130","2018-12-31",,"509336,1928","2018-12-31","900000","05264"
,"2015","BOGOTA","INSTITUCI�N  EDUCATIVA  DISTRITAL COLEGIO MANUELITASAENZ","BOGOTA, D.C.",,,"3102683413",,,"5","609","2015-12-31",,"2051981,0699","2015-12-31","900000","11001"
,"2018","CORDOBA","I.E Carlos Adolfo Urueta","AYAPEL",,"3176942115",,"Mario Alzate Alzate",,"1","68","2018-12-31",,"266422,0085","2018-12-31","900000","23068"
,"2017","CAUCA","SEMINARIO MENOR","POPAYAN",,"8220122","3174449164",,,"1","100","2017-12-31",,"497501,8947","2017-12-31","900000","19001"
,"2018","HUILA","NORMAL SUPERIOR","PITALITO",,,,"CALLE 5 # 11 - 94",,"1","141","2018-12-31",,"552433,8707","2018-12-31","900000","41551"
,"2016","CALDAS","ITEC","MANIZALES",,"3137656487","3137656487",,,"1","160","2016-12-31",,"1355906,6684","2016-12-31","900000","17001"
,"2015","ANTIOQUIA","Liceo Salazar y Herrera","LA UNION",,,"3017673110",,,"2","500","2015-12-31",,"1684713,5221","2015-12-31","900000","05400"
,"2015","ANTIOQUIA","Liceo Salazar y Herrera","LA UNION",,,"3017673110",,,"2","500","2015-12-31",,"1684713,5221","2015-12-31","900000","05400"
,"2019","TOLIMA","UNIVERSIDAD ANTONIO NARI�O /EVENTO AMOR POR LA VIDA","IBAGUE",,,,,,,"101","2019-12-31",,"352224,3700","2019-12-31",,"73001"
,"2018","HUILA","Humberto Tafur Charry","NEIVA",,,,"Carrera 50 # 18 - 38",,"1","79","2018-12-31",,"309519,6864","2018-12-31","900000","41001"
,"2018","HUILA","Humberto Tafur Charry","NEIVA",,,,"Carrera 50 # 18 - 38",,"1","79","2018-12-31",,"309519,6864","2018-12-31","900000","41001"
,"2018","ANTIOQUIA","IE FE Y ALEGRIA","MEDELLIN",,"3217752939",,"CLL 77 A # 90 D 35",,"1","95","2018-12-31",,"372207,2178","2018-12-31","900000","05001"
,"2018","ANTIOQUIA","IE FE Y ALEGRIA","MEDELLIN",,"3217752939",,"CLL 77 A # 90 D 35",,"1","95","2018-12-31",,"372207,2178","2018-12-31","900000","05001"
,"2017","BOYACA","IE HATO VIEJO","SAN MIGUEL DE SEMA",,"7347001","3224291891",,,"1","120","2017-12-31",,"597002,2737","2017-12-31","900000","15676"
,"2019","TOLIMA","ALDEAS INFANTILES SOS","IBAGUE",,,,,,,"88","2019-12-31",,"306888,5600","2019-12-31",,"73001"
,"2018","ANTIOQUIA","COLEGIO SANTA BESTILLA","MEDELLIN",,,,"Calle 78 bN� 75 - 181",,"1","86","2018-12-31",,"336945,4814","2018-12-31","900000","05001"
,"2018","ANTIOQUIA","COLEGIO SANTA BESTILLA","MEDELLIN",,,,"Calle 78 bN� 75 - 181",,"1","86","2018-12-31",,"336945,4814","2018-12-31","900000","05001"
,"2014","NORTE DE SANTANDER","IT MUNICIPAL LOS PATIOS","CUCUTA",,"5780841","5780841","IT MUNICIPAL LOS PATIOS",,"1","200","2014-12-31",,"264617,9358","2014-12-31","900000","54001"
,"2018","CUNDINAMARCA","IERM LA GRANJA","ZIPAQUIRA",,"3208532755",,"Vereda La Granja",,"1","63","2018-12-31",,"246832,1550","2018-12-31","900000","25899"
,"2018","CUNDINAMARCA","IERM LA GRANJA","ZIPAQUIRA",,"3208532755",,"Vereda La Granja",,"1","63","2018-12-31",,"246832,1550","2018-12-31","900000","25899"
,"2018","AMAZONAS","Francisco Rosario Vela","LETICIA",,,,"calle 15 # 15 A - 11 barrio la esperanza",,"1","103","2018-12-31",,"403550,9835","2018-12-31","900000","91001"
,"2018","AMAZONAS","Francisco Rosario Vela","LETICIA",,,,"calle 15 # 15 A - 11 barrio la esperanza",,"1","103","2018-12-31",,"403550,9835","2018-12-31","900000","91001"
,"2019","TOLIMA","ESCUELA DE POLICIA GABRIEL GONZALEZ","ESPINAL",,,,,,,"111","2019-12-31",,"387098,0700","2019-12-31",,"73268"
,"2019","HUILA","INSTITUTO EDUCATIVO CEINAR","NEIVA",,,,,,,"128","2019-12-31",,"446383,3600","2019-12-31",,"41001"
,"2019","CASANARE","I.E. BRAULIO CAMPESTRE","YOPAL",,,,,,,"170","2019-12-31",,"592852,9000","2019-12-31",,"85001"
,"2019","ANTIOQUIA","IETI SIMONA DUQUE","MARINILLA",,,,,,,"303","2019-12-31",,"1056673,1100","2019-12-31",,"05440"
,"2019","ARAUCA","COLEGIO PABLO NERUDA","ARAUCA",,,,,,,"350","2019-12-31",,"1220579,5000","2019-12-31",,"81001"
,"2019","ARAUCA","COLEGIO PABLO NERUDA","ARAUCA",,,,,,,"350","2019-12-31",,"1220579,5000","2019-12-31",,"81001"
,"2017","CALDAS","IE LA SALLE","RISARALDA",,"3206887233","3206887233",,,"10","800","2017-12-31",,"3980015,1581","2017-12-31","900000","17616"
,"2014","MAGDALENA","INSTITUCION EDUCATIVA LA MAR�A","CIENAGA",,,"3014693096","INSTITUCION EDUCATIVA LA MAR�A",,"4","886","2014-12-31",,"1172257,4556","2014-12-31","900000","47189"
,"2015","HUILA","IE Oliverio Lara Borrero","NEIVA",,,"3115597004",,,"4","255","2015-12-31",,"859203,8962","2015-12-31","900000","41001"
,"2019","AMAZONAS","SENA REGIONAL AMAZONAS","LETICIA",,,,,,,"116","2019-12-31",,"404534,9200","2019-12-31",,"91001"
,"2015","MAGDALENA","Instituci�n Educativa Cooedumag","SANTA MARTA",,,"3114211941",,,"1","200","2015-12-31",,"673885,4088","2015-12-31","900000","47001"
,"2019","CUNDINAMARCA","COLEGIO ALEXANDER FLEMING IED","AGUA DE DIOS",,,,,,,"99","2019-12-31",,"345249,6300","2019-12-31",,"25001"
,"2018","BOYACA","INTEGRADO","SOGAMOSO",,"3119536701",,"calle 18 # 9 A - 37",,"1","108","2018-12-31",,"423140,8371","2018-12-31","900000","15759"
,"2017","HUILA","HUMBERTO TAFUR CHARRY","NEIVA",,"8771345","3112781369",,,"5","10","2017-12-31",,"49750,1894","2017-12-31","900000","41001"
,"2016","QUINDIO","CASD","ARMENIA",,"3006305993","3006305993",,,"1","92","2016-12-31",,"779646,3343","2016-12-31","900000","63001"
,"2016","VALLE DEL CAUCA","I.E. SAGRADA FAMILIA","PALMIRA",,"2722857","3167170740",,,"1","60","2016-12-31",,"508465,0006","2016-12-31","900000","76520"
,"2019","CUNDINAMARCA","COLEGIO THE ENGLISH SCHOOL","AGUA DE DIOS",,,,,,,"150","2019-12-31",,"523105,5000","2019-12-31",,"25001"
,"2019","CUNDINAMARCA","COLEGIO THE ENGLISH SCHOOL","AGUA DE DIOS",,,,,,,"150","2019-12-31",,"523105,5000","2019-12-31",,"25001"
,"2015","TOLIMA","XIII Encuentro de Emisoras","IBAGUE",,,"3167420119",,,"4","800","2015-12-31",,"2695541,6353","2015-12-31","900000","73001"
,"2019","CORDOBA","LABRIEGOS POR LA PAZ - GCB - IBF","VALENCIA",,,,,,,"125","2019-12-31",,"435921,2500","2019-12-31",,"23855"
,"2016","BOGOTA","DANE","BOGOTA, D.C.",,"5233437",,,,"1","120","2016-12-31",,"1016930,0013","2016-12-31","900000","11001"
,"2019","MAGDALENA","I.E.D LICEO CELED�N","SANTA MARTA",,,,,,,"168","2019-12-31",,"585878,1600","2019-12-31",,"47001"
,"2018","CESAR","JOS� MARIA TORTI SORIANO","PELAYA",,"3106709751",,"carrera 6 3 9 - 50",,"1","110","2018-12-31",,"430976,7785","2018-12-31","900000","20550"
,"2019","BOYACA","INSTITUCION EDUCATIVA T�CNICA SAN PEDRO DE IGUAQUE","CHIQUIZA",,,,,,,"121","2019-12-31",,"421971,7700","2019-12-31",,"15232"
,"2019","ANTIOQUIA","COLEGIO CORAZONISTA","MEDELLIN",,,,,,,"134","2019-12-31",,"467307,5800","2019-12-31",,"05001"
,"2014","VALLE DEL CAUCA","IE INEM JORGE ISAAC","CALI",,,,"IE INEM JORGE ISAAC",,"7","12","2014-12-31",,"15877,0761","2014-12-31","900000","76001"
,"2019","CESAR","IE LUIS CARLOS GAL�N","LA JAGUA DE IBIRICO",,,,,,,"150","2019-12-31",,"523105,5000","2019-12-31",,"20400"
,"2019","CESAR","IE LUIS CARLOS GAL�N","LA JAGUA DE IBIRICO",,,,,,,"150","2019-12-31",,"523105,5000","2019-12-31",,"20400"
