"row_id","branch","branch_name","holds","title","authour","date","web_link"
"EPLLON20211004Beautiful World, Where Are You / by Sally  Rooney","EPLLON","Londonderry","251","Beautiful World, Where Are You / by Sally  Rooney","Rooney Sally","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Beautiful%20World%2C%20Where%20Are%20You%20%2F%20by%20Sally%20%20Rooney"
"EPLLON20211004Harlem Shuffle / by Colson  Whitehead","EPLLON","Londonderry","109","Harlem Shuffle / by Colson  Whitehead","Whitehead Colson","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Harlem%20Shuffle%20%2F%20by%20Colson%20%20Whitehead"
"EPLLON20211004Mercy / by David  Baldacci","EPLLON","Londonderry","116","Mercy / by David  Baldacci","Baldacci David","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Mercy%20%2F%20by%20David%20%20Baldacci"
"EPLLON20211004Rock Paper Scissors / by Alice  Feeney","EPLLON","Londonderry","95","Rock Paper Scissors / by Alice  Feeney","Feeney Alice","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Rock%20Paper%20Scissors%20%2F%20by%20Alice%20%20Feeney"
"EPLLON20211004The night she disappeared : a novel / Lisa Jewell","EPLLON","Londonderry","250","The night she disappeared : a novel / Lisa Jewell","Jewell Lisa","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20night%20she%20disappeared%20%3A%20a%20novel%20%2F%20Lisa%20Jewell"
"EPLLON20211004The secret keeper of Jaipur : a novel / Alka Joshi","EPLLON","Londonderry","117","The secret keeper of Jaipur : a novel / Alka Joshi","Joshi Alka","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20secret%20keeper%20of%20Jaipur%20%3A%20a%20novel%20%2F%20Alka%20Joshi"
"EPLLON20211004The sisters of Auschwitz : the true story of two Jewish sisters' resistance in the heart of Nazi territory / Roxane van Iperen ; translated from the Dutch by Joni Zwart","EPLLON","Londonderry","96","The sisters of Auschwitz : the true story of two Jewish sisters' resistance in the heart of Nazi territory / Roxane van Iperen ; translated from the Dutch by Joni Zwart","Iperen Roxane Van","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20sisters%20of%20Auschwitz%20%3A%20the%20true%20story%20of%20two%20Jewish%20sisters%27%20resistance%20in%20the%20heart%20of%20Nazi%20territory%20%2F%20Roxane%20van%20Iperen%20%3B%20translated%20from%20the%20Dutch%20by%20Joni%20Zwart"
"EPLLON20211004Wings of fire. Book four, The dark secret : the graphic novel / by Tui T. Sutherland ; adapted by Barry Deutsch and Rachel Swirsky ; art by Mike Holmes ; color by Maarta Laiho","EPLLON","Londonderry","104","Wings of fire. Book four, The dark secret : the graphic novel / by Tui T. Sutherland ; adapted by Barry Deutsch and Rachel Swirsky ; art by Mike Holmes ; color by Maarta Laiho","Deutsch Barry","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Wings%20of%20fire%2E%20Book%20four%2C%20The%20dark%20secret%20%3A%20the%20graphic%20novel%20%2F%20by%20Tui%20T%2E%20Sutherland%20%3B%20adapted%20by%20Barry%20Deutsch%20and%20Rachel%20Swirsky%20%3B%20art%20by%20Mike%20Holmes%20%3B%20color%20by%20Maarta%20Laiho"
"EPLLON20211004Wings of fire. Book three, The hidden kingdom : the graphic novel / by Tui T. Sutherland ; adapted by Barry Deutsch and Rachel Swirsky ; art by Mike Holmes ; color by Maarta Laiho","EPLLON","Londonderry","104","Wings of fire. Book three, The hidden kingdom : the graphic novel / by Tui T. Sutherland ; adapted by Barry Deutsch and Rachel Swirsky ; art by Mike Holmes ; color by Maarta Laiho","Deutsch Barry","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Wings%20of%20fire%2E%20Book%20three%2C%20The%20hidden%20kingdom%20%3A%20the%20graphic%20novel%20%2F%20by%20Tui%20T%2E%20Sutherland%20%3B%20adapted%20by%20Barry%20Deutsch%20and%20Rachel%20Swirsky%20%3B%20art%20by%20Mike%20Holmes%20%3B%20color%20by%20Maarta%20Laiho"
"EPLMCN20211004Curse of Salem / by Kay  Hooper","EPLMCN","McConachie","13","Curse of Salem / by Kay  Hooper","Hooper Kay","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Curse%20of%20Salem%20%2F%20by%20Kay%20%20Hooper"
"EPLMCN20211004Game On / by Janet  Evanovich","EPLMCN","McConachie","70","Game On / by Janet  Evanovich","Evanovich Janet","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Game%20On%20%2F%20by%20Janet%20%20Evanovich"
"EPLMCN20211004Little Blue Truck's Halloween : a lift-the-flap book! / written by Alice Schertle ; illustrated by Jill McElmurry","EPLMCN","McConachie","36","Little Blue Truck's Halloween : a lift-the-flap book! / written by Alice Schertle ; illustrated by Jill McElmurry","Schertle Alice","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Little%20Blue%20Truck%27s%20Halloween%20%3A%20a%20lift%2Dthe%2Dflap%20book%21%20%2F%20written%20by%20Alice%20Schertle%20%3B%20illustrated%20by%20Jill%20McElmurry"
"EPLMCN20211004My mother's daughter : a memoir of struggle and triumph / Perdita Felicien","EPLMCN","McConachie","36","My mother's daughter : a memoir of struggle and triumph / Perdita Felicien","Felicien Perdita \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=My%20mother%27s%20daughter%20%3A%20a%20memoir%20of%20struggle%20and%20triumph%20%2F%20Perdita%20Felicien"
"EPLMCN20211004The best homemade kids' snacks on the planet : more than 200 healthy homemade snacks you and your kids will love / Laura Fuentes ; photography, Alison Bickel Photography","EPLMCN","McConachie","9","The best homemade kids' snacks on the planet : more than 200 healthy homemade snacks you and your kids will love / Laura Fuentes ; photography, Alison Bickel Photography","Fuentes Laura Chef","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20best%20homemade%20kids%27%20snacks%20on%20the%20planet%20%3A%20more%20than%20200%20healthy%20homemade%20snacks%20you%20and%20your%20kids%20will%20love%20%2F%20Laura%20Fuentes%20%3B%20photography%2C%20Alison%20Bickel%20Photography"
"EPLMCN20211004The sea of monsters / Rick Riordan","EPLMCN","McConachie","19","The sea of monsters / Rick Riordan","Riordan Rick","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20sea%20of%20monsters%20%2F%20Rick%20Riordan"
"EPLMCN20211004Things Have Gotten Worse Since We Last Spoke / by Eric  Larocca","EPLMCN","McConachie","10","Things Have Gotten Worse Since We Last Spoke / by Eric  Larocca","Larocca Eric","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Things%20Have%20Gotten%20Worse%20Since%20We%20Last%20Spoke%20%2F%20by%20Eric%20%20Larocca"
"EPLMCN20211004Unheard / by Nicci  French","EPLMCN","McConachie","23","Unheard / by Nicci  French","French Nicci","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Unheard%20%2F%20by%20Nicci%20%20French"
"EPLMCN20211004You will get through this night / Daniel Howell","EPLMCN","McConachie","10","You will get through this night / Daniel Howell","Howell Dan \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=You%20will%20get%20through%20this%20night%20%2F%20Daniel%20Howell"
"EPLMCN20211004Zero to one : notes on startups, or how to build the future / Peter Thiel with Blake Masters","EPLMCN","McConachie","26","Zero to one : notes on startups, or how to build the future / Peter Thiel with Blake Masters","Thiel Peter A","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Zero%20to%20one%20%3A%20notes%20on%20startups%2C%20or%20how%20to%20build%20the%20future%20%2F%20Peter%20Thiel%20with%20Blake%20Masters"
"EPLMEA20211004Blind tiger / Sandra Brown","EPLMEA","Meadows","80","Blind tiger / Sandra Brown","Brown Sandra \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Blind%20tiger%20%2F%20Sandra%20Brown"
"EPLMEA20211004Cat Kid Comic Club: Perspectives: From the Creator of Dog Man / by Dav  Pilkey","EPLMEA","Meadows","59","Cat Kid Comic Club: Perspectives: From the Creator of Dog Man / by Dav  Pilkey","Pilkey Dav","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Cat%20Kid%20Comic%20Club%3A%20Perspectives%3A%20From%20the%20Creator%20of%20Dog%20Man%20%2F%20by%20Dav%20%20Pilkey"
"EPLMEA20211004False witness / Karin Slaughter","EPLMEA","Meadows","136","False witness / Karin Slaughter","Slaughter Karin \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=False%20witness%20%2F%20Karin%20Slaughter"
"EPLMEA20211004Firekeeper's daughter / Angeline Boulley","EPLMEA","Meadows","103","Firekeeper's daughter / Angeline Boulley","Boulley Angeline","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Firekeeper%27s%20daughter%20%2F%20Angeline%20Boulley"
"EPLMEA20211004Not a happy family [large print] / Shari Lapena","EPLMEA","Meadows","76","Not a happy family [large print] / Shari Lapena","LapeÉ´A Shari \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Not%20a%20happy%20family%20%5Blarge%20print%5D%20%2F%20Shari%20Lapena"
"EPLMEA20211004Rich dad, poor dad : with updates for today's world--and 9 new study session sections / Robert T. Kiyosaki","EPLMEA","Meadows","85","Rich dad, poor dad : with updates for today's world--and 9 new study session sections / Robert T. Kiyosaki","Kiyosaki Robert T \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Rich%20dad%2C%20poor%20dad%20%3A%20with%20updates%20for%20today%27s%20world%2D%2Dand%209%20new%20study%20session%20sections%20%2F%20Robert%20T%2E%20Kiyosaki"
"EPLMEA20211004Tales from a Not-So-Posh Paris Adventure / by Rachel Renee  Russell","EPLMEA","Meadows","92","Tales from a Not-So-Posh Paris Adventure / by Rachel Renee  Russell","Russell Rachel Renee","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Tales%20from%20a%20Not%2DSo%2DPosh%20Paris%20Adventure%20%2F%20by%20Rachel%20Renee%20%20Russell"
"EPLMEA20211004The lost apothecary / Sarah Penner","EPLMEA","Meadows","73","The lost apothecary / Sarah Penner","Penner Sarah","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20lost%20apothecary%20%2F%20Sarah%20Penner"
"EPLMEA20211004The Maidens / Alex Michaelides","EPLMEA","Meadows","115","The Maidens / Alex Michaelides","Michaelides Alex \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Maidens%20%2F%20Alex%20Michaelides"
"EPLMEA20211004The nightingale / Kristin Hannah","EPLMEA","Meadows","121","The nightingale / Kristin Hannah","Hannah Kristin","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20nightingale%20%2F%20Kristin%20Hannah"
"EPLMLW20211004Becoming / by Nora  Roberts","EPLMLW","Mill Woods","76","Becoming / by Nora  Roberts","Roberts Nora","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Becoming%20%2F%20by%20Nora%20%20Roberts"
"EPLMLW20211004Big Shot / by Jeff  Kinney","EPLMLW","Mill Woods","72","Big Shot / by Jeff  Kinney","Kinney Jeff","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Big%20Shot%20%2F%20by%20Jeff%20%20Kinney"
"EPLMLW20211004Dog Man. Mothering heights / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","EPLMLW","Mill Woods","117","Dog Man. Mothering heights / written and illustrated by Dav Pilkey as George Beard and Harold Hutchins ; with color by Jose Garibaldi","Pilkey Dav \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dog%20Man%2E%20Mothering%20heights%20%2F%20written%20and%20illustrated%20by%20Dav%20Pilkey%20as%20George%20Beard%20and%20Harold%20Hutchins%20%3B%20with%20color%20by%20Jose%20Garibaldi"
"EPLMLW20211004Falling / T.J. Newman","EPLMLW","Mill Woods","128","Falling / T.J. Newman","Newman T J Novelist","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Falling%20%2F%20T%2EJ%2E%20Newman"
"EPLMLW20211004High 5 Habit / by Mel  Robbins","EPLMLW","Mill Woods","53","High 5 Habit / by Mel  Robbins","Robbins Mel","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=High%205%20Habit%20%2F%20by%20Mel%20%20Robbins"
"EPLMLW20211004Landslide : the final days of the Trump White House / Michael Wolff","EPLMLW","Mill Woods","87","Landslide : the final days of the Trump White House / Michael Wolff","Wolff Michael \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Landslide%20%3A%20the%20final%20days%20of%20the%20Trump%20White%20House%20%2F%20Michael%20Wolff"
"EPLMLW20211004Malibu rising : a novel / Taylor Jenkins Reid","EPLMLW","Mill Woods","295","Malibu rising : a novel / Taylor Jenkins Reid","Reid Taylor Jenkins","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Malibu%20rising%20%3A%20a%20novel%20%2F%20Taylor%20Jenkins%20Reid"
"EPLMLW20211004Sisters / Raina Telgemeier ; with color by Braden Lamb","EPLMLW","Mill Woods","61","Sisters / Raina Telgemeier ; with color by Braden Lamb","Telgemeier Raina","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Sisters%20%2F%20Raina%20Telgemeier%20%3B%20with%20color%20by%20Braden%20Lamb"
"EPLMLW20211004The invisible life of Addie LaRue / V.E. Schwab","EPLMLW","Mill Woods","146","The invisible life of Addie LaRue / V.E. Schwab","Schwab Victoria","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20invisible%20life%20of%20Addie%20LaRue%20%2F%20V%2EE%2E%20Schwab"
"EPLMLW20211004The madness of crowds / Louise Penny","EPLMLW","Mill Woods","573","The madness of crowds / Louise Penny","Penny Louise","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20madness%20of%20crowds%20%2F%20Louise%20Penny"
"EPLMNA20211004Arsenic and Adobo / by Mia P  Manansala","EPLMNA","Stanley A. Milner (Downtown)","74","Arsenic and Adobo / by Mia P  Manansala","Manansala Mia P","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Arsenic%20and%20Adobo%20%2F%20by%20Mia%20P%20%20Manansala"
"EPLMNA20211004Braiding sweetgrass / Robin Wall Kimmerer","EPLMNA","Stanley A. Milner (Downtown)","143","Braiding sweetgrass / Robin Wall Kimmerer","Kimmerer Robin Wall","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Braiding%20sweetgrass%20%2F%20Robin%20Wall%20Kimmerer"
"EPLMNA20211004Empire of pain : the secret history of the Sackler dynasty / Patrick Radden Keefe","EPLMNA","Stanley A. Milner (Downtown)","96","Empire of pain : the secret history of the Sackler dynasty / Patrick Radden Keefe","Keefe Patrick Radden \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Empire%20of%20pain%20%3A%20the%20secret%20history%20of%20the%20Sackler%20dynasty%20%2F%20Patrick%20Radden%20Keefe"
"EPLMNA20211004Great circle / Maggie Shipstead","EPLMNA","Stanley A. Milner (Downtown)","74","Great circle / Maggie Shipstead","Shipstead Maggie","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Great%20circle%20%2F%20Maggie%20Shipstead"
"EPLMNA20211004Hostage : a novel / Clare Mackintosh","EPLMNA","Stanley A. Milner (Downtown)","82","Hostage : a novel / Clare Mackintosh","Mackintosh Clare","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Hostage%20%3A%20a%20novel%20%2F%20Clare%20Mackintosh"
"EPLMNA20211004Last Graduate / by Naomi  Novik","EPLMNA","Stanley A. Milner (Downtown)","62","Last Graduate / by Naomi  Novik","Novik Naomi","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Last%20Graduate%20%2F%20by%20Naomi%20%20Novik"
"EPLMNA20211004Not a happy family / Shari Lapena","EPLMNA","Stanley A. Milner (Downtown)","265","Not a happy family / Shari Lapena","LapeÉ´A Shari \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Not%20a%20happy%20family%20%2F%20Shari%20Lapena"
"EPLMNA20211004Oh William! / by Elizabeth  Strout","EPLMNA","Stanley A. Milner (Downtown)","66","Oh William! / by Elizabeth  Strout","Strout Elizabeth","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Oh%20William%21%20%2F%20by%20Elizabeth%20%20Strout"
"EPLMNA20211004The other passenger : a novel / Louise Candlish","EPLMNA","Stanley A. Milner (Downtown)","116","The other passenger : a novel / Louise Candlish","Candlish Louise","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20other%20passenger%20%3A%20a%20novel%20%2F%20Louise%20Candlish"
"EPLMNA20211004While justice sleeps : a novel / Stacey Abrams","EPLMNA","Stanley A. Milner (Downtown)","75","While justice sleeps : a novel / Stacey Abrams","Abrams Stacey","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=While%20justice%20sleeps%20%3A%20a%20novel%20%2F%20Stacey%20Abrams"
"EPLRIV20211004A court of thorns and roses / Sarah J. Maas","EPLRIV","Riverbend","132","A court of thorns and roses / Sarah J. Maas","Maas Sarah J","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20court%20of%20thorns%20and%20roses%20%2F%20Sarah%20J%2E%20Maas"
"EPLRIV20211004A little life : a novel / Hanya Yanagihara","EPLRIV","Riverbend","119","A little life : a novel / Hanya Yanagihara","Yanagihara Hanya","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20little%20life%20%3A%20a%20novel%20%2F%20Hanya%20Yanagihara"
"EPLRIV20211004Beach read / Emily Henry","EPLRIV","Riverbend","116","Beach read / Emily Henry","Henry Emily","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Beach%20read%20%2F%20Emily%20Henry"
"EPLRIV20211004Better Off Dead / by Lee  Child","EPLRIV","Riverbend","149","Better Off Dead / by Lee  Child","Child Lee","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Better%20Off%20Dead%20%2F%20by%20Lee%20%20Child"
"EPLRIV20211004Between two kingdoms : a memoir of a life interrupted / Suleika Jaouad","EPLRIV","Riverbend","145","Between two kingdoms : a memoir of a life interrupted / Suleika Jaouad","Jaouad Suleika","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Between%20two%20kingdoms%20%3A%20a%20memoir%20of%20a%20life%20interrupted%20%2F%20Suleika%20Jaouad"
"EPLRIV20211004Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","EPLRIV","Riverbend","132","Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","Nagoski Emily","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Burnout%20%3A%20the%20secret%20to%20unlocking%20the%20stress%20cycle%20%2F%20Emily%20Nagoski%2C%20PhD%2C%20and%20Amelia%20Nagoski%2C%20DMA"
