"row_id","track_id","date_and_time_of_reading","number_of_satellites","dop","elevation_above_sea_level","ground_speed_km_h","heading_degrees_off_north","latitude","longitude","geocoded_column"
"HELICOPTER-TM52178:05-06--20200506052926","TM52178:05-06","2020-05-06T05:29:26.000","19","1","718","33.400000000000006","170.55","53.500731869999996","-113.70422355","POINT (-113.70422355 53.500731869999996)"
"HELICOPTER-TM52180:06-04--20200604065656","TM52180:06-04","2020-06-04T06:56:56.000","19","1.1","689","40.2","358.7","53.69820805","-113.4538878","POINT (-113.4538878 53.69820805)"
"HELICOPTER-TM52178:05-28--20200528103110","TM52178:05-28","2020-05-28T10:31:10.000","18","1.1","697","38.8","28.7","53.50981097","-113.6541782","POINT (-113.6541782 53.50981097)"
"HELICOPTER-TM52180:05-06--20200506080503","TM52180:05-06","2020-05-06T08:05:03.000","18","1.1","676","40","0.2","53.67191554","-113.3759099","POINT (-113.3759099 53.67191554)"
"HELICOPTER-TM52180:04-30--20200430095443","TM52180:04-30","2020-04-30T09:54:43.000","20","1","710","30.25","350.25","53.6693171","-113.31964885","POINT (-113.31964885 53.6693171)"
"HELICOPTER-TM52178:04-29--20200429093448","TM52178:04-29","2020-04-29T09:34:48.000","18","1.2","692","35.6","180.1","53.67266273","-113.4425735","POINT (-113.4425735 53.67266273)"
"HELICOPTER-TM52180:07-06--20200706130629","TM52180:07-06","2020-07-06T13:06:29.000","17","1.1","727","45.1","270","53.4451357","-113.6872223","POINT (-113.6872223 53.4451357)"
"HELICOPTER-TM52180:apr 24--20200425063725","TM52180:apr 24","2020-04-25T06:37:25.000","20","1","653","39.1","139.4","53.43486615","-113.6420614","POINT (-113.6420614 53.43486615)"
"HELICOPTER-TM52684:06-04--20200604104900","TM52684:06-04","2020-06-04T10:49:00.000","19","1.1","688","44.4","89.9","53.70360719","-113.4256863","POINT (-113.4256863 53.70360719)"
"HELICOPTER-TM52178:05-13--20200513090625","TM52178:05-13","2020-05-13T09:06:25.000","19","1","767","35.9","271","53.36750144","-113.306643","POINT (-113.306643 53.36750144)"
"HELICOPTER-TM52180:apr 26--20200427094152","TM52180:apr 26","2020-04-27T09:41:52.000","19","1.1","699","32.3","92.2","53.65358534","-113.5277254","POINT (-113.5277254 53.65358534)"
"HELICOPTER-TM52180:apr 24--20200424194249","TM52180:apr 24","2020-04-24T19:42:49.000","19","1.1","700","38.2","268","53.45968095","-113.6425871","POINT (-113.6425871 53.45968095)"
"HELICOPTER-TM52180:05-07--20200507092759","TM52180:05-07","2020-05-07T09:27:59.000","19","1","684","38","0.1","53.69438141","-113.4431148","POINT (-113.4431148 53.69438141)"
"HELICOPTER-TM52178:06-02--20200602045633","TM52178:06-02","2020-06-02T04:56:33.000","19","1","693","46","360","53.65678739","-113.4184583","POINT (-113.4184583 53.65678739)"
"HELICOPTER-TM52684:06-05--20200605082603","TM52684:06-05","2020-06-05T08:26:03.000","19","1","740","42","2.3","53.44496204","-113.6858282","POINT (-113.6858282 53.44496204)"
"HELICOPTER-TM52178:06-02--20200602043339","TM52178:06-02","2020-06-02T04:33:39.000","17","1","685","31.7","268.4","53.65811217","-113.4389771","POINT (-113.4389771 53.65811217)"
"HELICOPTER-TM52180:05-28--20200428075732","TM52180:05-28","2020-04-28T07:57:32.000","16","1","757","39.7","281.9","53.41411102","-113.3840548","POINT (-113.3840548 53.41411102)"
"HELICOPTER-TM52180:07-08--20200708202309","TM52180:07-08","2020-07-08T20:23:09.000","19","1.2","715","40.9","273.3","53.65253542","-113.552164","POINT (-113.552164 53.65253542)"
"HELICOPTER-TM52180:07-09--20200709151325","TM52180:07-09","2020-07-09T15:13:25.000","19","1","694","42.1","89.4","53.6493667","-113.423032","POINT (-113.423032 53.6493667)"
"HELICOPTER-TM52180:05-05--20200505101422","TM52180:05-05","2020-05-05T10:14:22.000","19","1.1","716","33.8","181.1","53.38452036","-113.436333","POINT (-113.436333 53.38452036)"
"HELICOPTER-TM52178:05-12--20200512081002","TM52178:05-12","2020-05-12T08:10:02.000","19","1","673","34.4","6.4","53.70099412","-113.295439","POINT (-113.295439 53.70099412)"
"HELICOPTER-TM52180:05-09--20200509063526","TM52180:05-09","2020-05-09T06:35:26.000","19","1","735","40.5","304.2","53.35988508","-113.5429079","POINT (-113.5429079 53.35988508)"
"HELICOPTER-TM52178:05-07--20200507133323","TM52178:05-07","2020-05-07T13:33:23.000","18","1.1","731.5","34.8","90.15","53.42355111","-113.31318379999999","POINT (-113.31318379999999 53.42355111)"
"HELICOPTER-TM52178:05-05--20200505072838","TM52178:05-05","2020-05-05T07:28:38.000","17","1.2","710","35.1","269","53.44352601","-113.6930843","POINT (-113.6930843 53.44352601)"
"HELICOPTER-TM52180:05-29--20200429104033","TM52180:05-29","2020-04-29T10:40:33.000","19","1.1","694","37.9","91.7","53.70234977","-113.4484275","POINT (-113.4484275 53.70234977)"
"HELICOPTER-TM52180:07-09--20200709082112","TM52180:07-09","2020-07-09T08:21:12.000","17","1.3","699","41.3","318.7","53.6613213","-113.4356131","POINT (-113.4356131 53.6613213)"
"HELICOPTER-TM52178:04-27--20200427124212","TM52178:04-27","2020-04-27T12:42:12.000","18","1","720","33.9","199.6","53.54699512","-113.6979799","POINT (-113.6979799 53.54699512)"
"HELICOPTER-TM52179:04-28--20200428062957","TM52179:04-28","2020-04-28T06:29:57.000","18","1.1","685","37.95","134.95","53.7096928","-113.5449431","POINT (-113.5449431 53.7096928)"
"HELICOPTER-TM52178:05-07--20200507130438","TM52178:05-07","2020-05-07T13:04:38.000","19","1","752","25.2","207.1","53.43191397","-113.3091803","POINT (-113.3091803 53.43191397)"
"HELICOPTER-TM52180:07-05--20200705202614","TM52180:07-05","2020-07-05T20:26:14.000","19","1","731","45.45","0.75","53.564772160000004","-113.66926140000001","POINT (-113.66926140000001 53.564772160000004)"
"HELICOPTER-TM52179:04-25--20200425081522","TM52179:04-25","2020-04-25T08:15:22.000","18","0.9","684","46.6","42.8","53.62259086","-113.3792481","POINT (-113.3792481 53.62259086)"
"HELICOPTER-TM52180:apr 26--20200427064722","TM52180:apr 26","2020-04-27T06:47:22.000","19","1","679","23.2","166.89999999999998","53.63879036","-113.40239025","POINT (-113.40239025 53.63879036)"
"HELICOPTER-TM52179:04-28--20200428081813","TM52179:04-28","2020-04-28T08:18:13.000","18","1","710","39.9","48.4","53.4382542","-113.5034607","POINT (-113.5034607 53.4382542)"
"HELICOPTER-TM52684:06-02--20200602104024","TM52684:06-02","2020-06-02T10:40:24.000","19","1.1","684","32.7","178.3","53.71271504","-113.4806825","POINT (-113.4806825 53.71271504)"
"HELICOPTER-TM52180:07-09--20200709115718","TM52180:07-09","2020-07-09T11:57:18.000","15","1.1","707","46.9","89.7","53.65218833","-113.4774407","POINT (-113.4774407 53.65218833)"
"HELICOPTER-TM52180:07-06--20200706075830","TM52180:07-06","2020-07-06T07:58:30.000","19","1.1","702","46.7","180.8","53.58775917","-113.6325259","POINT (-113.6325259 53.58775917)"
"HELICOPTER-TM52178:07-06--20200706114658","TM52178:07-06","2020-07-06T11:46:58.000","17","1.1","770","49.9","268.4","53.41767593","-113.3902549","POINT (-113.3902549 53.41767593)"
"HELICOPTER-TM52178:07-06--20200706075044","TM52178:07-06","2020-07-06T07:50:44.000","19","1.1","749","42.7","179.3","53.42992253","-113.3194426","POINT (-113.3194426 53.42992253)"
"HELICOPTER-TM52178:bt-04---20200424185012","TM52178:bt-04-","2020-04-24T18:50:12.000","19","1.1","718","43.8","270.5","53.56314537","-113.6779554","POINT (-113.6779554 53.56314537)"
"HELICOPTER-TM52180:07-09--20200709150728","TM52180:07-09","2020-07-09T15:07:28.000","17","1.1","692","48.5","89.8","53.6577072","-113.4267233","POINT (-113.4267233 53.6577072)"
"HELICOPTER-TM52178:04-29--20200429075741","TM52178:04-29","2020-04-29T07:57:41.000","18","1.1","688","32.7","264.4","53.66515244","-113.4398642","POINT (-113.4398642 53.66515244)"
"HELICOPTER-TM52180:05-29--20200429080725","TM52180:05-29","2020-04-29T08:07:25.000","18","1","730","24.9","308","53.66565177","-113.396365","POINT (-113.396365 53.66565177)"
"HELICOPTER-TM52180:05-02--20200502095331","TM52180:05-02","2020-05-02T09:53:31.000","18","1.1","736","41.5","272","53.40397017","-113.4144656","POINT (-113.4144656 53.40397017)"
"HELICOPTER-TM52178:04-27--20200427092438","TM52178:04-27","2020-04-27T09:24:38.000","18","1.1","702","35.1","91.1","53.61374054","-113.5747691","POINT (-113.5747691 53.61374054)"
"HELICOPTER-TM52178:05-30--20200530075422","TM52178:05-30","2020-05-30T07:54:22.000","19","1","738","42.5","265.3","53.54992996","-113.7237407","POINT (-113.7237407 53.54992996)"
"HELICOPTER-TM52179:04-27--20200427134032","TM52179:04-27","2020-04-27T13:40:32.000","18","1","786","50.8","89.8","53.42510409","-113.3542275","POINT (-113.3542275 53.42510409)"
"HELICOPTER-TM52180:05-07--20200507055634","TM52180:05-07","2020-05-07T05:56:34.000","19","1","700","37","266.7","53.68673884","-113.4535232","POINT (-113.4535232 53.68673884)"
"HELICOPTER-TM52180:05-05--20200505134135","TM52180:05-05","2020-05-05T13:41:35.000","18","0.9","724","37.8","89.2","53.38897393","-113.401787","POINT (-113.401787 53.38897393)"
"HELICOPTER-TM52179:04-27--20200427132727","TM52179:04-27","2020-04-27T13:27:27.000","18","1.1","762","45.3","290.2","53.42691681","-113.3469278","POINT (-113.3469278 53.42691681)"
"HELICOPTER-TM52180:05-12--20200512203007","TM52180:05-12","2020-05-12T20:30:07.000","19","1.1","752","32.3","352.6","53.40047035","-113.3559011","POINT (-113.3559011 53.40047035)"
"HELICOPTER-TM52178:07-06--20200706103309","TM52178:07-06","2020-07-06T10:33:09.000","18","1.1","771","41.9","280.6","53.41625508","-113.360499","POINT (-113.360499 53.41625508)"
"HELICOPTER-TM52180:06-04--20200604060856","TM52180:06-04","2020-06-04T06:08:56.000","16","1.2","692","42.4","180.6","53.69303806","-113.4600238","POINT (-113.4600238 53.69303806)"
"HELICOPTER-TM52178:04-27--20200427081339","TM52178:04-27","2020-04-27T08:13:39.000","18","1.2","702","8","191.05","53.609494065","-113.6031897","POINT (-113.6031897 53.609494065)"
"HELICOPTER-TM52178:05-05--20200505074502","TM52178:05-05","2020-05-05T07:45:02.000","18","1.3","716","48.2","0.2","53.448359","-113.7251472","POINT (-113.7251472 53.448359)"
"HELICOPTER-TM52180:05-29--20200529063024","TM52180:05-29","2020-05-29T06:30:24.000","17","1.1","721","40.4","1.7","53.60540513","-113.5656924","POINT (-113.5656924 53.60540513)"
"HELICOPTER-TM52179:04-27--20200427112330","TM52179:04-27","2020-04-27T11:23:30.000","19","1","761","51.4","97.2","53.47174926","-113.3231336","POINT (-113.3231336 53.47174926)"
"HELICOPTER-TM52178:05-07--20200507100924","TM52178:05-07","2020-05-07T10:09:24.000","18","1.1","683","37.1","311.4","53.66983861","-113.34874","POINT (-113.34874 53.66983861)"
"HELICOPTER-TM52180:07-09--20200709110006","TM52180:07-09","2020-07-09T11:00:06.000","18","1.1","707.5","47.9","87.65","53.650953904999994","-113.4775391","POINT (-113.4775391 53.650953904999994)"
"HELICOPTER-TM52180:06-02--20200602090525","TM52180:06-02","2020-06-02T09:05:25.000","18","1.1","685","38.8","359.9","53.68949499","-113.4439033","POINT (-113.4439033 53.68949499)"
"HELICOPTER-TM52178:06-04--20200604074744","TM52178:06-04","2020-06-04T07:47:44.000","19","1","692","29.2","3.4","53.6873108","-113.4404295","POINT (-113.4404295 53.6873108)"
"HELICOPTER-TM52180:05-29--20200429083618","TM52180:05-29","2020-04-29T08:36:18.000","17","1.2","692","41.6","94.2","53.68541715","-113.394982","POINT (-113.394982 53.68541715)"
"HELICOPTER-TM52178:bt-04---20200425095617","TM52178:bt-04-","2020-04-25T09:56:17.000","19","1.1","706","34.3","245.7","53.57437367","-113.6214814","POINT (-113.6214814 53.57437367)"
"HELICOPTER-TM52178:05-07--20200507101646","TM52178:05-07","2020-05-07T10:16:46.000","18","1.1","685","37.8","310.1","53.67210095","-113.3469818","POINT (-113.3469818 53.67210095)"
"HELICOPTER-TM52179:04-30--20200430083043","TM52179:04-30","2020-04-30T08:30:43.000","16","1.1","719","40.1","80.1","53.40111","-113.6002959","POINT (-113.6002959 53.40111)"
"HELICOPTER-TM52180:05-28--20200528153450","TM52180:05-28","2020-05-28T15:34:50.000","16","1.2","707","32.6","232.7","53.40472279","-113.592578","POINT (-113.592578 53.40472279)"
"HELICOPTER-TM52178:04-29--20200429100145","TM52178:04-29","2020-04-29T10:01:45.000","18","1.1","691","30.5","150.7","53.6672824","-113.4266777","POINT (-113.4266777 53.6672824)"
"HELICOPTER-TM52180:05-13--20200513055648","TM52180:05-13","2020-05-13T05:56:48.000","19","1","746","32.3","108.6","53.3889481","-113.3494312","POINT (-113.3494312 53.3889481)"
"HELICOPTER-TM52180:05-28--20200428064046","TM52180:05-28","2020-04-28T06:40:46.000","19","1","770","35.8","169.4","53.41823418","-113.4033662","POINT (-113.4033662 53.41823418)"
"HELICOPTER-TM52180:04-30--20200430102235","TM52180:04-30","2020-04-30T10:22:35.000","17","1.2","700","36","357.9","53.67042966","-113.3202792","POINT (-113.3202792 53.67042966)"
"HELICOPTER-TM52180:07-08--20200708201936","TM52180:07-08","2020-07-08T20:19:36.000","19","1.2","718","40.4","242.1","53.63698115","-113.5577708","POINT (-113.5577708 53.63698115)"
"HELICOPTER-TM52178:05-09--20200509070648","TM52178:05-09","2020-05-09T07:06:48.000","17","1.2","747","33.6","178.9","53.40182951","-113.3065271","POINT (-113.3065271 53.40182951)"
"HELICOPTER-TM52179:04-30--20200430071215","TM52179:04-30","2020-04-30T07:12:15.000","19","1","709","31.25","56.349999999999994","53.40767143","-113.5166885","POINT (-113.5166885 53.40767143)"
"HELICOPTER-TM52178:07-06--20200705062815","TM52178:07-06","2020-07-05T06:28:15.000","19","1","773","35.4","164.7","53.45021888","-113.3502433","POINT (-113.3502433 53.45021888)"
"HELICOPTER-TM52178:06-04--20200604054306","TM52178:06-04","2020-06-04T05:43:06.000","15","1.5","680","32.8","179.8","53.683255790000004","-113.43932674999999","POINT (-113.43932674999999 53.683255790000004)"
"HELICOPTER-TM52178:04-30--20200430101137","TM52178:04-30","2020-04-30T10:11:37.000","18","1","696","35.4","88.45","53.58057059","-113.73909520000001","POINT (-113.73909520000001 53.58057059)"
"HELICOPTER-TM52178:05-07--20200507072408","TM52178:05-07","2020-05-07T07:24:08.000","17","1.2","683","29.2","92.2","53.68723439","-113.4327239","POINT (-113.4327239 53.68723439)"
"HELICOPTER-TM52178:05-05--20200505131300","TM52178:05-05","2020-05-05T13:13:00.000","19","1","740","39.9","275.3","53.4656058","-113.7483697","POINT (-113.7483697 53.4656058)"
"HELICOPTER-TM52180:05-05--20200505110424","TM52180:05-05","2020-05-05T11:04:24.000","18","1.1","719","41.5","180.1","53.38569847","-113.4420545","POINT (-113.4420545 53.38569847)"
"HELICOPTER-TM52178:04-27--20200427074815","TM52178:04-27","2020-04-27T07:48:15.000","17","1.2","711","28.6","253.8","53.60744978","-113.6126011","POINT (-113.6126011 53.60744978)"
"HELICOPTER-TM52180:06-02--20200602061224","TM52180:06-02","2020-06-02T06:12:24.000","17","1.1","722","39.7","57.8","53.66583424","-113.485412","POINT (-113.485412 53.66583424)"
"HELICOPTER-TM52178:07-05--20200705220853","TM52178:07-05","2020-07-05T22:08:53.000","19","1.2","724","37.6","0.5","53.39538006","-113.4359933","POINT (-113.4359933 53.39538006)"
"HELICOPTER-TM52180:05-07--20200507091638","TM52180:05-07","2020-05-07T09:16:38.000","20","1","693","35.9","269.2","53.69432677","-113.4863049","POINT (-113.4863049 53.69432677)"
"HELICOPTER-TM52178:06-02--20200602045958","TM52178:06-02","2020-06-02T04:59:58.000","19","1","683","21.8","179.2","53.65358931","-113.425002","POINT (-113.425002 53.65358931)"
"HELICOPTER-TM52178:04-30--20200430064345","TM52178:04-30","2020-04-30T06:43:45.000","16","1","688","37.9","175.5","53.58092311","-113.8047794","POINT (-113.8047794 53.58092311)"
"HELICOPTER-TM52180:05-28--20200528093036","TM52180:05-28","2020-05-28T09:30:36.000","19","1","695","29.2","267.85","53.439694685","-113.60531695","POINT (-113.60531695 53.439694685)"
"HELICOPTER-TM52178:07-06--20200706154255","TM52178:07-06","2020-07-06T15:42:55.000","19","1","735","27.9","204.2","53.3969437","-113.4370338","POINT (-113.4370338 53.3969437)"
"HELICOPTER-TM52178:05-13--20200513080516","TM52178:05-13","2020-05-13T08:05:16.000","19","1","775","42.7","268.2","53.37192043","-113.3097609","POINT (-113.3097609 53.37192043)"
"HELICOPTER-TM52180:06-04--20200604052307","TM52180:06-04","2020-06-04T05:23:07.000","17","1.1","696","36.8","157.5","53.69063633","-113.4911057","POINT (-113.4911057 53.69063633)"
"HELICOPTER-TM52180:05-05--20200505102528","TM52180:05-05","2020-05-05T10:25:28.000","19","1.1","729","56.7","181.6","53.38709498","-113.4386031","POINT (-113.4386031 53.38709498)"
"HELICOPTER-TM52180:05-02--20200502095317","TM52180:05-02","2020-05-02T09:53:17.000","18","1.1","747","40.5","271.2","53.40389828","-113.4099396","POINT (-113.4099396 53.40389828)"
"HELICOPTER-TM52178:04-30--20200430063755","TM52178:04-30","2020-04-30T06:37:55.000","16","1","683","38.8","358.2","53.58414901","-113.8022709","POINT (-113.8022709 53.58414901)"
"HELICOPTER-TM52178:07-06--20200706092056","TM52178:07-06","2020-07-06T09:20:56.000","18","1","773","40.3","182","53.41649044","-113.3425843","POINT (-113.3425843 53.41649044)"
"HELICOPTER-TM52180:05-06--20200506091927","TM52180:05-06","2020-05-06T09:19:27.000","19","1","666","31.1","175.5","53.67083055","-113.3899728","POINT (-113.3899728 53.67083055)"
"HELICOPTER-TM52180:05-05--20200505121636","TM52180:05-05","2020-05-05T12:16:36.000","18","1.1","709","38.1","268.4","53.37599091","-113.453891","POINT (-113.453891 53.37599091)"
"HELICOPTER-TM52180:07-09--20200709110710","TM52180:07-09","2020-07-09T11:07:10.000","17","1.1","700","41","269.3","53.64904759","-113.4761729","POINT (-113.4761729 53.64904759)"
"HELICOPTER-TM52180:05-07--20200507064816","TM52180:05-07","2020-05-07T06:48:16.000","20","0.9","696","40","90.6","53.68333954","-113.469905","POINT (-113.469905 53.68333954)"
"HELICOPTER-TM52180:07-09--20200709084350","TM52180:07-09","2020-07-09T08:43:50.000","18","1.1","698","43.8","181.5","53.66665088","-113.4432484","POINT (-113.4432484 53.66665088)"
"HELICOPTER-TM52178:06-01--20200601192717","TM52178:06-01","2020-06-01T19:27:17.000","18","1","697","32.95","324","53.58279321","-113.73726275000001","POINT (-113.73726275000001 53.58279321)"
"HELICOPTER-TM52180:06-04--20200604065932","TM52180:06-04","2020-06-04T06:59:32.000","19","1","690.5","38.2","359.05","53.698223510000005","-113.4557375","POINT (-113.4557375 53.698223510000005)"
"HELICOPTER-TM52180:05-06--20200506091004","TM52180:05-06","2020-05-06T09:10:04.000","20","1.1","667","35.4","140","53.65182183","-113.3858893","POINT (-113.3858893 53.65182183)"
"HELICOPTER-TM52178:05-28--20200528150642","TM52178:05-28","2020-05-28T15:06:42.000","17","1.1","707","37.2","300.1","53.60566817","-113.6355111","POINT (-113.6355111 53.60566817)"
"HELICOPTER-TM52180:05-02--20200502062133","TM52180:05-02","2020-05-02T06:21:33.000","20","1.05","720.5","39.2","262.6","53.402642235","-113.45243305","POINT (-113.45243305 53.402642235)"
"HELICOPTER-TM52178:05-09--20200509080159","TM52178:05-09","2020-05-09T08:01:59.000","19","1","756","37.8","161.1","53.39826474","-113.3013744","POINT (-113.3013744 53.39826474)"
"HELICOPTER-TM52178:07-06--20200706072329","TM52178:07-06","2020-07-06T07:23:29.000","18","1.1","766","46.9","114.3","53.44284913","-113.3378374","POINT (-113.3378374 53.44284913)"
