"docket_or_petition_num","town","address","extra_information_alternate_address","user","owner","twr_type","ant_height","twr_height","elev","antennas","equip_bldg","_5g_services","comments","backup_power_type","backup_power_size_duration","shared_backup_power","action_date"
,"Bloomfield","*** Blue Hills Avenue",,"Clearwire","Verizon","monopole","95","110","164","install 3 WiMAX antennas and 2 microwave dishes",,,,,,,"2010-09-23T00:00:00.000"
,"Bloomfield","*** Blue Hills Avenue",,"Verizon","Verizon","monopole","107","110","164","replace 6 of 12 existing antennas with 3 PCS and 3 LTE antennas",,,,,,,"2012-06-12T00:00:00.000"
,"Bloomfield","*** Blue Hills Avenue",,"Verizon","Verizon","monopole","107","110","164","add 3 AWS antenns to 12 existing antennas",,,,,,,"2013-02-21T00:00:00.000"
,"Bloomfield","*** Blue Hills Avenue",,"Verizon","Verizon","monopole","107","110","164","replace 3 of 15 existing antennas with 3 new 800 MHz antennas",,,,,,,"2014-07-16T00:00:00.000"
,"Bloomfield","*** Blue Hills Avenue",,"Verizon","Verizon","monopole","107","110","164","replace 12 ant w/ 3 700 MHz, 3 850 MHz, 3 1900 MHz, 3 2100 MHz; replace 3 RRHs, add 3 RRHs",,,,,,,"2016-08-23T00:00:00.000"
,"Bloomfield","*** Blue Hills Avenue",,"Verizon","American Tower Corporation","monopole","102","110","164","replace 12 ant w/ 6 700 MHz, 3 1900 MHz, 3 2100 MHz antennas; replace 6 RRHs, add 3 RRHs",,,,,,,"2017-04-10T00:00:00.000"
"Petitition No. 1112","Bloomfield","St. Andrews Road",,"Verizon","CL&P","self-support lattice","150","185","407","install 12 panel antennas",,,"P1112 - replace 180' ssl at 8 Hoskins Rd with stronger 185' ssl; AT&T on a 158'; Bloomfield & Simsbury Police on at var. hts.",,,,"2014-09-04T00:00:00.000"
,"Bloomfield","St. Andrews Road",,"T-Mobile","Eversource","self-support lattice","140","185","407","install 3 1900/2100 MHz, 3 2100 MHz antennas; add 6 RRHs","10' x20' pad",,"tower share",,,,"2017-09-14T00:00:00.000"
,"Bloomfield","St. Andrews Road",,"T-Mobile","Eversource","self-support lattice","140","185","407","install 1 dish antenna",,,,"propane generator","7.5 kW",,"2018-04-16T00:00:00.000"
,"Bloomfield","St. Andrews Road",,"DESPP","Eversource","self-support lattice","183","185","407","install 3 x 700/850 MHz antennas;","expand compound by 1670 sq-ft",,"install equipment shelter @ g.l","propane generator","80-kilowatt","no","2020-05-21T00:00:00.000"
,"Bloomfield","St. Andrews Road",,"AT&T","Eversource","self-support lattice","160","185","407","replace 3 antennas w 3 x 700/850/1900 MHz & install 3 x 700/2100 MHz antennas; replace 9 RRUs","upgrade ground level equipment",,,,,,"2020-06-22T00:00:00.000"
,"Bloomfield","St. Andrews Road",,"Eversource","Eversource","self-support lattice","185","185","407","install 1x 217 MHz antenna","install ice bridge and upgrade GL equipment",,,,,,"2020-11-23T00:00:00.000"
"Docket No 323","Bolton","** Carpenter Road",,"T-Mobile","MCF Communications","monopole","127","140","620","12 panel antennas",,,,,,,"2007-05-22T00:00:00.000"
"Docket No 323","Bolton","** Carpenter Road",,"Sprint","MCF Communications","monopole","117","140","620","12 panel antennas",,,,,,,"2007-05-22T00:00:00.000"
"Docket No 323","Bolton","** Carpenter Road",,"Verizon","MCF Communications","monopole","137","140","620","12 panel antennas","12x30",,,,,,"2007-05-22T00:00:00.000"
,"Bolton","** Carpenter Road",,"Cingular","MCF Communications","monopole","107","140","620","6 panel antennas","12x20",,,,,,"2008-04-24T00:00:00.000"
,"Bolton","** Carpenter Road",,"Pocket (now MetroPCS)","MCF Communications","monopole","97","140","620","flush mount 3 antennas",,,,,,,"2008-10-06T00:00:00.000"
,"Bolton","** Carpenter Road",,,"SBA","monopole",,"140","620",,,,"Transfer of Certificate",,,,"2009-10-08T00:00:00.000"
,"Bolton","** Carpenter Road",,"Verizon","SBA","monopole","137","140","620","replace 8 of 12 existing antennas with 2 cellular, 3 PCS and 3 LTE antennas",,,,,,,"2012-04-04T00:00:00.000"
,"Bolton","** Carpenter Road",,"AT&T","SBA","monopole","110","140","620","add 3 LTE antennas to 3 existing GSM antennas and 3 existing UMTS antennas",,,,,,,"2012-06-29T00:00:00.000"
,"Bolton","** Carpenter Road",,"Verizon","SBA","monopole","137","140","620","replace 6 of 12 existing antennas with 3 cellular and 3 AWS antennas",,,,,,,"2014-02-07T00:00:00.000"
,"Bolton","** Carpenter Road",,"T-Mobile","SBA","monopole","126","140","620","replace 6 existing antennas with 6 new multi-band antennas for LTE upgrade",,,,,,,"2014-09-22T00:00:00.000"
,"Bolton","** Carpenter Road",,"T-Mobile","SBA","monopole","127","140","620","install 3 LTE antennas & 3 RRUs",,,,,,,"2015-04-01T00:00:00.000"
,"Bolton","** Carpenter Road",,"Verizon","SBA","monopole","139","140","620","replace 6 antennas with 3 1900 and 3 2100 MHz antennas",,,,,,,"2015-11-09T00:00:00.000"
,"Bolton","*** Vernon Road",,"AT&T","Mountaintop Enterprises","guyed-lattice","115","150","825","add 6 Allgon 7250.03 panel antennas",,,"up to four equipment cabinets on concrete pad",,,,"2002-09-05T00:00:00.000"
,"Bolton","*** Vernon Road",,"Sprint","Mountaintop Enterprises","guyed-lattice","148","150","825","replace 6 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-03-01T00:00:00.000"
,"Bolton","*** Vernon Road",,"Sprint","Mountaintop Enterprises","guyed-lattice","148","150","825","add 3 new CDMA/LTE antennas to 3 existing ones",,,,,,,"2014-09-26T00:00:00.000"
,"Bolton","*** Vernon Road",,"T-Mobile","Mountaintop Enterprises","guyed-lattice","130","150","825","install 4 700/1900 MHz ant and 4 RRHs","4.5' x 7.5' pad",,"tower share",,,,"2016-12-08T00:00:00.000"
,"Bolton","*** Vernon Road",,"T-Mobile","Mountaintop Enterprises","guyed-lattice","130","150","825","install 2 TMAs",,,,,,,"2017-07-03T00:00:00.000"
,"Bolton","*** Vernon Road",,"Sprint","Mountaintop Enterprises","guyed-lattice","150","150","825","install 3 2500 MHz antennas & 3 RRHs",,,,,,,"2017-12-26T00:00:00.000"
,"Bolton","*** Vernon Road",,"Sprint","Mountaintop Enterprises","guyed-lattice","148","150","825","install 3 x 2500 MHz antennas, add 6 rru's",,,,,,,"2019-06-10T00:00:00.000"
,"Bolton","*** Vernon Road",,"T-Mobile","Mountaintop Enterprises","guyed-lattice","130","150","825","replace 4 antennas w x1900/2100 MHz & 2 x 600/700/2100 MHz antennas; install 1x1900/2100 MHz antenna",,,"add 1 x V-frame antenna mount; replace 2 x RRUs & install 4x RRUs",,,,"2020-06-01T00:00:00.000"
,"Bolton","*** Vernon Road",,"T-Mobile","Mountaintop Enterprises","guyed-lattice","130","150","825","install 3 x 2500 MHz antennas; add 3 RRUs","upgrade ground level equipment",,,,,,"2020-07-20T00:00:00.000"
,"Bolton","*** Vernon Road",,"SNET/SCLP","Mountaintop Enterprises","guyed-lattice","188","280","825","3-Antennas",,,"1-omni-ASPd00951, 1-Dir-fg844, 1-omni-952",,,,"1991-07-31T00:00:00.000"
,"Bolton","*** Vernon Road",,"CL&P/NU","Mountaintop Enterprises","guyed-lattice","see comments","280","825","3-8' and 3-6' diches",,,"a dish at 208,200,200,2@150,100",,,,"1991-11-20T00:00:00.000"
,"Bolton","*** Vernon Road",,"BAM","Mountaintop Enterprises","guyed-lattice","120/112'","280","825","4-Direct, 1-microwave","12' x 20'",,"4-SRL-410c-4R130 panels 2 at 120, 2 at 112, 1-dish",,,,"1993-04-07T00:00:00.000"
,"Bolton","*** Vernon Road",,"BAM","Mountaintop Enterprises","guyed-lattice","120","280","825","(3) - ALP 9212, (3) - ALP 6014",,,"Replace Antennas",,,,"1995-12-06T00:00:00.000"
,"Bolton","*** Vernon Road",,"Cingular","Mountaintop Enterprises","guyed-lattice","165","280","825","replace existing with 9 CSS DUO1417-8686-4-0, 6 tower mount amplifiers, 3 duplexers",,,,,,,"2002-10-07T00:00:00.000"
,"Bolton","*** Vernon Road",,"Verizon","Mountaintop Enterprises","guyed-lattice","119","280","825","remove 2 cellular antennas; install 4 PCS antennas; replace MW dish at 108' level with new MW antenna at 151' level",,,,,,,"2005-03-03T00:00:00.000"
,"Bolton","*** Vernon Road",,"Cingular","Mountaintop Enterprises","guyed-lattice","165","280","825","remove 9 existing antennas, 6 TMAs, 3 diplexers; install 6 new antennas, 6 TMAs, 6 diplexers",,,,,,,"2009-01-21T00:00:00.000"
,"Bolton","*** Vernon Road",,"Voicestream","Mountaintop Enterprises","guyed-lattice","180","280","825","4- EMS RR90-17-02 DP  and 2- PCS 1900 antennas",,,"2- ground cabinet on concrete pad",,,,"2001-03-15T00:00:00.000"
,"Bolton","*** Vernon Road",,"AT&T","Mountaintop Enterprises","guyed-lattice","164","280","825","add 3 LTE antennas to 6 existing GSM/UMTS antennas",,,,,,,"2012-09-07T00:00:00.000"
,"Bolton","*** Vernon Road",,"Verizon","Mountaintop Enterprises","guyed-lattice","121","280","825","replace 10 antennas with 4 cellular, 4 PCS, and 2 LTE antennas",,,,,,,"2013-01-25T00:00:00.000"
,"Bolton","*** Vernon Road",,"Sprint","Mountaintop Enterprises","guyed-lattice","148","280","825","replace 6 existing CDMA antennas with 3 CDMA/LTE antennas",,,"4G/LTE upgrade",,,,"2013-03-01T00:00:00.000"
,"Bolton","*** Vernon Road",,"AT&T","Mountaintop Enterprises","guyed-lattice",,"150","825",,,,"install 50 kW diesel generator for backup power","diesel generator",,,"2014-01-10T00:00:00.000"
,"Bolton","*** Vernon Road",,"T-Mobile","Mountaintop Enterprises","guyed-lattice","226","280","825","replace 2 existing GSM antennas with 3 UMTS and 3 LTE antennas",,,"4G/LTE upgrade",,,,"2014-12-15T00:00:00.000"
,"Bolton","*** Vernon Road",,"Eversource","Mountaintop Enterprises","guyed-lattice","var.","280","825","remove 5.5' dish @ 153', install 9' omni @ 234.7', install 16' dipole @ 218'",,,,,,,"2016-03-04T00:00:00.000"
,"Bolton","*** Vernon Road",,"T-Mobile","Mountaintop Enterprises","guyed-lattice","180","280","825","replace 2 ant. With 2 700 MHz and 2 1900/2100 MHz, add 4 RRHs",,,,,,,"2016-06-13T00:00:00.000"
"Docket No. 33","Bolton","*** Boston Turnpike",,"United Cable TV Corp","United Cable TV Corp","self-support lattice","48","63","610",,,,"CTI Towers, Inc manages site on behalf of Comcast Cable Communications letter dated 2/28/17",,,,"1993-07-12T00:00:00.000"
"Docket No. 240","Bolton","** South Street",,"AT&T","AT&T","monopole","120","120","619","six Allgon 7250.03 panel antennas","pad",,,,,,"2003-07-08T00:00:00.000"
,"Bolton","** South Street",,"T-Mobile","AT&T","monopole","110","120","619","nine EMS RR90-17-02DP panel antennas","pads",,"three BTS equipment cabinets",,,,"2003-12-09T00:00:00.000"
,"Bolton","** South Street",,"Verizon","AT&T","monopole","107","120","619","6 cellular and 6 PCS antennas","12x30",,,,,,"2005-06-08T00:00:00.000"
,"Bolton","** South Street",,"Pocket (now MetroPCS)","AT&T","monopole","99","120","619","flush mount 3 antennas",,,,,,,"2008-10-20T00:00:00.000"
,"Bolton","** South Street",,"Cingular","AT&T","monopole","120","120","619","remove 3 existing antennas; install 6 new antennas, 6 TMAs, 6 diplexers",,,,,,,"2008-12-23T00:00:00.000"
,"Bolton","** South Street",,"AT&T","AT&T","monopole","118","120","619","add 3 LTE antennas to 3 existing GSM antennas and 3 existing UMTS antennas",,,,,,,"2012-06-29T00:00:00.000"
,"Bolton","** South Street",,"Verizon","AT&T","monopole","110","120","619","replace 6 of 12 existing antennas with 6 new cellular antennas and add 3 additional LTE antennas",,,,,,,"2012-08-09T00:00:00.000"
,"Bolton","** South Street",,"AT&T","AT&T","monopole",,"120","619",,,,"install 50 kW diesel generator for backup power","diesel generator",,,"2014-02-14T00:00:00.000"
,"Bolton","** South Street",,"Verizon","Crown Castle","monopole","107","120","619","replace 12 antennas w/ 3 700 MHz, 3 850 MHz, 3 1900 MHz, 3 2100 MHz",,,,,,,"2015-04-02T00:00:00.000"
,"Bolton","** South Street",,"AT&T","Crown Castle","monopole","116","120","619","replace 6 antennas w 3 x 700/1900 Mhz & 3 x 700/850/2100 MHz antennas; replace 3 eeu's & add 6 rru's",,,,,,,"2019-10-28T00:00:00.000"
,"Bolton","** South Street",,"Dish","Crown Castle","monopole","89","120","619","install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2021-12-02T00:00:00.000"
,"Bolton","Box Mountain Drive",,"MediaFLO","Marcus Communications","guyed-lattice","379","450",,"24' pylon antenna","10x12",,"2 Ku band satellite dishes on equipment shelter",,,,"2008-10-02T00:00:00.000"
,"Bolton","Box Mountain Drive",,"Pocket (now MetroPCS)","Marcus Communications","guyed-lattice","200","450",,"flush mount 3 antennas",,,,,,,"2008-10-20T00:00:00.000"
,"Bolton","Box Mountain Drive",,"Clearwire","Marcus Communications","guyed-lattice","150","450",,"install 3 WiMAX antennas and 3 microwave dishes",,,,,,,"2010-08-09T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Omni","SBA Towers","self-support lattice","193","193",,"6-DAPA 59212 antennas","cabinets",,,,,,"1999-08-16T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Verizon","SBA","self-support lattice","165","196",,"12-decibel antennas; 1-GPS antenna","12'x30'",,"40 KW diesel fueled emergency stand-by generator, Sprint also on tower","diesel generator",,,"2000-12-14T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"AT&T","SBA Towers","self-support lattice","152","193",,"6 panel antennas, Allgon 7250.02","pad",,"add 2 equipment cabinets on 6x10 new concrete pad",,,,"2002-04-03T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"T-Mobile","SBA Towers","self-support lattice","193","193",,"E911 upgrade",,,,,,,"2002-09-25T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Cingular","SBA Towers","self-support lattice","182","193",,"up to 12 CSS DUO-1417-8686 antennas",,,"assoc. equipment: 6 TTAs, 3 CSS combiners",,,,"2004-02-18T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Cingular/AT&T","SBA Towers","self-support lattice","152","193",,"decommission AT&T antennas",,,,,,,"2006-12-12T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Verizon","SBA Towers","self-support lattice","162","193",,"replace 6 DB844H90  antennas with 4 DB846H80E-SX and 2 LPA-80063/4CF antennas",,,,,,,"2008-02-14T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Cingular","SBA Towers","self-support lattice","182","193",,"remove 9 existing antennas, 6 TMAs, 3 diplexers; install 6 new antennas, 6 TMAs, 6 diplexers",,,,,,,"2008-12-23T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Verizon","SBA Towers","self-support lattice","162","193",,"remove 12 existing antennas; replace with 6 cellular, 3 PCS, and 3 LTE antennas and add 6 diplexers",,,,,,,"2011-04-25T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"AT&T","SBA Towers","self-support lattice","182","193",,"add 3 multi-band antennas to 6 existing GSM/UMTS antennas",,,"4G/LTE upgrade",,,,"2012-11-02T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Sprint","SBA Towers","self-support lattice",,"193",,"install 1 fiber distribution box; install 3 RRHs on ground; replace 2 equipment cabinets",,,"4G/LTE upgrade",,,,"2012-12-14T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Verizon","SBA Towers","self-support lattice","162","193",,"replace its 12 existing antennas with 3 new 700 MHz, 3 new 850 MHz, 3 new 1900 MHz, and 3 new 2100 MHz antennas",,,,,,,"2015-02-02T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"AT&T","SBA Towers","self-support lattice","182","193",,"replace 6 of 9 existing antennas with 6 new LTE antennas",,,,,,,"2015-02-09T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Verizon","SBA Towers","self-support lattice","162","193",,"replace 3 ant w/ 3 700 MHz; add 3 RRHs",,,,,,,"2016-09-06T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"Sprint","SBA Towers","self-support lattice","175","193",,"replace 6 antennas w 3x850/1900 & 3x2500 MHz antennas; add 12 RRU's",,,,,,,"2018-08-20T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"AT&T","SBA Towers","self-support lattice","182","193",,"relocate 3 antennas; replace 3 antennas w 3 x 700/850/1900 MHz antennas; relocate 3 rrus and replace 3 rru's","install 2 rrus and uprade g.l. equipment",,,,,,"2020-03-09T00:00:00.000"
,"Bozrah","*** Gifford Lane",,"AT&T","SBA Towers",,,,,,,,,"diesel generator","30-kilowatt","no","2020-04-20T00:00:00.000"
,"Bozrah","* Polly Lane",,"Sprint","Alice Maynard","guyed-lattice","150","185",,,,,"Installed antennas on tower after council action in April.",,,,"1999-04-06T00:00:00.000"
,"Bozrah","* Polly Lane",,"SCLP","Alice Maynard","guyed-lattice","160","185",,"12-4' panels, ALP 11011N","12x26",,,,,,"1999-04-06T00:00:00.000"
,"Bozrah","* Polly Lane",,"SCLP","Alice Maynard","guyed-lattice","192","185",,"3-EMS RS90-10",,,"Increase height of antennas, change type of antennas.",,,,"1999-12-08T00:00:00.000"
,"Bozrah","* Polly Lane",,"BAM","Alice Maynard","guyed-lattice","138","185",,"12-panels, Decibel DB 844H90N","12x30",,"1-GPS on bldg, 1-40-kW diesel generator",,,,"2000-02-02T00:00:00.000"
,"Bozrah","* Polly Lane",,"AT&T","Cordless Data Transfer","guyed-lattice","164","185",,"add 6 Allgon 7250.03 panel antennas",,,"2 new, 2 future equipment cabinets on 5x6 concrete pad",,,,"2002-06-25T00:00:00.000"
,"Bozrah","* Polly Lane",,"Cingular","Cordless Data Transfer","guyed-lattice","192","185",,"replace existing with 3 EMS MB96RR900200, 6 tower mount amplifiers",,,",",,,,"2002-09-25T00:00:00.000"
,"Bozrah","* Polly Lane",,"Verizon","Cordless Data Transfer","guyed-lattice","136","185",,"replace 6 cellular with 6 PCS antennas",,,",",,,,"2005-03-03T00:00:00.000"
,"Bozrah","* Polly Lane",,"AT&T","Cordless Data Transfer","guyed-lattice","164","185",,"remove all AT&T antennas",,,",",,,,"2007-01-18T00:00:00.000"
,"Bozrah","* Polly Lane",,"Cingular","Cordless Data Transfer","guyed-lattice","192","185",,"remove 3 existing antennas, 9 TMAs; install 6 new antennas, 6 TMAs, 6 diplexers",,,"UMTS upgrade",,,,"2009-02-26T00:00:00.000"
,"Bozrah","* Polly Lane",,"Verizon","Cordless Data Transfer","guyed-lattice","136","185",,"replace 12 existing antennas with 6 cellular, 3 PCS, and 3 LTE antennas",,,,,,,"2012-01-06T00:00:00.000"
,"Bozrah","* Polly Lane",,"AT&T","Cordless Data Transfer","guyed-lattice","188","185",,"add 3 multi-band antennas to 6 GSM/UMTS antennas",,,"4G/LTE upgrade",,,,"2013-03-18T00:00:00.000"
,"Bozrah","* Polly Lane",,"Sprint","Cordless Data Transfer","guyed-lattice","150","185",,"replace 6 CDMA antennas with 3 dual band antennas",,,"4G/LTE upgrade",,,,"2014-06-02T00:00:00.000"
,"Bozrah","* Polly Lane",,"T-Mobile","Cordless Data Transfer","guyed-lattice","182","185",,"install 3 LTE antennas",,,"3 RRUs at ground level, 6 cables, cabinet improvements",,,,"2015-05-26T00:00:00.000"
,"Bozrah","* Polly Lane",,"Sprint","Cordless Data Transfer","guyed-lattice","150","185",,"install 3 x 850/2500 MHz antennas ; add 6 rru's",,,,,,,"2018-09-17T00:00:00.000"
,"Bozrah","* Polly Lane",,"AT&T","Cordless Data Transfer","guyed-lattice","188","185",,"replace 6 antennas w 3 x 700/2100 MHz & 3 x 700/850/1900/5G 850 MHz antennas; add 6 RRUs","upgrade ground level equipment",,,,,,"2020-06-29T00:00:00.000"
,"Branford","** Acorn Road",,"Nextel","Sprint","monopole","120","150",,"12 ALP-9212 antennas @ 120', 2 GPS antennas @ 70'",,,"ground equipment in multi-use building",,,,"1999-08-16T00:00:00.000"
,"Branford","** Acorn Road",,"Nextel","Sprint","monopole","120","150","115","12-ALP 9212 panels",,,"2-GPS at 70 ft, Cell-on-wheels temp. equip. bldg",,,,"1999-08-16T00:00:00.000"
,"Branford","** Acorn Road",,"SCLP","Sprint","monopole","105","150","115","9-Allgon 7120.16 panel antennas","12x26",,,,,,"1999-12-08T00:00:00.000"
