"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1059609","Norwalk Community College-College for Kids","BUSINESS","Norwalk Community College-College for Kids",,"YCYC.00445","YCYC","0445",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-07-05T00:00:00.000","2001-05-02T00:00:00.000","2002-05-01T00:00:00.000","188 Richards Avenue","Norwalk","CT",,"2012-04-03T00:00:00.000"
"1059610","CAMP QUINEBAUG","BUSINESS","CAMP QUINEBAUG",,"YCYC.00447","YCYC","0447",,"Youth Camp","ACTIVE","ACTIVE","1","2000-06-23T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","54 TAOS DR","KILLINGLY","CT","062394225","2022-04-01T00:00:00.000"
"1059611","National Youth Sports Program","BUSINESS","National Youth Sports Program",,"YCYC.00473","YCYC","0473",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-07-27T00:00:00.000","2012-07-01T00:00:00.000","2013-06-30T00:00:00.000","70 TOWER PKWY","NEW HAVEN","CT","065113623","2013-08-26T00:00:00.000"
"1059612","SOUNDVIEW FAMILY YMCA","BUSINESS","SOUNDVIEW FAMILY YMCA",,"YCYC.00479","YCYC","0479",,"Youth Camp","ACTIVE","ACTIVE","1","2001-05-15T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","628 E MAIN ST","BRANFORD","CT","064052907","2022-06-20T00:00:00.000"
"1059613","The Salvation Army Summer Youth Program","BUSINESS","The Salvation Army Summer Youth Program",,"YCYC.00485","YCYC","0485",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-05-16T00:00:00.000","2011-05-26T00:00:00.000","2012-05-31T00:00:00.000","11 Governor Wintrhrop Blvd.","New London","CT","06320","2012-11-09T00:00:00.000"
"1059614","YMCA CAMP GLAWACKUS","BUSINESS","YMCA CAMP GLAWACKUS",,"YCYC.00488","YCYC","0488",,"Youth Camp","ACTIVE","ACTIVE","1","2001-05-29T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","30 HIGH ST","SOUTH GLASTONBURY","CT","060732208","2022-07-12T00:00:00.000"
"1059615","El Puente Summer Program","BUSINESS","El Puente Summer Program",,"YCYC.00510","YCYC","0510",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-07-03T00:00:00.000","2007-07-09T00:00:00.000","2008-07-08T00:00:00.000","316 Pleasant Street","Willimantic","CT","06226","2012-04-03T00:00:00.000"
"1059616","YMCA Camp Little Eagle","BUSINESS","YMCA Camp Little Eagle",,"YCYC.00525","YCYC","0525",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-07-09T00:00:00.000","2001-07-09T00:00:00.000","2002-07-08T00:00:00.000","Old record. Street address not recorded.","West Hartford","CT",,"2012-04-03T00:00:00.000"
"1059617","Yale University's CARE Program Summer Day Camp","BUSINESS","Yale University's CARE Program Summer Day Camp",,"YCYC.00526","YCYC","0526",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-07-23T00:00:00.000","2008-07-21T00:00:00.000","2009-07-20T00:00:00.000","785 Ridge Road","Hamden","CT","06517","2012-04-03T00:00:00.000"
"1059618","STATE OF CT/DCF WILDERNESS SCHOOL","BUSINESS","STATE OF CT/DCF WILDERNESS SCHOOL",,"YCYC.00534","YCYC","0534",,"Youth Camp","ACTIVE","ACTIVE","1","2002-05-30T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","240 N HOLLOW RD","EAST HARTLAND","CT","060271002","2022-07-12T00:00:00.000"
"1059619","CAMP BADAKOOKALA","BUSINESS","CAMP BADAKOOKALA",,"YCYC.00559","YCYC","0559",,"Youth Camp","ACTIVE","ACTIVE","1","2002-06-21T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","250 FERN ST","FAIRFIELD","CT","068246825","2022-06-20T00:00:00.000"
"1059620","SEARCH","BUSINESS","SEARCH",,"YCYC.00585","YCYC","0585",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2002-07-25T00:00:00.000","2007-07-20T00:00:00.000","2008-07-19T00:00:00.000","George Hill Road","Southbury","CT","06488","2012-04-03T00:00:00.000"
"1059621","BOULDER RIDGE DAY CAMP","BUSINESS","BOULDER RIDGE DAY CAMP",,"YCYC.00592","YCYC","0592",,"Youth Camp","ACTIVE","ACTIVE","1","2003-06-30T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","104 GOOSE GREEN RD","BARKHAMSTED","CT","060635007","2022-08-09T00:00:00.000"
"1059622","SHARON AUDUBON CENTER - SUMMER NATURE PROGRAM","BUSINESS","SHARON AUDUBON CENTER - SUMMER NATURE PROGRAM",,"YCYC.00600","YCYC","0600",,"Youth Camp","ACTIVE","ACTIVE","1","2003-06-23T00:00:00.000","2022-04-01T00:00:00.000","2023-03-31T00:00:00.000","325 CORNWALL BRIDGE RD","SHARON","CT","060692512","2022-08-11T00:00:00.000"
"1059623","Audubon Summer Day Camp","BUSINESS","Audubon Summer Day Camp",,"YCYC.00616","YCYC","0616",,"Youth Camp","ACTIVE","ACTIVE","1","2003-07-01T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","185 E FLAT HILL RD","SOUTHBURY","CT","064881151","2022-09-09T00:00:00.000"
"1059624","American Legion / State Police Youth Week","BUSINESS","American Legion / State Police Youth Week",,"YCYC.00624","YCYC","0624",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-07-01T00:00:00.000","2003-07-01T00:00:00.000","2004-06-30T00:00:00.000","285 Preston Avenue","Meriden","CT",,"2012-04-03T00:00:00.000"
"1059625","CONNECTICUT AUDUBON CENTER AT FAIRFIELD","BUSINESS","CONNECTICUT AUDUBON CENTER AT FAIRFIELD",,"YCYC.00639","YCYC","0639",,"Youth Camp","ACTIVE","ACTIVE","1","2004-06-23T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","2325 BURR ST","FAIRFIELD","CT","068241806","2022-06-07T00:00:00.000"
"1059626","CAMP FARMINGTON VALLEY","BUSINESS","CAMP FARMINGTON VALLEY",,"YCYC.00650","YCYC","0650",,"Youth Camp","ACTIVE","ACTIVE","1","2004-06-18T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","97 SALMON BROOK ST","GRANBY","CT","060352607","2022-05-26T00:00:00.000"
"1059627","Camp Voyager","BUSINESS","Camp Voyager",,"YCYC.00654","YCYC","0654",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-09T00:00:00.000","2004-06-09T00:00:00.000","2005-06-08T00:00:00.000","19 South Canal Street","Plainville","CT",,"2012-04-03T00:00:00.000"
"1059628","Summer Adventure Camp","BUSINESS","Summer Adventure Camp",,"YCYC.00656","YCYC","0656",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-18T00:00:00.000","2006-06-13T00:00:00.000","2007-06-12T00:00:00.000","84 Griswold Street","Glastonbury","CT","06033","2012-04-03T00:00:00.000"
"1059629","Yale Summer Field Camps","BUSINESS","Yale Summer Field Camps",,"YCYC.00667","YCYC","0667",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-10T00:00:00.000","2004-06-10T00:00:00.000","2005-06-09T00:00:00.000","Route 34, Derby Avenue","New Haven","CT",,"2012-04-03T00:00:00.000"
"1059630","Bulldog Rowing Camp","BUSINESS","Bulldog Rowing Camp",,"YCYC.00668","YCYC","0668",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-10T00:00:00.000","2004-06-10T00:00:00.000","2005-06-09T00:00:00.000","280 Roosevelt Drive","Derby","CT","06418","2012-04-03T00:00:00.000"
"1059631","YALE PEABODY MUSEUM SUMMER CAMPS","BUSINESS","YALE PEABODY MUSEUM SUMMER CAMPS",,"YCYC.00681","YCYC","0681",,"Youth Camp","ACTIVE","ACTIVE","1","2004-07-06T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","170 WHITNEY AVE","NEW HAVEN","CT","065118902","2022-08-15T00:00:00.000"
"1059632","Peabody West Campus Summer Camp","BUSINESS","Peabody West Campus Summer Camp",,"YCYC.00951","YCYC","0951",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2009-08-13T00:00:00.000","2011-08-13T00:00:00.000","2012-08-31T00:00:00.000","117 Frontage Road","Orange","CT","06477","2013-09-24T00:00:00.000"
"1059633","The Neighborhood Place Summer Program","BUSINESS","The Neighborhood Place Summer Program",,"YCYC.00688","YCYC","0688",,"Youth Camp","INACTIVE","LAPSED","0","2004-07-19T00:00:00.000","2016-08-01T00:00:00.000","2017-07-31T00:00:00.000","169 GRAND AVE","NEW HAVEN","CT","065133939","2017-08-07T00:00:00.000"
"1059634","Yale University The Neighborhood Place","BUSINESS","Yale University The Neighborhood Place",,"YCYC.00787","YCYC","0787",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-07-31T00:00:00.000","2006-07-31T00:00:00.000","2007-07-30T00:00:00.000","130 Orchard Street","New Haven","CT","06519","2012-04-03T00:00:00.000"
"1059635","CAMP IMAGINATION","BUSINESS","CAMP IMAGINATION",,"YCYC.00712","YCYC","0712",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-20T00:00:00.000","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","1 PLEASANT ST","BRISTOL","CT","060106254","2015-06-30T00:00:00.000"
"1059636","BLUE AND WHITE CHAMPIONSHIP TENNIS CAMP","BUSINESS","BLUE AND WHITE CHAMPIONSHIP TENNIS CAMP",,"YCYC.00720","YCYC","0720",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-29T00:00:00.000","2013-06-01T00:00:00.000","2014-05-31T00:00:00.000","73 DERBY AVENUE","WEST HAVEN","CT","06516","2014-10-28T00:00:00.000"
"1059637","Bulldog Lacrosse Camp","BUSINESS","Bulldog Lacrosse Camp",,"YCYC.00721","YCYC","0721",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-07-08T00:00:00.000","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","235 DERBY AVE","WEST HAVEN","CT","065161045","2015-07-01T00:00:00.000"
"1059638","Thames Valley Music School Arts Camp","BUSINESS","Thames Valley Music School Arts Camp",,"YCYC.00724","YCYC","0724",,"Youth Camp","INACTIVE","LAPSED","0","2005-07-01T00:00:00.000","2019-08-01T00:00:00.000","2020-07-31T00:00:00.000","270 MOHEGAN AVE","NEW LONDON","CT","063204125","2020-08-07T00:00:00.000"
"1059639","Billy Lovett's Basketball Camp LLC","BUSINESS","Billy Lovett's Basketball Camp LLC",,"YCYC.00726","YCYC","0726",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-24T00:00:00.000","2005-06-24T00:00:00.000","2006-06-23T00:00:00.000","377 North Wilton Road","New Canaan","CT","06840","2012-04-03T00:00:00.000"
"1059640","Appleman Camps - Volleyball Camp","BUSINESS","Appleman Camps - Volleyball Camp",,"YCYC.00727","YCYC","0727",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-24T00:00:00.000","2013-07-01T00:00:00.000","2014-06-30T00:00:00.000","40 TOWER PKWY","NEW HAVEN","CT","065113607","2015-08-12T00:00:00.000"
"1059641","Summer Institute for the Gifted","BUSINESS","Summer Institute for the Gifted",,"YCYC.00728","YCYC","0728",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-07-01T00:00:00.000","2009-06-19T00:00:00.000","2010-06-18T00:00:00.000","1073 North Benson Road","Fairfield","CT","06824","2012-04-03T00:00:00.000"
"1059642","SELECT SOCCER ACADEMY","BUSINESS","SELECT SOCCER ACADEMY",,"YCYC.00729","YCYC","0729",,"Youth Camp","INACTIVE","LAPSED","0","2005-07-08T00:00:00.000","2019-08-01T00:00:00.000","2020-07-31T00:00:00.000","521 GLASTONBURY TPKE","PORTLAND","CT","064801003","2020-08-07T00:00:00.000"
"1059643","International Field Hockey Camp","BUSINESS","International Field Hockey Camp",,"YCYC.00722","YCYC","0722",,"Youth Camp","PENDING","PENDING APPLICATION","0","2005-08-01T00:00:00.000",,,"230 BUSHY HILL RD","SIMSBURY","CT","060702637","2021-05-10T00:00:00.000"
"1059644","Crystal Theatre Summer Camp","BUSINESS","Crystal Theatre Summer Camp",,"YCYC.00731","YCYC","0731",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-24T00:00:00.000","2005-06-24T00:00:00.000","2006-06-23T00:00:00.000","169 Flax Hill Avenue","Norwalk","CT","06854","2012-04-03T00:00:00.000"
"1059645","Husky Volleyball Camp","BUSINESS","Husky Volleyball Camp",,"YCYC.00733","YCYC","0733",,"Youth Camp","INACTIVE","LAPSED","0","2005-07-22T00:00:00.000","2019-08-01T00:00:00.000","2020-07-31T00:00:00.000","4 BATCHELDER RD","WINDSOR","CT","060953028","2020-08-07T00:00:00.000"
"1059646","Joe Espinosa's Summer Baseball Camp","BUSINESS","Joe Espinosa's Summer Baseball Camp",,"YCYC.00732","YCYC","0732",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-24T00:00:00.000","2013-07-01T00:00:00.000","2014-06-30T00:00:00.000","10 E RIDGE RD","RIDGEFIELD","CT","068775022","2015-08-18T00:00:00.000"
"1059647","CONNECTICUT ELITE VOLLEYBALL CAMP","BUSINESS","CONNECTICUT ELITE VOLLEYBALL CAMP",,"YCYC.00735","YCYC","0735",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-07-13T00:00:00.000","2013-07-02T00:00:00.000","2014-07-31T00:00:00.000","2111 HILLSIDE AVE","STORRS","CT","062699002","2015-08-12T00:00:00.000"
"1059648","Mustang Basketball Camp","BUSINESS","Mustang Basketball Camp",,"YCYC.00736","YCYC","0736",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-27T00:00:00.000","2005-06-27T00:00:00.000","2006-06-26T00:00:00.000","73 Southern Boulevard","Danbury","CT","06810","2012-04-03T00:00:00.000"
"1059649","Cardinal Hoop Clinic","BUSINESS","Cardinal Hoop Clinic",,"YCYC.00737","YCYC","0737",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-27T00:00:00.000","2006-06-01T00:00:00.000","2007-05-31T00:00:00.000","161 Cross Street","Middletown","CT","06457","2012-04-03T00:00:00.000"
"1059650","Soundview Sports","BUSINESS","Soundview Sports",,"YCYC.00723","YCYC","0723",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-24T00:00:00.000","2010-06-17T00:00:00.000","2011-06-16T00:00:00.000","377 North Wilton Road","New Canaan","CT","06840","2012-04-03T00:00:00.000"
"1059651","Dragon Hoop","BUSINESS","Dragon Hoop",,"YCYC.00738","YCYC","0738",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-07-15T00:00:00.000","2009-06-30T00:00:00.000","2010-06-29T00:00:00.000","25 Sunny Valley Road","New Milford","CT","06776","2012-04-03T00:00:00.000"
"1059652","Camp Gan Israel","BUSINESS","Camp Gan Israel",,"YCYC.00739","YCYC","0739",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-07-01T00:00:00.000","2006-06-30T00:00:00.000","2007-06-29T00:00:00.000","618 / 620  Main Street","Branford","CT","06405","2012-04-03T00:00:00.000"
"1059653","HARTFORD GOLF CLUB SUMMER CAMP","BUSINESS","HARTFORD GOLF CLUB SUMMER CAMP",,"YCYC.00740","YCYC","0740",,"Youth Camp","ACTIVE","ACTIVE","1","2006-05-17T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","134 NORWOOD RD","WEST HARTFORD","CT","061172238","2022-04-11T00:00:00.000"
"1059654","Tumble Brook Country Club Golf & Tennis Academy","BUSINESS","Tumble Brook Country Club Golf & Tennis Academy",,"YCYC.00742","YCYC","0742",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-07-28T00:00:00.000","2012-07-01T00:00:00.000","2013-06-30T00:00:00.000","376 SIMSBURY RD","BLOOMFIELD","CT","060022216","2013-10-21T00:00:00.000"
"1059655","Junior Bulldog Soccer Camp","BUSINESS","Junior Bulldog Soccer Camp",,"YCYC.00743","YCYC","0743",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-08-03T00:00:00.000","2005-08-03T00:00:00.000","2006-08-02T00:00:00.000","Smilow Field House & Coxe Cage","New Haven","CT","06511","2012-04-03T00:00:00.000"
"1059656","Professional Soccer Trainers Camp","BUSINESS","Professional Soccer Trainers Camp",,"YCYC.00744","YCYC","0744",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-08-11T00:00:00.000","2007-07-02T00:00:00.000","2008-07-01T00:00:00.000","230 Bushy Hill Road","Simsbury","CT","06070","2012-04-03T00:00:00.000"
"1059657","Frozen Ropes Summer Camp","BUSINESS","Frozen Ropes Summer Camp",,"YCYC.00745","YCYC","0745",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2007-05-23T00:00:00.000","2008-07-08T00:00:00.000","2009-07-07T00:00:00.000","1 Sand Cut Road","Brookfield","CT","06804","2012-04-03T00:00:00.000"
"1059658","Frozen Ropes","BUSINESS","Frozen Ropes",,"YCYC.00725","YCYC","0725",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2007-07-07T00:00:00.000","2008-07-24T00:00:00.000","2009-07-23T00:00:00.000","Memorial Drive","Danbury","CT","06810","2012-04-03T00:00:00.000"
"1059659","Ultimate Martial Arts Sports Camp","BUSINESS","Ultimate Martial Arts Sports Camp",,"YCYC.00746","YCYC","0746",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-10-12T00:00:00.000","2006-10-11T00:00:00.000","2007-10-10T00:00:00.000","180 Windsorville Road","Ellington","CT","06029","2012-04-03T00:00:00.000"
"1059660","Academy of Martial Arts","BUSINESS","Academy of Martial Arts",,"YCYC.00747","YCYC","0747",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-10-03T00:00:00.000","2005-10-03T00:00:00.000","2006-10-02T00:00:00.000","5 National Drive","Windsor Locks","CT","06096","2012-04-03T00:00:00.000"
"1059661","Camp Shookie","BUSINESS","Camp Shookie",,"YCYC.00748","YCYC","0748",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-04-17T00:00:00.000","2010-06-17T00:00:00.000","2011-06-16T00:00:00.000","1145 Brandy Hill Rd","Torrington","CT","06790","2012-04-03T00:00:00.000"
"1059662","THE MOUNTAIN WORKSHOP","BUSINESS","THE MOUNTAIN WORKSHOP",,"YCYC.00749","YCYC","0749",,"Youth Camp","INACTIVE","LAPSED","0","2006-03-22T00:00:00.000","2016-05-01T00:00:00.000","2017-04-30T00:00:00.000","40 FLORIDA RD","RIDGEFIELD","CT","068776111","2017-05-07T00:00:00.000"
"1059663","THE MOUNTAIN WORKSHOP","BUSINESS","THE MOUNTAIN WORKSHOP",,"YCYC.00809","YCYC","0809",,"Youth Camp","INACTIVE","LAPSED","0","2007-06-21T00:00:00.000","2016-06-01T00:00:00.000","2017-05-31T00:00:00.000","84 LONG LOTS RD","WESTPORT","CT","068803917","2017-06-07T00:00:00.000"
"1059664","SAGE YOUTH/TEEN CAMP","BUSINESS","SAGE YOUTH/TEEN CAMP","STUDENTS ACHIEVING GREATER EXCELLENCE","YCYC.00750","YCYC","0750",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-05-11T00:00:00.000","2011-08-09T00:00:00.000","2012-08-31T00:00:00.000","29 Grove Street","Stamford","CT","06901","2013-09-24T00:00:00.000"
"1059665","ABC's Gymnastics Stars","BUSINESS","ABC's Gymnastics Stars",,"YCYC.00751","YCYC","0751",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-05-17T00:00:00.000","2007-06-19T00:00:00.000","2008-06-18T00:00:00.000","40 Industrial Park Road","Niantic","CT","06357","2012-04-03T00:00:00.000"
"1059666","Cartwheels, Etc. Summer Camp","BUSINESS","Cartwheels, Etc. Summer Camp",,"YCYC.00752","YCYC","0752",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-06-28T00:00:00.000","2006-06-28T00:00:00.000","2007-06-27T00:00:00.000","551 Anderson Avenue","Milford","CT","06460","2012-04-03T00:00:00.000"
"1059667","Soundview YMCA School's Out for Summer Program","BUSINESS","Soundview YMCA School's Out for Summer Program",,"YCYC.00753","YCYC","0753",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2008-06-12T00:00:00.000","2009-06-15T00:00:00.000","2010-06-14T00:00:00.000","40 Maupus Rd.","Guilford","CT","06437","2012-04-03T00:00:00.000"
"1059668","SCHOOL'S OUT FOR SUMMER","BUSINESS","SCHOOL'S OUT FOR SUMMER",,"YCYC.01026","YCYC","1026",,"Youth Camp","INACTIVE","LAPSED","0","2011-06-27T00:00:00.000","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000","185 DAMASCUS RD","BRANFORD","CT","064056107","2017-08-24T00:00:00.000"
"1059669","Coach Mac's Football Academy","BUSINESS","Coach Mac's Football Academy",,"YCYC.00754","YCYC","0754",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-06-07T00:00:00.000","2006-06-07T00:00:00.000","2007-06-06T00:00:00.000","1615 Stanley Street","New Britain","CT","06050","2012-04-03T00:00:00.000"
"1059670","EARL MOSLEY'S INSTITUTE OF THE ARTS","BUSINESS","EARL MOSLEY'S INSTITUTE OF THE ARTS",,"YCYC.00755","YCYC","0755",,"Youth Camp","INACTIVE","LAPSED","0","2006-06-27T00:00:00.000","2017-05-01T00:00:00.000","2018-04-30T00:00:00.000","476 SKIFF MOUNTAIN RD","KENT","CT","067571112","2018-05-07T00:00:00.000"
"1059671","DROP IN CAMP","BUSINESS","DROP IN CAMP",,"YCYC.00757","YCYC","0757",,"Youth Camp","ACTIVE","ACTIVE","1","2006-07-06T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","84 BANK ST","NEW LONDON","CT","063206002","2022-06-15T00:00:00.000"
"1059672","NEXT DIMENSION GYMNASTICS","BUSINESS","NEXT DIMENSION GYMNASTICS",,"YCYC.00758","YCYC","0758",,"Youth Camp","INACTIVE","LAPSED","0","2006-06-09T00:00:00.000","2019-06-01T00:00:00.000","2020-05-31T00:00:00.000","25 LINDEMAN DR","TRUMBULL","CT","066114782","2020-06-07T00:00:00.000"
"1059673","Adidas Elite Soccer Program","BUSINESS","Adidas Elite Soccer Program",,"YCYC.00760","YCYC","0760",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-06-27T00:00:00.000","2006-06-27T00:00:00.000","2007-06-26T00:00:00.000","4 Batchelder Road","Windsor","CT","06095","2012-04-03T00:00:00.000"
"1059674","COUNTRY CLUB OF FAIRFIELD BEACHCOMBERS CAMP","BUSINESS","COUNTRY CLUB OF FAIRFIELD BEACHCOMBERS CAMP",,"YCYC.00761","YCYC","0761",,"Youth Camp","ACTIVE","ACTIVE","1","2006-06-22T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","936 SASCO HILL RD","FAIRFIELD","CT","068246345","2022-09-09T00:00:00.000"
"1059675","Connecticut  Wave","BUSINESS","Connecticut  Wave",,"YCYC.00762","YCYC","0762",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-07-21T00:00:00.000","2006-07-21T00:00:00.000","2007-07-20T00:00:00.000","151 Roberts Street","East Hartford","CT","06108","2012-04-03T00:00:00.000"
"1059676","THE SUMMER PROGRAM AT CHESHIRE ACADEMY","BUSINESS","THE SUMMER PROGRAM AT CHESHIRE ACADEMY",,"YCYC.00763","YCYC","0763",,"Youth Camp","INACTIVE","LAPSED","0","2006-06-09T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10 MAIN ST","CHESHIRE","CT","064102403","2020-07-07T00:00:00.000"
"1059677","Chris Gobrecht Hoop Camp","BUSINESS","Chris Gobrecht Hoop Camp",,"YCYC.00765","YCYC","0765",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-06-21T00:00:00.000","2014-06-05T00:00:00.000","2015-06-30T00:00:00.000","20 TOWER PKWY","NEW HAVEN","CT","065118930","2015-07-01T00:00:00.000"
"1059678","Kids Rule Summer Camp","BUSINESS","Kids Rule Summer Camp",,"YCYC.00766","YCYC","0766",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-06-25T00:00:00.000","2007-06-19T00:00:00.000","2008-06-18T00:00:00.000","2 Wisconsin Avenue","Norwich","CT","06360","2012-04-03T00:00:00.000"
"1059679","EXPLO AT YALE","BUSINESS","EXPLO AT YALE",,"YCYC.00768","YCYC","0768",,"Youth Camp","INACTIVE","LAPSED","0","2006-06-28T00:00:00.000","2019-06-01T00:00:00.000","2020-05-31T00:00:00.000","358 COLLEGE ST","NEW HAVEN","CT","065116629","2020-06-07T00:00:00.000"
"1059680","The Educational Center","BUSINESS","The Educational Center",,"YCYC.00769","YCYC","0769",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-07-07T00:00:00.000","2006-07-07T00:00:00.000","2007-07-06T00:00:00.000","c/o Bethel A.M.E. Church","Norwalk","CT","06850","2012-04-03T00:00:00.000"
"1059681","CONNECTICUT RIVER MUSEUM SUMMER WORKSHOPS","BUSINESS","CONNECTICUT RIVER MUSEUM SUMMER WORKSHOPS",,"YCYC.00772","YCYC","0772",,"Youth Camp","INACTIVE","LAPSED","0","2006-07-05T00:00:00.000","2021-06-08T00:00:00.000","2022-06-30T00:00:00.000","1445 BOSTON POST RD","OLD SAYBROOK","CT","064751743","2022-07-07T00:00:00.000"
