"license_num","dba_indicator","business_name","business_address","note","city","state","zip_code","license_expiration","license_type","geocoded_column"
"R0572",,"ORANGE SHELL INC","249 BULL HILL LN",,"ORANGE","CT","06477-3212","2023-09-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.986693 41.273213)"
"N2652",,"PAG CONNECTICUT LR1 LLC","90 BOSTON POST RD",,"DARIEN","CT","06820-2909","2022-12-31T00:00:00.000","NEW DEALER","POINT (-73.455963 41.090263)"
"N2138",,"SCAP MOTORS INC","360 TUNXIS HILL RD",,"FAIRFIELD","CT","06825-4455","2023-03-31T00:00:00.000","NEW DEALER","POINT (-73.229995 41.176697)"
"R6410",,"UNITED AUTO SERVICES","34 1/2 TUNXIS AVE",,"BLOOMFIELD","CT","06002-2040","2022-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.737542 41.835116)"
"U8532",,"LOEHMANN BLASIUS CHEVROLET INC","1530 E MAIN ST",,"TORRINGTON","CT","06790-3550","2023-08-31T00:00:00.000","USED DEALER","POINT (-73.087507 41.819328)"
"R0256",,"MURRAY BROS GARAGE INC","19 BACON POND RD",,"WOODBURY","CT","06798-3512","2023-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.19024 41.547958)"
"R4508",,"V AND M INC OF ANSONIA","472 MAIN ST",,"ANSONIA","CT","06401-2338","2024-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.077454 41.338201)"
"N2090","DBA","DBA GEORGE HARTE MITSUBISHI","385 426 436 442 DERBY AVE",,"WEST HAVEN","CT","06516","2023-10-31T00:00:00.000","NEW DEALER","POINT (-72.968074 41.30825)"
"O0173",,"AMERICAN LEASING CORP","20 N PARK STREET",,"E ORANGE","NJ","07017","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-74.221344 40.777733)"
"U1526",,"THE DECICCO GARAGE INC","128 W MAIN ST",,"STAFFORD SPRINGS","CT","06076","2023-04-30T00:00:00.000","USED DEALER","POINT (-72.314725 41.961093)"
"R7578",,"39 PITKIN STREET GARAGE LLC","39 PITKIN ST",,"EAST HARTFORD","CT","06108-3316","2024-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.64826 41.763806)"
"L2139","DBA","BUZZS PARADISE GREEN GETTY","4039 MAIN ST",,"STRATFORD","CT","06614-3562","2023-10-31T00:00:00.000","LIMITED REPAIRER","POINT (-73.125891 41.215073)"
"U7857",,"GOOD SHEPHERD AUTO SALES LLC","755 WINDSOR ST",,"HARTFORD","CT","06120-1919","2024-02-29T00:00:00.000","USED DEALER","POINT (-72.669655 41.787989)"
"U7735",,"WATERTOWN AUTO BODY LLC","81 KNIGHT ST",,"WATERTOWN","CT","06795","2022-10-31T00:00:00.000","USED DEALER","POINT (-73.106286 41.59308)"
"N0278",,"STEVENS FORD INC","707 717 BRIDGEPORT AVE",,"MILFORD","CT","06460","2023-04-30T00:00:00.000","NEW DEALER","POINT (-73.082668 41.20998)"
"U8101","DBA","DBA SOUND AUTOMOTIVE","14-10 FRONTAGE RD, 111 KIMBERLY AVE",,"EAST HAVEN","CT","06512","2023-11-30T00:00:00.000","USED DEALER",
"N2637",,"PAG GREENWICH B1 LLC","348-355 W PUTNAM AVE",,"GREENWICH","CT","06830","2024-02-29T00:00:00.000","NEW DEALER","POINT (-73.638148 41.023106)"
"U0378",,"NUNES AUTO SALES INC","118 120 138 CALHOUN AVE",,"BRIDGEPORT","CT","06604","2024-01-31T00:00:00.000","USED DEALER","POINT (-73.198919 41.182903)"
"U8509",,"AUTO DEPOT LLC","215 DEPOT RD",,"COVENTRY","CT","06238-3310","2023-05-31T00:00:00.000","USED DEALER","POINT (-72.270928 41.762752)"
"N0139","DBA","LIBERTY HONDA","71 W SERVICE RD",,"HARTFORD","CT","06120-1524","2023-08-31T00:00:00.000","NEW DEALER","POINT (-72.659961 41.785593)"
"O0023",,"ENTERPRISE FM TRUST","600 CORPORATE PARK DR",,"ST LOUIS","MO","63105","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-90.345555 38.643185)"
"U8600",,"MODERN TIRE WH, LLC","7 RAYMOND RD",,"WEST HARTFORD","CT","06107-2210","2024-05-31T00:00:00.000","USED DEALER","POINT (-72.73971 41.761746)"
"U8669",,"RONS AUTOMOTIVE UNIONVILLE  LLC","16 NEW BRITAIN AVE",,"UNIONVILLE","CT","06085-1216","2023-01-31T00:00:00.000","USED DEALER","POINT (-72.885882 41.754941)"
"U4517",,"SIBBYS AUTOMOTIVE INC","600 HIGH ST",,"NAUGATUCK","CT","06770-3240","2024-05-31T00:00:00.000","USED DEALER","POINT (-73.04784 41.497484)"
"R7835",,"AAA CLUB ALLIANCE INC","25 HAZARD AVE",,"ENFIELD","CT","06082","2024-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.581786 41.989986)"
"O0530","DBA","DBA BUICK GMC FINANCIAL LEASING","4001 EMBARCADERO DR",,"ARLINGTON","TX","76014","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-97.096965 32.68171)"
"U1998",,"FARMINGTON MOTOR SPORTS INC","146 BRICKYARD RD",,"FARMINGTON","CT","06032-1202","2022-12-31T00:00:00.000","USED DEALER","POINT (-72.855126 41.750328)"
"U0058",,"BILLS SVC STATION & AUTOPARTS INC","RT 74","844 TOLLAND STAGE RD","TOLLAND","CT","06084","2024-04-30T00:00:00.000","USED DEALER",
"U8465","DBA","DBA WILTON AUTO AND TIRE CENTER","658 DANBURY RD",,"WILTON","CT","06897-5001","2022-12-31T00:00:00.000","USED DEALER","POINT (-73.43234 41.239273)"
"R6622",,"FJ AUTO REPAIRS","14 16 WILDMAN ST",,"DANBURY","CT","06810","2023-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.439698 41.397872)"
"U8704",,"DEG AUTOMOTIVE LLC","100 N MAIN ST",,"BEACON FALLS","CT","06403-1131","2023-05-31T00:00:00.000","USED DEALER","POINT (-73.06526 41.445434)"
"R6302","DBA","SCOTT BROOKES","213 COLONY ST",,"MERIDEN","CT","06451-3228","2023-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.799028 41.543543)"
"U7372",,"EASTCOAST MOTORSPORTS LLC","561 N MAIN ST",,"BRISTOL","CT","06010","2024-03-31T00:00:00.000","USED DEALER","POINT (-72.947389 41.683079)"
"U8706",,"DG AUTO UNLIMITED LLC","835 NEW HARWINTON RD",,"TORRINGTON","CT","06790","2023-05-31T00:00:00.000","USED DEALER","POINT (-73.090431 41.801047)"
"R6260",,"CHRISTIES SERVICE LLC","161 CROSS HWY",,"WESTPORT","CT","06880-2245","2023-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.329853 41.16608)"
"R7818",,"HIGH DEFINITION AUTO SHOP LLC","43 INDUSTRY LN",,"WATERBURY","CT","06704-2413","2024-02-29T00:00:00.000","GENERAL REPAIRER","POINT (-73.008036 41.572358)"
"U4479",,"SOUTHERN AUTO SALES INC","161 164 S MAIN ST",,"EAST WINDSOR","CT","06088","2024-05-31T00:00:00.000","USED DEALER","POINT (-72.607933 41.888335)"
"R7738","DBA","DBA GREENFIELD HILL SERVICE","1845 BRONSON RD",,"FAIRFIELD","CT","06824","2023-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.282721 41.160715)"
"R7052","DBA","MA CHARTER FOOD STORE","2105 SILAS DEANE HIGHWAY",,"ROCKY HILL","CT","06067","2022-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.643499 41.670608)"
"U4492",,"PAULS AUTO SALES","1320 WOLCOTT RD",,"WOLCOTT","CT","06716-1502","2024-05-31T00:00:00.000","USED DEALER","POINT (-72.967688 41.622723)"
"R7722",,"MODZELEWSKIS AUTO AND TIRE CENTER INC","68 FEDERAL RD",,"DANBURY","CT","06810-5034","2023-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.435075 41.399822)"
"U8365",,"WHOLESALE MOTORCARS LLC","105 PANE RD STE B",,"NEWINGTON","CT","06111-5563","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.730499 41.654813)"
"U2209",,"AUTOCRAFT CORPORATION","170 N MAIN ST",,"BRANFORD","CT","06405-3021","2022-10-31T00:00:00.000","USED DEALER","POINT (-72.811951 41.288898)"
"R6597",,"PRECISION AUTO REPAIR CENTER OF STAMFORD LLC","967 E MAIN ST",,"STAMFORD","CT","06902-4109","2023-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.520509 41.05623)"
"O0039",,"FIRST GROUP LEASING NOMIN","600 VINE ST",,"CINCINNATI","OH","45202","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-84.513343 39.1027)"
"N0670",,"N E CYCLE WORKS INC","661 GOLD STAR HWY",,"GROTON","CT","06340-6267","2024-08-31T00:00:00.000","NEW DEALER","POINT (-72.046832 41.374346)"
"M1017",,"AMERICAN CARGO GROUP","1503 MCNAUGHTON AVE",,"ELKHART","IN","46514-2243","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-85.997154 41.698952)"
"U8311",,"ROAD SERVICE LLC","419 SOUTH CHERRY ST",,"WALLINGFORD","CT","06492","2023-06-30T00:00:00.000","USED DEALER","POINT (-72.833684 41.444258)"
"U0648",,"AJ MANDI AND SON INC","36 MAGEE AVE",,"STAMFORD","CT","06902-5907","2023-11-30T00:00:00.000","USED DEALER","POINT (-73.52854 41.048574)"
"U5638",,"COMPLETE AUTOMOTIVE REPAIR SPECIALS","160 160R SEBETHE DR",,"CROMWELL","CT","06416","2023-04-30T00:00:00.000","USED DEALER","POINT (-72.711349 41.616859)"
"R7782","DBA","DBA VALVOLINE INSTANT OIL CHANGE","426 COLMAN ST",,"NEW LONDON","CT","06320-3739","2023-09-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.116104 41.361178)"
"R7797",,"CARCAMO AUTO REPAIR LLC","2750 NORTH AVE",,"BRIDGEPORT","CT","06604-2357","2023-09-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.222302 41.176526)"
"U1965",,"FREMUT SERVICE INC","333 S MAIN ST",,"DEEP RIVER","CT","06417","2022-12-31T00:00:00.000","USED DEALER","POINT (-72.430881 41.374756)"
"U5570",,"AUTO SPECIALISTS OF MILFORD LLC","199 207 211 NAUGATUCK AVE",,"MILFORD","CT","06460","2022-11-30T00:00:00.000","USED DEALER","POINT (-73.089522 41.195811)"
"U8759",,"HOOK AND GO AUTO LLC","329 WALNUT ST",,"WATERBURY","CT","06704-3704","2023-11-30T00:00:00.000","USED DEALER","POINT (-73.026689 41.561241)"
"N2679",,"BRANDFON IMPORTS LLC","115 PEAT MEADOW RD",,"NEW HAVEN","CT","06513-4633","2024-07-31T00:00:00.000","NEW DEALER","POINT (-72.887699 41.289591)"
"L3426",,"PETE DISCOUNT MUFFLER BRAKE","961 STRATFORD AVE",,"BRIDGEPORT","CT","06607-1315","2024-02-29T00:00:00.000","LIMITED REPAIRER","POINT (-73.170626 41.176893)"
"N2732",,"K AND R MOTORS LLC","167 HARTFORD TPKE",,"VERNON","CT","06066-5258","2023-04-30T00:00:00.000","NEW DEALER","POINT (-72.499529 41.822841)"
"R7767","DBA","VALVOLINE INSTANT OIL CHANGE","449 CONNECTICUT AVE",,"NORWALK","CT","06854","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-73.441423 41.099942)"
"N2792","DBA","ALLEGIANCE TRUCKS NORTH HAVEN","31 LEONARDO DR",,"NORTH HAVEN","CT","06473-2528","2024-04-30T00:00:00.000","NEW DEALER","POINT (-72.868651 41.383894)"
"R7638",,"AMG ENTERPRISES LLC","91 S MAIN ST",,"TORRINGTON","CT","06790-6430","2023-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.121034 41.798334)"
"R7275",,"ACE TIRE AND AUTO CENTER INC","861 ETHAN ALLEN HWY",,"RIDGEFIELD","CT","06877-2801","2023-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.472045 41.313719)"
"O0158",,"USB LEASING LT","1850 OSBORN AVE",,"OSHKOSH","WI","54902","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-88.579161 44.001547)"
"O5983","DBA","MAC MOTORS INC","135 WEST SERVICE RD",,"HARTFORD","CT","06120","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.657035 41.789573)"
"N2751","DBA","DBA THOMMEN'S ISUZU TRUCKS","1 TURKEY PLAIN RD",,"BETHEL","CT","06801-2848","2022-11-30T00:00:00.000","NEW DEALER","POINT (-73.417271 41.356398)"
"R7428","DBA","DBA MIDAS AUTO SERVICE EXPERTS","925 POST RD",,"FAIRFIELD","CT","06824-6013","2023-09-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.250604 41.146556)"
"N2730",,"GVWP LLC","245 NEW BRITAIN AVE",,"PLAINVILLE","CT","06062-2066","2023-03-31T00:00:00.000","NEW DEALER","POINT (-72.841547 41.676595)"
"R4825","DBA","POST PARKWAY SERVICE OF STRATFORD","55 BROWNING ST UNIT 7",,"STRATFORD","CT","06497","2024-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.147755 41.176313)"
"U6898",,"TONYS LONG WHARF TRANSPORT TOWING LLC","294 KIMBERLY AVE",,"NEW HAVEN","CT","06519","2022-12-31T00:00:00.000","USED DEALER","POINT (-72.937132 41.284659)"
"U6282",,"JOES AUTO ELECTRIC II","770 NEWFIELD ST","BLDG B1","MIDDLETOWN","CT","06457","2023-02-28T00:00:00.000","USED DEALER","POINT (-72.672585 41.580213)"
"R6375","DBA","DBA FIRESTONE COMPLETE AUTO CARE","288 QUEEN ST",,"SOUTHINGTON","CT","06489-1901","2023-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.873174 41.624178)"
"U1580",,"FAMILY AUTO CENTER","1485 N MAIN ST",,"WATERBURY","CT","06704-2714","2023-03-31T00:00:00.000","USED DEALER","POINT (-73.026125 41.571328)"
"M1025",,"ROADCLIPPER ENTERPRISES INC","4006 FM ROAD 3417",,"MT PLEASANT","TX","75455-8784","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-94.973921 33.097543)"
"U7250",,"BOZRAH COLLISION CENTER LLC","33 STOCKHOUSE RD",,"BOZRAH","CT","06334-1121","2023-03-31T00:00:00.000","USED DEALER","POINT (-72.155377 41.568078)"
"U5965",,"BERKSHIRE MOTORS LLC","25 BERKSHIRE RD",,"SANDY HOOK","CT","06482-1361","2023-02-28T00:00:00.000","USED DEALER","POINT (-73.269096 41.410656)"
"M0864",,"CARRY ON TRAILER INC","101 JOE HARVEY ST",,"LAVONIA","GA","30553","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-83.105545 34.42348)"
"U6664",,"ALVES AUTO BODY INC","1645 PARK ST",,"HARTFORD","CT","06106-2133","2023-04-30T00:00:00.000","USED DEALER","POINT (-72.705863 41.757272)"
"U8959",,"OAK AVE AUTO LLC","305 OAK AVE",,"TORRINGTON","CT","06790-6825","2024-08-31T00:00:00.000","USED DEALER","POINT (-73.113126 41.791645)"
"L3363",,"BRIDGESTONE RETAIL OPERATIONS LLC L3363","139 PUTNAM BLVD",,"GLASTONBURY","CT","06033-1064","2023-12-31T00:00:00.000","LIMITED REPAIRER","POINT (-72.622306 41.725099)"
"J4127","DBA","JORDAN'S USED AUTO PARTS","31 NORWICH WESTERLY RD",,"PRESTON","CT","06365-8419","2024-04-30T00:00:00.000","RECYCLER","POINT (-72.048255 41.513446)"
"O6365",,"RYDER TRUCK RENTAL INC","45 CEMETERY RD",,"PLAINFIELD","CT","06374-1604","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-71.91796 41.687002)"
"R6135","DBA","SCOTTY'S AUTO AND TRUCK SERVICE CENTER","914 E MAIN ST",,"STAMFORD","CT","06902","2024-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.522777 41.056007)"
"U4687",,"AFFORDABLE WHEELS INC","704 W MAIN ST",,"BRANFORD","CT","06405-3436","2024-03-31T00:00:00.000","USED DEALER","POINT (-72.839596 41.27789)"
"U0427",,"ROY AND SONS AUTO BODY INC","325 ROGERS RD",,"GROTON","CT","06340-2729","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.01522 41.383668)"
"R7419",,"PASTIR AUTOMOTIVE STRATFORD LLC","1260 BARNUM AVE",,"STRATFORD","CT","06614","2023-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.136737 41.197194)"
"U5321",,"CORTIGIANO AUTO SERV LLC","818 822 BOSTON AVE",,"BRIDGEPORT","CT","06610","2023-05-31T00:00:00.000","USED DEALER","POINT (-73.177358 41.196057)"
"U6554",,"JAYS AUTO DEALS ON WHEELS LLC","333 MAIN ST",,"MANCHESTER","CT","06040-4127","2024-08-31T00:00:00.000","USED DEALER","POINT (-72.52229 41.781525)"
"O6097","DBA","A & A AUTO AND TRUCK RENTAL OF CT INC","16 HAMDEN PARK DR",,"HAMDEN","CT","06517","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.932929 41.342238)"
"U0947",,"MPS AUTOMOTIVE INC","452 MAIN ST",,"TERRYVILLE","CT","06786","2023-09-30T00:00:00.000","USED DEALER","POINT (-73.031353 41.677288)"
"U8240",,"CENTRAL TRUCK AND EQUIPMENT CO INC","40 POST OFFICE RD",,"ENFIELD","CT","06082-5626","2022-12-31T00:00:00.000","USED DEALER","POINT (-72.586246 41.968795)"
"M0566",,"TRIUMPH MOTORCYCLES AMERICA LTD","100 HARTSFIELD CENTRE PKWY","SUITE 200","ATLANTA","GA","30354","2024-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-84.428766 33.654878)"
"U1915","DBA","RICHARD A. D'URSO","38 TOWNSEND AVE",,"NEW HAVEN","CT","06512-4023","2023-01-31T00:00:00.000","USED DEALER","POINT (-72.891921 41.258512)"
"J2522",,"GEORGES AUTO PARTS INC","71 79 KNOWLTON ST",,"BRIDGEPORT","CT","06608","2024-04-30T00:00:00.000","RECYCLER","POINT (-73.18769 41.184676)"
"R0362",,"SIRECIS AUTOMOTIVE LLC","385 BOSTON POST RD",,"WATERFORD","CT","06385-1507","2023-11-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.165121 41.35468)"
"U8128","DBA","DBA TORO AUTO","52A S MAIN ST",,"EAST WINDSOR","CT","06088","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.612813 41.904438)"
"R7403",,"CECILS AUTO ELECTRIC AND REPAIR LLC","1496 ALBANY AVE",,"HARTFORD","CT","06112-2113","2023-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.701946 41.783965)"
"M0750",,"PIAGGIO GROUP AMERICAS INC","257 PARK AVE SOUTH 4TH FL",,"NEW YORK","NY","10010","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-73.98741 40.738655)"
"R7761",,"TOWN FAIR TIRE CENTERS OF CONN LLC","355 HAWLEY LA",,"STRATFORD","CT","06616","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-73.149892 41.233066)"
"N0806",,"D L O INC","816 STRAITS TPKE",,"WATERTOWN","CT","06795-3330","2024-06-30T00:00:00.000","NEW DEALER","POINT (-73.098673 41.569607)"
"N2662","DBA","DBA MODERN MAZDA","59 68 WATERBURY RD",,"THOMASTON","CT","06787","2023-07-31T00:00:00.000","NEW DEALER","POINT (-73.08029 41.659183)"
"R7769",,"GALENA ASSOCIATES LLC","720A N COLONY RD",,"WALLINGFORD","CT","06492","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-72.81476 41.47293)"
"J4177",,"LIBERTY RECYCLING NORTH  LLC","1165 S MAIN ST",,"TORRINGTON","CT","06790-6930","2024-04-30T00:00:00.000","RECYCLER","POINT (-73.12008 41.776365)"
"U7860",,"MANNYS AUTO REPAIR AND TOWING LLC","1200 SOUTH MAIN ST",,"WATERBURY","CT","06706","2024-02-29T00:00:00.000","USED DEALER","POINT (-73.03654 41.539723)"
"O6289",,"SAYBROOK LEASING AND RENTAL LLC","375 BOSTON POST RD",,"OLD SAYBROOK","CT","06475-1547","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.37109 41.305854)"
"U8709",,"IDEAL AUTOMOTIVE LLC","93 TAFTVILLE OCCUM RD",,"NORWICH","CT","06360-1346","2023-06-30T00:00:00.000","USED DEALER","POINT (-72.047871 41.590135)"
"U6039",,"FISH MUFFLER LLC","738 BANTAM RD",,"BANTAM","CT","06750","2023-06-30T00:00:00.000","USED DEALER","POINT (-73.233652 41.725086)"
"U5191","DBA","DAVID A CROSBY","734 FERRY BLVD",,"STRATFORD","CT","06614","2024-09-30T00:00:00.000","USED DEALER","POINT (-73.116011 41.199401)"
"U7470","DBA","JOHNS SERVICECENTER","1552 WOLCOTT RD",,"WOLCOTT","CT","06716-1327","2023-02-28T00:00:00.000","USED DEALER","POINT (-72.962473 41.632043)"
"U8793",,"NEW ENGLAND MOTORS LLC","1110 DIXWELL AVE",,"HAMDEN","CT","06514-4730","2024-02-29T00:00:00.000","USED DEALER","POINT (-72.934562 41.343524)"
"U4035","DBA","DOMINIK CERAVOLO","1174 GOLD STAR HWY",,"GROTON","CT","06340-2716","2024-09-30T00:00:00.000","USED DEALER","POINT (-72.030959 41.382349)"
"U4654",,"VICS AUTO SERVICE","359 PARK ST",,"NEW BRITAIN","CT","06051-2728","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.771907 41.665339)"
"R1385",,"TURNPIKE TIRE AND AUTO SERVICE","71B S TURNPIKE RD",,"WALLINGFORD","CT","06492","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-72.842592 41.451187)"
"N2602",,"CREST FORD LLC","218 -222 FLANDERS RD",,"NIANTIC","CT","06357","2023-05-31T00:00:00.000","NEW DEALER","POINT (-72.210488 41.35402)"
"R5966",,"UP COUNTRY TIRE DISTRIBUTORS INC","82 BOSTON POST RD",,"WATERFORD","CT","06385","2022-11-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.120676 41.341743)"
"R7644","DBA","DBA VALVOLINE INSTANT OIL CHANGE","942 E MAIN ST",,"STAMFORD","CT","06902-4033","2023-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.521684 41.056116)"
"N2262","DBA","NORTHWEST HILLS CHEV BUICK GMC CADILLAC","2065 E MAIN ST",,"TORRINGTON","CT","06790","2024-08-31T00:00:00.000","NEW DEALER","POINT (-73.078819 41.821053)"
"U0121",,"VALS AUTO SERVICE INC","476 COLONY ST",,"MERIDEN","CT","06450","2024-03-31T00:00:00.000","USED DEALER","POINT (-72.792534 41.54974)"
"R7012",,"DKC AUTO SERVICE LLC","253 KENNEDY DR",,"PUTNAM","CT","06260-1638","2024-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-71.907661 41.920073)"
"U8232",,"MHQ INC","750 NEWFIELD ST",,"MIDDLETOWN","CT","06457-1869","2022-10-31T00:00:00.000","USED DEALER","POINT (-72.672515 41.579452)"
"R6884",,"PREMIERE AUTO SPORT CORPORATION","805 POST RD",,"DARIEN","CT","06820-4602","2022-11-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.468416 41.078962)"
"R6501",,"IMPORT SPECIALIST LLC","540 E MAIN ST UNIT 17",,"BRANFORD","CT","06405","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.766694 41.298606)"
"R0971",,"T AND J AUTO BODY INC","36 JENCKS ST",,"EAST HARTFORD","CT","06108-3911","2023-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.658135 41.774347)"
"R4563","DBA","DBA OTTAVIO MALLOZZI AND OTTAVIO MA","85 W MAIN ST",,"STAMFORD","CT","06902-5030","2024-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.546462 41.05118)"
"U4249",,"CONN USED PARTS AND AUTO WRECKNG INC","40 BREWERY ST",,"WATERBURY","CT","06708","2024-07-31T00:00:00.000","USED DEALER","POINT (-73.037554 41.537274)"
"U7848",,"VOLPE PREOWNED CARS LLC","2395 FOXON RD",,"NORTH BRANFORD","CT","06471-1500","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.749199 41.341638)"
