"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","studentgrouptype","studentgroup","gradelevel","testadministration","testsubject","suppression","count_of_students_expected","countmetstandard","count_of_students_expected_to_test_including_previously_passed","percentmetstandard","percentlevel1","percentlevel2","percentlevel3","percentlevel4","percentmettestedonly","percent_no_score","dataasof"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","SBAC","Math","None","78065","39516","78067","50.6%","0.2145775955934","0.2614359828348","0.2227502722090","0.2834176647665","0.5153507055846","0.0178184845961","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","AIM","ELA","None","655","355","656","54.1%","0.1725190839694","0.2793893129770","0.3587786259541","0.1816793893129","0.5446153846153","0.0076335877862","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","AIM","Math","None","654","378","655","57.7%","0.1269113149847","0.2859327217125","0.2431192660550","0.3333333333333","0.5826893353941","0.0107033639143","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","SBAC","ELA","None","74744","45519","74745","60.9%","0.1539655356951","0.2205929572942","0.3726854329444","0.2362999036711","0.6191745789917","0.0164561703949","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","SBAC","Math","None","74698","39092","74698","52.3%","0.1972877453211","0.2616803662748","0.2314519799726","0.2918819780984","0.5327627562145","0.0176979303328","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","AIM","ELA","None","677","414","680","60.9%","0.1166912850812","0.2570162481536","0.3855243722304","0.2215657311669","0.6189759036144","0.0192023633677","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","AIM","Math","None","681","441","683","64.6%","0.1086637298091","0.2290748898678","0.2966226138032","0.3480176211453","0.6562032884902","0.0176211453744","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","ELPA","ELPA","None","433","48","433","11.1%","0.0508083140877","0.8290993071593","0.1108545034642","0.0000000000000","0.1118881118881","0.0092378752886","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","SBAC","ELA","None","72381","43284","72381","59.8%","0.1491137176883","0.2347715560713","0.3688260731407","0.2291761650156","0.6090333474039","0.0181124880838","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","SBAC","Math","None","72334","37551","72334","51.9%","0.1968368955124","0.2642187629607","0.2344955346033","0.2846379296043","0.5296258162790","0.0198108773191","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","AIM","ELA","None","724","387","725","53.4%","0.1781767955801","0.2831491712707","0.3301104972375","0.2030386740331","0.5361111111111","0.0055248618784","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","AIM","Math","None","725","400","726","55.1%","0.1213793103448","0.3034482758620","0.2537931034482","0.2965517241379","0.5643564356435","0.0248275862068","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","ELPA","ELPA","None","312","36","312","11.5%","0.0576923076923","0.8269230769230","0.1153846153846","0.0000000000000","0.1153846153846","0.0000000000000","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","SBAC","ELA","None","72349","43701","72356","60.4%","0.1459453482425","0.2305491437338","0.3655475542163","0.2383861559938","0.6159897367938","0.0195717978133","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","SBAC","Math","None","72281","37273","72286","51.6%","0.1973686030907","0.2661695327956","0.2302956516926","0.2853031917101","0.5265849971034","0.0208630207108","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","AIM","ELA","None","693","214","693","30.9%","0.2337662337662","0.4227994227994","0.2539682539682","0.0548340548340","0.3198804185351","0.0346320346320","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","AIM","Math","None","681","259","681","38.0%","0.1703377386196","0.4185022026431","0.2217327459618","0.1585903083700","0.3924242424242","0.0308370044052","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","SBAC","ELA","None","71594","40888","71594","57.1%","0.1577087465430","0.2474090007542","0.3635919211107","0.2075173897253","0.5850168831912","0.0237729418666","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","06","SBAC","Math","None","71571","34560","71571","48.3%","0.2016738623185","0.2889857623897","0.2320353215687","0.2508418214081","0.4960029852031","0.0264632323147","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","ELA","None","626","360","628","57.3%","0.1325878594249","0.2827476038338","0.3801916932907","0.1916932907348","0.5792880258899","0.0127795527156","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","Math","None","625","359","627","57.3%","0.1680000000000","0.2528000000000","0.3408000000000","0.2304000000000","0.5758064516129","0.0080000000000","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","ELA","None","75967","49714","75968","65.4%","0.1404293969750","0.1827240775599","0.3926573380546","0.2617452314820","0.6694271632867","0.0224439559282","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","Math","None","75930","39901","75930","52.5%","0.2071381535624","0.2435532727512","0.2388120637429","0.2866851047016","0.5383152100590","0.0238114052416","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","ELA","None","660","374","661","56.6%","0.1530303030303","0.2712121212121","0.3484848484848","0.2166666666666","0.5712098009188","0.0106060606060","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","Math","None","657","416","658","63.2%","0.1461187214611","0.2115677321156","0.3439878234398","0.2876712328767","0.6384615384615","0.0106544901065","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","ELA","None","73510","47428","73511","64.5%","0.1414093320636","0.1929941504557","0.4086518840974","0.2365256427696","0.6586260050826","0.0204189906135","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","Math","None","73475","38834","73476","52.9%","0.2014698877169","0.2479891119428","0.2418237495746","0.2866961551548","0.5404205574961","0.0220210956107","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","ELA","None","662","367","662","55.4%","0.1404833836858","0.2975830815709","0.3444108761329","0.2099697885196","0.5585996955859","0.0075528700906","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","Math","None","669","401","669","59.9%","0.1494768310911","0.2421524663677","0.3617339312406","0.2376681614349","0.6048265460030","0.0089686098654","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","ELPA","ELPA","None","382","25","382","6.5%","0.1308900523560","0.8036649214659","0.0654450261780","0.0000000000000","0.0654450261780","0.0000000000000","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","ELA","None","73699","47135","73702","64.0%","0.1428377589926","0.1965426939307","0.4069390358078","0.2325811747784","0.6533045021068","0.0210993364903","2022-02-09T00:00:00.000"
"2016-17","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","Math","None","73644","39171","73645","53.2%","0.1943674976915","0.2505703112269","0.2449079354733","0.2869751778827","0.5445042189693","0.0231790777252","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","ELA","None","687","340","687","49.5%","0.1411935953420","0.3551673944687","0.3493449781659","0.1455604075691","0.4992657856093","0.0087336244541","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","Math","None","688","373","688","54.2%","0.1497093023255","0.2877906976744","0.3546511627906","0.1875000000000","0.5534124629080","0.0203488372093","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","ELPA","ELPA","None","260","6","260","2.3%","0.1500000000000","0.8269230769230","0.0230769230769","0.0000000000000","0.0230769230769","0.0000000000000","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","ELA","None","73612","45137","73616","61.3%","0.1523121230234","0.2089604955713","0.3865945769711","0.2265255664837","0.6292330642575","0.0256072379503","2022-02-09T00:00:00.000"
"2015-16","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","Math","None","73559","38387","73562","52.2%","0.1887736374882","0.2626735001835","0.2512812844111","0.2705311382699","0.5361492904235","0.0267404396470","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","ELA","None","717","177","717","24.7%","0.1966527196652","0.5132496513249","0.2189679218967","0.0278940027894","0.2580174927113","0.0432357043235","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","AIM","Math","None","690","210","690","30.4%","0.2855072463768","0.3623188405797","0.2405797101449","0.0637681159420","0.3196347031963","0.0478260869565","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","ELA","None","71701","42848","71701","59.8%","0.1621176831564","0.2102481136943","0.3888648693881","0.2087279117446","0.6161013415388","0.0300414220164","2022-02-09T00:00:00.000"
"2014-15","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","07","SBAC","Math","None","71702","36182","71702","50.5%","0.1972190454938","0.2653482469108","0.2522523778974","0.2523639507963","0.5217378765375","0.0328163789015","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","AIM","ELA","None","592","358","605","59.2%","0.1790540540540","0.2263513513513","0.3260135135135","0.2567567567567","0.5897435897435","0.0118243243243","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","AIM","Math","None","593","298","604","49.3%","0.2074198988195","0.2984822934232","0.2799325463743","0.2040472175379","0.4889267461669","0.0101180438448","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","AIM","Science","None","592","181","603","30.0%","0.3513513513513","0.3462837837837","0.2314189189189","0.0557432432432","0.2915951972555","0.0152027027027","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","SBAC","ELA","None","74058","46348","74063","62.6%","0.1400793972291","0.2060547138729","0.3871560128547","0.2386102784304","0.6438584547841","0.0280995976126","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","SBAC","Math","None","74017","36472","74019","49.3%","0.2528202980396","0.2241512085061","0.2005755434562","0.2921491008822","0.5081227185331","0.0303038491157","2022-02-09T00:00:00.000"
"2018-19","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","WCAS","Science","None","74028","41309","74033","55.8%","0.1970740800778","0.2151213054519","0.3156373264170","0.2423137191333","0.5751204433428","0.0298535689198","2022-02-09T00:00:00.000"
"2017-18","State","Multiple","State Total",,,"State Total",,,"State Total",,,"ELL","Non-English Language Learners","08","AIM","Science","None","604","179","605","29.6%","0.3162251655629","0.3642384105960","0.2466887417218","0.0480132450331","0.3022071307300","0.0248344370860","2022-02-09T00:00:00.000"
