"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","foster_care","non_foster_care","dataasof"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","2nd Grade","65","33","0","32","0","24","2","5","0","8","26","18","0","0","4","0","0","1","4","8","47","65","65","61","65","65","64","61","57","0","65","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","3rd Grade","81","42","0","39","0","30","2","2","0","5","42","12","0","0","4","0","1","3","4","11","69","81","81","77","81","80","78","77","70","0","81","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","4th Grade","64","34","0","30","0","17","3","1","0","3","40","5","0","1","7","0","0","1","5","4","59","64","63","57","64","64","63","59","60","0","64","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","5th Grade","77","33","0","44","0","19","2","9","0","9","38","9","1","1","11","0","0","0","8","5","68","76","76","66","77","77","77","69","72","0","77","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","AllGrades","513","261","0","252","0","198","17","28","0","43","227","83","2","2","36","0","1","24","23","50","430","511","511","477","513","512","489","490","463","0","513","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","Kindergarten","61","31","0","30","0","23","2","1","0","6","29","19","0","0","3","0","0","5","1","8","42","61","61","58","61","61","56","60","53","0","61","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","Pre-Kindergarten","80","45","0","35","0","44","3","3","0","6","24","0","0","0","0","0","0","14","0","2","80","80","80","80","80","80","66","80","78","0","80","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5325","Career Education Options Reengagement Program","105645","R","11th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5325","Career Education Options Reengagement Program","105645","R","12th Grade","12","5","0","7","0","2","1","3","0","0","6","1","0","0","2","0","0","2","1","2","11","12","12","10","12","12","10","11","10","0","12","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5325","Career Education Options Reengagement Program","105645","R","AllGrades","13","5","0","8","0","2","1","3","0","0","7","1","0","0","2","0","0","2","1","2","12","13","13","11","13","13","11","12","11","0","13","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","10th Grade","3","1","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","3","3","3","3","3","3","3","3","1","0","3","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","12th Grade","38","15","0","23","0","1","3","6","0","5","23","2","0","0","13","0","0","0","0","35","36","38","38","25","38","38","38","38","3","0","38","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","1st Grade","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","2nd Grade","3","0","0","3","0","1","0","0","0","0","2","1","0","0","0","0","0","0","0","2","2","3","3","3","3","3","3","3","1","0","3","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","3rd Grade","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","1","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","4th Grade","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","1","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","5th Grade","7","5","0","2","0","1","1","4","0","0","1","1","0","1","3","0","0","0","0","7","6","7","6","4","7","7","7","7","0","0","7","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","6th Grade","3","1","0","2","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","2","3","3","3","3","3","3","2","3","1","0","3","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","7th Grade","3","0","0","3","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","2","3","3","3","2","3","3","3","3","1","0","3","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","8th Grade","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","9th Grade","2","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","2","2","2","2","2","2","2","2","1","0","2","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","AllGrades","231","79","0","152","0","63","10","40","0","27","91","5","0","1","21","0","1","56","0","115","226","231","230","210","231","230","175","231","116","0","231","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","Kindergarten","4","0","0","4","0","1","0","0","0","2","1","1","0","0","0","0","0","1","0","3","3","4","4","4","4","4","3","4","1","0","4","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","Pre-Kindergarten","164","54","0","110","0","57","5","28","0","19","55","0","0","0","3","0","1","53","0","59","164","164","164","161","164","163","111","164","105","0","164","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","1st Grade","67","37","0","30","0","37","0","2","0","1","27","17","8","0","0","0","0","1","1","3","50","59","67","67","67","67","66","66","64","0","67","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","2nd Grade","120","57","0","63","1","70","2","6","0","6","35","13","54","0","3","0","1","5","4","5","107","66","120","117","120","119","115","116","115","0","120","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","3rd Grade","118","48","0","70","0","70","1","2","0","6","39","2","56","0","2","0","0","4","5","4","116","62","118","116","118","118","114","113","114","0","118","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","4th Grade","126","58","0","68","0","79","1","5","0","7","34","5","73","0","2","0","1","2","5","7","121","53","126","124","126","125","124","121","119","0","126","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","5th Grade","131","67","0","64","0","73","1","5","0","10","42","1","69","0","5","0","0","2","6","6","130","62","131","126","131","131","129","125","125","0","131","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","AllGrades","699","336","0","363","2","400","8","22","0","39","228","69","260","0","17","0","2","31","22","32","630","439","699","682","699","697","668","677","667","0","699","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","Half-day Kindergarten","2","0","0","2","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","1","0","2","2","2","2","2","2","2","1","0","2","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3742","Cherry Crest Elementary School","101389","P","Kindergarten","85","43","0","42","1","42","2","1","0","6","33","29","0","0","5","0","0","5","1","6","56","85","85","80","85","85","80","84","79","0","85","2022-04-22T00:00:00.000"
