"schoolyear","esd","countynumber","county","countydistrictnumber","district","buildingnumber","school","schooltypecode","gradespan","totalenrollment","numberamericanindianoral","percentamericanindianora","numberasian","percentasian","numberpacificislander","percentpacificislander","numberasianpacificislander","percentasianpacificislander","numberblack","percentblack","numberhispanic","percenthispanic","numberwhite","percentwhite","numbertwoormoreraces","percenttwoormoreraces","numbermales","percentmales","numberfemales","percentfemales","numbermigrant","percentmigrant","numbertransitionalbilingual","percenttransitionalbilingual","numberspecialeducation","percentspecialeducation","numberfreeorreducedpricedmeals","percentfreeorreducedpric","numbersection504","percentsection504","numberfostercare","percentfostercare","studentsperclassroomteacher","avgyearseducationalexperience","numberteacherswithatleas","percentteacherswithatlea"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","2425","Clover Park High School","P","9-12","1144","8","0.7","96","8.39","78","6.82","174","15.21","175","15.3","413","36.1","244","21.33","130","11.36","608","53.15","536","46.85","3","0.28","124","11.41","142","13.06","849","78.10","6","0.55","10","0.92","20","11.4","45","80.36"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","2943","Custer Elementary School","P","PK-5","319","1","0.31","12","3.76","8","2.51","20","6.27","62","19.44","71","22.26","143","44.83","22","6.9","179","56.11","140","43.89","0","0","22","7.03","100","31.95","242","77.32","3","0.96","N<10",,"15","13.8","13","61.9"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3455","Dower Elementary School","P","PK-5","302","3","0.99","22","7.28","11","3.64","33","10.93","59","19.54","79","26.16","88","29.14","40","13.25","153","50.66","149","49.34","0","0","38","12.54","45","14.85","248","81.85","2","0.66","N<10",,"17","15.9","8","44.44"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","4396","Evergreen Elementary School","P","PK-5","638","2","0.31","10","1.57","18","2.82","28","4.39","52","8.15","147","23.04","331","51.88","78","12.23","351","55.02","287","44.98","0","0","15","2.47","195","32.13","350","57.66","0","0","N<10",,"17","13.4","28","73.68"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","5027","Harrison Prep School","P","6-12","519","4","0.77","35","6.74","10","1.93","45","8.67","46","8.86","112","21.58","230","44.32","82","15.8","236","45.47","283","54.53","0","0","11","2.33","4","0.85","235","49.79","12","2.54","N<10",,"19","6.5","20","74.07"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3298","Hillside Elementary School","P","PK-5","451","8","1.77","11","2.44","14","3.1","25","5.54","59","13.08","121","26.83","202","44.79","36","7.98","224","49.67","227","50.33","0","0","23","5.23","74","16.82","321","72.95","6","1.36","N<10",,"18","10.9","19","76"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3248","Hudtloff Middle School","P","6-8","725","5","0.69","51","7.03","14","1.93","65","8.97","90","12.41","215","29.66","254","35.03","96","13.24","373","51.45","352","48.55","0","0","63","8.61","87","11.89","467","63.80","9","1.23","N<10",,"21","11.7","23","65.71"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3117","Idlewild Elementary School","P","PK-5","441","1","0.23","17","3.85","3","0.68","20","4.54","29","6.58","65","14.74","256","58.05","70","15.87","248","56.24","193","43.76","0","0","24","5.49","56","12.81","214","48.97","4","0.92","N<10",,"18","9.9","14","56"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3351","Lake Louise Elementary School","P","PK-5","346","3","0.87","3","0.87","17","4.91","20","5.78","27","7.8","70","20.23","147","42.49","79","22.83","170","49.13","176","50.87","0","0","35","10.03","27","7.74","265","75.93","3","0.86","N<10",,"16","11.8","14","66.67"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3456","Lakes High School","P","9-12","1432","10","0.7","86","6.01","54","3.77","140","9.78","229","15.99","264","18.44","618","43.16","171","11.94","748","52.23","684","47.77","0","0","4","0.31","124","9.46","680","51.87","29","2.21","N<10",,"21","13.7","46","67.65"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","2652","Lakeview Hope Academy","P","PK-5","471","1","0.21","28","5.94","23","4.88","51","10.83","68","14.44","226","47.98","84","17.83","41","8.7","229","48.62","242","51.38","0","0","140","30.17","65","14.01","425","91.59","0","0","N<10",,"17","12.3","22","81.48"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3602","Lochburn Middle School","P","6-8","560","2","0.36","39","6.96","44","7.86","83","14.82","81","14.46","226","40.36","90","16.07","78","13.93","269","48.04","291","51.96","1","0.18","65","11.4","79","13.86","493","86.49","8","1.4","N<10",,"16","11.9","18","52.94"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3297","Mann Middle School","P","6-8","405","3","0.74","12","2.96","14","3.46","26","6.42","54","13.33","87","21.48","191","47.16","44","10.86","226","55.8","179","44.2","0","0","15","3.96","55","14.51","217","57.26","9","2.37","N<10",,"18","15.6","17","73.91"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3763","Oakbrook Elementary School","P","PK-5","293","3","1.02","28","9.56","6","2.05","34","11.6","25","8.53","59","20.14","123","41.98","49","16.72","170","58.02","123","41.98","0","0","24","8.54","57","20.28","157","55.87","1","0.36","N<10",,"16","9.2","9","50"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","2189","Park Lodge Elementary School","P","PK-5","377","4","1.06","18","4.77","12","3.18","30","7.96","70","18.57","85","22.55","132","35.01","56","14.85","184","48.81","193","51.19","0","0","32","9.33","47","13.7","257","74.93","2","0.58","N<10",,"17","15","15","68.18"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","1880","Re-Entry High School","A","9-12","6","1","16.67","1","16.67","0","0","1","16.67","0","0","1","16.67","3","50","0","0","4","66.67","2","33.33","0","0","0","0","4","30.77","10","76.92","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","1882","Special Education Services/relife","S","PK-12","10","0","0","0","0","0","0","0","0","2","20","2","20","4","40","2","20","5","50","5","50","0","0","0","0","14","100","7","50.00","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","2651","Tillicum Elementary School","P","PK-5","321","0","0","4","1.25","20","6.23","24","7.48","32","9.97","115","35.83","106","33.02","44","13.71","167","52.02","154","47.98","0","0","65","19.01","36","10.53","312","91.23","2","0.58","N<10",,"16","15","18","90"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","5297","Transition Day Students","P","5-12","23","0","0","0","0","0","0","0","0","3","13.04","3","13.04","15","65.22","2","8.7","17","73.91","6","26.09","0","0","0","0","22","95.65","9","39.13","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3249","Tyee Park Elementary School","P","PK-5","457","0","0","10","2.19","43","9.41","53","11.6","49","10.72","213","46.61","78","17.07","64","14","235","51.42","222","48.58","0","0","117","27.46","56","13.15","386","90.61","2","0.47","N<10",,"16","9.9","18","64.29"
"2013-14","Puget Sound Educational Service District 121","27","Pierce","27400","Clover Park School District","3500","Woodbrook Middle School","P","6-8","508","7","1.38","18","3.54","24","4.72","42","8.27","69","13.58","146","28.74","182","35.83","62","12.2","262","51.57","246","48.43","0","0","26","5.37","85","17.56","377","77.89","5","1.03","N<10",,"18","10.5","19","67.86"
"2013-14","Educational Service District 101","38","Whitman","38300","Colfax School District","3366","Colfax High School","P","7-12","329","0","0","5","1.52","0","0","5","1.52","0","0","6","1.82","294","89.36","24","7.29","172","52.28","157","47.72","0","0","0","0","35","10.9","107","33.33","4","1.25","N<10",,"14","15.8","17","73.91"
"2013-14","Educational Service District 101","38","Whitman","38300","Colfax School District","2894","Leonard M Jennings Elementary","P","K-6","314","1","0.32","4","1.27","0","0","4","1.27","1","0.32","13","4.14","275","87.58","20","6.37","169","53.82","145","46.18","0","0","0","0","45","14.61","114","37.01","3","0.97","N<10",,"14","16.9","19","82.61"
"2013-14","Educational Service District 123","36","Walla Walla","36250","College Place School District","2114","Davis Elementary","P","PK-5","483","2","0.41","4","0.83","0","0","4","0.83","1","0.21","227","47","242","50.1","7","1.45","258","53.42","225","46.58","20","4.12","130","26.75","77","15.84","325","66.87","1","0.21","11","2.26","14","13.9","29","82.86"
"2013-14","Educational Service District 123","36","Walla Walla","36250","College Place School District","3541","John Sager Middle School","P","6-8","362","2","0.55","0","0","2","0.55","2","0.55","4","1.1","145","40.06","200","55.25","9","2.49","182","50.28","180","49.72","29","7.99","56","15.43","49","13.5","213","58.68","2","0.55","N<10",,"18","17.8","18","90"
"2013-14","Educational Service District 101","38","Whitman","38306","Colton School District","2588","Colton School","P","PK-12","170","0","0","4","2.35","0","0","4","2.35","3","1.76","3","1.76","156","91.76","4","2.35","85","50","85","50","0","0","0","0","27","15.25","30","16.95","9","5.08","N<10",,"11","14.7","13","86.67"
"2013-14","Educational Service District 101","33","Stevens","33206","Columbia (Stevens) School District","5283","Columbia Alternative School","A","9-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Educational Service District 101","33","Stevens","33206","Columbia (Stevens) School District","3508","Columbia High And Elementary","P","PK-12","153","36","23.53","1","0.65","0","0","1","0.65","0","0","14","9.15","78","50.98","24","15.69","86","56.21","67","43.79","0","0","0","0","28","17.95","122","78.21","2","1.28","N<10",,"9","20.3","12","70.59"
"2013-14","Educational Service District 123","36","Walla Walla","36400","Columbia (Walla Walla) School District","3613","Columbia Elementary","P","K-5","353","1","0.28","0","0","0","0","0","0","5","1.42","123","34.84","217","61.47","7","1.98","190","53.82","163","46.18","12","3.28","71","19.4","67","18.31","201","54.92","0","0","N<10",,"15","14.1","9","37.5"
"2013-14","Educational Service District 123","36","Walla Walla","36400","Columbia (Walla Walla) School District","4049","Columbia High School","P","9-12","297","4","1.35","2","0.67","0","0","2","0.67","0","0","70","23.57","204","68.69","17","5.72","150","50.51","147","49.49","8","2.73","10","3.41","36","12.29","108","36.86","0","0","N<10",,"13","15.4","19","82.61"
"2013-14","Educational Service District 123","36","Walla Walla","36400","Columbia (Walla Walla) School District","3012","Columbia Middle School","P","6-8","207","1","0.48","0","0","0","0","0","0","1","0.48","64","30.92","134","64.73","7","3.38","100","48.31","107","51.69","8","3.81","25","11.9","33","15.71","106","50.48","0","0","N<10",,"12","14.4","11","61.11"
"2013-14","Educational Service District 101","33","Stevens","33115","Colville School District","3831","Colville Junior High School","P","6-8","383","9","2.35","3","0.78","1","0.26","4","1.04","0","0","16","4.18","336","87.73","18","4.7","190","49.61","193","50.39","0","0","5","1.28","45","11.54","207","53.08","0","0","N<10",,"15","16.2","18","69.23"
"2013-14","Educational Service District 101","33","Stevens","33115","Colville School District","3310","Colville Senior High School","P","9-12","588","12","2.04","4","0.68","0","0","4","0.68","0","0","33","5.61","498","84.69","41","6.97","298","50.68","290","49.32","0","0","4","0.72","62","11.19","229","41.34","8","1.44","N<10",,"16","19.2","25","69.44"
"2013-14","Educational Service District 101","33","Stevens","33115","Colville School District","4180","Fort Colville Elementary","P","3-5","381","6","1.57","3","0.79","2","0.52","5","1.31","0","0","16","4.2","338","88.71","16","4.2","203","53.28","178","46.72","0","0","6","1.6","61","16.31","216","57.75","0","0","N<10",,"17","17.8","19","82.61"
"2013-14","Educational Service District 101","33","Stevens","33115","Colville School District","2957","Hofstetter Elementary","P","K-2","374","3","0.8","1","0.27","1","0.27","2","0.53","1","0.27","19","5.08","340","90.91","9","2.41","179","47.86","195","52.14","0","0","12","3.2","55","14.67","239","63.73","0","0","N<10",,"16","15.5","17","70.83"
"2013-14","Educational Service District 101","33","Stevens","33115","Colville School District","1594","Panorama School","A","PK-12","134","2","1.49","0","0","0","0","0","0","0","0","10","7.46","118","88.06","4","2.99","74","55.22","60","44.78","0","0","1","0.65","62","40.52","81","52.94","0","0","N<10",,"19","12.3","3","42.86"
"2013-14","Office of Superintendent of Public Instruction",,,"32931","Community Colleges of Spokane","5304","Institute for Extended Learning","P","9-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Northwest Educational Service District 189","29","Skagit","29011","Concrete School District","2577","Concrete Elementary","P","K-6","357","6","1.68","1","0.28","0","0","1","0.28","0","0","21","5.88","326","91.32","3","0.84","196","54.9","161","45.1","0","0","0","0","50","14.2","244","69.32","0","0","N<10",,"16","17.7","15","68.18"
"2013-14","Northwest Educational Service District 189","29","Skagit","29011","Concrete School District","2810","Concrete High School","P","7-12","171","2","1.17","0","0","0","0","0","0","0","0","5","2.92","160","93.57","4","2.34","94","54.97","77","45.03","0","0","0","0","19","12.26","81","52.26","0","0","N<10",,"14","21.1","9","75"
"2013-14","Northwest Educational Service District 189","29","Skagit","29011","Concrete School District","1762","Skagit River School House","A","K-12","8","1","12.5","0","0","0","0","0","0","0","0","0","0","7","87.5","0","0","6","75","2","25","0","0","0","0","0","0","0","0.00","0","0","N<10",,"8","24.9","1","100"
"2013-14","Northwest Educational Service District 189","29","Skagit","29011","Concrete School District","5087","Special Services School","S","PK-PK","3","0","0","0","0","0","0","0","0","0","0","0","0","3","100","0","0","2","66.67","1","33.33","0","0","0","0","3","100","2","66.67","0","0","N<10",,,"0","0",
"2013-14","Northwest Educational Service District 189","29","Skagit","29011","Concrete School District","1605","Twin Cedars High School","A","10-12","3","0","0","0","0","0","0","0","0","0","0","0","0","3","100","0","0","2","66.67","1","33.33","0","0","0","0","0","0","4","80.00","0","0","N<10",,"3","24.9","1","100"
