"_9298","_2019_20","state","_103300","washington_state","multiple","northwest_educational_service","_100009","_31016","arlington_school_district","_100014","_4327","eagle_creek_elementary","_102568","p","latitude","longitude","physicaladdress","mailingaddress","_2","two_way","_243","spanish","_80_20","kindergarten","_3","https_eaglecreek_asd_wednet","_1","districtcountdlschools","districtcountdlprograms","_2020_09_22_09_07_19_770"
"10131","2019-20","School","105910","Bridges Transition","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5406","Bridges Transition","105910","S","47.58094","-122.33011","7201 Beacon Ave S, Seattle, Washington, 98108","7201 Beacon Ave S, Seattle, Washington, 98108","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","1/27/2021"
"10132","2019-20","School","102542","Brier Elementary","Snohomish","Northwest Educational Service District 189","100009","31015","Edmonds School District","100075","3536","Brier Elementary","102542","P","47.788693","-122.282108","3625 232ND ST SW, BRIER, Washington, 98036-8258","3625 232ND ST SW, BRIER, Washington, 98036-8258","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10133","2019-20","School","102549","Brier Terrace Middle School","Snohomish","Northwest Educational Service District 189","100009","31015","Edmonds School District","100075","3650","Brier Terrace Middle School","102549","P","47.798199","-122.277049","22200 BRIER ROAD, BRIER, Washington, 98036-8099","22200 BRIER ROAD, BRIER, Washington, 98036-8099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10134","2019-20","School","101207","Brigadoon Elementary School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","3700","Brigadoon Elementary School","101207","P","47.299887","-122.378227","3601 SW 336th ST, Federal Way, Washington, 98023-2929","3601 SW 336th ST, Federal Way, Washington, 98023-2929","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10135","2019-20","School","100947","Brinnon Elementary","Jefferson","Olympic Educational Service District 114","100005","16046","Brinnon School District","100029","2836","Brinnon Elementary","100947","P","47.697345","-122.903223","46 SCHOOLHOUSE RD, BRINNON, Washington, 98320","46 SCHOOLHOUSE RD, BRINNON, Washington, 98320","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10136","2019-20","School","100924","Broadview Elementary","Island","Northwest Educational Service District 189","100009","15201","Oak Harbor School District","100175","3477","Broadview Elementary","100924","P","48.294786","-122.666859","473 SW Fairhaven Dr., Oak Harbor, Washington, 98277-0000","473 SW Fairhaven Dr., Oak Harbor, Washington, 98277-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10137","2019-20","School","101068","Broadview-Thomson K-8 School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2209","Broadview-Thomson K-8 School","101068","P","47.724691","-122.354147","13052 GREENWOOD AV N, SEATTLE, Washington, 98133-7309","13052 GREENWOOD AV N, SEATTLE, Washington, 98133-7309","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","1/27/2021"
"10138","2019-20","School","102787","Broadway Elementary","Spokane","Educational Service District 101","100001","32356","Central Valley School District","100039","2892","Broadway Elementary","102787","P","47.6639","-117.257347","11016 E Broadway Ave, Spokane Valley, Washington, 99206-5006","11016 E Broadway Ave, Spokane Valley, Washington, 99206-5006","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10139","2019-20","School","100668","Broadway Learning Center","Cowlitz","Educational Service District 112","100003","8122","Longview School District","100132","2665","Broadway Learning Center","100668","S","46.137685","-122.926729","1410 8th Avenue, Longview, Washington, 98632-3807","1410 8th Avenue, Longview, Washington, 98632-3807","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10140","2019-20","School","102274","Brookdale Elementary","Pierce","Puget Sound Educational Service District 121","100006","27402","Franklin Pierce School District","100090","3180","Brookdale Elementary","102274","P","47.13794","-122.440991","11213 S Sheridan Ave , Tacoma, Washington, 98444","11213 S Sheridan Ave , Tacoma, Washington, 98444","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10141","2019-20","School","101498","Brookside Elementary","King","Puget Sound Educational Service District 121","100006","17412","Shoreline School District","100236","3230","Brookside Elementary","101498","P","47.755","-122.290121","17447 37th Avenue N.E., Lake Forest Park, Washington, 98155-5499","17447 37th Avenue N.E., Lake Forest Park, Washington, 98155-5499","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10142","2019-20","School","102702","Browne Elementary","Spokane","Educational Service District 101","100001","32081","Spokane School District","100247","2218","Browne Elementary","102702","P","47.704347","-117.464197","5102 N Driscoll Blvd, Spokane, Washington, 99205-6099","5102 N Driscoll Blvd, Spokane, Washington, 99205-6099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10143","2019-20","School","102133","Browns Point","Pierce","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","2872","Browns Point","102133","P","47.302512","-122.426449","1526 51st St Ne, Tacoma, Washington, 98422-0000","1526 51st St Ne, Tacoma, Washington, 98422-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","1/27/2021"
"10144","2019-20","School","101720","Brownsville Elementary","Kitsap","Olympic Educational Service District 114","100005","18401","Central Kitsap School District","100038","2994","Brownsville Elementary","101720","P","47.642031","-122.607147","8795 ILLAHEE RD NE, SILVERDALE, Washington, 98311-0008","8795 Illahee Rd NE, BREMERTON, Washington, 98311","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10145","2019-20","School","102147","Bryant","Pierce","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","3397","Bryant","102147","P","47.254749","-122.460783","717 S Grant Ave, Tacoma, Washington, 98405-0000","717 S Grant Ave, Tacoma, Washington, 98405-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","1/27/2021"
"10146","2019-20","School","102718","Bryant Center","Spokane","Educational Service District 101","100001","32081","Spokane School District","100247","3008","Bryant Center","102718","A","47.66532","-117.436395","N 910 Ash St, Spokane, Washington, 99201-1811","N 910 Ash St, Spokane, Washington, 99201-1811","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10147","2019-20","School","101087","Bryant Elementary School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2372","Bryant Elementary School","101087","P","47.671718","-122.291945","3311 NE 60 ST, SEATTLE, Washington, 98115-7318","3311 NE 60 ST, SEATTLE, Washington, 98115-7318","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","1/27/2021"
"10148","2019-20","School","106409","Bryant Montessori Middle School","Pierce","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","5627","Bryant Montessori Middle School","106409","P","47.254749","-122.460783","717 S. Grant Ave, Tacoma, Washington, 98405","717 S. Grant Ave, Tacoma, Washington, 98405","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","1/27/2021"
"10149","2019-20","School","101325","Bryn Mawr Elementary School","King","Puget Sound Educational Service District 121","100006","17403","Renton School District","100216","2439","Bryn Mawr Elementary School","101325","P","47.497963","-122.229481","8212 S 118th St, Seattle, Washington, 98178-3854","8212 S 118th St, Seattle, Washington, 98178-3854","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10150","2019-20","School","101356","Bsd Voc Ed/Career Educ Options (Closed after 2014-2015 school year)","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","1832","Bsd Voc Ed/Career Educ Options (Closed after 2014-2015 school year)","101356","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","6","6","1/27/2021"
"10151","2019-20","School","101754","Burley Glenwood Elementary","Kitsap","Olympic Educational Service District 114","100005","18402","South Kitsap School District","100244","4029","Burley Glenwood Elementary","101754","P","47.438539","-122.648314","100 SW LAKEWAY BLVD, PORT ORCHARD, Washington, 98367-0000","100 SW LAKEWAY BLVD, PORT ORCHARD, Washington, 98367-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10152","2019-20","School","102366","Burlington Edison High School","Skagit","Northwest Educational Service District 189","100009","29100","Burlington-Edison School District","100030","2362","Burlington Edison High School","102366","P","48.478232","-122.337411","301 N BURLINGTON BLVD, BURLINGTON, Washington, 98233-1199","301 N BURLINGTON BLVD, BURLINGTON, Washington, 98233-1199","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10153","2019-20","School","103837","Burlington-Edison Alternative School","Skagit","Northwest Educational Service District 189","100009","29100","Burlington-Edison School District","100030","1928","Burlington-Edison Alternative School","103837","A","48.478157","-122.337203","301 N Burlington Blvd, Burlington, Washington, 98233-2298","301 N Burlington Blvd, Burlington, Washington, 98233-2298","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10154","2019-20","School","100613","Burnt Bridge Creek Elementary Sch","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","4299","Burnt Bridge Creek Elementary Sch","100613","P","45.65649794","-122.5225941","14619A NE 49th Street, Vancouver, Washington, 98682-6308","14619A NE 49th Street, Vancouver, Washington, 98682-6308","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","1/27/2021"
"10155","2019-20","School","100599","Burton Elementary School","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","3736","Burton Elementary School","100599","P","45.642153","-122.526815","14015 NE 28th Street, Vancouver, Washington, 98682-8172","14015 NE 28th Street, Vancouver, Washington, 98682-8172","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","1/27/2021"
"10156","2019-20","School","100710","Butler Acres Elementary","Cowlitz","Educational Service District 112","100003","8458","Kelso School District","100115","3082","Butler Acres Elementary","100710","P","46.151352","-122.89388","1609 Burcham St, Kelso, Washington, 98626-0000","1609 Burcham St, Kelso, Washington, 98626-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10157","2019-20","School","101229","Byron Kibler Elementary School","King","Puget Sound Educational Service District 121","100006","17216","Enumclaw School District","100080","2980","Byron Kibler Elementary School","101229","P","47.210826","-121.996684","2057 Kibler Ave, Enumclaw, Washington, 98022-2798","2057 Kibler Ave, Enumclaw, Washington, 98022-2798","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10158","2019-20","School","101626","C O Sorenson","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","2493","C O Sorenson","101626","P","47.771052","-122.224334","19705 88 AV NE, Bothell, Washington, 98011-2121","19705 88 AV NE, Bothell, Washington, 98011-2121","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10159","2019-20","School","100632","CAM Academy","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","45.790304","-122.545411","715 NW ONSDORFF BLVD., BATTLE GROUND, Washington, 98604-0000","PO Box 200, BATTLE GROUND, Washington, 98604-0200","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10160","2019-20","School","106175","Camas Elementary","Yakima","Educational Service District 105","100002","39207","Wapato School District","100284","5544","Camas Elementary","106175","P","46.43857927","-120.4182692","1010 South Camas Ave, Wapato, Washington, 98951","1010 South Camas Ave, Wapato, Washington, 98951","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10161","2019-20","School","103279","Camas Elementary (Closed after 2017-2018 school year)","Yakima","Educational Service District 105","100002","39207","Wapato School District","100284","2960","Camas Elementary (Closed after 2017-2018 school year)","103279","P","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10162","2019-20","School","100629","Camas High School","Clark","Educational Service District 112","100003","6117","Camas School District","100031","4567","Camas High School","100629","P","45.612164","-122.398577","26900 SE 15TH ST, Camas, Washington, 98607-7296","26900 SE 15TH ST, Camas, Washington, 98607-7296","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"10163","2019-20","School","102306","Camas Prairie Elementary","Pierce","Puget Sound Educational Service District 121","100006","27403","Bethel School District","100022","4296","Camas Prairie Elementary","102306","P","47.096377","-122.427391","320  176th Street East, Spanaway, Washington, 98387-8322","320  176th St E, Spanaway, Washington, 98387-8322","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","1/27/2021"
"10164","2019-20","School","106163","Camas School District Open Doors","Clark","Educational Service District 112","100003","6117","Camas School District","100031","5532","Camas School District Open Doors","106163","R","45.59273","-122.40115","1919 NE Ione St, Camas, Washington, 98607","1919 NE Ione St, Camas, Washington, 98607","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
