"questionnaire","village","district","sex","age","education","physc_pca","physc_score","weath_score","sespca","agri_score","agric_pca","hum_capitalpca","hum_score","gov_score","governance_pca","healthpca","health_score","infrast_score","infrastr_pca"
"477","NAMAKO CELL","BUDUDA","Female","38","No schooling","2nd lowest","-0.85386765","0.174069837","3rd lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","4th lowest","1.963922143","0.328139812","3rd lowest"
"164","BUKUNA","BUDUDA","Male","63","Other","2nd lowest","-1.14609468","1.069774508","4th Lowest","1.309596181","5th quantile","Atleast Sec  education","0.851217806","0.750082731","Average","2nd lowest","-1.703270435","-0.038423479","3rd lowest"
"188","BUNANZASHI LOWER","BUDUDA","Male","73","Other","Highest quantile","1.995630741","0.174069837","3rd lowest","-1.731778026","1st quantile","Atleast Sec  education","0.851217806","0.443284094","Average","2nd lowest","-1.467443347","-1.98935461","Lowest quantile"
"3","NABUYEMBE","BUDUDA","Male","78","Primary","3rd lowest","0.264293522","0.709678233","4th Lowest","0.745543182","4th quantile","None-Primary","-0.253881603","0.798443437","Average","4th lowest","0.722852409","-0.824164808","2nd lowest"
"85","NABUKYE","BUDUDA","Male","49","Primary","Highest quantile","1.747392893","0.539726198","3rd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","-0.298785597","Average","2nd lowest","-0.668670297","-0.837050021","2nd lowest"
"194","SHEELO","BUDUDA","Male","49","Primary","2nd lowest","-1.368992209","-0.002493593","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.394746125","Average","2nd lowest","-0.507707715","-0.038423479","3rd lowest"
"339","SHAMUYI","BUDUDA","Male","32","Primary","Highest quantile","1.865820885","0.131242976","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-1.575776696","-0.824164808","2nd lowest"
"216","SOOLA","BUDUDA","Male","50","Primary","4th lowest","1.419619441","-0.147078797","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.653944969","Average",,,"0.328139812","3rd lowest"
"344","SOWETO CELL","BUDUDA","Female","69","Tertiary","Lowest quantile","-3.388633966","-1.116537213","2nd lowest",,,"Atleast Sec  education","3.061416626","-0.394746125","Average","Highest quantile","2.981585979","1.126766324","4th lowest"
"180","TSEBILYA","BUDUDA","Female","29","Primary","4th lowest","0.716224492","0.43135646","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","1.58811295","Highest","2nd lowest","-0.866826057","-0.824164808","2nd lowest"
"233","MABALE","BUDUDA","Female","30","Primary","3rd lowest","-0.141598538","-0.40436542","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","3rd lowest","-0.155779883","-1.98935461","Lowest quantile"
"252","SHISAMBWA","BUDUDA","Female","50","No schooling","Lowest quantile","-2.4993608","0.174069837","3rd lowest","-3.888186455","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest",,,"-0.824164808","2nd lowest"
"414","BUKUNA","BUDUDA","Female","65","No schooling","Lowest quantile","-3.866872787","0.009154201","3rd lowest","1.309596181","5th quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","1.126766324","4th lowest"
"457","BUSHAKI","BUDUDA","Male","58","Primary","Highest quantile","3.987783194","-0.11086335","3rd lowest","0.042939801","3rd quantile","None-Primary","-0.253881603","-0.394746125","Average",,,"-1.98935461","Lowest quantile"
"43","MASHIOMA","BUDUDA","Male","49","Primary","4th lowest","0.946209371","0.887398839","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.750082731","Average","3rd lowest","-0.217706576","-1.98935461","Lowest quantile"
"83","NABUYEMBE","BUDUDA","Male","58","Primary","4th lowest","1.449323535","0.709678233","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.58811295","Highest","4th lowest","1.878648162","-1.190728068","2nd lowest"
"320","SAKUSAKU","BUDUDA","Male","49","Other","Highest quantile","2.307410479","1.812034488","Highest quantile","1.934972525","5th quantile","Atleast Sec  education","0.851217806","0.798443437","Average","Lowest quantile","-2.286822796","-0.578354478","3rd lowest"
"234","Mabale","BUDUDA","Male","21","Primary","3rd lowest","-0.195647836","-1.401470423","2nd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.750082731","Average","3rd lowest","0.036939189",,
"141","NABUYEMBE","BUDUDA","Female","30","Primary","Highest quantile","1.799521208","-0.40436542","3rd lowest","-0.380429715","2nd quantile","None-Primary","-0.253881603","0.750082731","Average",,,"-1.98935461","Lowest quantile"
"126","SHISAMBURA","BUDUDA","Male","33","Primary","Highest quantile","1.999233961","1.25189805","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"-1.190728068","2nd lowest"
"42","MASHIOMO","BUDUDA","Female","39","Primary","2nd lowest","-1.302910209","-0.646471739","2nd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","-1.491975188","Lowest","2nd lowest","-0.583267808","-1.98935461","Lowest quantile"
"416","TSEBILYA","BUDUDA","Male","50","Primary","2nd lowest","-0.719304383","-2.290156364","Lowest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","-1.847134471","Lowest",,,"-0.837050021","2nd lowest"
"394","NAMETSI","BUDUDA","Male","34","Primary","Highest quantile","2.933233976","0.709678233","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.394923389","Average","4th lowest","1.252875924","-1.98935461","Lowest quantile"
"340","BUNANZUCHI LOWER","BUDUDA","Male","32","Tertiary","4th lowest","1.114191055","1.574621677","Highest quantile","1.232369065","4th quantile","Atleast Sec  education","3.061416626","0.798443437","Average","4th lowest","0.855441093","-1.98935461","Lowest quantile"
"166","BUNANZUSHI LOWER","BUDUDA","Female","80","No schooling","Highest quantile","2.547926426","0.709678233","4th Lowest","0.106396146","3rd quantile","None-Primary","-1.358981013","1.58811295","Highest","Lowest quantile","-1.975307107","-0.038423479","3rd lowest"
"77","NYESESHE","BUDUDA","Female","53","No schooling","Lowest quantile","-1.707552075","-1.577984452","Lowest quantile","1.309596181","5th quantile","None-Primary","-1.358981013","1.943272233","Highest","4th lowest","1.283574104","-0.025538282","3rd lowest"
"364","TSUTSU CELL","BUDUDA","Male","45","No schooling","Lowest quantile","-4.840606213","-0.646471739","2nd lowest",,,"None-Primary","-1.358981013","-0.749905467","Average","4th lowest","1.963922143","1.126766324","4th lowest"
"380","MONYI","BUDUDA","Male","20","Primary","2nd lowest","-1.631860375","-1.358643532","2nd lowest","0.042939801","3rd quantile","None-Primary","-0.253881603","-0.749905467","Average","Lowest quantile","-3.341797113","-1.98935461","Lowest quantile"
"342","BUNANZUSHI LOWER","BUDUDA","Male","35","Other","4th lowest","1.066581368","0.131242976","3rd lowest","1.309596181","5th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","2nd lowest","-1.188055754","-1.190728068","2nd lowest"
"56","RUSHINYEKWA LOWER","BUDUDA","Male","73","Primary","3rd lowest","-0.106294945","0.345179021","3rd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","0.798443437","Average","4th lowest","0.995117724","-0.025538282","3rd lowest"
"127","SHISAMBURA","BUDUDA","Male","24","Tertiary","4th lowest","0.614688039","1.25189805","4th Lowest","0.808999538","4th quantile","Atleast Sec  education","3.061416626","-0.298785597","Average",,,"1.126766324","4th lowest"
"474","NAMAKO","BUDUDA","Male","69","Primary","Highest quantile","3.682952404","1.610837102","Highest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","1.58811295","Highest",,,"0.759318352","4th lowest"
"434","UKHA","BUDUDA","Male","49","Primary","Lowest quantile","-1.823065042","-0.002493593","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.702305675","Average","Lowest quantile","-2.632307768","-1.98935461","Lowest quantile"
"361","BUSHAKI","BUDUDA","Female","52","Primary","Lowest quantile","-3.002585649","-0.934006333","2nd lowest","0.106396146","3rd quantile","None-Primary","-0.253881603","-0.749905467","Average","2nd lowest","-1.862676024","-1.98935461","Lowest quantile"
"484","SHIKHAMASI CELL","BUDUDA","Female","72","No schooling","Lowest quantile","-2.648627758","-1.358643532","2nd lowest","0.606992841","4th quantile","None-Primary","-1.358981013","-0.347146302","Average","Highest quantile","2.099612713","-1.98935461","Lowest quantile"
"432","KUBEWO","BUDUDA","Male","71","Primary","2nd lowest","-1.264730334","1.021439552","4th Lowest","0.606992841","4th quantile","None-Primary","-0.253881603","1.58811295","Highest","Lowest quantile","-2.632307768","-1.98935461","Lowest quantile"
"111","KUBEWO","BUDUDA","Male","24","Primary","Highest quantile","2.700736046","-1.440093637","Lowest quantile","1.934972525","5th quantile","None-Primary","-0.253881603","0.798443437","Average",,,"-0.824164808","2nd lowest"
"66","MONYI","BUDUDA","Male","45","Primary","4th lowest","0.583358765","-0.753288567","2nd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.58811295","Highest","4th lowest","1.706164002","-0.824164808","2nd lowest"
"235","MABALE","BUDUDA","Female","37","Primary","4th lowest","0.579291344","1.42300725","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.58811295","Highest","2nd lowest","-1.638242006",,
"261","SHEELO","BUDUDA","Male","45","Primary","4th lowest","1.434699893","-0.576725125","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.750082731","Average","4th lowest","1.706164002","-0.824164808","2nd lowest"
"458","BUSHAKI","BUDUDA","Male","29","Primary","Highest quantile","2.437167168","-0.041116744","3rd lowest","-1.708409309","1st quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"-1.98935461","Lowest quantile"
"229","MABALE","BUDUDA","Female","66","No schooling","Highest quantile","1.878392339","-0.897873759","2nd lowest","1.934972525","5th quantile","None-Primary","-1.358981013","-0.702305675","Average","3rd lowest","-0.159120977","-0.837050021","2nd lowest"
"419","BUSHIYI","BUDUDA","Male","18","Primary","Highest quantile","2.233172417","-1.288896918","2nd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","1.58811295","Highest",,,"0.328139812","3rd lowest"
"137","NAKAYONZO","BUDUDA","Male","36","Primary","Highest quantile","2.606442451","0.709678233","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.394746125","Average",,,,
"449","SHELO","BUDUDA","Female","46","Primary","Highest quantile","2.950668097","0.709678233","4th Lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","-0.702305675","Average","Lowest quantile","-2.570381165","-1.190728068","2nd lowest"
"150","BUSHINYEKWA","BUDUDA","Male","45","Other","3rd lowest","-0.120236382","1.610837102","Highest quantile","1.232369065","4th quantile","Atleast Sec  education","0.851217806","-1.847134471","Lowest","3rd lowest","0.524568141","-0.025538282","3rd lowest"
"370","NASHITA","BUDUDA","Male","56","No schooling","2nd lowest","-1.324674964","1.25189805","4th Lowest","1.10654366","4th quantile","None-Primary","-1.358981013","1.943272233","Highest","2nd lowest","-0.75626862","0.328139812","3rd lowest"
"15","KUBEO","BUDUDA","Male","60","Primary","4th lowest","1.043024421","-0.816423774","2nd lowest","-0.722032726","2nd quantile","None-Primary","-0.253881603","-1.847134471","Lowest","3rd lowest","0.263468862","-1.98935461","Lowest quantile"
"28","KUBEO","BUDUDA","Male","73","Primary","3rd lowest","0.152961805","-0.646471739","2nd lowest","-1.410865307","1st quantile","None-Primary","-0.253881603","-0.749905467","Average","3rd lowest","-0.159120977","-1.98935461","Lowest quantile"
"170","MABALE","BUDUDA","Female","29","Primary","4th lowest","1.493736267","-0.40436542","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.653944969","Average","Lowest quantile","-2.919207096","-1.98935461","Lowest quantile"
"211","NAKOKOLO","BUDUDA","Male","80","Primary","3rd lowest","-0.434948802","-0.11086335","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.981585979","0.328139812","3rd lowest"
"251","BUSHAKI","BUDUDA","Female","25","Other","2nd lowest","-1.006058216","0.013357903","3rd lowest","-1.347408891","1st quantile","Atleast Sec  education","0.851217806","-1.847134471","Lowest","Lowest quantile","-1.959471583","-0.025538282","3rd lowest"
"110","KUBEWO","BUDUDA","Male","56","Primary","4th lowest","0.645676017","0.709678233","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.394746125","Average",,,"-1.98935461","Lowest quantile"
"78","LWANDA","BUDUDA","Male","49","Primary","Lowest quantile","-1.702779174","-1.358643532","2nd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","0.443284094","Average","4th lowest","1.675465703","-0.025538282","3rd lowest"
"41","MASHIOMO","BUDUDA","Female","30","Primary","Lowest quantile","-3.060225248","-1.937078834","Lowest quantile","-1.834234834","1st quantile","None-Primary","-0.253881603","-0.394746125","Average","4th lowest","1.90199542","1.126766324","4th lowest"
"139","NAKAYONZO","BUDUDA","Male","26","Primary","4th lowest","0.97922647","0.539726198","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.298785597","Average",,,,
"18","BUSHINYEKWA","BUDUDA","Male","75","Other","Highest quantile","2.774373293","2.749408722","Highest quantile","1.934972525","5th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","2nd lowest","-1.188055754","2.537766457","Highest quantile"
"22","LWANDA","BUDUDA","Male","26","Primary","4th lowest","0.97900629","-1.187534332","2nd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","0.490883917","Average","Highest quantile","2.386512041","-1.190728068","2nd lowest"
"373","SHANEMBA","BUDUDA","Female","22","Primary","Highest quantile","3.020694017","1.617448568","Highest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","3rd lowest","0.260367066","-1.190728068","2nd lowest"
"436","NASHEFU","BUDUDA","Male","63","Primary","Highest quantile","2.977420092","1.192548752","4th Lowest","0.808999538","4th quantile","None-Primary","-0.253881603","1.943272233","Highest",,,"0.328139812","3rd lowest"
"30","NYEHE","BUDUDA","Female","48","No schooling","3rd lowest","-0.157754436","0.137854397","3rd lowest",,,"None-Primary","-1.358981013","0.798443437","Average",,,"1.126766324","4th lowest"
"125","SHISAMBA","BUDUDA","Male","22","Primary",,,"0.673462808","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603",,,,,"1.126766324","4th lowest"
"88","NAKAYONZO","BUDUDA","Male","46","Primary","4th lowest","1.467029095","0.709678233","4th Lowest","-0.041752063","3rd quantile","None-Primary","-0.253881603","0.798443437","Average","2nd lowest","-1.188055754","-1.98935461","Lowest quantile"
"332","BUKUNA","BUDUDA","Female","28","Tertiary",,,"0.673462808","4th Lowest","1.934972525","5th quantile","Atleast Sec  education","3.061416626","1.58811295","Highest","Lowest quantile","-1.899101973","-1.98935461","Lowest quantile"
"95","MASHIOMO","BUDUDA","Female","21","Primary","2nd lowest","-0.596579671","0.004117817","3rd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-0.866826057","-0.824164808","2nd lowest"
"385","NAMUBI","BUDUDA","Male","35","No schooling","Lowest quantile","-2.631473064","-1.358643532","2nd lowest","-1.708409309","1st quantile","None-Primary","-1.358981013","-0.749905467","Average","4th lowest","1.283574104","-1.98935461","Lowest quantile"
"355","NAMUBI","BUDUDA","Female","34","Primary","Lowest quantile","-1.990566373","-0.002493593","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","-1.847134471","Lowest","2nd lowest","-0.6402964","-0.038423479","3rd lowest"
