"pais","idnum","estratopri","estratosec","upm","prov","municipio","pardistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","epp1","epp3","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc19","parex19a","parh150","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar7","fear10","vic44","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","parclien","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","leng4","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","sexi","colori","ti","uniq_id","sex"
"12","1cc4a1e8-d420-4dee-9c28-87080071ec8b-a991fb213ff2403340317513","1202","2","12110505","1211","121105","12110505","12110505177","1","3","1","04feb2014","1","2","1985","29","1","3","2","2","2","2","5","1","3","1","4","1","4","4","3","6","2","1","1","2","2","999999","999999","999999","2","2","2","3","3","4","4","1","1","5","5","4","4","1","6","4","7","7","2","3","6","1","4","1","1","1","1","4","1","1","1","4","7","7","1","2","3","3","4","4","2","4","5","7","5","1","4","5","3","3","1","10","1","1","1","5","5","4","7","8","1","4","7","3","1","0","0","0","999999","0","999999","0","999999","0","2","3","2","1","1","2","1","1","2","2","0","0","1","999999","1","1","1","1201","999999","999999","1","1201","3","888888","2","2","999999","6","4","13","1","4","1","2","4","4","4","3","2","2","12","4","1","2","1","4","7","5","2","1","2","2","1","4","0","0","1","1201","1","1","1","1","1","1","888888","1","0","1","0","1","0","0","1","1","0","0","1","0","0","2","3","2","6","27.183000000000003","PAR14_0148","2"
"12","1d3d99f4-01af-473b-8358-bae94e85ff6b-9309d2089fe7060240323271","1205","3","12080202","1208","120802","12080202","12080202121","1","4","1","22jan2014","1","2","1958","56","1","27","888888","3","2","1","5","1","2","4","2","2","2","4","1","5","1","2","1","1","2","999999","999999","999999","2","2","2","3","3","4","4","1","2","4","5","6","7","1","7","1","5","1","7","2","7","1","7","3","1","6","4","3","6","1","4","1","7","6","1","2","1","2","2","3","1","1","4","2","2","1","5","6","1","3","2","8","5","2","5","8","9","4","5","9","8","6","4","3","1","0","0","0","0","0","0","0","0","0","2","1","2","1","2","999999","2","999999","2","2","0","0","1","3","1","1","1","1201","999999","999999","1","1201","2","2","2","2","999999","5","4","10","888888","999999","1","2","2","4","1","3","2","2","12","1","5","1","1","4","16","10","2","2","2","1","2","3","0","3","1","1201","2","5","1","1","1","1","82","1","1","1","2","1","0","1","1","1","1","1","1","1","1","2","3","2","5","34.616","PAR14_0149","2"
"12","1d3d99f4-01af-473b-8358-bae94e85ff6b-9309d2089fe7060240323273","1205","3","12080202","1208","120802","12080202","12080202121","1","4","1","22jan2014","1","2","1981","33","2","3","3","2","2","2","3","2","3","4","2","4","4","4","2","888888","2","2","1","2","2","999999","999999","999999","2","2","3","3","3","4","3","2","3","888888","2","3","6","4","888888","888888","3","4","3","3","2","3","4","888888","3","3","4","4","3","888888","5","1","6","4","4","2","3","2","2","3","2","4","7","6","4","7","3","6","3","2","2","4","2","4","3","3","6","4","3","3","2","3","6","3","2","0","0","0","999999","999999","0","0","0","0","2","1","2","1","2","999999","2","999999","2","1","1","0","2","1","1","1","1","1201","999999","999999","2","999999","3","2","1","1","999999","10","10","4","2","888888","1","2","1","4","2","3","2","2","12","2","1","2","5","999999","5","999999","2","1","2","3","1","5","4","4","2","1202","3","5","1","1","888888","1","888888","1","0","1","0","1","0","0","1","1","0","0","1","0","0","2","4","2","5","30.366","PAR14_0150","2"
"12","1d9046fe-7f33-44c9-b468-b50c9691fe9c-f2d2a4cb3f1ebd5240321136","1204","3","12060606","1206","120606","12060606","12060606104","2","5","1","25jan2014","1","2","1971","43","2","1","3","2","2","2","3","1","3","2","2","4","4","4","3","10","2","1","1","1","2","999999","999999","999999","2","2","3","3","2","3","3","2","1","5","4","5","5","1","3","5","3","6","5","2","2","4","2","4","4","7","6","2","4","3","6","5","4","4","5","2","2","2","2","4","4","3","2","5","5","4","3","5","2","3","2","5","6","7","10","7","6","5","6","3","4","6","6","2","1","0","0","0","999999","0","999999","0","0","0","2","1","2","3","2","999999","2","999999","2","2","0","1","1","2","1","1","1","1201","999999","999999","2","999999","3","888888","2","2","999999","888888","888888","888888","3","4","3","2","888888","888888","3","3","2","2","16","2","1","1","2","1","11","6","2","2","2","2","3","3","2","3","1","1202","2","2","1","888888","888888","1","32","1","1","1","0","1","1","1","1","1","1","1","1","1","1","2","5","2","8","33.566","PAR14_0151","2"
"12","1d9046fe-7f33-44c9-b468-b50c9691fe9c-f2d2a4cb3f1ebd5240321140","1204","3","12060606","1206","120606","12060606","12060606104","2","5","1","25jan2014","1","2","1986","28","1","22","2","2","2","2","2","2","3","2","2","2","4","4","2","888888","1","1","1","2","2","999999","999999","999999","2","2","2","3","2","4","3","1","5","6","4","4","5","4","4","5","5","7","5","5","5","6","6","5","4","5","4","5","5","3","4","3","5","5","6","2","2","3","2","2","1","4","5","4","5","4","4","5","1","2","2","8","8","3","3","4","3","2","2","5","3","5","5","2","2","0","0","0","999999","999999","999999","0","0","0","2","5","2","1","2","999999","2","999999","2","2","0","0","1","3","1","1","1","988888","999999","999999","2","999999","3","4","2","2","888888","888888","4","888888","3","2","3","2","888888","888888","888888","3","2","2","16","8","1","1","5","999999","10","999999","2","2","2","2","1","7","4","4","2","1202","2","1","1","888888","888888","1","888888","1","1","1","0","0","0","1","1","1","0","0","1","0","0","2","5","2","8","30.766","PAR14_0152","2"
"12","1ed0aac6-ef27-4005-b63d-b6b48ca9212e-327ff9a84e8d080c40328152","1203","3","12020606","1202","120206","12020606","12020606040","2","5","1202","24jan2014","1","2","1995","19","2","4","888888","1","2","2","888888","2","4","2","4","4","4","4","1","5","2","1","888888","888888","1","888888","888888","3","1","3","2","1","1","3","888888","2","3","1","1","1","1","1","7","7","1","7","1","1","7","7","888888","888888","7","1","1","1","888888","7","7","1","1","7","1","1","2","2","2","2","6","4","7","7","7","7","1","888888","888888","888888","1","10","10","10","3","888888","888888","888888","888888","1","1","7","888888","2","888888","0","0","0","999999","999999","999999","999999","999999","0","2","1","2","1","1","2","2","999999","2","2","1","0","1","4","2","1","2","999999","5","999999","2","999999","2","3","2","2","1","10","5","10","4","999999","4","999999","1","4","4","3","2","1","10","888888","1","1","4","999999","888888","999999","2","1","2","2","1","5","1","0","2","1202","3","5","1","888888","888888","888888","888888","1","0","1","0","1","0","1","1","1","0","0","1","1","0","2","5","2","6","36.783","PAR14_0153","2"
"12","1ed0aac6-ef27-4005-b63d-b6b48ca9212e-327ff9a84e8d080c40328153","1203","3","12020606","1202","120206","12020606","12020606040","2","5","1202","24jan2014","1","2","1991","23","2","4","2","1","2","1","2","1","888888","1","4","1","4","4","888888","5","1","888888","888888","888888","2","999999","999999","999999","2","888888","2","888888","888888","4","888888","2","7","888888","888888","888888","888888","888888","7","7","1","7","1","1","7","7","888888","888888","888888","888888","888888","7","7","888888","888888","888888","888888","7","888888","888888","2","2","2","2","3","4","888888","7","888888","888888","7","888888","888888","888888","2","10","888888","888888","888888","10","10","888888","888888","888888","1","888888","888888","2","888888","0","0","0","0","999999","999999","0","999999","888888","2","888888","2","888888","1","1","2","999999","2","1","1","0","888888","1","2","1","2","999999","5","999999","2","999999","888888","3","2","2","999999","888888","888888","888888","888888","999999","888888","999999","888888","888888","888888","3","1","1","1","888888","1","1","5","999999","888888","999999","2","2","888888","2","3","4","2","2","888888","1202","3","5","5","888888","888888","888888","888888","0","0","0","0","0","0","1","1","0","0","0","0","999999","0","2","5","2","6","38.183","PAR14_0154","2"
"12","1f913a87-9070-4494-a880-f84f35e6cab5-96f095331909127140322105","1204","2","12060202","1206","120602","12060202","12060202098","2","3","1","23jan2014","1","2","1986","28","1","27","1","1","2","2","3","2","4","1","2","4","4","4","2","888888","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","3","2","6","5","5","4","2","5","5","6","3","3","6","4","5","5","5","888888","888888","4","5","4","888888","6","6","888888","4","5","888888","2","2","2","2","2","1","1","4","6","5","3","4","6","1","2","2","7","5","3","2","8","8","8","7","7","3","3","5","2","2","0","0","0","999999","999999","999999","0","0","0","2","888888","2","2","2","999999","2","999999","2","2","0","0","2","2","2","2","2","999999","77","999999","2","999999","3","1","2","2","999999","888888","888888","4","2","2","1","2","2","3","2","3","2","2","11","2","1","2","5","999999","988888","999999","2","2","2","1","2","3","1","1","1","1205","5","2","1","1","888888","2","888888","1","0","1","0","1","0","1","0","1","1","1","1","1","0","2","1","2","4","47.15","PAR14_0155","2"
"12","1f913a87-9070-4494-a880-f84f35e6cab5-96f095331909127140322108","1204","2","12060202","1206","120602","12060202","12060202098","2","3","1","23jan2014","1","1","1987","27","2","7","1","2","2","2","3","2","3","4","4","4","4","999999","2","10","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","3","1","7","7","6","7","7","6","4","7","5","7","7","7","7","5","7","6","5","7","7","7","4","3","7","2","6","2","2","2","1","2","3","3","2","2","7","6","2","6","7","2","2","2","1","8","10","1","1","10","10","7","10","5","3","3","6","3","2","0","0","0","999999","0","999999","999999","999999","0","1","1","2","1","2","999999","2","999999","2","2","0","0","2","888888","1","1","1","1201","999999","999999","1","1201","3","2","2","2","999999","4","4","2","3","2","1","2","2","2","3","3","2","2","12","2","1","1","1","4","9","8","2","2","2","1","1","4","1","0","2","1205","5","2","1","1","888888","1","888888","1","0","1","1","1","1","1","0","1","0","0","1","1","0","2","2","2","4","25.816","PAR14_0156","1"
"12","20be8392-5860-4be8-9f4d-5571a14b96c6-b2044f4a096d764840319200","1203","2","12010101","1201","120101","12010101","12010101028","2","3","1202","26jan2014","1","2","1974","40","2","4","3","1","2","2","2","2","3","3","1","4","4","4","4","1","2","1","1","1","2","999999","999999","999999","2","3","2","3","3","4","3","2","7","988888","7","6","5","4","3","2","1","1","2","1","2","1","3","1","1","5","6","3","6","7","7","4","5","7","7","1","4","888888","2","2","6","2","7","7","7","4","1","7","1","2","2","8","10","2","4","5","6","3","4","6","1","7","7","2","2","0","0","0","999999","0","999999","1","1","0","2","1","2","1","1","3","2","999999","2","2","0","0","999999","4","1","1","1","1201","999999","999999","2","999999","4","888888","2","2","999999","5","1","4","4","999999","4","999999","4","4","3","3","2","2","6","1","1","4","5","999999","4","999999","2","2","4","1","2","4","0","2","1","1202","3","5","3","888888","888888","888888","8","0","0","1","0","1","0","1","0","0","0","0","1","0","0","2","5","2","11","32.15","PAR14_0157","2"
"12","20be8392-5860-4be8-9f4d-5571a14b96c6-b2044f4a096d764840319203","1203","2","12010101","1201","120101","12010101","12010101028","2","3","1202","26jan2014","1","1","1990","24","888888","14","888888","1","2","2","2","2","4","1","4","4","3","999999","2","9","2","1","888888","1","2","999999","999999","999999","2","2","2","2","1","4","1","2","7","7","5","7","5","7","4","888888","5","5","888888","6","7","5","6","888888","6","5","6","4","4","888888","888888","1","5","7","1","2","2","999999","2","2","2","2","7","7","5","7","3","7","1","2","1","10","5","1","4","10","888888","888888","888888","1","1","888888","888888","888888","2","0","0","0","999999","999999","999999","999999","999999","0","888888","888888","2","2","2","999999","2","999999","2","1","0","0","999999","999999","2","1","2","999999","5","999999","888888","999999","4","3","1","2","999999","4","888888","888888","888888","999999","888888","999999","888888","4","888888","2","2","2","6","888888","1","1","3","999999","888888","999999","2","1","2","3","1","6","1","1","1","1201","2","5","2","888888","888888","888888","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","5","2","11","41.5","PAR14_0158","1"
"12","20d1aaf7-7222-48f6-a640-b22578fbb012-dbec051edfaab5064032558","1205","3","12080707","1208","120807","12080707","12080707126","2","5","1202","21jan2014","1","1","1962","52","2","58","2","2","2","1","2","2","4","1","3","2","2","999999","3","7","2","888888","888888","2","2","999999","999999","999999","2","2","2","3","2","4","2","888888","3","5","4","4","6","5","6","2","6","6","2","4","6","6","5","3","4","2","5","4","3","888888","6","3","4","5","5","2","2","2","2","2","1","4","3","5","4","6","4","2","1","2","2","988888","888888","5","3","6","6","3","5","1","1","5","6","888888","2","0","0","0","0","0","999999","0","0","1","2","1","2","2","2","999999","2","999999","2","2","0","0","3","3","1","1","1","1201","999999","999999","1","1201","3","2","2","2","3","4","12","888888","2","2","2","2","2","988888","2","3","2","1","12","1","1","1","1","4","2","2","2","1","3","2","6","4","0","4","2","1202","2","4","1","1","1","1","80","1","0","1","0","1","0","0","1","1","1","0","1","0","0","2","3","1","5","56.666000000000004","PAR14_0159","1"
"12","20e989a8-2f49-4bf3-aae2-013918cf82bd-327ff9a84e8d080c40328155","1203","3","12020606","1202","120206","12020606","12020606039","2","5","1202","24jan2014","1","1","1967","47","2","4","3","3","1","1","4","1","3","4","3","2","4","999999","1","4","1","2","1","888888","2","999999","999999","999999","2","4","2","3","3","4","4","2","3","5","1","3","1","4","7","2","5","5","5","4","4","4","1","3","1","3","3","4","5","1","2","1","1","888888","888888","1","2","2","3","4","6","4","7","7","888888","1","7","1","1","3","1","5","10","1","3","10","10","10","10","1","1","7","1","2","2","0","0","0","0","0","999999","0","0","0","2","1","2","1","1","3","2","999999","2","2","0","1","4","4","1","1","1","988888","999999","999999","2","999999","1","3","1","2","1","1","10","1","1","2","3","888888","2","888888","2","3","2","2","1","1","1","1","1","4","2","888888","1","1","3","3","2","9","4","8","1","1202","3","5","4","1","888888","1","888888","1","0","1","0","0","0","1","1","0","0","0","1","0","0","2","5","2","6","52.083","PAR14_0160","1"
"12","23015b99-a2bf-4854-99a3-d21f4fd17e2d-9309d2089fe7060240323384","1205","2","12072424","1207","120724","12072424","12072424119","2","3","1202","26jan2014","1","1","1969","45","2","4","2","2","2","1","2","1","4","4","4","4","4","999999","2","2","2","1","1","2","2","999999","999999","999999","2","2","2","3","3","4","3","2","2","1","2","2","2","5","7","3","7","6","1","5","1","7","2","2","5","888888","3","1","1","1","1","1","1","7","6","2","3","3","2","2","1","4","7","6","1","1","5","7","3","3","2","10","5","5","10","9","5","9","9","9","1","6","7","3","2","0","0","0","999999","0","999999","999999","0","0","2","5","2","1","1","3","2","999999","2","2","0","0","2","3","1","1","1","988888","999999","999999","2","999999","4","2","2","2","999999","888888","10","11","1","2","1","4","2","4","2","3","2","2","6","888888","1","1","1","4","6","5","2","2","2","2","2","6","2","4","1","1202","3","5","1","1","888888","1","80","1","0","1","1","1","0","1","1","1","0","0","1","0","0","2","6","2","5","26.65","PAR14_0173","1"
"12","210145e7-6cdd-43cb-b6bc-b4084cab1da3-228984546e101d1d4031885","1204","3","12041717","1204","120417","12041717","12041717070","2","5","1202","22jan2014","1","2","1992","22","2","15","1","1","2","1","4","2","2","2","4","4","4","4","3","988888","2","2","1","988888","2","999999","999999","999999","2","4","2","3","3","4","888888","2","7","1","1","1","6","4","7","4","1","7","6","4","4","1","7","1","4","1","4","1","1","888888","888888","888888","888888","888888","1","2","2","4","2","4","6","4","7","6","7","7","3","7","1","2","1","10","1","1","1","1","6","1","10","1","10","1","7","2","2","0","0","0","0","999999","999999","1","1","888888","2","1","2","2","2","999999","2","999999","2","2","0","0","4","1","2","1","2","999999","5","999999","2","999999","4","2","1","2","999999","4","4","4","888888","999999","2","2","2","888888","2","3","2","1","6","888888","4","4","5","999999","888888","999999","2","2","2","3","1","6","0","0","1","1201","3","5","1","1","888888","1","888888","1","0","1","0","1","0","1","1","0","0","1","1","1","0","2","5","1","4","33.35","PAR14_0161","2"
"12","210145e7-6cdd-43cb-b6bc-b4084cab1da3-228984546e101d1d4031886","1204","3","12041717","1204","120417","12041717","12041717070","2","5","1202","22jan2014","1","1","1993","21","2","21","3","2","2","2","4","2","4","2","4","4","2","999999","1","1","1","1","1","2","2","999999","999999","999999","2","3","1","3","3","4","2","2","1","3","1","1","1","1","3","1","1","4","7","3","1","1","6","1","1","1","1","1","1","6","7","1","1","1","1","2","4","4","3","3","3","4","7","7","1","2","4","4","3","1","1","10","10","10","1","1","9","10","10","10","1","1","7","3","1","0","0","1","0","0","0","999999","999999","1","2","1","1","1","2","999999","2","999999","2","2","0","0","1","1","1","1","2","999999","2","999999","1","1218","2","3","1","1","2","4","4","10","4","999999","1","2","2","4","3","3","2","2","11","8","1","2","1","4","1","0","2","1","2","2","3","2","0","1","1","1202","3","3","2","1","1","2","888888","1","0","1","0","0","0","1","1","1","1","1","1","0","0","2","3","1","4","35.833","PAR14_0162","1"
"12","210d2ab0-4f69-4456-b78b-43a7c87c3586-9309d2089fe7060240323297","1205","3","12071212","1207","120712","12071212","12071212116","2","5","1202","23jan2014","1","2","1960","54","1","4","2","2","2","2","2","1","4","2","2","3","4","4","1","888888","2","2","2","1","2","999999","999999","999999","2","2","2","3","3","4","1","2","4","7","3","2","6","7","5","6","2","7","5","3","1","6","7","7","7","6","3","5","6","1","2","4","4","2","5","1","2","3","2","2","2","4","2","5","1","3","5","2","3","2","2","7","8","3","9","5","2","3","3","2","1","6","7","3","1","0","0","0","999999","999999","999999","999999","999999","0","2","1","2","1","2","999999","2","999999","2","2","0","0","1","1","1","1","1","1201","999999","999999","2","999999","2","2","2","2","999999","10","4","13","4","999999","4","999999","4","4","4","3","2","2","3","888888","1","1","5","999999","5","999999","2","2","2","2","2","3","0","6","2","1202","3","5","1","888888","888888","888888","888888","1","0","1","0","0","0","1","1","1","0","0","1","0","0","2","3","2","5","25.316","PAR14_0163","2"
