"village","country","guinea","senegal","householdsincommunity","timetoclosestmarket","hasmotorizedtransport","costtoclosestmarket","roadquality","transportearnings","ispeul","isdjallonke","isbedik","isbassari","istanda","isdiakhanke","ismalinke","ismandingo","ismende","pplinhh","agworkersinhh","kidsinschool","workoutsideag","ismason","iswelldigger","ischauffeur","issmallbusiness","issellstrees","iswoodworker","isblacksmith","ismechanic","istailor","isgriot","isgardener","ismarabout","ispensioner","isinvolvedingold","monthlyearnings","age","grewcorn","grewfonio","grewrice","grewsorghum","grewpeanuts","grewpotatoes","grewcabbage","grewcotton","grewsweetpotato","grewbeans","grewcassava","grewtarot","grewokra","grewbissap","grewtiguagelen","grewjakatu","numbercropsgrown","areacorn","areafonio","arearice","areasorghum","areapeanuts","areapotatoes","areacabbage","areacotton","areabeans","areacassava","areaokra","areabissap","areatiguagelen","boughtfertilizer","wasofferedfertilizer","usedurea","usednpk","ureaamt","npkamt","ureaprice","npkprice","fertilizedpotatoes","fertilizedcabbage","fertilizedcorn","fertilizedrice","fertilizedcotton","fertilizedpeanuts","fertilizedbissap","fertilizedjakatu","fertilizedmillet","fertilizedfonio","fertilizedcassava","mulch","manure","leavebranches","gathercompost","usedherbicide","herbicidepricebottle","herbicidepricesack","herbicidesacks","herbicidebottle","herbicidecorn","herbicidepeanuts","herbiciderice","herbicidecotton","herbicidebeans","herbicidefonio","herbicidemillet","herbicidebissap","herbicidejakatu","boughtinsecticide","insecticidepricepacket","insecticidepricebottle","insecticidebottles","insecticidepackets","insecticidecabbage","insecticidepotatoes","insecticidetrees","insecticidecotton","insecticidepeanuts","usedplow","plowedcorn","plowedpeanuts","plowedfonio","plowedpotatoes","plowedrice","plowedmillet","plowedcotton","cattleowned","cattlerented","paidtorentcattle","trainedcattle","daystrainedcattle","plowowned","plowcost","plowyearsowned","paytoborrowplow","farmonhill","cornonslope","riceonslope","fonioonslope","potatoesonslope","beansonslope","peanutsonslope","milletonslope","cottononslope","erosionispositive","erosionseverity","hiredlabor","dayslaborworked","amtlaborpaid","wagerateearly","wageratelate","helpedothers","dayshelpedothers","foniovarsknown","foniovarsgrown","foniosacs","foniosoilkansa","foniosoilsand","foniosoilndantaari","foniosoilkoccu","foniosoildounkiire","foniodaysseeding","foniodaysweeding","foniodaysharvesting","foniototaldays","foniokile","foniokileppl","foniokilespent","foniounpoundedsacssold","foniounpoundedprice","foniounpoundedsoldmonth","foniounpoundedearned","foniopoundedsoldmeasures","foniopoundedtimetopound","foniopoundedmeasureprice","foniopoundedmonthsold","foniopoundedearned","foniodaystoeatsack","cornvarsknown","cornvarsgrown","cornsacks","cornsoilkansa","cornsoilsand","cornsoildounkiire","cornsoilkoccu","corndaysseeding","corndaysweeding","corndaysharvesting","cornkile","cornkileppl","cornkilecost","cornsackssold","cornwhensold","cornprice","cornamtearned","milletvarsknown","milletvarsgrown","milletsacks","milletsoildounkiire","milletsoilsand","milletsoilkoccu","milletdaysseeding","milletdaysweeding","milletdaysharvesting","milletkile","milletkileppl","milletkilespent","milletsackssold","milletwhensold","milletprice","milletamtearned","peanutsvarsknown","peanutsvarsgrown","peanutssacs","peanutssoilkansa","peanutssoilndantaari","peanutssoilsand","peanutssoildounkiire","peanutssoilkoccu","peanutsdaysseeding","peanutsdaysweeding","peanutsdaysharvested","peanutskile","peanutskileppl","peanutskilespent","peanutssacssold","peanutswhensold","peanutssoldsacprice","peanutsearned","ricevarsknown","ricevarsgrown","ricesacks","ricesoilkansa","ricesoildounkiire","ricedaysseeding","ricedaysweeding","ricedaysharvesting","ricekile","ricekileppl","ricekilespent","ricesold","ricesoldmonth","ricesoldsacks","riceprice","riceamtearned","cottonamtharvested","cottonpaidseeds","cottonsoilkoccu","cottonsoildounkiire","cottonsoilsand","cottondaysseeding","cottondaysweeding","cottondaysharvesting","cottonkile","cottonkileppl","cottonkilespent","cottonamtearned","cottonlostmoney","putesacks","puteprice","putesoldamt","tarotsacks","tarotsoilkansa","tarotdaysharvesting","tarotsold","tarotwhensold","tarotsackssold","tarotprice","tarotamtearned","cabbagesacks","cabbagesoildounkiire","cabbagedaysplanting","cabbagedaysweeding","cabbagedaysharvesting","cabbagesold","cabbagesoldmonth","cabbagesoldamt","cabbageprice","cabbageamtearned","potatovarsknown","potatovarsgrown","potatopaidseeds","potatoamtharvested","potatosoil","potatodaysplanting","potatodaysweeding","potatodaysharvesting","potatosold","potatowheresold","potatowhensold","potatosoldkg","potatosoldprice","cassavavarsgrown","cassavasoilkansa","cassavasoilndanta","cassavapeople","cassavadaysplanting","cassavasold","cassavasoldamt","cassavaprice","cassavaamtearned","cassavaleavessold","cassavaleavesearned","cowsown","cowsnumber","milkamtearned","cattleinnoculated","cattleinnoculationcost","livestocksold","livestockamtmade","productivetreeshas","productivetreesspecies","mangoesowns","mangoesamtearned","mangoesprice","bananasowns","bananasamtearned","orangesowns","orangetrees","orangesamtearned","orangesprice","avocadosowns","avocadosamtearned","avocadopricesac","monthsofrain","tempforcrops","hotterlongterm","coolerlongterm","drierlongterm","wetterlongterm","changeshuman","needtoplanttrees","changesfromtreeamt","plantothercrops","othernatresourcemgmttechniques","religiouspraygod","precipmoredamaging","moralproblems","meanstationtemp","meanstationprecip","meanartestemp","meanartesprecip","foniopoundedsackssold","foniopoundedsackprice","corntotaldays","millettotaldays","peanutstotaldays","ricetotaldays","cabbagetotaldays","potatosoildounkiire","potatosoilkebele","potatosoilkansa","potatosoilndantaari","rateofinterest","lifetimeofplow","ssmi_win","ssmi_spr","ssmi_sum","ssmi_fall","artesjan","artesfeb","artesmar","artesapr","artesmay","artesjun","artesjul","artesaug","artessep","artesoct","artesnov","artesdec","distance"
"Madina Woula","Senegal","0","1","12","120","1","500","2",,"1","0","0","0","0","0","0","0","0","11","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","4","0.75","0","0.75","0.5","1","0","0","0","0","0","0","0","0","1","0","1","0","50","0","700","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","1","0","0","1","3","1","20000","6","0","0","0","0","0","0","0","0","0","0","1","1","1","4","12000","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5250","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","3","30","7","0","0","0","0","0","8000","0","2","2","5","0","0","0","7","30","14","0","0","0","0","0","8500","0","2","1","20","0","0","0","0","0","5","30","30","0","0","0","4","6","5000","20000","2","1","14","0","0","4","30","14","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"32000","1","3000","1","135000","1","1","1","0","0","0","0","0","0","0","0","0","0","0",,"3","0","0","0","0","0","0","0","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","40","51","65","48","0","0","0","0","0","0.04","30","20.8105","26.6468","27.641","23.0861","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","203938.3"
"Ibel","Senegal","0","1","100","40","1","1000","3",,"1","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0.25","0.25","0","0","0","0","0","0","0","0","0","0.25","0","1","0","1","0","50","0","700","500","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2000","3","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","9000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","20000","1000","1000","1","2","3","3","2","0","0","0","1","0","5","1","2","8","1","6","5000","0","12500","0","0","0","0","0","0","0","30","1","0","5","0","0","0","0","2","2","5","2","5","5000","2","9","7000","14000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","2","1","12","0","0","0","0","1","3","1","4","1","10","7500","0","0","6250","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","7500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","6","3","0","0","1","0","0","0","0","0","1","0","0","1","28.92","1184.41","29.68","761.79","0","0","9","0","8","0","0","0","0","0","0","0.04","30","20.6041","26.1539","27.2635","22.9628","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","47207.22"
"Ibel","Senegal","0","1","100","35","1","1000",,,"1","0","0","0","0","0","0","0","0","5","5","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",,"60","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","4","0.5","0.25","0","0","0.25","0","0","0.25","0","0","0","0","0","1","0","1","0","50","0","700","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","4100","2000","4","1","1","1","0","1","0","0","0","0","0","1","0","2500","4","0","0","0","0","1","0","1","1","1","1","0","0","0","1","0","0","25000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4","12500","500","500","1","4","2",,"3","0","0","0","1","0","7","4","7","18","1","5","5000","1","10000","2","10000","0","0","0","0","0","30","3","2","10","0","0","0","1","4","21","3",,"5","3000","4","2","10000","40000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","2",,"8","0","0","0","0","1","5","8","3","0","0","4500","0","0","6250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7500","0",,"22500","1","0","0","2","20","30","1","7","35000","75000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","1","0","0","1","0","0","0","0","0","0","28.92","1184.41","29.68","761.79","0","0","28","0","16","0","0","0","0","0","0","0.04","30","20.6041","26.1539","27.2635","22.9628","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","47207.22"
"Ibel","Senegal","0","1","100","30","1","1000","3",,"1","0","0","0","0","0","0","0","0","24","6","7","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",,"80","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0.5","0.25","0.5","0","0.25","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2000","7","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","1","0","0","1","7","1","30000","3","0","0","0","0","0","0","0","0","0","0","0","3","1","14","55000","1000","1000","1","4","4","1","5","1","0","0","0","0","8","9","7","24","3","10","3333","1","15000","10","15000","10","7.5","1000","10","10000","0","2","0","16","0","0","1","0","3","15","4","5","20","6000","6","4","10000","60000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","4","1","7","0","0","0","0","1","3","1","2","2","20",,"0","0","6250","0","7","1","20","0","1","4","6","6","1","25","12500","1","4","4","7500","30000","5",,"1","0","0","1","7","30","6","25","45000","80000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0","0","0","0","0","0","0","0","0","28.92","1184.41","29.68","761.79","0.3030303","33000","22","0","6","16","0","0","0","0","0","0.04","30","20.6041","26.1539","27.2635","22.9628","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","47207.22"
"Oussounkala","Senegal","0","1","11","90","0",,"2",,"0","0","1","0","1","0","0","0","0","22","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","1","1","0","1","1","0","0","1","0","0","0","0","0","0","1","0","6","2","0.25","0","0","1.25","0","0","1","0","0","0","0","0.125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1500","10","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","7","1","40000","8","0","1","0","0","0","0","0","0","1","0","0","5","0","0","0","1000","1000","1","5","2","1","2","0","0","0","1","0","1","10","1","12","1","20","5000","0","5250","0","0","0","0","0","0","0","15","2","0","26","0","0","1","0","10","30","14","1","50","25000","2","11","8000","16000","3","1","5","0","0","1","14","30","7","1","50","0","0","0","8500","0","2","2","20","0","0","0","1","0","14","2","30","0","0","0","6","4","4000","24000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"25000","0","1","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","1","145000",,"3","0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","0","1","0","1","1","1","0","0","1","0","0","28.92","1302.66","29.68","761.79","0","0","54","51","46","0","0","0","0","0","0","0.04","30","20.6041","26.1539","27.2635","22.9628","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","84077.8"
"Oussounkala","Senegal","0","1","11","120","0",,"2",,"0","0","1","0","1","0","0","0","0","17","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","4","2","0.5","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2000","12","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","7","1","20000","15","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1000","1000","1","3","4","1","3","0","0","0","1","0","1","14","1","16","1","20","10000","0.3","5250",,"1500","0","0","0","0","0","0","2","0","40","0","0","1","0","20","30","21","1","80","35000","15","2","9000","135000","5","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","6","1","20","0","0","0","1","0","20","7","20","2","26","7500","3","3","3500","10500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"139493","0","0","0","8","16","30","1","16","5000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"25000","0","0","1","200000",,"2","1","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","1","0","1","1","1","0","0","1","0","0","28.92","1302.66","29.68","761.79","0","0","71","0","47","0","0","0","0","0","0","0.04","30","20.6041","26.1539","27.2635","22.9628","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","84077.8"
"Oussounkala","Senegal","0","1","11","120","0",,"2",,"0","0","1","0","1","0","0","0","0","4","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","70","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.5","0.5","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2000","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","0","0","0","1000","500","1","4","4",,"3","0","0","0","1","0","1","7","2","10","2","16","8000","0","5250","0","0","0","0","0","0","0","14","2","0",,"0","0","1","0","2","2",,"0","0","0","0","0","8500","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","4","1","20","0","0","0","1","0","30","30","30","0","0","0","0","0","3750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","1","75000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","1","0","0","0","0","0","0","0","1","0","28.92","1302.66","29.68","761.79","0","0",,"0","90","0","0","0","0","0","0","0.04","30","20.6041","26.1539","27.2635","22.9628","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","84077.8"
"Sinthou Roudji","Senegal","0","1","33","15","1","3000","3",,"1","0","0","0","0","0","0","0","0","18","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","1","0.125","0.25","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2000","0","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","1","48000","0",,"1","50000","20","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1250","1250","0","0","2","1","2","0","1","0","0","0","1","7","4","12","2","4",,"0","14000","0","0","10","7.5","500","10","5000","60","0","0","10","0","1","0","0","4","35","7","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","1","1","15","0","0","1","0","0","5","14","21","4","19",,"5",,"6000","30000","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","4","5","1","0","0","0","0","0","0","0","0","0","0","0","28.92","1184.41","29.68","761.79","0.3030303","16500","46","0","40","0","0","0","0","0","0","0.04","30","20.6041","26.1539","27.2635","22.9628","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","9282.191"
"Sinthou Roudji","Senegal","0","1","33","28","1","3000",,,"1","0","0","0","0","0","0","0","0","11","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15000","45","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0.125","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2000","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","1","7","1","32900","3","0","0","0","0","0","0","0","0","0","0","0","3","1","7","17500","1000","750","1","7","3","2","1","0","1","0","0","0","1","14","10","25","0","0","0","0","14000","0","0","0","0","0","0","0","30","3","0","27","0","1","0","0","7","30","20",,"5",,,"0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","1","1","7","0","0","1","0","0","3","10","30","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"75000","0","0","1","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","1","0","1","0","1","0","1","0","0","1","28.92","1184.41","29.68","761.79","0","0","57","0","43","0","0","0","0","0","0","0.04","30","20.6041","26.1539","27.2635","22.9628","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","9282.191"
"Sinthou Roudji","Senegal","0","1","33","40","1","3000",,,"0","0","0","0","0","1","0","0","1","5","5","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","175000","33","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.5","1","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2250","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","90","50000","1500","500","1","3","4","2","10","0","1","0","1","0","14","30","45","89","4","36",,,"14000","5","8000","10","7.5","750","12","7500","30","2","0","5","0","0","0","0","2","7","7","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3",,"15","0","0","0","0","0","7","7","45","0","0","0","0","0","6000","0","3",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","0","0","1","0","1","0","0","0","0","1","28.92","1184.41","29.68","761.79","0.3030303","24750","16","0","59","0","0","0","0","0","0","0.04","30","20.6041","26.1539","27.2635","22.9628","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","9282.191"
"Matacossi","Senegal","0","1","45","60","1","1000","3",,"1","0","0","0","0","0","0","0","0","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","4","0.5","0.125","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","18","0","167","188","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2000","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","1","5","1","15000","25","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","500","500","1","5","3","2","1","0","0","0","1","0","1","0","3","4","0","0","0","0","8750","0","0","0","0","0","0","0","20","1","0","5","0","0","0","1","7","30","10","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","4","1","15","0","0","0","1","0","6","30","30","0","0","0","4","4","7500","30000","8",,"0","0","0","0","0","0","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"18000","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","47","0","66","0","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","84098.53"
"Matacossi","Senegal","0","1","45","60","1","1000","2",,"1","0","0","0","0","0","0","0","0","9","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","5","0.5","0.25","0.25","0","0.5","0","0","0","0","0.25","0","0","0","0","0","0","0","0","0","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7500","2000","10","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","1","7","1","0","10","0","0","0","0","0","0","0","0","0","0","0","1","1","14","15000","500","500","1","10","2","2","4","0","1","0","0","0","3","3","9","15","1","4","5000","0.6","8750","4","5000","10","7.5","750","4","7500","25","2","1","5","0","0","1","0","7","14","14","1","15","15000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","2",,"17","0","0","0","1","0","14","30","14","0","0","0","10","4","5000","50000","6",,"6","0","1","14","0","7","1","6","5000","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"120000","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0","0","0","0","0","1","1","0","0","28.92","1302.66","29.68","761.79","0.3030303","24750","35","0","58","21","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","84098.53"
"Matacossi","Senegal","0","1","45","120","1","1000","2",,"1","0","0","0","0","0","0","0","0","13","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0.25","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1",,"31","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1000","500","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8750","0","0","0","0","0","0","0","20","3","1","14","0","0","1","0","10","28","8",,"2","3000","3","3","10000","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3",,"4","0","0","0","1","0","1","2","1","0","0","0","1","3","5000","5000","5",,"3","0","1","4","6","4","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0",,"4","1","0","1","0","1","1","1","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","46","0","4","14","0","0","0","0","0","0.04","30","19.9882","25.3519","26.3465","22.471","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","84098.53"
