"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","corridor","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5m","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","y4","bolprot3","haiprot1","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b13","b18","b20","b20a","b21","b21a","haib21b","b32","haib32","b47a","epp1","epp3","n9","n11","n15","mil3","pr3a","pr3b","pr3c","pr4","pr5","m1","haim1","haim2","haiblame1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q10b","q10c1","haiq10c","q16","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"22","605","2205","2","7110","2210","711","71190016508","1","3","14","26feb2014","1","2","1990","24","4","2","3","2","2","2","2","2","2","2","4","1","4","2","888888","3","3","10","2","999999","999999","999999","1","2","1","2","999999","999999","999999","2","1","1","3","3","4","1","1","2","7","2","1","5","3","1","1","3","4","1","4","6","5","3","4","1","5","4","3","1","7","6","4","5","988888","1","1","3","4","1","1","2","2","4","4","5","5","5","3","2","1","1","1","10","9","7","5","1","4","2","1","1","2","988888","0","0","999999","999999","999999","0","999999","0","2","2","999999","2","999999","1","2","2","999999","1","1","1","1","2201","999999","999999","1","2202","2","1","2","2","3","4","11","2","2","1","1","3","2","1","2","13","0","1","1","4","999999","888888","999999","2","999999","999999","5","999999","1","988888","3","1","9","1","0","4","2201","3","1","1","1","1","89","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","9","40","2","8","HAI14_0605","2"
"22","606","2205","2","7110","2210","711","71190016508","1","3","14","26feb2014","1","1","1973","41","4","1","4","3","2","1","2","2","2","2","1","4","3","4","1","999999","4","9","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","2","1","3","3","4","1","1","7","1","2","5","4","2","3","4","5","1","2","3","3","1","7","2","6","1","4","5","2","7","3","4","5","988888","2","1","1","3","3","2","2","3","3","6","2","5","3","1","2","1","1","1","9","10","1","7","10","3","988888","1","1","2","2","0","0","999999","1","999999","999999","0","0","3","1","1","2","999999","1","2","2","999999","1","888888","1","2","999999","8","999999","1","2212","2","1","2","2","4","6","6","4","999999","1","1","1","4","1","2","11","0","1","1","1","1","4","3","1","2","5","1","2","1","2","1","4","2","0","0","4","2201","2","1","1","2","1","888888","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","9","40","2","8","HAI14_0606","1"
"22","607","2205","2","7110","2210","711","71190043511","1","3","14","26feb2014","1","1","1989","25","4","1","2","3","3","1","2","5","2","2","1","1","2","4","4","999999","4","2","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","4","3","3","3","4","1","2","2","1","3","1","4","5","7","2","6","4","3","4","2","1","1","988888","3","7","3","7","2","4","5","3","4","1","2","1","1","2","4","3","1","1","3","5","7","7","1","1","2","4","1","2","1","1","7","9","10","2","1","1","1","3","988888","988888","988888","999999","999999","999999","999999","999999","1","2","2","999999","2","999999","2","999999","2","999999","1","1","1","2","999999","5","999999","2","999999","2","1","2","2","4","6","4","3","4","1","2","1","2","1","2","9","4","1","1","4","999999","888888","999999","1","3","3","1","3","1","4","3","1","3","0","0","4","2201","5","1","1","1","1","95","1","0","1","0","0","0","1","0","0","0","0","1","0","0","1","6","47","2","8","HAI14_0607","1"
"22","608","2205","2","7110","2210","711","71190043511","1","3","14","26feb2014","1","2","1961","53","4","2","3","2","3","2","2","888888","2","2","4","2","4","4","4","4","4","10","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","1","1","3","2","3","2","1","1","2","4","5","6","7","2","1","2","5","7","6","5","2","4","5","1","4","4","2","6","7","5","3","4","5","2","1","888888","4","888888","1","1","1","4","2","7","1","2","3","2","4","1","1","10","7","8","5","2","3","2","1","1","2","1","0","0","999999","999999","999999","999999","1","1","2","2","999999","2","999999","1","2","2","999999","1","1","1","1","2202","999999","999999","2","999999","4","1","2","2","3","10","4","2","4","1","1","3","2","1","988888","0","0","1","1","5","999999","988888","999999","2","999999","999999","5","999999","2","988888","988888","3","5","1","2","4","2201","5","5","888888","2","1","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","1","7","46","2","8","HAI14_0608","2"
"22","609","2205","2","7110","2210","711","71190043511","1","3","14","26feb2014","1","2","1984","30","4","1","21","1","1","1","2","2","2","2","4","1","2","1","1","3","1","3","1","3","1","3","1","1","2","2","999999","999999","999999","2","1","1","2","2","4","2","1","3","2","1","3","1","1","5","7","1","6","5","4","2","1","5","6","1","4","1","3","5","2","3","4","2","988888","1","1","1","1","1","1","1","1","2","5","7","5","7","6","1","1","1","2","10","9","8","1","1","8","1","1","1","2","2","988888","988888","999999","1","1","1","1","1","2","2","999999","2","999999","2","999999","1","3","1","1","1","1","2202","999999","999999","2","999999","4","2","2","2","3","6","4","1","1","1","4","3","1","1","2","3","0","1","1","1","4","2","1","2","999999","999999","5","999999","1","1","1","2","2","0","5","4","2201","888888","1","2","2","1","888888","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","9","45","2","8","HAI14_0609","2"
"22","610","2205","2","7110","2210","711","71190043511","1","3","14","26feb2014","1","1","1984","30","4","3","1","2","2","2","2","888888","2","2","2","3","2","4","4","999999","4","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","2","3","2","4","1","2","1","6","4","2","1","1","1","1","7","1","7","1","1","1","4","5","1","1","4","1","1","4","6","4","2","1","2","3","3","4","3","3","2","2","4","7","7","7","6","6","1","2","2","9","1","1","1","4","7","5","4","1","1","3","2","0","0","999999","999999","0","999999","0","1","2","1","3","2","999999","1","2","1","3","0","0","2","1","2202","999999","999999","2","999999","3","3","2","2","5","4","4","3","4","2","4","3","4","2","2","7","888888","2","1","3","999999","0","999999","1","3","4","5","999999","1","3","3","1","9","1","2","4","2201","5","2","1","2","1","57","0","0","1","0","0","0","988888","0","0","0","0","1","0","0","1","5","40","2","8","HAI14_0610","1"
"22","611","2205","2","7110","2210","711","71190043511","1","3","14","26feb2014","1","1","1965","49","4","3","3","3","2","2","2","888888","2","2","2","4","4","4","4","999999","2","1","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","988888","3","3","3","988888","3","1","1","4","3","6","5","1","1","1","1","1","2","1","1","1","1","1","1","1","1","4","3","1","4","3","2","1","888888","4","5","5","4","3","3","3","6","7","7","1","1","1","1","4","1","1","1","1","7","4","3","4","3","1","1","3","2","0","0","999999","999999","999999","999999","0","1","2","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","1","999999","2","999999","4","1","2","2","6","4","4","3","4","1","2","4","4","1","2","11","888888","1","3","3","999999","0","999999","2","999999","999999","5","999999","2","4","3","3","10","1","18","4","2201","5","5","1","2","1","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","1","11","40","2","8","HAI14_0611","1"
"22","612","2205","2","7110","2210","711","71190043511","1","3","14","26feb2014","1","2","1986","28","4","1","2","2","2","2","2","2","2","2","2","3","2","4","4","4","2","1","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","2","1","3","3","4","3","2","988888","7","7","1","7","7","7","7","7","5","7","7","7","7","6","7","6","1","6","4","7","1","4","3","2","7","2","2","2","2","4","2","2","3","2","7","7","1","4","1","1","3","2","5","1","2","4","7","7","7","6","1","1","2","2","0","0","999999","0","999999","0","999999","0","2","2","999999","2","999999","2","999999","1","3","0","0","1","1","2202","999999","999999","2","999999","4","2","2","2","4","4","4","1","2","1","2","2","3","1","2","11","0","1","1","1","3","8","8","1","3","5","5","999999","1","3","2","1","5","0","1","4","2201","5","4","2","2","2","888888","0","0","1","1","0","0","0","0","0","0","0","0","999999","0","1","9","42","1","8","HAI14_0612","2"
"22","620","2205","2","8110","2203","811","81190017504","1","3","14","01mar2014","1","1","1961","53","4","988888","2","988888","3","2","2","5","2","2","4","3","4","4","4","999999","3","3","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","4","4","2","3","2","4","2","3","1","5","1","2","3","6","4","7","7","6","7","4","4","1","4","3","1","1","1","2","4","5","3","4","5","2","2","5","2","3","4","2","4","6","6","7","7","4","1","1","3","2","10","1","2","4","4","9","7","6","1","1","2","2","0","0","1","0","999999","0","0","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","1","0","999999","1","2","999999","4","1","1","1","4","4","4","2","4","1","1","4","4","1","2","7","1","1","1","1","4","9","9","2","999999","999999","5","999999","2","4","988888","3","6","3","10","4","2201","5","988888","1","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","7","45","2","8","HAI14_0620","1"
"22","613","2205","2","7310","2210","731","73190004502","1","3","14","01mar2014","1","1","1963","51","4","2","2","2","2","2","2","3","2","2","2","1","3","2","3","999999","2","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","2","2","888888","888888","2","3","4","3","3","3","4","4","6","7","7","4","6","6","2","2","3","3","3","3","4","3","4","1","7","6","3","2","3","3","3","3","2","2","2","2","5","5","7","4","4","1","2","1","8","6","3","2","8","10","8","10","1","1","2","2","0","0","999999","999999","999999","1","999999","1","988888","2","999999","2","999999","2","999999","2","999999","0","0","1","1","999999","999999","999999","2","999999","3","1","2","2","2","4","10","1","2","1","2","3","4","3","2","11","1","1","2","2","999999","10","988888","2","999999","999999","5","999999","2","3","2","3","7","4","6","4","2201","5","1","1","2","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","8","40","1","9","HAI14_0613","1"
"22","614","2205","2","7310","2210","731","73190004502","1","3","14","01mar2014","1","2","1966","48","4","3","18","2","3","2","2","5","2","2","4","1","2","4","3","3","2","3","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","3","2","2","3","3","1","2","1","2","4","5","1","2","6","5","5","6","4","6","5","3","5","1","2","1","5","6","3","2","6","5","5","3","2","2","3","3","3","4","3","4","4","6","4","2","4","2","1","4","1","9","4","6","6","9","8","5","5","4","2","3","2","0","0","999999","1","999999","999999","1","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","4","2","2","2","1","5","4","1","2","1","1","1","4","1","2","4","0","2","1","1","4","2","2","2","999999","999999","5","999999","2","3","2","6","9","2","4","4","2201","5","4","1","888888","1","149","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","9","39","1","9","HAI14_0614","2"
"22","615","2205","2","7310","2210","731","73190004502","1","3","14","01mar2014","1","1","1989","25","4","3","4","2","3","2","2","4","2","2","4","4","3","1","3","999999","2","2","2","999999","999999","999999","2","1","2","2","999999","999999","999999","2","3","1","2","3","3","3","1","4","3","2","4","3","2","4","5","4","7","4","3","4","3","4","3","4","3","4","3","2","7","3","2","4","3","2","2","2","4","4","4","3","4","3","4","6","4","3","4","2","2","2","5","6","4","6","7","6","6","7","3","2","3","2","0","0","999999","999999","999999","999999","999999","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","3","2","2","2","4","4","4","1","2","1","2","888888","4","1","1","12","1","2","1","4","999999","3","999999","2","999999","999999","5","999999","1","4","3","1","4","1","0","4","2201","4","4","1","1","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","9","37","2","6","HAI14_0615","1"
"22","616","2205","2","7310","2210","731","73190004502","1","3","14","01mar2014","1","2","1992","22","4","4","22","2","3","2","2","5","2","2","3","1","3","4","4","4","3","1","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","3","2","3","3","3","2","3","3","5","4","3","2","3","4","4","5","3","2","6","6","4","4","2","3","2","3","5","3","2","4","4","5","3","2","1","2","3","4","3","4","3","3","4","6","5","2","2","1","2","1","7","3","3","6","5","8","4","4","1","1","2","2","0","0","999999","999999","999999","999999","1","1","2","1","3","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","4","1","2","2","4","5","10","1","2","1","2","1","888888","1","2","9","1","1","1","5","999999","10","999999","2","999999","999999","5","999999","2","3","988888","3","5","2","2","4","2201","5","5","1","2","1","88","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","8","36","2","6","HAI14_0616","2"
"22","617","2205","2","7310","2210","731","73190004502","1","3","14","01mar2014","1","2","1980","34","4","2","3","3","2","2","2","4","2","2","2","3","2","4","4","4","2","3","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","3","1","3","3","888888","2","2","4","3","2","4","5","4","5","5","5","4","4","5","3","4","5","4","3","2","6","6","5","4","5","4","4","3","2","1","4","5","2","3","4","3","3","6","5","4","5","5","1","3","1","8","2","1","3","6","9","4","5","1","1","2","1","0","0","999999","999999","999999","999999","999999","0","1","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2201","999999","999999","2","999999","4","1","2","2","1","4","1","1","2","3","2","3","888888","2","2","11","1","5","2","3","999999","0","999999","1","2","2","4","3","2","3","3","1","6","0","0","4","2201","3","4","1","1","1","89","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","7","38","2","5","HAI14_0617","2"
"22","618","2205","2","7310","2210","731","73190004502","1","3","14","01mar2014","1","1","1977","37","4","2","3","2","1","2","2","4","2","2","4","4","2","4","3","999999","3","5","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","3","1","2","3","4","1","1","2","3","1","2","4","4","2","5","4","6","5","4","2","3","4","5","3","4","7","6","3","4","5","6","5","3","2","1","3","5","2","3","2","3","3","6","5","5","5","4","2","3","2","7","2","3","5","4","9","5","6","4","2","2","1","0","0","999999","1","999999","999999","1","0","1","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","4","2","2","2","1","4","4","1","1","1","1","2","4","1","2","13","2","2","1","1","4","3","2","1","3","5","4","3","1","3","3","2","8","2","1","4","2201","3","4","1","1","1","89","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","6","37","2","5","HAI14_0618","1"
"22","619","2205","2","8110","2203","811","81190017504","1","3","14","01mar2014","1","2","1958","56","4","2","2","3","3","2","2","2","2","2","2","3","4","4","4","4","4","1","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","3","3","3","888888","3","3","4","5","7","2","3","3","5","2","7","6","1","7","7","6","4","3","4","3","4","3","4","2","1","1","2","5","2","2","2","3","4","3","2","4","6","7","7","1","7","7","1","4","1","2","1","1","1","1","1","6","4","1","1","1","2","0","0","999999","999999","999999","999999","999999","0","2","1","3","888888","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","4","1","1","2","4","4","4","1","2","1","1","2","3","1","2","7","0","1","1","7","999999","5","999999","1","3","2","5","999999","2","3","3","6","3","1","5","4","2201","5","1","1","2","1","99","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","1","8","40","2","8","HAI14_0619","2"
"22","621","2205","2","8110","2203","811","81190017504","1","3","14","01mar2014","1","1","1985","29","4","2","3","2","3","2","2","5","2","2","3","3","3","4","4","999999","4","4","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","3","2","3","3","888888","3","2","5","7","1","6","5","5","4","4","7","6","4","7","3","2","1","1","1","2","3","1","1","5","4","3","2","1","2","2","4","4","2","3","2","3","6","4","6","7","3","1","2","4","2","10","3","1","7","7","9","4","3","1","1","2","2","0","0","999999","999999","999999","999999","999999","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","4","2","2","2","4","4","4","1","2","1","1","3","4","1","2","4","888888","1","2","3","999999","888888","999999","2","999999","999999","5","999999","2","988888","888888","1","4","1","0","4","2201","5","3","888888","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","7","40","2","8","HAI14_0621","1"
"22","622","2205","2","8110","2203","811","81190017504","1","3","14","01mar2014","1","2","1989","25","4","2","3","3","3","2","2","988888","2","2","4","2","4","4","4","4","4","1","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","4","3","3","2","888888","3","1","1","4","1","4","7","4","3","5","5","7","3","4","7","6","4","2","988888","988888","4","7","3","7","4","2","1","6","2","2","2","3","5","3","2","3","4","4","7","3","2","1","1","4","2","1","1","1","4","1","3","4","3","1","1","3","2","0","0","999999","999999","999999","999999","999999","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","7","999999","2","999999","4","1","1","2","4","4","4","1","2","1","1","3","888888","1","2","13","2","2","1","3","999999","888888","999999","1","2","2","5","999999","1","4","988888","1","5","1","1","4","2201","5","4","888888","888888","1","888888","0","1","988888","0","0","0","0","0","0","0","0","0","999999","0","1","10","36","1","8","HAI14_0622","2"
