"name","number","horizon","top","bottom","average","clay","silt","sand","ph_h2o","ph_kcl","soc","tn","c_n","brayp","totalp","crop","landuse","position","ri","include","includetop","cec_ac","cecclay","exca_cmolc_kg","exmg_cmolc_kg","exk_cmolc_kg","exna_cmolc_kg","teb","bs","bs_scaled","teb_icraf","soc_umn","tn_umn","wrb_group","usorder","pit","elevation","cultivated","author","p_differenceparent","p_ratioparent","p_ratiobraytotal","teb_all","map_mm","pet_mm","matx10_c","mi","afsis_bdrule","jelinski_bd","aspect","aspectcat"
"TZ.Lush.4.1","167","1","0","20","10","35.25867964",,"29.82396004","3.903711132","NA","20.90068183","0.85662436","24.39888801","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.90571331","NA","NA","NA","NA","0","1675","0","Winowiecki","NA","NA","NA","10.90571331","1036","1305","159","79","NA","0.472561247","339.7174","N"
"TZ.Lush.4.1","167","2","20","50","35","46.14585741",,"28.11344561","4.161437355","NA","11.64525674","0.861336416","13.51998653","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.680775883","NA","NA","NA","NA","0","1675","0","Winowiecki","NA","NA","NA","7.680775883","1036","1305","159","79","NA","0.619565698","339.7174","N"
"TZ.Lush.4.2","168","1","0","20","10","44.10450938",,"26.53520319","3.982487669","NA","14.53779439","0.701720093","20.71736941","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.188207903","NA","NA","NA","NA","0","1672","0","Winowiecki","NA","NA","NA","6.188207903","1036","1305","159","79","NA","0.563805211","339.7174","N"
"TZ.Lush.4.2","168","2","20","50","35","54.92704909",,"21.29623234","4.343080531","NA","8.769681754","0.609814425","14.38090244","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.475027236","NA","NA","NA","NA","0","1672","0","Winowiecki","NA","NA","NA","3.475027236","1036","1305","159","79","NA","0.690845328","339.7174","N"
"TZ.Lush.4.3","169","1","0","20","10","53.57934242",,"24.20021558","4.526288714","NA","6.280564206","0.418801819","14.99650651","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.941118325","NA","NA","NA","NA","0","1681","0","Winowiecki","NA","NA","NA","2.941118325","1036","1305","159","79","NA","0.774752849","5.4206","N"
"TZ.Lush.4.3","169","2","20","50","35","66.60297571",,"17.65172165","4.499623013","NA","4.317259279","0.339791286","12.70562094","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.075618202","NA","NA","NA","NA","0","1681","0","Winowiecki","NA","NA","NA","3.075618202","1036","1305","159","79","NA","0.868964894","5.4206","N"
"TZ.Lush.4.4","170","1","0","20","10","36.97872456",,"28.45464165","4.677053547","NA","11.6541639","0.826299078","14.10405047","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.971581516","NA","NA","NA","NA","0","1731","0","Winowiecki","NA","NA","NA","5.971581516","1004","1299","156","77","NA","0.619373528","350.8927","N"
"TZ.Lush.4.4","170","2","20","50","35","44.00581017",,"24.10573827","4.740041349","NA","8.835862402","0.685666406","12.88653247","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.066537203","NA","NA","NA","NA","0","1731","0","Winowiecki","NA","NA","NA","4.066537203","1004","1299","156","77","NA","0.688955705","350.8927","N"
"TZ.Lush.4.6","171","1","0","20","10","51.57946725",,"23.84672453","3.992514867","NA","16.29412962","0.726470247","22.42917681","NA","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.54797122","NA","NA","NA","NA","0","1768","0","Winowiecki","NA","NA","NA","7.54797122","1004","1299","156","77","NA","0.535139097","95.6595","S"
"TZ.Lush.4.6","171","2","20","50","35","55.29192705",,"22.26101251","4.082899518","NA","10.77914531","0.700586171","15.38589506","NA","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.924238881","NA","NA","NA","NA","0","1768","0","Winowiecki","NA","NA","NA","6.924238881","1004","1299","156","77","NA","0.638990679","95.6595","S"
"TZ.Lush.4.7","172","1","0","20","10","55.92871678",,"23.23711168","4.553206402","NA","6.95417448","0.660483352","10.52891713","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.995897842","NA","NA","NA","NA","0","1696","0","Winowiecki","NA","NA","NA","3.995897842","1036","1305","159","79","NA","0.749145751","321.5819","N"
"TZ.Lush.4.7","172","2","20","50","35","56.64163742",,"22.23104044","4.559214009","NA","5.593684624","0.490056004","11.41437831","NA","NA","2","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.624405961","NA","NA","NA","NA","0","1696","0","Winowiecki","NA","NA","NA","3.624405961","1036","1305","159","79","NA","0.803863451","321.5819","N"
"TZ.Lush.4.9","173","1","0","20","10","44.94183171",,"26.23491587","6.190977126","NA","8.912832069","0.721925734","12.34591267","NA","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","25.27901196","NA","NA","NA","NA","0","1708","0","Winowiecki","NA","NA","NA","25.27901196","1004","1299","156","77","NA","0.68677575","81.2739","N"
"TZ.Lush.4.9","173","2","20","50","35","46.58034838",,"28.3410588","5.909621595","NA","5.338397485","0.517420139","10.31733611","NA","NA","2","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21.4877576","NA","NA","NA","NA","0","1708","0","Winowiecki","NA","NA","NA","21.4877576","1004","1299","156","77","NA","0.815604222","81.2739","N"
"TZ.Lush.4.11","174","1","0","20","10","49.77213152",,"27.50639112","4.007397481","NA","16.25502189","0.900149949","18.05812677","NA","NA","2","Forest","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.39017709","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","11.39017709","1004","1299","156","77","NA","0.535743066","74.0546","N"
"TZ.Lush.4.11","174","2","20","50","35","45.88444435",,"26.56563371","4.255907255","NA","12.43618764","0.922654181","13.47870946","NA","NA","2","Forest","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.473108357","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","6.473108357","1004","1299","156","77","NA","0.603049737","74.0546","N"
"TZ.Lush.4.13","175","1","0","20","10","61.50086725",,"19.88626702","4.413938529","NA","6.3538481","0.531798069","11.94785854","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.144104848","NA","NA","NA","NA","0","1707","0","Winowiecki","NA","NA","NA","6.144104848","1004","1299","156","77","NA","0.771837101","103.5166","S"
"TZ.Lush.4.13","175","2","20","50","35","63.70180279",,"17.06140402","4.444488758","NA","5.354984681","0.450242111","11.89356693","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.692407809","NA","NA","NA","NA","0","1707","0","Winowiecki","NA","NA","NA","4.692407809","1004","1299","156","77","NA","0.814824482","103.5166","S"
"TZ.Lush.5.1","176","1","0","20","10","43.59175394",,"40.68760325","6.205189414","NA","2.617089033","0.190664375","13.72615641","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18.91035648","NA","NA","NA","NA","0","1182","1","Winowiecki","NA","NA","NA","18.91035648","1057","1443","188","73","NA","0.994775175","190.4077","S"
"TZ.Lush.5.1","176","2","20","50","35","42.98460023",,"36.96625272","6.210351608","NA","0.858976058","0.098963658","8.679712082","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.900006505","NA","NA","NA","NA","0","1182","1","Winowiecki","NA","NA","NA","9.900006505","1057","1443","188","73","NA","1.274787256","190.4077","S"
"TZ.Lush.5.3","177","1","0","20","10","69.93612551",,"14.39686791","4.618072084","NA","2.850573361","0.254413692","11.20448093","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.661913411","NA","NA","NA","NA","0","1286","1","Winowiecki","NA","NA","NA","4.661913411","1087","1451","193","75","NA","0.973296285","234.7618","S"
"TZ.Lush.5.3","177","2","20","50","35","70.93334179",,"18.81256035","4.607700385","NA","2.29838148","0.196925923","11.67129977","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.493834194","NA","NA","NA","NA","0","1286","1","Winowiecki","NA","NA","NA","4.493834194","1087","1451","193","75","NA","1.027413552","234.7618","S"
"TZ.Lush.5.4","178","1","0","20","10","69.68402283",,"18.22449188","5.760824197","NA","2.30568582","0.221144871","10.42613292","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.199580171","NA","NA","NA","NA","0","1260","1","Winowiecki","NA","NA","NA","8.199580171","1077","1425","185","76","NA","1.026616051","115.5139","S"
"TZ.Lush.5.4","178","2","20","50","35","77.48932675",,"15.62858304","5.859341401","NA","2.127025353","0.208149591","10.21873424","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.166645933","NA","NA","NA","NA","0","1260","1","Winowiecki","NA","NA","NA","9.166645933","1077","1425","185","76","NA","1.046887555","115.5139","S"
"TZ.Lush.5.5","179","1","0","20","10","69.5401912",,"21.68883992","5.91413523","NA","2.784948027","0.24637549","11.30367321","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.18247087","NA","NA","NA","NA","0","1303","1","Winowiecki","NA","NA","NA","9.18247087","1077","1425","185","76","NA","0.97915023","302.3914","N"
"TZ.Lush.5.5","179","2","20","50","35","72.96863448",,"19.92889573","5.68532766","NA","2.290792047","0.180682484","12.67855077","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.983324638","NA","NA","NA","NA","0","1303","1","Winowiecki","NA","NA","NA","5.983324638","1077","1425","185","76","NA","1.02824487","302.3914","N"
"TZ.Lush.5.6","180","1","0","20","10","61.67233755",,"24.4781021","6.084557241","NA","2.924426209","0.24572538","11.90119722","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.33534381","NA","NA","NA","NA","0","1288","1","Winowiecki","NA","NA","NA","12.33534381","1077","1425","185","76","NA","0.966867475","311.4785","N"
"TZ.Lush.5.6","180","2","20","50","35","57.3693086",,"25.90254054","5.866054528","NA","2.371033191","0.210321484","11.2733761","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.764692693","NA","NA","NA","NA","0","1288","1","Winowiecki","NA","NA","NA","9.764692693","1077","1425","185","76","NA","1.019591692","311.4785","N"
"TZ.Lush.5.7","181","1","0","20","10","75.73314342",,"13.87204166","5.332671787","NA","2.262045673","0.19564784","11.56182288","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.035330278","NA","NA","NA","NA","0","1268","1","Winowiecki","NA","NA","NA","5.035330278","1087","1451","193","75","NA","1.031418807","244.0842","S"
"TZ.Lush.5.7","181","2","20","50","35","78.37934497",,"14.55245311","4.616775185","NA","2.082546959","0.183146942","11.37090762","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.865761088","NA","NA","NA","NA","0","1268","1","Winowiecki","NA","NA","NA","4.865761088","1087","1451","193","75","NA","1.052199076","244.0842","S"
"TZ.Lush.5.8","182","1","0","20","10","52.92260609",,"22.30939872","6.35025578","NA","2.320800904","0.190909475","12.15655171","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17.42849349","NA","NA","NA","NA","0","1163","1","Winowiecki","NA","NA","NA","17.42849349","1087","1451","193","75","NA","1.024973752","125.8377","S"
"TZ.Lush.5.8","182","2","20","50","35","67.0790041",,"13.83012845","6.491127255","NA","2.011883816","0.15880057","12.66924808","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17.48328383","NA","NA","NA","NA","0","1163","1","Winowiecki","NA","NA","NA","17.48328383","1087","1451","193","75","NA","1.060875368","125.8377","S"
"TZ.Lush.5.9","183","1","0","20","10","65.20241208",,"18.96658299","6.12239031","NA","2.168804458","0.186299435","11.64149777","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.44389251","NA","NA","NA","NA","0","1176","1","Winowiecki","NA","NA","NA","12.44389251","1057","1443","188","73","NA","1.041998585","258.959","S"
"TZ.Lush.5.9","183","2","20","50","35","68.93872169",,"19.83878503","6.229514397","NA","1.343425028","0.128019649","10.49389714","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.93224442","NA","NA","NA","NA","0","1176","1","Winowiecki","NA","NA","NA","11.93224442","1057","1443","188","73","NA","1.162378816","258.959","S"
"TZ.Lush.5.10","184","1","0","20","10","72.9366311",,"8.686258041","5.937579701","NA","2.309384377","0.239558186","9.640181434","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.611869131","NA","NA","NA","NA","0","1221","1","Winowiecki","NA","NA","NA","9.611869131","1057","1443","188","73","NA","1.026213199","307.8157","N"
"TZ.Lush.5.10","184","2","20","50","35","82.30323551",,"7.981596448","5.7823375","NA","2.171056527","0.237690656","9.133958244","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.901741331","NA","NA","NA","NA","0","1221","1","Winowiecki","NA","NA","NA","7.901741331","1057","1443","188","73","NA","1.041737731","307.8157","N"
"TZ.Lush.5.12","185","1","0","20","10","69.16180757",,"20.58839765","6.171987345","NA","2.408498818","0.240914605","9.997313438","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.10508106","NA","NA","NA","NA","0","1229","1","Winowiecki","NA","NA","NA","15.10508106","1057","1443","188","73","NA","1.015651221","310.9144","N"
"TZ.Lush.5.12","185","2","20","50","35","73.98919569",,"19.49546874","6.137400476","NA","2.193450511","0.216286492","10.1414124","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.3003542","NA","NA","NA","NA","0","1229","1","Winowiecki","NA","NA","NA","11.3003542","1057","1443","188","73","NA","1.039158492","310.9144","N"
"TZ.Lush.6.1","186","1","0","20","10","69.33729365",,"22.36931698","6.301921839","NA","2.442707397","0.208265117","11.72883598","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.85675136","NA","NA","NA","NA","0","1450","1","Winowiecki","NA","NA","NA","14.85675136","1160","1389","175","84","NA","1.012106483","115.641","S"
"TZ.Lush.6.1","186","2","20","50","35","71.22797651",,"13.16334089","6.219869517","NA","2.498041465","0.260015447","9.607281005","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18.15721774","NA","NA","NA","NA","0","1450","1","Winowiecki","NA","NA","NA","18.15721774","1160","1389","175","84","NA","1.006476468","115.641","S"
"TZ.Lush.6.2","187","1","0","20","10","65.35814803",,"23.88700711","5.582110253","NA","2.030006403","0.193800843","10.47470368","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.221267812","NA","NA","NA","NA","0","1396","1","Winowiecki","NA","NA","NA","6.221267812","1160","1389","175","84","NA","1.058621491","216.3218","S"
"TZ.Lush.6.2","187","2","20","50","35","71.60830015",,"16.98096443","5.654526525","NA","2.104255434","0.195232169","10.77822085","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.704364772","NA","NA","NA","NA","0","1396","1","Winowiecki","NA","NA","NA","6.704364772","1160","1389","175","84","NA","1.049592668","216.3218","S"
"TZ.Lush.6.3","188","1","0","20","10","66.52792136",,"13.40837445","6.102540796","NA","2.367945575","0.21749367","10.88742295","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.71306044","NA","NA","NA","NA","0","1479","1","Winowiecki","NA","NA","NA","12.71306044","1160","1389","175","84","NA","1.019919206","194.0362","S"
"TZ.Lush.6.3","188","2","20","50","35","70.47265268",,"16.81787746","5.937329701","NA","1.604967842","0.157951795","10.16112442","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.297011458","NA","NA","NA","NA","0","1479","1","Winowiecki","NA","NA","NA","7.297011458","1160","1389","175","84","NA","1.117670111","194.0362","S"
"TZ.Lush.6.4","189","1","0","20","10","73.37539687",,"19.68922333","5.895875134","NA","1.592258797","0.17403391","9.149129598","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.449900041","NA","NA","NA","NA","0","1391","1","Winowiecki","NA","NA","NA","6.449900041","1136","1392","178","82","NA","1.119668285","150.0685","S"
"TZ.Lush.6.4","189","2","20","50","35","65.82524137",,"29.73097947","6.025933367","NA","1.320837855","0.138538961","9.534053421","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.025058633","NA","NA","NA","NA","0","1391","1","Winowiecki","NA","NA","NA","7.025058633","1136","1392","178","82","NA","1.166640555","150.0685","S"
"TZ.Lush.6.5","190","1","0","20","10","69.81035871",,"11.786586","6.317350968","NA","1.802180593","0.146785894","12.27761431","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.00413115","NA","NA","NA","NA","0","1396","1","Winowiecki","NA","NA","NA","14.00413115","1160","1389","175","84","NA","1.0885414","126.4391","S"
"TZ.Lush.6.5","190","2","20","50","35","55.50896642",,"20.9495425","6.401322264","NA","1.556704307","0.135393579","11.49762285","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.12858312","NA","NA","NA","NA","0","1396","1","Winowiecki","NA","NA","NA","13.12858312","1160","1389","175","84","NA","1.125344214","126.4391","S"
"TZ.Lush.6.6","191","1","0","20","10","58.10673668",,"26.68277593","5.800897426","NA","1.187654217","0.115348486","10.29622718","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.938831967","NA","NA","NA","NA","0","1420","1","Winowiecki","NA","NA","NA","4.938831967","1160","1389","175","84","NA","1.193354518","72.0309","N"
"TZ.Lush.6.6","191","2","20","50","35","56.61687052",,"27.71006782","5.767087723","NA","0.835487487","0.084965055","9.833307193","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.227414626","NA","NA","NA","NA","0","1420","1","Winowiecki","NA","NA","NA","5.227414626","1160","1389","175","84","NA","1.281755828","72.0309","N"
"TZ.Lush.6.7","192","1","0","20","10","75.83819941",,"6.198838189","6.163664311","NA","2.48192738","0.226486005","10.95841388","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.91362707","NA","NA","NA","NA","0","1464","1","Winowiecki","NA","NA","NA","13.91362707","1160","1389","175","84","NA","1.008103036","170.4699","S"
