"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1","immig1","immig2","prot3","panprot1","panprot2","panprot3","panprot4","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","panb12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","panb49","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","panele1","panele2","panpar1","panpar2","panpar3","panpar4","panpar5","pancon1","pancon2","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837225","701","1","80817","8","801","801022116144","1","1","1","27mar2014","1","1","1979","35","2","3","2","2","2","2","2","2","1","1","1","2","1","999999","2","2","3","2","2","1","2","888888","888888","2","888888","1","2","2","999999","999999","999999","1","2","2","2","3","2","3","2","3","3","6","2","6","5","1","6","7","4","7","1","1","5","3","3","7","5","1","3","6","3","3","5","3","5","5","6","3","3","2","2","2","2","2","1","6","5","3","6","2","2","888888","5","6","7","6","8","3","5","5","5","5","3","5","2","2","1","0","0","0","0","999999","1","0","1","2","2","2","2","2","1","2","2","2","999999","2","999999","2","999999","1","2","1","1","2","2","1","1","701","999999","999999","1","701","1","3","2","1","1","2","888888","888888","2","2","999999","1","2","4","4","4","2","2","2","2","2","2","1","2","1","12","3","1","2","1","2","3","999999","999999","5","2","2","1","2","2","2","5","1","1","1","701","1","1","1","888888","2","73","1","0","1","0","1","0","0","1","1","0","0","1","1","0","2","5","44.666000000000004","2","6","PAN14_0024","7","1"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837226","701","1","80817","8","801","801022116144","1","1","1","27mar2014","1","2","1982","32","1","56","2","2","2","2","2","1","1","1","1","1","1","1","1","2","7","2","2","2","2","888888","888888","2","2","888888","2","2","999999","999999","999999","2","2","2","3","2","2","3","888888","7","6","5","6","6","6","1","5","1","1","7","3","4","7","5","1","7","5","6","6","6","7","5","6","6","4","3","6","6","3","888888","2","2","2","2","1","5","2","4","5","2","3","2","8","6","9","4","3","9","3","5","5","6","3","6","888888","1","1","1","0","1","0","1","1","0","1","1","2","2","1","2","1","2","2","2","999999","1","1","2","999999","2","999999","1","1","2","4","1","1","701","999999","999999","1","701","2","2","2","1","2","2","2","888888","2","2","999999","2","1","5","4","3","2","2","2","2","2","2","2","2","2","12","3","3","2","1","4","2","1","999999","4","2","2","1","1","3","2","5","2","2","1","701","2","1","1","2","888888","72","1","0","1","0","1","1","0","1","1","1","0","1","1","0","2","5","50.95","2","6","PAN14_0025","7","2"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837229","701","1","80817","8","801","801022117145","1","1","1","27mar2014","1","1","1964","50","1","13","2","2","2","2","2","2","1","2","1","2","1","999999","2","2","6","2","1","2","888888","888888","888888","1","888888","1","2","2","999999","999999","999999","2","2","2","2","2","2","3","2","6","4","6","5","3","6","1","7","1","1","7","3","5","6","3","3","7","6","1","5","3","6","5","3","6","3","6","3","5","5","1","2","2","3","2","3","5","6","4","5","2","3","1","5","7","3","4","6","7","3","5","7","6","6","3","2","1","1","1","0","999999","0","999999","0","0","0","2","2","2","2","1","2","1","2","1","1","1","1","2","999999","2","999999","1","1","2","2","1","1","702","999999","999999","2","999999","2","888888","999999","1","888888","888888","888888","2","888888","1","2","2","2","4","3","3","2","2","2","2","2","3","2","2","2","12","3","1","3","1","4","2","1","999999","7","9","2","2","3","3","2","6","2","4","1","701","4","1","1","888888","2","72","1","1","1","0","1","0","0","1","1","1","1","1","1","1","2","5","47.266000000000005","2","6","PAN14_0026","7","1"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837230","701","1","80817","8","801","801022117145","1","1","1","27mar2014","1","2","1969","45","1","5","2","2","2","2","2","2","1","2","1","1","1","1","2","2","6","2","2","1","1","1","1","2","888888","888888","2","2","999999","999999","999999","2","2","2","1","2","4","2","3","6","3","7","3","7","1","2","5","4","5","7","5","4","3","2","3","7","5","6","6","5","4","5","4","3","5","6","5","6","3","888888","2","2","2","2","2","3","6","4","3","1","2","2","3","7","3","8","3","5","7","5","3","4","6","5","1","1","1","0","1","999999","1","999999","1","1","0","2","2","2","2","2","2","2","2","2","999999","2","999999","1","2","2","999999","1","0","2","2","1","1","702","999999","999999","1","702","2","3","2","2","2","1","888888","888888","888888","2","999999","2","2","10","4","4","2","2","2","2","2","2","2","2","2","12","3","1","2","1","2","2","1","999999","5","2","2","2","2","2","2","10","4","7","4","701","1","1","1","888888","2","72","1","0","1","0","1","1","0","1","1","1","1","0","999999","0","2","6","39.35","2","6","PAN14_0027","7","2"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837236","701","1","80817","8","801","801022118146","1","1","1","29mar2014","1","2","1966","48","1","13","2","2","2","2","2","2","2","2","1","1","1","4","1","2","2","2","888888","2","888888","888888","1","888888","888888","888888","2","2","999999","999999","999999","1","2","2","2","1","2","2","3","6","2","6","7","3","3","1","6","6","1","6","5","3","1","6","6","7","6","6","3","3","3","7","3","7","6","6","3","3","6","2","2","2","2","2","2","6","6","6","5","1","2","888888","9","4","3","6","5","6","5","8","3","1","5","7","2","2","0","0","0","999999","0","0","0","999999","1","2","2","1","2","1","2","2","1","2","999999","2","999999","2","999999","1","2","1","1","1","2","1","1","702","999999","999999","2","999999","2","3","1","2","2","2","888888","888888","2","1","888888","2","2","4","10","4","2","4","2","2","2","2","2","2","1","12","3","1","2","1","2","3","999999","999999","4","6","2","2","1","2","2","6","2","3","1","701","4","1","1","2","888888","72","1","1","0","0","1","1","0","1","1","1","0","1","1","0","2","5","33.25","2","6","PAN14_0028","7","2"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837237","701","1","80817","8","801","801022118146","1","1","1","29mar2014","1","1","1969","45","1","5","2","2","2","2","2","1","1","2","1","1","1","999999","2","2","3","2","888888","1","2","888888","888888","2","888888","888888","1","2","999999","999999","999999","2","1","2","2","2","1","1","2","6","3","6","5","7","3","1","5","3","6","7","1","3","7","7","4","7","7","6","7","5","6","5","4","7","6","4","4","5","6","2","2","2","2","2","1","5","6","2","3","3","2","2","6","3","3","10","6","5","6","3","8","6","3","5","2","1","1","0","0","999999","999999","1","999999","1","0","2","2","2","1","2","1","2","1","2","999999","2","999999","1","1","2","999999","1","0","2","2","2","2","999999","7","999999","2","999999","2","888888","999999","888888","1","2","888888","888888","888888","2","999999","888888","2","10","10","4","2","1","2","2","1","2","1","1","1","11","3","1","2","1","1","2","1","999999","6","2","2","1","2","2","2","10","4","5","4","701","1","1","1","2","2","72","1","0","1","1","1","1","0","1","1","1","1","1","1","1","2","10","64.433","2","6","PAN14_0029","7","1"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837245","701","1","80817","8","801","801022118147","1","1","1","29mar2014","1","1","1995","19","1","13","2","2","2","2","2","2","1","1","1","4","4","999999","1","2","3","2","2","1","2","888888","888888","1","1","888888","2","2","999999","999999","999999","2","2","2","2","2","2","2","1","3","2","5","6","3","6","1","3","1","1","7","1","1","6","3","1","7","3","3","5","3","3","3","5","3","5","5","3","3","6","1","1","2","2","2","1","5","4","5","6","2","2","2","7","4","4","4","5","7","5","3","3","1","5","4","2","2","1","0","1","999999","0","999999","0","999999","0","2","2","2","2","2","2","3","2","2","999999","2","999999","2","999999","1","2","1","1","2","2","1","2","999999","6","999999","2","999999","4","888888","999999","888888","888888","1","888888","1","1","1","2","2","2","12","12","888888","3","2","2","2","2","2","2","2","2","12","3","1","3","1","2","2","888888","999999","4","1","2","1","1","2","1","8","3","0","3","702","2","1","1","888888","2","72","1","0","1","0","1","1","0","1","0","1","1","1","1","1","2","5","43.433","2","6","PAN14_0030","7","1"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837246","701","1","80817","8","801","801022118147","1","1","1","29mar2014","1","2","1994","20","2","19","2","2","2","2","2","2","1","1","3","2","4","3","1","2","7","2","2","1","1","1","888888","1","888888","888888","1","2","999999","999999","999999","1","2","1","1","2","1","2","3","5","4","3","3","3","3","6","3","6","3","7","2","1","3","6","3","7","6","3","3","6","5","5","6","6","1","4","1","3","3","2","1","2","1","2","2","4","3","5","3","1","1","1","8","4","5","4","6","5","7","3","6","5","6","5","2","1","1","0","1","999999","0","999999","1","0","1","1","2","2","1","1","2","3","1","2","999999","2","999999","1","888888","2","999999","1","0","2","2","1","2","999999","6","999999","2","999999","2","888888","999999","888888","888888","3","1","2","2","2","999999","1","2","888888","888888","888888","3","2","2","1","1","2","2","1","2","12","2","1","1","3","999999","2","1","999999","4","999999","2","1","4","1","1","6","1","0","1","701","2","2","1","888888","2","72","1","0","1","0","1","1","0","0","1","1","0","1","1","1","2","5","44.533","2","6","PAN14_0031","7","2"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837467","701","1","80815","8","801","801020135184","1","1","1","26mar2014","1","1","1994","20","1","5","2","2","2","2","2","2","2","2","1","2","2","999999","2","2","3","1","2","2","1","2","2","2","2","2","2","2","999999","999999","999999","1","2","2","2","2","2","2","888888","5","6","6","6","6","3","1","6","6","6","7","4","7","5","6","1","7","6","6","1","6","5","4","5","6","6","6","7","4","6","888888","2","2","2","1","2","6","6","5","3","1","2","1","7","6","7","8","9","5","7","4","5","6","6","6","2","1","1","0","0","999999","0","999999","999999","0","0","1","2","2","2","1","3","2","2","2","999999","2","999999","2","999999","1","1","0","0","1","2","2","2","999999","6","999999","2","999999","2","3","2","1","1","2","2","2","2","2","999999","2","2","4","4","4","2","2","2","2","2","2","2","2","2","12","4","1","2","1","2","2","1","999999","5","2","2","1","2","2","1","5","2","0","4","701","4","1","1","2","2","72","1","1","1","0","1","0","0","1","1","1","1","1","1","0","2","10","48.283","2","6","PAN14_0032","7","1"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837468","701","1","80815","8","801","801020135184","1","1","1","26mar2014","1","2","1992","22","1","5","2","2","2","2","888888","1","3","1","1","2","4","4","1","2","7","1","2","2","888888","2","1","2","888888","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","5","5","3","7","6","6","1","5","6","1","7","5","1","6","6","5","7","6","5","5","6","6","6","6","6","6","5","6","5","6","888888","2","2","2","2","2","6","6","6","4","3","3","888888","5","1","10","5","6","8","3","7","7","5","6","6","888888","1","1","0","0","999999","0","999999","0","0","0","2","1","2","1","2","3","2","1","1","1","2","999999","2","999999","2","999999","0","0","1","2","1","2","999999","6","999999","1","702","1","2","1","2","888888","2","1","1","888888","2","999999","2","2","4","5","2","2","3","2","2","2","2","2","2","2","9","2","1","2","1","3","1","999999","1","2","2","2","1","1","2","1","6","2","1","2","701","5","1","1","888888","2","73","1","0","0","0","0","1","0","1","0","0","0","1","1","0","2","7","48.4","2","6","PAN14_0033","7","2"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837471","701","1","80815","8","801","801020135185","1","1","1","26mar2014","1","1","1973","41","1","3","1","2","2","2","2","2","1","1","1","1","1","999999","1","2","6","2","2","2","888888","888888","2","1","2","1","1","2","999999","999999","999999","2","2","1","2","2","2","2","3","6","3","5","7","6","5","1","5","5","1","7","5","1","7","6","5","7","6","1","1","5","5","6","5","5","3","6","7","1","6","1","2","4","2","2","1","6","6","6","6","1","2","2","3","2","3","9","4","7","3","7","8","1","1","3","2","2","1","1","0","0","0","999999","999999","0","0","1","2","2","2","2","2","2","2","2","999999","2","999999","2","999999","1","3","0","1","2","2","1","1","702","999999","999999","1","702","1","2","1","2","888888","888888","888888","888888","2","2","999999","2","1","7","4","4","2","2","2","2","2","2","2","2","2","12","4","1","2","1","4","2","1","999999","4","2","2","2","2","2","2","6","2","2","2","701","4","1","1","2","2","70","1","1","0","1","1","1","0","1","1","1","1","1","1","1","2","4","55.3","2","6","PAN14_0034","7","1"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837472","701","1","80815","8","801","801020135185","1","1","1","26mar2014","1","2","1980","34","2","13","2","2","2","2","2","2","1","1","1","2","1","1","1","2","5","2","2","1","1","2","888888","2","2","888888","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","5","3","6","5","3","1","1","1","1","7","7","4","5","7","6","1","7","6","6","1","6","5","6","4","6","6","7","5","5","6","888888","2","2","2","3","2","2","5","3","5","3","2","1","4","4","3","2","7","5","3","5","6","1","6","5","2","2","1","0","1","999999","1","999999","0","1","0","1","2","2","2","2","1","2","2","2","999999","2","999999","2","999999","1","1","0","0","1","2","1","2","999999","4","999999","2","999999","1","3","1","2","888888","2","888888","2","888888","2","999999","2","2","2","4","4","2","2","2","2","2","2","2","2","2","12","3","1","1","1","2","2","1","999999","3","1","2","2","3","3","2","5","7","1","1","701","2","1","1","2","2","73","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","5","51.25","2","6","PAN14_0035","7","2"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837476","701","1","80815","8","801","801020136186","1","1","1","29mar2014","1","2","1965","49","1","56","2","2","2","2","2","2","2","4","3","2","1","1","1","2","2","2","2","1","2","1","2","888888","1","1","1","1","1","2","2","2","2","2","1","1","3","1","1","3","2","6","1","3","2","5","3","5","4","7","3","1","7","3","6","7","6","1","3","6","7","888888","888888","6","5","3","1","6","6","2","1","2","4","2","4","5","3","4","2","2","1","1","3","3","2","5","3","9","3","5","2","3","2","7","2","2","1","1","0","999999","1","0","999999","0","0","2","2","2","2","2","2","2","2","2","999999","2","999999","1","3","888888","999999","0","988888","2","2","1","1","702","999999","999999","2","999999","2","1","999999","2","888888","3","2","1","888888","888888","999999","2","2","12","12","4","2","2","2","2","1","2","2","2","1","11","2","1","1","2","2","2","2","999999","3","1","2","2","3","3","3","8","2","4","2","701","5","1","1","888888","2","72","1","0","0","0","1","0","0","0","1","0","0","1","1","0","2","5","48.666000000000004","2","6","PAN14_0036","7","2"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837477","701","1","80815","8","801","801020136186","1","1","1","29mar2014","1","1","1972","42","1","3","2","3","1","2","2","2","1","1","2","1","2","999999","4","3","3","2","2","1","1","2","2","2","888888","888888","1","2","999999","999999","999999","2","2","1","2","2","1","2","3","3","3","5","6","3","6","1","1","1","6","7","1","3","7","3","3","7","3","3","3","3","3","5","2","6","2","2","7","3","2","2","2","2","2","1","2","3","5","7","2","2","1","1","2","3","4","3","2","5","3","4","2","2","5","6","1","1","0","1","0","999999","0","1","999999","0","0","2","2","3","1","4","1","1","4","1","1","1","888888","2","999999","2","999999","1","0","2","2","1","1","701","999999","999999","2","999999","2","3","2","888888","888888","1","1","1","1","2","999999","2","2","2","4","10","2","2","3","1","2","3","1","1","888888","0","2","1","2","3","999999","2","1","999999","4","999999","2","1","2","2","4","10","3","5","5","701","5","5","1","2","888888","73","1","0","1","0","1","0","0","1","0","0","0","1","1","1","2","7","43.05","2","6","PAN14_0037","7","1"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837620","701","1","80813","8","801","801018146210","1","1","1","24mar2014","1","2","1961","53","2","19","2","2","2","2","2","2","1","1","1","1","1","2","4","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","2","3","3","3","2","4","3","2","1","3","3","5","4","3","7","7","1","3","7","5","1","4","5","6","7","5","6","5","2","4","3","3","3","5","4","4","7","4","2","3","2","2","3","3","7","7","1","5","1","3","1","2","4","3","6","4","2","4","4","5","3","6","3","1","1","1","0","1","999999","999999","999999","0","1","0","3","1","2","2","2","2","2","2","1","1","2","999999","1","1","1","2","1","1","2","2","1","1","702","999999","999999","1","701","2","1","999999","1","888888","2","888888","888888","888888","1","2","1","1","4","12","4","2","2","2","2","3","2","2","1","1","9","3","1","2","1","2","3","999999","999999","10","1","2","2","2","3","2","4","2","3","1","701","1","1","1","1","1","2","1","1","1","0","0","0","0","0","0","1","1","0","999999","0","2","4","51.833","2","6","PAN14_0038","7","2"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837623","701","1","80813","8","801","801018146210","1","1","1","24mar2014","1","1","1990","24","1","5","3","2","2","2","888888","2","1","1","2","1","4","999999","4","3","3","2","2","2","1","2","2","1","2","2","2","2","999999","999999","999999","1","3","3","2","2","2","3","3","5","2","6","1","6","3","3","3","3","3","3","7","6","7","3","3","7","3","7","5","3","3","3","6","6","3","6","4","5","3","888888","2","2","4","2","1","3","4","6","5","1","2","2","4","6","3","5","3","9","3","9","9","3","3","6","1","2","1","0","0","999999","0","999999","999999","999999","0","1","1","2","2","2","2","2","2","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","1","97","999999","1","2","999999","3","888888","999999","888888","888888","888888","888888","888888","888888","888888","999999","2","2","4","4","4","2","2","1","2","2","2","1","2","888888","12","3","2","1","1","4","1","999999","2","7","7","1","1","1","2","1","1","0","0","2","701","1","1","1","2","1","72","1","0","1","0","1","1","0","1","1","1","1","1","1","1","2","5","39.95","2","6","PAN14_0039","7","1"
"7","086e4372-c9d6-46da-a8f3-260e8b880d10-621182c6323e3b5344837625","701","1","80813","8","801","801018146211","1","1","1","24mar2014","1","1","1935","79","1","4","1","3","2","2","888888","2","1","1","1","1","4","999999","4","2","3","4","2","2","1","1","2","1","1","2","2","2","999999","999999","999999","1","2","2","3","2","2","2","1","3","6","6","6","5","4","7","7","6","7","7","7","3","7","3","6","7","3","4","6","4","7","6","5","6","6","7","6","7","6","1","2","2","2","1","2","3","3","3","3","1","2","888888","3","2","3","3","4","9","5","5","3","3","3","4","2","2","0","0","0","999999","999999","999999","0","1","0","1","1","2","2","2","3","1","2","2","999999","2","999999","1","1","2","999999","1","1","2","2","1","1","702","999999","999999","1","703","1","3","3","3","888888","2","888888","888888","1","1","2","1","2","10","4","4","2","2","2","1","2","2","2","1","2","5","1","5","2","2","3","2","1","999999","6","6","2","2","1","2","2","4","1","9","2","701","1","2","1","2","1","72","1","1","1","0","1","1","0","1","1","1","1","1","1","0","2","6","47.65","2","6","PAN14_0040","7","1"
