"a09","a21","pbs_id","d01","d02","d03","d04","d05","d06","d07","d08","modd_missing","f01","f03","f05","f02","f04","f06","modf_missing","a02","a05","a06","country","c02","c03","c04","zic_literacy","zic_school_cur","zic_school_ever","zic_edu_lvl","hhwght","urbrur","id_code"
"1","1","206","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","1.0","2.0",,"2.0",,"0","7","34","1","Uganda","1","3","18.0","4.0","1.0",,"12.0","1233","2","4"
"1","1","206","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","1.0","2.0",,"2.0",,"0","7","34","1","Uganda","1","4","16.0","4.0","1.0",,"12.0","1233","2","5"
"1","1","206","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","1.0","2.0",,"2.0",,"0","7","34","1","Uganda","2","3","13.0","1.0","1.0",,"11.0","1233","2","6"
"1","1","206","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","1.0","2.0",,"2.0",,"0","7","34","1","Uganda","1","3","5.0","2.0","1.0",,"2.0","1233","2","7"
"1","1","206","8.0","8.0","9.0","5.0","13.0","12.0","2.0","5.0","0","2.0","1.0","2.0",,"2.0",,"0","7","34","1","Uganda","2","3","3.0","1.0","2.0","2.0",,"1233","2","8"
"2","1","207","7.0","8.0","9.0","6.0","13.0","20.0","1.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","1","62.0","4.0","2.0","1.0","11.0","1233","2","1"
"2","1","207","7.0","8.0","9.0","6.0","13.0","20.0","1.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","24.0","4.0","1.0",,"13.0","1233","2","2"
"2","1","207","7.0","8.0","9.0","6.0","13.0","20.0","1.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","20.0","4.0","1.0",,"12.0","1233","2","3"
"2","1","207","7.0","8.0","9.0","6.0","13.0","20.0","1.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","5","12.0","4.0","1.0",,"11.0","1233","2","4"
"2","1","207","7.0","8.0","9.0","6.0","13.0","20.0","1.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","5","9.0","4.0","1.0",,"2.0","1233","2","5"
"2","1","207","7.0","8.0","9.0","6.0","13.0","20.0","1.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","5","5.0","1.0","1.0",,"1.0","1233","2","6"
"1","1","208","8.0","8.0","9.0","5.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","1","70.0","4.0","2.0","1.0","11.0","1233","2","1"
"1","1","208","8.0","8.0","9.0","5.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","2","64.0","4.0","2.0","1.0","11.0","1233","2","2"
"1","1","208","8.0","8.0","9.0","5.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","5","10.0","4.0","1.0",,"11.0","1233","2","3"
"1","1","209","8.0","6.0","2.0","4.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","1","28.0","1.0","2.0","2.0",,"1233","2","1"
"1","1","209","8.0","6.0","2.0","4.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","2","21.0","4.0","2.0","1.0","11.0","1233","2","2"
"1","1","209","8.0","6.0","2.0","4.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","4.0","1.0","2.0","1.0","1.0","1233","2","3"
"1","1","209","8.0","6.0","2.0","4.0","12.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","2.0",,,,,"1233","2","4"
"1","1","210","8.0","8.0","5.0","4.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","1","37.0","1.0","1.0",,"11.0","1233","2","1"
"1","1","210","8.0","8.0","5.0","4.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","2","35.0","4.0","2.0","1.0","11.0","1233","2","2"
"1","1","210","8.0","8.0","5.0","4.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","17.0","4.0","1.0",,"11.0","1233","2","3"
"1","1","210","8.0","8.0","5.0","4.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","11.0","4.0","1.0",,"11.0","1233","2","4"
"1","1","210","8.0","8.0","5.0","4.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","3","7.0","1.0","1.0",,"1.0","1233","2","5"
"1","1","210","8.0","8.0","5.0","4.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","5.0","1.0","1.0",,"1.0","1233","2","6"
"1","1","210","8.0","8.0","5.0","4.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","3","1.0",,,,,"1233","2","7"
"2","1","211","8.0","7.0","5.0","2.0","13.0","20.0","2.0","4.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","1","28.0","4.0","1.0",,"11.0","1233","2","1"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","1","76.0","1.0","2.0","1.0","11.0","1233","2","1"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","2","50.0","4.0","2.0","1.0","2.0","1233","2","2"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","21.0","4.0","2.0","1.0","12.0","1233","2","3"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","17.0","4.0","2.0","1.0","12.0","1233","2","4"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","16.0","4.0","1.0",,"11.0","1233","2","5"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","3","14.0","4.0","1.0",,"11.0","1233","2","6"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","3","12.0","4.0","1.0",,"11.0","1233","2","7"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","5","12.0","4.0","1.0",,"11.0","1233","2","8"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","5","5.0","1.0","1.0",,"2.0","1233","2","9"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","5","2.0",,,,,"1233","2","10"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","5","1.0",,,,,"1233","2","11"
"1","1","212","8.0","8.0","9.0","6.0","13.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","5","0.0",,,,,"1233","2","12"
"2","1","213","8.0","6.0","2.0","1.0","14.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","1","90.0","1.0","2.0","2.0",,"1233","2","1"
"3","1","214","8.0","6.0","2.0","4.0","13.0","18.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","1","29.0","1.0","2.0","1.0","1.0","1233","2","1"
"1","1","215","8.0","6.0","3.0","1.0","17.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","1","66.0","1.0","2.0","1.0","11.0","1233","2","1"
"1","1","215","8.0","6.0","3.0","1.0","17.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","5","12.0","4.0","1.0",,"2.0","1233","2","2"
"1","1","215","8.0","6.0","3.0","1.0","17.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","2","5","9.0","4.0","1.0",,"2.0","1233","2","3"
"1","1","215","8.0","6.0","3.0","1.0","17.0","16.0","2.0","5.0","0","2.0","2.0","2.0",,,,"0","7","34","1","Uganda","1","5","19.0","1.0","2.0","1.0","2.0","1233","2","4"
