"pais","mov1","td1","td2","td3","td4","td5","inf5a","colconf","colconfotr","q2d","q2m","q2y","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","ocup1b1","ocup1b2","ocup1anc","depnac","munnac","areanac","colorr","sexi","colori","result","intid","ti","ti3","imp1a","imp1b","imp2","imp2a","edpadre","q12ed","q15a","q15b","annotations","q3c","wt","weight1500","odd","muni10"
"8","3","5","6","1","1","4","2","6","888888","30","10","1989","101","3","2","2","4","999999","7","999999","2","1","3","2","999999","999999","1","999999","6","0","999999","1","801","1","1","1","1","32","1","1","0","1","0","0","0","0","1","1","1","0","1","1","3","2","9","11","11001","1","2","2","4","70","19","13550000000.0","1198.0","4","5","2","999999","3","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","2","1","4","4","1","1","6","888888","15","5","1976","101","3","2","1","1","1","13","12","2","2","2","2","0","0","2","4","4","2","1","1","801","1","4","1","1","17","1","1","1","1","2","1","1","1","1","1","1","1","1","1","3","2","4","11","11001","1","1","2","1","70","53","13550000000.0","1423.0","1","6","1","999999","3","2","1","1","888888","1","1","0.9920635","0","999999"
"8","3","7","1","1","1","1","1","9","8","1","6","1970","101","2","1","3","1","4","3","3","2","2","2","3","999999","999999","3","999999","3","2","0","888888","801","5","4","1","2","888888","1","1","1","1","0","0","0","0","1","1","1","0","0","1","1","1","888888","11","11001","1","3","2","2","70","39","13550000000.0","55599.0","1","7","888888","999999","0","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","7","1","1","3","1","9","27","2","9","1982","101","4","2","3","1","2","15","12","2","1","2","2","0","0","1","999999","5","0","999999","1","801","1","1","1","1","888888","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","2","7","11","11001","1","3","2","5","70","51","13550000000.0","1443.0","1","7","2","999999","3","999999","1","3","888888","1","1","0.9920635","0","0"
"8","4","7","2","1","1","7","2","6","888888","7","10","1986","101","3","1","3","1","4","7","5","1","2","2","3","999999","999999","1","999999","3","1","1","1","801","1","1","1","888888","888888","1","1","1","1","0","1","0","0","1","1","1","1","1","1","3","2","7","11","11001","1","4","2","5","70","51","13550000000.0","1927.0","1","7","2","999999","3","2","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","1","7","7","7","7","2","6","888888","3","5","1960","101","1","1","3","1","4","9","9","2","1","3","2","1","0","1","999999","5","0","999999","1","801","2","1","888888","888888","888888","1","0","0","1","1","0","0","0","1","1","0","999999","0","1","1","1","10","25","25258","2","3","2","2","70","39","13550000000.0","2098.0","1","1","1","999999","2","999999","2","3","888888","1","1","0.9920635","0","999999"
"8","4","3","1","6","1","1","1","6","888888","28","3","1972","101","2","1","3","1","4","11","3","2","2","3","2","999999","999999","2","2","5","3","0","1","801","3","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","2","5","11","11001","1","4","2","5","70","51","13550000000.0","1107.0","3","6","2","999999","2","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","4","1","1","1","1","1","6","888888","26","6","1986","509","1","1","3","4","999999","10","999999","2","1","2","3","0","0","1","999999","8","0","999999","2","801","1","1","1","1","120","1","1","1","1","0","1","0","0","1","1","1","1","0","1","2","1","9","11","11001","1","3","2","5","70","51","13550000000.0","1432.0","1","7","888888","999999","8","999999","888888","3","888888","5","1","0.9920635","0","999999"
"8","4","7","1","7","7","1","1","2","888888","3","3","1955","402","5","4","3","5","999999","6","999999","2","1","2","2","999999","999999","1","999999","3","1","0","1","801","5","1","1","1","888888","1","1","1","0","0","1","0","0","1","1","0","999999","0","1","3","1","7","11","11001","1","3","2","5","70","51","13550000000.0","789.0","7","7","3","2","7","999999","1","1","888888","4","1","0.9920635","1","0"
"8","999999","888888","1","1","5","1","2","888888","888888","15","7","1985","403","5","3","3","3","999999","888888","999999","2","2","888888","3","1","1","1","999999","3","0","999999","1","801","5","5","2","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","2","1","888888","11","11001","1","5","2","2","70","39","13550000000.0","1912.0","5","1","1","999999","888888","999999","1","5","888888","4","1","0.9920635","0","999999"
"8","3","1","1","1","1","7","1","6","888888","7","7","1986","211","2","1","3","1","4","10","7","2","2","2","3","999999","999999","1","999999","4","0","999999","888888","801","3","3","888888","888888","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","1","2","7","11","11001","1","4","2","2","70","39","13550000000.0","1942.0","4","7","2","999999","888888","999999","1","3","888888","2","1","0.9920635","1","999999"
"8","999999","7","1","7","7","1","1","6","888888","7","6","1972","509","2","1","3","1","4","1","1","2","2","4","2","1","1","6","999999","7","4","1","1","801","5","2","1","2","888888","1","0","1","0","0","0","0","0","1","1","0","999999","0","1","3","2","14","11","11001","1","2","2","5","70","51","13550000000.0","765.0","888888","7","2","999999","1","2","1","3","888888","5","1","0.9920635","0","999999"
"8","3","888888","1","5","4","7","1","888888","888888","25","5","1969","101","3","1","3","1","4","12","12","2","2","2","1","999999","999999","2","5","3","1","0","1","801","5","1","1","1","888888","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","7","73","73275","1","3","2","5","70","39","13550000000.0","1304.0","4","7","2","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","3","4","3","2","1","6","888888","4","8","1971","101","2","2","3","3","999999","3","999999","2","2","2","3","0","0","3","999999","3","2","2","1","801","5","1","1","1","888888","1","1","0","1","1","1","0","1","1","1","0","999999","0","1","2","1","8","11","11001","1","3","2","5","70","51","13550000000.0","797.0","4","2","1","999999","888888","2","1","1","888888","1","1","0.9920635","0","999999"
"8","3","5","4","2","2","1","1","6","888888","8","10","1973","211","1","1","3","1","4","14","13","2","2","1","1","999999","999999","2","2","3","1","0","2","801","3","1","888888","1","54","1","1","1","1","0","1","1","0","1","1","1","1","0","1","3","2","10","25","25875","1","5","1","1","70","53","13550000000.0","1255.0","1","6","2","999999","1","999999","2","3","888888","2","1","0.9920635","1","999999"
"8","999999","7","6","4","3","2","3","1","888888","18","6","1940","211","2","2","3","5","999999","4","999999","2","2","3","3","0","0","5","999999","1","5","0","1","801","5","1","888888","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","1","1","4","2","5","68","68081","1","1","2","1","70","53","13550000000.0","1300.0","1","4","2","999999","888888","999999","1","3","888888","2","1","0.9920635","0","999999"
"8","3","4","3","6","6","7","1","9","39","5","3","1989","101","2","1","3","4","999999","6","999999","2","2","3","3","999999","999999","3","999999","3","1","1","2","801","1","1","888888","2","888888","1","1","0","1","0","1","0","0","1","1","0","999999","0","1","2","2","9","11","11001","1","5","2","3","70","5","13550000000.0","1173.0","4","6","2","999999","3","888888","1","4","888888","1","1","0.9920635","1","999999"
"8","999999","6","2","6","6","6","1","6","888888","25","8","1983","211","3","2","2","1","2","2","2","2","2","3","3","0","0","3","999999","4","2","2","1","801","4","1","1","1","888888","1","0","1","1","0","0","0","0","1","1","0","999999","0","1","1","1","9","11","11001","1","5","2","1","70","53","13550000000.0","937.0","4","7","1","999999","1","2","1","3","888888","2","1","0.9920635","0","999999"
"8","5","7","1","1","1","5","1","6","888888","13","10","1962","101","3","1","3","1","4","888888","12","2","2","4","2","999999","999999","5","999999","5","3","0","2","801","5","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","1","1","3","2","10","25","25862","2","5","2","3","70","5","13550000000.0","1020.0","3","7","1","999999","1","999999","2","4","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","7","7","7","1","9","37","22","10","1992","211","4","4","3","1","4","6","2","2","1","3","2","1","1","1","999999","9","0","999999","2","801","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","13","11","11001","1","5","2","3","70","5","13550000000.0","1356.0","1","5","2","999999","2","999999","1","1","888888","2","1","0.9920635","0","999999"
"8","4","5","3","3","3","5","1","6","888888","9","3","1979","211","4","2","2","1","4","13","12","2","2","1","1","999999","999999","3","999999","2","0","999999","2","801","4","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","0","0","3","1","6","11","11001","1","4","2","1","70","53","13550000000.0","911.0","1","7","3","3","2","999999","1","3","888888","2","1","0.9920635","1","999999"
"8","999999","7","5","1","5","7","2","9","57","12","12","1963","101","3","1","3","1","2","11","6","2","2","3","1","0","0","2","2","2","0","999999","1","801","1","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","1","1","3","2","4","11","11001","1","4","2","3","70","53","13550000000.0","1246.0","7","5","2","999999","2","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","5","7","1","7","7","1","1","9","25","7","7","1987","403","3","1","3","1","2","13","6","2","2","3","2","999999","999999","3","999999","5","1","1","2","801","5","1","1","1","888888","1","1","1","1","1","1","0","0","1","1","1","0","0","1","1","2","5","11","11001","1","4","2","3","70","53","13550000000.0","1628.0","1","7","1","999999","7","888888","1","3","888888","4","1","0.9920635","1","999999"
"8","999999","7","1","5","5","1","1","6","888888","20","10","1988","101","4","2","3","5","999999","2","999999","2","2","4","2","0","0","3","999999","6","1","1","1","801","3","1","2","1","888888","1","1","1","0","1","0","0","0","1","1","1","1","0","1","3","2","4","11","11001","1","5","2","3","70","5","13550000000.0","972.0","1","7","2","999999","2","2","1","3","888888","1","1","0.9920635","0","999999"
"8","3","7","5","5","3","1","1","6","888888","25","11","1931","101","2","1","2","6","999999","6","6","2","2","3","3","999999","999999","6","999999","1","8","0","2","801","5","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","2","888888","25","25873","2","5","2","1","70","53","13550000000.0","1171.0","4","7","2","999999","1","999999","1","6","888888","1","1","0.9920635","1","999999"
"8","999999","5","2","1","1","5","1","6","888888","31","1","1982","101","2","1","3","3","999999","3","999999","2","2","3","2","1","1","3","999999","3","1","1","2","801","2","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","1","1","2","2","14","5","5001","1","5","2","1","70","53","13550000000.0","958.0","1","7","1","999999","888888","2","1","5","888888","1","1","0.9920635","0","999999"
"8","3","6","5","6","5","5","1","6","888888","4","1","1963","101","2","1","3","5","999999","6","999999","2","2","3","3","999999","999999","1","999999","3","1","0","1","801","5","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","3","1","7","73","73001","1","2","2","4","70","19","13550000000.0","1455.0","4","5","1","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","6","1","2","1","5","1","6","888888","4","12","1993","101","1","1","3","1","2","15","11","2","1","1","1","0","0","1","999999","3","0","999999","1","801","1","1","1","1","888888","1","1","1","1","1","1","1","0","1","1","1","1","1","1","3","2","3","11","11001","1","2","2","2","70","30","13550000000.0","1587.0","3","7","3","1","5","999999","1","3","888888","1","1","0.9920635","0","888888"
"8","4","7","7","2","2","1","1","2","888888","9","6","1977","101","2","2","3","5","999999","8","999999","2","2","2","2","999999","999999","2","1","4","2","1","2","801","1","1","1","1","888888","1","1","1","1","0","1","0","1","1","1","1","1","0","1","2","1","4","11","11001","1","2","2","2","70","30","13550000000.0","1653.0","2","7","3","1","2","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","4","2","2","6","6","1","6","888888","9","6","1988","1002","5","3","3","1","4","12","9","2","2","2","1","0","0","3","999999","3","1","1","1","801","1","1","1","1","888888","1","1","1","1","0","1","0","1","1","1","1","1","1","1","3","1","7","11","11001","1","3","2","2","70","30","13550000000.0","962.0","7","5","1","999999","3","2","1","3","888888","11","1","0.9920635","0","999999"
"8","3","4","1","1","1","1","1","6","888888","30","9","1963","101","2","1","1","3","999999","7","999999","2","1","4","3","999999","999999","3","999999","3","2","0","2","801","5","1","1","1","85","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","2","2","8","11","11001","1","4","2","4","70","19","13550000000.0","787.0","6","4","1","999999","888888","999999","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","3","1","2","2","1","1","9","15","3","8","1983","101","5","2","2","1","2","11","8","2","2","1","1","0","0","1","999999","4","1","0","2","801","1","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","0","999999","1","1","3","2","4","11","11001","1","2","2","2","70","30","13550000000.0","1071.0","2","7","3","1","1","999999","1","1","888888","1","1","0.9920635","0","999999"
"8","3","6","3","4","4","1","2","6","888888","28","2","1952","101","3","1","3","6","999999","7","7","2","2","3","3","999999","999999","3","999999","6","4","0","1","801","5","1","888888","1","888888","1","1","1","1","1","0","0","0","1","1","0","999999","1","1","3","1","888888","11","11001","1","1","2","2","70","39","13550000000.0","1169.0","5","6","2","999999","2","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","4","4","1","1","4","1","6","888888","26","9","1976","101","3","2","3","3","999999","0","999999","2","2","3","3","0","0","5","999999","6","4","1","2","801","2","2","1","1","888888","1","0","0","0","0","0","0","0","1","1","0","999999","0","1","2","2","10","73","73411","1","3","2","5","70","51","13550000000.0","695.0","4","4","1","999999","1","2","1","3","888888","1","1","0.9920635","0","999999"
"8","4","7","5","1","1","1","2","6","888888","17","8","1984","101","4","4","2","1","4","13","4","2","2","2","1","999999","999999","3","999999","4","2","2","1","801","1","2","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","0","1","3","2","7","50","50001","1","4","2","5","70","51","13550000000.0","969.0","1","7","888888","999999","4","2","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","5","2","2","2","1","2","9","48","2","3","1981","101","2","1","2","1","2","10","10","2","2","2","2","0","0","1","999999","1","0","999999","1","801","2","1","1","1","888888","1","1","1","1","0","0","1","0","1","1","1","0","1","1","3","2","6","11","11001","1","2","2","2","70","39","13550000000.0","835.0","5","4","1","999999","2","999999","1","3","888888","1","1","0.9920635","0","999999"
