SRNumber,CreatedDate,RequestType,RequestSource,Address,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-870032951,12/30/2017 09:10:00 AM,Bulky Items,Call,"3518 S FARMDALE AVE, 90016",FARMDALE,AVE,90016,34.02320567,-118.3459421,"(34.023205674, -118.345942117)",673,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,663,1008,7,12,17
1-870032351,12/30/2017 09:10:00 AM,Bulky Items,Call,"134 W KETCH MALL, 90292",KETCH,MALL,90292,33.97449993,-118.4593761,"(33.97449993, -118.459376145)",701,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25074,915,498,10,10,30
1-870026771,12/30/2017 09:09:00 AM,Bulky Items,Call,"5322 N FIGUEROA ST, 90042",FIGUEROA,ST,90042,34.10692495,-118.197999,"(34.1069249493, -118.197999038)",595,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,374,588,28,11,93
1-870032101,12/30/2017 09:08:00 AM,Bulky Items,Call,"6405 N FIGUEROA ST, 90042",FIGUEROA,ST,90042,34.11813963,-118.1837564,"(34.1181396299, -118.1837564)",595,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,362,598,,9,93
1-870031981,12/30/2017 09:08:00 AM,Bulky Items,Call,"18352 W KESWICK ST, 91335",KESWICK,ST,91335,34.21006997,-118.5333242,"(34.2100699694, -118.533324246)",530,South Valley APC,12,Mitchell Englander,15,RESEDA NC,WEST VALLEY,18909,254,283,,2,12
1-870029151,12/30/2017 09:07:00 AM,Bulky Items,Call,"23709 W CALVERT ST, 91367",CALVERT,ST,91367,34.18177533,-118.6437457,"(34.1817753268, -118.64374573)",559,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19347,302,1478,,4,49
1-870028256,12/30/2017 09:07:00 AM,Bulky Items,Mobile App,"1169 S AMHERST AVE, 90049",AMHERST,AVE,90049,34.04388231,-118.4692089,"(34.0438823088, -118.469208908)",631,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,23680,844,1382,9,10,
1-870028511,12/30/2017 09:06:00 AM,Bulky Items,Call,"FIGUEROA ST AT MERIDIAN ST, 90042",,,90042,34.12013181,-118.1837676,"(34.120131807, -118.183767601)",595,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,362,598,,9,93
1-870027871,12/30/2017 09:02:00 AM,Bulky Items,Call,"6558 N FIGUEROA ST, 90042",FIGUEROA,ST,90042,34.12178613,-118.1843463,"(34.1217861273, -118.184346313)",595,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,359,575,,9,93
1-870023751,12/30/2017 09:00:00 AM,Bulky Items,Call,"104 W AVENUE 64, 90042",AVENUE 64,,90042,34.11443539,-118.1813544,"(34.114435391, -118.181354436)",595,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,360,577,,9,93
1-870023541,12/30/2017 09:00:00 AM,Bulky Items,Call,"5413 N MURIETTA AVE, 91401",MURIETTA,AVE,91401,34.16881584,-118.4390374,"(34.168815844, -118.439037398)",562,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19729,244,323,,7,83
1-870022855,12/30/2017 08:58:00 AM,Bulky Items,Mobile App,"5823 W LEXINGTON AVE, 90038",LEXINGTON,AVE,90038,34.09286522,-118.316563,"(34.0928652206, -118.316562986)",593,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,HOLLYWOOD,23669,426,517,,8,57
1-870022377,12/30/2017 08:55:00 AM,Bulky Items,Mobile App,"5210 W ROMAINE ST, 90029",ROMAINE,ST,90029,34.08834307,-118.3056179,"(34.0883430712, -118.305617917)",593,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,HOLLYWOOD,23447,438,242,,8,57
1-870022571,12/30/2017 08:54:00 AM,Bulky Items,Call,"11149 N WHITE OAK AVE, 91344",WHITE OAK,AVE,91344,34.27376974,-118.5199544,"(34.2737697408, -118.519954362)",501,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,78,1414,,2,79
1-870020708,12/30/2017 08:53:00 AM,Bulky Items,Mobile App,"5216 W ROMAINE ST, 90029",ROMAINE,ST,90029,34.08839743,-118.3057926,"(34.0883974284, -118.305792584)",593,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,HOLLYWOOD,23447,438,242,,8,57
1-870019501,12/30/2017 08:52:00 AM,Bulky Items,Call,"1179 S KENISTON AVE, 90019",KENISTON,AVE,90019,34.05359053,-118.3377969,"(34.0535905289, -118.337796892)",633,Central APC,10,Herb J. Wesson Jr.,104,OLYMPIC PARK NC,WILSHIRE,23080,636,894,,12,52
1-870019413,12/30/2017 08:52:00 AM,Bulky Items,Mobile App,"5141 W CLINTON ST, 90004",CLINTON,ST,90004,34.08175404,-118.3150887,"(34.0817540428, -118.315088718)",593,Central APC,4,David Ryu,119,GREATER WILSHIRE NC,OLYMPIC,22721,449,891,,7,86
1-870019981,12/30/2017 08:50:00 AM,Bulky Items,Email,"1676 S ARDMORE AVE, 90006",ARDMORE,AVE,90006,34.04285008,-118.3026881,"(34.0428500764, -118.302688059)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",OLYMPIC,22723,672,906,,12,19
1-870017901,12/30/2017 08:46:00 AM,Bulky Items,Self Service,"13463 W WINGO ST, 91331",WINGO,ST,91331,34.2398209,-118.4269561,"(34.2398209007, -118.426956103)",502,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,139,311,,3,41
1-870012491,12/30/2017 08:45:00 AM,Bulky Items,Call,"VAN NUYS BLVD AT FENTON AVE, 91342",,,91342,34.2855858,-118.3952535,"(34.2855857957, -118.395253521)",482,North Valley APC,7,Monica Rodriguez,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,22,232,,1,9
1-870014451,12/30/2017 08:45:00 AM,Bulky Items,Call,"7201 N LENNOX AVE, 91405",LENNOX,AVE,91405,34.20169174,-118.4464506,"(34.2016917441, -118.446450649)",532,South Valley APC,2,Paul Krekorian,20,VAN NUYS NC,VAN NUYS,19733,215,458,,5,18
1-870011821,12/30/2017 08:37:00 AM,Bulky Items,Call,"1071 W 62ND ST, 90044",62ND,ST,90044,33.98334118,-118.2939495,"(33.9833411764, -118.293949455)",674,South Los Angeles APC,9,Curren D. Price Jr.,109,VOICES OF 90037,77TH STREET,23675,766,1157,7,13,2
1-870009451,12/30/2017 08:34:00 AM,Bulky Items,Self Service,"20740 W MARTHA ST, 91367",MARTHA,ST,91367,34.17257537,-118.5851449,"(34.1725753669, -118.58514486)",560,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19347,305,1556,,4,49
1-870009091,12/30/2017 08:33:00 AM,Bulky Items,Self Service,"2457 W LOY LANE, 90041",LOY,LANE,90041,34.13881618,-118.2210559,"(34.138816177, -118.221055947)",564,East Los Angeles APC,14,Jose Huizar,40,EAGLE ROCK NC,NORTHEAST,23672,355,570,,9,60
1-870009251,12/30/2017 08:33:00 AM,Bulky Items,Self Service,"7326 S DUNFIELD AVE, 90045",DUNFIELD,AVE,90045,33.97502492,-118.3978901,"(33.975024923, -118.397890079)",702,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,932,1148,10,10,16
1-870006281,12/30/2017 08:32:00 AM,Bulky Items,Call,"10637 N DANUBE AVE, 91344",DANUBE,AVE,91344,34.26375537,-118.4743575,"(34.2637553696, -118.474357478)",501,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,75,394,,2,79
1-870002761,12/30/2017 08:32:00 AM,Bulky Items,Call,"1009 E 81ST ST, 90001",81ST,ST,90001,33.96570478,-118.2574135,"(33.9657047755, -118.257413519)",704,South Los Angeles APC,9,Curren D. Price Jr.,86,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),77TH STREET,22350,796,999,7,13,46
1-870000751,12/30/2017 08:30:00 AM,Bulky Items,Call,"10604 S HICKORY ST, 90002",HICKORY,ST,90002,33.93960337,-118.235815,"(33.9396033677, -118.235814996)",704,South Los Angeles APC,15,Joe Buscaino,88,WATTS NC,SOUTHEAST,22351,823,705,7,15,40
1-870002381,12/30/2017 08:27:00 AM,Bulky Items,Self Service,"209 N GOODHOPE AVE, 90732",GOODHOPE,AVE,90732,33.74471063,-118.3163096,"(33.7447106336, -118.316309602)",823,Harbor APC,15,Joe Buscaino,94,NORTHWEST SAN PEDRO NC,HARBOR,3343,972,1444,,15,25
1-869999641,12/30/2017 08:23:00 AM,Bulky Items,Call,"7535 N MELVIN AVE, 91335",MELVIN,AVE,91335,34.20737665,-118.5597311,"(34.2073766454, -118.559731128)",530,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,256,1461,,4,12
1-870001941,12/30/2017 08:21:00 AM,Bulky Items,Self Service,"209 N GOODHOPE AVE, 90732",GOODHOPE,AVE,90732,33.74471063,-118.3163096,"(33.7447106336, -118.316309602)",823,Harbor APC,15,Joe Buscaino,94,NORTHWEST SAN PEDRO NC,HARBOR,3343,972,1444,,15,25
1-869997901,12/30/2017 08:13:00 AM,Bulky Items,Call,"11363 N DULCET AVE, 91326",DULCET,AVE,91326,34.27777727,-118.5421648,"(34.2777772749, -118.542164787)",500,North Valley APC,12,Mitchell Englander,114,PORTER RANCH NC,DEVONSHIRE,18905,61,1411,,2,48
1-869991651,12/30/2017 08:13:00 AM,Bulky Items,Mobile App,"7900 W 79TH ST, 90293",79TH,ST,90293,33.96265469,-118.4352622,"(33.962654686, -118.435262182)",702,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,25075,929,1141,10,10,16
1-869991391,12/30/2017 08:08:00 AM,Bulky Items,Call,"12059 W HOYT ST, 91342",HOYT,ST,91342,34.28431609,-118.3957345,"(34.28431609, -118.395734513)",482,North Valley APC,7,Monica Rodriguez,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,16,232,,1,9
1-869988551,12/30/2017 08:02:00 AM,Bulky Items,Mobile App,"2314 W 21ST ST, 90018",21ST,ST,90018,34.03794321,-118.3152942,"(34.0379432084, -118.315294177)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,74,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",OLYMPIC,23079,678,898,,12,19
1-869978331,12/30/2017 07:42:00 AM,Bulky Items,Mobile App,"11241 N JACINTO AVE, 91342",JACINTO,AVE,91342,34.27411578,-118.3487367,"(34.2741157822, -118.348736702)",503,North Valley APC,7,Monica Rodriguez,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,13,1372,8,1,9
1-869978801,12/30/2017 07:31:00 AM,Bulky Items,Call,"19942 W STRATHERN ST, 91306",STRATHERN,ST,91306,34.21547153,-118.5680249,"(34.2154715285, -118.568024868)",530,South Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,273,1543,,4,66
1-869974421,12/30/2017 07:25:00 AM,Bulky Items,Call,"13406 W BROWNELL ST, 91340",BROWNELL,ST,91340,34.28405472,-118.4244256,"(34.2840547205, -118.424425579)",482,North Valley APC,7,Monica Rodriguez,7,PACOIMA NC,FOOTHILL,18910,23,375,,1,11
1-869974181,12/30/2017 07:19:00 AM,Bulky Items,Call,"4249 S 8TH AVE, 90008",8TH,AVE,90008,34.00576698,-118.3259749,"(34.0057669832, -118.32597487)",673,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,749,1020,7,12,54
1-869974061,12/30/2017 07:14:00 AM,Bulky Items,Call,"1335 W ADAMS BLVD, 90007",ADAMS,BLVD,90007,34.03290473,-118.290068,"(34.0329047293, -118.290067967)",634,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,22724,682,963,7,14,32
1-869973011,12/30/2017 07:13:00 AM,Bulky Items,Call,"1335 W ADAMS BLVD, 90007",ADAMS,BLVD,90007,34.03290473,-118.290068,"(34.0329047293, -118.290067967)",634,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,22724,682,963,7,14,32
1-869968131,12/30/2017 07:09:00 AM,Bulky Items,Mobile App,"1255 N VERMONT AVE, 90029",VERMONT,AVE,90029,34.09451421,-118.2919923,"(34.0945142136, -118.29199225)",594,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,NORTHEAST,23447,431,460,16,8,58
1-869963781,12/30/2017 07:07:00 AM,Bulky Items,Call,"1123 N WEST KENSINGTON ROAD, 90026",WEST KENSINGTON,ROAD,90026,34.07055739,-118.2587871,"(34.0705573865, -118.258787073)",634,East Los Angeles APC,1,Gilbert Cedillo,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,482,579,,11,31
1-869961751,12/30/2017 06:23:00 AM,Bulky Items,Call,"8447 N FAUST AVE, 91304",FAUST,AVE,91304,34.22432689,-118.6205709,"(34.2243268924, -118.620570875)",529,North Valley APC,12,Mitchell Englander,11,WEST HILLS NC,TOPANGA,4279,92,1460,,2,44
1-869951511,12/30/2017 05:31:00 AM,Bulky Items,Self Service,"1152 W 74TH ST, 90044",74TH,ST,90044,33.9726135,-118.295656,"(33.9726135017, -118.295656004)",704,South Los Angeles APC,8,Marqueece Harris-Dawson,84,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,77TH STREET,23675,777,1161,7,14,20
1-869948871,12/30/2017 04:21:00 AM,Bulky Items,Call,"511 N KENMORE AVE, 90004",KENMORE,AVE,90004,34.07945499,-118.296876,"(34.0794549876, -118.296876016)",593,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,RAMPART,22721,453,933,,8,89
1-869944377,12/30/2017 03:47:00 AM,Bulky Items,Mobile App,"1355 W COURT ST, 90026",COURT,ST,90026,34.06474003,-118.2580499,"(34.0647400336, -118.258049885)",634,Central APC,1,Gilbert Cedillo,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,548,397,54,11,31
1-869826631,12/30/2017 12:39:00 AM,Bulky Items,Self Service,"11028 W LANDALE ST, 91602",LANDALE,ST,91602,34.1512696,-118.3715577,"(34.151269595, -118.371557667)",563,South Valley APC,4,David Ryu,28,GREATER TOLUCA LAKE NC,NORTH HOLLYWOOD,8489,343,701,,7,5
1-869825481,12/30/2017 12:01:00 AM,Bulky Items,Self Service,"10123 N ORO VISTA AVE, 91040",ORO VISTA,AVE,91040,34.25310901,-118.3159202,"(34.2531090088, -118.315920156)",503,North Valley APC,7,Monica Rodriguez,10,SUNLAND-TUJUNGA NC,FOOTHILL,3221,15,1511,,1,7
1-869825366,12/29/2017 11:56:00 PM,Bulky Items,Mobile App,"2702 S PALM GROVE AVE, 90016",PALM GROVE,AVE,90016,34.03098852,-118.3457158,"(34.0309885166, -118.345715841)",633,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,664,924,7,12,17
1-869822661,12/29/2017 11:36:00 PM,Bulky Items,Mobile App,"22116 W VISCANIO ROAD, 91364",VISCANIO,ROAD,91364,34.15586521,-118.608523,"(34.1558652123, -118.608523021)",560,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19346,309,1488,11,4,49
1-869825161,12/29/2017 11:33:00 PM,Bulky Items,Self Service,"VANALDEN AVE AT HAMLIN ST, 91335",,,91335,34.18893455,-118.5491655,"(34.1889345493, -118.549165521)",530,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,266,309,,4,12
1-869823521,12/29/2017 11:28:00 PM,Bulky Items,Call,"4609 N VIA MARISOL, 90042",MARISOL,,90042,34.09939794,-118.1807486,"(34.0993979367, -118.180748623)",595,East Los Angeles APC,14,Jose Huizar,42,ARROYO SECO NC,HOLLENBECK,23673,499,603,,9,92
1-869822201,12/29/2017 10:57:00 PM,Bulky Items,Call,"14436 W VALERIO ST, 91405",VALERIO,ST,91405,34.20470228,-118.4480602,"(34.2047022818, -118.448060209)",532,South Valley APC,2,Paul Krekorian,20,VAN NUYS NC,VAN NUYS,19733,215,458,,5,18
1-869821831,12/29/2017 10:36:00 PM,Bulky Items,Mobile App,"2321 N HOLLY DR, 90068",HOLLY,DR,90068,34.11346184,-118.331002,"(34.1134618375, -118.331001992)",593,Central APC,4,David Ryu,30,HOLLYWOOD UNITED NC,HOLLYWOOD,24033,407,716,,7,64
1-869818895,12/29/2017 10:18:00 PM,Bulky Items,Mobile App,"1115 N WATERLOO ST, 90026",WATERLOO,ST,90026,34.07904521,-118.2668449,"(34.079045211, -118.266844866)",594,East Los Angeles APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,NORTHEAST,23444,469,634,,8,
1-869819841,12/29/2017 10:13:00 PM,Bulky Items,Mobile App,"111 N AVENUE 25, 90031",AVENUE 25,,90031,34.07653389,-118.2168761,"(34.076533885, -118.216876052)",595,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,485,648,,11,1
1-869815761,12/29/2017 10:07:00 PM,Bulky Items,Self Service,"3562 S KELTON AVE, 90034",KELTON,AVE,90034,34.02055027,-118.4152757,"(34.0205502703, -118.415275672)",672,West Los Angeles APC,5,Paul Koretz,67,MAR VISTA CC,PACIFIC,23451,897,846,9,6,27
1-869816131,12/29/2017 09:59:00 PM,Bulky Items,Call,"6454 N WOODLAKE AVE, 91307",WOODLAKE,AVE,91307,34.18797465,-118.6313066,"(34.187974646, -118.63130655)",529,South Valley APC,12,Mitchell Englander,11,WEST HILLS NC,TOPANGA,4283,300,1475,,2,44
1-869816021,12/29/2017 09:55:00 PM,Bulky Items,Call,"3520 S CORINTH AVE, 90066",CORINTH,AVE,90066,34.01573044,-118.4243804,"(34.0157304429, -118.424380383)",672,West Los Angeles APC,11,Mike Bonin,67,MAR VISTA CC,PACIFIC,24031,898,859,9,10,27
1-869815148,12/29/2017 09:54:00 PM,Bulky Items,Mobile App,"4452 N HASKELL AVE, 91436",HASKELL,AVE,91436,34.1523111,-118.4735598,"(34.1523111022, -118.473559795)",561,South Valley APC,5,Paul Koretz,18,ENCINO NC,WEST VALLEY,19737,338,670,,6,62
1-869815151,12/29/2017 09:46:00 PM,Bulky Items,Call,"CHARNOCK ROAD AT TILDEN AVE, 90034",,,90034,34.01806029,-118.418082,"(34.0180602923, -118.418081979)",672,West Los Angeles APC,5,Paul Koretz,67,MAR VISTA CC,PACIFIC,23451,896,1239,9,6,27
1-869810391,12/29/2017 09:43:00 PM,Bulky Items,Call,"10860 W CHARNOCK ROAD, 90034",CHARNOCK,ROAD,90034,34.02039829,-118.4136366,"(34.0203982857, -118.413636593)",672,West Los Angeles APC,5,Paul Koretz,115,PALMS NC,PACIFIC,23451,897,846,9,6,74
1-869811621,12/29/2017 09:41:00 PM,Bulky Items,Call,"3624 S MIDVALE AVE, 90034",MIDVALE,AVE,90034,34.01989613,-118.4133764,"(34.0198961251, -118.413376382)",672,West Los Angeles APC,5,Paul Koretz,115,PALMS NC,PACIFIC,23451,897,846,9,6,74
1-869813041,12/29/2017 09:39:00 PM,Bulky Items,Call,"3645 S MIDVALE AVE, 90034",MIDVALE,AVE,90034,34.01931795,-118.4133788,"(34.01931795, -118.41337884)",672,West Los Angeles APC,5,Paul Koretz,115,PALMS NC,PACIFIC,23451,897,846,9,6,74
1-869803711,12/29/2017 09:30:00 PM,Bulky Items,Self Service,"2808 N PHELPS AVE, 90032",PHELPS,AVE,90032,34.07862656,-118.1771111,"(34.0786265577, -118.17711105)",595,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,504,775,,9,91
1-869812903,12/29/2017 09:30:00 PM,Bulky Items,Mobile App,"10942 N ORION AVE, 91345",ORION,AVE,91345,34.26948056,-118.4714829,"(34.2694805646, -118.471482867)",501,North Valley APC,7,Monica Rodriguez,101,MISSION HILLS NC,MISSION,19330,67,302,,1,4
1-869811331,12/29/2017 09:29:00 PM,Bulky Items,Self Service,"10505 W LANARK ST, 91352",LANARK,ST,91352,34.21742396,-118.3596522,"(34.2174239591, -118.359652165)",533,North Valley APC,2,Paul Krekorian,8,SUN VALLEY AREA NC,FOOTHILL,19335,167,1374,,5,21
1-869808721,12/29/2017 09:27:00 PM,Bulky Items,Self Service,"3562 S KELTON AVE, 90034",KELTON,AVE,90034,34.02055027,-118.4152757,"(34.0205502703, -118.415275672)",672,West Los Angeles APC,5,Paul Koretz,67,MAR VISTA CC,PACIFIC,23451,897,846,9,6,27
1-869803601,12/29/2017 09:25:00 PM,Bulky Items,Self Service,"3562 S KELTON AVE, 90034",KELTON,AVE,90034,34.02055027,-118.4152757,"(34.0205502703, -118.415275672)",672,West Los Angeles APC,5,Paul Koretz,67,MAR VISTA CC,PACIFIC,23451,897,846,9,6,27
1-869808581,12/29/2017 09:22:00 PM,Bulky Items,Call,"3171 N SILVER LAKE BLVD, 90039",SILVER LAKE,BLVD,90039,34.11248242,-118.254783,"(34.1124824183, -118.254783042)",594,East Los Angeles APC,13,Mitch O'Farrell,37,ATWATER VILLAGE NC,NORTHEAST,23670,392,1429,,8,42
1-869811001,12/29/2017 09:09:00 PM,Bulky Items,Call,"22631 W BURBANK BLVD, 91367",BURBANK,BLVD,91367,34.17209733,-118.6200238,"(34.1720973342, -118.620023757)",559,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19347,306,1484,,4,49
1-869808241,12/29/2017 08:59:00 PM,Bulky Items,Self Service,"1425 N DETROIT ST, 90046",DETROIT,ST,90046,34.09691244,-118.3454827,"(34.0969124388, -118.345482652)",593,Central APC,4,David Ryu,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,23677,410,863,,7,82
1-869801267,12/29/2017 08:22:00 PM,Bulky Items,Mobile App,"14379 W HERRON ST, 91342",HERRON,ST,91342,34.29722254,-118.4468614,"(34.2972225364, -118.446861445)",482,North Valley APC,7,Monica Rodriguez,5,SYLMAR NC,MISSION,18912,60,1225,,1,47
1-869801183,12/29/2017 08:21:00 PM,Bulky Items,Mobile App,"1621 N HARVARD BLVD, 90027",HARVARD,BLVD,90027,34.1004771,-118.3045179,"(34.1004770998, -118.304517855)",593,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,HOLLYWOOD,23445,421,555,16,8,58
1-869797451,12/29/2017 08:15:00 PM,Bulky Items,Call,"10575 W PUTNEY ROAD, 90064",PUTNEY,ROAD,90064,34.03921302,-118.4196077,"(34.0392130167, -118.419607716)",632,West Los Angeles APC,5,Paul Koretz,62,WESTSIDE NC,WEST LOS ANGELES,24029,874,817,9,6,75
1-869798611,12/29/2017 08:13:00 PM,Bulky Items,Self Service,"4837 N KATHERINE AVE, 91423",KATHERINE,AVE,91423,34.15863778,-118.4434146,"(34.1586377829, -118.443414634)",562,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19736,245,562,,7,83
1-869798354,12/29/2017 08:10:00 PM,Bulky Items,Mobile App,"622 N LUCERNE BLVD, 90004",LUCERNE,BLVD,90004,34.08231727,-118.3247496,"(34.0823172674, -118.324749561)",593,Central APC,4,David Ryu,119,GREATER WILSHIRE NC,WILSHIRE,23669,448,427,,7,86
1-869790791,12/29/2017 07:55:00 PM,Bulky Items,Call,"14221 W MERCER ST, 91331",MERCER,ST,91331,34.2540336,-118.4433535,"(34.2540335992, -118.44335346)",502,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,131,402,,3,41
1-869797921,12/29/2017 07:55:00 PM,Bulky Items,Call,"2602 W AVENUE 34, 90065",AVENUE 34,,90065,34.112367,-118.2342795,"(34.1123670024, -118.234279474)",594,East Los Angeles APC,1,Gilbert Cedillo,39,GLASSELL PARK NC,NORTHEAST,24030,387,1084,13,11,56
1-869794624,12/29/2017 07:51:00 PM,Bulky Items,Mobile App,"4816 E MENDOTA AVE, 90042",MENDOTA,AVE,90042,34.1174222,-118.2114893,"(34.1174221986, -118.211489269)",595,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,385,1433,,11,93
1-869791231,12/29/2017 07:41:00 PM,Bulky Items,Self Service,"13051 N MEADOWLARK AVE, 91344",MEADOWLARK,AVE,91344,34.30622273,-118.51009,"(34.306222728, -118.510089963)",481,North Valley APC,12,Mitchell Englander,4,GRANADA HILLS NORTH NC,DEVONSHIRE,19329,50,1406,,2,78
1-869790321,12/29/2017 07:35:00 PM,Bulky Items,Call,"4806 W 63RD ST, 90056",63RD,ST,90056,33.98195849,-118.3615413,"(33.9819584897, -118.36154129)",673,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,24351,926,758,10,10,16
1-869793241,12/29/2017 07:29:00 PM,Bulky Items,Self Service,"17181 W RINALDI ST, 91344",RINALDI,ST,91344,34.27949747,-118.5077658,"(34.2794974675, -118.507765809)",501,North Valley APC,12,Mitchell Englander,4,GRANADA HILLS NORTH NC,DEVONSHIRE,19329,53,1409,,2,78
1-869786311,12/29/2017 07:12:00 PM,Bulky Items,Self Service,"4540 N NATICK AVE, 91403",NATICK,AVE,91403,34.15433281,-118.454059,"(34.1543328114, -118.454058969)",561,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19732,336,677,,7,83
1-869787321,12/29/2017 07:09:00 PM,Bulky Items,Mobile App,"6902 N MILWOOD AVE, 91303",MILWOOD,AVE,91303,34.1957604,-118.5941663,"(34.1957604012, -118.594166286)",530,South Valley APC,3,Bob Blumenfield,13,CANOGA PARK NC,TOPANGA,4278,286,951,,4,37
1-869787125,12/29/2017 07:07:00 PM,Bulky Items,Mobile App,"8550 W WENTWORTH ST, 91040",WENTWORTH,ST,91040,34.26675832,-118.3197547,"(34.2667583167, -118.319754712)",503,North Valley APC,7,Monica Rodriguez,10,SUNLAND-TUJUNGA NC,FOOTHILL,3221,13,531,,1,7
1-869786083,12/29/2017 07:07:00 PM,Bulky Items,Mobile App,"6020 N WILKINSON AVE, 91606",WILKINSON,AVE,91606,34.18014524,-118.4040028,"(34.1801452375, -118.40400278)",532,South Valley APC,2,Paul Krekorian,21,GREATER VALLEY GLEN COUNCIL,NORTH HOLLYWOOD,8889,188,564,,5,70
1-869786999,12/29/2017 07:05:00 PM,Bulky Items,Mobile App,"11783 W LAURELCREST DR, 91604",LAURELCREST,DR,91604,34.13676239,-118.3898386,"(34.1367623901, -118.38983864)",562,South Valley APC,2,Paul Krekorian,27,STUDIO CITY NC,NORTH HOLLYWOOD,8492,351,1353,,5,84
