SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,CreatedByUserOrganization,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct
1-2155138221,01/01/2022 01:05:14 PM,01/03/2022 07:18:45 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/03/2022 12:00:00 AM,01/03/2022 02:16:59 PM,Y,N,"3121 E GLEASON AVE, 90063",3121,E,GLEASON,AVE,90063,34.0385098754,-118.200071225,"(34.0385098754, -118.200071225)",635,C,5,East Los Angeles APC,14,Kevin de León,50,Boyle Heights,HOLLENBECK
1-2155140501,01/01/2022 01:05:22 PM,01/06/2022 03:33:20 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2022 12:00:00 AM,01/06/2022 11:15:24 AM,Y,,"14154 W GILMORE ST, 91401",14154,W,GILMORE,ST,91401,34.1875326606,-118.441913648,"(34.1875326606, -118.441913648)",532,B,6,South Valley APC,6,Nury Martinez,20,Van Nuys,VAN NUYS
1-2155139501,01/01/2022 01:05:42 PM,01/09/2022 06:50:18 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Mobile App,Self Service,Android,N,SLA,01/10/2022 12:00:00 AM,01/09/2022 06:48:29 PM,Y,,"9625 S AVALON BLVD, 90003",9625,S,AVALON,BLVD,90003,33.9484576222,-118.265363283,"(33.9484576222, -118.265363283)",704,D,4,South Los Angeles APC,8,Marqueece Harris-Dawson,87,Empowerment Congress Southeast,SOUTHEAST
1-2155140551,01/01/2022 01:05:43 PM,01/03/2022 10:50:27 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 09:04:10 AM,Y,N,"6909 S KNOWLTON PL, 90045",6909,S,KNOWLTON,PL,90045,33.9747360037,-118.371567267,"(33.9747360037, -118.371567267)",703,A,1,West Los Angeles APC,11,Mike Bonin,71,Westchester/Playa,PACIFIC
1-2155140661,01/01/2022 01:07:01 PM,01/05/2022 07:20:15 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,N,EV,01/05/2022 12:00:00 AM,01/05/2022 11:12:01 AM,Y,,"4185 N ARCH DR, 91604",4185,N,ARCH,DR,91604,34.1425940131,-118.372524241,"(34.1425940131, -118.372524241)",563,A,5,South Valley APC,4,Nithya Raman,27,Studio City,NORTH HOLLYWOOD
1-2155139611,01/01/2022 01:07:14 PM,01/02/2022 04:50:16 PM,SR Created,LASAN,Dead Animal Removal,Closed,Mobile App,Self Service,iOS,N,HB,,01/02/2022 04:49:54 PM,Y,,"2840 S PECK AVE, 90731",2840,S,PECK,AVE,90731,33.7184171816,-118.291546748,"(33.7184171816, -118.291546748)",854,B,1,Harbor APC,15,Joe Buscaino,96,Coastal San Pedro,HARBOR
1-2155140711,01/01/2022 01:07:21 PM,01/04/2022 07:28:36 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WV,01/04/2022 12:00:00 AM,01/04/2022 03:23:02 PM,Y,N,"10440 N HANNA AVE, 91311",10440,N,HANNA,AVE,91311,34.2602117261,-118.60720023,"(34.2602117261, -118.60720023)",499,J,4,North Valley APC,12,John Lee,99,Chatsworth,DEVONSHIRE
1-2155140781,01/01/2022 01:08:32 PM,01/03/2022 07:18:07 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/03/2022 12:00:00 AM,01/03/2022 02:16:51 PM,Y,N,"3121 E GLEASON AVE, 90063",3121,E,GLEASON,AVE,90063,34.0385098754,-118.200071225,"(34.0385098754, -118.200071225)",635,C,5,East Los Angeles APC,14,Kevin de León,50,Boyle Heights,HOLLENBECK
1-2155139191,01/01/2022 01:08:37 PM,01/03/2022 02:26:27 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/03/2022 12:00:00 AM,01/03/2022 10:05:30 AM,Y,,"17638 W LAHEY ST, 91344",17638,W,LAHEY,ST,91344,34.2731783858,-118.518837637,"(34.2731783858, -118.518837637)",501,B,2,North Valley APC,12,John Lee,118,Granada Hills South,DEVONSHIRE
1-2155139761,01/01/2022 01:09:15 PM,01/03/2022 02:04:36 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/03/2022 12:00:00 AM,01/03/2022 01:59:49 PM,Y,,"9736 N HILLHAVEN AVE, 91042",9736,N,HILLHAVEN,AVE,91042,34.2462161516,-118.289668083,"(34.2462161516, -118.289668083)",504,A,5,North Valley APC,7,Monica Rodriguez,10,Sunland-Tujunga,FOOTHILL
1-2155139811,01/01/2022 01:09:57 PM,01/06/2022 11:16:23 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2022 12:00:00 AM,01/06/2022 11:15:44 AM,Y,,"14143 W GILMORE ST, 91401",14143,W,GILMORE,ST,91401,34.1877526339,-118.441582222,"(34.1877526339, -118.441582222)",532,B,6,South Valley APC,2,Paul Krekorian,20,Van Nuys,VAN NUYS
1-2155143521,01/01/2022 01:10:09 PM,01/03/2022 04:17:21 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/03/2022 12:00:00 AM,01/03/2022 09:53:50 AM,Y,N,"3323 N DORCHESTER AVE, 90032",3323,N,DORCHESTER,AVE,90032,34.0843676395,-118.164582343,"(34.0843676395, -118.164582343)",595,G,6,East Los Angeles APC,14,Kevin de León,48,LA32,HOLLENBECK
1-2155139851,01/01/2022 01:10:41 PM,01/06/2022 04:12:52 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,WLA,01/06/2022 12:00:00 AM,01/06/2022 04:11:37 PM,Y,N,"8417 W BLACKBURN AVE, 90048",8417,W,BLACKBURN,AVE,90048,34.0722512417,-118.373925933,"(34.0722512417, -118.373925933)",633,A,1,Central APC,5,Paul Koretz,58,Mid City West,WILSHIRE
1-2155140991,01/01/2022 01:11:14 PM,01/03/2022 08:14:09 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 02:29:07 PM,Y,N,"7722 S AIRPORT BLVD, 90045",7722,S,AIRPORT,BLVD,90045,33.9706033951,-118.387526958,"(33.9706033951, -118.387526958)",702,H,1,West Los Angeles APC,11,Mike Bonin,71,Westchester/Playa,PACIFIC
1-2155139341,01/01/2022 01:11:27 PM,01/03/2022 07:46:26 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/03/2022 12:00:00 AM,01/03/2022 02:17:07 PM,Y,N,"3121 E GLEASON AVE, 90063",3121,E,GLEASON,AVE,90063,34.0385098754,-118.200071225,"(34.0385098754, -118.200071225)",635,C,5,East Los Angeles APC,14,Kevin de León,50,Boyle Heights,HOLLENBECK
1-2155141101,01/01/2022 01:12:12 PM,05/01/2022 07:24:44 PM,SR Created,LASAN,Homeless Encampment,Closed,Self Service,Self Service,,N,NC,04/26/2022 12:00:00 AM,05/01/2022 07:20:29 PM,Y,N,"5531 E ALHAMBRA AVE, 90032",5531,E,ALHAMBRA,AVE,90032,34.0790377354,-118.164219994,"(34.0790377354, -118.164219994)",595,G,7,East Los Angeles APC,14,Kevin de León,48,LA32,HOLLENBECK
1-2155139971,01/01/2022 01:12:12 PM,01/03/2022 02:35:37 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WV,01/03/2022 12:00:00 AM,01/03/2022 02:34:13 PM,Y,N,"12610 N JIMENO AVE, 91344",12610,N,JIMENO,AVE,91344,34.2992824901,-118.503263013,"(34.2992824901, -118.503263013)",481,C,5,North Valley APC,12,John Lee,4,Granada Hills North,DEVONSHIRE
1-2155144431,01/01/2022 01:12:27 PM,01/05/2022 12:58:23 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,EV,01/05/2022 12:00:00 AM,01/05/2022 12:55:22 PM,Y,N,"12735 W LANDALE ST, 91604",12735,W,LANDALE,ST,91604,34.151905102,-118.410580158,"(34.151905102, -118.410580158)",562,E,4,South Valley APC,4,Nithya Raman,27,Studio City,NORTH HOLLYWOOD
1-2155144501,01/01/2022 01:13:36 PM,01/03/2022 11:52:43 AM,SR Created,LASAN,Metal/Household Appliances,Closed,Mobile App,Self Service,iOS,N,EV,01/03/2022 12:00:00 AM,01/03/2022 11:38:28 AM,Y,,"10219 N COMMERCE AVE, 91042",10219,N,COMMERCE,AVE,91042,34.2546372901,-118.288797402,"(34.2546372901, -118.288797402)",504,A,4,North Valley APC,7,Monica Rodriguez,10,Sunland-Tujunga,FOOTHILL
1-2155140081,01/01/2022 01:13:39 PM,01/05/2022 03:52:10 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/05/2022 12:00:00 AM,01/05/2022 03:49:07 PM,Y,N,"427 S BOYLE AVE, 90033",427,S,BOYLE,AVE,90033,34.0421208545,-118.219871493,"(34.0421208545, -118.219871493)",634,J,5,East Los Angeles APC,14,Kevin de León,50,Boyle Heights,HOLLENBECK
1-2155140121,01/01/2022 01:13:56 PM,01/01/2022 01:49:29 PM,SR Created,ITA,Other,Closed,Mobile App,Self Service,iOS,N,,,01/01/2022 01:49:29 PM,Y,N,"2920 S OVERLAND AVE, 90064",2920,S,OVERLAND,AVE,90064,34.0334768421,-118.41820362,"(34.0334768421, -118.41820362)",632,E,7,West Los Angeles APC,5,Paul Koretz,62,Westside,WEST LOS ANGELES
1-2155141261,01/01/2022 01:14:20 PM,01/07/2022 02:50:08 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,WLA,01/06/2022 12:00:00 AM,01/06/2022 10:47:10 AM,Y,N,"1710 N CAMINO PALMERO, 90046",1710,N,CAMINO PALMERO,,90046,34.1018466686,-118.349900461,"(34.1018466686, -118.349900461)",593,C,4,Central APC,4,Nithya Raman,29,Hollywood Hills West,HOLLYWOOD
1-2155141281,01/01/2022 01:14:22 PM,01/03/2022 11:16:35 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,Y,NC,01/03/2022 12:00:00 AM,01/03/2022 10:58:20 AM,Y,,"611 N CABRILLO VILLAS, 90042",611,N,CABRILLO VILLAS,,90042,34.0992754484,-118.183849868,"(34.0992754484, -118.183849868)",595,D,4,East Los Angeles APC,14,Kevin de León,42,Arroyo Seco,HOLLENBECK
1-2155143791,01/01/2022 01:14:34 PM,01/03/2022 05:15:07 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 02:57:56 PM,Y,,"3938 S MICHAEL AVE, 90066",3938,S,MICHAEL,AVE,90066,33.9954317366,-118.441348446,"(33.9954317366, -118.441348446)",672,B,5,West Los Angeles APC,11,Mike Bonin,67,Mar Vista,PACIFIC
1-2155144731,01/01/2022 01:17:48 PM,01/04/2022 04:53:43 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/04/2022 12:00:00 AM,01/04/2022 03:24:41 PM,Y,,"21757 W DEVONSHIRE ST, 91311",21757,W,DEVONSHIRE,ST,91311,34.2573994734,-118.603651484,"(34.2573994734, -118.603651484)",500,A,4,North Valley APC,12,John Lee,99,Chatsworth,DEVONSHIRE
1-2155144011,01/01/2022 01:18:58 PM,01/07/2022 09:49:40 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,N,EV,01/07/2022 12:00:00 AM,01/07/2022 09:42:20 AM,Y,,"14943 W AZTEC ST, 91342",14943,W,AZTEC,ST,91342,34.2861743598,-118.457168401,"(34.2861743598, -118.457168401)",481,J,7,North Valley APC,7,Monica Rodriguez,5,Sylmar,MISSION
1-2155145521,01/01/2022 01:19:26 PM,01/04/2022 10:33:13 PM,SR Created,LASAN,Electronic Waste,Closed,Mobile App,Self Service,iOS,N,WV,01/04/2022 12:00:00 AM,01/04/2022 11:38:03 AM,Y,,"21702 W DEVONSHIRE ST, 91311",21702,W,DEVONSHIRE,ST,91311,34.257049454,-118.601956683,"(34.257049454, -118.601956683)",500,A,4,North Valley APC,12,John Lee,99,Chatsworth,DEVONSHIRE
1-2155145541,01/01/2022 01:19:30 PM,02/06/2022 12:39:56 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/10/2022 12:00:00 AM,02/06/2022 12:36:55 PM,Y,N,"6201 W YUCCA ST, 90028",6201,W,YUCCA,ST,90028,34.1038173198,-118.324179038,"(34.1038173198, -118.324179038)",593,F,4,Central APC,13,Mitch O'Farrell,30,Hollywood United,HOLLYWOOD
1-2155145561,01/01/2022 01:19:45 PM,01/04/2022 11:34:18 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,N,HBT,01/04/2022 11:33:54 AM,01/04/2022 11:33:57 AM,Y,,"920 N SILVER LAKE BLVD, 90026",920,N,SILVER LAKE,BLVD,90026,34.0816717236,-118.273362683,"(34.0816717236, -118.273362683)",594,C,7,East Los Angeles APC,13,Mitch O'Farrell,38,Silver Lake,RAMPART
1-2155144891,01/01/2022 01:20:00 PM,01/04/2022 09:05:02 AM,SR Created,OCB,Graffiti Removal,Cancelled,Mobile App,Self Service,iOS,N,WVA,01/04/2022 09:05:00 AM,01/04/2022 09:05:01 AM,Y,,"4703 N HAZELTINE AVE, 91423",4703,N,HAZELTINE,AVE,91423,34.1555222389,-118.440243078,"(34.1555222389, -118.440243078)",562,B,4,South Valley APC,4,Nithya Raman,26,Sherman Oaks,VAN NUYS
1-2155146521,01/01/2022 01:20:30 PM,02/06/2022 12:42:13 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/10/2022 12:00:00 AM,02/06/2022 12:36:08 PM,Y,N,"6201 W YUCCA ST, 90028",6201,W,YUCCA,ST,90028,34.1038173198,-118.324179038,"(34.1038173198, -118.324179038)",593,F,4,Central APC,13,Mitch O'Farrell,30,Hollywood United,HOLLYWOOD
1-2155144181,01/01/2022 01:20:54 PM,01/02/2022 08:19:04 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,N,NEGB,01/02/2022 08:19:02 AM,01/02/2022 08:19:03 AM,Y,,"7932 N BRIMFIELD AVE, 91402",7932,N,BRIMFIELD,AVE,91402,34.2151215484,-118.457351583,"(34.2151215484, -118.457351583)",531,J,3,North Valley APC,6,Nury Martinez,100,Panorama City,MISSION
1-2155145731,01/01/2022 01:21:37 PM,01/05/2022 07:55:09 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,N,PGS,01/04/2022 08:00:00 AM,01/05/2022 07:55:08 AM,Y,N,"3309 S OCEAN FRONT WALK, 90292",3309,S,OCEAN FRONT,WALK,90292,33.9778077188,-118.465788405,"(33.9778077188, -118.465788405)",671,H,7,West Los Angeles APC,11,Mike Bonin,68,Venice,PACIFIC
1-2155144261,01/01/2022 01:21:39 PM,01/03/2022 04:35:14 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,EV,01/03/2022 12:00:00 AM,01/03/2022 02:15:56 PM,Y,N,"7898 N SHADYSPRING DR, 91504",7898,N,SHADYSPRING,DR,91504,34.2129458164,-118.347367649,"(34.2129458164, -118.347367649)",533,C,3,North Valley APC,2,Paul Krekorian,8,Sun Valley,FOOTHILL
1-2155144281,01/01/2022 01:21:44 PM,01/06/2022 09:20:51 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,Android,N,CCAC,01/06/2022 09:20:49 AM,01/06/2022 09:20:50 AM,Y,,"1204 W INNES AVE, 90026",1204,W,INNES,AVE,90026,34.071259924,-118.248481553,"(34.071259924, -118.248481553)",634,F,1,East Los Angeles APC,1,Gilbert Cedillo,44,Echo Park,CENTRAL
1-2155145781,01/01/2022 01:21:49 PM,01/04/2022 10:45:44 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,NC,01/04/2022 12:00:00 AM,01/04/2022 11:35:30 AM,Y,,"1475 GLENGARRY RD, 91105",1475,,GLENGARRY,RD,91105,34.1400791116,-118.182957588,"(34.1400791116, -118.182957588)",565,D,5,East Los Angeles APC,14,Kevin de León,40,Eagle Rock,NORTHEAST
1-2155145801,01/01/2022 01:21:52 PM,01/04/2022 03:43:27 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/04/2022 12:00:00 AM,01/04/2022 03:40:06 PM,Y,,"818 W VENEZIA AVE, 90291",818,W,VENEZIA,AVE,90291,33.9925514687,-118.457498796,"(33.9925514687, -118.457498796)",671,J,5,West Los Angeles APC,11,Mike Bonin,68,Venice,PACIFIC
1-2155144311,01/01/2022 01:21:59 PM,01/07/2022 09:15:43 AM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,NC,01/07/2022 12:00:00 AM,01/07/2022 09:14:39 AM,Y,N,"6201 W YUCCA ST, 90028",6201,W,YUCCA,ST,90028,34.1038173198,-118.324179038,"(34.1038173198, -118.324179038)",593,F,4,Central APC,13,Mitch O'Farrell,30,Hollywood United,HOLLYWOOD
1-2155146611,01/01/2022 01:22:11 PM,01/06/2022 09:10:57 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2022 12:00:00 AM,01/06/2022 04:12:43 PM,Y,,"7932 N BRIMFIELD AVE, 91402",7932,N,BRIMFIELD,AVE,91402,34.2151215484,-118.457351583,"(34.2151215484, -118.457351583)",531,J,3,North Valley APC,6,Nury Martinez,100,Panorama City,MISSION
1-2155144371,01/01/2022 01:22:29 PM,01/06/2022 11:09:47 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/06/2022 12:00:00 AM,01/06/2022 08:29:18 AM,Y,,"20410 W AETNA ST, 91367",20410,W,AETNA,ST,91367,34.1786676804,-118.577740581,"(34.1786676804, -118.577740581)",560,D,1,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-2155146641,01/01/2022 01:23:03 PM,01/05/2022 07:42:01 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Mobile App,Self Service,iOS,N,NC,01/05/2022 12:00:00 AM,01/05/2022 01:55:00 PM,Y,,"1626 N MORTON AVE, 90026",1626,N,MORTON,AVE,90026,34.0818924661,-118.25304208,"(34.0818924661, -118.25304208)",594,E,7,East Los Angeles APC,13,Mitch O'Farrell,44,Echo Park,NORTHEAST
1-2155146721,01/01/2022 01:24:12 PM,01/13/2022 12:28:01 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/12/2022 12:00:00 AM,01/12/2022 08:38:23 AM,Y,,"2360 S VETERAN AVE, 90064",2360,S,VETERAN,AVE,90064,34.0393973324,-118.431821686,"(34.0393973324, -118.431821686)",632,C,6,West Los Angeles APC,5,Paul Koretz,62,Westside,WEST LOS ANGELES
1-2155145231,01/01/2022 01:24:59 PM,01/04/2022 04:12:34 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,EV,01/04/2022 12:00:00 AM,01/04/2022 04:10:29 PM,Y,N,"7716 N LEMP AVE, 91605",7716,N,LEMP,AVE,91605,34.2107676658,-118.38438536,"(34.2107676658, -118.38438536)",532,H,3,North Valley APC,6,Nury Martinez,23,North Hollywood Northeast,FOOTHILL
1-2155145951,01/01/2022 01:25:28 PM,01/04/2022 11:11:03 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/04/2022 12:00:00 AM,01/04/2022 03:41:13 PM,Y,,"812 E VENEZIA CT, 90291",812,E,VENEZIA,CT,90291,33.9921821199,-118.457265815,"(33.9921821199, -118.457265815)",671,J,5,West Los Angeles APC,11,Mike Bonin,68,Venice,PACIFIC
1-2155146031,01/01/2022 01:26:24 PM,01/04/2022 08:30:07 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,SLA,01/04/2022 12:00:00 AM,01/04/2022 11:26:56 AM,Y,N,"5515 S WILTON PL, 90062",5515,S,WILTON,PL,90062,33.9918420801,-118.315107768,"(33.9918420801, -118.315107768)",673,H,5,South Los Angeles APC,8,Marqueece Harris-Dawson,81,Empowerment Congress Central,77TH STREET
1-2155146051,01/01/2022 01:26:37 PM,01/05/2022 02:29:20 AM,SR Created,LASAN,Bulky Items,Cancelled,Self Service,Self Service,,N,EV,01/05/2022 12:00:00 AM,01/05/2022 02:29:19 AM,Y,N,"13830 W MOORPARK ST, 91423",13830,W,MOORPARK,ST,91423,34.1501956091,-118.434737106,"(34.1501956091, -118.434737106)",562,B,4,South Valley APC,4,Nithya Raman,26,Sherman Oaks,VAN NUYS
1-2155146921,01/01/2022 01:27:17 PM,01/03/2022 11:56:25 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,EV,01/03/2022 12:00:00 AM,01/03/2022 11:55:07 AM,Y,N,"12739 N HERRICK AVE, 91342",12739,N,HERRICK,AVE,91342,34.3012003392,-118.448261533,"(34.3012003392, -118.448261533)",482,A,5,North Valley APC,7,Monica Rodriguez,5,Sylmar,MISSION
1-2155152421,01/01/2022 01:27:21 PM,01/05/2022 12:37:55 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Mobile App,Self Service,Android,Y,EV,01/05/2022 12:00:00 AM,01/05/2022 12:34:38 PM,Y,,"11342 W HARTLAND ST, 91605",11342,W,HARTLAND,ST,91605,34.1950676049,-118.378222635,"(34.1950676049, -118.378222635)",532,J,5,South Valley APC,2,Paul Krekorian,23,North Hollywood Northeast,NORTH HOLLYWOOD
1-2155148641,01/01/2022 01:27:54 PM,01/03/2022 01:59:08 PM,SR Created,OCB,Graffiti Removal,Closed,Call,ITA,,N,WVA,01/03/2022 01:58:53 PM,01/03/2022 01:58:54 PM,Y,N,"21351 W COMMUNITY ST, 91304",21351,W,COMMUNITY,ST,91304,34.2222448904,-118.596600056,"(34.2222448904, -118.596600056)",530,B,2,North Valley APC,3,Bob Blumenfield,13,Canoga Park,TOPANGA
1-2155147061,01/01/2022 01:29:10 PM,01/03/2022 08:24:32 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,SLA,01/03/2022 12:00:00 AM,01/03/2022 09:49:06 AM,Y,N,"1612 S CIMARRON ST, 90019",1612,S,CIMARRON,ST,90019,34.0430693153,-118.315358555,"(34.0430693153, -118.315358555)",633,G,5,South Los Angeles APC,10,Office of District 10,74,United Neighborhoods,OLYMPIC
1-2155152551,01/01/2022 01:29:11 PM,01/01/2022 01:57:59 PM,SR Created,ITA,Other,Closed,Self Service,Self Service,,Y,,,01/01/2022 01:57:58 PM,Y,N,"3625 E FLORA AVE, 90031",3625,E,FLORA,AVE,90031,34.0805976235,-118.20209997,"(34.0805976235, -118.20209997)",595,B,7,East Los Angeles APC,14,Kevin de León,47,Lincoln Heights,HOLLENBECK
1-2155148791,01/01/2022 01:30:04 PM,01/06/2022 06:25:00 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/06/2022 12:00:00 AM,01/06/2022 05:23:59 PM,Y,,"830 N ALFRED ST, 90069",830,N,ALFRED,ST,90069,34.0858513794,-118.375202873,"(34.0858513794, -118.375202873)",592,J,6,Central APC,5,Paul Koretz,58,Mid City West,WILSHIRE
1-2155147221,01/01/2022 01:30:45 PM,01/03/2022 02:42:49 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,SLA,01/03/2022 12:00:00 AM,01/03/2022 01:15:00 PM,Y,N,"1612 S CIMARRON ST, 90019",1612,S,CIMARRON,ST,90019,34.0430693153,-118.315358555,"(34.0430693153, -118.315358555)",633,G,5,South Los Angeles APC,10,Office of District 10,74,United Neighborhoods,OLYMPIC
1-2155148881,01/01/2022 01:30:53 PM,01/02/2022 06:20:59 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,N,NEGB_ELA,01/02/2022 06:20:45 AM,01/02/2022 06:20:46 AM,Y,,"305 N AVENUE 51, 90042",305,N,AVENUE 51,,90042,34.1081452354,-118.202528992,"(34.1081452354, -118.202528992)",595,B,3,East Los Angeles APC,1,Gilbert Cedillo,41,Historic Highland Park,NORTHEAST
1-2155148911,01/01/2022 01:30:56 PM,01/04/2022 06:11:34 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,NC,01/04/2022 12:00:00 AM,01/04/2022 07:59:11 AM,Y,N,"1418 E ARMADALE AVE, 90042",1418,E,ARMADALE,AVE,90042,34.1230394024,-118.211812154,"(34.1230394024, -118.211812154)",595,A,1,East Los Angeles APC,14,Kevin de León,40,Eagle Rock,NORTHEAST
1-2155147291,01/01/2022 01:31:06 PM,01/04/2022 10:43:50 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/04/2022 12:00:00 AM,01/04/2022 08:41:57 AM,Y,,"830 N LEONARD ROAD, 90049",830,N,LEONARD,ROAD,90049,34.0735070709,-118.487997464,"(34.0735070709, -118.487997464)",631,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES
1-2155152811,01/01/2022 01:31:15 PM,01/06/2022 02:58:21 PM,SR Created,ITA,Other,Cancelled,Self Service,Self Service,,N,,,01/06/2022 02:58:20 PM,Y,N,"15051 W SHERMAN WAY, 91405",15051,W,SHERMAN,WAY,91405,34.2014567917,-118.46173624,"(34.2014567917, -118.46173624)",531,H,4,South Valley APC,6,Nury Martinez,20,Van Nuys,VAN NUYS
1-2155147331,01/01/2022 01:31:23 PM,01/04/2022 08:04:55 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,Y,EV,01/04/2022 12:00:00 AM,01/04/2022 12:22:04 PM,Y,,"5260 N CORTEEN PL, 91607",5260,N,CORTEEN,PL,91607,34.1666433246,-118.40189547,"(34.1666433246, -118.40189547)",562,F,2,South Valley APC,2,Paul Krekorian,25,Valley Village,NORTH HOLLYWOOD
1-2155153451,01/01/2022 01:31:52 PM,01/07/2022 03:39:03 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,WLA,01/06/2022 12:00:00 AM,01/06/2022 01:06:48 PM,Y,N,"1242 S CURSON AVE, 90019",1242,S,CURSON,AVE,90019,34.0525174156,-118.358976621,"(34.0525174156, -118.358976621)",633,B,4,Central APC,10,Office of District 10,60,P.I.C.O.,WILSHIRE
1-2155149011,01/01/2022 01:31:54 PM,01/03/2022 10:10:56 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,SLA,01/03/2022 12:00:00 AM,01/03/2022 09:04:02 AM,Y,N,"1612 S CIMARRON ST, 90019",1612,S,CIMARRON,ST,90019,34.0430693153,-118.315358555,"(34.0430693153, -118.315358555)",633,G,5,South Los Angeles APC,10,Office of District 10,74,United Neighborhoods,OLYMPIC
1-2155152911,01/01/2022 01:32:02 PM,01/02/2022 07:28:51 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,N,NEGB_ELA,01/02/2022 07:28:39 AM,01/02/2022 07:28:40 AM,Y,,"326 N AVENUE 51, 90042",326,N,AVENUE 51,,90042,34.1084802137,-118.203075732,"(34.1084802137, -118.203075732)",595,B,3,East Los Angeles APC,1,Gilbert Cedillo,41,Historic Highland Park,NORTHEAST
