"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666082","Apoyar a la Agencia Nacional de Tierras como Profesional Jur&#237;dico Universitario 3, en la revisi&#243;n de antecedentes registrales y elaboraci&#243;n de estudio de t&#237;tulos de los predios que se encuentren en...","2021-06-24T00:00:00.000","Republic of Colombia","CO","2420.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1666054","Apoyar los procesos de capacitaci&#243;n en los procedimientos metodol&#243;gicos del IFN, el an&#225;lisis de la informaci&#243;n, el seguimiento a las actividades de campo y al aseguramiento, control de calidad y cr&#237;ti","2021-07-29T00:00:00.000","Republic of Colombia","CO","18050.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1665922","Prestar sus servicios profesionales apoyando a la Gobernaci&#243;n de Vichada, como consultor de apoyo t&#233;cnico para la implementaci&#243;n y seguimiento de medidas de cambio clim&#225;tico territoriales, con un enfo","2021-08-09T00:00:00.000","Republic of Colombia","CO","20896.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1664554","ADQUISICI&#211;N DE SEMILLAS SEXUALES PREGERMINADAS DE ESPECIES AGROFORESTALES MADERABLES Y FRUTALES AMAZ&#211;NICOS PARA LA IMPLEMENTACI&#211;N SISTEMAS CONTEMPLADOS EN LAS HERRAMIENTAS DE MANEJO DEL PAISAJE HMP","2021-07-16T00:00:00.000","Republic of Colombia","CO","5201.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1664553","PRESTAR SERVICIOS PROFESIONALES PARA ORIENTAR LA GESTI&#211;N Y AUMENTO EN LA EFECTIVIDAD DEL MANEJO DEL PARQUE NATURAL REGIONAL MIRAFLORES Y PICACHOS EN EL DEPARTAMENTO DE CAQUET&#193;, A TRAV&#201;S DEL FORTALECIM","2021-07-13T00:00:00.000","Republic of Colombia","CO","18677.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1664458","Fortalecer las capacidades requeridas para la implementaci&#243;n de la Ley 1876 de 2017, por medio de la cual se cre&#243; el Sistema Nacional de Innovaci&#243;n Agropecuaria &#8211; SNIA, en los departamentos de Arauca,","2021-07-08T00:00:00.000","Republic of Colombia","CO","22049.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1664361","Prestar sus servicios profesionales con autonom&#237;a t&#233;cnica y administrativa apoyando a la MGS Departamental de Arauca, como profesional de apoyo t&#233;cnico y administrativo","2021-06-30T00:00:00.000","Republic of Colombia","CO","17794.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1694245","ADQUISICI&#211;N EQUIPOS DE C&#211;MPUTO Y TELECOMUNICACIONES PARA EL FORTALECIMIENTO DE LA GESTI&#211;N Y DIVULGACI&#211;N DE RESULTADOS DEL PROYECTO BIOCARBONO ORINOQUIA","2022-03-24T00:00:00.000","Republic of Colombia","CO","31078.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1664359","Prestar sus servicios profesionales con autonom&#237;a t&#233;cnica y administrativa apoyando a la MGS Departamental de Casanare, como profesional de apoyo t&#233;cnico y administrativo","2021-06-30T00:00:00.000","Republic of Colombia","CO","17794.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1664340","Prestar sus servicios profesionales con autonom&#237;a t&#233;cnica y administrativa, como apoyo administrativo y operativo del equipo regional de la UIP del Proyecto Biocarbono Orinoquia","2021-07-14T00:00:00.000","Republic of Colombia","CO","7300.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1664141","Apoyar a la Agencia Nacional de Tierras (ANT), como Tem&#225;tico de Ordenamiento Territorial en la
formulaci&#243;n de Planes de Ordenamiento Social de la Propiedad Rural (POSPR) mediante la
elaboraci&#243;n...","2021-07-15T00:00:00.000","Republic of Colombia","CO","10335.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1664140","Prestar sus servicios t&#233;cnico administrativos a la Direcci&#243;n de Acceso a Tierras DAT y Direcci&#243;n de Gesti&#243;n Jur&#237;dica de Tierras &#8211; DGJT- como Auxiliar Administrativo apoyando la digitalizaci&#243;n de....","2021-07-01T00:00:00.000","Republic of Colombia","CO","1749.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1663843","PRESTAR SUS SERVICIOS PROFESIONALES PARA ORIENTAR LOS PROCESOS DE PLANIFICACI&#211;N, ORDENAMIENTO AMBIENTAL Y GESTI&#211;N DEL TURISMO DE NATURALEZA EN &#193;REAS SELECCIONADAS DE LA JURISDICCI&#211;N DE LA CORPORACI&#211;N","2021-07-12T00:00:00.000","Republic of Colombia","CO","9434.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Bids","Agriculture, Fishing and Forestry;Public Administration","1663702","adquisici&#243;n del material necesario para realizar el alinderamiento y refuerzo perimetral, en las &#225;reas priorizadas por la Corporaci&#243;n para el Desarrollo Sostenible del Norte y Oriente Amaz&#243;nico - CDA","2021-05-19T00:00:00.000","Republic of Colombia","CO","241233.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Least Cost Selection","Agriculture, Fishing and Forestry;Public Administration","1663695","Formular una propuesta de Plan de Manejo del Parque Natural Regional Miraflores Picachos bajo un esquema de coordinaci&#243;n 
Interinstitucional, participaci&#243;n comunitaria, concertaci&#243;n social","2021-06-15T00:00:00.000","Republic of Colombia","CO","105050.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1663479","PRESTAR SUS SERVICIOS PARA REALIZAR BAJO LAS CONDICIONANTES T&#201;CNICAS E INSTRUMENTOS DETERMINADOS POR LA AGENCIA NACIONAL DE TIERRAS, EL ESTUDIO Y LEVANTAMIENTO TOPOGR&#193;FICO DE LOS PREDIOS DE LOS BENEFI","2021-06-21T00:00:00.000","Republic of Colombia","CO","29033.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1663466","PRESTAR SUS SERVICIOS PROFESIONALES CON EL FIN DE REALIZAR EL AN&#193;LISIS Y LA SISTEMATIZACI&#211;N DE LECCIONES RESULTANTES DE LAS INICIATIVAS DE COOPERACI&#211;N INTERNACIONAL, ESPECIALMENTE DE LOS PROYECTOS","2021-06-21T00:00:00.000","Republic of Colombia","CO","9416.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1663456","PRESTAR SUS SERVICIOS PROFESIONALES COMO ENLACE T&#201;CNICO Y JURISDICCIONAL EN LA CORPORACI&#211;N PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y EL ORIENTE AMAZ&#211;NICO - CDA PARA EL ACOMPA&#209;AMIENTO T&#201;CNICO","2021-06-21T00:00:00.000","Republic of Colombia","CO","22850.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1663343","PRESTAR SUS SERVICIOS PROFESIONALES CON EL FIN DE REALIZAR LA PREPRODUCCI&#211;N, PRODUCCI&#211;N Y POSPRODUCCI&#211;N DE UNA SERIE RADIAL CON INFORMACI&#211;N DEL GEF 7 EN FORMATO WAW Y MP3 Y OPTIMIZADOS PARA F&#193;CIL","2021-06-21T00:00:00.000","Republic of Colombia","CO","13867.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1663266","PRESTAR SUS SERVICIOS PROFESIONALES PARA DISE&#209;AR, ESTRUCTURAR Y FORMULAR EL MANUAL OPERATIVO DEL PROGRAMA HERENCIA COLOMBIA, QUE CONTENGA LOS ARREGLOS INSTITUCIONALES, INSTANCIAS PARA LA TOMA","2021-06-30T00:00:00.000","Republic of Colombia","CO","10727.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1663221","PRESTAR SUS SERVICIOS PROFESIONALES COMO ESPECIALISTA EN ADQUISICIONES, PARA LA REALIZACI&#211;N DE LOS PROCESOS DE ADQUISICIONES Y CONTRATACIONES QUE SE REQUIERAN DE ACUERDO CON LO ESTABLECIDO","2021-07-08T00:00:00.000","Republic of Colombia","CO","35003.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1662922","Realizar el an&#225;lisis de informaci&#243;n a trav&#233;s de SIG para el soporte al marco geoestad&#237;stico como apoyo a la operaci&#243;n en campo y la generaci&#243;n de cartograf&#237;a relacionada con la implementaci&#243;n del IFN","2021-05-21T00:00:00.000","Republic of Colombia","CO","16402.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1662920","Realizar el dise&#241;o, validaci&#243;n metodol&#243;gica e implementaci&#243;n del sistema de monitoreo, reporte y verificaci&#243;n del sector AFOLU en la Orinoquia","2021-07-01T00:00:00.000","Republic of Colombia","CO","18225.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1662917","Prestar sus servicios profesionales con autonom&#237;a t&#233;cnica y administrativa, apoyando a la Direcci&#243;n de Innovaci&#243;n, Desarrollo Tecnol&#243;gico y Protecci&#243;n Sanitaria del Ministerio de Agricultura y Desarro","2021-05-12T00:00:00.000","Republic of Colombia","CO","17769.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Least Cost Selection","Agriculture, Fishing and Forestry","1662913","Auditoria de los Recursos Administrados durante el periodo comprendido entre el 14 de mayo de 2019 y el 31 de diciembre del 2020 por el Ministerio de Agricultura y Desarrollo Rural bajo el proyecto De","2021-06-04T00:00:00.000","Republic of Colombia","CO","7615.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Non-consulting Services","Request for Bids","Agriculture, Fishing and Forestry","1662912","Elaborar el inventario forestal de la regi&#243;n Orinoquia siguiendo los par&#225;metros establecidos en el Documento Marco Rector, el marco estad&#237;stico y geoestad&#237;stico, los procedimientos, metodolog&#237;as y pro","2021-04-05T00:00:00.000","Republic of Colombia","CO","764771.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1662911","An&#225;lisis del cambio de uso del suelo en las categor&#237;as clave a ser incluidas en la estimaci&#243;n de l&#237;nea base, escenario de referencia y los reportes del programa de reducci&#243;n de emisiones considerando","2021-05-18T00:00:00.000","Republic of Colombia","CO","18745.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1662910","Prestar sus servicios profesionales con autonom&#237;a t&#233;cnica y administrativa para apoyar a la Unidad Implementadora del Proyecto Biocarbono UIP en la formulaci&#243;n y seguimiento de iniciativas relacionada","2021-05-10T00:00:00.000","Republic of Colombia","CO","32804.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1662909","Realizar el an&#225;lisis del cambio de uso del suelo en las categor&#237;as clave a ser incluidas en la estimaci&#243;n de l&#237;nea base, escenario de referencia y los reportes del programa de reducci&#243;n de emisiones","2021-04-07T00:00:00.000","Republic of Colombia","CO","10935.0"
