"date_disclosed","project_name","project_number","product_line","company_name","country","industry","environmental_category","department","status","project_board_date","ifc_investment_for_loan_million_usd","total_ifc_investment_as_approved_by_board_million_usd"
"2018-04-27T00:00:00.000","SSIA Ind Est","38964","Loan","PT. SURYA SEMESTA INTERNUSA TBK.","Indonesia","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2018-05-30T00:00:00.000","57.15","57.15"
"2018-04-27T00:00:00.000","Agrotec III","40605","Loan","AGRIHOLD MANAGEMENT CORP","Paraguay","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Completed","2018-05-30T00:00:00.000","105.0","105.0"
"2018-04-27T00:00:00.000","Bauducco Growth","40796","Loan","Pandurata Alimentos Ltda.","Brazil","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2018-05-30T00:00:00.000","25.0","25.0"
"2018-04-25T00:00:00.000","IFC - GIPDF 3","41446","Loan","IFC-CIN CLIENTS","World Region","Infrastructure","C","Global Upstream Department","Pending","2018-05-30T00:00:00.000","150.0","150.0"
"2018-04-24T00:00:00.000","TPB Senior Loan","41043","Loan","TIEN PHONG COMMERCIAL JOINT STOCK BANK","Vietnam","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-05-30T00:00:00.000","60.0","60.0"
"2018-04-24T00:00:00.000","LLP Colombia","40982","Loan","LATAM LOGISTIC COL PROPCO COTA 1 S A S","Colombia","Tourism, Retail, and Property","B","Regional Industry - MAS LAC","Hold","2018-05-25T00:00:00.000","29.93","29.93"
"2018-04-20T00:00:00.000","Omera LPG","40464","Loan","OMERA PETROLEUM LIMITED","Bangladesh","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2018-05-31T00:00:00.000","20.0","20.0"
"2018-04-20T00:00:00.000","Sosagrin-IBS ","40131","Loan","SOSAGRIN-IBS","Senegal","Agribusiness and Forestry","B","Regional Industry - MAS ME & Africa","Active","2018-05-21T00:00:00.000","11.68","11.68"
"2018-04-19T00:00:00.000","Fullerton Health","40383","Loan","FULLERTON HEALTHCARE CORPORATION LIMITED","Philippines","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2018-05-25T00:00:00.000","40.0","40.0"
"2018-04-13T00:00:00.000","Craftsman III","40781","Loan","CRAFTSMAN AUTOMATION LIMITED","India","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2018-05-15T00:00:00.000","30.0","30.0"
"2018-04-12T00:00:00.000","Gaselia Group","40016","Loan","GASELIA INDUSTRIES GROUP S.A.","Mali","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2018-05-18T00:00:00.000","15.18","15.18"
"2018-04-11T00:00:00.000","PRAN Agro Business Ltd","40929","Loan","PRAN AGRO BUSINESS LIMITED","Bangladesh","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2018-05-11T00:00:00.000","48.93","48.93"
"2018-04-11T00:00:00.000","FCS Sanctum","39505","Loan","SANCTUM INLE RESORT CO., LTD.","Myanmar","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2018-05-31T00:00:00.000","6.0","6.0"
"2018-04-06T00:00:00.000","GTST Mauritania 2018","41069","Loan","ADDAX ENERGY SA","Mauritania","Financial Institutions","B","Regional Industry - MAS ME & Africa","Completed","2018-05-15T00:00:00.000","40.0","40.0"
"2018-04-06T00:00:00.000","Hilton Talatona","40181","Loan","ALIANCA GLOBAL HOTEL PROPERTY - HOTELARIA, LDA.","Angola","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Pending","2018-05-15T00:00:00.000","10.0","10.0"
"2018-04-04T00:00:00.000","Esquire Knit Composite Limited","40683","Loan","ESQUIRE KNIT COMPOSITE LIMITED","Bangladesh","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2018-05-20T00:00:00.000","22.0","22.0"
"2018-04-02T00:00:00.000","Lagos City Infra","40065","Loan","LAGOS STATE GOVERNMENT","Nigeria","other","B","Regional Industry - INF Africa","Pending","2019-01-10T00:00:00.000","50.0","50.0"
"2018-04-02T00:00:00.000","DARP APS 2","38692","Loan","APS INVESTMENTS SARL","Eastern Europe Region","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2018-05-30T00:00:00.000","116.79","124.67"
"2018-04-02T00:00:00.000","WCS NMB Nepal","41302","Loan","NMB BANK LIMITED","Nepal","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2018-05-07T00:00:00.000","15.0","15.0"
"2018-04-02T00:00:00.000","GREI Bond ","41142","Loan","GLOBALWORTH REAL ESTATE INVESTMENTS LIMITED","Romania","other","B","CM2MP - Regional Industry - MAS ECA/MAS Portfolio - Europe","Active","2018-03-21T00:00:00.000","61.09","61.09"
"2018-03-30T00:00:00.000","National Cement Company ","40496","Loan","NATIONAL CEMENT COMPANY LIMITED","Kenya","Manufacturing","B","Regional Industry - MAS ME & Africa","Active","2018-05-18T00:00:00.000","25.0","28.5"
"2018-03-29T00:00:00.000","UCL Pharma","39904","Loan","UNIVERSAL CORPORATION LTD","Kenya","Health and Education","B","Regional Industry - MAS Africa","Pending","2018-04-30T00:00:00.000","10.0","10.0"
"2018-03-26T00:00:00.000","Kerry Myanmar","39743","Loan","KM TERMINAL AND LOGISTICS LIMITED","Myanmar","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2018-04-26T00:00:00.000","15.0","15.0"
"2018-03-26T00:00:00.000","DARP SPV IndiaRF","40569","Loan","INDIA RESURGENCE FUND LP","India","Financial Institutions","FI-1","Regional Industry - FIG Asia & Pac","Completed","2018-05-01T00:00:00.000","100.0","200.0"
"2018-03-23T00:00:00.000","Itau Arg CL","40916","Loan","BANCO ITAU ARGENTINA S.A.","Argentina","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2018-04-25T00:00:00.000","50.0","50.0"
"2018-03-22T00:00:00.000","DCM Gaucho GB","41090","Loan","BANCO DE GALICIA Y BUENOS AIRES S.A.U","Argentina","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2018-03-20T00:00:00.000","100.0","100.0"
"2018-03-21T00:00:00.000","Eleme Fertilizer II","40420","Loan","INDORAMA ELEME FERTILIZER AND CHEMICALS LTD","Nigeria","Manufacturing","B","Regional Industry - MAS ME & Africa","Active","2018-04-23T00:00:00.000","120.0","120.0"
"2018-03-20T00:00:00.000","BOVIMA","38036","Loan","BOVIMA CENTER","Madagascar","Agribusiness and Forestry","B","Regional Industry - MAS ME & Africa","Active",,"3.50","3.5"
"2018-03-20T00:00:00.000","EFC Egypt II","41098","Loan","EGYPTIAN FERTILIZERS CO. S.A.E","Egypt, Arab Republic of","Manufacturing","B","Regional Industry - MAS Africa","Completed","2018-04-23T00:00:00.000","57.15","57.15"
"2018-03-16T00:00:00.000","Altum Capital","40637","Loan","ALTUM CP, S.A.P.I. DE C.V., SOFOM, E.N.R.","Mexico","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2018-04-16T00:00:00.000","50.80","50.8"
"2018-03-15T00:00:00.000","CAL Bank II","41047","Loan","CAL BANK LIMITED","Ghana","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2018-04-26T00:00:00.000","50.0","50.0"
"2018-03-14T00:00:00.000","Gas Natural Acu","40314","Loan","UTE GNA I GERACAO DE ENERGIA S.A.","Brazil","Infrastructure","A","Regional Industry - INF LAC","Completed","2018-06-14T00:00:00.000","288.0","288.0"
"2018-03-09T00:00:00.000","NEPI Bond","38149","Loan","NE PROPERTY B.V.","Romania","other","B","CM2MP - Regional Industry - MAS ECA/MAS Portfolio - ECA","Active","2016-09-08T00:00:00.000","55.71","55.71"
"2018-03-05T00:00:00.000","BIND CL","40429","Loan","BANCO INDUSTRIAL S.A.","Argentina","Financial Institutions","FI-2","CF1S7 - Regional Industry - FIG LAC/FIG Inv Ops - CLA","Completed",,"55.0","55.0"
"2018-03-01T00:00:00.000","DBL Syndication","41076","Loan","DHAKA BANK LTD.","Bangladesh","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2018-04-02T00:00:00.000","10.0","10.0"
"2018-02-28T00:00:00.000","ONE Bank Debt","39532","Loan","ONE BANK LIMITED","Bangladesh","Financial Institutions","FI-2","CF4S5 - Regional Industry - FIG Asia & Pac/FIG Inv Ops - South Asia","Completed","2018-03-30T00:00:00.000","50.0","50.0"
"2018-02-28T00:00:00.000","Bank Asia-Green","41088","Loan","BANK ASIA LTD","Bangladesh","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-03-30T00:00:00.000","40.0","40.0"
"2018-02-28T00:00:00.000","WCSS Pubali Bank","37955","Loan","PUBALI BANK LIMITED","Bangladesh","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2018-03-30T00:00:00.000","100.0","100.0"
"2018-02-26T00:00:00.000","Zorlu Disco","39691","Loan","ZORLU OSMANGAZI ENERJI SANAYI VE TICARET ANONIM SIRKETI","Türkiye","Infrastructure","B","CN2IN - Regional Industry - IFC ECA/Infrastructure - ECA","Pending","2018-04-11T00:00:00.000","80.0","80.0"
"2018-02-26T00:00:00.000","Co-op Bank III","41133","Loan","THE CO-OPERATIVE BANK OF KENYA LIMITED","Kenya","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2018-03-29T00:00:00.000","150.0","150.0"
"2018-02-23T00:00:00.000","Project Hippo","38280","Loan","HOSPITAL HOLDINGS INVESTMENT B.V.","Kenya","Health and Education","B","Regional Industry - MAS Africa","Active","2018-03-26T00:00:00.000","5.0","27.0"
"2018-02-22T00:00:00.000","Jain IV","40251","Loan","JAIN IRRIGATION SYSTEMS LIMITED","India","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2018-02-26T00:00:00.000","39.89","39.89"
"2018-02-21T00:00:00.000","Nyva CL","40024","Loan","OOO SP NYVA PEREYASLAVSHCHYNY ","Ukraine","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Active","2018-03-30T00:00:00.000","12.50","12.5"
"2018-02-16T00:00:00.000","DCM L&THF NCD","40542","Loan","L AND T HOUSING FINANCE LIMITED","India","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2018-03-28T00:00:00.000","75.0","75.0"
"2018-02-15T00:00:00.000","DCM PNB HFL Bond","40989","Loan","P N B Housing Finance Limited","India","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-03-26T00:00:00.000","153.41","153.41"
"2018-02-12T00:00:00.000","BBVA Col SMEs","40615","Loan","BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S A","Colombia","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2018-03-15T00:00:00.000","150.0","150.0"
"2018-02-12T00:00:00.000","SDB Senior Loan","40660","Loan","SANASA DEVELOPMENT BANK LIMITED","Sri Lanka","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-03-15T00:00:00.000","15.0","15.0"
"2018-02-08T00:00:00.000","Astarta IV","40716","Loan","ASTARTA-KYIV,TOV","Ukraine","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Completed","2018-03-15T00:00:00.000","30.0","30.0"
"2018-02-07T00:00:00.000","Genomma Lab","40144","Loan","GENOMMA LAB INTERNACIONAL, S.A.B. DE C.V.","Mexico","Health and Education","B","Regional Industry - MAS LAC","Active","2018-03-12T00:00:00.000","51.42","51.42"
"2018-02-02T00:00:00.000","Barak Trade Finance Facility","39481","Loan","BARAK FUND MANAGEMENT LIMITED","Africa Region","Financial Institutions","FI-2","Global Trade & Supply Chain","Completed","2018-03-07T00:00:00.000","60.0","60.0"
"2018-01-26T00:00:00.000","I&M Rwanda","40545","Loan","I AND M BANK (RWANDA) LIMITED","Rwanda","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2018-03-13T00:00:00.000","10.0","10.0"
"2018-01-25T00:00:00.000","SFCL WMSME","40668","Loan","SENKADAGALA FINANCE PLC","Sri Lanka","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-02-28T00:00:00.000","15.0","15.0"
"2018-01-25T00:00:00.000","Tamweelcom 3 ","40533","Loan","THE JORDAN MICRO FINANCE COMPANY","Jordan","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Completed","2018-03-01T00:00:00.000","10.0","10.0"
"2018-01-24T00:00:00.000","Zain Iraq II","39715","Loan","ATHEER TELECOM IRAQ LIMITED","Iraq","Telecommunications, Media, and Technology","B","Regional Industry INF MCT","Completed","2018-02-28T00:00:00.000","100.0","100.0"
"2018-01-24T00:00:00.000","BCN SME","39745","Loan","BANCO CABOVERDIANO DE NEGOCIOS","Cape Verde","Financial Institutions","FI-2","CF3S6 - Regional Industry - FIG ME & Africa/FIG Inv Ops - Africa","Active","2018-02-28T00:00:00.000","6.11","6.11"
"2018-01-23T00:00:00.000","Telco SA","37209","Loan","TELCO SA","Comoros","Telecommunications, Media, and Technology","B","Regional Industry - INF Africa","Active","2018-03-14T00:00:00.000","15.88","15.88"
"2018-01-17T00:00:00.000","DARP SPV CW2","40665","Loan","CLEARWATER CAPITAL PARTNERS ESG I LTD","East Asia and Pacific Region","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-02-28T00:00:00.000","75.0","75.0"
"2018-01-16T00:00:00.000","DCM ABFL Green Bond","40557","Loan","ADITYA BIRLA FINANCE LIMITED","India","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-04-16T00:00:00.000","153.41","153.41"
"2018-01-12T00:00:00.000","KS MFI Loan AFK","41012","Loan","AGENCY FOR FINANCE IN KOSOVO","Kosovo","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Completed","2018-02-12T00:00:00.000","0.86","0.86"
"2018-01-10T00:00:00.000","Nabati Indonesia","40460","Loan","KALDU SARI NABATI INDONESIA, PT","Indonesia","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2018-02-14T00:00:00.000","44.0","44.0"
"2018-01-09T00:00:00.000","KS MFI Loan KEP","40428","Loan","KEP TRUST","Kosovo","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Completed","2018-02-12T00:00:00.000","1.71","1.71"
"2018-01-09T00:00:00.000","Rewa Mahindra","40646","Loan","Mahindra Renewables Private Limited","India","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2018-02-09T00:00:00.000","51.09","51.09"
"2018-01-08T00:00:00.000","Los Heroes CL","40295","Loan","CAJA DE COMPENSACION DE ASIGNACION FAMILIAR LOS HEROES","Chile","Financial Institutions","FI-3","Regional Industry - FIG LAC","Active","2018-03-14T00:00:00.000","50.0","50.0"
"2018-01-08T00:00:00.000","Morris Hong Kong","40057","Loan","MORRIS HOLDINGS LIMITED","China","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2017-12-01T00:00:00.000","26.0","26.0"
"2018-01-05T00:00:00.000","DCM EPSA Green Bonds","39800","Loan","CELSIA COLOMBIA S A E S P","Colombia","Infrastructure","B","Regional Industry - INF LAC","Active","2018-03-30T00:00:00.000","73.65","73.65"
"2018-01-02T00:00:00.000","Energy Dev III","39842","Loan","ENERGY DEVELOPMENT CORPORATION","Philippines","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2018-02-02T00:00:00.000","90.0","90.0"
"2018-01-02T00:00:00.000","Concord NE","38636","Loan","Concord New Energy Group Limited","China","Infrastructure","A","Regional Industry - INF Asia & Pac","Active","2018-01-31T00:00:00.000","60.25","60.25"
"2017-12-22T00:00:00.000","Tajero WrCap","40023","Loan","Tajero LLC","Tajikistan","Tourism, Retail, and Property","B","Regional Industry MAS MCT","Active","2018-01-22T00:00:00.000","2.0","2.0"
"2017-12-21T00:00:00.000","Hikma expansion","37324","Loan","HIKMA PHARMACEUTICALS PUBLIC LIMITED COMPANY","Jordan","Health and Education","B","Regional Industry - MAS ME & Africa","Active","2017-06-09T00:00:00.000","150.0","150.0"
"2017-12-14T00:00:00.000","KMF-HALP","40476","Loan","MICROFINANCE ORGANIZATION KMF LLC","Kazakhstan","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Completed","2018-01-26T00:00:00.000","85.0","85.0"
"2017-12-12T00:00:00.000","XP Investimentos","39508","Loan","XP INVESTIMENTOS S.A.","Brazil","Financial Institutions","FI-3","Regional Industry - FIG LAC","Active","2018-01-30T00:00:00.000","100.0","100.0"
"2017-12-08T00:00:00.000","DCM BDO Green","40419","Loan","BDO UNIBANK, INC.","Philippines","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2017-11-01T00:00:00.000","150.0","150.0"
"2017-12-08T00:00:00.000","Baidu MCC Gender","40399","Loan","CHONGQING DUXIAOMAN SMALL LOAN CO., LTD.","China","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2018-01-19T00:00:00.000","102.79","102.79"
"2017-12-06T00:00:00.000","Itau-CBC Subdebt","40562","Loan","ITAU CORPBANCA COLOMBIA SA","Colombia","Financial Institutions","FI-1","CFGS7 - Global Industry, Financial Markets/FIG Operations - CLA","Active","2017-12-01T00:00:00.000","80.0","80.0"
"2017-11-30T00:00:00.000","Universidad Santo Tomas","40421","Loan","UNIVERSIDAD SANTO TOMAS","Colombia","Health and Education","B","Regional Industry - MAS LAC","Active","2018-01-18T00:00:00.000","25.0","25.0"
"2017-11-28T00:00:00.000","DCM Chola Masala","40278","Loan","CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED","India","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2018-01-10T00:00:00.000","100.0","100.0"
"2017-11-28T00:00:00.000","CIB Subdebt","39595","Loan","COMMERCIAL INTERNATIONAL BANK SAE","Egypt, Arab Republic of","Financial Institutions","FI-1","Regional Industry - FIG ME & Africa","Active","2017-06-16T00:00:00.000","150.0","150.0"
"2017-11-22T00:00:00.000","DARP - OB","38071","Loan","OMNI BRIDGEWAY MENA SERVICER","MENA Region","Financial Institutions","FI-2","Regional Industry FIG MCT","Active","2018-01-15T00:00:00.000","30.0","50.4"
"2017-11-22T00:00:00.000","LAFISE SA","40113","Loan","Lafise Group-Panama Inc","Nicaragua","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2017-12-29T00:00:00.000","72.0","72.0"
"2017-11-17T00:00:00.000","WCS BRAC III","39706","Loan","BRAC BANK LIMITED","Bangladesh","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2017-12-20T00:00:00.000","40.0","40.0"
"2017-11-17T00:00:00.000","Firstrand SL","40511","Loan","FIRSTRAND BANK LTD","South Africa","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2017-12-20T00:00:00.000","200.0","200.0"
"2017-11-17T00:00:00.000","Garanti Facility","40713","Loan","GARANTI BANK SA","Romania","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2017-12-18T00:00:00.000","29.59","29.59"
"2017-11-15T00:00:00.000","Rikweda","39718","Loan","RIKWEDA FRUIT PROCESS COMPANY","Afghanistan","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Completed","2017-12-20T00:00:00.000","2.50","2.5"
"2017-11-13T00:00:00.000","CIE Auto Mexico","40252","Loan","CIE AUTOMOTIVE, SA","Latin America Region","Manufacturing","B","Regional Industry - MAS LAC","Active","2017-12-13T00:00:00.000","75.0","75.0"
"2017-11-10T00:00:00.000","Farmoquimica","39739","Loan","DIVCOM S.A.","Brazil","Health and Education","B","Regional Industry - MAS LAC","Active","2017-12-10T00:00:00.000","31.0","31.0"
"2017-11-10T00:00:00.000","Garanti Leasing Romania Facility 3","40788","Loan","MOTORACTIVE IFN SA","Romania","Financial Institutions","Other","Regional Industry - FIG - ECA","Active","2017-12-18T00:00:00.000","8.29","8.29"
"2017-11-10T00:00:00.000","Mercantile Bank Limited","40330","Loan","CAPITEC BANK LIMITED","South Africa","Financial Institutions","FI-2","Regional Industry - FIG Africa","Completed","2017-12-11T00:00:00.000","60.0","60.0"
"2017-11-10T00:00:00.000","Westfalia Intl.","40091","Loan","WESTFALIA FRUIT INTERNATIONAL LIMITED","South Africa","Agribusiness and Forestry","B","Regional Industry - MAS ME & Africa","Active","2017-12-18T00:00:00.000","35.0","35.0"
