"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1590409","ASISTENTE ADMINISTRATIVO - SECRETARIA DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE CHUQUISACA PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","18888.0","CI-027-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569802","SUPERVISION ATI MEJORAMIENTO SISTEMA DE RIEGO COMUNIDAD CONCEPCION (AIQUILE)","2017-06-23T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","15164.0","FPS CI 3"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589595","OFICIAL DE PROYECTOS PRODUCTIVOS UNIDAD OPERATIVA DEPARTAMENTAL DE CHUQUISACA - PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-030-2017"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Bosnia and Herzegovina","BA","P143844","DRINA FLOOD PROTECTION PROJECT","Consultant Services","Quality And Cost-Based Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1544230","ENVIRONMENTAL PERMIT AND WASTE MANAGEMENT PLAN FOR THE CONSTRUCTION OF PROTECTION DYKE IN THE CITY OF BIJELJINA UNDER THE DRINA FLO OD PROTECTION PROJECT IN BIH.","2016-12-08T00:00:00.000","INSTITUT ZA GRADJEVINARSTVO IG","Bosnia and Herzegovina","BA","62242.0","- BA-DFPP-IDA 5444-QCBS-BL-CS-15"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Bosnia and Herzegovina","BA","P151157","BiH Floods Emergency Recovery Project","Consultant Services","Consultant Qualification  Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1542270","Consulting Services for Floods Emergency Recovery Project-Project Support Specialist","2016-07-01T00:00:00.000","NEDELJKA ROKOVIC","Bosnia and Herzegovina","BA","11372.0","BA-FERP-IDA 5529-IC-BL-CS-16-079"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Bosnia and Herzegovina","BA","P151157","BiH Floods Emergency Recovery Project","Consultant Services","Quality And Cost-Based Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1545102","Development of Main Design and supervision of works on rehabilitation of damages on roads of Republic of Srpska caused by flood in 2 014,","2017-02-14T00:00:00.000","GRADIS, BP MARIBOR D.O.O.","Bosnia and Herzegovina","BA","641599.0","BA-FERP-IDA -5529-QCBS-BL-CS-14-"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Bosnia and Herzegovina","BA","P151157","BiH Floods Emergency Recovery Project","Consultant Services","Least Cost Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1545479","FBIH component Contract 1 - Performance Audit of Component 1 under Floods Emergency Recovery Project","2017-02-28T00:00:00.000","GRANT THORNTON D.O.O","Bosnia and Herzegovina","BA","6227.0","BA-FERP-5529BOS- LCS -CS-15-3.A."
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Bosnia and Herzegovina","BA","P152406","Federation Road Sector Modernization Project","Consultant Services","Consultant Qualification  Selection","Transportation","1631047","Specific Environmental and Social management Plan (ESMP) including Baseline Data Monitoring for the Road Section Neum-Stolac","2017-03-07T00:00:00.000","ENOVA DOO","Bosnia and Herzegovina","BA","20106.0","BA/FBH/RMP/CQ/48-2/CS/16"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Botswana","BW","P102368","Integrated Transport","Consultant Services","Direct Selection","Transportation","1568285","Direct appointment of REDMA for assessment of management positions","2016-08-18T00:00:00.000","RESOURCE AND MANAGEMENT ASSOCIATION (REDMA)","Republic of Botswana","BW","5761.0","BW-MTC-51828-CS-CDS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126372","Recife Swap Education and Public Management","Consultant Services","Quality And Cost-Based Selection","Education;Transportation;Public Administration","1560306","Plano de Reestrutra&#231;&#227;o Urbana e Dinamiza&#231;&#227;o Econ&#244;mica Territorial de centralidades do Recife.","2017-04-10T00:00:00.000","CONSÓRCIO DIAGONAL - FACCTA","Federative Republic of Brazil","BR","444750.0","002/2016 ICPS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P147272","BAHIA ROAD REHABILITATION AND MAINTENANCE PROJECT - 2ND PHASE","Consultant Services","Individual Consultant Selection","Transportation","1582069","Contrato de Presta&#231;&#227;o de Consultor Individual n&#186; 008-CT082/2016, firmado entre o Estado da Bahia e Christine June Eida Madureira: Servi&#231;os de Tradu&#231;&#227;o e Vers&#227;o de Textos","2016-11-10T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","30815.0","BR-SEINFRA-BA-72733-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P101504","Second Bolsa Fam&#237;lia","Consultant Services","Individual Consultant Selection","Social Protection","1566823","Daniel Albert Skaba","2017-02-07T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","16825.0","2B48- -CS-SNAS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126452","Rio Grande do Norte: Regional Development and Governance","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1543588","Sistema de Apoio a Gestao de Resultados","2016-11-17T00:00:00.000","INDA BRASIL SOLUCOES E SERVICOS TECNOLOGICOS S.A","Federative Republic of Brazil","BR","2378598.0","20 - REPUBLICATION"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126372","Recife Swap Education and Public Management","Consultant Services","Quality And Cost-Based Selection","Education;Transportation;Public Administration","1560307","Defini&#231;&#227;o de Modelo Juridico do ICPS","2016-07-11T00:00:00.000","ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA","Federative Republic of Brazil","BR","213117.0","001/2015 ICPS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P127463","Strengthening Service Delivery for Growth, Poverty Reduction and Enviromental Sustainability in the State of Cear&#225; PforR","Consultant Services","Individual Consultant Selection","Education;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1544022","Consultant Services","2016-08-23T00:00:00.000","Individual Consultant","World","1W","33126.0","10/2015"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P127463","Strengthening Service Delivery for Growth, Poverty Reduction and Enviromental Sustainability in the State of Cear&#225; PforR","Consultant Services","Consultant Qualification  Selection","Education;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1544101","Consultancy services","2016-10-04T00:00:00.000","INSTITUTO DE ASSESSORIA PARA O DESENVOLVIMENTO HUMANO-IADH","Federative Republic of Brazil","BR","263037.0","029/2016"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P150738","CLEAR - Brazil","Consultant Services","Individual Consultant Selection","Public Administration","1601742","Coordena&#231;&#227;o do Projeto Clear nos tr&#234;s compontentes","2017-05-15T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","23584.0","9"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P150738","CLEAR - Brazil","Consultant Services","Individual Consultant Selection","Public Administration","1618856","Workshops nas cinco regioes FNP Frente Nacional dos Prefeitos - Aulas 40 horas aula","2017-05-05T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","657.0","4"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126343","SWAp for Parana Multi-sector Development Project","Consultant Services","Quality And Cost-Based Selection","Health;Education;Agriculture, Fishing and Forestry;Public Administration","1561968","CONTRATO DE SERVI&#199;OS DE CONSULTORIA ESPECIALIZADA NAS &#193;REAS DE PLANEJAMENTO E DESENVOLVIMENTO DE FERRAMENTAS DE TECNOLOGIAS INTEGRADAS VOLTADA PRINCIPALMENTE PAR AO CONTROLE DA GEST&#195;O P&#218;BLICA","2017-06-30T00:00:00.000","CONSÓRCIO E-STRATÉGIA / KPMG-PARANÁ","Federative Republic of Brazil","BR","1501331.0","BR-SEPL-PR-66773-CS-QCBS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P127245","Rio de Janeiro Strengthening Public Sector Management Technical Assistance Project","Consultant Services","Quality And Cost-Based Selection","Health;Education;Social Protection;Public Administration","1548280","Consultoria para proposi&#231;&#227;o e emiss&#227;o de relat&#243;rios gerenciais e indicadores educacionais e escolares da educa&#231;&#227;o b&#225;sica e infantil do MRJ, incluindo implementa&#231;&#227;o de consulta automatizada","2017-05-05T00:00:00.000","NTCONSULT TECNOLOGIA E CONSULTORIA LTDA.","Federative Republic of Brazil","BR","434487.0","BR-MSF-9199-CS-QCBS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P147272","BAHIA ROAD REHABILITATION AND MAINTENANCE PROJECT - 2ND PHASE","Consultant Services","Individual Consultant Selection","Transportation","1594422","Presta&#231;&#227;o de Servi&#231;os de Consultoria, Consultor Individual, Assessoramento &#224; UCP na Articula&#231;&#227;o Institucional Junto a Prefeituras e Cons&#243;rcios P&#250;blicos Intermunicipais. Contratado Silvio Camelyer.","2016-10-03T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","220915.0","BR-SEINFRA-BA-134216-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P127463","Strengthening Service Delivery for Growth, Poverty Reduction and Enviromental Sustainability in the State of Cear&#225; PforR","Consultant Services","Consultant Qualification  Selection","Education;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1544200","Contrata&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o de um Consultor Individual para apoiar a UGP/IPECE na coordena&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o dos Projetos de Assist&#195;&#402;&#194;&#170;ncia T&#195;&#402;&#194;&#169;cnica do Projeto de Apoio ao Crescimento Econ&#195;&#402;&#194;&#180;mico com Redu&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o da","2016-08-23T00:00:00.000","CARLOS ALBERTO MANSO","Federative Republic of Brazil","BR","33126.0","10/2015"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P108654","Brazil Pernambuco Sustainable Water","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1606432","Elabora&#231;&#227;o de Estudos e Projetos para a Adequa&#231;&#227;o/Amplia&#231;&#227;o do Sistema de Abastecimento de &#225;gua &#8211; Sistema Produtor e Distribuidor do Munic&#237;pio de S&#227;o Louren&#231;o da Mata/PE.","2017-06-15T00:00:00.000","PROCESL ENGENHARIA HIDRAULICA E AMBIENTAL SA","Federative Republic of Brazil","BR","426173.0","BR-SEPLAG-PE-85840-CS-QCBS - COM"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P108654","Brazil Pernambuco Sustainable Water","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1569710","Elabora&#231;&#227;o de Estudos e Projetos (Diagnostico, RTP, Projeto Basico e Estudos Complementares) visando a implantacao dos Sistemas de Esgotamento Sanitario de sedes de 11 (onze) municipios","2017-05-23T00:00:00.000","AQUALOGUS - ENGENHARIA E AMBIENTE, LDA","Federative Republic of Brazil","BR","2373540.0","BR-SEPLAG-PE-77665-CS-QCBS-COMPE"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P126537","Energy and Mineral Sector Strengthening","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","1544367","Contrata&#231;&#227;o de Servi&#231;o de Consultoria T&#233;cnica Especializada para Elabora&#231;&#227;o do Modelo de Plano de Desenvolvimento Regional Sustent&#225;vel e a Implanta&#231;&#227;o de Usinas Hidrel&#233;tricas Estruturantes","2016-10-17T00:00:00.000","DIALOG INSTITUTO","Federative Republic of Brazil","BR","234627.0","BR-MME-2948-CS-QCBS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P108654","Brazil Pernambuco Sustainable Water","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1544400","Execu&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o das A&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#181;es para cria&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o dos Conselhos Gestores e Elabora&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o dos Planos de Manejo para os Ref&#195;&#402;&#194;&#186;gios de Vidas Silvestres de S&#195;&#402;&#194;&#163;o Louren&#195;&#402;&#194;&#167;o da Mata.","2016-07-06T00:00:00.000","STCP ENGENHARIA E PROJETOS LTDA","Federative Republic of Brazil","BR","199909.0","004/2013 (PROCESSO 005/2015)"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1625884","Prestacao de servico de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote XX - Rec&#244;ncavo.","2017-03-03T00:00:00.000","ASSOCIAÇÃO DAS COOPERATIVAS DE APOIO A ECONOMIA FAMILIAR- ASCOOB","Federative Republic of Brazil","BR","187205.0","BR-CAR-BA-188339-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Consultant Services","Individual Consultant Selection","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","1551440","Consultoria para desenvolvimento de telas de par&#226;metros do simulador de combina&#231;&#245;es de esp&#233;cies para Webportal","2017-04-20T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","19036.0","BR-SMA-SP-34416-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1626116","Presta&#231;&#227;o de servi&#231;o de consultoria de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote XIV - M&#233;dio Sudoeste Baiano.","2017-03-03T00:00:00.000","CENTRO DE CONVIVÊNCIA E DESENVOLVIMENTO AGROECOLÓGICO DO SUDOESTE - CEDASB","Federative Republic of Brazil","BR","190954.0","BR-CAR-BA-188325-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P116170","Sao Paulo Metro Line 5 Project","Consultant Services","Quality And Cost-Based Selection","Transportation","1546471","DESENVOLVIMENTO E DISPONIBILIZA&#199;&#195;O DE SIST. P/ COLETA E CONSIST&#202;NCIA DE DADOS P/ DISPOSITIVOS M&#211;VEIS, GEORREFERENCIAMENTO DE ENDERE&#199;OS. PESQUISA OD 2017.","2017-03-29T00:00:00.000","COMAP CONSULTORIA, MARKETING, PLANEJAMENTO E REPRESENTAÇÕES LTDA","Federative Republic of Brazil","BR","1153072.0","L5-11"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P107146","Acre Social and Economic Inclusion and Sustainable Development Project - PROACRE","Consultant Services","Quality And Cost-Based Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1546483","Presta&#231;&#227;o de Servi&#231;os de Gerenciamento, Fiscaliza&#231;&#227;o e Assessoria T&#233;cnica, Social e Ambiental das Obras de Urbaniza&#231;&#227;o eSaneamento B&#225;sico nos Munic&#237;pios isolados - DEPASA","2017-04-27T00:00:00.000","SISTEMA PRI ENGENHARIA LTDA","Federative Republic of Brazil","BR","1893851.0","019    2017"
