"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2021-04-07T00:00:00.000","Hero Fincorp TW ","Summary of Investment Information (AIP Policy 2012)","44200","https://disclosures.ifc.org/project-detail/SII/44200/hero-fincorp-tw-","Loan","HERO FINCORP LTD","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Pending","2021-05-07T00:00:00.000","2021-05-07T00:00:00.000",,,,,"100.0",,"100.0","IN","2022-08-30T03:05:00.000"
"2021-03-30T00:00:00.000","Liquid Telecom South Africa Term Loan","Summary of Investment Information (AIP Policy 2012)","44830","https://disclosures.ifc.org/project-detail/SII/44830/liquid-telecom-south-africa-term-loan","Loan","LIQUID TELECOM SOUTH AFRICA","South Africa","SOU","other","B","Regional Industry - INF Africa","Active","2020-10-30T00:00:00.000","2020-10-30T00:00:00.000","2021-06-18T00:00:00.000","2021-06-28T00:00:00.000",,,"100.0",,"100.0","ZA","2022-08-30T03:05:00.000"
"2021-03-30T00:00:00.000","RSE COVID - Facey Group III","Summary of Investment Information (AIP Policy 2012)","43979","https://disclosures.ifc.org/project-detail/SII/43979/rse-covid---facey-group-iii","Loan","FACEY GROUP LIMITED","Jamaica","JAM","Telecommunications, Media, and Technology","B","CN1S7 - Regional Industry - INF LAC/Infrastructure - LAC","Active","2020-12-15T00:00:00.000",,,,,,"15.0",,"15.0","JM","2022-08-30T03:05:00.000"
"2021-03-30T00:00:00.000","Profi Romania Grocery","Summary of Investment Information (AIP Policy 2012)","44813","https://disclosures.ifc.org/project-detail/SII/44813/profi-romania-grocery","Loan","SC PROFI ROM FOOD SRL","Romania","ROM","Tourism, Retail, and Property","B","Regional Industry - MAS ECA","Pending","2021-04-29T00:00:00.000","2021-04-29T00:00:00.000","2021-06-25T00:00:00.000",,,,"58.67",,"58.67","RO","2022-08-30T03:05:00.000"
"2021-03-30T00:00:00.000","RSE Glenmark","Summary of Investment Information (AIP Policy 2012)","44289","https://disclosures.ifc.org/project-detail/SII/44289/rse-glenmark","Loan","GLENMARK PHARMACEUTICALS LIMITED","India","IND","other","B","Regional Industry - MAS Asia & Pac","Active","2020-07-09T00:00:00.000","2020-07-09T00:00:00.000","2021-02-12T00:00:00.000","2021-04-15T00:00:00.000",,,"50.0",,"50.0","IN","2022-08-30T03:05:00.000"
"2021-03-25T00:00:00.000","GWFP Mercon 2021","Summary of Investment Information (AIP Policy 2012)","45105","https://disclosures.ifc.org/project-detail/SII/45105/gwfp-mercon-2021","Guarantee","MERCON B.V.","Latin America Region","LAC","Financial Institutions","B","Regional Industry - MAS LAC","Active","2021-04-25T00:00:00.000","2010-09-21T00:00:00.000","2021-04-29T00:00:00.000","2021-04-30T00:00:00.000",,"50.0","150.0",,"200.0","33","2022-08-30T03:05:00.000"
"2021-03-24T00:00:00.000","Wavemaker 4","Summary of Investment Information (AIP Policy 2012)","45229","https://disclosures.ifc.org/project-detail/SII/45229/wavemaker-4","Equity","WAVEMAKER PACIFIC 4, LP","Singapore","SNG","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-04-29T00:00:00.000","2021-06-11T00:00:00.000","2021-07-19T00:00:00.000","2021-07-30T00:00:00.000",,,,"20.0","20.0",,"2022-08-30T03:05:00.000"
"2021-03-22T00:00:00.000","Amaggi Sustainable Cotton","Summary of Investment Information (AIP Policy 2012)","43740","https://disclosures.ifc.org/project-detail/SII/43740/amaggi-sustainable-cotton","Loan","ANDRE MAGGI PARTICIPACOES S/A","Brazil","BRA","Agribusiness and Forestry","B","CM1A7 - Regional Industry - MAS LAC/Agribusiness and Forestry - CLA","Active","2021-04-25T00:00:00.000","2021-05-11T00:00:00.000","2021-05-17T00:00:00.000","2021-08-31T00:00:00.000",,,"100.0",,"100.0","BR","2022-08-30T03:05:00.000"
"2021-03-22T00:00:00.000","China Cube Water Loan","Summary of Investment Information (AIP Policy 2012)","44694","https://disclosures.ifc.org/project-detail/SII/44694/china-cube-water-loan","Loan","CHINA CUBE WATER LIMITED","China","CHA","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending","2021-04-26T00:00:00.000","2021-04-26T00:00:00.000",,,,,"32.05",,"32.05","CN","2022-08-30T03:05:00.000"
"2021-03-21T00:00:00.000","Gaja 2020","Summary of Investment Information (AIP Policy 2012)","44026","https://disclosures.ifc.org/project-detail/SII/44026/gaja-2020","Equity","GAJA CAPITAL INDIA FUND 2020 LLP","India","IND","Funds","FI-2","CDFPE - Disruptive Technologies and Funds/Private Equity Funds","Active","2021-02-18T00:00:00.000","2021-05-26T00:00:00.000","2021-06-30T00:00:00.000","2021-07-26T00:00:00.000",,,,"50.0","50.0","IN","2022-08-30T03:05:00.000"
"2021-03-19T00:00:00.000","Indorama Eleme Petrochemicals Limited- Efficiency project","Summary of Investment Information (AIP Policy 2012)","44761","https://disclosures.ifc.org/project-detail/SII/44761/indorama-eleme-petrochemicals-limited--efficiency-project","Loan","INDORAMA ELEME PETROCHEMICALS LIMITED","Nigeria","NIR","Manufacturing","B","CM3MS - Regional Industry - MAS ME & Africa/MAS H&E, Tourism & Retail Africa","Pending","2021-05-10T00:00:00.000","2021-05-21T00:00:00.000","2021-06-18T00:00:00.000",,,,"64.0",,"64.0","NG","2022-08-30T03:05:00.000"
"2021-03-19T00:00:00.000","Liquid Telecom Bond","Summary of Investment Information (AIP Policy 2012)","44798","https://disclosures.ifc.org/project-detail/SII/44798/liquid-telecom-bond","Loan","LIQUID TELECOMMUNICATIONS HOLDINGS LTD","Africa Region","AFR","other","B","CN3S6 - Regional Industry - INF ME & Africa/Infrastructure - Africa","Active","2020-10-30T00:00:00.000","2020-10-30T00:00:00.000","2021-02-19T00:00:00.000","2021-03-04T00:00:00.000",,,"150.0",,"150.0","3A","2022-08-30T03:05:00.000"
"2021-03-18T00:00:00.000","Pronaca Covid","Summary of Investment Information (AIP Policy 2012)","41934","https://disclosures.ifc.org/project-detail/SII/41934/pronaca-covid","Loan","PROCESADORA NACIONAL DE ALIMENTOS C.A. PRONACA","Ecuador","ECU","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2021-04-19T00:00:00.000","2021-05-21T00:00:00.000","2021-11-26T00:00:00.000","2021-12-16T00:00:00.000",,,"50.0",,"50.0","EC","2022-08-30T03:05:00.000"
"2021-03-17T00:00:00.000","Hamza Textiles","Summary of Investment Information (AIP Policy 2012)","43454","https://disclosures.ifc.org/project-detail/SII/43454/hamza-textiles","Loan","HAMZA TEXTILES LIMITED (INVESTMENTS)","Bangladesh","BAN","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2021-04-22T00:00:00.000","2021-05-28T00:00:00.000","2021-05-31T00:00:00.000","2022-01-28T00:00:00.000",,,"11.35",,"11.35","BD","2022-08-30T03:05:00.000"
"2021-03-16T00:00:00.000","REE Wind Power 2","Summary of Investment Information (AIP Policy 2012)","44653","https://disclosures.ifc.org/project-detail/SII/44653/ree-wind-power-2","Loan","THUAN BINH WIND POWER JOINT STOCK COMPANY","Vietnam","VNM","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-04-16T00:00:00.000","2021-04-16T00:00:00.000","2021-05-25T00:00:00.000","2021-06-29T00:00:00.000",,,"20.0",,"20.0","VN","2022-08-30T03:05:00.000"
"2021-03-12T00:00:00.000","Amethis MENA Fund II S.C.A. SICAV-RAIF","Summary of Investment Information (AIP Policy 2012)","44777","https://disclosures.ifc.org/project-detail/SII/44777/amethis-mena-fund-ii-s-c-a--sicav-raif","Equity","AMETHIS MENA FUND II S.C.A., SICAV-RAIF","MENA Region","EMN","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-05T00:00:00.000","2021-05-17T00:00:00.000","2021-06-30T00:00:00.000","2021-08-09T00:00:00.000",,,,"15.10","15.1","MNA","2022-08-30T03:05:00.000"
"2021-03-12T00:00:00.000","ACLEDA sr 2020","Summary of Investment Information (AIP Policy 2012)","44882","https://disclosures.ifc.org/project-detail/SII/44882/acleda-sr-2020","Risk Management","ACLEDA BANK PLC.","Cambodia","KAM","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-03-31T00:00:00.000","2021-05-10T00:00:00.000","2021-06-23T00:00:00.000","2021-10-25T00:00:00.000","3.0",,"100.0",,"103.0","KH","2022-08-30T03:05:00.000"
"2021-03-11T00:00:00.000","GreenFeed ASF","Summary of Investment Information (AIP Policy 2012)","43531","https://disclosures.ifc.org/project-detail/SII/43531/greenfeed-asf","Loan","GREENFEED VIETNAM CORPORATION","Vietnam","VNM","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2021-04-30T00:00:00.000","2021-05-27T00:00:00.000","2021-06-28T00:00:00.000","2021-11-03T00:00:00.000",,,"43.37",,"43.37","VN","2022-08-30T03:05:00.000"
"2021-03-09T00:00:00.000","BlackPeak Southeast Europe Growth Equity Fund SCSp","Summary of Investment Information (AIP Policy 2012)","44918","https://disclosures.ifc.org/project-detail/SII/44918/blackpeak-southeast-europe-growth-equity-fund-scsp","Equity","BLACKPEAK SOUTHEAST EUROPE GROWTH EQUITY FUND SCSP","Southern Europe Region","EUR","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-04-16T00:00:00.000","2021-04-27T00:00:00.000","2021-06-07T00:00:00.000","2021-08-30T00:00:00.000",,,,"35.76","35.76",,"2022-08-30T03:05:00.000"
"2021-03-09T00:00:00.000","Convergence II","Summary of Investment Information (AIP Policy 2012)","45023","https://disclosures.ifc.org/project-detail/SII/45023/convergence-ii","Equity","CONVERGENCE PARTNERS DIGITAL INFRASTRUCTURE FUND LP","Africa Region","AFR","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-04-15T00:00:00.000","2021-05-25T00:00:00.000","2021-07-13T00:00:00.000","2021-07-26T00:00:00.000",,,,"45.0","45.0","3A","2022-08-30T03:05:00.000"
"2021-03-04T00:00:00.000","Bolt Technology","Summary of Investment Information (AIP Policy 2012)","44246","https://disclosures.ifc.org/project-detail/SII/44246/bolt-technology","Equity","BOLT TECHNOLOGY OU","Africa Region","AFR","Infrastructure","B","Disruptive Technologies and Funds","Active","2020-12-18T00:00:00.000","2020-12-18T00:00:00.000","2021-01-29T00:00:00.000","2021-03-26T00:00:00.000",,,"0.0","23.98","23.98","3A","2022-08-30T03:05:00.000"
"2021-03-03T00:00:00.000","ProducePay-Equit","Summary of Investment Information (AIP Policy 2012)","43528","https://disclosures.ifc.org/project-detail/SII/43528/producepay-equit","Equity","PRODUCE PAY INC.","Latin America Region","LAC","Agribusiness and Forestry","FI-2","Global Industry, Financial Markets","Active","2021-04-05T00:00:00.000","2021-04-14T00:00:00.000","2021-05-03T00:00:00.000","2021-05-07T00:00:00.000",,,,"6.0","6.0","33","2022-08-30T03:05:00.000"
"2021-03-02T00:00:00.000","VA Tech - HAM Projects","Summary of Investment Information (AIP Policy 2012)","42588","https://disclosures.ifc.org/project-detail/SII/42588/va-tech---ham-projects","Loan","Ganga STP Project Private Limited","India","IND","Infrastructure","A","Regional Industry - INF Asia & Pac","Pending","2020-11-04T00:00:00.000","2020-11-04T00:00:00.000","2021-02-17T00:00:00.000",,,,"14.05",,"14.05","IN","2022-08-30T03:05:00.000"
"2021-02-26T00:00:00.000","DCM SRT CACIB III","Summary of Investment Information (AIP Policy 2012)","44927","https://disclosures.ifc.org/project-detail/SII/44927/dcm-srt-cacib-iii","Guarantee","RSF CREDIT AGRICOLE CORPORATE AND INVESTMENT BANKING III","World Region","WLD","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2021-03-29T00:00:00.000","2021-03-31T00:00:00.000","2021-03-31T00:00:00.000",,,"182.0",,,"182.0","99","2022-08-30T03:05:00.000"
"2021-02-26T00:00:00.000","Kasada Hospitality Fund LP ","Summary of Investment Information (AIP Policy 2012)","44585","https://disclosures.ifc.org/project-detail/SII/44585/kasada-hospitality-fund-lp-","Loan","KASADA HOSPITALITY FUND LP","Africa Region","AFR","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Pending","2021-03-31T00:00:00.000","2021-04-30T00:00:00.000",,,,,"100.0",,"100.0","3A","2022-08-30T03:05:00.000"
"2021-02-26T00:00:00.000","Sagicor WCS","Summary of Investment Information (AIP Policy 2012)","44354","https://disclosures.ifc.org/project-detail/SII/44354/sagicor-wcs","Loan","SAGICOR BANK JAMAICA LIMITED","Jamaica","JAM","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2021-03-31T00:00:00.000","2021-04-26T00:00:00.000","2021-06-04T00:00:00.000","2021-06-17T00:00:00.000",,,"40.0",,"40.0","JM","2022-08-30T03:05:00.000"
"2021-02-25T00:00:00.000","Engine Fund II","Summary of Investment Information (AIP Policy 2012)","45118","https://disclosures.ifc.org/project-detail/SII/45118/engine-fund-ii","Equity","THE ENGINE FUND II LP","World Region","WLD","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-03-26T00:00:00.000","2021-04-28T00:00:00.000","2021-06-18T00:00:00.000","2021-07-09T00:00:00.000",,,,"40.0","40.0","99","2022-08-30T03:05:00.000"
"2021-02-25T00:00:00.000","BBI IDA RSF","Summary of Investment Information (AIP Policy 2012)","43117","https://disclosures.ifc.org/project-detail/SII/43117/bbi-ida-rsf","Guarantee","BMCE BANK INTERNATIONAL PLC","Africa Region","AFR","Financial Institutions","FI-3","Regional Industry - FIG Africa","Active","2021-03-28T00:00:00.000","2021-04-28T00:00:00.000","2021-06-25T00:00:00.000",,,"22.50","52.50",,"75.0","3A","2022-08-30T03:05:00.000"
"2021-02-24T00:00:00.000","Daycoval A/B SME","Summary of Investment Information (AIP Policy 2012)","45006","https://disclosures.ifc.org/project-detail/SII/45006/daycoval-a-b-sme","Loan","Banco Daycoval S/A.","Brazil","BRA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2021-03-26T00:00:00.000","2021-03-26T00:00:00.000","2021-03-29T00:00:00.000","2021-04-09T00:00:00.000",,,"130.0",,"130.0","BR","2022-08-30T03:05:00.000"
"2021-02-24T00:00:00.000","Bansicredi CL Gr","Summary of Investment Information (AIP Policy 2012)","44773","https://disclosures.ifc.org/project-detail/SII/44773/bansicredi-cl-gr","Loan","Banco Cooperativo Sicredi S/A.","Brazil","BRA","Financial Institutions","FI-2","CF1S7 - Regional Industry - FIG LAC/FIG Inv Ops - CLA","Active","2021-03-26T00:00:00.000","2021-03-26T00:00:00.000","2021-03-30T00:00:00.000","2021-05-21T00:00:00.000",,,"120.0",,"120.0","BR","2022-08-30T03:05:00.000"
"2021-02-23T00:00:00.000","AltumCP II","Summary of Investment Information (AIP Policy 2012)","44744","https://disclosures.ifc.org/project-detail/SII/44744/altumcp-ii","Loan","ALTUM CP, S.A.P.I. DE C.V., SOFOM, E.N.R.","Mexico","MXC","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2021-03-25T00:00:00.000","2021-03-30T00:00:00.000","2021-05-10T00:00:00.000","2021-10-19T00:00:00.000",,,"47.65",,"47.65","MX","2022-08-30T03:05:00.000"
"2021-02-18T00:00:00.000","Brandix Apparel Limited","Summary of Investment Information (AIP Policy 2012)","44341","https://disclosures.ifc.org/project-detail/SII/44341/brandix-apparel-limited","Loan","BRANDIX LANKA LTD","Sri Lanka","SRI","Manufacturing","B","Regional Industry - MAS Asia & Pac","Pending","2021-03-25T00:00:00.000","2021-06-28T00:00:00.000","2021-08-20T00:00:00.000",,,,"50.0",,"50.0","LK","2022-08-30T03:05:00.000"
"2021-02-18T00:00:00.000","Continuum Green","Summary of Investment Information (AIP Policy 2012)","45140","https://disclosures.ifc.org/project-detail/SII/45140/continuum-green","Loan","CONTINUUM ENERGY LEVANTER PTE. LTD.","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-01-27T00:00:00.000","2021-01-28T00:00:00.000","2021-01-29T00:00:00.000","2021-02-09T00:00:00.000",,,"75.0",,"75.0","IN","2022-08-30T03:05:00.000"
"2021-02-18T00:00:00.000","GHP RSE Nobel","Summary of Investment Information (AIP Policy 2012)","44558","https://disclosures.ifc.org/project-detail/SII/44558/ghp-rse-nobel","Loan","NOBEL ILAC SANAYII VE TICARET A.S.","Türkiye",,"other","B","Regional Industry MAS MCT","Active","2021-03-23T00:00:00.000","2021-03-31T00:00:00.000","2021-04-30T00:00:00.000","2021-07-01T00:00:00.000",,,"11.73",,"11.73",,"2022-08-30T03:05:00.000"
"2021-02-17T00:00:00.000","GTFP Dashen Ethi","Summary of Investment Information (AIP Policy 2012)","42667","https://disclosures.ifc.org/project-detail/SII/42667/gtfp-dashen-ethi","Guarantee","DASHEN BANK S.C","Ethiopia","ETH","Financial Institutions","FI-3","Regional Industry - FIG Africa","Active","2021-03-19T00:00:00.000","2004-11-11T00:00:00.000","2019-03-14T00:00:00.000",,,"500.0",,,"500.0","ET","2022-08-30T03:05:00.000"
"2021-02-17T00:00:00.000","GTFP United Ethi","Summary of Investment Information (AIP Policy 2012)","42666","https://disclosures.ifc.org/project-detail/SII/42666/gtfp-united-ethi","Guarantee","UNITED BANK S.C.","Ethiopia","ETH","Financial Institutions","FI-3","Regional Industry - FIG Africa","Active","2021-03-19T00:00:00.000","2004-11-11T00:00:00.000","2019-03-14T00:00:00.000",,,"500.0",,,"500.0","ET","2022-08-30T03:05:00.000"
"2021-02-16T00:00:00.000","RSE Bel Ga MM","Summary of Investment Information (AIP Policy 2012)","44437","https://disclosures.ifc.org/project-detail/SII/44437/rse-bel-ga-mm","Loan","BEL GA MYANMAR LIMITED","Myanmar","BUA","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2021-01-07T00:00:00.000","2021-01-07T00:00:00.000","2021-01-20T00:00:00.000","2021-01-29T00:00:00.000",,,"4.0",,"4.0","MM","2022-08-30T03:05:00.000"
"2021-02-16T00:00:00.000","RSE COVID Dodla II","Summary of Investment Information (AIP Policy 2012)","44940","https://disclosures.ifc.org/project-detail/SII/44940/rse-covid-dodla-ii","Equity","DODLA DAIRY LIMITED","India","IND","Agribusiness and Forestry","B","CM4A1 - Regional Industry - MAS Asia & Pac/Agribusiness and Forestry - ASIA","Active","2020-12-15T00:00:00.000","2020-12-15T00:00:00.000","2021-02-02T00:00:00.000","2021-02-05T00:00:00.000",,,,"8.11","8.11","IN","2022-08-30T03:05:00.000"
"2021-02-05T00:00:00.000","Farpoint Indo","Summary of Investment Information (AIP Policy 2012)","43799","https://disclosures.ifc.org/project-detail/SII/43799/farpoint-indo","Loan","PT FARPOINT REALTY INDONESIA","Indonesia","INS","other","B","Regional Industry - MAS Asia & Pac","Active","2021-03-15T00:00:00.000","2021-04-28T00:00:00.000","2021-10-22T00:00:00.000","2021-12-29T00:00:00.000",,,"50.0",,"50.0","ID","2022-08-30T03:05:00.000"
"2021-02-03T00:00:00.000","Salt Equity I","Summary of Investment Information (AIP Policy 2012)","44803","https://disclosures.ifc.org/project-detail/SII/44803/salt-equity-i",,"SALT CAPITAL","Southern Africa Region","AFS","Funds","FI-2","Disruptive Technologies and Funds","Pending","2021-01-21T00:00:00.000","2017-07-17T00:00:00.000",,,,,,,,"43","2022-08-30T03:05:00.000"
"2021-02-01T00:00:00.000","Truck Lagbe","Summary of Investment Information (AIP Policy 2012)","44987","https://disclosures.ifc.org/project-detail/SII/44987/truck-lagbe","Equity","TRUCK LAGBE LIMITED","Bangladesh","BAN","Infrastructure","B","Disruptive Technologies and Funds","Active","2021-03-14T00:00:00.000","2021-03-29T00:00:00.000","2021-06-25T00:00:00.000","2021-08-24T00:00:00.000",,,,"3.0","3.0","BD","2022-08-30T03:05:00.000"
