"the_geom","path_type","path_surf","ave_width","seg_length","suburb","owner"
"MULTILINESTRING ((149.09364540002906 -35.38429883378567, 149.0936388566749 -35.38430329950975))","FOOTPATH","CONCRETE","1.2","0.77625","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.09364540002906 -35.38429883378567, 149.09365107343453 -35.3843044175375, 149.0936626369257 -35.38431229534898, 149.0936786047784 -35.38432242319367, 149.09368603847784 -35.38432751003056, 149.09386305076274 -35.38442931696875))","FOOTPATH","CONCRETE","1.5","24.5476","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.05406281041175 -35.39605919348414, 149.0540594021102 -35.39606599912835, 149.05405560606422 -35.39606825364346, 149.0540435668493 -35.396091915720525, 149.05359700902585 -35.39686435504892))","CYCLEPATH","CONCRETE","2.5","98.90935","KAMBAH","ROADS_ACT"
"MULTILINESTRING ((149.08091179482776 -35.39176592813909, 149.0809093615962 -35.39175245600461, 149.08090593674714 -35.391737767780754, 149.08089903560446 -35.39171244695534, 149.08089522511 -35.39169726327639, 149.0808931279541 -35.391690460138065, 149.08089075568756 -35.39168370222504, 149.08088524077323 -35.39167023191792, 149.0808795061778 -35.391657257424285, 149.08085695855425 -35.39161162285198, 149.08084940503085 -35.391595314837204, 149.08082251801693 -35.39155869525785, 149.08063351357362 -35.39133579460507))","CYCLEPATH","BITUMEN","2.5","54.6881","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.07860456994527 -35.41458786266632, 149.07862400060847 -35.41458726572034, 149.0786307156938 -35.414586676064175, 149.07863743178146 -35.4145872580177, 149.0786439271848 -35.41458725429211, 149.07865994793974 -35.41459008400424, 149.07866958284362 -35.414592286511436, 149.07867591457588 -35.41459399523205, 149.0786853848834 -35.414596828699715, 149.078697278596 -35.414601283005645, 149.07870845775648 -35.41460695439324, 149.07871534230333 -35.41461141157323))","FOOTPATH","CONCRETE","1.2","10.68549","OXLEY","ROADS_ACT"
"MULTILINESTRING ((149.07893309673923 -35.42363488967487, 149.07892571206744 -35.42362592660973, 149.07889127605756 -35.42359273581207, 149.0788770050253 -35.42357809890698))","FOOTPATH","CONCRETE","1.2","8.10967","MONASH","ROADS_ACT"
"MULTILINESTRING ((149.0777473324333 -35.42344031306095, 149.0777603767501 -35.423436790855504, 149.0778011036822 -35.42342324924432, 149.07783291315835 -35.42341083921689, 149.07784463492672 -35.42340578564737, 149.0778561359525 -35.42340010133545, 149.07786752740694 -35.42339504795081, 149.07787869815687 -35.42338940888574, 149.07788953809845 -35.42338318420268, 149.07790896092934 -35.423370826237054))","FOOTPATH","CONCRETE","3.5","16.67117","GREENWAY","ROADS_ACT"
"MULTILINESTRING ((149.06859475489847 -35.39732935332129, 149.0685903165214 -35.397355852012865, 149.06858604568222 -35.39738568521668, 149.0685810590015 -35.397414978026795, 149.06857952588962 -35.39742570355796, 149.06857815827496 -35.397436969752874, 149.0685774485979 -35.39744485596763, 149.0685771241594 -35.39745274199312, 149.0685771299255 -35.39746062785639, 149.06857746629163 -35.39746905430232, 149.06857818957712 -35.39747977872485, 149.06858007474125 -35.397498929187684, 149.06858250981932 -35.39751749357304, 149.0685852734887 -35.39753384975437, 149.0685885324338 -35.39755016063015, 149.068592506429 -35.39756593040932, 149.06859719587024 -35.39758169983674, 149.06860182780682 -35.39759408963538, 149.06860408793383 -35.39759918054084, 149.06860904839644 -35.39760927201106, 149.0686133464386 -35.39761661501916, 149.0686393506229 -35.397654905010555, 149.06879395779129 -35.39782660556485))","CYCLEPATH","BITUMEN","1.4","60.92968","KAMBAH","ROADS_ACT"
"MULTILINESTRING ((149.07519049542702 -35.414559895546056, 149.07519912744246 -35.41461509171527, 149.07520377187961 -35.4146404139926, 149.07520360813422 -35.414642126435496, 149.07520223290427 -35.41464325373358, 149.07519193933348 -35.41464325934415, 149.0751883095316 -35.41464722677289, 149.07518709987838 -35.41464889472381, 149.0751855613418 -35.41465227520757, 149.07518281589836 -35.41466070328601, 149.07515883089854 -35.414746919839445, 149.075141818348 -35.41481055655974, 149.0751325453348 -35.414847196963336, 149.07511647313459 -35.41491651097061, 149.0751075294229 -35.41495197958194, 149.0751051693201 -35.414960452510286, 149.0751027532196 -35.41496775385875, 149.07509929215803 -35.41497618232422, 149.0750953357177 -35.41498465612107, 149.0750845076596 -35.415004399140514, 149.075073347455 -35.415021844180906, 149.0750664744805 -35.41503144611169, 149.075060645516 -35.41503874931557, 149.07505668585188 -35.41504325766259, 149.07505102067165 -35.415048893485334, 149.07504568485362 -35.41505340258038, 149.07503935868 -35.415058498018766, 149.07503088610875 -35.41506409030504, 149.07502246909397 -35.41507031342757, 149.07501559150643 -35.41507423755416, 149.0750065134975 -35.41507992029162, 149.07494719883744 -35.41511091005998, 149.07485343845423 -35.41515827596112, 149.07482630545644 -35.41516419378218, 149.07477583188583 -35.41516890756696, 149.07471160661393 -35.41518584055471))","CYCLEPATH","CONCRETE","2.5","92.51806","OXLEY","ROADS_ACT"
"MULTILINESTRING ((149.1058679740933 -35.40326702287591, 149.10589444809648 -35.40326758754297, 149.10590220846208 -35.40326758134491, 149.10593677515914 -35.40326989696144, 149.10595406136204 -35.4032734430562, 149.10597977253659 -35.40328045219766, 149.10598390173774 -35.40328157544995, 149.1059921607868 -35.40328436269906, 149.10600548495466 -35.40328849776149))","FOOTPATH","CONCRETE","1.2","12.84415","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.09353328490974 -35.38448299104284, 149.09353861131356 -35.38447235265276, 149.09355135381293 -35.38444985773576, 149.0935582220435 -35.38444029976237))","FOOTPATH","CONCRETE","1.2","5.25681","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.0837822468719 -35.40795557938613, 149.08396359690178 -35.407883908962056, 149.0839835685518 -35.407874884214166, 149.08429567571935 -35.40778123224086, 149.0843843586801 -35.40773440278113, 149.08442028221984 -35.40771464328477, 149.08444817450982 -35.407700025843695, 149.08446451334908 -35.407691003275374, 149.08448063043153 -35.40768026848623, 149.08451913143992 -35.407650368402344, 149.08454542172439 -35.40762953337777, 149.08457809097519 -35.40760247581408, 149.08459596464652 -35.4075866929687, 149.0846193361261 -35.40756414739027, 149.08464270444986 -35.40753822215786, 149.08465441401003 -35.40752298389218, 149.08466540753054 -35.407507205327825, 149.0846806869446 -35.40748358329693, 149.08471382469878 -35.407427775835515, 149.08472893891908 -35.407404108839174, 149.08482630227377 -35.40722267337604, 149.08485360869798 -35.40717029423226, 149.08486031210836 -35.40715789798363, 149.0848675108409 -35.40714545636271, 149.08487641431935 -35.407131391441986, 149.08488740669202 -35.40711448630612, 149.0849003239276 -35.40709591266972, 149.08491351631847 -35.40707729379758, 149.0849556227559 -35.40701868680453, 149.08496095538305 -35.40701192416116, 149.08497140152448 -35.40699952556149))","FOOTPATH","CONCRETE","1.2","159.29753","OXLEY","ROADS_ACT"
"MULTILINESTRING ((149.09384268223863 -35.407890966339515, 149.09387751186856 -35.40782726933996, 149.09388800411588 -35.407807524832805, 149.09389948422682 -35.407785030849524, 149.0939090952397 -35.40776474621177, 149.09392386716223 -35.40773206590282, 149.09393654925358 -35.407701054348834, 149.09394374079443 -35.407683024502, 149.09394961431423 -35.407667834485274, 149.0939607546231 -35.4076362382, 149.09396860136732 -35.40761316094407, 149.09397414109642 -35.40759459150601, 149.09397978850137 -35.40757372382801, 149.09398543241537 -35.4075495215607, 149.09399912784625 -35.407487551664246, 149.09400460422123 -35.407461051348506, 149.09401144487558 -35.40742332962791, 149.09401740482213 -35.40738556346107, 149.09402253976313 -35.4073483836778, 149.09403192779888 -35.40727289817602, 149.09403296239725 -35.407262217746336, 149.09403361109665 -35.407250951780185, 149.09403376499472 -35.40724022690501, 149.09403359161908 -35.407232341167976, 149.09403201628587 -35.40719967228593, 149.09402939282182 -35.40716475103505, 149.09401932317445 -35.40706224192293, 149.09401653931374 -35.40703182698829, 149.09400113726903 -35.40693554016814, 149.093995935736 -35.4069090473229, 149.09399399517463 -35.406895530065825, 149.09399365903903 -35.40688989754475, 149.09399365375953 -35.40688485059878, 149.09399397514082 -35.40687637870837, 149.09399468241867 -35.406868492354526, 149.09399637453348 -35.4068549725551, 149.09399790685305 -35.406846544879194, 149.09399911241766 -35.40684145202371, 149.09400048253792 -35.406835818308444, 149.09400218351396 -35.40683077016824, 149.09400613582332 -35.40682062844048, 149.09400855227807 -35.40681553473734, 149.09401129902264 -35.40681048586499, 149.09401695815095 -35.406800883686714, 149.09402487158005 -35.40678902682738, 149.09403174164285 -35.40677946886265, 149.09403740373781 -35.406772705590505, 149.09404944345076 -35.4067591785443, 149.09405802150775 -35.406751286677796, 149.09406489566788 -35.4067456491067, 149.0940697356894 -35.40674226606265, 149.0940774360681 -35.40673721371878, 149.094085522248 -35.406732656786666, 149.09409707484224 -35.406727015935935, 149.09410890325066 -35.406721960697475, 149.09412337298474 -35.40671631779987))","CYCLEPATH","CONCRETE","2.5","137.86259","MONASH","ROADS_ACT"
"MULTILINESTRING ((149.09354048544353 -35.40676066044249, 149.09354940317124 -35.40676178078596, 149.09355578903774 -35.4067629028915, 149.09359107818713 -35.40677076417663, 149.09360054749433 -35.406773010683416, 149.09361943224312 -35.40677863028355, 149.09363771154923 -35.40678425030267, 149.09365263338825 -35.40678987265925, 149.09367036464212 -35.406797746157956, 149.09368484733608 -35.40680449536797, 149.0936987802381 -35.40681183076633, 149.09371221834186 -35.406819707252815, 149.09372014943705 -35.40682474867025, 149.0937275301751 -35.406829835533166, 149.0937321576665 -35.40683375270319, 149.09373645496217 -35.406837715165466, 149.0937405876537 -35.40684217342498, 149.09374802752419 -35.40685118064374, 149.0937532084313 -35.406857981397984, 149.09375767432937 -35.40686527833353, 149.09376004633725 -35.406870323627736, 149.09376733227955 -35.40689005572054, 149.0938107462981 -35.40714124633474, 149.09381703354302 -35.40720604116895, 149.09381909531245 -35.4072302380486, 149.09382104704855 -35.407254480067, 149.09382206008118 -35.40727583876986, 149.0938226416788 -35.40730571450077, 149.09382304540526 -35.407376101135476, 149.09382289147885 -35.40738682600998, 149.09382234991398 -35.40739529805286, 149.0938216976086 -35.40740313930442, 149.0938204979046 -35.407413864909174, 149.0938176030803 -35.4074352714025, 149.0938141578451 -35.40745667828003, 149.09380972478698 -35.40748087969392, 149.09380474136353 -35.40750512655386, 149.09380101503805 -35.40752090087134, 149.09379651813714 -35.40753667572661, 149.0937915809064 -35.40755245088907, 149.09378697095738 -35.40756538691398, 149.0937789023088 -35.40758684207927, 149.09374130024705 -35.40768375171363, 149.09369890303097 -35.40777444611599, 149.0936616579017 -35.40784431824719, 149.0935950464806 -35.40793899494361, 149.09352599902041 -35.40802015468382, 149.0934553475859 -35.40809397038527, 149.0934127338663 -35.408135727453725, 149.09337424053615 -35.40817009147035))","CYCLEPATH","CONCRETE","2.5","179.84363","MONASH","ROADS_ACT"
"MULTILINESTRING ((149.08446938907142 -35.41425089957242, 149.0844425033409 -35.413869556855246, 149.0844383122445 -35.41380196650643, 149.08443675321314 -35.413782816138415, 149.08443503168013 -35.41376650477543, 149.08443087612144 -35.41373721707794, 149.0844258419325 -35.41371018302478, 149.0844230776375 -35.41369720689538, 149.08441948507493 -35.413681437438456, 149.08441290962924 -35.413654404342395, 149.08439650273448 -35.41359132777766, 149.08429537146813 -35.41322017004008, 149.08429365260417 -35.41320669757645, 149.08428894663618 -35.41317736515128, 149.0842873929087 -35.413163892585025, 149.08428650226386 -35.41315316838776, 149.084286329329 -35.41314474190589, 149.08428648453557 -35.41313401705975, 149.0842871901899 -35.41312329187205, 149.08428992470002 -35.41310413883635, 149.08429217214936 -35.41309399849765, 149.08429491450033 -35.413083317108125, 149.08429831738758 -35.41307263530862, 149.0843024363562 -35.41306249380835, 149.08430688559224 -35.41305235210296, 149.0843177084979 -35.41302976933645, 149.0843219931386 -35.41302021353826, 149.08434946852805 -35.412969501758425, 149.08435292903647 -35.41296161376385, 149.0843604565864 -35.412946963947086, 149.08436375195882 -35.41293907605471, 149.08436561875857 -35.41293398289202, 149.084366990198 -35.412928935098925, 149.08436852363926 -35.41292050755699, 149.08436972727173 -35.4129125759016, 149.08437060067791 -35.41290468951329, 149.08437125340427 -35.41289626251831, 149.08437179654243 -35.4128883763351, 149.08437211687098 -35.412877651385756, 149.08437192876858 -35.4128528674155, 149.08437069795127 -35.412831463741085, 149.08436964220715 -35.41282078470833, 149.08436809106217 -35.41281010598325, 149.08436637474216 -35.41279938229874, 149.0843646060087 -35.412791497551304, 149.08436206402132 -35.41278077437949, 149.08435913676456 -35.41277009650888, 149.08429889125733 -35.412562848810566))","FOOTPATH","CONCRETE","1.2","190.82813","MONASH","ROADS_ACT"
"MULTILINESTRING ((149.05861637650824 -35.36955299999246, 149.05862681602736 -35.369531005323495, 149.05863763963336 -35.36950734319139, 149.05864346304762 -35.36949386718263, 149.05864917604617 -35.369479760346465, 149.0586556575555 -35.369462859333005, 149.05866081837098 -35.36944541811154, 149.0586652636319 -35.369427391372476, 149.05866904870993 -35.36940936490319, 149.05867623167242 -35.36936988738739, 149.05867985170025 -35.369351860985105, 149.05868308903382 -35.369337800221984, 149.05868671144398 -35.3693236942389, 149.0586897857866 -35.36931301321503, 149.05869203728895 -35.36930625294821, 149.05869461888093 -35.36929949254628, 149.05870027719843 -35.36928597153961, 149.0587068160829 -35.36927299091992, 149.0587165991751 -35.3692572601713, 149.05872292040922 -35.3692482451226, 149.0587296267466 -35.36923922991586, 149.05873649812742 -35.36923021464118, 149.0587439196561 -35.36922119914074, 149.05875387014072 -35.36920934367866, 149.05876162208466 -35.36920086878943, 149.0587861433047 -35.369175533724594, 149.05880318762252 -35.36915862837204, 149.05882364148178 -35.36913946850313, 149.0588652093497 -35.369101148483736, 149.0588856631798 -35.369081988604194, 149.0589057315384 -35.36906224306957, 149.05892085133533 -35.36904705085861, 149.05966875481022 -35.36856624174803, 149.06006178388225 -35.368310393651235, 149.0600744858754 -35.36830024929497, 149.06008773834537 -35.36829064545327, 149.06014564311616 -35.36825006502066, 149.06015906027494 -35.36823992035431, 149.06017209269615 -35.36823036165833, 149.0601848496772 -35.368220217267286, 149.06019683645545 -35.36821007319958, 149.06020821770804 -35.368199343576244, 149.06021371561448 -35.36819370847173, 149.0602188284204 -35.36818807352935, 149.06022625004985 -35.36817959868869, 149.06023070271138 -35.36817400908655, 149.0602365282217 -35.36816440836133, 149.06023966017423 -35.36815823350629, 149.06024240663243 -35.368151427941775, 149.06024460297624 -35.36814466767162, 149.06024734701117 -35.36813398675111, 149.0602488828175 -35.36812664094982, 149.06025080163838 -35.368115960377445, 149.06025474401062 -35.36808612747786, 149.06025644240682 -35.368074861188575, 149.06025847122564 -35.36806413550728, 149.06026000739587 -35.3680573755154, 149.06026238857243 -35.36799428730394, 149.06026599907486 -35.36796161561919, 149.0602707514841 -35.367907538863854, 149.06027299333576 -35.367885592581594, 149.0602755655804 -35.36786414184491, 149.06027709929347 -35.367853461434294, 149.06027896309018 -35.36784278088426, 149.06028258307825 -35.36782529518658, 149.06028604013693 -35.36781118922944, 149.0602901573903 -35.367797128055656, 149.06029663598557 -35.36777626147826, 149.06030382978696 -35.36775543966064, 149.06031036550445 -35.36773795273019, 149.0603187696053 -35.36771713040024, 149.0603261859058 -35.36770022890657, 149.06033426237002 -35.36768332713336, 149.06034266891422 -35.36766642522006, 149.06035173596013 -35.36765006377437, 149.0603613531693 -35.36763374715761, 149.06037168589356 -35.367617970984924, 149.0603802602888 -35.36760557522719, 149.06039158362205 -35.36759038444349, 149.06040362210263 -35.367575148293724, 149.06042594180238 -35.367549768773806, 149.06043919096984 -35.36753516297992, 149.06045277052633 -35.367521052729835, 149.06047784088454 -35.36749567203489, 149.0605404083411 -35.36743485646484, 149.06055706687465 -35.36741795103405, 149.0605723503987 -35.36740158693236, 149.06088407087108 -35.36716091163677, 149.0610660244849 -35.36702510613617, 149.06111842760907 -35.36698623996081, 149.0611645076978 -35.36695296420334, 149.0612210360091 -35.36691296964686, 149.06134696010807 -35.36682445808105, 149.0617957838916 -35.36652194058814))","CYCLEPATH","BITUMEN","2.5","459.57704","KAMBAH","ROADS_ACT"
