"the_geom","asset_cate","external_i","asset_id","asset_name","asset_clas","asset_sub_","asset_type","asset_su00","region","suburb","signal_loc","fixed_sign","status","commission","connection","modificati","latest_rep","service_pr","cctv_camer","bluetooth_","constructi","ownership","maintained","asset_hand","latitude","longitude"
"POINT (149.08829616045506 -35.34481937530636)","Signals","740550","TSSI60","Site 60 CALLAM ST / BRADLEY ST, PHILLIP TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","PHILLIP","CALLAM ST / BRADLEY ST, PHILLIP","YES","ACTIVE/IN SERVICE","19770926000000","19900604000000","20120224000000","19770926000000","TELSTRA","NO","NO","19770926000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3448278032","149.088290544"
"POINT (149.1167616343403 -35.38289933869882)","Signals","740697","TSSI140","Site 140 YAMBA DR / LONG GULLY RD, ISACCS TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","TUGGERANONG (RURAL DIST.)","YAMBA DR / LONG GULLY RD, ISACCS","YES","ACTIVE/IN SERVICE","19891221000000","19900927000000",,"19891221000000","TELSTRA","NO","YES","19891221000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.382907762","149.116756046"
"POINT (149.16161810071358 -35.34097185527531)","Signals","740683","TSSI133","Site 133 HINDMARSH DR / MONARO HWY (NTH RAMP), SYMONSTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","NARRABUNDAH","HINDMARSH DR / MONARO HWY (NTH RAMP), SYMONSTON","YES","ACTIVE/IN SERVICE","19890802000000","19900101000000","20021216000000","19890802000000","TELSTRA","NO","NO","19890802000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3409801861","149.161612576"
"POINT (149.13462642947778 -35.24417200701432)","Signals","11165006","TSSI49","Site 49  CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","DOWNER",,"YES","ACTIVE/IN SERVICE",,,,,,,,,,,,"-35.2441803114","149.134620906"
"POINT (149.1027539426594 -35.408635222908956)","Signals","10812980","TSSI265","Site 265  TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","GOWRIE",,"YES","ACTIVE/IN SERVICE","20180508000000",,,,,"NO","NO",,,,,"-35.4086436684","149.10274835"
"POINT (149.12992648638698 -35.29842567700386)","Signals","9084205","TSSI226","Site 226 KING EDWARD TCE / PARKES PL WEST, PARKES PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","PARKES","KING EDWARD TCE / PARKES PL WEST, PARKES","YES","ACTIVE/IN SERVICE","20090227000000","20090303000000",,,"TELSTRA","NO","NO","20090227000000","NCA","NCA","GIFTED","-35.2984340723","149.129920905"
"POINT (149.15187654020932 -35.230393783113016)","Signals","740664","TSSI124","Site 124 NORTHBOURNE AV / STIRLING AV, WATSON TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","GUNGAHLIN (RURAL DIST.)","NORTHBOURNE AV / STIRLING AV, WATSON","YES","ACTIVE/IN SERVICE","19881214000000","19910924000000",,"19881012000000","TELSTRA","NO","NO","19891214000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2304021031","149.151871072"
"POINT (149.08733972450506 -35.23356586705472)","Signals","9084233","TSSI252","Site 252 GINNINDERRA DR / ALLAWOONA ST, LAWSON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","LAWSON","GINNINDERRA DR / ALLAWOONA ST, LAWSON","YES","ACTIVE/IN SERVICE","20110317000000","20110225000000",,,"TELSTRA","NO","NO","20110317000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2335741924","149.087334134"
"POINT (149.14817663135705 -35.295793625743265)","Signals","740872","TSSI2003","Site 2003 RUSSELL DR FLASHING LIGHTS, RUSSELL PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","RUSSELL","RUSSELL DR FLASHING LIGHTS, RUSSELL","YES","ACTIVE/IN SERVICE","20000828000000",,,"20000828000000",,"NO","NO","20000828000000","NCA","NCA","GIFTED","-35.2958019948","149.148171072"
"POINT (149.06472947197747 -35.236222408826485)","Signals","740585","TSSI81","Site 81 EMU BANK / LUXTON ST, BELCONNEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BELCONNEN","EMU BANK / LUXTON ST, BELCONNEN","YES","ACTIVE/IN SERVICE","19790711000000","19940725000000",,"19790711000000","TELSTRA","NO","NO","19790711000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.236230792","149.064723845"
"POINT (149.0572928860536 -35.34536399870679)","Signals","740594","TSSI87","Site 87 HINDMARSH DR / NAMATJIRA DR, WESTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","WESTON","HINDMARSH DR / NAMATJIRA DR, WESTON","YES","ACTIVE/IN SERVICE","19800229000000","19800611000000",,"19950821000000","TELSTRA","NO","NO","19800229000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3453725007","149.057287268"
"POINT (149.0765169478833 -35.238568804896644)","Signals","9465080","TSSI1042","Site 1042 AIKMAN DR PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","BELCONNEN","BRUCE","AIKMAN DR","YES","ACTIVE/IN SERVICE","20130828000000","20130823000000",,"20130828000000",,"NO","NO",,"ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2385771604","149.076511342"
"POINT (149.13262049991414 -35.18400963322325)","Signals","11124221","TSSI314","Site 314  CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","GUNGAHLIN","GUNGAHLIN",,"YES","ACTIVE/IN SERVICE","20180413000000","20180413000000",,,,"NO","NO",,"ROADS_ACT","ROADS_ACT",,"-35.1840179483","149.132615137"
"POINT (149.13286120168084 -35.18303209213421)","Signals","740785","TSSI187","Site 187 ANTHONY ROLFE AVE / GOZZARD ST, GUNGAHLIN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","GUNGAHLIN","ANTHONY ROLFE AVE / GOZZARD ST, GUNGAHLIN","YES","ACTIVE/IN SERVICE","20030328000000","20030328000000",,,"TELSTRA","NO","NO","20030328000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.1830404049","149.132855839"
"POINT (149.10407635056217 -35.349650569021215)","Signals","740804","TSSI200","Site 200 HINDMASH DR / PALMER ST, GARRAN TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","O""MALLEY","HINDMASH DR / PALMER ST, GARRAN","YES","ACTIVE/IN SERVICE","20041026000000","20041021000000",,,"TELSTRA","NO","NO","20041026000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3496589656","149.104070731"
"POINT (149.16051943733345 -35.243476139631845)","Signals","9085554","TSSI1040","Site 1040 ANTILL ST (EAST OF KNOX ST), WATSON PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","HACKETT","ANTILL ST (EAST OF KNOX ST), WATSON","YES","ACTIVE/IN SERVICE","20111116000000","20111116000000",,,"TELSTRA","NO","NO","20111116000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2434844229","149.160513956"
"POINT (149.01944195616147 -35.21944695133062)","Signals","9276475","TSSI261","Site 261 SOUTHERN CROSS DR / FLOREY DR, MACGREGOR TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","HOLT","SOUTHERN CROSS DR / FLOREY DR, MACGREGOR","YES","ACTIVE/IN SERVICE","20120917000000","20120823000000",,,"TELSTRA","NO","NO","20120917000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.21945532","149.019436225"
"POINT (149.09708726741985 -35.40134451172032)","Signals","10768584","TSSI264","Site 264 STERNBERG CR / LANGDON AV TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","WANNIASSA","STERNBERG CR / LANGDON AV","YES","ACTIVE/IN SERVICE","20170703000000","20170703000000",,,"TELSTRA","NO","NO","20170703000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4013529467","149.097081651"
"POINT (149.0624951251491 -35.2215811956926)","Signals","740526","TSSI50","Site 50 GINNINDERRA DR / COULTER DR, EVATT TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","FLOREY","GINNINDERRA DR / COULTER DR, EVATT","YES","ACTIVE/IN SERVICE","19760906000000","19870611000000",,"19760906000000","TELSTRA","NO","YES","19760906000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.221589579","149.062489509"
"POINT (149.1086711119989 -35.36823736696333)","Signals","740705","TSSI145","Site 145 YAMBA DR / BEASLEY ST, ISAACS TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","ISAACS","YAMBA DR / BEASLEY ST, ISAACS","YES","ACTIVE/IN SERVICE","19901004000000","19900927000000",,"19901004000000","TELSTRA","NO","YES","19901004000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3682457891","149.108665508"
"POINT (149.125629263588 -35.30081372928775)","Signals","740479","TSSI22","Site 22 COMMONWEALTH AV / CORONATION DR, YARRALUMLA CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","PARKES","COMMONWEALTH AV / CORONATION DR, YARRALUMLA","YES","ACTIVE/IN SERVICE","19710803000000","19840426000000","20010216000000","20010216000000","TELSTRA","NO","YES","19710803000000","NCA","NCA","CAPITAL WORKS","-35.3008221356","149.125623677"
"POINT (149.08244729526047 -35.34211327552491)","Signals","10241130","TSSI295","Site 295 MELROSE DR / WORGAN ST TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","LYONS","MELROSE DR / WORGAN ST","YES","ACTIVE/IN SERVICE",,,,"20151209000000",,"NO","NO",,"ROADS_ACT","ROADS_ACT","GIFTED","-35.3421217188","149.082441683"
"POINT (149.10544492822964 -35.36231765722973)","Signals","9084240","TSSI201","Site 201 YAMBA DR / MAWSON DR, MAWSON TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","O""MALLEY","YAMBA DR / MAWSON DR, MAWSON","YES","ACTIVE/IN SERVICE","20090918000000","20090917000000",,,"TELSTRA","NO","NO","20090918000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3623260725","149.105439315"
"POINT (149.18067007673355 -35.299249352350294)","Signals","740792","TSSI192","Site 192 FAIRBAIRN AVE / MAJURA RD, PIALLIGO TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CANBERRA AIRPORT","FAIRBAIRN AVE / MAJURA RD, PIALLIGO","YES","ACTIVE/IN SERVICE","20030917000000","20030919000000",,,"TELSTRA","NO","NO","20030917000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2992576514","149.180664558"
"POINT (149.06944754776222 -35.39193104471243)","Signals","740540","TSSI56","Site 56 DRAKEFORD DR / OHALLORAN CIR (STH), KAMBAH CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","KAMBAH","DRAKEFORD DR / OHALLORAN CIR (STH), KAMBAH","YES","ACTIVE/IN SERVICE","19770421000000","19801212000000","20020722000000","19890623000000","TELSTRA","NO","NO","19770421000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3919395053","149.069441892"
"POINT (149.11430103902572 -35.15644392909367)","Signals","10073506","TSSI293","Site 293 MIRRABEI DR / YAMMS WAY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","MONCRIEFF","MIRRABEI DR / YAMMS WAY","YES","ACTIVE/IN SERVICE","20160127000000",,,,,"NO","NO","20160127000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.1564521955","149.114295551"
"POINT (149.09987745078726 -35.34729983482242)","Signals","740714","TSSI150","Site 150 YAMBA DR / BATESON RD (HOSPITAL ENTRANCE), GARRAN TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","GARRAN","YAMBA DR / BATESON RD (HOSPITAL ENTRANCE), GARRAN","YES","ACTIVE/IN SERVICE","19921013000000","19901013000000",,"19920813000000","TELSTRA","NO","NO","19921013000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3473082371","149.09987183"
"POINT (149.06715018102008 -35.4191366878994)","Signals","740644","TSSI114","Site 114 SOWARD WAY / SCOLLAY ST, GREENWAY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","GREENWAY","SOWARD WAY / SCOLLAY ST, GREENWAY","YES","ACTIVE/IN SERVICE","19871012000000","19800812000000",,"19871012000000","TELSTRA","NO","NO","19871012000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4191451179","149.067144506"
"POINT (149.05630295191213 -35.24366422763416)","Signals","740505","TSSI38","Site 38 BELCONNEN WAY / COULTER DR, WEETANGERA CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","MACQUARIE","BELCONNEN WAY / COULTER DR, WEETANGERA","YES","ACTIVE/IN SERVICE","19730227000000","19850618000000",,"19920519000000","TELSTRA","NO","YES","19730227000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2436726276","149.056297303"
"POINT (149.0674834482274 -35.23995846268387)","Signals","740570","TSSI71","Site 71 BENJAMIN WAY / JOYNTON SMITH DR, BELCONNEN TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BELCONNEN","BENJAMIN WAY / JOYNTON SMITH DR, BELCONNEN","YES","ACTIVE/IN SERVICE","19780918000000","19890816000000",,"19780918000000","TELSTRA","NO","NO","19780918000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2399668407","149.067477824"
"POINT (149.0913832928313 -35.24572352046765)","Signals","740743","TSSI165","Site 165 HAYDON DR / BATTYE ST, BRUCE TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BRUCE","HAYDON DR / BATTYE ST, BRUCE","YES","ACTIVE/IN SERVICE","19980921000000","19980921000000",,"19980921000000","TELSTRA","NO","NO","19980921000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2457318459","149.091377727"
"POINT (149.0638618661791 -35.246522396685656)","Signals","2981802","TSSI205","Site 205 BELCONNEN WAY / LATHLAIN ST CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BELCONNEN","BELCONNEN WAY / LATHLAIN ST","YES","ACTIVE/IN SERVICE","20060123000000","20060123000000",,,"TELSTRA","NO","NO","20060123000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.246530786","149.063856229"
"POINT (149.13880407640858 -35.18793845677087)","Signals","11295362","TSSI313","Site 313  CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN",,,,"ACTIVE/IN SERVICE","20181221000000",,,,,,,,,,,"-35.1879467801","149.138798734"
"POINT (149.13061967391775 -35.26034342292541)","Signals","740474","TSSI18","Site 18 MACARTHUR AV / DAVID ST, TURNER CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","LYNEHAM","MACARTHUR AV / DAVID ST, TURNER","YES","ACTIVE/IN SERVICE","19701126000000","19850920000000","20010530000000","20010530000000","TELSTRA","NO","NO","19701126000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.260351739","149.130614117"
"POINT (149.1308157710348 -35.30881588120452)","Signals","740884","TSSI2007","Site 2007 BRISBANE AV, CAPITAL HILL PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","BARTON","BRISBANE AV, CAPITAL HILL","YES","ACTIVE/IN SERVICE","20020304000000",,,,,"NO","NO","20020304000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3088243007","149.130810195"
"POINT (149.0579978344313 -35.23581522393116)","Signals","740529","TSSI52","Site 52 COULTER DR / SOUTHERN CROSS DR, BELCONNEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","PAGE","COULTER DR / SOUTHERN CROSS DR, BELCONNEN","YES","ACTIVE/IN SERVICE","19760906000000","19870611000000","20041129000000","19760906000000","TELSTRA","NO","YES","19760906000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2358236178","149.057992196"
"POINT (149.15448893274453 -35.3261094698695)","Signals","740636","TSSI108","Site 108 CANBERRA AV / NYRANG ST, FYSHWICK CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","NARRABUNDAH","CANBERRA AV / NYRANG ST, FYSHWICK","YES","ACTIVE/IN SERVICE","19871112000000","19800201000000",,"19871112000000","TELSTRA","NO","YES","19871112000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3261178179","149.154483388"
"POINT (149.14502806478842 -35.28500122711733)","Signals","9084226","TSSI246","Site 246 ANZAC PDE / CURRONG ST / BLAMEY CRES, REID CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","REID","ANZAC PDE / CURRONG ST / BLAMEY CRES, REID","YES","ACTIVE/IN SERVICE","20110412000000","20110408000000",,,"TELSTRA","NO","NO","20110412000000","NCA","NCA","GIFTED","-35.2850095724","149.145022495"
"POINT (149.13114551685754 -35.163701570000846)","Signals","9085549","TSSI257","Site 257 HORSE PARK DR / KATHERINE AVE, BONNER CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","AMAROO","HORSE PARK DR / KATHERINE AVE, BONNER","YES","ACTIVE/IN SERVICE","20110616000000","20110504000000",,"20110616000000","TELSTRA","NO","NO",,"ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.1637098382","149.131140141"
"POINT (149.13317518081078 -35.281485533190924)","Signals","740843","TSSI1021","Site 1021 AKUNA ST / CITY WALK, CITY PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","CITY","AKUNA ST / CITY WALK, CITY","YES","ACTIVE/IN SERVICE","19880526000000","19880527000000","20010706000000","19880526000000","TELSTRA","NO","NO","19880526000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2814938806","149.133169595"
"POINT (149.09116216048014 -35.45717728623449)","Signals","9416866","TSSI1041","Site 1041 THARWA DR (PED) NEAR BOX HILL AVE PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","WODEN","CONDER","THARWA DR (PED) NEAR BOX HILL AVE","YES","ACTIVE/IN SERVICE","20130307000000","20130307000000",,,"TELSTRA","NO","YES","20130307000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.4571856636","149.091156511"
"POINT (149.08658823485024 -35.32615162062025)","Signals","740464","TSSI11","Site 11 YARRA GLEN / CARRUTHERS ST, CURTIN (NORTHBOUND) CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","CURTIN","YARRA GLEN / CARRUTHERS ST, CURTIN (NORTHBOUND)","YES","ACTIVE/IN SERVICE","19690626000000","19910927000000",,"19901024000000","TELSTRA","NO","YES","19690626000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.326160073","149.086582617"
"POINT (149.17012955257638 -35.3838090910886)","Signals","9084212","TSSI231","Site 231 LANYON DR / MONARO HWY NTH BOUND, HUME TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","HUME","LANYON DR / MONARO HWY NTH BOUND, HUME","YES","ACTIVE/IN SERVICE","20090506000000","20090318000000",,"20090506000000","TELSTRA","NO","YES","20090506000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3838175461","149.170124116"
"POINT (149.05704715477714 -35.239096773899774)","Signals","740674","TSSI129","Site 129 NETTLEFOLD ST / COULTER DR, BELCONNEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BELCONNEN","NETTLEFOLD ST / COULTER DR, BELCONNEN","YES","ACTIVE/IN SERVICE","19881021000000","19891121000000","20020722000000","19881021000000","TELSTRA","NO","NO","19881021000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2391051703","149.057041511"
"POINT (149.06861801989146 -35.416923434754885)","Signals","740621","TSSI103","Site 103 ANKETELL ST / REED ST (NORTH), GREENWAY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","GREENWAY","ANKETELL ST / REED ST (NORTH), GREENWAY","YES","ACTIVE/IN SERVICE","19870722000000","19800301000000",,"19870722000000","TELSTRA","NO","NO","19870722000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4169318682","149.068612351"
"POINT (149.02593874588018 -35.2990370456477)","Signals","10772892","TSSI299","Site 299 HOLBOROW AV / EUREKA WAY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","DENMAN PROSPECT","HOLBOROW AV / EUREKA WAY","YES","ACTIVE/IN SERVICE",,,,,,"NO","NO",,,,"GIFTED","-35.2990456038","149.025933044"
"POINT (149.13714045621893 -35.24061763152798)","Signals","740572","TSSI72","Site 72 NORTHBOURNE AV / BARTON HWY, LYNEHAM TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","DOWNER","NORTHBOURNE AV / BARTON HWY, LYNEHAM","YES","ACTIVE/IN SERVICE","19781018000000","19850618000000","20021213000000","19970521000000","TELSTRA","NO","YES","19781018000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2406259408","149.137134943"
"POINT (149.1543434884442 -35.34300358989636)","Signals","740496","TSSI29","Site 29 HINDMARSH DR / JERRABOMBERRA AVE, NARABUNDAH CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","NARRABUNDAH","HINDMARSH DR / JERRABOMBERRA AVE, NARABUNDAH","YES","ACTIVE/IN SERVICE","19720502000000","19801212000000",,"19720502000000","TELSTRA","NO","NO","19720502000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3430119215","149.154337949"
