"year","quarter","light_desc","light_code","county_desc","county_no","muni_desc","muni_code","junction_desc","junction_code","collision_type_desc","collision_type_code","surf_cond_desc","surf_cond_code","lane_desc","lane_code","rd_cond_desc","rd_cond_code","rd_div_desc","rd_div_code","fix_obj_desc","fix_obj_code","report_no","report_type","weather_desc","weather_code","acc_date","acc_time","loc_code","signal_flag_desc","signal_flag","c_m_zone_flag","agency_code","area_code","harm_event_desc1","harm_event_code1","harm_event_desc2","harm_event_code2","rte_no","route_type_code","rte_suffix","log_mile","logmile_dir_flag_desc","logmile_dir_flag","mainroad_name","distance","feet_miles_flag_desc","feet_miles_flag","distance_dir_flag","reference_no","reference_type_code","reference_suffix","reference_road_name","latitude","longitude","geocoded_column"
"2021","Q4",,"5.02","Howard","13",,"0","Non Intersection","1","Head On","1","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","CB535600B5","Injury Crash",,"6.01","20211129","07:16:00","C4","No","N","N","HOCPD","UNK","Other Vehicle","1","Not Applicable","0","175","MD",,"0.25","North","N","WATERLOO RD","50","Feet","F","N","121","CO",,"DORSEY RUN RD","39.1529039388302","-76.7779857348928","POINT (-76.777985734893 39.15290393883)"
"2021","Q3","Daylight","1","Baltimore City","24",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","ADK607000B","Property Damage Crash",,"6.01","20210816","09:00:00","CAD#0996","No","N","N","BALTIMORE","UNK","Other Object","10","Other Object","10",,,,,,,,,,,,,,,,"39.3492808612805","-76.5365185082731","POINT (-76.536518508273 39.349280861281)"
"2022","Q1",,"5.02","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE60140057","Property Damage Crash",,"6.01","20220115","05:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2866954","-76.745200266129","POINT (-76.745200266129 39.2866954)"
"2022","Q1",,"7.88","Baltimore City","24",,,"Not Applicable","0","Other","88","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","ADK168003F","Property Damage Crash",,"6.01","20220305","03:14:00","CAD3406","No","N","N","BALTIMORE","UNK","Parked Vehicle","2","Not Applicable","0",,,,"0",,,"GREEN MEADOW WAY","0",,"U","S",,,,"GREEN MEADOW PARKWAY","39.3681693081854","-76.6724140801222","POINT (-76.672414080122 39.368169308185)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AE6403004Y","Property Damage Crash",,"6.01","20220415","19:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"39.3901862666667","-76.7095500333333","POINT (-76.709550033333 39.390186266667)"
"2020","Q4","Daylight","1","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Sign Support Pole","9","DA3896005Z","Property Damage Crash",,"6.01","20201016","13:05:00",,"No","N","N","PGCOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.9670107672962","-76.984423300217","POINT (-76.984423300217 38.967010767296)"
"2021","Q3",,"7.88","Baltimore","3",,,,,"Head On","1",,,,,,,,,"Not Applicable","0","AE64710003","Property Damage Crash",,"6.01","20210713","00:01:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.34605445","-76.7357566486054","POINT (-76.735756648605 39.34605445)"
"2020","Q4","Daylight","1","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,"Curb","4","MCP2983004L","Property Damage Crash",,"6.01","20201231","10:40:00","45212","No","N","N","MONTGOMERY","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.1708695632299","-77.1594955437993","POINT (-77.159495543799 39.17086956323)"
"2020","Q2","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE5916002D","Property Damage Crash",,"6.01","20200531","00:10:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2780493344844","-76.4872192494528","POINT (-76.487219249453 39.278049334484)"
"2022","Q1","Daylight","1","Wicomico","22",,,,,"Single Vehicle","17",,,,,,,,,,"88","MSP5952007R","Property Damage Crash",,"6.01","20220318","12:42:00",,"No","N","N","MSP","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.37109","-75.57336","POINT (-75.57336 38.37109)"
"2021","Q4","Dark Lights On","3","Anne Arundel","2",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","AC12280043","Property Damage Crash","Not Applicable","0","20211107","23:37:00","4B3","No","N","N","AACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9190523333333","-76.5337964666667","POINT (-76.533796466667 38.919052333333)"
"2021","Q3","Daylight","1","Baltimore City","24",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ADJ26600B0","Property Damage Crash",,"6.01","20210903","12:18:00","CAD#1654","No","N","N","BALTIMORE","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.33132275","-76.6346173","POINT (-76.6346173 39.33132275)"
"2021","Q3","Daylight","1","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AC2296003C","Property Damage Crash",,"7.01","20210809","12:03:00","5B2","No","N","N","AACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1207794526353","-76.7083743479004","POINT (-76.7083743479 39.120779452635)"
"2020","Q4","Daylight","1","Baltimore","3",,"0","Not Applicable","0","Single Vehicle","17","Not Applicable","0","Left Turn Lane","2","Not Applicable","0","Not Applicable","0","Curb","4","AE59220040","Property Damage Crash","Not Applicable","0","20201118","16:27:00",,"No","N","N","BACOPD","UNK","Not Applicable","0","Not Applicable","0","5297","CO",,"0.65","South","S","DUNMANWAY","50","Feet","F","N","5460","CO",,"MERRITT BLVD","39.2591635666667","-76.5106718333333","POINT (-76.510671833333 39.259163566667)"
"2022","Q2","Daylight","1","Anne Arundel","2",,,"Non Intersection","1","Single Vehicle","17","Wet","1","Right Turn Lane","1","No Defects","1","One-way Trafficway","2",,"14.05","AC24120025","Property Damage Crash",,"6.01","20220528","06:24:00","3C1","No","N","N","AACOPD","UNK","Off Road","16","Not Applicable","0",,,,"0",,,"WB RT 100","0",,"U","W",,,,"RT 10","39.1238858391945","-76.5753821310204","POINT (-76.57538213102 39.123885839195)"
"2022","Q1","Daylight","1","Prince George's","16",,,,,"Not Applicable","0",,,,,,,,,"Not Applicable","0","AL14540009","Property Damage Crash",,"6.01","20220310","12:59:00",,"No","N","N","BERWYNHEIGHTS","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9954236922756","-76.9077207925904","POINT (-76.90772079259 38.995423692276)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6298000Q","Property Damage Crash",,"6.01","20220515","17:35:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.4555699","-76.6316706719651","POINT (-76.631670671965 39.4555699)"
"2021","Q4","Daylight","1","Montgomery","15",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","MCP25260027","Property Damage Crash",,"7.01","20211124","16:41:00","55222","No","N","N","MONTGOMERY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.0973483411459","-77.1925832388981","POINT (-77.192583238898 39.097348341146)"
"2022","Q1","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6117004H","Property Damage Crash","Not Applicable","0","20220206","09:24:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.3736766637315","-76.4608520833051","POINT (-76.460852083305 39.373676663732)"
"2021","Q4","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE5917008G","Property Damage Crash",,"6.01","20211223","13:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.4637450977221","-76.8265689811769","POINT (-76.826568981177 39.463745097722)"
"2022","Q2","Daylight","1","Worcester","23",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ZW0252000B","Property Damage Crash",,"6.01","20220505","11:40:00",,"No","N","N","WORCESTER","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.3276535468254","-75.1065033032349","POINT (-75.106503303235 38.327653546825)"
"2021","Q4","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Curb","4","CE4636005P","Property Damage Crash",,"7.01","20211229","11:15:00",,"No","N","N","LAUREL","UNK","Parked Vehicle","2","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.0924721234258","-76.853705257197","POINT (-76.853705257197 39.092472123426)"
"2020","Q2",,"5.02","Baltimore City","24",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","ADK325000D","Property Damage Crash",,"6.01","20200404","00:50:00","CAD343","No","N","N","BALTIMORE","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.2968739880719","-76.5958711218911","POINT (-76.595871121891 39.296873988072)"
"2022","Q2","Dark Lights On","3","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,"Tree Shrubbery","11","AC2294006K","Property Damage Crash",,"6.01","20220406","22:20:00","2C2","No","N","N","AACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.1642408885472","-76.5911381590155","POINT (-76.591138159015 39.164240888547)"
"2021","Q4","Daylight","1","Anne Arundel","2",,"0","Intersection","2","Same Movement Angle","11","Dry","2","Left Turn Lane","2","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AC2432004H","Property Damage Crash",,"7.01","20211218","12:25:00","2D3","No","N","N","AACOPD","UNK","Other Vehicle","1","Overturn","11","177","MD",,"0.8","East","E","MOUNTAIN RD","0","Feet","F","E","0","UU",,"CROSSOVER","39.1336495753634","-76.5818161510272","POINT (-76.581816151027 39.133649575363)"
"2021","Q1","Daylight","1","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","AE3665006V","Property Damage Crash",,"6.01","20210119","15:43:00",,"No","N","N","BACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.3444244333333","-76.7335835333333","POINT (-76.733583533333 39.344424433333)"
"2022","Q1","Daylight","1","Charles","8",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","ZH03610096","Property Damage Crash",,"6.01","20220304","14:03:00",,"No","N","N","CHARLES","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.6152951666667","-76.886137","POINT (-76.886137 38.615295166667)"
"2022","Q2","Daylight","1","Prince George's","16",,"0","Non Intersection","1","Other","88","Wet","1","Left Turn Lane","2","No Defects","1",,"5.01","Curb","4","DA3175005F","Property Damage Crash",,"7.01","20220405","16:36:00",,"No","N","N","PGCOPD","UNK","Fixed Object","9","Off Road","16","337","MD",,"0.285","North","N","ALLENTOWN RD","200","Feet","F","N","6435","CO",,"LEON ST","38.8088512792661","-76.8980578815817","POINT (-76.898057881582 38.808851279266)"
"2021","Q1","Unknown","99","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6402000N","Property Damage Crash","Not Applicable","0","20210320","08:41:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.4246475166667","-76.7792958833333","POINT (-76.779295883333 39.424647516667)"
"2022","Q2","Daylight","1","Talbot","20",,,,,"Single Vehicle","17",,,,,,,,,,"88","ZT01140023","Property Damage Crash",,"6.01","20220414","10:55:00",,"No","N","N","TALBOT","UNK","Other","88","Not Applicable","0",,,,,,,,,,,,,,,,"38.6926409969116","-76.1005002816617","POINT (-76.100500281662 38.692640996912)"
"2020","Q2","Daylight","1","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","DA4221000C","Property Damage Crash",,"6.01","20200515","14:34:00",,"No","N","N","PGCOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.7796350697769","-77.006346652947","POINT (-77.006346652947 38.779635069777)"
"2020","Q4","Daylight","1","Harford","12",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ZL1200001K","Property Damage Crash",,"6.01","20201217","16:00:00","1050PD","No","N","N","HARFORD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4801283333333","-76.1936371166667","POINT (-76.193637116667 39.480128333333)"
"2021","Q3","Unknown","99","Dorchester","9",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","FP0154000S","Property Damage Crash","Unknown","99","20210710","01:00:00",,"No","N","N","HURLOCK","UNK","Parked Vehicle","2","Other Vehicle","1",,,,,,,,,,,,,,,,"38.635027","-75.8588003","POINT (-75.8588003 38.635027)"
"2021","Q1","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3671002F","Property Damage Crash",,"6.01","20210311","13:30:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9430139005544","-76.8672238078133","POINT (-76.867223807813 38.943013900554)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE6306003V","Property Damage Crash",,"6.01","20210706","18:45:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2476341833333","-76.6735264","POINT (-76.6735264 39.247634183333)"
"2022","Q2","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3426001V","Property Damage Crash","Raining","3","20220514","14:20:00","DA/16","No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9154978921597","-76.887764325708","POINT (-76.887764325708 38.91549789216)"
"2020","Q4","Unknown","99","Prince George's","16",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","DA2682001C","Property Damage Crash",,"6.01","20201028","15:58:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.0795974179818","-76.8487138831614","POINT (-76.848713883161 39.079597417982)"
"2021","Q1","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","HA23720015","Property Damage Crash","Not Applicable","0","20210117","09:56:00",,"No","N","N","MCPARK","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.0498714754191","-77.0894224948628","POINT (-77.089422494863 39.049871475419)"
"2022","Q1","Daylight","1","Cecil","7",,,,,"Head On Left Turn","2",,,,,,,,,"Not Applicable","0","CW0029004F","Injury Crash",,"6.01","20220215","15:18:00","20220112","No","N","N","PERRYVILLE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.5721709180437","-76.0653951734899","POINT (-76.06539517349 39.572170918044)"
"2022","Q2","Daylight","1","Wicomico","22",,,,,"Single Vehicle","17",,,,,,,,,,"88","DE11430022","Property Damage Crash",,"6.01","20220613","19:11:00",,"No","N","N","SALISBURY","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.3923169682137","-75.5894818479878","POINT (-75.589481847988 38.392316968214)"
"2020","Q2","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3567003B","Injury Crash",,"6.01","20200618","15:01:00",,"No","N","N","PGCOPD","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.074637394106","-76.849691522552","POINT (-76.849691522552 39.074637394106)"
"2020","Q2","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE61930030","Property Damage Crash","Other","88","20200508","12:30:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3623351876608","-76.761852090213","POINT (-76.761852090213 39.362335187661)"
"2020","Q4","Daylight","1","Baltimore City","24",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ADK077001H","Property Damage Crash",,"6.01","20201203","12:00:00","CAD#3276","No","N","N","BALTIMORE","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3670753768155","-76.5846294650277","POINT (-76.584629465028 39.367075376816)"
"2022","Q1","Dark No Lights","4","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE59980042","Property Damage Crash","Unknown","99","20220114","02:30:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.2571863333333","-76.5183785166667","POINT (-76.518378516667 39.257186333333)"
"2021","Q3","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA41020053","Property Damage Crash",,"6.01","20210704","17:55:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9549584610588","-76.9185789278387","POINT (-76.918578927839 38.954958461059)"
"2022","Q1","Dark Lights On","3","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MDTA17860006","Injury Crash","Raining","3","20220204","03:15:00",,"No","N","N","MDTA","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.2710128171689","-76.6455445969773","POINT (-76.645544596977 39.271012817169)"
"2021","Q1","Unknown","99","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Curb","4","AE3851000D","Property Damage Crash","Not Applicable","0","20210103","11:00:00","PC09","No","N","N","BACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.3130412461694","-76.5253668074337","POINT (-76.525366807434 39.313041246169)"
"2020","Q4","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE60850056","Property Damage Crash","Unknown","99","20201211","21:45:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4120080166667","-76.82097265","POINT (-76.82097265 39.412008016667)"
"2021","Q3","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA39200070","Property Damage Crash",,"6.01","20210719","02:14:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9486205312692","-76.8868362237429","POINT (-76.886836223743 38.948620531269)"
"2021","Q4","Dark No Lights","4","Anne Arundel","2",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","AC1365008L","Property Damage Crash",,"6.01","20211002","19:27:00","3B3","No","N","N","AACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1123751333333","-76.6293820166667","POINT (-76.629382016667 39.112375133333)"
"2020","Q2","Daylight","1","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AC2316002G","Property Damage Crash",,"7.01","20200601","13:13:00","3C1","No","N","N","AACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1257602333333","-76.5847530666667","POINT (-76.584753066667 39.125760233333)"
"2021","Q3",,"6.02","Wicomico","22",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","DE6147001L","Property Damage Crash",,"6.01","20210915","18:45:00",,"No","N","N","SALISBURY","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.4167656490545","-75.5686255888652","POINT (-75.568625588865 38.416765649055)"
"2022","Q2","Dark Lights On","3","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE4327005D","Property Damage Crash",,"6.01","20220615","20:00:00","AE PC07","No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.50023835","-76.6531051666667","POINT (-76.653105166667 39.50023835)"
"2020","Q4","Daylight","1","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,,"88","EJ7884001D","Property Damage Crash","Not Applicable","0","20201226","13:30:00","55222","No","N","N","GAITHERSBURG","UNK","Other Object","10","Not Applicable","0",,,,,,,,,,,,,,,,"39.1149728102427","-77.1967731176402","POINT (-77.19677311764 39.114972810243)"
"2022","Q1","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6079008F","Injury Crash",,"6.01","20220227","15:10:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Pedestrian","3",,,,,,,,,,,,,,,,"39.3429218333333","-76.4857455666667","POINT (-76.485745566667 39.342921833333)"
"2021","Q3","Daylight","1","Dorchester","9",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","FP0155000G","Property Damage Crash",,"6.01","20210930","17:28:00",,"No","N","N","HURLOCK","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.6367936788819","-75.8589724895711","POINT (-75.858972489571 38.636793678882)"
"2020","Q2","Daylight","1","Charles","8",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","ZH06890008","Property Damage Crash",,"6.01","20200606","18:39:00",,"No","N","N","CHARLES","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.6297635","-76.9114893333333","POINT (-76.911489333333 38.6297635)"
