"overflow_type","municipality_facility","npdes","date_discovered","time_discovered","days","hours","minutes","location","zip_code","collection_system","quantity_in_gallons_estimated","net_in_gallons_estimated","cause","watershed","receiving_waters","county","notes","penalty_collected","penalty_comments","latitude","longitude"
"CSO","Allegany County DPW","MD0067407","2005-08-26T00:00:00.000","11:00:00 PM","1","5","0","002 Braddock Estates","21532","Cumberland WWTP","87000","87000","Precipitation",,"Georges Creek","Allegany","None",,,"39.3821","78.5555"
"CSO","Allegany County DPW","MD0067407","2005-08-26T00:00:00.000","11:00:00 PM","1","5","0","003 Grahamtown","21532","Cumberland WWTP","87000","87000","Precipitation",,"Georges Creek","Allegany","None",,,"39.3857","78.5525"
"CSO","Cumberland, City of","MD0021598","2005-08-27T00:00:00.000","12:00:00 AM","0","0","0","012 Valley Street","21502","Cumberland WWTP","2700","2700","Precipitation",,"Wills Creek","Allegany","None",,,"39.391","78.491"
"CSO","Frostburg, City of","MD0067423","2005-08-27T00:00:00.000","10:00:00 AM","0","9","0","001/C","21532","Cumberland WWTP","5000","5000","Precipitation",,"Sand Spring Run","Allegany","None",,,"37.57912784","81.52842485"
"CSO","Frostburg, City of","MD0067423","2005-08-27T00:00:00.000","10:00:00 AM","0","9","0","005/G","21532","Cumberland WWTP","5000","5000","Precipitation",,"Jennings Run","Allegany","None",,,"37.57913834","81.52841652"
"CSO","Frostburg, City of","MD0067423","2005-08-27T00:00:00.000","10:00:00 AM","0","9","0","006/H","21532","Cumberland WWTP","5000","5000","Precipitation",,"Jennings Run","Allegany","None",,,"37.5791357","81.52842084"
"CSO","Frostburg, City of","MD0067423","2005-08-27T00:00:00.000","10:00:00 AM","0","9","0","010/Q","21532","Cumberland WWTP","5000","5000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791275","81.52841273"
"CSO","Frostburg, City of","MD0067423","2005-08-27T00:00:00.000","10:00:00 AM","0","9","0","011/R","21532","Cumberland WWTP","5000","5000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791267","81.52841199"
"CSO","Frostburg, City of","MD0067423","2005-08-27T00:00:00.000","10:00:00 AM","0","9","0","012/U","21532","Cumberland WWTP","5000","5000","Precipitation",,"Georges Creek","Allegany","None",,,"37.57912589","81.5284116"
"CSO","Cambridge, City of","MD0021636","2005-08-27T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","50000","50000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Cambridge, City of","MD0021636","2005-08-28T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","20000","20000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Frostburg, City of","MD0067423","2005-08-30T00:00:00.000","9:00:00 PM","0","16","30","001/C","21532","Cumberland WWTP","10000","10000","Precipitation",,"Sand Spring Run","Allegany","None",,,"37.57912784","81.52842485"
"CSO","Allegany County DPW","MD0067407","2005-08-30T00:00:00.000","9:00:00 PM","0","5","0","002 Braddock Estates","21532","Cumberland WWTP","12000","12000","Precipitation",,"Georges Creek","Allegany","None",,,"39.3821","78.5555"
"CSO","Allegany County DPW","MD0067407","2005-08-30T00:00:00.000","9:00:00 PM","0","5","0","003 Grahamtown","21532","Cumberland WWTP","12000","12000","Precipitation",,"Georges Creek","Allegany","None",,,"39.3857","78.5525"
"CSO","Frostburg, City of","MD0067423","2005-08-30T00:00:00.000","9:00:00 PM","0","16","30","004/F","21532","Cumberland WWTP","10000","10000","Precipitation",,"Jennings Run","Allegany","None",,,"37.57913753","81.52840921"
"CSO","Frostburg, City of","MD0067423","2005-08-30T00:00:00.000","9:00:00 PM","0","16","30","005/G","21532","Cumberland WWTP","10000","10000","Precipitation",,"Jennings Run","Allegany","None",,,"37.57913834","81.52841652"
"CSO","Frostburg, City of","MD0067423","2005-08-30T00:00:00.000","9:00:00 PM","0","16","30","006/H","21532","Cumberland WWTP","10000","10000","Precipitation",,"Jennings Run","Allegany","None",,,"37.5791357","81.52842084"
"CSO","Frostburg, City of","MD0067423","2005-08-30T00:00:00.000","9:00:00 PM","0","16","30","010/Q","21532","Cumberland WWTP","10000","10000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791275","81.52841273"
"CSO","Frostburg, City of","MD0067423","2005-08-30T00:00:00.000","9:00:00 PM","0","16","30","011/R","21532","Cumberland WWTP","10000","10000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791267","81.52841199"
"CSO","Frostburg, City of","MD0067423","2005-08-30T00:00:00.000","9:00:00 PM","0","16","30","012/U","21532","Cumberland WWTP","10000","10000","Precipitation",,"Georges Creek","Allegany","None",,,"37.57912589","81.5284116"
"CSO","Cambridge, City of","MD0021636","2005-08-30T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","170000","170000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Cumberland, City of","MD0021598","2005-08-31T00:00:00.000","12:00:00 AM","0","0","0","003 Mill Race PS","21502","Cumberland WWTP","67200","67200","Precipitation",,"Potomac River","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-08-31T00:00:00.000","12:00:00 AM","0","0","0","007 Oldtown Road","21502","Cumberland WWTP","23900","23900","Precipitation",,"Potomac River","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-08-31T00:00:00.000","12:00:00 AM","0","0","0","011 Franklin Street","21502","Cumberland WWTP","2100","2100","Precipitation",,"Wills Creek","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-08-31T00:00:00.000","12:00:00 AM","0","0","0","012 Valley Street","21502","Cumberland WWTP","7200","7200","Precipitation",,"Wills Creek","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-08-31T00:00:00.000","12:00:00 AM","0","0","0","015 Avirett","21502","Cumberland WWTP","2700","2700","Precipitation",,"Potomac River","Allegany","None",,,"39.391","78.491"
"CSO","Allegany County DPW","MD0067407","2005-08-31T00:00:00.000","1:00:00 AM","0","1","0","001 Wright's Crossing PS","21532","Cumberland WWTP","3000","3000","Precipitation",,"Georges Creek","Allegany","None",,,"39.382","78.5557"
"CSO","Cambridge, City of","MD0021636","2005-09-14T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","190000","190000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Cambridge, City of","MD0021636","2005-09-15T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","10000","10000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Cambridge, City of","MD0021636","2005-09-21T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","110000","110000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Cambridge, City of","MD0021636","2005-09-26T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","80000","80000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Cumberland, City of","MD0021598","2005-09-29T00:00:00.000","12:00:00 AM","0","0","0","007 Oldtown Road","21502","Cumberland WWTP","14800","14800","Precipitation",,"Potomac River","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-09-29T00:00:00.000","12:00:00 AM","0","0","0","011 Franklin Street","21502","Cumberland WWTP","19600","19600","Precipitation",,"Wills Creek","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-09-29T00:00:00.000","12:00:00 AM","0","0","0","012 Valley Street","21502","Cumberland WWTP","5100","5100","Precipitation",,"Wills Creek","Allegany","None",,,"39.391","78.491"
"CSO","Frostburg, City of","MD0067423","2005-09-29T00:00:00.000","7:30:00 AM","0","3","30","001/C","21532","Cumberland WWTP","3000","3000","Precipitation",,"Sand Spring Run","Allegany","None",,,"37.57912784","81.52842485"
"CSO","Frostburg, City of","MD0067423","2005-09-29T00:00:00.000","7:30:00 AM","0","3","30","006/H","21532","Cumberland WWTP","3000","3000","Precipitation",,"Jennings Run","Allegany","None",,,"37.5791357","81.52842084"
"CSO","Frostburg, City of","MD0067423","2005-09-29T00:00:00.000","7:30:00 AM","0","3","30","010/Q","21532","Cumberland WWTP","3000","3000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791275","81.52841273"
"CSO","Frostburg, City of","MD0067423","2005-09-29T00:00:00.000","7:30:00 AM","0","3","30","011/R","21532","Cumberland WWTP","3000","3000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791267","81.52841199"
"CSO","Frostburg, City of","MD0067423","2005-09-29T00:00:00.000","7:30:00 AM","0","3","30","012/U","21532","Cumberland WWTP","3000","3000","Precipitation",,"Georges Creek","Allegany","None",,,"37.57912589","81.5284116"
"CSO","Allegany County DPW","MD0067407","2005-09-29T00:00:00.000","8:00:00 AM","0","2","0","002 Braddock Estates","21532","Cumberland WWTP","6000","6000","Precipitation",,"Georges Creek","Allegany","None",,,"39.3821","78.5555"
"CSO","Allegany County DPW","MD0067407","2005-09-29T00:00:00.000","8:00:00 AM","0","2","0","003 Grahamtown","21532","Cumberland WWTP","6000","6000","Precipitation",,"Georges Creek","Allegany","None",,,"39.3857","78.5525"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","002 WWTP Bypass","21502","Cumberland WWTP","2424200","2424200","Precipitation",,"Potomac River","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","003 Mill Race PS","21502","Cumberland WWTP","2005500","2005500","Precipitation",,"Potomac River","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","005 Elizabeth St","21502","Cumberland WWTP","82600","82600","Precipitation",,"Potomac River","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","007 Oldtown Road","21502","Cumberland WWTP","398000","398000","Precipitation",,"Potomac River","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","008 Bedford Street","21502","Cumberland WWTP","23400","23400","Precipitation",,"Wills Creek","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","010 N. Mechanic Street","21502","Cumberland WWTP","45500","45500","Precipitation",,"Wills Creek","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","011 Franklin Street","21502","Cumberland WWTP","259100","259100","Precipitation",,"Wills Creek","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","012 Valley Street","21502","Cumberland WWTP","137200","137200","Precipitation",,"Wills Creek","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","015 Avirett","21502","Cumberland WWTP","260100","260100","Precipitation",,"Potomac River","Allegany","None",,,"39.391","78.491"
"CSO","Cumberland, City of","MD0021598","2005-10-07T00:00:00.000","12:00:00 AM","0","0","0","017 Evitts Creek PS","21502","Cumberland WWTP","17700","17700","Precipitation",,"Evitts Creek","Allegany","None",,,"39.391","78.491"
"CSO","Allegany County DPW","MD0067407","2005-10-07T00:00:00.000","7:00:00 AM","0","3","0","001 Wright's Crossing PS","21532","Cumberland WWTP","9000","9000","Precipitation",,"Georges Creek","Allegany","None",,,"39.382","78.5557"
"CSO","Allegany County DPW","MD0067407","2005-10-07T00:00:00.000","7:00:00 AM","1","9","0","002 Braddock Estates","21532","Cumberland WWTP","99000","99000","Precipitation",,"Georges Creek","Allegany","None",,,"39.3821","78.5555"
"CSO","Allegany County DPW","MD0067407","2005-10-07T00:00:00.000","7:00:00 AM","1","9","0","003 Grahamtown","21532","Cumberland WWTP","99000","99000","Precipitation",,"Georges Creek","Allegany","None",,,"39.3857","78.5525"
"CSO","La Vale","MD0067547","2005-10-07T00:00:00.000","9:00:00 AM","0","4","30","001 LA Vale PS","21502","Cumberland WWTP","308868","308868","Excessive flow",,"Braddock Run","Allegany","None",,,"37.57914957","81.52828562"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","001/C","21532","Cumberland WWTP","10000","10000","Precipitation",,"Sand Spring Run","Allegany","None",,,"37.57912784","81.52842485"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","003/E","21532","Cumberland WWTP","10000","10000","Precipitation",,"Sand Spring Run","Allegany","None",,,"37.57912643","81.52842579"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","004/F","21532","Cumberland WWTP","10000","10000","Precipitation",,"Jennings Run","Allegany","None",,,"37.57913753","81.52840921"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","005/G","21532","Cumberland WWTP","10000","10000","Precipitation",,"Jennings Run","Allegany","None",,,"37.57913834","81.52841652"
"CSO","La Vale","MD0067547","2005-10-07T00:00:00.000","9:00:00 AM","0","12","0","006 Red Hill","21504","Cumberland WWTP","1250000","1250000","Excessive flow",,"Braddock Run","Allegany","None",,,"37.57912013","81.52834872"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","006/H","21532","Cumberland WWTP","10000","10000","Precipitation",,"Jennings Run","Allegany","None",,,"37.5791357","81.52842084"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","009/P.1","21532","Cumberland WWTP","20000","20000","Precipitation",,"Georges Creek","Allegany","None",,,"37.57912886","81.52841316"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","009/P.2","21532","Cumberland WWTP","15000","15000","Precipitation",,"Georges Creek","Allegany","None",,,"37.57912857","81.52841349"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","010/Q","21532","Cumberland WWTP","10000","10000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791275","81.52841273"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","011/R","21532","Cumberland WWTP","10000","10000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791267","81.52841199"
"CSO","Frostburg, City of","MD0067423","2005-10-07T00:00:00.000","9:00:00 AM","3","0","0","012/U","21532","Cumberland WWTP","10000","10000","Precipitation",,"Georges Creek","Allegany","None",,,"37.57912589","81.5284116"
"CSO","Cambridge, City of","MD0021636","2005-10-07T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","480000","480000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Cambridge, City of","MD0021636","2005-10-08T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","1550000","1550000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Cambridge, City of","MD0021636","2005-10-10T00:00:00.000",,,,,"Vue de Leau Street, Mills Street, Oakley Street, Maryland Ave., Glenburn Ave and Choptank Ave","21614","Cambridge WWTP","80000","80000","Precipitation",,"Choptank River","Dorchester","Time discovered and duration not provided",,,"38.3431","76.3465"
"CSO","Frostburg, City of","MD0067423","2005-10-11T00:00:00.000","5:00:00 AM","0","26","0","001/C","21532","Cumberland WWTP","4000","4000","Precipitation",,"Sand Spring Run","Allegany","None",,,"37.57912784","81.52842485"
"CSO","Frostburg, City of","MD0067423","2005-10-11T00:00:00.000","5:00:00 AM","0","26","0","006/H","21532","Cumberland WWTP","4000","4000","Precipitation",,"Jennings Run","Allegany","None",,,"37.5791357","81.52842084"
"CSO","Frostburg, City of","MD0067423","2005-10-11T00:00:00.000","5:00:00 AM","0","26","0","010/Q","21532","Cumberland WWTP","4000","4000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791275","81.52841273"
"CSO","Frostburg, City of","MD0067423","2005-10-11T00:00:00.000","5:00:00 AM","0","26","0","011/R","21532","Cumberland WWTP","4000","4000","Precipitation",,"Georges Creek","Allegany","None",,,"37.5791267","81.52841199"
"CSO","Frostburg, City of","MD0067423","2005-10-11T00:00:00.000","5:00:00 AM","0","26","0","012/U","21532","Cumberland WWTP","4000","4000","Precipitation",,"Georges Creek","Allegany","None",,,"37.57912589","81.5284116"
