"id","program_name","link","program_type","project_name","recipient_region_s_if_applicable","mea_award","total_project_cost","sector","electricity_savings_kwh","natural_gas_savings_therms","gasoline_savings_gallons","propane_savings_gallons","fuel_oil_savings_gallons","co2_emissions_reductions_metric_tons","award_date","notes","legislative_district","congressional_district","county"
"EECBG114","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Poolesville","Poolesville","19275.00",,"Local Government","28230","0",,"0","0","13.97","2010-03-09T00:00:00.000",,,,
"EECBG117","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Queen Anne's County","Queen Anne's County","283692.00",,"Local Government","112030","0",,"0","0","55.45","2010-03-04T00:00:00.000",,,,
"EECBG118","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Queenstown","Queenstown","4435.74",,"Local Government","6510","0",,"0","166","4.91","2010-03-04T00:00:00.000",,,,
"EECBG119","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Ridgely","Ridgely","8563.01",,"Local Government","3961","0",,"1285","60","9.95","2010-03-18T00:00:00.000",,,,
"EECBG120","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Rising Sun","Rising Sun","10000.00",,"Local Government","5170","0",,"0","311","5.72","2010-03-04T00:00:00.000",,,,
"EECBG121","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Rock Hall","Rock Hall","7388.24",,"Local Government","17960","0",,"0","0","8.89","2010-03-10T00:00:00.000",,,,
"EECBG122","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Seat Pleasant","Seat Pleasant","27272.50",,"Local Government","23650","0",,"0","0","11.71","2010-04-01T00:00:00.000",,,,
"EECBG125","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Smithsburg","Smithsburg","11055.85",,"Local Government","10820","0",,"0","0","5.36","2010-03-04T00:00:00.000",,,,
"EECBG126","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Snow Hill","Snow Hill","13000.00",,"Local Government","7180","0",,"0","0","3.55","2010-03-09T00:00:00.000",,,,
"EECBG127","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Somerset County","Somerset County","166090.00",,"Local Government","25150","0",,"0","0","12.45","2010-02-26T00:00:00.000",,,,
"EECBG128","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Somerset","Somerset","6966.00",,"Local Government","7980","0.953",,"0","0","3.96","2010-03-10T00:00:00.000",,,,
"EECBG129","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","St. Mary's County","St. Mary's County","409256.68",,"Local Government","220820","0",,"0","0","109.31","2010-03-09T00:00:00.000",,,,
"EECBG130","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","St. Michaels","St. Michaels","5713.61",,"Local Government","3410","0",,"0","147","3.18","2010-03-29T00:00:00.000",,,,
"EECBG131","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Sykesville","Sykesville","23690.00",,"Local Government","6720","0",,"0","670","10.13","2010-02-25T00:00:00.000",,,,
"EECBG132","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Takoma Park","Takoma Park","93000.00",,"Local Government","24300","0",,"0","0","12.03","2010-03-03T00:00:00.000",,,,
"EECBG133","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Talbot County","Talbot County","236428.98",,"Local Government","351460","10.096",,"0","1222","186.43","2010-03-09T00:00:00.000",,,,
"EECBG134","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Taneytown","Taneytown","18515.00",,"Local Government","4610","0",,"1327","361","13.56","2010-03-09T00:00:00.000",,,,
"EECBG135","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Thurmont","Thurmont","26709.00",,"Local Government","25900","0",,"0","0","12.82","2010-03-03T00:00:00.000",,,,
"EECBG137","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","University Park","University Park","13000.00",,"Local Government","6370","0.523",,"0","0","3.16","2010-03-09T00:00:00.000",,,,
"EECBG138","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Upper Marlboro","Upper Marlboro","5000.00",,"Local Government","6740","0",,"0","0","3.34","2010-04-01T00:00:00.000",,,,
"EECBG139","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Westernport","Westernport","11000.00",,"Local Government","19090","0",,"0","0","9.45","2010-03-10T00:00:00.000",,,,
"EECBG140","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Westminster","Westminster","92999.68",,"Local Government","144340","0",,"0","0","71.45","2010-03-24T00:00:00.000",,,,
"EECBG141","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Wicomico","Wicomico","454692.00",,"Local Government","192800","4.12",,"0","0","95.46","2010-03-04T00:00:00.000",,,,
"EECBG142","EECBG Building Retrofit","http://energy.maryland.gov/Govt/EECBG.html","Grant","Williamsport","Williamsport","13000.00",,"Local Government",,,,,"440","4.47","2010-02-26T00:00:00.000",,,,
"LMI0001","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Arundel Community Development Services grant","Anne Arundel County","60952.62",,"Residential","21908"," 16,380 ","0","0","0","97.75","2011-12-15T00:00:00.000",,,,
"LMI0002","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 C&O Conservation - Allegany Co. grant","Allegany County","30000",,"Residential","32725"," -   ","0","0","913.85","25.47","2011-12-15T00:00:00.000",,,,
"LMI0003","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 C&O Conservation - Anne Arundel Co. grant","Anne Arundel County","40500",,"Residential","36364"," 151 ","0","0","0","18.80","2011-12-15T00:00:00.000",,,,
"LMI0004","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 C&O Conservation - Carroll Co. grant","Carroll County","22236.28",,"Residential","23364"," 4,330 ","0","0","0","34.54","2011-12-15T00:00:00.000",,,,
"LMI0005","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 C&O Conservation - Cecil Co. grant","Cecil County","9666.28",,"Residential","9134"," 3,905 ","0","0","0","25.24","2011-12-15T00:00:00.000",,,,
"LMI0006","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 C&O Conservation - Charles Co. grant","Charles County","47045.63",,"Residential","44665"," -   ","0","0","0","22.11","2011-12-15T00:00:00.000",,,,
"LMI0007","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 C&O Conservation - Frederick Co. grant","Frederick County","41195.71",,"Residential","47146"," 220 ","0","0","0","24.51","2011-12-15T00:00:00.000",,,,
"LMI0008","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 C&O Conservation - Montgomery Co. grant","Montgomery County","149569",,"Residential","142632"," 876 ","0","0","0","75.25","2011-12-15T00:00:00.000",,,,
"LMI0009","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 C&O Conservation - Queen Anne's Co. grant","Queen Anne's County","24814.59",,"Residential","29160"," -   ","0","0","0","14.43","2011-12-15T00:00:00.000",,,,
"LMI0010","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 C&O Conservation - Washington Co. grant","Washington County","60500",,"Residential","63220"," 295 ","0","0","451.5","37.44","2011-12-15T00:00:00.000",,,,
"LMI0011","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Caroline County - Habitat for Humanity","Caroline County","25000",,"Residential","15801"," 405 ","0","393.326","0","12.23","2011-12-15T00:00:00.000",,,,
"LMI0012","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Catholic Charities Balt. City grant","Baltimore City","48973.4",,"Residential","62824"," -   ","0","0","0","31.10","2011-12-15T00:00:00.000",,,,
"LMI0013","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Catholic Charities Balt. County grant","Baltimore County","75750",,"Residential","55613"," -   ","0","0","0","27.53","2011-12-15T00:00:00.000",,,,
"LMI0014","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Catholic Charities Harford County grant","Harford County","35711",,"Residential","28670"," -   ","0","0","0","14.19","2011-12-15T00:00:00.000",,,,
"LMI0015","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Chesapeake Group Homes Talbot Co.","Talbot County","8000",,"Residential","696"," -   ","0","0","0","0.34","2011-12-15T00:00:00.000",,,,
"LMI0016","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Civic Works, Inc. Baltimore City","Baltimore City","89920",,"Residential","111001"," 58,432 ","0","0","0","364.99","2011-12-15T00:00:00.000",,,,
"LMI0017","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Civic Works, Inc. Baltimore Co.","Baltimore County","74094.2",,"Residential","120843"," 57,959 ","0","0","0","367.35","2011-12-15T00:00:00.000",,,,
"LMI0018","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Coalition to End Childhood Lead Poisoning grant Balt City award","Baltimore City","58139.56",,"Residential","23465"," 1,449 ","0","0","0","19.31","2011-12-15T00:00:00.000",,,,
"LMI0019","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Community Action Council of Howard County grant","Howard County","44985.3",,"Residential","0"," -   ","0","0","0","0.00","2011-12-15T00:00:00.000",,,,
"LMI0020","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 DHCD Baltimore City grant","Baltimore City","85000",,"Residential","0"," 7,425 ","0","0","0","39.40","2011-12-15T00:00:00.000",,,,
"LMI0021","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Diversified Housing Development - Baltimore County grant","Baltimore County","75750",,"Residential","15944"," 25,361 ","0","0","15","142.61","2011-12-15T00:00:00.000",,,,
"LMI0022","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Garrett County Community Action Committee Garrett Co. grant","Garrett County","25000",,"Residential","0"," -   ","0","0","215","2.18","2011-12-15T00:00:00.000",,,,
"LMI0023","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 GUIDE Program, Inc. PG County","Prince George's County","12418",,"Residential","4710"," 1,367 ","0","0","0","9.59","2011-12-15T00:00:00.000",,,,
"LMI0024","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Habitat Choptank Talbot Co. grant","Talbot County","14392",,"Residential","5234"," -   ","0","0","0","2.59","2011-12-15T00:00:00.000",,,,
"LMI0025","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Habitat for Humanity Montgomery County grant","Montgomery County","57359.4",,"Residential","52046"," 38,947 ","0","0","0","232.42","2011-12-15T00:00:00.000",,,,
"LMI0026","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Habitat for Humanity Susquehanna Cecil Co. grant","Cecil County","5697.99",,"Residential","226"," 549 ","0","0","0","3.03","2011-12-15T00:00:00.000",,,,
"LMI0027","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Habitat for Humanity Susquehanna Harford Co. grant","Harford County","55000",,"Residential","1324"," 1,513 ","0","0","0","8.68","2011-12-15T00:00:00.000",,,,
"LMI0028","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Housing Authority of St. Mary's Co. grant","St. Mary's County","31000",,"Residential","3384"," -   ","0","0","0","1.68","2011-12-15T00:00:00.000",,,,
"LMI0029","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Housing Opportunities of Montgomery County grant","Montgomery County","80000",,"Residential","121192"," 2,015 ","0","0","0","70.68","2012-01-12T00:00:00.000",,,,
"LMI0030","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Howard County Housing Commission grant","Howard County","39650.43",,"Residential","0"," 388 ","0","0","0","2.06","2011-12-15T00:00:00.000",,,,
"LMI0031","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Kent Center, Inc. Kent Co. grant","Kent County","9238.85",,"Residential","1498"," 16 ","0","0","0","0.83","2011-12-15T00:00:00.000",,,,
"LMI0032","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Patuxent Habitat for Humanity Calvert Co. grant","Calvert County","27170.08",,"Residential","6880"," 197 ","0","0","0","4.45","2011-12-15T00:00:00.000",,,,
"Parks3","Energy and Water Conservation in Maryland State Parks","http://energy.maryland.gov/Govt/index.html","Grant","Elk Neck State Park",,"17539",,"State Government","21811.9",,,,,"10.80",,,"36",,"Cecil"
"LMI0033","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Patuxent Habitat for Humanity St. Mary's Co. grant","St. Mary's County","13754.56",,"Residential","2550"," 197 ","0","0","0","2.31","2011-12-15T00:00:00.000",,,,
"LMI0034","EmPOWER Clean Energy Communities Low-to-Moderate Income Grant Program","http://energy.maryland.gov/Govt/empowercleanenergycommunities.html","Grant","2012 Rebuilding Together Montgomery County grant","Montgomery County","97527.21",,"Residential","16359"," 11,650 ","0","0","0","69.91","2011-12-15T00:00:00.000",,,,
