"com_id","common_name","scientific_name","genus","family","diametre_at_breast_height","year_planted","date_planted","age_description","useful_life_expectency","useful_life_expectency_value","precinct","located_in","uploaddate","location","latitude","longitude","easting","northing"
"1015053","London Plane","Platanus x acerifolia","Platanus","Platanaceae","49","1900","2000-01-02T00:00:00.000","Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:04.000","
,  
(-37.7999318803023, 144.94709160343527)","-37.7999318803023","144.94709160343527","319261.85","5814397.55"
"1015056","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1900","2000-01-01T00:00:00.000",,,,,"Street","2021-10-01T02:04:15.000","
,  
(-37.799880388682155, 144.94664509962257)","-37.799880388682155","144.94664509962257","319222.41","5814402.4"
"1015057","London Plane","Platanus x acerifolia","Platanus","Platanaceae","51","1900","2000-01-02T00:00:00.000","Mature","<1 year","1",,"Street","2021-10-01T02:04:01.000","
,  
(-37.799865529707645, 144.9465164929218)","-37.799865529707645","144.9465164929218","319211.05","5814403.8"
"1015058","London Plane","Platanus x acerifolia","Platanus","Platanaceae","69","1900","2000-01-01T00:00:00.000","Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79985006383568, 144.94637893087008)","-37.79985006383568","144.94637893087008","319198.9","5814405.25"
"1015059","London Plane","Platanus x acerifolia","Platanus","Platanaceae","64","1900","2000-01-01T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:56.000","
,  
(-37.79983687935123, 144.9462430092702)","-37.79983687935123","144.9462430092702","319186.9","5814406.45"
"1015060","London Plane","Platanus x acerifolia","Platanus","Platanaceae","61","1997","1997-09-30T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79978420966919, 144.94580664724336)","-37.79978420966919","144.94580664724336","319148.35","5814411.45"
"1015061","London Plane","Platanus x acerifolia","Platanus","Platanaceae","77","1997","1997-09-30T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:18.000","
,  
(-37.79976732255635, 144.94566514985698)","-37.79976732255635","144.94566514985698","319135.85","5814413.05"
"1015062","London Plane","Platanus x acerifolia","Platanus","Platanaceae","42","1997","1997-09-30T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:01.000","
,  
(-37.79975250411096, 144.94553892746052)","-37.79975250411096","144.94553892746052","319124.7","5814414.45"
"1015063","London Plane","Platanus x acerifolia","Platanus","Platanaceae","78","1997","1997-09-30T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:03:56.000","
,  
(-37.79973115733717, 144.94537427149373)","-37.79973115733717","144.94537427149373","319110.15","5814416.5"
"1015064","London Plane","Platanus x acerifolia","Platanus","Platanaceae","61","1997","1997-09-30T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79971174056188, 144.94521694432612)","-37.79971174056188","144.94521694432612","319096.25","5814418.35"
"1015065","London Plane","Platanus x acerifolia","Platanus","Platanaceae","55","1997","1997-09-30T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79968062674265, 144.9448799297293)","-37.79968062674265","144.9448799297293","319066.5","5814421.15"
"1015066","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-09-30T00:00:00.000",,,,,"Street","2021-10-01T02:04:08.000","
,  
(-37.79966046246208, 144.94475726299584)","-37.79966046246208","144.94475726299584","319055.65","5814423.15"
"1015067","London Plane","Platanus x acerifolia","Platanus","Platanaceae","62","1997","1997-09-30T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:17.000","
,  
(-37.799645746698, 144.9446111630352)","-37.799645746698","144.9446111630352","319042.75","5814424.5"
"1015068","London Plane","Platanus x acerifolia","Platanus","Platanaceae","63","1997","1997-09-30T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:04.000","
,  
(-37.79963114964024, 144.94447187416296)","-37.79963114964024","144.94447187416296","319030.45","5814425.85"
"1015069","London Plane","Platanus x acerifolia","Platanus","Platanaceae","84","1997","1997-09-30T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.799614696008156, 144.9443036759776)","-37.799614696008156","144.9443036759776","319015.6","5814427.35"
"1015071","Desert Ash","Fraxinus angustifolia","Fraxinus","Oleaceae","29","1900","2000-01-02T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.79998691673248, 144.94657843522612)","-37.79998691673248","144.94657843522612","319216.8","5814390.45"
"1015077","Claret Ash","Fraxinus angustifolia subsp. oxycarpa","Fraxinus","Oleaceae","40","1900","2000-01-02T00:00:00.000","Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79986867613685, 144.9475499144052)","-37.79986867613685","144.9475499144052","319302.05","5814405.45"
"1015081","Manna Ash","Fraxinus ornus","Fraxinus","Oleaceae","10","1900","2000-01-02T00:00:00.000","Semi-Mature","<1 year","1",,"Street","2021-10-01T02:04:09.000","
,  
(-37.80013609765731, 144.94792468412246)","-37.80013609765731","144.94792468412246","319335.7","5814376.5"
"1015082","Desert Ash","Fraxinus angustifolia","Fraxinus","Oleaceae","66","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.80017118498978, 144.94825750364336)","-37.80017118498978","144.94825750364336","319365.09","5814373.25"
"1015084","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","27","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.800071926028686, 144.94935724928342)","-37.800071926028686","144.94935724928342","319461.68","5814386.39"
"1015085","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","25","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:01.000","
,  
(-37.800033907552546, 144.94904222804522)","-37.800033907552546","144.94904222804522","319433.85","5814390"
"1015086","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae",,"1997","1997-09-30T00:00:00.000",,,,,"Street","2021-10-01T02:04:15.000","
,  
(-37.800044714036105, 144.94914528026)","-37.800044714036105","144.94914528026","319442.95","5814389"
"1015087","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","31","1997","1997-09-30T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:17.000","
,  
(-37.80005547100911, 144.94924549455837)","-37.80005547100911","144.94924549455837","319451.8","5814388"
"1015093","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","17","1900","2000-01-02T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80009110889734, 144.94954286448606)","-37.80009110889734","144.94954286448606","319478.07","5814384.62"
"1015094","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","49","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:08.000","
,  
(-37.80010144166767, 144.94968602115264)","-37.80010144166767","144.94968602115264","319490.7","5814383.75"
"1015095","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","38","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:55.000","
,  
(-37.80011973856587, 144.9498570101286)","-37.80011973856587","144.9498570101286","319505.8","5814382.05"
"1015097","London Plane","Platanus x acerifolia","Platanus","Platanaceae","23","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80043772802681, 144.95008274623703)","-37.80043772802681","144.95008274623703","319526.45","5814347.2"
"1015098","London Plane","Platanus x acerifolia","Platanus","Platanaceae","17","1900","2000-01-01T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:16.000","
,  
(-37.80054646095795, 144.95006497541297)","-37.80054646095795","144.95006497541297","319525.15","5814335.1"
"1015106","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:04:00.000","
,  
(-37.80004039440899, 144.95016528246757)","-37.80004039440899","144.95016528246757","319532.75","5814391.45"
"1015107","London Plane","Platanus x acerifolia","Platanus","Platanaceae","28","1900","2000-01-02T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:03:55.000","
,  
(-37.799937749289256, 144.95017039170403)","-37.799937749289256","144.95017039170403","319532.95","5814402.85"
"1015109","London Plane","Platanus x acerifolia","Platanus","Platanaceae","62","1900","2000-01-02T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:03:53.000","
,  
(-37.79960991683702, 144.95023340175788)","-37.79960991683702","144.95023340175788","319537.7","5814439.35"
"1015110","London Plane","Platanus x acerifolia","Platanus","Platanaceae","59","1997","1997-09-30T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Park","2021-10-01T02:04:09.000","
,  
(-37.79949403718562, 144.95025477677305)","-37.79949403718562","144.95025477677305","319539.3","5814452.25"
"1015111","London Plane","Platanus x acerifolia","Platanus","Platanaceae","55","1900","2000-01-02T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:17.000","
,  
(-37.799724004874946, 144.95021264405898)","-37.799724004874946","144.95021264405898","319536.15","5814426.65"
"1015112","London Plane","Platanus x acerifolia","Platanus","Platanaceae","14","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79939085125551, 144.9502702357881)","-37.79939085125551","144.9502702357881","319540.41","5814463.73"
"1015113","London Plane","Platanus x acerifolia","Platanus","Platanaceae","48","1997","1997-09-30T00:00:00.000","Mature","21-30 years","30",,"Park","2021-10-01T02:04:17.000","
,  
(-37.79927934257381, 144.95029421555154)","-37.79927934257381","144.95029421555154","319542.25","5814476.15"
"1015114","Huntingdon Elm","Ulmus x hollandica","Ulmus","Ulmaceae","65","1900","2000-01-02T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Park","2021-10-01T02:04:18.000","
,  
(-37.799440621371595, 144.95053575359563)","-37.799440621371595","144.95053575359563","319563.91","5814458.72"
"1015115","Moreton Bay Fig","Ficus macrophylla","Ficus","Moraceae","156","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:03:54.000","
,  
(-37.799488365203686, 144.95043630782234)","-37.799488365203686","144.95043630782234","319555.27","5814453.23"
"1015116","Moreton Bay Fig","Ficus macrophylla","Ficus","Moraceae","97","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Park","2021-10-01T02:03:54.000","
,  
(-37.799710129298404, 144.95045096140103)","-37.799710129298404","144.95045096140103","319557.1","5814428.65"
"1015117","Moreton Bay Fig","Ficus macrophylla","Ficus","Moraceae",,"1900","2000-01-02T00:00:00.000",,,,,"Park","2021-10-01T02:04:10.000","
,  
(-37.79961428067811, 144.95055662073372)","-37.79961428067811","144.95055662073372","319566.17","5814439.49"
"1015124","London Plane","Platanus x acerifolia","Platanus","Platanaceae","91","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79926644589049, 144.95009173335376)","-37.79926644589049","144.95009173335376","319524.39","5814477.19"
"1015125","London Plane","Platanus x acerifolia","Platanus","Platanaceae","59","1900","2000-01-02T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79930508713561, 144.9498887348013)","-37.79930508713561","144.9498887348013","319506.61","5814472.51"
"1015126","London Plane","Platanus x acerifolia","Platanus","Platanaceae","52","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:59.000","
,  
(-37.799331041802, 144.94977489984828)","-37.799331041802","144.94977489984828","319496.65","5814469.41"
"1015127","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-09-30T00:00:00.000",,,,,"Street","2021-10-01T02:04:08.000","
,  
(-37.79939497951179, 144.94997415380092)","-37.79939497951179","144.94997415380092","319514.35","5814462.7"
"1015128","London Plane","Platanus x acerifolia","Platanus","Platanaceae","99","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:01.000","
,  
(-37.79941634390208, 144.94984511347445)","-37.79941634390208","144.94984511347445","319503.04","5814460.08"
"1015129","London Plane","Platanus x acerifolia","Platanus","Platanaceae","96","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:17.000","
,  
(-37.799441958286934, 144.94972208843012)","-37.799441958286934","144.94972208843012","319492.27","5814457"
"1015130","London Plane","Platanus x acerifolia","Platanus","Platanaceae","78","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:01.000","
,  
(-37.79946418303126, 144.94961142279337)","-37.79946418303126","144.94961142279337","319482.58","5814454.32"
"1015131","London Plane","Platanus x acerifolia","Platanus","Platanaceae","98","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:17.000","
,  
(-37.7994701951591, 144.94950642975576)","-37.7994701951591","144.94950642975576","319473.35","5814453.45"
"1015132","London Plane","Platanus x acerifolia","Platanus","Platanaceae","45","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79935769268485, 144.9496441233904)","-37.79935769268485","144.9496441233904","319485.2","5814466.2"
"1015133","London Plane","Platanus x acerifolia","Platanus","Platanaceae","78","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79936997418014, 144.94954724786146)","-37.79936997418014","144.94954724786146","319476.7","5814464.65"
"1015134","London Plane","Platanus x acerifolia","Platanus","Platanaceae","98","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:15.000","
,  
(-37.799498939328906, 144.94929405047662)","-37.799498939328906","144.94929405047662","319454.72","5814449.85"
"1015135","London Plane","Platanus x acerifolia","Platanus","Platanaceae","40","1900","2000-01-02T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:59.000","
,  
(-37.799499720075055, 144.9491836370447)","-37.799499720075055","144.9491836370447","319445","5814449.55"
"1015136","London Plane","Platanus x acerifolia","Platanus","Platanaceae","73","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:15.000","
,  
(-37.799505231397326, 144.94906025914096)","-37.799505231397326","144.94906025914096","319434.15","5814448.7"
"1015137","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:03:59.000","
,  
(-37.79949751814386, 144.94895371496554)","-37.79949751814386","144.94895371496554","319424.75","5814449.35"
"1015138","London Plane","Platanus x acerifolia","Platanus","Platanaceae","86","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79938232052241, 144.94942822403206)","-37.79938232052241","144.94942822403206","319466.25","5814463.05"
"1015139","London Plane","Platanus x acerifolia","Platanus","Platanaceae","78","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:54.000","
,  
(-37.799388158271675, 144.94932357663683)","-37.799388158271675","144.94932357663683","319457.05","5814462.2"
"1015140","London Plane","Platanus x acerifolia","Platanus","Platanaceae","69","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:19.000","
,  
(-37.799392634930214, 144.94921839901448)","-37.799392634930214","144.94921839901448","319447.8","5814461.5"
"1015141","London Plane","Platanus x acerifolia","Platanus","Platanaceae","22","1900","2000-01-02T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:57.000","
,  
(-37.79939207833574, 144.9491088177346)","-37.79939207833574","144.9491088177346","319438.15","5814461.35"
