"retailer","name","street","city","state","zip","quick_draw","latitude","longitude","georeference"
"112024","SULLY'S TAVERN","214 MAPLE ST","GLENS FALLS","NY","12801","Y","43.312294","-73.633716","POINT (-73.633716 43.312294)"
"112023","LULU'S LOBSTER INNE","91 HOWELLS RD","BRIGHTWATERS","NY","11718","Y","40.730474","-73.263268","POINT (-73.263268 40.730474)"
"112021","SAIKRUPA DELI & GROCERY INC","1021 ELMONT RD","VALLEY STREAM","NY","11580",,"40.685024","-73.724484","POINT (-73.724484 40.685024)"
"112020","BOURBON & BREWS","361 MERRICK AVE","MERRICK","NY","11566","Y","40.675776","-73.557440","POINT (-73.55744 40.675776)"
"112018","MARIO'S ITALIAN RESTAURANT","212 MAIN ST","EAST SETAUKET","NY","11733","Y","40.942124","-73.103697","POINT (-73.103697 40.942124)"
"112016","FUTURO DELI","2375 2ND AVE","NEW YORK","NY","10035",,"40.800842","-73.935378","POINT (-73.935378 40.800842)"
"112015","PEREZ ALMONTE MEAT MARKET","10648 SUTPHIN BLVD","JAMAICA","NY","11435",,"40.694044","-73.801710","POINT (-73.80171 40.694044)"
"112014","NIAGARA FOOD & DELI INC","259 NIAGARA ST","BUFFALO","NY","14201",,"42.891500","-78.882920","POINT (-78.88292 42.8915)"
"112013","SUNSHINE MINI MART INC","691 BAY ST","ROCHESTER","NY","14609",,"43.170804","-77.574916","POINT (-77.574916 43.170804)"
"112011","BTB WOOD FIRED BAR & GRILL","134 GREECE RIDGE CENTER DR","ROCHESTER","NY","14626","Y","43.206500","-77.687533","POINT (-77.687533 43.2065)"
"112010","7-ELEVEN #39640","110 CHURCH ST","NEW YORK","NY","10007",,"40.713507","-74.009269","POINT (-74.009269 40.713507)"
"112009","FRANKLIN EXPRESS MULTISERVICE","20 BRYANT AVE","ROSLYN","NY","11576",,"40.803831","-73.646501","POINT (-73.646501 40.803831)"
"112008","BHUMI BEER & SMOKE INC","949 MONTAUK HWY STE C","OAKDALE","NY","11769",,"40.738388","-73.120279","POINT (-73.120279 40.738388)"
"112007","6002 GAS CORP","6002 18TH AVE","BROOKLYN","NY","11204",,"40.622038","-73.987708","POINT (-73.987708 40.622038)"
"112005","3 WAY DELI GROCERY CORP","1106 E 216TH ST","BRONX","NY","10469",,"40.877753","-73.853017","POINT (-73.853017 40.877753)"
"112004","FRANCIS LEWIS PHARMACY INC","3333 FRANCIS LEWIS BLVD","FLUSHING","NY","11358",,"40.766662","-73.789658","POINT (-73.789658 40.766662)"
"112002","WILSON'S DELI & GRILL CORP","366 WILSON AVE","BROOKLYN","NY","11221",,"40.694935","-73.916023","POINT (-73.916023 40.694935)"
"112001","ARTHURS'S COTTAGE HOTEL","19 S MAIN ST","DOLGEVILLE","NY","13329","Y","43.101010","-74.771600","POINT (-74.7716 43.10101)"
"112000","XPRESS MARKET TO GO","1273 DEER PARK AVE","NORTH BABYLON","NY","11703",,"40.739248","-73.320316","POINT (-73.320316 40.739248)"
"111999","ERIC BAGEL & DELI INC","6504 CENTRAL AVE","RIDGEWOOD","NY","11385",,"40.702182","-73.890437","POINT (-73.890437 40.702182)"
"111997","1671 GROCERY INC","1671 ISLIP AVE SUITE #A","CENTRAL ISLIP","NY","11722",,"40.762559","-73.209974","POINT (-73.209974 40.762559)"
"111996","KINGS COMMACK C-STORE","2207 JERICHO TPKE","COMMACK","NY","11725",,"40.842825","-73.288637","POINT (-73.288637 40.842825)"
"111994","CITY ISLAND DISCOUNT","250 CITY ISLAND AVE","BRONX","NY","10464",,"40.845603","-73.785608","POINT (-73.785608 40.845603)"
"111992","S&B JOY LLC","177 W MAIN ST","SHERMAN","NY","14781",,"42.158256","-79.601508","POINT (-79.601508 42.158256)"
"111991","HIGHLAND MART INC","3600 US HIGHWAY 9W","HIGHLAND","NY","12528","Y","41.711075","-73.964666","POINT (-73.964666 41.711075)"
"111990","BRANDEN SOLO DELI CORP","407 NOSTRAND AVE","BROOKLYN","NY","11216",,"40.683680","-73.950062","POINT (-73.950062 40.68368)"
"111989","CIGAR SHOP","1690 SUNRISE HWY","MERRICK","NY","11566","Y","40.660031","-73.563523","POINT (-73.563523 40.660031)"
"111986","TIPSY NY LLC","1663A CLAY AVE","BRONX","NY","10457",,"40.843144","-73.905172","POINT (-73.905172 40.843144)"
"111985","SAILLY AVENUE MINIMART LLC","34 SAILLY AVE","PLATTSBURGH","NY","12901",,"44.702690","-73.450066","POINT (-73.450066 44.70269)"
"111984","SONA SONY QUICK MART","52 FULLER ROAD","ALBANY","NY","12205",,"42.699616","-73.821289","POINT (-73.821289 42.699616)"
"111982","COLOMBIA PHARMACY","85 26 37TH AVENUE","JACKSON HEIGHTS","NY","11372",,"40.749947","-73.880845","POINT (-73.880845 40.749947)"
"111981","MELO BAEZ FOOD CORP","413 LEFFERTS AVE","BROOKLYN","NY","11225",,"40.662701","-73.947561","POINT (-73.947561 40.662701)"
"111980","BITE DELIGHT DELI GROCERY CORP","732 10TH AVE","NEW YORK","NY","10019",,"40.764488","-73.991612","POINT (-73.991612 40.764488)"
"111979","RAYMOND DELI & GROCERY CORP","297 BROOK AVE","BRONX","NY","10454",,"40.809097","-73.918500","POINT (-73.9185 40.809097)"
"111978","MIRABITO #17- BRIGHTON AVE.","415 BRIGHTON AVE.","SYRACUSE","NY","13210","Y","43.017234","-76.137081","POINT (-76.137081 43.017234)"
"111977","M&A SUPERMARKET NY INC.","1531 STRAIGHT PATH","WYANDANCH","NY","11798",,"40.750859","-73.361814","POINT (-73.361814 40.750859)"
"111976","MERRICK SERVICE STATION INC.","185 MERRICK ROAD","MERRICK","NY","11566",,"40.653312","-73.556292","POINT (-73.556292 40.653312)"
"111972","POWER FUEL INC","925 STRAIGHT PATH","WEST BABYLON","NY","11704",,"40.722766","-73.376795","POINT (-73.376795 40.722766)"
"111970","HASKELL'S INN","3655 STATE ROUTE 8","COLD BROOK","NY","13324","Y","43.367669","-74.949752","POINT (-74.949752 43.367669)"
"111969","NOBEL WINE & SPIRITS","503 N BROADWAY","JERICHO","NY","11753",,"40.791801","-73.535066","POINT (-73.535066 40.791801)"
"111968","MDS MARKET","2900 E GENESEE ST","SYRACUSE","NY","13224",,"43.042024","-76.104753","POINT (-76.104753 43.042024)"
"111967","RAPID RX PHARMACY","9330 43RD AVE","ELMHURST","NY","11373",,"40.744020","-73.871353","POINT (-73.871353 40.74402)"
"111966","WALLY'S DELI CORP","664 E 233RD ST","BRONX","NY","10466",,"40.893649","-73.858618","POINT (-73.858618 40.893649)"
"111964","TOTAL CARE DISCOUNT","1244 VIRGINIA AVE","BRONX","NY","10472",,"40.831924","-73.861016","POINT (-73.861016 40.831924)"
"111963","BARRY GROCERY LLC","1167 CASTLE HILL AVE","BRONX","NY","10462",,"40.831395","-73.851183","POINT (-73.851183 40.831395)"
"111962","THREE STARS CONVENIENCE INC","610 CENTRAL PARK AVE","SCARSDALE","NY","10583",,"41.001212","-73.814205","POINT (-73.814205 41.001212)"
"111961","KINGS PORT RICHMOND C-STORE","387 PORT RICHMOND AVE","STATEN ISLAND","NY","10302",,"40.632425","-74.137117","POINT (-74.137117 40.632425)"
"111960","THE LOOKOUT BAR & GRILLE AT TU","141 COUNTRY CLUB RD","TUPPER LAKE","NY","12986","Y","44.187571","-74.480505","POINT (-74.480505 44.187571)"
"111957","VIDA CARE PHARMACY LLC","3764 90TH ST","JACKSON HEIGHTS","NY","11372",,"40.748862","-73.876710","POINT (-73.87671 40.748862)"
"111956","PLACID PINES PUB LLC","773 NORTH SHORE RD","HADLEY","NY","12835","Y","43.265913","-74.070875","POINT (-74.070875 43.265913)"
"111955","LIMA MARKET INC","7328 E MAIN ST","LIMA","NY","14485",,"42.904881","-77.610435","POINT (-77.610435 42.904881)"
"111954","PERALTA BRENTWOOD DELI CORP.","152 HEYWARD ST","BRENTWOOD","NY","11717",,"40.798330","-73.248507","POINT (-73.248507 40.79833)"
"111953","ANGRY MARK'S LLC","1706 US ROUTE 11","HASTINGS","NY","13076","Y","43.357045","-76.152188","POINT (-76.152188 43.357045)"
"111952","MB DELI CORP.","590 SEAMAN AVE","BALDWIN","NY","11510",,"40.662670","-73.616942","POINT (-73.616942 40.66267)"
"111951","A & H DISCOUNT INC","7201 20TH AVENUE","BROOKLYN","NY","11204",,"40.612331","-73.989818","POINT (-73.989818 40.612331)"
"111949","CAPITAL BEER DEPOT INC","1687 NEW YORK AVE","HUNTINGTON STATION","NY","11746","Y","40.842438","-73.412341","POINT (-73.412341 40.842438)"
"111948","CLASSIC BEVERAGE","492 ATLANTIC AVE","FREEPORT","NY","11520","Y","40.643547","-73.597015","POINT (-73.597015 40.643547)"
"111946","STOP N GO","135 BABYLON TPKE","ROOSEVELT","NY","11575",,"40.676771","-73.584719","POINT (-73.584719 40.676771)"
"111945","MYRNAS DELI INC","6610 GRAND AVE","MASPETH","NY","11378",,"40.724219","-73.898261","POINT (-73.898261 40.724219)"
"111944","LAURELTON STOP DELI & GROCERY","14132 224TH ST","SPRNGFLD GDNS","NY","11413",,"40.669015","-73.751917","POINT (-73.751917 40.669015)"
"111942","CHESTNUT MARTS INC","142 TUCKAHOE RD","YONKERS","NY","10710",,"40.954557","-73.863974","POINT (-73.863974 40.954557)"
"111941","TJS FREIGHT HOUSE RESTAURANT","20 MARKET ST","OGDENSBURG","NY","13669","Y","44.694115","-75.499902","POINT (-75.499902 44.694115)"
"111940","D J & C DELI CORP","839 MILE SQUARE RD","YONKERS","NY","10704",,"40.926603","-73.858972","POINT (-73.858972 40.926603)"
"111939","MOON ROCK DELI LLC","1160 YONKERS AVENUE","YONKERS","NY","10704",,"40.913932","-73.853050","POINT (-73.85305 40.913932)"
"111938","LIGHTHOUSE PHARMACY","747 MONTAUK HWY","PATCHOGUE","NY","11772",,"40.767581","-72.994400","POINT (-72.9944 40.767581)"
"111937","DOLO DELI & GROCERY","13207 14TH AVE","COLLEGE POINT","NY","11356",,"40.787090","-73.835640","POINT (-73.83564 40.78709)"
"111936","PICA DELI GROCERY CORP","7020 CENTRAL AVE","RIDGEWOOD","NY","11385",,"40.704356","-73.881176","POINT (-73.881176 40.704356)"
"111935","MOUNT EVEREST MARKET & DELI IN","5609 MYRTLE AVE","RIDGEWOOD","NY","11385",,"40.700365","-73.905887","POINT (-73.905887 40.700365)"
"111934","AMSTERDAM TOBACCO DEPOT","4755 STATE HIGHWAY 30","AMSTERDAM","NY","12010","Y","42.978021","-74.187864","POINT (-74.187864 42.978021)"
"111933","THE DOORS OF OLD FORGE INC","3092 STATE ROUTE 28","OLD FORGE","NY","13420","Y","43.710748","-74.972316","POINT (-74.972316 43.710748)"
"111932","LIQUOR WAREHOUSE NY INC","792-794 ELMONT RD","ELMONT","NY","11003",,"40.689789","-73.721135","POINT (-73.721135 40.689789)"
"111930","7-ELEVEN #11459B","2084 VICTORY BLVD","STATEN ISLAND","NY","10314",,"40.612384","-74.133005","POINT (-74.133005 40.612384)"
"111929","CARE FIRST PHARMACY","8330 BROADWAY","ELMHURST","NY","11373",,"40.740355","-73.879222","POINT (-73.879222 40.740355)"
"111928","LOS MOROCHOS GROCERY STORE INC","1973 WALTON AVE","BRONX","NY","10453",,"40.851615","-73.908327","POINT (-73.908327 40.851615)"
"111927","XING FU YUAN INC","5802 FORT HAMILTON PKWY FL 1","BROOKLYN","NY","11219",,"40.634146","-74.004479","POINT (-74.004479 40.634146)"
"111924","MOKE & BEER 89 CORP","8917 37TH AVE","JACKSON HEIGHTS","NY","11372",,"40.750599","-73.877345","POINT (-73.877345 40.750599)"
"111923","FRANKLIN SQ CONVENIENCE","727 FRANKLIN AVE # Q","FRANKLIN SQUARE","NY","11010",,"40.688287","-73.685307","POINT (-73.685307 40.688287)"
"111922","BARGAIN BEVERAGE","124 FRANKLIN AVE","VALLEY STREAM","NY","11580","Y","40.677195","-73.684129","POINT (-73.684129 40.677195)"
"111921","EVOLVE SMOKE SHOP","457 WALT WHITMAN RD","MELVILLE","NY","11747",,"40.814031","-73.410615","POINT (-73.410615 40.814031)"
"111920","BROTHERS MINI MARKET NY INC.","1088 MASTIC RD","MASTIC","NY","11950",,"40.803168","-72.841134","POINT (-72.841134 40.803168)"
"111919","SEAFORD SNACKS SHACK LLC","975 HICKSVILLE RD","SEAFORD","NY","11783",,"40.705952","-73.483155","POINT (-73.483155 40.705952)"
