"service_request","request_type","request_reason","date_created","date_modified","case_close_date","request_status","responsible_agency","final_address","address_councildis","status","contractor","contractor_action","rowid","final_x","final_y","longitude","latitude","geocoded_column"
"2021-774628","Trash/Recycling","Replace Trash Cart","2021-05-09T14:58:21.000","2021-06-05T13:06:51.000","2021-06-05T08:06:51.000","Closed","Department of Sanitation","2727 Onzaga St","D","Resolved","Metro Disposal",,"774628","3678851.51048","540862.271371","-90.07610962759188","29.981263883507953","(29.981263883507953, -90.07610962759188)"
"2021-774500","Trash/Recycling","Replace Trash Cart","2021-05-07T17:28:55.000","2021-06-05T12:59:03.000","2021-06-05T07:59:03.000","Closed","Department of Sanitation","1440 N Derbigny St","D","Resolved","Metro Disposal",,"774500","3681221.71356","537063.575176","-90.06875586420983","29.970747066218","(29.970747066218, -90.06875586420983)"
"2021-774428","Trash/Recycling","Repair Trash Cart","2021-05-07T13:29:04.000","2021-06-05T14:20:00.000","2021-06-05T09:20:00.000","Closed","Department of Sanitation","6501 Vicksburg St","A","Resolved","Metro Disposal",,"774428","3669272.69191","550716.028693","-90.10603063534911","30.008643827894204","(30.008643827894204, -90.10603063534911)"
"2021-774333","Trash/Recycling","Replace Trash Cart","2021-05-07T10:15:45.000","2021-06-05T13:44:04.000","2021-06-05T08:44:04.000","Closed","Department of Sanitation","6521 Canal Blvd","A","Resolved","Metro Disposal",,"774333","3668964.54913","550844.451989","-90.10699981841016","30.009006018557855","(30.009006018557855, -90.10699981841016)"
"2021-774311","Trash/Recycling","Order Trash Cart","2021-05-07T09:12:40.000","2021-06-05T13:29:56.000","2021-06-05T08:29:56.000","Closed","Department of Sanitation","3424 Elysian Fields Ave","D","Resolved","Metro Disposal",,"774311","3684168.96546","545352.611344","-90.05915699855933","29.9934492333845","(29.9934492333845, -90.05915699855933)"
"2021-774310","Trash/Recycling","Order Trash Cart","2021-05-07T09:12:03.000","2021-06-05T13:28:48.000","2021-06-05T08:28:48.000","Closed","Department of Sanitation","3422 Elysian Fields Ave","D","Resolved","Metro Disposal",,"774310","3684168.28962","545330.309455","-90.05915991680946","29.99338793180409","(29.99338793180409, -90.05915991680946)"
"101000670813","General Services","Historical Lagan Ticket","2019-01-01T23:59:57.000","2020-03-23T21:59:23.000","2017-05-07T19:00:00.000","Closed",,"McCloskey, Henry NEW ORLEANS LOUISIANA",,,,,"343808",,,"0.0","0.0","(0.0, 0.0)"
"2021-774202","Trash/Recycling","Repair Trash Cart","2021-05-06T16:16:58.000","2021-06-05T13:06:07.000","2021-06-05T08:06:07.000","Closed","Department of Sanitation","2510 New Orleans St","D","Resolved","Metro Disposal",,"774202","3681951.28559","541352.791692","-90.06630200269996","29.982518760396722","(29.982518760396722, -90.06630200269996)"
"2021-774056","Trash/Recycling","Order Trash Cart","2021-05-06T11:08:41.000","2021-06-05T14:27:48.000","2021-06-05T09:27:48.000","Closed","Department of Sanitation","202 W Harrison Ave","A","Resolved","Metro Disposal",,"774056","3665694.95098","549562.317267","-90.11737259825202","30.005576405656143","(30.005576405656143, -90.11737259825202)"
"2021-775444","Trash/Recycling","Repair Trash Cart","2021-05-11T18:28:45.000","2021-10-20T06:06:14.000","2021-06-05T08:47:34.000","Closed","Department of Sanitation","6133 Catina St","A","Resolved","Metro Disposal",,"775444","3666896.60743","548380.640466","-90.11361601964225","30.002292086027435","(30.002292086027435, -90.11361601964225)"
"2021-775443","Trash/Recycling","Repair Trash Cart","2021-05-11T18:26:44.000","2021-10-20T06:06:15.000","2021-06-05T08:46:05.000","Closed","Department of Sanitation","6131 Catina St","A","Resolved","Metro Disposal",,"775443","3666896.60743","548380.640466","-90.11361601964225","30.002292086027435","(30.002292086027435, -90.11361601964225)"
"2021-775046","Trash/Recycling","Replace Trash Cart","2021-05-10T18:31:01.000","2021-10-20T06:10:48.000","2021-06-05T08:56:44.000","Closed","Department of Sanitation","77 Egret St","D","Resolved","Metro Disposal",,"775046","3673683.98766","555534.449177","-90.0919289810178","30.02176210837232","(30.02176210837232, -90.0919289810178)"
"101000604873","General Services","Historical Lagan Ticket","2019-01-02T10:29:57.000","2020-03-23T21:59:24.000","2016-10-10T19:00:00.000","Closed",,"Gentry,  NEW ORLEANS LOUISIANA",,,,,"477388",,,"0.0","0.0","(0.0, 0.0)"
"101000661890","General Services","Historical Lagan Ticket","2019-01-01T23:59:56.000","2020-03-23T21:59:23.000","2017-03-26T19:00:00.000","Closed",,"Harper, Darrell NEW ORLEANS LOUISIANA",,,,,"340753",,,"0.0","0.0","(0.0, 0.0)"
"101000596745","General Services","Historical Lagan Ticket","2019-01-02T10:29:56.000","2020-03-23T21:59:24.000","2016-09-21T19:00:00.000","Closed",,"Bawkins, Stephen NEW ORLEANS LOUISIANA",,,,,"474528",,,"0.0","0.0","(0.0, 0.0)"
"2021-767973","Trash/Recycling","Replace Trash Cart","2021-04-15T13:08:37.000","2021-06-05T12:57:45.000","2021-06-05T07:57:45.000","Closed","Department of Sanitation","1921 Burgundy St","C","Resolved","Metro Disposal",,"767973","3684112.86063","535539.768518","-90.0596787727184","29.96646907457239","(29.96646907457239, -90.0596787727184)"
"101000667446","General Services","Historical Lagan Ticket","2019-01-01T23:59:57.000","2020-03-23T21:59:23.000","2017-04-16T19:00:00.000","Closed",,"Wilson, Tina NEW ORLEANS LOUISIANA",,,,,"342692",,,"0.0","0.0","(0.0, 0.0)"
"2021-783145","Property Maintenance","Property Maintenance","2021-06-05T13:32:07.000","2021-06-05T13:32:07.000",,"Pending","Department of Code Enforcement","2905 Marigny St","D","Pending",,,"783145","3684893.39266","543414.026382","-90.05693686603938","29.988096644771467","(29.988096644771467, -90.05693686603938)"
"2021-827379","Roads/Drainage","Catch Basin - Broken/Damage","2021-09-29T10:20:18.000","2022-05-19T08:25:10.000","2022-05-19T03:25:10.000","Closed","Department of Public Works","829 Sister St","E","Resolved",,,"827379","3694461.35709","533734.951685","-90.02706348277889","29.961186119817235","(29.961186119817235, -90.02706348277889)"
"2021-822181","Trash/Recycling","Order Trash Cart","2021-09-17T08:36:19.000","2021-10-05T13:12:09.000","2021-10-05T08:12:09.000","Closed","Department of Sanitation","7231 W Renaissance Ct","E","Invalid Case","Metro Disposal",,"822181","3716483.83192","567954.770853","-89.95622260057101","30.054568541526262","(30.054568541526262, -89.95622260057101)"
"2021-763994","Roads/Drainage","Road Shoulder Repair","2021-04-02T18:42:47.000","2021-10-05T13:09:41.000","2021-10-05T08:09:41.000","Closed","Department of Public Works","1319 Leonidas St","A","Resolved",,,"763994","3661024.91565","529923.856513","-90.13277642340631","29.951712591663863","(29.951712591663863, -90.13277642340631)"
"2021-772375","Trash/Recycling","Replace Trash Cart","2021-04-29T18:14:59.000","2021-10-20T06:36:03.000","2021-06-05T07:57:08.000","Closed","Department of Sanitation","1921 Burgundy St","C","Resolved","Metro Disposal",,"772375","3684112.86063","535539.768518","-90.0596787727184","29.96646907457239","(29.96646907457239, -90.0596787727184)"
"101000659240","General Services","Historical Lagan Ticket","2019-01-01T23:59:56.000","2020-03-23T21:59:23.000","2017-03-19T19:00:00.000","Closed",,"Steele, Russell NEW ORLEANS LOUISIANA",,,,,"339919",,,"0.0","0.0","(0.0, 0.0)"
"101000585559","General Services","Historical Lagan Ticket","2019-01-02T10:29:56.000","2020-03-23T21:59:24.000","2016-08-25T19:00:00.000","Closed",,"Bilbe, Kathy NEW ORLEANS LOUISIANA",,,,,"469713",,,"0.0","0.0","(0.0, 0.0)"
"101000548858","General Services","Historical Lagan Ticket","2019-01-02T10:29:55.000","2020-03-23T21:59:25.000","2016-06-07T19:00:00.000","Closed",,"Lawman, Stephanie NEW ORLEANS LOUISIANA",,,,,"454851",,,"0.0","0.0","(0.0, 0.0)"
"2021-801884","Trash/Recycling","Missed Trash Pick-Up","2021-07-21T10:09:07.000","2021-09-11T16:45:21.000","2021-09-11T11:45:21.000","Closed","Department of Sanitation","420 Leslie Ln","A","Resolved","Metro Disposal",,"801884","3664399.2281","547350.339473","-90.12154000055757","29.999531972151598","(29.999531972151598, -90.12154000055757)"
"101000581522","General Services","Historical Lagan Ticket","2019-01-02T10:29:56.000","2020-03-23T21:59:24.000","2016-08-28T19:00:00.000","Closed",,"Thomas, Randolph NEW ORLEANS LOUISIANA",,,,,"467946",,,"0.0","0.0","(0.0, 0.0)"
"2021-783205","Trash/Recycling","Missed Trash Pick-Up","2021-06-05T19:53:42.000","2021-06-11T16:11:20.000","2021-06-11T11:11:20.000","Closed","Department of Sanitation","1222 Frenchmen St","C","Resolved","Metro Disposal",,"783205","3684510.02377","536832.931464","-90.05837909912964","29.97001267975877","(29.97001267975877, -90.05837909912964)"
"2021-783158","Trash/Recycling","Missed Trash Pick-Up","2021-06-05T14:36:36.000","2021-06-11T16:39:39.000","2021-06-11T11:39:39.000","Closed","Department of Sanitation","2413 Allen St","D","Resolved","Metro Disposal",,"783158","3682418.79944","541084.077388","-90.06483475976499","29.98176566730219","(29.98176566730219, -90.06483475976499)"
"2021-783215","Taxi Issues","Taxi Lost & Found Item","2021-06-05T22:19:52.000","2021-06-14T15:20:06.000","2021-06-14T10:20:06.000","Closed","Ground Transportation Bureau","6388 Bellaire Dr","A","Invalid Case",,,"783215","3664353.04602","550385.743636","-90.12158448682703","30.007879630807555","(30.007879630807555, -90.12158448682703)"
"2021-783210","Trash/Recycling","MIssed Recycling Pick-Up","2021-06-05T20:51:49.000","2021-06-14T14:09:44.000","2021-06-14T09:09:44.000","Closed","Department of Sanitation","2629 Aubry St","D","Resolved","Metro Disposal",,"783210","3679569.93973","541230.658508","-90.07382771151954","29.982255125883736","(29.982255125883736, -90.07382771151954)"
"2021-783173","Trash/Recycling","MIssed Recycling Pick-Up","2021-06-05T16:12:47.000","2021-06-14T15:54:27.000","2021-06-14T10:54:27.000","Closed","Department of Sanitation","3155 Maurepas St","A","Resolved","Metro Disposal",,"783173","3676155.57589","540787.957067","-90.08462718262443","29.981140604023995","(29.981140604023995, -90.08462718262443)"
"2021-783112","Trash/Recycling","MIssed Recycling Pick-Up","2021-06-05T11:42:23.000","2021-06-14T18:59:31.000","2021-06-14T13:59:31.000","Closed","Department of Sanitation","5711 Paris Ave","D","Resolved","Metro Disposal",,"783112","3679153.36815","553615.967959","-90.0747137563289","30.016322917051596","(30.016322917051596, -90.0747137563289)"
"101000776075","General Services","Historical Lagan Ticket","2019-01-02T01:30:14.000","2020-03-23T21:59:21.000",,"Pending",,"Roussel, Lindsey NEW ORLEANS LOUISIANA",,,,,"387367",,,"0.0","0.0","(0.0, 0.0)"
"2021-783191","Trash/Recycling","Missed Trash Pick-Up","2021-06-05T18:23:09.000","2021-06-15T09:06:34.000","2021-06-15T04:06:34.000","Closed","Department of Sanitation","2401 Broadway St","A","Resolved","Richards Disposal",,"783191","3666669.27841","530115.990529","-90.11494771658272","29.95207707820802","(29.95207707820802, -90.11494771658272)"
"2021-783054","Trash/Recycling","Request a Large Item Pick Up","2021-06-05T00:12:30.000","2021-08-02T10:21:44.000","2021-08-02T05:21:44.000","Closed","Department of Sanitation","7812 Vanderkloot Ave","E","Resolved","Metro Disposal",,"783054","3705524.51454","563660.605409","-89.99102128474526","30.04311890584677","(30.04311890584677, -89.99102128474526)"
"101000540449","General Services","Historical Lagan Ticket","2019-01-02T10:29:54.000","2020-03-23T21:59:25.000","2016-05-11T19:00:00.000","Closed",,"Galatas, Herman NEW ORLEANS LOUISIANA",,,,,"451577",,,"0.0","0.0","(0.0, 0.0)"
"101000433337","General Services","Historical Lagan Ticket","2019-01-01T22:31:41.000","2020-03-23T21:59:27.000","2015-07-27T19:00:00.000","Closed",,"Koerner, Dana NEW ORLEANS LOUISIANA",,,,,"263337",,,"0.0","0.0","(0.0, 0.0)"
"2021-751886","Traffic Signals/Signs/Striping/Streetlights","Additional signage","2021-02-10T09:38:46.000","2021-10-05T13:34:01.000","2021-10-05T08:34:01.000","Closed","Department of Public Works","3019 St Ann St","A","Resolved",,,"751886","3675840.83784","538134.243209","-90.08571252987787","29.973853228549533","(29.973853228549533, -90.08571252987787)"
"101000586714","General Services","Historical Lagan Ticket","2019-01-02T10:29:56.000","2020-03-23T21:59:24.000","2016-08-29T19:00:00.000","Closed",,"Blackwell, Earl NEW ORLEANS LOUISIANA",,,,,"470202",,,"0.0","0.0","(0.0, 0.0)"
"2019-625531","Roads/Drainage","Pothole","2019-10-07T11:23:12.000","2021-10-05T13:16:42.000","2021-10-05T08:16:42.000","Closed","Department of Public Works","1818 Joliet St","A","Resolved",,,"625531","3662398.83226","531037.254082","-90.12840126355555","29.954734422126805","(29.954734422126805, -90.12840126355555)"
"101000597876","General Services","Historical Lagan Ticket","2019-01-02T10:29:56.000","2020-03-23T21:59:24.000","2016-10-02T19:00:00.000","Closed",,"Seniuk, Chris NEW ORLEANS LOUISIANA",,,,,"474982",,,"0.0","0.0","(0.0, 0.0)"
"2021-783136","Trash/Recycling","Order Recycling Cart","2021-06-05T12:57:46.000","2021-10-20T05:02:52.000","2021-06-22T08:40:26.000","Closed","Department of Sanitation","1928 Valence St","B","Resolved",,,"783136","3669554.51105","522097.498042","-90.10610864590834","29.929944147594217","(29.929944147594217, -90.10610864590834)"
"2022-881412","Trash/Recycling","Start Trash Service","2022-05-10T02:03:33.000","2022-05-10T02:03:33.000",,"Pending","Department of Sanitation","1919 Port St","D","Assigned to Contractor","Metro Disposal",,"881412","3688267.91145","539588.837002","-90.04641359962571","29.977474942961035","(29.977474942961035, -90.04641359962571)"
"2021-783130","Traffic Signals/Signs/Striping/Streetlights","Street Light Outage/Malfunction","2021-06-05T12:39:20.000","2022-08-23T11:22:40.000","2022-08-23T06:22:40.000","Closed","Department of Public Works","2328 General De Gaulle Dr","C","Referred to External Agency","Legacy Professional Services",,"783130","3692364.55235","522590.076474","-90.03408384093983","29.930607115246488","(29.930607115246488, -90.03408384093983)"
"2021-783055","Trash/Recycling","Illegal Dumping","2021-06-05T00:37:55.000","2022-01-18T13:51:43.000","2022-01-18T07:51:43.000","Closed","Department of Sanitation","10830 Morrison Rd","E","Resolved",,,"783055","3710584.9852","564496.453729","-89.97499694115234","30.045253180121513","(30.045253180121513, -89.97499694115234)"
"2021-783169","Roads/Drainage","Street Subsidence (Sinking)","2021-06-05T15:56:02.000","2022-04-07T10:58:28.000","2021-08-09T19:00:00.000","Closed","Department of Public Works","909 Lafayette St","B","Referred to External Agency",,,"783169","3679744.23119","529147.754624","-90.07369675248621","29.949025998571166","(29.949025998571166, -90.07369675248621)"
"2021-783186","Property Maintenance","Property Maintenance","2021-06-05T17:54:13.000","2021-06-05T17:54:13.000",,"Pending","Department of Code Enforcement","1015 Leontine St","B","Pending",,,"783186","3667299.23623","519197.855991","-90.1133256559817","29.92203727423952","(29.92203727423952, -90.1133256559817)"
"101000542863","General Services","Historical Lagan Ticket","2019-01-02T10:29:54.000","2020-03-23T21:59:25.000","2016-06-05T19:00:00.000","Closed",,"Prentiss, Bill NEW ORLEANS LOUISIANA",,,,,"452457",,,"0.0","0.0","(0.0, 0.0)"
"101000604003","General Services","Historical Lagan Ticket","2019-01-02T10:29:57.000","2020-03-23T21:59:24.000","2016-10-16T19:00:00.000","Closed",,"VERHOEVEN, RUBY NEW ORLEANS LOUISIANA",,,,,"477118",,,"0.0","0.0","(0.0, 0.0)"
"2021-783178","Trash/Recycling","Missed Trash Pick-Up","2021-06-05T16:49:13.000","2021-06-14T09:15:18.000","2021-06-14T04:15:18.000","Closed","Department of Sanitation","2100 Benefit St","D","Resolved","Metro Disposal",,"783178","3683621.50844","544301.675279","-90.06092319043528","29.99057626047872","(29.99057626047872, -90.06092319043528)"
"2021-783102","Trash/Recycling","Missed Trash Pick-Up","2021-06-05T11:17:42.000","2021-06-15T08:40:17.000","2021-06-15T03:40:17.000","Closed","Department of Sanitation","4615 Freret St","B","Resolved","Richards Disposal",,"783102","3669645.01441","523996.178108","-90.10575872757504","29.935162243179754","(29.935162243179754, -90.10575872757504)"
"2021-783157","Trash/Recycling","Missed Trash Pick-Up","2021-06-05T14:34:22.000","2021-06-16T05:14:42.000","2021-06-16T00:14:42.000","Closed","Department of Sanitation","4432 Carondelet St","B","Resolved","Richards Disposal",,"783157","3670522.76123","521137.070841","-90.10308458771543","29.92727472993611","(29.92727472993611, -90.10308458771543)"
"2021-783201","Trash/Recycling","Order Recycling Cart","2021-06-05T19:21:35.000","2021-06-22T08:43:02.000","2021-06-14T19:00:00.000","Closed","Department of Sanitation","5162 Painters St","D","Resolved",,,"783201","3686005.00918","552025.917782","-90.05312172095866","30.011742144452572","(30.011742144452572, -90.05312172095866)"
"2021-783082","Parks & Parkways","Request Tree Service (Right of Way/Public Property)","2021-06-05T08:06:21.000","2021-06-22T12:15:10.000",,"Pending","Department of Parks & Parkway","831 N Johnson St","D","Inspected",,,"783082","3678984.46261","535984.570695","-90.0758587735625","29.967847874997503","(29.967847874997503, -90.0758587735625)"
"2021-783124","Traffic Signals/Signs/Striping/Streetlights","Traffic Signal Malfunctioning/Damaged","2021-06-05T12:17:39.000","2021-06-30T11:55:38.000","2021-06-30T06:55:38.000","Closed","Department of Public Works","ST CHARLES AVE & CALLIOPE ST","B","Resolved",,,"783124","3679819.05","526554.96","-90.07355052352129","29.941894417235446","(29.941894417235446, -90.07355052352129)"
"2021-783195","Trash/Recycling","Missed Trash Pick-Up","2021-06-05T18:49:10.000","2021-08-01T17:47:07.000","2021-08-01T12:47:07.000","Closed","Department of Sanitation","7211 Claridge Ct","E","Resolved","Metro Disposal",,"783195","3705048.43198","560668.294302","-89.99263654218335","30.034906556729354","(30.034906556729354, -89.99263654218335)"
