"nopd_item","type_","typetext","priority","initialtype","initialtypetext","initialpriority","mapx","mapy","timecreate","timedispatch","timearrive","timeclosed","disposition","dispositiontext","selfinitiated","beat","block_address","zip","policedistrict","location"
"A0343518","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3673261","522713","2018-01-03T18:38:50.000","2018-01-03T18:38:50.000","2018-01-03T18:38:54.000","2018-01-03T18:46:21.000","NAT","Necessary Action Taken","N","6Q02","Delachaise St & Danneel St","70115","6","(29.93152805, -90.09438546)"
"A0299718","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3681664","520792","2018-01-03T12:15:16.000","2018-01-03T12:15:16.000",,"2018-01-03T12:18:00.000","NAT","Necessary Action Taken","N","6B07","018XX Tchoupitoulas St","70130","6","(29.92599234, -90.06792551)"
"A0334318","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3669907","544354","2018-01-03T17:15:53.000","2018-01-03T17:15:53.000","2018-01-03T17:15:57.000","2018-01-03T17:45:43.000","NAT","Necessary Action Taken","N","3I01","W Park Pl & Pontalba St","70124","3","(29.99113433, -90.10424053)"
"A0290718","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3717167","556679","2018-01-03T10:52:56.000","2018-01-03T10:55:13.000","2018-01-03T11:01:23.000","2018-01-03T11:25:48.000","NAT","Necessary Action Taken","N","7J04","113XX Prentiss Ave","70128","7","(30.02354361, -89.95448925)"
"A0301418","21","COMPLAINT OTHER","1H","966","DRUG VIOLATIONS","1G","3762919","573067","2018-01-03T12:27:18.000","2018-01-03T17:48:40.000","2018-01-03T18:04:21.000","2018-01-03T18:19:44.000","GOA","GONE ON ARRIVAL","N","7N03","046XX Naples St","70129","7","(30.06700897, -89.8092382)"
"A0363518","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","0","0","2018-01-03T22:55:04.000","2018-01-03T22:55:04.000","2018-01-03T22:55:09.000","2018-01-04T00:18:08.000","NAT","Necessary Action Taken","N","8D06","006XX Bourbon St",,"0",
"A0315618","21","COMPLAINT OTHER","1H","63","PROWLER","2C","3718862","574074","2018-01-03T14:48:40.000",,,"2018-01-03T14:56:07.000","VOI","VOID","N","7K04","145XX Hayne Blvd","70128","7","(30.07131644, -89.94846973)"
"A0328818","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3681340","536548","2018-01-03T16:28:27.000",,"2018-01-03T16:28:27.000","2018-01-03T16:50:29.000","NAT","Necessary Action Taken","Y","1A01","N Claiborne Ave & Esplanade Ave","70116","1","(29.96932619, -90.06839956)"
"A0286518","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3677280","551204","2018-01-03T10:02:40.000","2018-01-03T10:05:16.000","2018-01-03T10:06:27.000","2018-01-03T10:14:34.000","NAT","Necessary Action Taken","N","3N01","013XX Seville Dr","70122","3","(30.00974893, -90.08071432)"
"A0339918","67","THEFT","1E","67","THEFT","1E","3674344","521698","2018-01-03T18:00:41.000","2018-01-03T20:07:35.000",,"2018-01-03T20:16:19.000","GOA","GONE ON ARRIVAL","N","6Q04","033XX Saint Charles Ave","70115","6","(29.92870397, -90.09099967)"
"A0288718","103","DISTURBANCE (OTHER)","1A","95","ILLEGAL CARRYING OF WEAPON","2B","3678959","530085","2018-01-03T10:22:39.000","2018-01-03T10:28:26.000","2018-01-03T10:33:20.000","2018-01-03T10:50:58.000","NAT","Necessary Action Taken","N","8J02","004XX Loyola Ave","70112","8","(29.95162755, -90.07614126)"
"A0307318","30S","HOMICIDE BY SHOOTING","2A","35","SIMPLE BATTERY","1D","3684947","538996","2018-01-03T13:28:11.000","2018-01-03T13:29:32.000","2018-01-03T13:33:03.000","2018-01-03T19:06:02.000","RTF","REPORT TO FOLLOW","N","5G01","018XX Elysian Fields Ave","70117","5","(29.97594942, -90.056922)"
"A0305618","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3692664","536305","2018-01-03T13:08:47.000",,,"2018-01-03T13:32:32.000","NAT","Necessary Action Taken","N","5D03","014XX France St","70117","5","(29.96831128, -90.03264423)"
"A0335018","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3681756","531491","2018-01-03T17:19:44.000","2018-01-03T17:20:08.000","2018-01-03T17:21:34.000","2018-01-03T17:37:12.000","NAT","Necessary Action Taken","N","8D04","003XX Royal St","70130","8","(29.95540877, -90.06726054)"
"A0262018","29S","SUICIDE","2A","29S","SUICIDE","2A","37369000","3513814","2018-01-03T02:27:53.000","2018-01-03T02:29:16.000","2018-01-03T02:33:16.000","2018-01-03T04:42:41.000","RTF","REPORT TO FOLLOW","N","8I02","001XX Elk Pl","70112","8","(0.0, 0.0)"
"A0284318","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3692442","524652","2018-01-03T09:41:27.000","2018-01-03T09:44:22.000","2018-01-03T09:49:41.000","2018-01-03T09:55:50.000","NAT","Necessary Action Taken","N","4I04","X Shepard Ct","70114","4","(29.9362762, -90.03376272)"
"A0311618","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3673452","526708","2018-01-03T14:08:29.000","2018-01-03T14:08:29.000","2018-01-03T14:08:35.000","2018-01-03T14:29:28.000","NAT","Necessary Action Taken","N","6I02","027XX S Claiborne Ave","70113","6","(29.94250856, -90.09364514)"
"A0265718","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3668851","539003","2018-01-03T03:11:03.000","2018-01-03T03:19:25.000","2018-01-03T03:25:20.000","2018-01-03T04:08:50.000","NAT","Necessary Action Taken","N","3D02","003XX S Olympia St","70119","3","(29.97645089, -90.1077583)"
"A0333018","35D","SIMPLE BATTERY DOMESTIC","2B","21","COMPLAINT OTHER","1H","3712821","558089","2018-01-03T17:04:08.000","2018-01-03T18:16:35.000","2018-01-03T18:16:43.000","2018-01-03T19:49:35.000","RTF","REPORT TO FOLLOW","N","7I01","101XX Dwyer Rd","70127","7","(30.02756361, -89.96817036)"
"A0273018","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3667489","540865","2018-01-03T06:33:05.000",,"2018-01-03T06:33:05.000","2018-01-03T06:33:25.000","NAT","Necessary Action Taken","Y","3D02","001XX City Park Ave","70119","3","(29.98161193, -90.11199568)"
"A0325518","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3681339","533349","2018-01-03T16:01:13.000",,"2018-01-03T16:01:13.000","2018-01-03T16:01:27.000","NAT","Necessary Action Taken","Y","1E03","N Rampart St & Saint Peter St","70112","1","(29.9605317, -90.06851229)"
"A0314318","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3676023","527223","2018-01-03T14:36:20.000","2018-01-03T20:01:41.000","2018-01-03T20:06:59.000","2018-01-03T20:07:22.000","GOA","GONE ON ARRIVAL","N","6J02","015XX S Robertson St","70113","6","(29.94384783, -90.08551083)"
"A0260718","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3681439","530426","2018-01-03T02:08:20.000",,"2018-01-03T02:08:20.000","2018-01-03T04:12:53.000","NAT","Necessary Action Taken","Y","8G04","Canal St & Camp St","70130","8","(29.95249033, -90.06830063)"
"A0300318","67S","SHOPLIFTING","0A","67","THEFT","1E","3672795","526777","2018-01-03T12:17:17.000","2018-01-03T14:29:49.000","2018-01-03T14:29:59.000","2018-01-03T16:31:34.000","RTF","REPORT TO FOLLOW","N","6K01","028XX S Claiborne Ave","70125","6","(29.94271614, -90.09571776)"
"A0338918","67S","SHOPLIFTING","0A","67","THEFT","1E","3682593","531081","2018-01-03T17:54:19.000","2018-01-03T22:00:35.000","2018-01-03T22:00:41.000","2018-01-03T22:08:47.000","GOA","GONE ON ARRIVAL","N","8B02","004XX N Peters St","70130","8","(29.9542568, -90.06463239)"
"A0322918","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3671931","539169","2018-01-03T15:46:37.000",,"2018-01-03T15:46:37.000","2018-01-03T16:19:03.000","NAT","Necessary Action Taken","Y","1M02","Conti St & N Carrollton Ave","70119","1","(29.9768175, -90.09802311)"
"A0304118","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3676268","535928","2018-01-03T12:49:53.000",,,"2018-01-03T12:50:12.000","NAT","Necessary Action Taken","N","1I03","026XX Conti St","70119","1","(29.96777644, -90.08443711)"
"A0258218","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3660685","527265","2018-01-03T01:22:25.000","2018-01-03T01:23:01.000","2018-01-03T01:27:11.000","2018-01-03T01:49:29.000","NAT","Necessary Action Taken","N","2H01","081XX Hampson St","70118","2","(29.94441196, -90.13393463)"
"A0275718","67","THEFT","1E","67","THEFT","1E","3700017","524155","2018-01-03T07:48:53.000",,,"2018-01-03T08:56:28.000","VOI","VOID","N","4D03","043XX General Meyer Ave","70131","4","(29.93467183, -90.00986673)"
"A0276818","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3677654","518430","2018-01-03T08:11:11.000",,"2018-01-03T08:11:11.000","2018-01-03T08:11:30.000","NAT","Necessary Action Taken","Y","6A01","030XX Clarence Henry Truckway","70115","6","(29.91961966, -90.08066387)"
"A0357918","911","SILENT 911 CALL","2D","911","SILENT 911 CALL","2D","3698334","553918","2018-01-03T21:33:38.000","2018-01-03T21:38:13.000",,"2018-01-03T21:44:02.000","NAT","Necessary Action Taken","N","7C03","046XX Francis Dr","70126","7","(30.01656047, -90.01409793)"
"A0344018","18","TRAFFIC INCIDENT","1A","18","TRAFFIC INCIDENT","1A","3670527","523690","2018-01-03T18:42:59.000","2018-01-03T19:16:36.000","2018-01-03T19:22:01.000","2018-01-03T19:25:20.000","GOA","GONE ON ARRIVAL","N","2I02","Napoleon Ave & La Salle St","70115","2","(29.93429516, -90.10298347)"
"A0351318","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3672684","526318","2018-01-03T20:15:44.000",,"2018-01-03T20:15:44.000","2018-01-03T20:21:57.000","NAT","Necessary Action Taken","Y","6I04","S Claiborne Ave & Toledano St","70115","6","(29.94145727, -90.09608443)"
"A0314818","24","MEDICAL","2B","18","TRAFFIC INCIDENT","1H","37369000","3513814","2018-01-03T14:39:20.000","2018-01-03T14:52:11.000","2018-01-03T14:54:00.000","2018-01-03T15:40:29.000","NAT","Necessary Action Taken","N","2T01","024XX S Carrollton Ave","70118","2","(0.0, 0.0)"
"A0346018","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3668289","545880","2018-01-03T19:13:56.000","2018-01-03T21:04:08.000","2018-01-03T21:14:43.000","2018-01-03T21:59:33.000","RTF","REPORT TO FOLLOW","N","3E02","I-610 W & Canal Blv","70124","3","(29.99537641, -90.10930129)"
"A0329918","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3671888","535719","2018-01-03T16:37:51.000","2018-01-03T16:38:10.000","2018-01-03T16:37:51.000","2018-01-03T16:55:21.000","NAT","Necessary Action Taken","Y","1L03","Baudin St & S Clark St","70119","1","(29.96733149, -90.09827678)"
"A0349218","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","2A","3696576","559385","2018-01-03T19:48:37.000","2018-01-03T21:15:37.000","2018-01-03T21:17:55.000","2018-01-03T22:52:31.000","RTF","REPORT TO FOLLOW","N","7D02","064XX Curran Blvd","70126","7","(30.03164874, -90.01945509)"
"A0357218","99","RECKLESS DRIVING","2A","18","TRAFFIC INCIDENT","1H","3674185","531328","2018-01-03T21:28:51.000","2018-01-03T21:29:42.000","2018-01-03T21:33:54.000","2018-01-03T21:34:59.000","GOA","GONE ON ARRIVAL","N","6M04","I-10 E & Howard Ave","70125","6","(29.95518957, -90.0911743)"
"A0319618","21","COMPLAINT OTHER","2A","21","COMPLAINT OTHER","1H","3722090","550599","2018-01-03T15:25:44.000","2018-01-03T15:40:16.000",,"2018-01-03T15:40:55.000","NAT","Necessary Action Taken","N","7G05","036XX Paris Rd","70129","7","(30.00666152, -89.9391685)"
"A0267218","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3674356","535708","2018-01-03T03:40:56.000","2018-01-03T03:41:58.000","2018-01-03T03:45:43.000","2018-01-03T03:53:12.000","NAT","Necessary Action Taken","N","1L01","029XX Canal St","70119","1","(29.96722627, -90.09048247)"
"A0271518","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3697479","514237","2018-01-03T05:19:03.000","2018-01-03T05:45:14.000",,"2018-01-03T05:59:40.000","NAT","Necessary Action Taken","N","4C02","Tullis Dr & Behrman Hwy","70114","4","(29.90748109, -90.0182396)"
"A0262518","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3670699","535730","2018-01-03T02:33:10.000","2018-01-03T02:52:53.000","2018-01-03T02:58:44.000","2018-01-03T03:00:35.000","NAT","Necessary Action Taken","N","1L03","037XX Ulloa St","70119","1","(29.96739559, -90.10203042)"
"A0285018","24","MEDICAL","2B","103","DISTURBANCE (OTHER)","1A","37369000","3513814","2018-01-03T09:47:03.000","2018-01-03T09:47:41.000","2018-01-03T09:54:39.000","2018-01-03T10:56:09.000","NAT","Necessary Action Taken","N","6B04","016XX Tchoupitoulas St","70130","6","(0.0, 0.0)"
"A0298218","35D","SIMPLE BATTERY DOMESTIC","2B","103D","DOMESTIC DISTURBANCE","2B","3706671","516238","2018-01-03T12:02:47.000","2018-01-03T12:04:32.000","2018-01-03T12:03:57.000","2018-01-03T14:41:00.000","RTF","REPORT TO FOLLOW","N","4E03","061XX Stratford Pl","70131","4","(29.91268959, -89.98915457)"
"A0348018","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3670915","530065","2018-01-03T19:38:58.000",,"2018-01-03T19:38:58.000","2018-01-03T19:57:35.000","NAT","Necessary Action Taken","Y","2V02","041XX Washington Ave","70125","2","(29.95181408, -90.10154065)"
"A0361418","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3670419","524738","2018-01-03T22:31:05.000","2018-01-03T22:31:21.000","2018-01-03T22:51:47.000","2018-01-03T22:57:53.000","NAT","Necessary Action Taken","N","2N03","Napoleon Ave & Magnolia St","70115","2","(29.93718092, -90.10328777)"
"A0345718","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3679922","527055","2018-01-03T19:12:11.000",,"2018-01-03T19:12:11.000","2018-01-03T19:28:16.000","NAT","Necessary Action Taken","Y","6G04","007XX Howard Ave","70130","6","(29.94326883, -90.07320678)"
"A0321418","103","DISTURBANCE (OTHER)","1A","21","COMPLAINT OTHER","1H","3668289","537525","2018-01-03T15:37:24.000","2018-01-03T15:37:24.000","2018-01-03T15:37:26.000","2018-01-04T00:51:50.000","GOA","GONE ON ARRIVAL","N","3D02","Ulloa St & S Murat St","70119","3","(29.97240231, -90.10958184)"
"A0304218","18","TRAFFIC INCIDENT","2A","99","RECKLESS DRIVING","1D","3698746","551797","2018-01-03T12:53:35.000",,"2018-01-03T13:02:20.000","2018-01-03T13:20:24.000","NAT","Necessary Action Taken","N","7C02","I-10 E & Chef Menteur Hwy","70126","7","(30.01071692, -90.01287314)"
"A0353218","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3668943","534047","2018-01-03T20:36:21.000",,"2018-01-03T20:36:21.000","2018-01-03T20:37:11.000","VOI","VOID","Y","2U04","Pine St & Stroelitz St","70125","2","(29.96282196, -90.10763351)"
"A0264718","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3678184","524287","2018-01-03T03:01:06.000","2018-01-03T03:01:06.000","2018-01-03T03:01:25.000","2018-01-03T03:32:38.000","NAT","Necessary Action Taken","N","6G01","019XX Saint Charles Ave","70130","6","(29.93570889, -90.07878898)"
"A0291918","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1H","3662349","526176","2018-01-03T11:05:55.000",,,"2018-01-03T11:24:50.000","VOI","VOID","N","2H02","076XX Maple St","70118","2","(29.94137115, -90.12871863)"
"A0350818","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3692615","522776","2018-01-03T20:10:50.000",,,"2018-01-03T20:10:50.000","NAT","Necessary Action Taken","N","4I04","024XX Lauradale Dr","70114","4","(29.93111125, -90.03328548)"
"A0329818","94","DISCHARGING FIREARM","2B","94","DISCHARGING FIREARM","2B","3685450","540418","2018-01-03T16:35:51.000","2018-01-03T16:36:12.000","2018-01-03T16:35:51.000","2018-01-03T16:36:35.000","NAT","Necessary Action Taken","Y","5L01","N Miro St & Mandeville St","70117","5","(29.97984194, -90.05528321)"
"A0336518","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","2A","3683878","532883","2018-01-03T17:31:58.000","2018-01-03T17:37:16.000","2018-01-03T17:47:09.000","2018-01-03T17:58:39.000","GOA","GONE ON ARRIVAL","N","8E03","010XX Decatur St","70116","8","(29.95917297, -90.06051055)"
"A0316118","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3681496","530492","2018-01-03T14:56:10.000",,"2018-01-03T14:56:10.000","2018-01-03T14:59:40.000","NAT","Necessary Action Taken","Y","8C01","Canal St & Chartres St","70130","8","(29.95267036, -90.06811828)"
"A0359518","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3671065","553866","2018-01-03T22:06:27.000","2018-01-03T22:06:36.000","2018-01-03T22:08:49.000","2018-01-03T23:05:58.000","NAT","Necessary Action Taken","N","3J04","070XX General Haig St","70124","3","(30.01725434, -90.10025825)"
"A0322418","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3680961","534842","2018-01-03T15:44:14.000",,"2018-01-03T15:44:14.000","2018-01-03T16:06:07.000","NAT","Necessary Action Taken","Y","1F01","009XX N Villere St","70116","1","(29.96464849, -90.06965517)"
"A0362018","21","COMPLAINT OTHER","2A","21","COMPLAINT OTHER","1H","3684923","534079","2018-01-03T22:36:29.000","2018-01-03T22:39:37.000","2018-01-03T22:49:20.000","2018-01-03T22:51:28.000","NAT","Necessary Action Taken","N","8F01","021XX Decatur St","70116","8","(29.96242883, -90.05716858)"
"A0279818","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3665384","521098","2018-01-03T08:56:00.000","2018-01-03T08:58:23.000",,"2018-01-03T08:59:56.000","VOI","VOID","N","2F02","013XX State St","70115","2","(29.92731987, -90.11930462)"
"A0341018","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3669965","539748","2018-01-03T18:12:12.000","2018-01-03T18:13:35.000","2018-01-03T18:22:10.000","2018-01-03T18:29:53.000","GOA","GONE ON ARRIVAL","N","3H01","Iberville St & N Murat St","70119","3","(29.97846614, -90.10421275)"
"A0331118","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3677759","557122","2018-01-03T16:45:48.000","2018-01-03T16:49:38.000","2018-01-03T16:55:16.000","2018-01-03T18:04:57.000","GOA","GONE ON ARRIVAL","N","3O01","Lakeshore Dr & Paris Ave","70122","3","(30.0260067, -90.07899623)"
"A0297518","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3692978","529591","2018-01-03T11:54:32.000",,"2018-01-03T11:54:32.000","2018-01-03T12:19:12.000","NAT","Necessary Action Taken","Y","4H02","024XX Sanctuary Dr","70114","4","(29.94983828, -90.03189416)"
"A0342818","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3670607","539613","2018-01-03T18:30:50.000","2018-01-03T18:32:07.000","2018-01-03T18:39:57.000","2018-01-03T22:56:13.000","NAT","Necessary Action Taken","N","3H01","043XX Bienville St","70119","3","(29.97807733, -90.10219169)"
"A0356518","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3678767","529789","2018-01-03T21:13:53.000","2018-01-03T21:17:00.000","2018-01-03T21:24:41.000","2018-01-03T21:57:09.000","NAT","Necessary Action Taken","N","8J01","012XX Poydras St","70113","8","(29.95082137, -90.07675856)"
"A0274018","18DE","DIRECTED TRAFFIC ENFORCEMENT","1G","18DE","DIRECTED TRAFFIC ENFORCEMENT","1G","3679971","526677","2018-01-03T07:21:33.000","2018-01-03T07:21:33.000","2018-01-03T07:21:42.000","2018-01-03T10:23:17.000","NAT","Necessary Action Taken","N","6E04","Saint Charles Ave & Calliope St","70130","6","(29.94222544, -90.07306622)"
"A0313018","64A","HOLD UP ALARM","1A","64A","HOLD UP ALARM","2B","3696534","537053","2018-01-03T14:23:51.000","2018-01-03T15:13:11.000","2018-01-03T15:17:53.000","2018-01-03T15:28:57.000","NAT","Necessary Action Taken","N","5I01","018XX Tennessee St","70117","5","(29.97024568, -90.0203969)"
"A0291418","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3671701","531936","2018-01-03T11:01:43.000","2018-01-03T11:01:43.000",,"2018-01-03T11:52:24.000","NAT","Necessary Action Taken","N","6N02","042XX Earhart Blvd","70125","6","(29.95693611, -90.09899781)"
"A0353518","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3674830","527331","2018-01-03T20:41:13.000",,"2018-01-03T20:41:13.000","2018-01-03T21:02:38.000","NAT","Necessary Action Taken","Y","6I03","Willow St & Jackson Ave",,"6","(29.94417858, -90.08927315)"
"A0282618","17F","FUGITIVE ATTACHMENT","1G","17F","FUGITIVE ATTACHMENT","1G","3682512","534259","2018-01-03T09:21:43.000",,"2018-01-03T09:21:43.000","2018-01-03T11:04:45.000","RTF","REPORT TO FOLLOW","Y","8E02","010XX Burgundy St","70116","8","(29.96299727, -90.06477618)"
