"o_c","casenumber","propertyaddress","casehistory","hearingdate","hearingtime","judgment","prevhearing","prevhearingstat","caseestablished","inspected","inspectionresult","councildistrict","geoaddress","city","state","zip","geopin","xpos","ypos","caseid","hashid","lastupload"
"Open","19-05246-MPM","2830 S ROMAN ST","Reset Hearing","2021-08-02T10:00:38.000","2021-08-02T10:00:38.000","Result Pending","2019-09-30T10:00:00.000","Guilty","2019-05-23T10:32:35.000","2021-05-18T14:11:38.000","Violation: No WIP","B","2830 S Roman St","New Orleans","LA","70125","41039385","3672548.77","527137.94","253921","e19da86c6fbc1e1ed2c45ab8fa66af54","2021-06-23T23:21:31.000"
"Open","17-10140-MPM","4969 N RAMPART ST","Reset Hearing","2021-06-22T16:30:00.000","2021-06-22T16:30:00.000","Result Pending","2018-08-21T09:00:00.000","Guilty","2017-08-02T11:11:14.000","2017-10-09T00:00:00.000","Violation: No WIP","E","4969 N Rampart St","New Orleans","LA","70117","41125286","3695819.56","533911.94","231879","e1b2f8eb07594125b9e155a249320b58","2021-06-23T23:21:31.000"
"Closed","13-00997-PNBL","5215 MANDEVILLE ST","Initial Hearing","2014-08-14T10:30:00.000","2014-08-14T10:30:00.000","Guilty",,,"2013-02-28T15:07:31.000","2013-03-01T00:00:00.000","Violation: No WIP","D","5215 Mandeville St","New Orleans","LA","70122","41088044","3684646.22","552206.11","173860","ab72cf2c046c2a06bab88ed438eb00fe","2020-10-06T23:17:51.000"
"Closed","13-06465-PNBL","4930 PECAN ST","Initial Hearing","2014-07-01T13:45:00.000","2014-07-01T13:45:00.000","Guilty",,,"2013-08-08T12:22:17.000","2013-08-09T00:00:00.000","Violation: No WIP","E","4930 Pecan St","New Orleans","LA","70126","41091939","3701637.26","555271.43","179330","fb2a60e847e2f547fca78bce97090f74","2020-10-07T23:17:55.000"
"Closed","17-07098-MPM","3445 METROPOLITAN ST/5113001 METROPOLITAN ST","Reset Hearing","2021-10-28T13:45:00.000","2021-10-28T13:45:00.000","Guilty","2021-09-02T13:45:00.000","Reset: Office Closure","2017-06-13T13:17:54.000","2019-09-24T01:00:00.000","Violation: No WIP","D","3445 Metropolitan St","New Orleans","LA","70126","41220212","3691707.45","545274.34","228836","2749371b78e430ee0168342a8e43b978","2022-01-12T23:18:37.000"
"Closed","19-03543-MPM","11700 MORRISON RD","Reset Hearing","2021-10-19T14:15:00.000","2021-10-19T14:15:00.000","Guilty","2021-08-31T11:00:00.000","Reset: Office Closure","2019-04-29T10:46:22.000","2019-07-18T00:00:00.000","Violation: No WIP","E","11700 Morrison Rd","New Orleans","LA","70128","41112113","3713226.47","566298.78","252218","d4c1caf3ff0694853a0063619298b58a","2022-01-12T23:18:37.000"
"Open","18-10377-MPM","4437 GAWAIN DR","Initial Hearing","2022-03-30T15:15:00.000","2022-03-30T15:15:00.000","Reset: Office Closure",,,"2018-10-10T12:33:07.000","2018-12-17T00:00:00.000","Violation: No WIP","E","4437 Gawain Dr","New Orleans","LA","70127","41215079","3707301.31","553665.66","246456","9e93f35400c82fd9e8cea5b89666c89e","2022-04-27T23:19:23.000"
"Open","21-08468-MPM","2105 GENERAL MEYER AVE","Initial Hearing","2022-03-30T15:00:00.000","2022-03-30T15:00:00.000","Guilty: Abated",,,"2021-11-19T10:47:21.000","2021-12-14T00:00:00.000","Violation: No WIP","C","2105 General Meyer Ave","New Orleans","LA","70114","41006596","3691931.97","527712.24","272772","a0c76bdc868bd13b548fc39f5c683f1d","2022-04-27T23:19:23.000"
"Open","21-06411-MPM","3223 HAMILTON ST","Initial Hearing","2022-03-30T13:15:00.000","2022-03-30T13:15:00.000","Reset: Insufficient Notice",,,"2021-08-09T11:55:24.000","2021-08-09T11:55:00.000","Violation: No WIP","A","3223 Hamilton St","New Orleans","LA","70118","41029790","3664317.76","536152.99","270715","37db21839bf61fae889cff3765912f65","2022-04-27T23:19:23.000"
"Open","21-05761-MPM","4307 WALMSLEY AVE","Initial Hearing","2022-03-30T12:45:00.000","2022-03-30T12:45:00.000","Reset: Insufficient Notice",,,"2021-07-13T16:52:46.000","2021-07-20T00:00:00.000","Violation: No WIP","B","4307 Walmsley Ave","New Orleans","LA","70125","41045039","3669790.37","529995.43","270065","9d0edbd113233c7281c1280c168164b9","2022-04-27T23:19:23.000"
"Open","21-05875-MPM","2530 DREUX AVE","Initial Hearing","2022-03-30T11:45:00.000","2022-03-30T11:45:00.000","Guilty",,,"2021-07-16T14:05:55.000","2021-07-23T00:00:00.000","Violation: No WIP","D","2530 Dreux Ave","New Orleans","LA","70122","41086926","3686313.33","552124.84","270179","43b929d4d42f2d95809aa167f7d96887","2022-04-27T23:19:23.000"
"Open","21-06333-MPM","4204 HOLLYGROVE ST","Initial Hearing","2022-03-30T11:45:00.000","2022-03-30T11:45:00.000","Reset: Insufficient Notice",,,"2021-08-05T10:49:46.000","2021-08-05T10:45:00.000","Violation: No WIP","A","4204 Hollygrove St","New Orleans","LA","70118","41023800","3666765.16","538495.62","270637","33f597140dc1b30e260dff2ba62b88a9","2022-04-27T23:19:23.000"
"Closed","ENVHADJ-981308HB","929 N. VILLERE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-12-03T00:00:00.000","Complete"," ","931 N Villere St","New Orleans","LA","70116","41018913","3680853.97089","534997.17632","24287","392ba5ec147fc2227fb55cac0dec3afe","2021-10-04T23:18:19.000"
"Closed","ENVHADJ-981711","929 N. VILLERE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-12-29T00:00:00.000","Complete"," ","931 N Villere St","New Orleans","LA","70116","41018913","3680853.97089","534997.17632","24736","5e4d3b9b045fb5f2573f50fc9a0fa9bc","2021-10-04T23:18:19.000"
"Closed","ENVHADJ-20004051EH","929 N. VILLERE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2000-07-13T00:00:00.000","Complete"," ","931 N Villere St","New Orleans","LA","70116","41018913","3680853.97089","534997.17632","36753","1f76425da8b8c3f155c6e97282c081f8","2021-10-04T23:18:19.000"
"Closed","ENVHADJ-20015499HD","929 N. VILLERE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2001-08-30T00:00:00.000","Complete"," ","931 N Villere St","New Orleans","LA","70116","41018913","3680853.97089","534997.17632","44236","15ced14dc98a09039f0bd2663dba4132","2021-10-04T23:18:19.000"
"Open","21-05748-MPM","5124 N JOHNSON ST","Initial Hearing","2022-03-30T11:30:00.000","2022-03-30T11:30:00.000","Guilty",,,"2021-07-13T15:49:23.000","2021-08-06T00:00:00.000","Violation: No WIP","E","5124 N Johnson St","New Orleans","LA","70117","41184319","3697428.05","537451.99","270052","9eb6b983332638fb3d0b44c9f7376602","2022-04-27T23:19:23.000"
"Closed","20-21965-MPM","518-520 BURGUNDY ST","Initial Hearing","2020-12-17T13:15:00.000","2020-12-17T13:15:00.000","Guilty",,,"2020-10-09T10:37:47.000","2020-10-09T00:00:00.000","Violation: No WIP","C","518 Burgundy St","New Orleans","LA","70112","41023114","3681353.53","532627.33","262585","18e7fbb9c2008c1aba8d0d54c9c0bdb4","2021-03-08T23:18:25.000"
"Open","19-03148-MPM","1415 EGANIA ST","Initial Hearing","2020-10-08T09:00:00.000","2020-10-08T09:00:00.000","Guilty: Abated",,,"2019-04-25T09:04:21.000","2019-04-16T00:00:00.000","Violation: No WIP","E","1415 Egania St","New Orleans","LA","70117","41124724","3697228.69","535287.35","251823","29790e82e2dc92a8310e82dfeca2acd3","2020-10-08T23:17:37.000"
"Open","19-07446-MPM","1704-1708 GENTILLY BLVD","Reset Hearing","2020-10-22T14:45:00.000","2020-10-22T14:45:00.000","Guilty","2019-08-27T09:30:00.000","Guilty","2019-07-18T14:18:05.000","2019-07-18T00:00:00.000","Violation: No WIP","D","1706 Gentilly Blvd","New Orleans","LA","70119","41080863","3678661.31","541539.73","256121","198f5f280b1df4520d70252be7b36685","2021-03-08T23:18:25.000"
"Open","19-03036-MPM","1228-1230 FORSTALL ST","Reset Hearing","2020-08-04T10:30:00.000","2020-08-04T10:30:00.000","Guilty","2019-12-17T09:15:00.000","Reset: Office Closure","2019-04-24T08:19:56.000","2019-04-16T00:00:00.000","Violation: No WIP","E","1230 Forstall St","New Orleans","LA","70117","41124727","3696382.43","534824.3","251711","8ea002d5576932c57dfde7d8538a13c0","2021-03-08T23:18:25.000"
"Closed","ENVHADJ-20022991HD","929 N. VILLERE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2002-05-06T00:00:00.000","Complete"," ","931 N Villere St","New Orleans","LA","70116","41018913","3680853.97089","534997.17632","47629","03fda4bcd3624f4a001989a1dbc72f9c","2021-10-04T23:18:19.000"
"Open","21-06972-MPM","3519 JOLIET ST","Initial Hearing","2022-03-30T11:30:00.000","2022-03-30T11:30:00.000","Reset: Insufficient Notice",,,"2021-08-24T11:45:36.000","2021-08-24T11:45:00.000","Violation: No WIP","A","3519 Joliet St","New Orleans","LA","70118","41029914","3666554.96","535472.01","271276","5b4dfcce544d2fa9cb54f010a2d96cf5","2022-04-27T23:19:23.000"
"Closed","ENVHADJ-20022992HD","929 N. VILLERE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2002-05-07T00:00:00.000","Complete"," ","931 N Villere St","New Orleans","LA","70116","41018913","3680853.97089","534997.17632","47630","9c10581945fb65a95cc7ac5666792c39","2021-10-04T23:18:19.000"
"Open","21-05066-MPM","1736 ST ANTHONY ST","Initial Hearing","2022-03-30T11:15:00.000","2022-03-30T11:15:00.000","Guilty",,,"2021-06-17T11:20:29.000","2021-06-17T11:20:00.000","Violation: No WIP","D","1736 St Anthony St","New Orleans","LA","70116","41072282","3683281.99","538695.8","269370","c7d47a611d11035bb4b7fdd426efda3b","2022-04-27T23:19:23.000"
"Open","21-06891-MPM","8328-8330 OLEANDER ST","Initial Hearing","2022-03-30T11:15:00.000","2022-03-30T11:15:00.000","Guilty: Abated",,,"2021-08-23T09:58:23.000","2021-08-23T09:55:00.000","Violation: No WIP","A","8328 Oleander St","New Orleans","LA","70118","41028101","3666050.78","534262.33","271195","5dab1b90ea3bc1d3aa53d365e4fd3c74","2022-04-27T23:19:23.000"
"Closed","19-02326-MPM","1683-1685 ST THOMAS ST","Initial Hearing","2019-11-05T10:15:00.000","2019-11-05T10:15:00.000","Guilty: Abated",,,"2019-04-04T15:09:33.000","2019-04-10T00:00:00.000","Violation: No WIP","B","1685 St Thomas St","New Orleans","LA","70130","41145742","3681332.5","522075.6","251001","ae4ad0fac07cc647c83a6be508b7da41","2021-03-08T23:18:25.000"
"Open","20-22510-MPM","1629 WASHINGTON AVE","Initial Hearing","2022-03-30T10:30:00.000","2022-03-30T10:30:00.000","Reset: Insufficient Notice",,,"2020-11-05T09:26:51.000","2021-05-26T00:00:00.000","Violation: No WIP","B","1629 Washington Ave","New Orleans","LA","70130","41038321","3675778.63","522833.7","263130","ff8e84cfb3a40befef2130e8a51ffcbd","2022-04-27T23:19:23.000"
"Open","19-11330-MPM","7819-7825 ST CHARLES AVE","Initial Hearing","2020-01-07T10:45:16.000","2020-01-07T10:45:16.000","Result Pending",,,"2019-11-22T15:36:11.000","2019-12-03T00:00:00.000","Violation: No WIP","A","7819 St Charles Ave","New Orleans","LA","70118","41142046","3661308.9","526246.05","260005","6610803f9b3447f57ada122cad190f9e","2020-06-01T12:19:21.000"
"Closed","ENVHADJ-984140SZ","2432 LOUISIANA AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1998-08-07T00:00:00.000","Complete"," ","3404 Freret St","New Orleans","LA","70115","41053355","3672867.94259","524386.53567","27670","5713fe80c3a111c17d6525abe91adcdf","2022-01-12T23:18:37.000"
"Closed","ENVHADJ-20022993HD","929 N. VILLERE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2002-05-08T00:00:00.000","Complete"," ","931 N Villere St","New Orleans","LA","70116","41018913","3680853.97089","534997.17632","47631","d66aee39843c583546ff882cbbe43cc4","2021-10-04T23:18:19.000"
"Open","12-08350-PNBL","2221 REYNES ST","Initial Hearing","2013-10-01T13:45:00.000","2013-10-01T13:45:00.000","Guilty: Public Nuisance Blight",,,"2012-08-01T14:37:46.000","2012-08-02T09:00:00.000","Violation: No WIP","E","2221 Reynes St","New Orleans","LA","70117","41119749","3697285.20597","538542.85465","168262","6a614553210e81f7737da47e40eb63d1","2014-01-22T02:32:43.000"
"Closed","ENVHADJ-984727SN","2438 LOUISIANA AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1998-11-04T00:00:00.000","Complete"," ","3404 Freret St","New Orleans","LA","70115","41053355","3672867.94259","524386.53567","28317","46c95f6c521ba14f028af0a68714ded4","2022-01-12T23:18:37.000"
"Closed","ENVHADJ-984728SN","2438 LOUISIANA AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Dismissed",,,"2009-04-10T15:52:46.000","1998-11-04T00:00:00.000","Complete"," ","3404 Freret St","New Orleans","LA","70115","41053355","3672867.94259","524386.53567","28318","36de2f432cb3e8cc1c2e8f838de43498","2022-01-12T23:18:37.000"
"Closed","19-05956-MPM","2604 REYNES ST","Initial Hearing","2020-09-29T13:15:00.000","2020-09-29T13:15:00.000","Guilty: Abated",,,"2019-06-06T08:28:54.000","2019-05-29T00:00:00.000","Violation: No WIP","E","2604 Reynes St","New Orleans","LA","70117","41119780","3697525.54","539980.08","254631","6c1f34fe0f276097bb5a153eeea8bd4f","2020-11-02T23:18:00.000"
"Closed","ENVHADJ-20091018EH","3004 CANAL ST.","Initial Hearing","2009-05-14T00:00:00.000","2009-05-14T00:00:00.000","Found Guilty",,,"2009-04-10T15:52:46.000","2009-02-26T00:00:00.000","Complete"," ","3004 Canal St","New Orleans","LA","70119","41034154","3674226.79","535810.1","67326","df5d9d7c1d5ddfad251a3cd866c0615e","2020-11-02T23:18:00.000"
"Open","18-11327-MPM","1215-1217 ANDRY ST","Initial Hearing","2019-09-17T09:15:00.000","2019-09-17T09:15:00.000","Guilty: Abated",,,"2018-11-05T08:44:21.000","2019-01-18T00:00:00.000","Violation: No WIP","E","1215 Andry St","New Orleans","LA","70117","41127003","3697341.15","534463.43","247407","7c8844b2a61be2a67a50cdfed398088c","2021-03-08T23:18:25.000"
"Closed","ENVHADJ-20022994HD","929 N. VILLERE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2002-05-09T00:00:00.000","Complete"," ","931 N Villere St","New Orleans","LA","70116","41018913","3680853.97089","534997.17632","47632","12525bd360773baecdd4c55c076f5bbb","2021-10-04T23:18:19.000"
"Closed","15-09786-MPM","709-711 VALENCE ST","Reset Hearing","2016-02-22T09:00:00.000","2016-02-22T09:00:00.000","Guilty","2015-11-19T09:15:00.000","Reset: Work In Progress","2015-10-28T14:50:03.000","2015-10-28T00:00:00.000","Violation: No WIP","B","709 Valence St","New Orleans","LA","70115","41054106","3670086.3933","518048.82504","205995","fa504e1ab46502c8da7bf751402d2abd","2016-09-26T23:56:41.000"
"Open","18-08628-MPM","1901-1903 ROSARY DR","Initial Hearing","2019-09-10T09:45:00.000","2019-09-10T09:45:00.000","Guilty",,,"2018-08-30T10:21:05.000","2019-01-07T10:30:00.000","Violation: No WIP","D","1903 Rosary Dr","New Orleans","LA","70122","41083169","3681512.64","555134.79","244707","b9a9b8a1da9b51b05cd4ccd3b49cb7c2","2021-03-08T23:18:25.000"
"Open","20-23008-MPM","1409 FRENCHMEN ST","Initial Hearing","2022-03-30T10:30:00.000","2022-03-30T10:30:00.000","Guilty",,,"2020-11-24T10:48:34.000","2020-12-19T00:00:00.000","Violation: No WIP","C","1409 Frenchmen St","New Orleans","LA","70116","41065737","3684537.48","537477.47","263628","2d768806c8b0d843e50d876f88cfc212","2022-04-27T23:19:23.000"
"Closed","ENVHADJ-20031204EH","2432 LOUISIANA AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2003-02-20T00:00:00.000","Complete","B","3404 Freret St","New Orleans","LA","70115","41053355","3672867.94259","524386.53567","50384","1df6eb43821df00f6a82cb8c20f281de","2022-01-12T23:18:37.000"
"Open","13-04715-PNBL","2026 ALVAR ST","Initial Hearing","2013-10-01T10:00:00.000","2013-10-01T10:00:00.000","Guilty: Public Nuisance",,,"2013-06-25T10:05:29.000","2013-07-17T00:00:00.000","Violation: No WIP","D","2026 Alvar St","New Orleans","LA","70117","41066627","3692301.63042","538995.66285","177580","2e0ff7a7601c5554885f6303be33d6ec","2014-01-22T02:32:43.000"
"Open","HCEC-12-00827","1711 LESSEPS ST","Initial Hearing","2013-10-01T09:30:00.000","2013-10-01T09:30:00.000","Guilty: Public Nuisance",,,"2012-04-25T16:22:21.000","2013-08-06T00:00:00.000","Violation: No WIP","D","1711 Lesseps St","New Orleans","LA","70117","41067015","3693358.54101","537409.26131","164492","ce43818ed8cbb92eb02dced73d7e373e","2014-01-22T02:32:43.000"
"Closed","ENVHADJ-2008852P","2432 LOUISIANA AVE./3404 FRERET ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2008-05-02T00:00:00.000","Complete"," ","3404 Freret St","New Orleans","LA","70115","41053355","3672867.94336","524386.53662","67139","d9fde26cba155a24a22f203bcadf5336","2022-01-12T23:18:37.000"
"Closed","18-06943-MPM","223 WESTPARK CT","Initial Hearing","2020-09-24T11:30:00.000","2020-09-24T11:30:00.000","Guilty",,,"2018-07-26T16:33:10.000","2018-08-22T12:00:00.000","Violation: No WIP","C","223 Westpark Ct","New Orleans","LA","70114","41138923","3695895.15","522426.6","243022","e103887eec77108fa608041b272eac29","2020-10-09T23:17:36.000"
"Open","13-04571-PNBL","3412 ROGER WILLIAMS ST","Initial Hearing","2013-10-01T09:15:00.000","2013-10-01T09:15:00.000","Guilty: Public Nuisance",,,"2013-06-20T10:12:16.000","2013-07-15T00:00:00.000","Violation: No WIP","A","3412 Roger Williams St","New Orleans","LA","70119","41079711","3676705.41024","543885.01095","177436","ca184b90eda2cda951849ae8a1464de6","2014-01-22T02:32:43.000"
"Closed","18-04720-MPM","142 WESTPARK CT","Initial Hearing","2020-09-17T13:15:00.000","2020-09-17T13:15:00.000","Guilty: Abated",,,"2018-06-05T13:05:58.000","2018-06-13T11:50:00.000","Violation: No WIP","C","142 Westpark Ct","New Orleans","LA","70114","41138909","3695887.73","522081.79","240799","267d21185adf652a38e208c970d0afd5","2020-10-09T23:17:36.000"
"Open","13-02321-PNBL","2125-2127 ROBIN ST","Initial Hearing","2013-10-01T09:00:00.000","2013-10-01T09:00:00.000","Guilty: Public Nuisance",,,"2013-04-12T09:10:52.000","2013-05-23T00:00:00.000","Violation: No WIP","D","2125 Robin St","New Orleans","LA","70122","41106315","3683194.48955","551895.15214","175184","3618aeeef2ddfe138d6103a990428bb8","2014-01-22T02:32:43.000"
"Closed","15-09786-MPM","709-711 VALENCE ST","Initial Hearing","2015-11-19T09:15:00.000","2015-11-19T09:15:00.000","Reset: Work In Progress",,,"2015-10-28T14:50:03.000","2015-10-28T00:00:00.000","Violation: No WIP","B","709 Valence St","New Orleans","LA","70115","41054106","3670086.3933","518048.82504","205995","1a081aa923b4d342ce9da9a850de5a49","2016-09-26T23:56:41.000"
"Open","CEHB-12-0971","4418 PRENTISS AVE","Reset Hearing","2013-09-30T10:30:00.000","2013-09-30T10:30:00.000","Guilty: Public Nuisance","2013-08-29T14:00:00.000","Reset: Work In Progress","2012-04-03T09:51:38.000","2012-04-03T09:51:32.000","Violation Unoccupied","D","4418 Prentiss Ave","New Orleans","LA","70126","41086266","3690141.84981","554006.51035","163812","c8d6d0b5f39511493596bf728b67f4cf","2014-01-22T02:32:43.000"
"Closed","ENVHADJ-20022995HD","929 N. VILLERE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2002-05-10T00:00:00.000","Complete"," ","931 N Villere St","New Orleans","LA","70116","41018913","3680853.97089","534997.17632","47633","5e4d7872c1526b6280d33d5688d49e6c","2021-10-04T23:18:19.000"
"Closed","18-12396-MPM","7718 MERCIER ST","Reset Hearing","2019-08-19T09:15:00.000","2019-08-19T09:15:00.000","Guilty: Abated","2019-06-24T09:00:00.000","Reset: Work In Progress","2018-12-18T07:05:49.000","2018-12-18T00:00:00.000","Violation: No WIP","E","7718 Mercier St","New Orleans","LA","70128","41114352","3711190.63","566805.66","248476","1275c77db70b24dbadc5519d59413c96","2020-10-09T23:17:36.000"
"Open","21-06410-MPM","9119 FORSHEY ST","Initial Hearing","2022-03-30T10:30:00.000","2022-03-30T10:30:00.000","Reset: Insufficient Notice",,,"2021-08-09T11:48:03.000","2021-08-09T11:45:00.000","Violation: No WIP","A","9119 Forshey St","New Orleans","LA","70118","41152811","3664290.73","536454.67","270714","0d1d7bfa6790d0bf085232a185e57663","2022-04-27T23:19:23.000"
