"o_c","caseno","location","stage","keystatus","statdate","casefiled","initinspection","initinspresult","prevhearingdate","prevhearingresult","nexthearingdate","lastpermit","permitfiling","permittype","permitstatus","unpaidfees","geoaddress","city","state","zipcode","geopin","xpos","ypos","longitude","latitude","caseid","pointlocation"
"Open","22-01673-MPM","2232 Arts St","2 - Title Research","The property was inspected on 05/23/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-05-23T00:00:00.000","2022-04-28T07:44:19.000","2022-05-23T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","2232 Arts St","New Orleans","LA","70117","41065516","3686821.95","540793.4","-90.05093784236038","29.98083164105186","274911",
"Open","20-22277-MPM","2423 Aubry St","2 - Title Research","The property was inspected on 11/14/2020 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2020-11-14T00:00:00.000","2020-10-20T10:05:28.000","2020-11-14T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","2423 Aubry St","New Orleans","LA","70119","41185491","3680467.49","540538.28","-90.07101690354928","29.98032416799709","262897","POINT (-90.07101690354928 29.98032416799709)"
"Open","22-03438-MPM","2309 Bartholomew St","2 - Title Research","The property was inspected on 07/12/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-07-12T00:00:00.000","2022-07-12T09:14:46.000","2022-07-12T00:00:00.000","Violation: No WIP",,,,"06OCC-05183","2006-09-17T00:00:00.000","CO No Work","Certificate of Occupancy - Issued No Meter","0.0","2309 Bartholomew St","New Orleans","LA","70117","41062564","3692991.41","539886.55","-90.031484586793","29.978146830859405","278677",
"Open","21-08830-MPM","909-911 Belleville St","2 - Title Research","The property was inspected on 12/21/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-12-21T00:00:00.000","2021-12-20T16:02:05.000","2021-12-21T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","909 Belleville St","New Orleans","LA","70114","41129352","3687734.48","528241.94","-90.04850019487051","29.946291374416028","273134",
"Open","18-01714-MPM","2012 Clouet St","2 - Title Research","The property was inspected on 01/17/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-01-17T14:18:00.000","2018-03-12T12:08:53.000","2019-01-17T14:18:00.000","Violation: No WIP",,,,"17-12795-DEMO","2017-04-12T15:44:30.000","Demolition","VOIDED - Applicant Withdrew Permit","0.0","2012 Clouet St","New Orleans","LA","70117","41070029","3689810.78","539527.76","-90.04154289367618","29.97725926584611","237790","POINT (-90.04154289367618 29.97725926584611)"
"Open","22-00508-MPM","1925-1927 N Derbigny St","2 - Title Research","The property was inspected on 02/07/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-02-07T00:00:00.000","2022-02-07T15:48:33.000","2022-02-07T00:00:00.000","Violation: No WIP",,,,"11BLD-06583","2011-09-21T00:00:00.000","Demolition","Certificate of Occupancy","0.0","1925 N Derbigny St","New Orleans","LA","70116","41064466","3683925.49","538468.37","-90.06016772422957","29.97452743793576","273743",
"Open","21-08083-MPM","1944 Benefit St","2 - Title Research","The property was inspected on 01/26/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-01-26T00:00:00.000","2021-10-25T11:26:40.000","2022-01-26T00:00:00.000","Violation: No WIP",,,,"21-32330-DEMI","2021-11-17T21:17:16.000","Interior Demolition","VOIDED - Applicant Withdrew Permit","0.0","1944 Benefit St","New Orleans","LA","70122","41075458","3682539.91","544166.17","-90.06434442664295","29.99023664982163","272387","POINT (-90.06434442664295 29.99023664982163)"
"Open","21-08505-MPM","1320 N Broad St","2 - Title Research","The property was inspected on 12/17/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-12-17T00:00:00.000","2021-11-22T12:34:45.000","2021-12-17T00:00:00.000","Violation: No WIP",,,,"21-26005-ECOA","2021-09-16T13:20:42.000","Change of Address","Permit Issued","0.0","1320 N Broad St","New Orleans","LA","70119","41017373","3678196.4","538820.42","-90.07824940499019","29.97566924541486","272809",
"Open","22-00665-MPM","2000 N Broad St","2 - Title Research","The property was inspected on 03/11/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-03-11T00:00:00.000","2022-02-14T11:39:21.000","2022-03-11T00:00:00.000","Violation: No WIP",,,,"22-25828-EVAC","2022-08-26T08:29:42.000","Electrical Vacancy","Application Review","0.0","2000 N Broad St","New Orleans","LA","70119","41075390","3680582.43","541927.95","-90.07060550516587","29.984141793479953","273900",
"Open","22-02797-MPM","5543-5585 Bundy Rd","2 - Title Research","The property was inspected on 07/09/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-07-09T00:00:00.000","2022-06-14T09:50:06.000","2022-07-09T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","5555 Bundy Rd","New Orleans","LA","70127","41098938","3709089.3","557806.94","-89.97997369360702","30.02690833820899","276037",
"Open","17-11650-MPM","3623 Camp St","2 - Title Research","The property was inspected on 10/05/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-10-05T00:00:00.000","2017-09-13T13:32:11.000","2017-10-05T00:00:00.000","Violation: No WIP",,,,"19-11548-FGAS","2019-04-11T10:09:45.000","Mechanical Fuel Gas","Certificate of Completion","0.0","3623 Camp St","New Orleans","LA","70115","41046640","3673843.13","519622.67","-90.09265476849545","29.923012171970083","233390","POINT (-90.09265476849545 29.923012171970083)"
"Open","22-00587-MPM","22 Carriage Ln","2 - Title Research","The property was inspected on 04/28/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-04-28T00:00:00.000","2022-02-09T10:29:04.000","2022-04-28T00:00:00.000","Violation: No WIP",,,,"21-20150-EVAC","2021-07-13T10:40:39.000","Electrical Vacancy","Meter Release","0.0","22 Carriage Ln","New Orleans","LA","70114","41004752","3695786.11","519962.79","-90.02337736155575","29.923275851510535","273822",
"Open","22-00677-MPM","1014 N Carrollton Ave","2 - Title Research","The property was inspected on 09/02/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-09-02T00:00:00.000","2022-02-15T07:45:26.000","2022-09-02T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","1014 N Carrollton Ave","New Orleans","LA","70119","41021621","3673787.3","541102.29","-90.09209652483685","29.98207566458665","273913",
"Open","22-02436-MPM","1823 Charbonnet St","2 - Title Research","The property was inspected on 06/27/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-06-27T00:00:00.000","2022-06-02T08:54:17.000","2022-06-27T00:00:00.000","Violation: No WIP",,,,"06BLD-05518","2006-08-31T00:00:00.000","Demolition","Certificate of Occupancy - Issued No Meter","0.0","1823 Charbonnet St","New Orleans","LA","70117","41121100","3699408.82","536388.18","-90.01134371962715","29.96832553558467","275676",
"Open","18-05492-MPM","5001 Charmes Ct","2 - Title Research","The property was inspected on 08/08/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-08-08T00:00:00.000","2018-06-22T09:55:10.000","2018-08-08T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","5001 Charmes Ct","New Orleans","LA","70129","41117092","3726456.51","561790.37","-89.9249411451732","30.037285682975586","241571","POINT (-89.9249411451732 30.037285682975586)"
"Open","21-08818-MPM","8127 Chef Menteur Hwy","2 - Title Research","The property was inspected on 01/18/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-01-18T00:00:00.000","2021-12-20T14:21:29.000","2022-01-18T00:00:00.000","Violation: No WIP",,,,"18-07006-SERV","2018-02-28T14:00:46.000","Electrical Service / Circuit / Feeder","Meter Release","0.0","8127 Chef Menteur Hwy","New Orleans","LA","70126","41099352","3705576.39","553070.86","-89.99124933624793","30.013999566407072","273122",
"Open","21-08813-MPM","8520 Chef Menteur Hwy Apt 202","2 - Title Research","The property was inspected on 07/12/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-07-12T00:00:00.000","2021-12-17T13:03:14.000","2022-07-12T00:00:00.000","Violation: No WIP",,,,"19-27832-HDLC","2019-10-21T10:17:16.000","HDLC COA","Permit not required","0.0","8520 Chef Menteur Hwy","New Orleans","LA","70127","41180931","3706858.95","553121.21","-89.98719526427695","30.014096641688322","273117",
"Open","19-06797-MPM","2506 Choctaw Ct","2 - Title Research","The property was inspected on 06/24/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-06-24T00:00:00.000","2019-06-24T09:49:14.000","2019-06-24T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","2506 Choctaw Ct","New Orleans","LA","70117","41121178","3698834.98","539299.07","-90.01304999959771","29.97634762551179","255472","POINT (-90.01304999959771 29.97634762551179)"
"Open","19-06799-MPM","2510 Choctaw Ct","2 - Title Research","The property was inspected on 06/24/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-06-24T00:00:00.000","2019-06-24T09:52:27.000","2019-06-24T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","2510 Choctaw Ct","New Orleans","LA","70117","41121179","3698839.98","539331.57","-90.01303302546808","29.976436830329686","255474","POINT (-90.01303302546808 29.976436830329686)"
"Open","21-06599-MPM","1320 S Claiborne Ave","2 - Title Research","The property was inspected on 09/06/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-09-06T00:00:00.000","2021-08-12T13:13:08.000","2021-09-06T00:00:00.000","Violation: No WIP",,,,"21-35491-SERV","2021-12-23T10:13:27.000","Electrical Service / Circuit / Feeder","Meter Release","0.0","1320 S Claiborne Ave","New Orleans","LA","70113","41206412","3675503.36","528477.26","-90.08711006857706","29.947309869737857","270903","POINT (-90.08711006857706 29.947309869737857)"
"Open","22-00036-MPM","1650 N Claiborne Ave","2 - Title Research","The property was inspected on 01/31/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-01-31T00:00:00.000","2022-01-06T09:50:47.000","2022-01-31T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","1650 N Claiborne Ave","New Orleans","LA","70116","41063522","3682625.44","537768.51","-90.06429807244145","29.972642720867242","273262",
"Open","18-02927-MPM","2726 N Claiborne Ave","2 - Title Research","The property was inspected on 06/05/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-06-05T00:00:00.000","2018-04-18T10:56:01.000","2018-06-05T00:00:00.000","Violation: No WIP",,,,"07MCH-08676","2007-07-12T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","2726 N Claiborne Ave","New Orleans","LA","70117","41066858","3688111.04","538140.5","-90.04696040446994","29.97349737029957","239004","POINT (-90.04696040446994 29.97349737029957)"
"Open","22-01433-MPM","3155 N Claiborne Ave","2 - Title Research","The property was inspected on 05/09/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-05-09T09:00:00.000","2022-04-14T08:52:41.000","2022-05-09T09:00:00.000","Violation: No WIP",,,,"12-18737-DEMO","2012-07-12T00:00:00.000","Demolition","Certificate of Occupancy","0.0","3155 N Claiborne Ave","New Orleans","LA","70117","41070921","3689898.81","537844.56","-90.04132480926818","29.97262833223731","274671",
"Open","22-01460-MPM","3301 N Claiborne Ave","2 - Title Research","The property was inspected on 04/18/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-04-18T08:30:00.000","2022-04-18T08:11:07.000","2022-04-18T08:30:00.000","Violation: No WIP",,,,"06MCH-08011","2006-10-27T00:00:00.000","General Mechanical","Inspection - Completed","0.0","3301 N Claiborne Ave","New Orleans","LA","70117","41063657","3690360.48","537682.83","-90.03987254209073","29.972169310117014","274698",
"Open","22-04611-MPM","537 S Claiborne Ave","2 - Title Research","The property was inspected on 08/18/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-08-18T00:00:00.000","2022-08-17T15:17:00.000","2022-08-18T00:00:00.000","Violation: No WIP",,,,"21-32556-NEWC","2021-11-19T15:47:53.000","New Construction","VOIDED - Applicant Withdrew Permit","0.0","537 S Claiborne Ave","New Orleans","LA","70112","41031564","3676848.61","530958.01","-90.08277711406855","29.954090806214044","280851",
"Open","21-08812-MPM","816 N Claiborne Ave","2 - Title Research","The property was inspected on 12/14/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-12-14T00:00:00.000","2021-12-17T09:56:14.000","2021-12-14T00:00:00.000","Violation: No WIP",,,,"22-27169-RNVN","2022-09-08T08:38:40.000","Renovation (Non-Structural)","Application Submitted","0.0","816 N Claiborne Ave","New Orleans","LA","70116","41184541","3680179.48","534950.97","-90.07212080096986","29.964969712491676","273116",
"Open","22-00027-MPM","828 N Claiborne Ave","2 - Title Research","The property was inspected on 01/31/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-01-31T00:00:00.000","2022-01-06T08:41:58.000","2022-01-31T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","828 N Claiborne Ave","New Orleans","LA","70116","41184540","3680215.04","534998.75","-90.07200684373103","29.96510001488826","273253",
"Open","22-00034-MPM","834 N Claiborne Ave","2 - Title Research","The property was inspected on 12/14/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-12-14T00:00:00.000","2022-01-06T09:28:30.000","2021-12-14T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","834 N Claiborne Ave","New Orleans","LA","70116","41184822","3680236.15","535022.64","-90.07193934904348","29.965165065251597","273260",
"Open","17-13620-MPM","1264002 Behrman Pl","2 - Title Research","The property was inspected on 11/27/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-11-27T00:00:00.000","2017-11-27T09:47:15.000","2017-11-27T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","3600 Behrman Pl","New Orleans","LA","70114","41130523","3697808.17","518124.0","-90.01706119855008","29.918156086246398","235360","POINT (-90.01706119855008 29.918156086246398)"
