"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","product_type","product_orientation_vertical_chest","product_description","defrost_type","number_of_glass_doors","number_of_solid_doors","number_of_doors","door_opening_orientation_hinged_sliding","total_volume_cu_ft","mixed_door_cabinet_glass_door_volume_cu_ft","mixed_door_cabinet_solid_door_volume_cu_ft","height_in","width_in","depth_in","energy_use_daily_energy_consumption_kwh_day","refrigerant_type","refrigerant_with_gwp","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2332142","Entree LLC","ENTRÉE","Commercial freezer","CF1-TSI","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","1","1","Hinged","18.3","0","18.3","82.68","26.77","32.68","3.95","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-25T00:00:00.000","United States, Canada","ES_1127055_CF1-TSI_12282018032128_7288874"
"2332144","Entree LLC","ENTRÉE","Commercial freezer","CF2-TSI","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","2","2","Hinged","42.4","0","42.4","82.09","53.86","32.68","7.5","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-25T00:00:00.000","United States, Canada","ES_1127055_CF2-TSI_12282018035720_9440428"
"2332138","Entree LLC","ENTRÉE","Commercial refrigerator","CR1-TSI-ES","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","18.1","0","18.1","82.68","26.77","32.68","1.35","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-25T00:00:00.000","United States, Canada","ES_1127055_CR1-TSI-ES_12262018101309_9189808"
"2332140","Entree LLC","ENTRÉE","Commercial refrigerator","CR2-TSI-ES","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","42.5","0","42.5","82.68","53.94","32.68","1.95","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-25T00:00:00.000","United States, Canada","ES_1127055_CR2-TSI-ES_12282018025428_5668892"
"2332145","Entree LLC","ENTRÉE","Commercial refrigerator","EGD‐1DR‐23","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","18.9","18.9","0","79.49","26.77","31.89","1.95","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-25T00:00:00.000","United States, Canada","ES_1127055_EGD‐1DR‐23_12282018040503_9903903"
"2332146","Entree LLC","ENTRÉE","Commercial refrigerator","EGD‐2DR‐48","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","2","0","2","Hinged","43.4","43.4","0","79.49","53.94","31.89","3.45","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-25T00:00:00.000","United States, Canada","ES_1127055_EGD‐2DR‐48_12282018041311_0391545"
"2294708","Felix Storch, Inc.","Summit","SPR627OS","SPR627OS",",FF64B*,* - denotes a cosmetic change","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","4.72","0","4.72","34","23.63","23.5","0.32","R-600a","R-600a (GWP:3 | Lower GWP)","2014-01-01T00:00:00.000","2017-04-21T00:00:00.000","United States, Canada","ES_92282_SPR627OS_08122015213405_5245314"
"2294709","Felix Storch, Inc.","Summit Classic Collection","SPR627OS","SPR627OS",",CLR246*,* - denotes a cosmetic change","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","4.72","0","4.72","34","23.63","23.5","0.32","R-600a","R-600a (GWP:3 | Lower GWP)","2014-01-01T00:00:00.000","2017-04-21T00:00:00.000","United States, Canada","ES_92282_SPR627OS_04212017164750_3270293"
"2294647","Felix Storch, Inc.","Summit Commercial","SCR1156","SCR1156",",SCR1156*,*' denotes a cosmetic change","761101004068","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","9.58","9.58","0","58.38","23.63","22.88","1.28","R-600a","R-600a (GWP:3 | Lower GWP)","2014-01-01T00:00:00.000","2017-04-20T00:00:00.000","United States, Canada","ES_92282_SCR1156_08122015213850_5530804"
"2294779","Felix Storch, Inc.","Summit Commercial","SCR610BL","SCR610BL","SCR610BL*,SCR610BL*,*' denotes a cosmetic change","761101022673","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","5.06","5.06","0","34","23.63","23.5","0.76","R-600a","R-600a (GWP:3 | Lower GWP)","2014-01-01T00:00:00.000","2017-04-20T00:00:00.000","United States, Canada","ES_92282_SCR610BL_08122015214316_5796027"
"2294710","Felix Storch, Inc.","Summit Professional","SPR627OS","SPR627OS",",SPR627OS*,* - denotes a cosmetic change","761101038568","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","4.72","0","4.72","34","23.63","23.5","0.32","R-600a","R-600a (GWP:3 | Lower GWP)","2014-01-01T00:00:00.000","2017-04-21T00:00:00.000","United States, Canada","ES_92282_SPR627OS_04212017164714_3234565"
"2381282","Fogel de Centroamerica S.A.","Fogel","CR-20-AC-AF-HC-US","CR-20-AC-AF-HC-US","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","1","0","1","Hinged","17.74","0","17.74","80","27","29.63","4.25","R-290","R-290 (GWP:3 | Lower GWP)","2016-06-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1082809_CR-20-AC-AF-HC-US_062820211623420_4448954"
"2381281","Fogel de Centroamerica S.A.","Fogel","CR-20-AC-AF-SA-HC-HO","CR-20-AC-AF-SA-HC-HO","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","1","0","1","Hinged","17.74","0","17.74","80","27","29.63","4.25","R-290","R-290 (GWP:3 | Lower GWP)","2016-06-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1082809_CR-20-AC-AF-SA-HC-HO_06282021162355_7375588"
"2381280","Fogel de Centroamerica S.A.","Fogel","CR-20-AC-AF-SA-HC-US","CR-20-AC-AF-SA-HC-US","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","1","0","1","Hinged","17.74","0","17.74","80","27","29.63","4.25","R-290","R-290 (GWP:3 | Lower GWP)","2016-06-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1082809_CR-20-AC-AF-SA-HC-US_062820211623416_3893136"
"2355285","Fogel de Centroamerica S.A.","Fogel","CR-20-A-SA-HC","CR-20-A-SA-HC","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","17.8","0","17.8","80","27","29.63","1.19","R-290","R-290 (GWP:3 | Lower GWP)","2019-09-26T00:00:00.000","2020-02-26T00:00:00.000","United States, Canada","ES_1082809_CR-20-A-SA-HC_02272020170608_3168393"
"2355286","Fogel de Centroamerica S.A.","Fogel","CR-20-A-SA-HC-HO","CR-20-A-SA-HC-HO","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","17.8","0","17.8","80","27","29.63","1.19","R-290","R-290 (GWP:3 | Lower GWP)","2019-09-26T00:00:00.000","2020-02-26T00:00:00.000","United States, Canada","ES_1082809_CR-20-A-SA-HO_02272020171024_3424672"
"2301856","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG9CHC","NG9CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","8","8","0","62.79","20.07","21.06","1.19","R-290","R-290 (GWP:3 | Lower GWP)","2017-06-08T00:00:00.000","2017-08-08T00:00:00.000","United States, Canada","ES_1140200_NG9CHC_08092017144224_9744627"
"2338505","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","NG9CHC","NG9CHC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","8","8","0","62.79","20.07","21.06","1.11","R-600a","R-600a (GWP:3 | Lower GWP)","2017-05-17T00:00:00.000","2019-05-14T00:00:00.000","United States, Canada","ES_1139943_NG9CHC_05162019154131_1291796"
"2302471","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","VN20MX","VN20MX","","","Vertical Transparent Door Freezer","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","6.22","6.22","0","50.79","21.25","18.03","2.88","R-290","R-290 (GWP:3 | Lower GWP)","2017-10-10T00:00:00.000","2017-08-22T00:00:00.000","United States, Canada","ES_1139943_VN20MX_08232017143316_8796548"
"2302475","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","VN22MX","VN22MX","","","Vertical Transparent Door Freezer","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","7.63","7.63","0","69.68","18.89","20.47","3.25","R-290","R-290 (GWP:3 | Lower GWP)","2017-10-10T00:00:00.000","2017-08-22T00:00:00.000","United States, Canada","ES_1140200_VN22MX_08232017150321_0601184"
"2308652","METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.","Metalfrio","VN50MX","VN50MX","","","Vertical Transparent Door Freezer","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","19.07","19.07","0","77.36","27.95","28.14","3.08","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-05T00:00:00.000","2018-01-03T00:00:00.000","United States, Canada","ES_1140200_VN50MX_01032018214016_5616337"
"2303746","Migali Industries Inc.","MIGALI","C-1F-HC","C-1F-HC",",LL-1F-HC,","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","1","1","Hinged","21.36","0","21.36","81.3","28.74","31.69","3.68","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1126167_C-1F-HC_09062017145503_4644739"
"2303748","Migali Industries Inc.","MIGALI","C-1R-HC","C-1R-HC",",LL-1R-HC,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","21.36","0","21.36","81.3","28.74","31.69","1.27","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1126167_C-1R-HC_09062017150224_5805780"
"2303756","Migali Industries Inc.","MIGALI","C-23RM-HC","C-23RM-HC",",LL-23RM-HC,","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","19.38","19.38","0","81.18","26.96","31.49","1.72","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-08-09T00:00:00.000","United States, Canada","ES_1126167_C-23RM-HC_09062017154434_9967920"
"2366101","Migali Industries Inc.","MIGALI","C-2FBG-HCe","C-2FBG-HCe",",C-49FM-HCe,; ,C-49FMB-HCe,","","Vertical Transparent Door Freezer","Vertical","Reach-in","Automatic","2","0","2","Hinged","43.8","43.8","0","81.18","54.41","31.5","12.14","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2020-09-22T00:00:00.000","United States, Canada","ES_1126167_C-2FBG-Hce_09162020164458_5400354"
"2303758","Migali Industries Inc.","MIGALI","C-2F-HC","C-2F-HC",",LL-2F-HC,","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","2","2","Hinged","42.18","0","42.18","81.29","51.73","31.69","6.23","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1126167_C-2F-HC_09062017155025_7220575"
"2303760","Migali Industries Inc.","MIGALI","C-2R-HC","C-2R-HC",",LL-2R-HC,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","42.18","0","42.18","81.29","51.73","31.69","2.06","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1126167_C-2R-HC_09062017155505_3697015"
"2303750","Migali Industries Inc.","MIGALI","C-3R-HC","C-3R-HC",",LL-3R-HC,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","3","3","Hinged","65.14","0","65.14","81.3","77.8","31.69","2.4","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1126167_C-3R-HC_09062017151020_4611169"
"2303546","Migali Industries Inc.","MIGALI","C-49RM-HC","C-49RM-HC",",LL-49RM-HC,","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","43.8","43.8","0","81.18","54.41","31.5","3.6","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1126167_C-49RM-HC_09062017153852_2398950"
"2303736","Migali Industries Inc.","MIGALI","C-U27R-HC","C-U27R-HC",",LL-U27R-HC,","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","1","1","Hinged","7.13","0","7.13","37.01","27.56","29.92","0.83","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1126167_C-U27R-HC_09062017134239_428277"
"2303738","Migali Industries Inc.","MIGALI","C-U48R-HC","C-U48R-HC",",LL-U48R-HC,","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","13.36","0","13.36","37.2","48.23","29.92","1.01","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1126167_C-U48R-HC_09062017135750_6493341"
"2303741","Migali Industries Inc.","MIGALI","C-U60R-HC","C-U60R-HC",",LL-U60R-HC,","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","17.27","0","17.27","37.2","60.24","29.92","1.19","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1126167_C-U60R-HC_09062017141432_7753106"
"2303743","Migali Industries Inc.","MIGALI","C-U72R-HC","C-U72R-HC",",LL-U72R-HC,","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","3","3","Hinged","21.43","0","21.43","37.2","72.64","29.92","1.26","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1126167_C-U72R-HC_09062017142031_1909295"
"2341091","MVP Group Corp.","IKON","IB27F","IB27F","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","1","1","Hinged","17.8","0","17.8","82.68","26.77","32.68","3.9","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IB27F_07122019055212_0732544"
"2341087","MVP Group Corp.","IKON","IB27R","IB27R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","18.1","0","18.1","82.68","26.77","32.68","1.4","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IB27R_07122019052529_9129278"
"2341093","MVP Group Corp.","IKON","IB54F","IB54F","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","2","2","Hinged","42","0","42","83.07","54.02","32.8","5.99","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IB54F_07122019060039_1239830"
"2341089","MVP Group Corp.","IKON","IB54R","IB54R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","41.6","0","41.6","82.68","53.94","32.68","2.5","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IB54R_07122019054358_0238196"
"2341092","MVP Group Corp.","IKON","IT28F","IT28F","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","1","1","Hinged","18.3","0","18.3","82.68","26.77","32.68","4.1","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IT28F_07122019055652_1012617"
"2341088","MVP Group Corp.","IKON","IT28R","IT28R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","18.3","0","18.3","82.68","26.77","32.68","1.4","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IT28R_07122019054101_0061870"
"2341095","MVP Group Corp.","IKON","IT56F","IT56F","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","2","2","Hinged","42.4","0","42.4","83.07","54.02","32.8","6.99","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IT56F_07122019060609_1569451"
"2341090","MVP Group Corp.","IKON","IT56R","IT56R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","42.5","0","42.5","82.68","53.94","32.68","2.5","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IT56R_07122019054734_0454858"
"2341096","MVP Group Corp.","IKON","IUC28R","IUC28R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","5.4","0","5.4","35.55","27.76","29.92","0.99","R-600a","R-600a (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IUC28R_07122019060932_1772779"
"2341097","MVP Group Corp.","IKON","IUC48R","IUC48R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","10.1","0","10.1","35.55","48.19","29.92","1.09","R-600a","R-600a (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IUC48R_07122019061556_2156724"
"2341098","MVP Group Corp.","IKON","IUC61R","IUC61R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","13.2","0","13.2","35.55","61.22","29.92","1.19","R-600a","R-600a (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-12T00:00:00.000","United States, Canada","ES_1092313_IUC61R_07122019061806_2286253"
"2335221","MVP Group Corp.","KOOL-IT","KBSF-1","KBSF-1","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","1","1","Hinged","18.62","0","18.62","82.38","26.75","31","4.45","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KBSF-1_03262019042140_4100370"
"2335233","MVP Group Corp.","KOOL-IT","KBSF-2","KBSF-2","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","2","2","Hinged","41.83","0","41.83","82.38","54","31","7.73","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KBSF-2_03262019042155_4115147"
"2335257","MVP Group Corp.","KOOL-IT","KBSF-3","KBSF-3","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","3","3","Hinged","65.2","0","65.2","82.38","81","31","11.41","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KBSF-3_03262019042211_4131990"
"2335241","MVP Group Corp.","KOOL-IT","KBSR-1","KBSR-1","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","18.89","0","18.89","82.38","26.75","31","0.85","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KBSR-1_03262019042050_4050709"
"2335237","MVP Group Corp.","KOOL-IT","KBSR-2","KBSR-2","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","42.69","0","42.69","82.38","54","31","2.59","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KBSR-2_03262019042106_4066861"
"2359767","MVP Group Corp.","KOOL-IT","KBSR-2_V1","KBSR-2_V1","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","42.7","0","42.7","82.38","54","31","2.05","R-290","R-290 (GWP:3 | Lower GWP)","2020-06-01T00:00:00.000","2020-05-14T00:00:00.000","United States","ES_1092313_KBSR-2_V1_05152020053733_1053090"
"2335245","MVP Group Corp.","KOOL-IT","KBSR-3","KBSR-3","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","3","3","Hinged","66.52","0","66.52","82.38","81","31","2.94","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KBSR-3_03262019042123_4083022"
"2335225","MVP Group Corp.","KOOL-IT","KTSF-1","KTSF-1","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","1","1","Hinged","19.04","0","19.04","81.75","26.75","31","4.41","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KTSF-1_03262019042258_4178314"
"2335217","MVP Group Corp.","KOOL-IT","KTSF-2","KTSF-2","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","2","2","Hinged","42.52","0","42.52","81.75","54","31","7.25","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KTSF-2_03262019042316_4196885"
"2335253","MVP Group Corp.","KOOL-IT","KTSF-3","KTSF-3","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","3","3","Hinged","66.11","0","66.11","81.75","81","31","13.36","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KTSF-3_03262019042334_4214865"
"2335229","MVP Group Corp.","KOOL-IT","KTSR-1","KTSR-1","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","19.04","0","19.04","81.75","26.75","31","1.06","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KTSR-1_03262019042226_4146008"
"2335249","MVP Group Corp.","KOOL-IT","KTSR-2","KTSR-2","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","42.85","0","42.85","81.75","54","31","1.66","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2019-03-25T00:00:00.000","United States, Canada","ES_1092313_KTSR-2_03262019042241_4161809"
