"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","lab_grade_refrigerators_and_freezers_product_type","product_form_factor","number_of_glass_doors","number_of_solid_doors","total_number_of_doors","door_opening_orientation","number_of_internal_ports_and_or_access_holes","number_of_drawers_or_shelves","defrost_type","refrigerant_type","refrigerant_with_gwp","refrigerant_type_other","total_volume_cubic_feet","average_test_cabinet_temperature_oc","peak_temperature_variance_c","daily_energy_consumption","calculated_daily_energy_consumption_kwh_day_cu_ft","steady_state_energy_consumption_kwh_day","maximum_daily_energy_consumption_mdec_requirements_kw_hrs_day","depth_in","height","width","installed_accessories","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2381249","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","FDE60086ED","FDE60086ED","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_FDE60086ED_06242021142439_7996027"
"2381250","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","FDE60086MA","FDE60086MA","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_FDE60086MA_06242021142439_2643228"
"2381251","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","FDE60086MD","FDE60086MD","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_FDE60086MD_06242021142439_9740678"
"2381252","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TDE60086EA","TDE60086EA","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_TDE60086EA_06242021142439_2380618"
"2381253","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TDE60086ED","TDE60086ED","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_TDE60086ED_06242021142439_4339227"
"2381254","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TDE60086MA","TDE60086MA","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_TDE60086MA_06242021142439_5940116"
"2381255","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TDE60086MD","TDE60086MD","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_TDE60086MD_06242021142440_2873753"
"2381256","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","RDE60086EA","RDE60086EA","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_RDE60086EA_06242021142440_8008992"
"2381257","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","RDE60086ED","RDE60086ED","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_RDE60086ED_06242021142440_1168458"
"2381258","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","RDE60086MA","RDE60086MA","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_RDE60086MA_06242021142440_3462048"
"2381259","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","RDE60086MD","RDE60086MD","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_RDE60086MD_06242021142440_4993835"
"2381260","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","HDE60086EA","HDE60086EA","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_HDE60086EA_06242021142440_1051802"
"2381261","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","HDE60086ED","HDE60086ED","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_HDE60086ED_06242021142440_8527970"
"2381262","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","HDE60086MA","HDE60086MA","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_HDE60086MA_06242021142440_3488290"
"2381263","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","HDE60086MD","HDE60086MD","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.9",,"18.07",,"0.51",,,"37","78","44","4 Shelves","2021-07-01T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1075790_HDE60086MD_06242021142440_2490237"
"2381356","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS4-49SD","DHS4-49SD","","","High Performance Refrigerator","Upright","0","2","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.6","3.81",,"3.46","11.42","31.49","79.13","56.69","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS4-49SD_062220211247509_1336543"
"2381357","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS4-25GD","DHS4-25GD","","","High Performance Refrigerator","Upright","1","0","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","21.8","3.77","3.6","3.85",,"3.71","7.5","31.49","79.13","28.34","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS4-25GD_06222021124742_1106033"
"2381358","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS4-72GD","DHS4-72GD","","","High Performance Refrigerator","Upright","3","0","3","Swinging","0","12","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","72.94","3.49","3.5","8.67",,"8.32","11.62","31.49","79.13","85.03","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS4-72GD_062220211247103_6039459"
"2381359","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS4-30GD","DHS4-30GD","","","High Performance Refrigerator","Upright","1","0","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","32.28","3.73","4.5","2.77",,"1.69","9.22","37.4","81.1","32.28","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS4-30GD_062220211247922_3316125"
"2381360","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS4-30SD","DHS4-30SD","","","High Performance Refrigerator","Upright","0","1","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","32.28","3.73","4.5","2.77",,"1.69","9.22","37.4","81.1","32.28","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS4-30SD_062220211247721_1345310"
"2381361","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS4-49GD","DHS4-49GD","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.6","3.81",,"3.46","11.42","31.49","79.13","56.69","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS4-49GD_062220211247256_5525397"
"2381362","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS4-25SD","DHS4-25SD","","","High Performance Refrigerator","Upright","0","1","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","21.8","3.77","3.6","3.85",,"3.71","7.5","31.49","79.13","28.34","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS4-25SD_062220211247314_3851953"
"2381363","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS4-12GD","DHS4-12GD","","","High Performance Refrigerator","Upright","1","0","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","11.85","3.49","4.4","3.04",,"2.91","5.68","21.25","68.89","23.62","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS4-12GD_06222021124704_7744144"
"2381364","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS4-49SGD","DHS4-49SGD","","","High Performance Refrigerator","Upright","2","0","2","Sliding","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.09","3.83","3.6","4.93",,"4.76","11.39","31.49","79.13","56.69","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS4-49SGD_062220211247708_8756856"
"2381365","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS25-25SD","DHS25-25SD","","","High Performance Freezer","Upright","0","1","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","21.8","-20.4","6.3","5.43",,"5.22","11.96","31.49","79.13","28.34","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS25-25SD_062220211247371_3586474"
"2381366","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DHS25-49SD","DHS25-49SD","","","High Performance Freezer","Upright","0","2","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","-20.54","7.1","7.39",,"6.78","22.79","31.49","79.13","56.69","N/A","2018-05-15T00:00:00.000","2021-06-30T00:00:00.000","United States","ES_1141204_DHS25-49SD_062220211247894_2362287"
"2381374","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX5030LA","TSX5030LA","","","High Performance Freezer","Upright","0","2","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.88","-29.75","6.77","17.06",,"16.6","22.6","36.5","78","56.5","Chart Recorder","2021-12-01T00:00:00.000","2021-06-30T00:00:00.000","United States, Canada","ES_1075790_TSX5030LA_06302021113040_8798791"
"2381375","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX5030FA","TSX5030FA","","","High Performance Freezer","Upright","0","2","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.88","-29.75","6.77","17.06",,"16.6","22.6","36.5","78","56.5","Chart Recorder","2021-12-01T00:00:00.000","2021-06-30T00:00:00.000","United States, Canada","ES_1075790_TSX5030FA_06302021113040_2864801"
"2381376","Cardinal Health 200, LLC","Cardinal Health","CH5030LA","CH5030LA",",CH5030LA,Catalog Number: CAX5030LA","","High Performance Freezer","Upright","0","2","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.88","-29.75","6.77","17.06",,"16.6","22.6","36.5","78","56.5","Chart Recorder","2021-12-01T00:00:00.000","2021-06-30T00:00:00.000","United States, Canada","ES_1142319_CH5030LA_06302021113040_1740365"
"2381377","Cardinal Health 200, LLC","Cardinal Health","CH5030FA","CH5030FA",",CH5030FA,Catalog Number: CAX5030FA","","High Performance Freezer","Upright","0","2","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.88","-29.75","6.77","17.06",,"16.6","22.6","36.5","78","56.5","Chart Recorder","2021-12-01T00:00:00.000","2021-06-30T00:00:00.000","United States, Canada","ES_1142319_CH5030FA_06302021113040_782548"
"2381378","Cardinal Health 200, LLC","Cardinal Health","CH5030FD","CH5030FD",",CH5030FD,Catalog Number: CAX5030FD","","High Performance Freezer","Upright","0","2","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.88","-29.75","6.77","17.06",,"16.6","22.6","36.5","78","56.5","Chart Recorder","2021-12-01T00:00:00.000","2021-06-30T00:00:00.000","United States, Canada","ES_1142319_CH5030FD_06302021113040_3422488"
"2381379","Cardinal Health 200, LLC","Cardinal Health","CH5030LD","CH5030LD",",CH5030LD,Catalog Number: CAX5030LD","","High Performance Freezer","Upright","0","2","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.88","-29.75","6.77","17.06",,"16.6","22.6","36.5","78","56.5","Chart Recorder","2021-12-01T00:00:00.000","2021-06-30T00:00:00.000","United States, Canada","ES_1142319_CH5030LD_06302021113040_2754602"
"2381380","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX5030FD","TSX5030FD","","","High Performance Freezer","Upright","0","2","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.88","-29.75","6.77","17.06",,"16.6","22.6","36.5","78","56.5","Chart Recorder","2021-12-01T00:00:00.000","2021-06-30T00:00:00.000","United States, Canada","ES_1075790_TSX5030FD_06302021113040_290244"
"2381381","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX5030LD","TSX5030LD","","","High Performance Freezer","Upright","0","2","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.88","-29.75","6.77","17.06",,"16.6","22.6","36.5","78","56.5","Chart Recorder","2021-12-01T00:00:00.000","2021-06-30T00:00:00.000","United States, Canada","ES_1075790_TSX5030LD_06302021113040_3582218"
"2381398","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX4505CA","TSX4505CA","","","High Performance Refrigerator","Upright","2","0","2","Right,Sliding,Left","3","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.2","3.91","2.74","5.34",,"5.18","11.28","36.5","78","56.5","LED Lighting, Chromatography Power Circuit","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1075790_TSX4505CA_06302021150057_3713495"
"2381399","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX4505CD","TSX4505CD","","","High Performance Refrigerator","Upright","2","0","2","Right,Sliding,Left","3","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.2","3.91","2.74","5.34",,"5.18","11.28","36.5","78","56.5","LED Lighting, Chromatography Power Circuit","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1075790_TSX4505CD_06302021150057_109064"
"2381400","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX4505GA","TSX4505GA","","","High Performance Refrigerator","Upright","2","0","2","Right,Sliding,Left","3","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.2","3.91","2.74","5.34",,"5.18","11.28","36.5","78","56.5","LED Lighting, Chromatography Power Circuit","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1075790_TSX4505GA_06302021150057_6625772"
"2381401","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX4505GD","TSX4505GD","","","High Performance Refrigerator","Upright","2","0","2","Right,Sliding,Left","3","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.2","3.91","2.74","5.34",,"5.18","11.28","36.5","78","56.5","LED Lighting, Chromatography Power Circuit","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1075790_TSX4505GD_06302021150057_2744523"
"2381402","Cardinal Health 200, LLC","Cardinal Health","CH4505CA","CH4505CA",",CH4505CA,Catalog Number: CAX4505CA","","High Performance Refrigerator","Upright","2","0","2","Right,Sliding,Left","3","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.2","3.91","2.74","5.34",,"5.18","11.28","36.5","78","56.5","LED Lighting, Chromatography Power Circuit","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1142319_CH4505CA_06302021150057_7772616"
"2381403","Cardinal Health 200, LLC","Cardinal Health","CH4505CD","CH4505CD",",CH4505CD,Catalog Number: CAX4505CD","","High Performance Refrigerator","Upright","2","0","2","Right,Sliding,Left","3","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.2","3.91","2.74","5.34",,"5.18","11.28","36.5","78","56.5","LED Lighting, Chromatography Power Circuit","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1142319_CH4505CD_06302021150057_4745874"
"2381404","Cardinal Health 200, LLC","Cardinal Health","CH4505GA","CH4505GA",",CH4505GA,Catalog Number: CAX4505GA","","High Performance Refrigerator","Upright","2","0","2","Right,Sliding,Left","3","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.2","3.91","2.74","5.34",,"5.18","11.28","36.5","78","56.5","LED Lighting, Chromatography Power Circuit","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1142319_CH4505GA_06302021150057_2904685"
"2381405","Cardinal Health 200, LLC","Cardinal Health","CH4505GD","CH4505GD",",CH4505GD,Catalog Number: CAX4505GD","","High Performance Refrigerator","Upright","2","0","2","Right,Sliding,Left","3","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","46.2","3.91","2.74","5.34",,"5.18","11.28","36.5","78","56.5","LED Lighting, Chromatography Power Circuit","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1142319_CH4505GD_06302021150058_1387089"
"2381445","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX5004BA","TSX5004BA","","","High Performance Refrigerator","Upright","2","0","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.76","3.91","3.32","7.07",,"6.99","11.47","36.5","78","56.5","LED Lighting","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1075790_TSX5004BA_07012021134559_7896234"
"2381446","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX5004BD","TSX5004BD","","","High Performance Refrigerator","Upright","2","0","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.76","3.91","3.32","7.07",,"6.99","11.47","36.5","78","56.5","LED Lighting","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1075790_TSX5004BD_07012021134559_1665308"
"2381447","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX5005CA","TSX5005CA","","","High Performance Refrigerator","Upright","2","0","2","Right,Swinging,Left","1","14","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.76","3.91","3.32","7.07",,"6.99","11.47","36.5","78","56.5","LED Lighting","2022-02-01T00:00:00.000","2021-07-01T00:00:00.000","United States, Canada","ES_1075790_TSX5005CA_07012021134559_5467630"
