"pd_id","energy_star_partner","product_category","product_type","brand_name","model_name","model_number","additional_model_information","upc","energy_star_model_identifier"
"2249833","The Home Depot","Light Fixtures","Indoor Non-Directional Luminaire","Home Decorators Collection","7914HDC","7914HDC","","","ES_0041249_7914HDC_10092015124355_9999999"
"2249834","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2323-xxyyK9zz","P2323-xxyyK9zz","","","ES_0041249_P2323-xxyyK9_10092015124355_9999999"
"2249835","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2324-xxyyK9","P2324-xxyyK9","","","ES_0041249_P2324-xxyyK9_10092015124355_9999999"
"2249862","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546491XX",",,(Where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_31912_546491XX_10092015141246_1869596"
"2249863","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546481XX",",,(Where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_31912_546481XX_10092015141407_4474316"
"2249864","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546471XX",",,(Where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_31912_546471XX_10092015141622_1973381"
"2249865","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546451XX",",,(Where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_31912_546451XX_10092015144437_6265891"
"2249866","The Home Depot","Light Fixtures","Directional Luminaire","Hampton Bay","LED Ceiling light","546441XX",",,(Where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_31912_546441XX_10092015144507_4748265"
"2249872","The Home Depot","Light Fixtures","Directional Luminaire","Commercial Electric","LED shop light","541031XX(XX= 61-70)",",,(Where “XX“ denotes color temperature, 61-70 identifies 4000K)","","ES_31912_541031XX(XX= 61-70)_10092015142135_1251768"
"2249876","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED WRAP LIGHT","546551XX(XX=41-50)",",,(Where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_1129756_546551XX(XX=41-50)_10092015142715_1187102"
"2249877","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED WRAP LIGHT","546541XX(XX=41-50)",",,(Where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_1129756_546541XX(XX=41-50)_10092015142827_5544108"
"2249878","American Lighting Company, Inc.","Light Fixtures","Directional Luminaire","US Green Lighting","LED Downlight","L/DL6/11/D1/830/P001","LED Downlight,L/DL6/11/D1/840/P001,","","ES_1128069_L/DL6/11/D1/830/P001_10082015135235_5573870"
"2249887","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED Ceiling light","546491XX",",,(where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_1129756_546491XX_10092015143551_8151542"
"2249888","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED Ceiling light","546481XX",",,(where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_1129756_546481XX_10092015143708_7557837"
"2249889","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED Ceiling light","546471XX",",,(where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_1129756_546471XX_10092015143738_8188552"
"2249890","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED Ceiling light","546451XX",",,(where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_1129756_546451XX_10092015143827_4101067"
"2249891","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED Ceiling light","546441XX",",,(where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_1129756_546441XX_10092015143918_2335074"
"2249892","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED Ceiling light","546071XX",",,(where “XX“ denotes color temperature, 41-50 identifies 4000K)","","ES_1129756_546071XX_10092015144747_6485775"
"2250183","Acuity Brands Lighting","Light Fixtures","Directional Luminaire","Lithonia Lighting","4BEMW LED 27K 90CRI","4BEMW LED 27K 90CRI","","193047774260;889804129328","ES_20512_4BEMW LED XXK 90CRI_10012015105300_4431573"
"2250184","Acuity Brands Lighting","Light Fixtures","Directional Luminaire","Lithonia Lighting","65BEMW LED 27K 90CRI","65BEMW LED 27K 90CRI","","190887266672;193047774116","ES_20512_65BEMW LED XXK 90CRI_10012015105812_3568232"
"2250202","Cree Lighting","Light Fixtures","Directional Luminaire","CREE, Inc.","KR Series","KR8-60L-10V-FR w/KR8-00L-15D-30K-SSGC-xx",",KR8-60L-10V-FR w/KR8-00L-15D-35K-SSGC-xx,; ,KR8-60L-10V-FR w/KR8-00L-15D-40K-SSGC-xx,; ,KR8-60L-10V-FR w/KR8-00L-25D-30K-SSGC-xx,; ,KR8-60L-10V-FR w/KR8-00L-25D-35K-SSGC-xx,; ,KR8-60L-10V-FR w/KR8-00L-25D-40K-SSGC-xx,; ,KR8-60L-10V-FR w/KR8-00L-40D-30K-SSGC-xx,; ,KR8-60L-10V-FR w/KR8-00L-40D-35K-SSGC-xx,; ,KR8-60L-10V-FR w/KR8-00L-40D-40K-SSGC-xx,; KR Series,KR8-60L-10V-FR w/KR8-00L-15D-30K-SSGC-xx,","","ES_1115079_KR8-60L-10V-FR w/KR8-00L-15D-30K-SSGC-xx_10022015225940_6780542"
"2250203","Cree Lighting","Light Fixtures","Directional Luminaire","CREE, Inc.","KR Series","KR8-80L-10V-FR w/KR8-00L-15D-30K-SSGC-xx",",KR8-80L-10V-FR w/KR8-00L-15D-35K-SSGC-xx,; ,KR8-80L-10V-FR w/KR8-00L-15D-40K-SSGC-xx,; ,KR8-80L-10V-FR w/KR8-00L-25D-30K-SSGC-xx,; ,KR8-80L-10V-FR w/KR8-00L-25D-35K-SSGC-xx,; ,KR8-80L-10V-FR w/KR8-00L-25D-40K-SSGC-xx,; ,KR8-80L-10V-FR w/KR8-00L-40D-30K-SSGC-xx,; ,KR8-80L-10V-FR w/KR8-00L-40D-35K-SSGC-xx,; ,KR8-80L-10V-FR w/KR8-00L-40D-40K-SSGC-xx,; KR Series,KR8-80L-10V-FR w/KR8-00L-15D-30K-SSGC-xx,","","ES_1115079_KR8-80L-10V-FR w/KR8-00L-15D-30K-SSGC-xx_10132015152145_9705145"
