"case_number","status","case_request","case_subrequest","additional_subrequest","date_time_opened","date_time_closed","case_origin","oem_id","contact_type","preferred_language","state_issue","parent_case","closed_when_created","incident_address","incident_city","incident_council_district","incident_zip_code","latitude","longitude","mapped_location"
"171134","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-17T20:30:00.000","2019-04-19T09:06:00.000","Phone",,,,"FALSE",,"FALSE","4011 Harding Pl","NASHVILLE","34","37215","36.08024","-86.72396","(36.08024, -86.72396)"
"160414","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Report a Damaged Cart","2019-03-27T18:24:00.000","2019-04-03T17:24:00.000","Phone",,,,"FALSE",,"FALSE","367 Haywood Ln","NASHVILLE","30","37211","36.06722","-86.71577","(36.06722, -86.71577)"
"159430","Closed","Streets, Roads & Sidewalks","Tree Maintenance on right of way","Tree is dead and needs removal","2019-03-26T12:49:00.000","2019-03-29T21:25:00.000","hubNashville Community",,,,"FALSE",,"FALSE","324 Greenway Ave","NASHVILLE","24","37205","36.13976148","-86.82508214","(36.13976148, -86.82508214)"
"160861","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-03-28T14:56:00.000","2019-03-29T21:28:00.000","Phone",,,,"FALSE",,"FALSE","451 Wilclay Dr","NASHVILLE","20","37209","36.14365","-86.87784","(36.14365, -86.87784)"
"169761","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-15T19:55:00.000","2019-04-15T19:55:00.000","Phone",,,,"FALSE",,"TRUE","3822 Boatner Dr","NASHVILLE","2","37207","36.2169285","-86.817835","(36.2169285, -86.817835)"
"162161","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-03-31T18:06:00.000","2019-03-31T18:06:00.000","Phone","OE-00009891_3/30/2019 12:53",,,"FALSE",,"TRUE","NOLENSVILLE PKE / MELROSE AV","NASHVILLE","16","37211","36.12053525","-86.75002118","(36.12053525, -86.75002118)"
"173583","Closed","Other Metro Services and Forms","Mayor's Office Case","Mayor's Office Case","2019-04-23T17:02:00.000","2019-04-24T20:19:00.000","hubNashville Community",,,,"FALSE",,"FALSE",,,,,,,
"168616","Closed","Other Metro Services and Forms","Mayor's Office Case","Mayor's Office Case","2019-04-12T15:07:00.000","2019-04-22T20:34:00.000","hubNashville Community",,,,"FALSE",,"FALSE",,,,,,,
"172173","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-04-19T15:36:00.000","2019-04-26T09:07:00.000","Phone",,,,"FALSE",,"FALSE","1616 Liberty Hill Dr","MADISON","8","37115","36.27038","-86.71647","(36.27038, -86.71647)"
"167224","Closed","Trash, Recycling & Litter","Unwanted Recycling or Trash","Unwanted Recycling","2019-04-10T15:52:00.000","2019-04-10T15:53:00.000","Phone",,,,"FALSE",,"FALSE","2426 Eastland Ave","NASHVILLE","6","37206","36.180849","-86.7192181","(36.180849, -86.7192181)"
"170043","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-04-16T14:19:00.000","2019-04-18T16:08:00.000","Phone",,,,"FALSE",,"FALSE","Antioch Pike","NASHVILLE","13","37211","36.0880135","-86.6926637","(36.0880135, -86.6926637)"
"160021","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-27T13:15:00.000","2019-03-27T13:15:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"170046","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T14:21:00.000","2019-04-16T14:21:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"171833","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-18T20:18:00.000","2019-04-18T20:18:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"164738","Closed","Streets, Roads & Sidewalks","Paving Request","Request Road to be Paved","2019-04-04T18:56:00.000","2019-04-23T17:07:00.000","Phone",,,,"FALSE",,"FALSE","412 Rayon Dr","OLD HICKORY","11","37138","36.2712","-86.66353","(36.2712, -86.66353)"
"159824","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-03-26T19:36:00.000","2019-04-03T21:20:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1410 South St","NASHVILLE","19","37212","36.148087","-86.7897225","(36.148087, -86.7897225)"
"173993","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-24T14:09:00.000","2019-04-24T14:09:00.000","Phone",,,,"FALSE",,"TRUE","2100 West End Ave","NASHVILLE","21","37203","36.1504569","-86.8011982","(36.1504569, -86.8011982)"
"168116","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash Collection Complaint","2019-04-11T17:44:00.000","2019-04-11T20:41:00.000","Phone",,,,"FALSE",,"FALSE","2208 15th Ave N","NASHVILLE","2","37208","36.1880733","-86.811266","(36.1880733, -86.811266)"
"161335","Closed","Trash, Recycling & Litter","Cart Service","Trash - Moved to Home with No Cart","2019-03-29T10:30:00.000","2019-07-19T20:18:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1442 Bell Rd","NASHVILLE","31","37211","36.0451712","-86.68585","(36.0451712, -86.68585)"
"172069","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-19T13:58:00.000","2019-04-19T13:58:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"162539","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-01T17:32:00.000","2019-04-01T17:32:00.000","Phone",,,,"FALSE",,"TRUE","4128 Wallace Ln","NASHVILLE","34","37215","36.1038851","-86.8337802","(36.1038851, -86.8337802)"
"158725","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-03-23T14:55:00.000","2019-04-01T21:24:00.000","hubNashville Community",,,,"FALSE",,"FALSE","118 Joyner Ave","NASHVILLE","16","37210","36.116473","-86.742718","(36.116473, -86.742718)"
"161831","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-29T20:04:00.000","2019-03-29T20:04:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"160641","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash Collection Complaint","2019-03-27T22:00:00.000","2019-03-29T10:26:00.000","Phone",,,,"FALSE",,"FALSE","718 Starlit Rd","NASHVILLE","23","37205","36.1285405","-86.8863381","(36.1285405, -86.8863381)"
"167551","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-10T20:17:00.000","2019-04-10T20:17:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"159701","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Request an Additional Cart","2019-03-26T17:03:00.000","2019-03-27T21:26:00.000","Phone",,,,"FALSE",,"FALSE","337 Hickory St","MADISON","9","37115","36.2597328","-86.7070541","(36.2597328, -86.7070541)"
"158859","Closed","Streets, Roads & Sidewalks","Potholes","Street or Roadway","2019-03-25T12:19:00.000","2019-03-25T15:55:00.000","Phone","OE-00009299_3/24/2019 12:59",,,"FALSE",,"FALSE","4812 SHASTA DR","OLD HICKORY","11","37138","36.22320021","-86.59003125","(36.22320021, -86.59003125)"
"159370","New","Electric & Water General","Blocked Drain","Blocked Drain","2019-03-25T21:22:00.000",,"hubNashville Community",,,,"FALSE",,"FALSE","Centennial Park Walking Trail","NASHVILLE","21","37203","36.14851695","-86.81059934","(36.14851695, -86.81059934)"
"164348","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-04T14:29:00.000","2019-04-04T14:29:00.000","Phone",,"Resident",,"FALSE",,"FALSE","117 W Tyne Dr","NASHVILLE","34","37205","36.095823","-86.8709412","(36.095823, -86.8709412)"
"172467","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Stolen Cart","2019-04-20T00:07:00.000","2019-07-20T09:01:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1423 Stratton Ave","NASHVILLE","6","37206","36.1823651","-86.7430125","(36.1823651, -86.7430125)"
"165864","Closed","Streets, Roads & Sidewalks","Traffic Light Issue","Traffic Light Issue","2019-04-08T14:57:00.000","2019-04-09T20:37:00.000","hubNashville Community",,,,"FALSE",,"FALSE","11th Ave N & Charlotte Ave","NASHVILLE","19","37203","36.162135","-86.790591","(36.162135, -86.790591)"
"172727","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-22T14:39:00.000","2019-04-22T14:39:00.000","Phone",,,,"FALSE",,"TRUE","77 Benzing Rd","ANTIOCH","30","37013","36.0531043","-86.6812005","(36.0531043, -86.6812005)"
"169290","Closed","Streets, Roads & Sidewalks","Roadwork Complaint","Roadwork Complaint","2019-04-15T13:15:00.000","2019-04-18T16:10:00.000","Phone",,,,"FALSE",,"FALSE","Graybar Ln & Belmont Blvd","NASHVILLE","25","37215","36.11029","-86.80036","(36.11029, -86.80036)"
"172274","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-19T18:13:00.000","2019-04-19T18:13:00.000","Phone",,"Resident",,"FALSE",,"FALSE","816 Dresden Ct","ANTIOCH","33","37013","36.0779302","-86.6009937","(36.0779302, -86.6009937)"
"166771","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-09T19:27:00.000","2019-04-09T19:27:00.000","Phone",,"Resident",,"FALSE",,"FALSE","3121 Wilmoth Rd","NASHVILLE","3","37207","36.2360602","-86.7779069","(36.2360602, -86.7779069)"
"163880","Closed","Trash, Recycling & Litter","Extra Cart Pickup Request","Extra Recycle Cart Pickup","2019-04-03T17:17:00.000","2019-04-09T16:29:00.000","Phone",,,,"FALSE",,"FALSE","505 Oak Forest Cir","ANTIOCH","28","37013","36.0763333","-86.6566056","(36.0763333, -86.6566056)"
"168941","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-12T19:24:00.000","2019-04-13T09:01:00.000","Phone",,"Resident",,"FALSE",,"FALSE","148 39TH AVE N","NASHVILLE","24","37209","36.14411","-86.83101","(36.14411, -86.83101)"
"171426","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-18T14:46:00.000","2019-04-18T14:47:00.000","Phone",,"Resident",,"FALSE",,"FALSE","416 Village Hall","NASHVILLE","34","37215","36.1026301","-86.821583","(36.1026301, -86.821583)"
"160289","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-03-27T16:20:00.000","2019-03-27T16:20:00.000","Phone",,"Resident",,"FALSE",,"FALSE","67 Jay St","NASHVILLE","16","37210","36.1184587","-86.7364707","(36.1184587, -86.7364707)"
"167663","Closed","Property Violations","Dilapidated Structures","Dilapidated Structures","2019-04-10T22:51:00.000","2019-04-16T07:14:00.000","Mobile App",,,,"FALSE",,"FALSE","130 51st Ave N","NASHVILLE","24","37209","36.14353467","-86.84779052","(36.14353467, -86.84779052)"
"166634","Closed","Property Violations","Residential Complaint","Residential Complaint","2019-04-09T17:18:00.000","2019-04-17T07:14:00.000","Phone",,,,"FALSE",,"FALSE","455 Arbor Pl","ANTIOCH","32","37013","36.043326","-86.665969","(36.043326, -86.665969)"
"165552","Closed","Property Violations","Noise Violations","Noise Violations","2019-04-06T04:34:00.000","2019-04-08T16:00:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1001 9th Ave S","NASHVILLE","17","37203","36.14506106","-86.78069781","(36.14506106, -86.78069781)"
"166207","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-04-08T20:07:00.000","2019-04-10T20:39:00.000","Phone",,,,"FALSE",,"FALSE","Wildgrove Ct & Wildgrove Dr","ANTIOCH","33","37013","36.029016","-86.582043","(36.029016, -86.582043)"
"163568","Closed","Trash, Recycling & Litter","Extra Cart Pickup Request","Extra Recycle Cart Pickup","2019-04-03T13:12:00.000","2019-04-12T16:45:00.000","Phone",,,,"FALSE",,"FALSE","830 rose park dr","NASHVILLE","6","37206","36.18729","-86.70734","(36.18729, -86.70734)"
"169437","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Trash","2019-04-15T15:03:00.000","2019-04-30T16:08:00.000","Phone",,,,"FALSE",,"FALSE","709 28th Ave N","NASHVILLE","21","37208","36.159414","-86.819037","(36.159414, -86.819037)"
"171556","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-18T16:06:00.000","2019-04-18T16:06:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"172765","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Trash","2019-04-22T15:09:00.000","2019-04-30T16:31:00.000","Phone",,,,"FALSE",,"FALSE","538 Acklen Park Dr","NASHVILLE","24","37205","36.1411632","-86.8266385","(36.1411632, -86.8266385)"
"161598","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Backdoor","2019-03-29T15:24:00.000","2019-04-03T21:28:00.000","hubNashville Community",,,,"FALSE",,"FALSE","605 Glenpark Ct","NASHVILLE","13","37217","36.11254","-86.70769","(36.11254, -86.70769)"
"172355","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-19T19:16:00.000","2019-04-19T19:16:00.000","Phone",,"Resident",,"FALSE",,"FALSE","3309 Westcliffe Cir","ANTIOCH","33","37013","36.0782706","-86.5979652","(36.0782706, -86.5979652)"
"158471","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-22T18:28:00.000","2019-03-22T18:28:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"160987","Closed","Streets, Roads & Sidewalks","Request New Signal","Request New Signal","2019-03-28T16:32:00.000","2019-04-02T17:43:00.000","Phone",,,,"FALSE",,"FALSE","7335 Charlotte Pike","NASHVILLE","22","37209","36.116463","-86.919886","(36.116463, -86.919886)"
"172504","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-04-20T21:55:00.000","2019-04-24T09:09:00.000","hubNashville Community",,,,"FALSE",,"FALSE","12546 Old Hickory Blvd","ANTIOCH","33","37013","36.0363354","-86.6045626","(36.0363354, -86.6045626)"
"170339","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T19:08:00.000","2019-04-16T19:08:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"174006","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-24T14:20:00.000","2019-04-30T16:32:00.000","Phone",,,,"FALSE",,"FALSE","1409 22nd Ave N","NASHVILLE","21","37208","36.1716301","-86.81157","(36.1716301, -86.81157)"
"162433","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-01T15:43:00.000","2019-04-01T15:43:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"163208","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-02T17:25:00.000","2019-04-02T17:25:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"161683","Closed","Property Violations","Residential Complaint","Residential Complaint","2019-03-29T16:42:00.000","2019-04-10T07:10:00.000","Phone",,,,"FALSE",,"FALSE","2729 Murfreesboro Pike","ANTIOCH","32","37013","36.069016","-86.634172","(36.069016, -86.634172)"
"172737","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-22T14:45:00.000","2019-04-22T14:45:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"163782","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-04-03T15:43:00.000","2019-04-04T17:31:00.000","Phone",,,,"FALSE",,"FALSE","51st Ave N & Louisiana Ave","NASHVILLE","20","37209","36.1620626","-86.8491029","(36.1620626, -86.8491029)"
"157971","Closed","Streets, Roads & Sidewalks","Damaged Sign","Damaged Sign","2019-03-21T22:49:00.000","2019-03-25T17:50:00.000","hubNashville Community",,,,"FALSE",,"FALSE","Wingate Ave & Thompson Ln","NASHVILLE","16","37211","36.10995","-86.73458","(36.10995, -86.73458)"
"170244","Closed","Property Violations","Residential Complaint","Residential Complaint","2019-04-16T17:25:00.000","2019-04-23T07:02:00.000","Phone",,,,"FALSE",,"FALSE","203 Treutland Ave","NASHVILLE","5","37207","36.18031039","-86.77143949","(36.18031039, -86.77143949)"
"166496","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-09T15:09:00.000","2019-04-09T15:09:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"169120","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Request an Additional Cart","2019-04-13T17:12:00.000","2019-05-04T09:01:00.000","hubNashville Community",,,,"FALSE",,"FALSE","2222 HARDING PL","NASHVILLE","34","37215","36.09312515","-86.83880326","(36.09312515, -86.83880326)"
"166168","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-08T19:32:00.000","2019-04-08T19:32:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"168254","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-11T19:45:00.000","2019-04-11T19:45:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"163073","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-02T15:49:00.000","2019-04-02T15:49:00.000","Phone",,"Resident",,"FALSE",,"FALSE","905 Beechmont Pl","NASHVILLE","6","37206","36.1851556","-86.721773","(36.1851556, -86.721773)"
"171084","Closed","Streets, Roads & Sidewalks","Damaged Sign","Damaged Sign","2019-04-17T19:34:00.000","2019-04-19T16:09:00.000","Phone",,,,"FALSE",,"FALSE",,"NASHVILLE","22","37209","36.130173","-86.900062","(36.130173, -86.900062)"
"163469","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-04-02T22:28:00.000","2019-04-05T17:26:00.000","hubNashville Community",,,,"FALSE",,"FALSE","333 Swinging Bridge Rd","OLD HICKORY","11","37138","36.27154513","-86.66242277","(36.27154513, -86.66242277)"
