"accident_number","date_and_time","number_of_motor_vehicles","number_of_injuries","number_of_fatalities","property_damage","hit_and_run","reporting_officer","collision_type","collision_type_description","weather","weather_description","illuaccidemination","illumination_description","harmfulcodes","harmfuldescriptions","street_address","city","state","zip","rpa","precinct","lat","long","mapped_location"
"20220446048","2022-09-06T17:08:00.000","0","0","0",,"false","352159","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BRILEY PKWYW & GALLATIN PKES","MADISON","TN","37115","1598","MADISO","36.2352","-86.7247","POINT (-86.7247 36.2352)"
"20220446025","2022-09-06T16:54:00.000","0","1","0",,"false","311799","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","9TH AVN & JEFFERSON ST","NASHVILLE","TN","37208","4239","NORTH","36.173","-86.7924","POINT (-86.7924 36.173)"
"20220446010","2022-09-06T15:50:00.000","0","0","0",,"true","330415","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","0 BELL RD","NASHVILLE","TN","37217","8937","HERMIT","36.0839","-86.6285","POINT (-86.6285 36.0839)"
"20220445965","2022-09-06T16:07:00.000","0","1","0",,"false","256386","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 209 5 I 40","NASHVILLE","TN","37203","40040","CENTRA","36.1502","-86.7844","POINT (-86.7844 36.1502)"
"20220445931","2022-09-06T15:05:00.000","0","0","0",,"true","409207","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I65 N EXT RAMP & HARDING PL","NASHVILLE","TN","37220","8601","MIDTOW","36.0821","-86.7617","POINT (-86.7617 36.0821)"
"20220445907","2022-09-06T14:43:00.000","0","0","0",,"true","330425","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","FESSLERS LN & RUNDLE AV","NASHVILLE","TN","37210","8215","HERMIT","36.1467","-86.7438","POINT (-86.7438 36.1467)"
"20220445900","2022-09-06T15:32:00.000","0","0","0",,"false","4007103","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","SHUTE LN & SAUNDERSVILLE RD","OLD HICKORY","TN","37138","9717","HERMIT","36.2267","-86.6032","POINT (-86.6032 36.2267)"
"20220445897","2022-09-06T14:57:00.000","0","0","0",,"false","676836","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","2","RAIN","1","DAYLIGHT","43","OTHER FIXED OBJECTS","622 N 2ND ST","NASHVILLE","TN","37207","1963","EAST","36.1829","-86.7714","POINT (-86.7714 36.1829)"
"20220445890","2022-09-06T15:24:00.000","0","1","0",,"false","384442","4","ANGLE","22","CLOUDY","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","DR D B TODD JR BLVD & JEFFERSON ST","NASHVILLE","TN","37208","5325","NORTH","36.1695","-86.8067","POINT (-86.8067 36.1695)"
"20220445803","2022-09-06T14:18:00.000","0","1","0",,"false","343522","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","46TH AVN & BRILEY PKWY N ENT RAMP","NASHVILLE","TN","37209","45020","WEST","36.154","-86.8423","POINT (-86.8423 36.154)"
"20220445799","2022-09-06T00:00:00.000","0","0","0",,"false","352192","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","FERNBROOK LN & MCGAVOCK PKE","NASHVILLE","TN","37214","9317","HERMIT","36.1859","-86.6762","POINT (-86.6762 36.1859)"
"20220445793","2022-09-06T13:00:00.000","0","0","0",,"true","235761","98","OTHER","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","CHARLOTTE AV & 50TH AVN","NASHVILLE","TN","37209","5127","WEST","36.152","-86.8467","POINT (-86.8467 36.152)"
"20220445716","2022-09-06T13:21:00.000","0","1","0",,"false","187882","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","1","DAYLIGHT","8","PEDESTRIAN","MEHARRY BLVD & DR D B TODD JR BLVD","NASHVILLE","TN","37208","5327","NORTH","36.1681","-86.8078","POINT (-86.8078 36.1681)"
"20220445705","2022-09-06T13:12:00.000","0","1","0",,"false","151132","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","1","DAYLIGHT","1;36;64","CONCRETE TRAFFIC BARRIER;Ran Off Road-Left","BRILEY PKWY W EXT RAMP & BRILEY PKWYW","NASHVILLE","TN","37218","3219","NORTH","36.23","-86.8304","POINT (-86.8304 36.23)"
"20220445661","2022-09-06T11:09:00.000","0","0","0",,"false","384425","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","VAN BUREN ST & 2ND AVN","NASHVILLE","TN","37208","4339","CENTRA","36.1811","-86.7873","POINT (-86.7873 36.1811)"
"20220445370","2022-09-06T09:43:00.000","0","0","0",,"true","4007324","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 80 7 I 65","NASHVILLE","TN","37204","69020","MIDTOW","36.1252","-86.7728","POINT (-86.7728 36.1252)"
"20220445326","2022-09-06T09:18:00.000","0","0","0",,"false","318515","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","0 I 40","NASHVILLE","TN","37210","9002","HERMIT","36.1532","-86.7556","POINT (-86.7556 36.1532)"
"20220445310","2022-09-06T09:12:00.000","0","0","0",,"false","4004423","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 213 5 I 40","NASHVILLE","TN","37210","90062","HERMIT","36.1406","-86.7215","POINT (-86.7215 36.1406)"
"20220445306","2022-09-06T09:05:00.000","0","0","0",,"false","384425","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","8TH AVS & PALMER PL","NASHVILLE","TN","37203","4041","CENTRA","36.1547","-86.7798","POINT (-86.7798 36.1547)"
"20220445240","2022-09-06T08:35:00.000","0","0","0",,"false","419989","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BELL RD & OLD HICKORY BLVD","ANTIOCH","TN","37013","8755","SOUTH","36.0453","-86.7017","POINT (-86.7017 36.0453)"
"20220445226","2022-09-06T08:28:00.000","0","0","0",,"false","4006829","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 216 0 I 40","NASHVILLE","TN","37217","89020","HERMIT","36.142","-86.6779","POINT (-86.6779 36.142)"
"20220445178","2022-09-06T00:00:00.000","0","0","0",,"false","676828","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 211 0 I 40","NASHVILLE","TN","37210","82020","HERMIT","36.1544","-86.7598","POINT (-86.7598 36.1544)"
"20220445176","2022-09-06T08:07:00.000","0","1","0",,"false","384425","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I40 W ENT RAMP & I 40","NASHVILLE","TN","37210","9007","HERMIT","36.1484","-86.7454","POINT (-86.7454 36.1484)"
"20220445148","2022-09-06T07:30:00.000","0","0","0",,"false","212330","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","VULTEE BLVD & MURFREESBORO PKE","NASHVILLE","TN","37217","8879","SOUTH","36.1261","-86.7104","POINT (-86.7104 36.1261)"
"20220445046","2022-09-06T06:44:00.000","0","0","0",,"false","462474","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","CHARLOTTE AV & 28TH AVN","NASHVILLE","TN","37209","5341","MIDTOW","36.154","-86.8182","POINT (-86.8182 36.154)"
"20220444836","2022-09-06T00:00:00.000","0","0","0",,"false","4005453","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","14","PARKED MOTOR VEHICLE","CHARLOTTE AV & 21ST AVN","NASHVILLE","TN","37203","5607","MIDTOW","36.1565","-86.8064","POINT (-86.8064 36.1565)"
"20220444732","2022-09-06T00:00:00.000","0","0","0",,"false","4004353","4","ANGLE",,,"3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","TUSCULUM RD & NOLENSVILLE PKE","NASHVILLE","TN","37211","8715","SOUTH","36.0591","-86.7162","POINT (-86.7162 36.0591)"
"20220444727","2022-09-05T18:30:00.000","0","0","0",,"true","4004334","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","JOHN A MERRITT BLVD & 29TH AVN","NASHVILLE","TN","37209","4521","NORTH","36.168","-86.8214","POINT (-86.8214 36.168)"
"20220444642","2022-09-05T23:40:00.000","0","0","0","true","true","256502","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","30;38","UTILITY POLE;FENCE","DICKERSON PKE & OLD DUE WEST AV","MADISON","TN","37115","2017","MADISO","36.25","-86.7572","POINT (-86.7572 36.25)"
"20220444546","2022-09-05T22:31:00.000","0","0","0",,"false","4001454","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","S 5TH ST & SHELBY AV","NASHVILLE","TN","37206","1009","EAST","36.1676","-86.7622","POINT (-86.7622 36.1676)"
"20220444541","2022-09-05T22:20:00.000","0","1","0",,"false","4002613","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & PHILFRE CT","NASHVILLE","TN","37211","8803","SOUTH","36.078","-86.6829","POINT (-86.6829 36.078)"
"20220444532","2022-09-05T22:09:00.000","0","2","0","true","false","4006569","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","30","UTILITY POLE","4300 CATO RD","NASHVILLE","TN","37218","3247","NORTH","36.214","-86.8667","POINT (-86.8667 36.214)"
"20220444528","2022-09-05T20:00:00.000","0","0","0",,"false","109522","4","ANGLE",,,"3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","ELKINS AV & 51ST AVN","NASHVILLE","TN","37209","5123","WEST","36.1497","-86.8485","POINT (-86.8485 36.1497)"
"20220444527","2022-09-05T22:19:00.000","0","1","0",,"true","579971","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","8","PEDESTRIAN","NOLENSVILLE PKE & ROSEDALE AV","NASHVILLE","TN","37210","8101","SOUTH","36.1253","-86.7523","POINT (-86.7523 36.1253)"
"20220444514","2022-09-05T22:11:00.000","0","1","0",,"false","4004274","5","SIDESWIPE - SAME DIRECTION",,,"3","DARK - LIGHTED","1;12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & TOWN PARK DR","NASHVILLE","TN","37217","8947","HERMIT","36.1031","-86.6662","POINT (-86.6662 36.1031)"
"20220444512","2022-09-05T00:00:00.000","0","0","0","true","true","4006569","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","39","WALL","DRAKES BRANCH RD & JUDD DR","NASHVILLE","TN","37218","3109","NORTH","36.2219","-86.8515","POINT (-86.8515 36.2219)"
"20220444474","2022-09-05T21:49:00.000","1","0","0",,"true","468098","4","ANGLE","21","CLEAR","5","DUSK","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & FOREST VIEW DR","ANTIOCH","TN","37013","8865","SOUTH","36.0674","-86.6313","POINT (-86.6313 36.0674)"
"20220444390","2022-09-05T08:00:00.000","0","1","0",,"false","4004350","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & NOLENSVILLE PKE","ANTIOCH","TN","37013","8757","SOUTH","36.0455","-86.7122","POINT (-86.7122 36.0455)"
"20220444388","2022-09-05T21:05:00.000","0","2","0",,"false","384436","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","BLAKEMORE AV & 23RD AVS","NASHVILLE","TN","37212","5825","MIDTOW","36.1379","-86.803","POINT (-86.803 36.1379)"
"20220444362","2022-09-05T20:13:00.000","0","0","0",,"true","320599","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","33;63;7","CURB;Ran Off Road-Right","OLD HICKORY BLVD & HEARTHSTONE LN","BRENTWOOD","TN","37027","8619","MIDTOW","36.0397","-86.7628","POINT (-86.7628 36.0397)"
"20220444293","2022-09-05T18:53:00.000","0","0","0",,"false","4005118","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","RIVERGATE PKWY & GLANCY ST","GOODLETTSVILLE","TN","37072","1751","MADISO","36.2995","-86.7004","POINT (-86.7004 36.2995)"
"20220444262","2022-09-05T18:49:00.000","0","1","0",,"false","4006548","4","ANGLE","21","CLEAR","5","DUSK","12","MOTOR VEHICLE IN TRANSPORT","OPRYLAND DR & AUTOMATED COLLECTION SERVI","NASHVILLE","TN","37214","9209","HERMIT","36.2133","-86.6978","POINT (-86.6978 36.2133)"
"20220444187","2022-09-05T17:24:00.000","0","3","0",,"false","240985","11","Front to Rear","2","RAIN","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I40 W EXT RAMP & I 40","NASHVILLE","TN","37203","4119","CENTRA","36.1574","-86.79","POINT (-86.79 36.1574)"
"20220444180","2022-09-05T17:14:00.000","0","1","0",,"false","4004227","4","ANGLE","2","RAIN","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 56 1 I 24","NASHVILLE","TN","37211","88100","SOUTH","36.0813","-86.697","POINT (-86.697 36.0813)"
"20220444039","2022-09-05T15:10:00.000","0","1","0",,"false","4001092","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","1;24","GUARDRAIL FACE","I65 N ENT RAMP & I 40","NASHVILLE","TN","37208","44041","NORTH","36.1734","-86.8012","POINT (-86.8012 36.1734)"
"20220444023","2022-09-05T15:00:00.000","0","0","0",,"false","352198","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BELL RD & BROOK VIEW ESTATES DR","ANTIOCH","TN","37013","8755","SOUTH","36.0439","-86.6933","POINT (-86.6933 36.0439)"
"20220444015","2022-09-05T13:30:00.000","0","0","0",,"false","223502","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I24E & I24 W EXT RAMP","NASHVILLE","TN","37210","8102","SOUTH","36.1336","-86.7269","POINT (-86.7269 36.1336)"
"20220443988","2022-09-05T14:37:00.000","0","1","0",,"false","151132","6","SIDESWIPE - OPPOSITE DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WARRIOR RD & MALLOW DR","MADISON","TN","37115","1635","MADISO","36.2586","-86.6798","POINT (-86.6798 36.2586)"
"20220443976","2022-09-05T14:18:00.000","0","0","0",,"true","409190","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","EDMONDSON PKE & WALLACE RD","NASHVILLE","TN","37211","8661","MIDTOW","36.0771","-86.7256","POINT (-86.7256 36.0771)"
"20220443935","2022-09-05T13:46:00.000","0","0","0",,"false","151132","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKEN & OLD TIME VILLAGE PVTDR","MADISON","TN","37115","1701","MADISO","36.2638","-86.7117","POINT (-86.7117 36.2638)"
"20220443900","2022-09-05T12:39:00.000","0","0","0",,"false","267490","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HARDING PKE & SOUTH COLONY DR","NASHVILLE","TN","37221","4809","WEST","36.0523","-86.9522","POINT (-86.9522 36.0523)"
"20220443883","2022-09-05T12:22:00.000","0","0","0",,"true","179583","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I65 N ENT RAMP & I 65","NASHVILLE","TN","37207","1829","EAST","36.209","-86.7759","POINT (-86.7759 36.209)"
"20220443862","2022-09-05T11:30:00.000","0","0","0",,"false","298860","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","DONELSON PKE & MCCAMPBELL AV","NASHVILLE","TN","37214","9419","HERMIT","36.1591","-86.6646","POINT (-86.6646 36.1591)"
"20220443773","2022-09-05T11:05:00.000","0","1","0",,"false","179583","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","71","EMBANKMENT EARTH","MM 48 3 I 24","NASHVILLE","TN","37213","11080","CENTRA","36.1722","-86.7689","POINT (-86.7689 36.1722)"
"20220443729","2022-09-05T00:00:00.000","0","0","0",,"false","4002554","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BELL RD & MURFREESBORO PKE","ANTIOCH","TN","37013","8865","SOUTH","36.0719","-86.6362","POINT (-86.6362 36.0719)"
"20220443613","2022-09-05T08:06:00.000","0","0","0",,"true","187882","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","99","UNKNOWN","9","UNKNOWN","36","CONCRETE TRAFFIC BARRIER","BRILEY PKWYE & I24 E ENT RAMP","WHITES CREEK","TN","37189","3202","NORTH","36.2381","-86.7868","POINT (-86.7868 36.2381)"
"20220443576","2022-09-05T07:53:00.000","0","4","0",,"false","4001482","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","LAFAYETTE ST & 4TH AVS","NASHVILLE","TN","37210","4005","CENTRA","36.1518","-86.7713","POINT (-86.7713 36.1518)"
"20220443569","2022-09-05T07:45:00.000","0","2","0",,"false","4005654","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 222 5 I 40","HERMITAGE","TN","37076","95040","HERMIT","36.1688","-86.5698","POINT (-86.5698 36.1688)"
"20220443514","2022-09-05T06:45:00.000","0","1","0",,"false","4004336","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","CLARKSVILLE PKE & BUENA VISTA PKE","NASHVILLE","TN","37218","3135","NORTH","36.1935","-86.8309","POINT (-86.8309 36.1935)"
"20220443489","2022-09-05T05:28:00.000","0","1","0",,"false","4004755","11","Front to Rear","22","CLOUDY","4","DAWN","14;40","PARKED MOTOR VEHICLE;MAIL BOX","DELRAY DR & RICHLAND CREEK ENGLAND PARK","NASHVILLE","TN","37209","4637","WEST","36.1564","-86.8544","POINT (-86.8544 36.1564)"
"20220443454","2022-09-05T00:00:00.000","0","0","0",,"true","4000337","9","UNKNOWN","21","CLEAR","2","DARK - NOT LIGHTED","99","UNKNOWN MOST HARMFUL EVENT","SHARONDALE DR & ELMINGTON AV","NASHVILLE","TN","37215","6003","WEST","36.1292","-86.8167","POINT (-86.8167 36.1292)"
"20220443437","2022-09-04T20:40:00.000","0","0","0",,"true","4004421","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","APACHE TRL & PACKARD DR","NASHVILLE","TN","37211","8709","SOUTH","36.065","-86.6858","POINT (-86.6858 36.065)"
"20220443390","2022-09-05T03:05:00.000","0","0","0","true","true","320574","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","29;38;41","LUMINAIRE/LIGHT SUPPORT;FENCE;SHRUBBERY","I40 E EXT RAMP & I 40","NASHVILLE","TN","37214","8955","HERMIT","36.155","-86.6271","POINT (-86.6271 36.155)"
"20220443186","2022-09-04T23:50:00.000","0","1","0",,"false","4004348","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","PATRIOT WAY & ELM HILL PKE","NASHVILLE","TN","37214","9423","HERMIT","36.149","-86.6637","POINT (-86.6637 36.149)"
"20220443069","2022-09-04T21:30:00.000","0","0","0",,"false","4001725","4","ANGLE","21","CLEAR","7","Dark-Unknown Lighting","12","MOTOR VEHICLE IN TRANSPORT","DYNE CT & COMBS DR","NASHVILLE","TN","37207","3039","NORTH",,,
"20220442938","2022-09-04T20:43:00.000","0","0","0",,"false","256446","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKES & E OLD HICKORY BLVD","MADISON","TN","37115","1771","MADISO","36.2622","-86.7122","POINT (-86.7122 36.2622)"
"20220442929","2022-09-04T00:00:00.000","0","0","0",,"false","4004348","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ELM HILL PKE & SANBORN DR","NASHVILLE","TN","37210","9041","HERMIT","36.1508","-86.6927","POINT (-86.6927 36.1508)"
"20220442881","2022-09-04T20:43:00.000","0","0","0",,"false","4004352","2","HEAD-ON","21","CLEAR","3","DARK - LIGHTED","1;12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & I40 W EXT RAMP","HERMITAGE","TN","37076","9557","HERMIT","36.1708","-86.6016","POINT (-86.6016 36.1708)"
"20220442793","2022-09-04T00:00:00.000","0","1","0",,"false","4004351","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","CHARLOTTE PKE & LELLYETT ST","NASHVILLE","TN","37209","5025","WEST","36.1489","-86.8645","POINT (-86.8645 36.1489)"
"20220442770","2022-09-04T17:44:00.000","0","0","0",,"true","4001163","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12;14","MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE","1 THOMPSON PL","NASHVILLE","TN","37217","8821","HERMIT","36.1268","-86.7086","POINT (-86.7086 36.1268)"
"20220442764","2022-09-04T18:20:00.000","0","0","0",,"false","352162","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","600 COMMERCE ST","NASHVILLE","TN","37219","4125","CENTRA","36.1613","-86.7807","POINT (-86.7807 36.1613)"
"20220442687","2022-09-04T15:50:00.000","0","0","0",,"true","4004227","16","Rear to Side","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","LEGEND DR & MT VIEW RD","ANTIOCH","TN","37013","8925","SOUTH","36.0681","-86.5996","POINT (-86.5996 36.0681)"
"20220442640","2022-09-04T14:50:00.000","0","0","0",,"false","4000339","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","28TH AVN & JEFFERSON ST","NASHVILLE","TN","37208","4525","NORTH","36.1672","-86.8206","POINT (-86.8206 36.1672)"
"20220442600","2022-09-04T14:24:00.000","0","1","0",,"false","4004276","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKE & E TRINITY LN","NASHVILLE","TN","37216","1837","EAST","36.205","-86.7376","POINT (-86.7376 36.205)"
"20220442592","2022-09-04T02:00:00.000","0","0","0",,"true","240985","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","2","DARK - NOT LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","HUMPHREYS ST & LITTLE HAMILTON AV","NASHVILLE","TN","37203","8009","MIDTOW","36.1417","-86.7654","POINT (-86.7654 36.1417)"
"20220442587","2022-09-04T14:44:00.000","0","0","0",,"false","384403","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 203 0 I 40","NASHVILLE","TN","37209","50021","WEST","36.149","-86.8742","POINT (-86.8742 36.149)"
"20220442559","2022-09-04T13:40:00.000","0","1","0",,"false","4005848","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & FOREST VIEW DR","ANTIOCH","TN","37013","8865","SOUTH","36.0674","-86.6313","POINT (-86.6313 36.0674)"
"20220442524","2022-09-04T00:00:00.000","0","2","0",,"true","352192","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","14;55","PARKED MOTOR VEHICLE;Motor Vehicle-In-Motion Outside Trafficw","OPRY MILLS DR & SHELBY BOTTOMS GRNWY","NASHVILLE","TN","37214","9209","HERMIT","36.2013","-86.6941","POINT (-86.6941 36.2013)"
"20220442498","2022-09-04T13:34:00.000","0","1","0",,"false","4005654","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 216 0 I 40","NASHVILLE","TN","37217","89020","HERMIT","36.142","-86.6779","POINT (-86.6779 36.142)"
