"unnamed_column","address_1","case_number","city","clearance_type","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"304","8500 Block HARVARD PARK DR","SY20161294","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","11","2016-01-09T11:45:00.000","PUB ORD-CIVIL CASES","749476552","[RMS] PUB ORD-CIVIL CASES","40.5955977407094","{'type': 'Point', 'coordinates': [-111.86003432664, 40.5955977407094]}","-111.86003432664","Disorder","UT","2016-02-22T20:06:25.000",
"305","10400 Block STATE ST","SY20161295","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","11","2016-01-09T11:46:00.000","TRAF-REPORTABLE ACCIDENT","749476546","[RMS] TRAF-REPORTABLE ACCIDENT","40.5630588373935","{'type': 'Point', 'coordinates': [-111.894305981066, 40.5630588373935]}","-111.894305981066","Traffic","UT","2016-02-22T20:06:29.000",
"306","9000 Block SANDY PKY","SY20161301","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","12","2016-01-09T12:49:00.000","TRAF-REPORTABLE ACCIDENT","749476547","[RMS] TRAF-REPORTABLE ACCIDENT","40.5880418108344","{'type': 'Point', 'coordinates': [-111.903631519697, 40.5880418108344]}","-111.903631519697","Traffic","UT","2016-02-22T20:06:29.000",
"307","9900 Block TAMARA ST","SY20161305","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","13","2016-01-09T13:23:00.000","PUB PEACE-DISORDERLY CONDUCT","749476537","[RMS] PUB PEACE-DISORDERLY CONDUCT","40.5706271132956","{'type': 'Point', 'coordinates': [-111.853711386894, 40.5706271132956]}","-111.853711386894","Disorder","UT","2016-02-22T20:06:26.000",
"308","9100 Block QUARRY BEND DR","SY20161317","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","14","2016-01-09T14:20:00.000","LARC-SHOPLIFT","749476556","[RMS] LARC-SHOPLIFT","40.5858409080783","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109","Theft","UT","2016-02-22T20:06:24.000",
"309","11200 Block STATE ST","SY20161325","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","14","2016-01-09T14:56:00.000","LARC-SHOPLIFT","749476538","[RMS] LARC-SHOPLIFT","40.5467748015772","{'type': 'Point', 'coordinates': [-111.890469704758, 40.5467748015772]}","-111.890469704758","Theft","UT","2016-02-22T20:06:24.000",
"310","10600 Block AUTO MALL DR","SY20161334","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","15","2016-01-09T15:57:00.000","PUB ORD-FOUND PROPERTY","749476553","[RMS] PUB ORD-FOUND PROPERTY","40.5573165524339","{'type': 'Point', 'coordinates': [-111.892617344137, 40.5573165524339]}","-111.892617344137","Disorder","UT","2016-02-22T20:06:25.000",
"311","9100 Block QUARRY BEND DR","SY20161336","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","16","2016-01-09T16:23:00.000","LARC-SHOPLIFT","749476555","[RMS] LARC-SHOPLIFT","40.5858409080783","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109","Theft","UT","2016-02-22T20:06:24.000",
"312","9400 Block HIGHLAND DR","SY20161337","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","16","2016-01-09T16:33:00.000","TRAF-REPORTABLE ACCIDENT","749476548","[RMS] TRAF-REPORTABLE ACCIDENT","40.5804476460401","{'type': 'Point', 'coordinates': [-111.833386249943, 40.5804476460401]}","-111.833386249943","Traffic","UT","2016-02-22T20:06:29.000",
"313","100 Block W 9000 S","SY20161340","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","16","2016-01-09T16:46:00.000","TRAF-REPORTABLE ACCIDENT","749476543","[RMS] TRAF-REPORTABLE ACCIDENT","40.5883901508514","{'type': 'Point', 'coordinates': [-111.894020403949, 40.5883901508514]}","-111.894020403949","Traffic","UT","2016-02-22T20:06:29.000",
"314","7800 Block VIEW POINT DR","SY20161641","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","18","2016-01-09T18:00:00.000","LARC-FRM MOTOR VEH (PROWL)","749476554","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.6093495217653","{'type': 'Point', 'coordinates': [-111.860106956491, 40.6093495217653]}","-111.860106956491","Theft","UT","2016-02-22T20:06:23.000",
"315","9000 Block MONROE ST","SY20161362","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","20","2016-01-09T20:05:00.000","TRAF-REPORTABLE ACCIDENT","749476545","[RMS] TRAF-REPORTABLE ACCIDENT","40.5867400760369","{'type': 'Point', 'coordinates': [-111.894946961479, 40.5867400760369]}","-111.894946961479","Traffic","UT","2016-02-22T20:06:29.000",
"316","1 Block W 10600 S","SY20161385","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","21","2016-01-09T21:53:00.000","PRIV-TRESPASS","749476551","[RMS] PRIV-TRESPASS","40.5580852888028","{'type': 'Point', 'coordinates': [-111.890930313231, 40.5580852888028]}","-111.890930313231","Other","UT","2016-02-22T20:06:25.000",
"317","9000 Block MONROE ST","SY20161391","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","22","2016-01-09T22:36:00.000","TRAF-REPORTABLE ACCIDENT","749476544","[RMS] TRAF-REPORTABLE ACCIDENT","40.5881194161385","{'type': 'Point', 'coordinates': [-111.895350997215, 40.5881194161385]}","-111.895350997215","Traffic","UT","2016-02-22T20:06:29.000",
"318","10700 Block AUTO MALL DR","SY20161417","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","0","2016-01-10T00:43:00.000","PUB ORD-PUBLIC INTOXICATION","749476558","[RMS] PUB ORD-PUBLIC INTOXICATION","40.5565667092441","{'type': 'Point', 'coordinates': [-111.892756979281, 40.5565667092441]}","-111.892756979281","Disorder","UT","2016-02-22T20:06:25.000",
"319","2200 Block DEBEERS DR","SY20161482","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","10","2016-01-10T10:45:00.000","BURG-FORCED ENTRY RESIDENCE","749476568","[RMS] BURG-FORCED ENTRY RESIDENCE","40.5918318806074","{'type': 'Point', 'coordinates': [-111.825196510572, 40.5918318806074]}","-111.825196510572","Breaking & Entering","UT","2016-02-22T20:06:20.000",
"320","2300 Block LITTLE COTTONWOOD RD","SY20161461","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","11","2016-01-10T11:24:00.000","TRAF-REPORTABLE ACCIDENT","749476560","[RMS] TRAF-REPORTABLE ACCIDENT","40.5782762605068","{'type': 'Point', 'coordinates': [-111.821639976296, 40.5782762605068]}","-111.821639976296","Traffic","UT","2016-02-22T20:06:29.000",
"321","1300 Block E 11400 S","SY20161464","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","11","2016-01-10T11:28:00.000","TRAF-REPORTABLE ACCIDENT","749476563","[RMS] TRAF-REPORTABLE ACCIDENT","40.5441936343489","{'type': 'Point', 'coordinates': [-111.852638857766, 40.5441936343489]}","-111.852638857766","Traffic","UT","2016-02-22T20:06:29.000",
"322","10100 Block STATE ST","SY20161495","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","13","2016-01-10T13:00:00.000","FRAUD-ILLEG USE CREDIT CARDS","749476570","[RMS] FRAUD-ILLEG USE CREDIT CARDS","40.5669663456803","{'type': 'Point', 'coordinates': [-111.892240969261, 40.5669663456803]}","-111.892240969261","Theft","UT","2016-02-22T20:06:23.000",
"323","11200 Block STATE ST","SY20161476","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","13","2016-01-10T13:46:00.000","STOLEN VEH-PASSENGER VEHICLE","749476559","[RMS] STOLEN VEH-PASSENGER VEHICLE","40.54726293135","{'type': 'Point', 'coordinates': [-111.888961225044, 40.54726293135]}","-111.888961225044","Theft of Vehicle","UT","2016-02-22T20:06:28.000",
"324","1400 Block OLD MISSION RD","SY20163472","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","16","2016-01-10T16:00:00.000","BURG-FORCED ENTRY RESIDENCE","749476573","[RMS] BURG-FORCED ENTRY RESIDENCE","40.6071678246069","{'type': 'Point', 'coordinates': [-111.849039056274, 40.6071678246069]}","-111.849039056274","Breaking & Entering","UT","2016-02-22T20:06:20.000",
"325","1400 Block WATERS LN","SY20161798","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","18","2016-01-10T18:30:00.000","TRAF-HIT AND RUN","749476564","[RMS] TRAF-HIT AND RUN","40.5866372368166","{'type': 'Point', 'coordinates': [-111.848573936982, 40.5866372368166]}","-111.848573936982","Traffic","UT","2016-02-22T20:06:29.000",
"326","400 Block W 9000 S","SY20161507","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","19","2016-01-10T19:53:00.000","TRAF-REPORTABLE ACCIDENT","749476561","[RMS] TRAF-REPORTABLE ACCIDENT","40.5875057953642","{'type': 'Point', 'coordinates': [-111.903052283735, 40.5875057953642]}","-111.903052283735","Traffic","UT","2016-02-22T20:06:29.000",
"327","2000 Block CORRIE ANN CIR","SY20161527","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","22","2016-01-10T22:23:00.000","ESCAPE-WARRANTS ALL IN STATE","749476562","[RMS] ESCAPE-WARRANTS ALL IN STATE","40.597538943769","{'type': 'Point', 'coordinates': [-111.831921428509, 40.597538943769]}","-111.831921428509","Other","UT","2016-02-22T20:06:22.000",
"328","9500 Block S 700 E","SY20161535","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","23","2016-01-10T23:10:00.000","LARC-FROM BUILDING","749476572","[RMS] LARC-FROM BUILDING","40.5783870339725","{'type': 'Point', 'coordinates': [-111.868871239896, 40.5783870339725]}","-111.868871239896","Theft","UT","2016-02-22T20:06:23.000",
"329","9200 Block DURBAN RD","SY20161744","SANDY CITY",,"2016-02-09T21:25:52.000","Tuesday","11","2016-01-12T11:49:00.000","FRAUD-IDENTITY THEFT","749476625","[RMS] FRAUD-IDENTITY THEFT","40.5830310709522","{'type': 'Point', 'coordinates': [-111.80812585798, 40.5830310709522]}","-111.80812585798","Theft","UT","2016-02-22T20:06:23.000",
"330","10600 Block S 1000 E","SY20162066","SANDY CITY",,"2016-02-09T21:25:52.000","Thursday","12","2016-01-14T12:30:00.000","DRUG-FOUND/SURRENDERED","749476695","[RMS] DRUG-FOUND/SURRENDERED","40.5577372827349","{'type': 'Point', 'coordinates': [-111.863433337478, 40.5577372827349]}","-111.863433337478","Drugs","UT","2016-02-22T20:06:21.000",
"331","8100 Block COTTONWOOD HILLS CIR","SY20162170","SANDY CITY",,"2016-02-09T21:25:52.000","Friday","8","2016-01-15T08:19:00.000","THEFT-THEFT BY DECEPTION","749476712","[RMS] THEFT-THEFT BY DECEPTION","40.6039676288353","{'type': 'Point', 'coordinates': [-111.856225183775, 40.6039676288353]}","-111.856225183775","Theft","UT","2016-02-22T20:33:01.000",
"332","8800 Block MONROE ST","SY20162236","SANDY CITY",,"2016-02-09T21:25:52.000","Friday","16","2016-01-15T16:21:00.000","HEALTH-HAZARDOUS MATERIAL","749476703","[RMS] HEALTH-HAZARDOUS MATERIAL","40.5914845128959","{'type': 'Point', 'coordinates': [-111.895406514146, 40.5914845128959]}","-111.895406514146","Emergency","UT","2016-02-22T20:06:23.000",
"333","10000 Block MAJESTIC CYN RD","SY20162452","SANDY CITY",,"2016-02-09T21:25:52.000","Sunday","1","2016-01-17T01:57:00.000","ALCOHOL-PUBLIC INTOXICATION","749476771","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.5687066443175","{'type': 'Point', 'coordinates': [-111.803381947115, 40.5687066443175]}","-111.803381947115","Other","UT","2016-02-22T20:15:50.000",
"334","100 Block E 11400 S","SY20162669","SANDY CITY",,"2016-02-09T21:25:55.000","Monday","17","2016-01-18T17:15:00.000","THEFT-THEFT BY DECEPTION","749476797","[RMS] THEFT-THEFT BY DECEPTION","40.5451333343302","{'type': 'Point', 'coordinates': [-111.887150007288, 40.5451333343302]}","-111.887150007288","Theft","UT","2016-02-22T20:33:01.000",
"335","10000 Block CENTENNIAL PKY","SY20162791","SANDY CITY",,"2016-02-09T21:25:55.000","Tuesday","13","2016-01-19T13:44:00.000","DRUG-FOUND/SURRENDERED","749476813","[RMS] DRUG-FOUND/SURRENDERED","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Drugs","UT","2016-02-22T20:06:21.000",
"336","11400 Block SAGE MESA DR","SY20163054","SANDY CITY",,"2016-02-09T21:25:55.000","Thursday","0","2016-01-21T00:20:00.000","ALCOHOL-PUBLIC INTOXICATION","749476873","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.5427128252022","{'type': 'Point', 'coordinates': [-111.869973683534, 40.5427128252022]}","-111.869973683534","Other","UT","2016-02-22T20:15:50.000",
"337","9300 Block VILLAGE SHOP DR","SY20163663","SANDY CITY",,"2016-02-10T20:11:49.000","Friday","12","2016-01-22T12:00:00.000","FRAUD-IDENTITY THEFT","749557259","[RMS] FRAUD-IDENTITY THEFT","40.582019343869","{'type': 'Point', 'coordinates': [-111.860682661283, 40.582019343869]}","-111.860682661283","Theft","UT","2016-02-22T20:06:23.000",
"338","9100 Block QUARRY BEND DR","SY20164822","SANDY CITY",,"2016-02-09T21:25:55.000","Friday","17","2016-01-22T17:52:00.000","DRUG-FORGED/ALTERED PRESCRIP","749476908","[RMS] DRUG-FORGED/ALTERED PRESCRIP","40.5858409080783","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109","Drugs","UT","2016-02-22T20:06:21.000",
"339","500 Block PARKLAND DR","SY20163926","SANDY CITY",,"2016-02-10T20:11:49.000","Monday","15","2016-01-25T15:00:00.000","FRAUD-IDENTITY THEFT","749557279","[RMS] FRAUD-IDENTITY THEFT","40.591876180707","{'type': 'Point', 'coordinates': [-111.90531050525, 40.591876180707]}","-111.90531050525","Theft","UT","2016-02-25T11:30:09.000",
"340","10700 Block AUTO MALL DR","SY20163827","SANDY CITY",,"2016-02-10T20:11:49.000","Monday","17","2016-01-25T17:17:00.000","ROBBERY","749557274","[RMS] ROBBERY","40.5565667092441","{'type': 'Point', 'coordinates': [-111.892756979281, 40.5565667092441]}","-111.892756979281","Robbery","UT","2016-02-25T11:30:09.000",
"341","10400 Block SANDY OAKS DR","SY20163998","SANDY CITY",,"2016-02-09T21:25:55.000","Tuesday","15","2016-01-26T15:21:00.000","FRAUD-IDENTITY THEFT","749476998","[RMS] FRAUD-IDENTITY THEFT","40.5977979","{'type': 'Point', 'coordinates': [-111.8765961, 40.5977979]}","-111.8765961","Theft","UT","2016-02-26T11:32:37.000","84070.0"
"342","10100 Block STATE ST","SY20164165","SANDY CITY",,"2016-02-10T20:11:49.000","Wednesday","10","2016-01-27T10:55:00.000","DRUG-FOUND/SURRENDERED","749557297","[RMS] DRUG-FOUND/SURRENDERED","40.5669663456803","{'type': 'Point', 'coordinates': [-111.892240969261, 40.5669663456803]}","-111.892240969261","Drugs","UT","2016-02-27T11:31:06.000",
"343","1 Block W 10600 S","SY20164307","SANDY CITY",,"2016-02-10T20:11:52.000","Thursday","11","2016-01-28T11:20:00.000","DRUG-FOUND/SURRENDERED","749557305","[RMS] DRUG-FOUND/SURRENDERED","40.5584722807001","{'type': 'Point', 'coordinates': [-111.892588006821, 40.5584722807001]}","-111.892588006821","Drugs","UT","2016-02-27T11:31:10.000",
"344","10600 Block S 700 E","SY20164581","SANDY CITY",,"2016-02-11T14:03:24.000","Friday","22","2016-01-29T22:09:00.000","THEFT-THEFT BY DECEPTION","749615250","[RMS] THEFT-THEFT BY DECEPTION","40.5574070971541","{'type': 'Point', 'coordinates': [-111.870701155435, 40.5574070971541]}","-111.870701155435","Theft","UT","2016-02-28T11:30:07.000",
"345","1100 Block VIEW POINT DR","SY20165462","SANDY CITY",,"2016-02-14T09:04:59.000","Monday","8","2016-02-01T08:00:00.000","FRAUD-IDENTITY THEFT","749831725","[RMS] FRAUD-IDENTITY THEFT","40.6092775197687","{'type': 'Point', 'coordinates': [-111.857621515309, 40.6092775197687]}","-111.857621515309","Theft","UT","2016-03-03T11:30:10.000",
"346","900 Block E 9000 S","SY20165054","SANDY CITY",,"2016-02-09T21:25:56.000","Monday","21","2016-02-01T21:52:00.000","DRUG-FOUND/SURRENDERED","749477077","[RMS] DRUG-FOUND/SURRENDERED","40.587901547469","{'type': 'Point', 'coordinates': [-111.865178281298, 40.587901547469]}","-111.865178281298","Drugs","UT","2016-03-03T11:30:09.000",
"347","8700 Block SANDY PKY","SY20165109","SANDY CITY",,"2016-02-14T09:04:59.000","Tuesday","9","2016-02-02T09:09:00.000","FRAUD-IMPERSONATION","749831727","[RMS] FRAUD-IMPERSONATION","40.5920080088717","{'type': 'Point', 'coordinates': [-111.902898864713, 40.5920080088717]}","-111.902898864713","Theft","UT","2016-03-04T11:30:09.000",
"348","1 Block W 10600 S","SY20165321","SANDY CITY",,"2016-02-09T21:25:56.000","Wednesday","18","2016-02-03T18:12:00.000","ROBBERY","749477108","[RMS] ROBBERY","40.5581157058913","{'type': 'Point', 'coordinates': [-111.891686244344, 40.558115705891296]}","-111.891686244344","Robbery","UT","2016-03-05T11:33:10.000",
"349","9300 Block S 700 E","SY20165336","SANDY CITY",,"2016-02-14T09:04:59.000","Wednesday","20","2016-02-03T20:43:00.000","DRUG-FOUND/SURRENDERED","749831747","[RMS] DRUG-FOUND/SURRENDERED","40.582360435092","{'type': 'Point', 'coordinates': [-111.871880829521, 40.582360435092]}","-111.871880829521","Drugs","UT","2016-03-05T11:33:10.000",
"350","100 Block DRY CREEK RIDGE LN","SY20165861","SANDY CITY",,"2016-02-19T09:04:15.000","Saturday","12","2016-02-06T12:00:00.000","ASSAULT-LOSS OF CONSCIOUSNESS","750281012","[RMS] ASSAULT-LOSS OF CONSCIOUSNESS","40.5678545","{'type': 'Point', 'coordinates': [-111.8860182, 40.5678545]}","-111.8860182","Other","UT","2016-03-08T11:30:09.000","84070.0"
"351","9500 Block S 700 E","SY20165997","SANDY CITY",,"2016-02-09T21:25:56.000","Sunday","18","2016-02-07T18:50:00.000","ROBBERY","749477152","[RMS] ROBBERY","40.5778341022908","{'type': 'Point', 'coordinates': [-111.870992177818, 40.5778341022908]}","-111.870992177818","Robbery","UT","2016-03-09T11:30:09.000",
"352","10000 Block CENTENNIAL PKY","SY20166780","SANDY CITY",,"2016-02-14T09:04:59.000","Friday","11","2016-02-12T11:45:00.000","PUB PEACE-FREE TXT","749831788","[RMS] PUB PEACE-FREE TXT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Disorder","UT","2016-03-13T10:32:04.000",
"353","8900 Block COBBLEGATE DR","SY20166884","SANDY CITY",,"2016-02-18T09:04:24.000","Saturday","3","2016-02-13T03:29:00.000","ALCOHOL-PUBLIC INTOXICATION","750203014","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.5885723612284","{'type': 'Point', 'coordinates': [-111.865721940437, 40.5885723612284]}","-111.865721940437","Other","UT","2016-03-15T10:32:16.000",
"354","10100 Block STATE ST","SY20167402","SANDY CITY",,"2016-02-25T09:03:27.000","Saturday","15","2016-02-13T15:12:00.000","FRAUD-IDENTITY THEFT","750792525","[RMS] FRAUD-IDENTITY THEFT","40.5669663456803","{'type': 'Point', 'coordinates': [-111.892240969261, 40.5669663456803]}","-111.892240969261","Theft","UT","2016-03-15T10:32:31.000",
"355","8600 Block HIGHLAND DR","SY20167356","SANDY CITY",,"2016-02-25T09:03:27.000","Tuesday","10","2016-02-16T10:38:00.000","FRAUD-IDENTITY THEFT","750792538","[RMS] FRAUD-IDENTITY THEFT","40.5946135152708","{'type': 'Point', 'coordinates': [-111.830718937135, 40.5946135152708]}","-111.830718937135","Theft","UT","2016-03-18T10:33:09.000",
"356","11800 Block HIDDEN VALLEY CLUB DR","SY20167547","SANDY CITY",,"2016-02-25T09:03:27.000","Tuesday","13","2016-02-16T13:00:00.000","FRAUD-IMPERSONATION","750792547","[RMS] FRAUD-IMPERSONATION","40.5353321253702","{'type': 'Point', 'coordinates': [-111.842699576638, 40.5353321253702]}","-111.842699576638","Theft","UT","2016-03-18T10:33:14.000",
"357","1 Block E 8680 S","SY201810642","SANDY CITY",,"2018-03-09T11:30:24.000","Monday","18","2018-03-05T18:00:00.000","FRAUD-BY WIRE","836638222","[RMS] FRAUD-BY WIRE","40.59373739073717","{'type': 'Point', 'coordinates': [-111.88738996837823, 40.59373739073717]}","-111.88738996837823","Theft","UT","2018-04-04T10:30:24.000",
"358","9200 Block GREENWOOD DR","SY20167455","SANDY CITY",,"2016-02-25T09:03:27.000","Tuesday","18","2016-02-16T18:50:00.000","ROBBERY-CAR JACKING","750792546","[RMS] ROBBERY-CAR JACKING","40.583019591395","{'type': 'Point', 'coordinates': [-111.876924638561, 40.583019591395]}","-111.876924638561","Robbery","UT","2016-03-18T10:33:12.000",
"359","200 Block E 10430 S","SY20168239","SANDY CITY",,"2016-02-24T09:03:36.000","Wednesday","6","2016-02-17T06:00:00.000","FRAUD-IDENTITY THEFT","750714349","[RMS] FRAUD-IDENTITY THEFT","40.5618440235302","{'type': 'Point', 'coordinates': [-111.88317793124, 40.5618440235302]}","-111.88317793124","Theft","UT","2016-03-19T10:31:15.000",
"360","10000 Block CENTENNIAL PKY","SY20167544","SANDY CITY",,"2016-02-19T09:04:15.000","Wednesday","8","2016-02-17T08:45:00.000","PUB PEACE-FREE TXT","750281047","[RMS] PUB PEACE-FREE TXT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Disorder","UT","2016-03-19T10:30:52.000",
"361","8400 Block STATE ST","SY20167664","SANDY CITY",,"2016-02-21T09:03:58.000","Thursday","3","2016-02-18T03:50:00.000","ROBBERY","750423459","[RMS] ROBBERY","40.5974879653822","{'type': 'Point', 'coordinates': [-111.889571830103, 40.5974879653822]}","-111.889571830103","Robbery","UT","2016-03-19T10:30:54.000",
