"entity_id","id","vendor_code","posting_date","gender","amount","batch_id","last_mod_date","last_mod_user","fiscal_year","entity_trans_id","description","ref_id","type","contract_name","contract_number","org1","org2","org3","org4","org5","org6","org7","org8","org9","org10","cat1","cat2","cat3","cat4","cat5","cat6","cat7","fund1","fund2","fund3","fund4","vendor_id","hourly_rate","program1","program2","program3","program4","program5","program6","program7","function1","function2","function3","function4","function5","function6","function7","account_number","myid"
"Jefferson Academy","67634927",,"31-Mar-10",,"725.48","935","13JUL2010:23:04:00",,"2010","963","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038725",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143567",,"3-Sep-09",,"76.15","813","09JUN2010:03:11:30",,"2010","40059","Check",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1043411",,,,,,"1001311",,,,"634542","0",,,,,,,,,,,,,,,,
"Juab School District","163163805",,"29-Apr-11",,"45.72","9636","22JUN2012:23:00:07",,"2011","2011-EX-_37J0PWYMN","April Payroll",,"1",,,"1450161","1450445",,,,,,,,,"1036965","1036985",,,,,,"1001375",,,,"647223","0",,,,,,,,,,,,,,,,
"Liberty Academy","159684919",,"16-May-11",,"9.47","9326","06JUN2012:00:24:15",,"2011","6044","Sales to Students",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1044915",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Monticello Academy","70662061",,"30-Apr-10",,"117.43","1092","25AUG2010:23:00:03",,"2010","6535","General Journal",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1079119",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Monticello Academy","156986555",,"30-Jun-10",,"45.65","9071","02MAY2012:00:17:06",,"2010","7354","Social Security",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143608",,"4-Sep-09",,"5.9","813","09JUN2010:03:11:30",,"2010","40060","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1068393",,,,,,"1001311",,,,"634549","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177981123",,"1-Mar-11",,"0.37","11041","18SEP2012:23:00:06",,"2011","20213","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1073219",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154313311",,"20-Jun-11",,"2.61","8901","25APR2012:01:28:37",,"2011","10719","Medicare Expense",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066941",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177977937",,"9-Sep-10",,"43","11041","18SEP2012:23:00:06",,"2011","19238","Bill",,"1",,,"1450161","1450173",,,,,,,,,"1037021","1074039",,,,,,"1001311",,,,"640851","0",,,,,,,,,,,,,,,,
"Monticello Academy","70660623",,"31-Dec-09",,"-11524","1092","25AUG2010:23:00:03",,"2010","6033","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037837","1038915",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Lakeview Academy","156788405",,"28-Mar-12",,"-16","9017","30APR2012:23:12:32",,"2012","12652","Supplies- Classroom",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037461",,,,,,"1001311",,,,"2355871","0",,,,,,,,,,,,,,,,
"Juab School District","161175433",,"10-Feb-12",,"63","9386","13JUN2012:01:53:07",,"2012","2012-EX-_3FH0OBDOF","Service",,"1",,,"1450161","1450563",,,,,,,,,"1037021",,,,,,,"1001375",,,,"2389735","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463719217",,"18-Aug-10",,"150","34467","18FEB2016:22:20:58","import-script","2011","40408","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1533169",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"23733"
"Lakeview Academy","248434741",,"30-Jun-13",,"10.79","17633","31DEC2013:10:37:56","import-script","2013","96","Employee Benefits",,"3",,,"1450155","1450157",,,,,,,,,"1036965",,,,,,,"1002381",,,,"3419657","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463725833",,"9-Feb-11",,"198.6","34467","18FEB2016:22:37:17","import-script","2011","40583","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068449",,,,,,"1001311",,,,"634544",,,,,,,,,,,,,,,,,"27047"
"Lincoln Academy","67146300",,"1-Mar-10",,"14.82","813","09JUN2010:03:11:30",,"2010","40238","Bill",,"1",,,"1450161","1450209",,,,,,,,,"1036965","1036985",,,,,,"1001311",,,,"634639","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67635977",,"13-Jan-10",,"294","935","13JUL2010:23:04:00",,"2010","1015","Bill",,"1",,,"1450161","1450169",,,,,,,,,"1038827","1038839",,,,,,"1001311",,,,"644735","0",,,,,,,,,,,,,,,,
"Merit College Preparatory Academy","67218200",,"16-Apr-10",,"2003.43","843","15JUN2010:23:06:08",,"2010","40284","Check",,"1",,,"1452445","1452447",,,,,,,,,"1052869","1066233",,,,,,"1001311",,,,"637716","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","243051879",,"15-May-13",,"2207.26","17075","08NOV2013:17:06:17","import-script","2013","4395","Counselor",,"1",,,"1450161","1450175",,,,,,,,,"1036885","1037611",,,,,,"1001311",,,,"542116",,,,,,,,,,,,,,,,,
"Millard School District","292665347",,"30-Jun-14",,"542.4","20811","15JUL2014:18:21:29","import-script","2014","1","Payroll",,"3",,,"1450155","1450157",,,,,,,,,"1036965",,,,,,,"1001395",,,,"3405657","0",,,,,,,,,,,,,,,,
"Monticello Academy","70659970",,"17-Nov-09",,"445.16","1092","25AUG2010:23:00:03",,"2010","5661","Check",,"1",,,"1450161","1450173",,,,,,,,,"1037053","1079187",,,,,,"1001311",,,,"652247","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177974613",,"22-Apr-10",,"15","11039","17SEP2012:23:06:55",,"2010","18479","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1063035",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143728",,"11-Sep-09",,"1.33","813","09JUN2010:03:11:30",,"2010","40067","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068867",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67635561",,"15-Dec-09",,"2833.33","935","13JUL2010:23:04:00",,"2010","694","Bill",,"1",,,"1450161","1450175",,,,,,,,,"1036885","1038703",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Lincoln Academy","450780909",,"30-Jun-12",,"0.75","32843","05JAN2016:22:48:31","import-script","2012","41090","Medicare",,"1",,,"1450161","1450189",,,,,,,,,"1036965","1043411",,,,,,"1001311",,,,"634525",,,,,,,,,,,,,,,,,"60378"
"Liberty Academy","159393067",,"7-Jun-10",,"58","9320","04JUN2012:23:03:37",,"2010","4428","Water/Sewage",,"1",,,"1450161","1450351",,,,,,,,,"1037021","1042615",,,,,,"1001311",,,,"640383","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67146007",,"5-Feb-10",,"145","813","09JUN2010:03:11:30",,"2010","40214","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1057789",,,,,,"1001311",,,,"634870","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67146378",,"4-Mar-10",,"13.57","813","09JUN2010:03:11:30",,"2010","40241","Check",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1043411",,,,,,"1001311",,,,"634842","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","189087007",,"31-Aug-12",,"49.56","12291","29NOV2012:17:33:24","import-script","2013","23425","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1042735",,,,,,"1001311",,,,"640841",,,,,,,,,,,,,,,,,
"Merit College Preparatory Academy","67217386",,"30-Oct-09",,"38.91","843","15JUN2010:23:06:08",,"2010","40116","Check",,"1",,,"1450161","1450195",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"637489","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67146548",,"16-Mar-10",,"27","813","09JUN2010:03:11:30",,"2010","40253","Cash Purchase",,"1",,,"1450155","1450157",,,,,,,,,"1037263","1068789",,,,,,"1001311",,,,"634905","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143961",,"18-Sep-09",,"950.77","813","09JUN2010:03:11:30",,"2010","40074","Check",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068511",,,,,,"1001311",,,,"634711","0",,,,,,,,,,,,,,,,
"Monticello Academy","70660714",,"15-Jan-10",,"16","1092","25AUG2010:23:00:03",,"2010","5932","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1055207",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143158",,"21-Aug-09",,"80","813","09JUN2010:03:11:30",,"2010","40046","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068853",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Liberty Academy","159682389",,"30-Aug-10",,"296.25","9326","06JUN2012:00:24:15",,"2011","4700","State Retirement",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036971",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Juab School District","68281324",,"10-Sep-09",,"70.62","969","19JUL2010:23:00:03",,"2010","2010-EX-_2QS0Z6D04","supplies",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036985",,,,,,"1001375",,,,"647357","0",,,,,,,,,,,,,,,,
"Jefferson Academy","96203052",,"21-Jan-11",,"9728.75","2495","26APR2011:23:00:02",,"2011","2088","Aide",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038701",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Monticello Academy","156985367",,"16-Jun-10",,"100.02","9071","02MAY2012:00:17:06",,"2010","6714","Food",,"1",,,"1452807","1452809",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"652298","0",,,,,,,,,,,,,,,,
"Jefferson Academy","214581459",,"12-Mar-13",,"236.75","14583","22MAY2013:17:03:12","import-script","2013","6684","Food",,"1",,,"1450161","1450187",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"3029775",,,,,,,,,,,,,,,,,
"Lincoln Academy","134811005",,"30-Jun-11",,"10500","6471","30NOV2011:00:09:29",,"2011","201256","Special  Programs",,"3",,,"1450155","1450157",,,,,,,,,"1082993","1083153",,,,,,"1001311",,,,"2101325","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67145324",,"17-Dec-09",,"11.03","813","09JUN2010:03:11:30",,"2010","40164","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068557",,,,,,"1001311",,,,"634556","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154311849",,"3-Jun-11",,"8.41","8901","25APR2012:01:28:37",,"2011","10403","Medicare Expense",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066941",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154254745",,"15-Jan-10",,"7625","8891","25APR2012:01:12:30",,"2010","6020","Salaries - Directors",,"1",,,"1450161","1450175",,,,,,,,,"1036885","1066867",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143582",,"3-Sep-09",,"325.67","813","09JUN2010:03:11:30",,"2010","40059","Check",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"634542","0",,,,,,,,,,,,,,,,
"Jefferson Academy","152094145",,"3-Feb-12",,"104.88","8639","12APR2012:00:58:32",,"2012","4096","Food",,"1",,,"1450161","1450187",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"2310165","0",,,,,,,,,,,,,,,,
"Monticello Academy","70659958",,"16-Nov-09",,"55.56","1092","25AUG2010:23:00:03",,"2010","5648","Check",,"1",,,"1452807","1452809",,,,,,,,,"1037053","1079213",,,,,,"1001311",,,,"652339","0",,,,,,,,,,,,,,,,
"Mountainville Academy","212451161",,"25-Mar-13",,"50","14271","01MAY2013:19:28:53","import-script","2013","8861","HRA",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1037539",,,,,,"1001311",,,,"539121",,,,,,,,,,,,,,,,,
"Jefferson Academy","179903855",,"22-May-12",,"70","11261","29SEP2012:02:26:18",,"2012","4744","Salary Substitute",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038699",,,,,,"1001311",,,,"2699561","0",,,,,,,,,,,,,,,,
"Maria Montessori Academy","179945705",,"6-Dec-11",,"250","11281","29SEP2012:02:42:06",,"2012","2505","Supplies",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"2308737","0",,,,,,,,,,,,,,,,
"Monticello Academy","156991597",,"31-Jan-11",,"1155.08","9073","02MAY2012:00:18:09",,"2011","8426","Cafeteria",,"1",,,"1452807","1452809",,,,,,,,,"1036885","1079345",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Lakeview Academy","156787305",,"22-Mar-12",,"20","9017","30APR2012:23:12:32",,"2012","12594","Lunch Fee - Students",,"2",,,"1450155","1450157",,,,,,,,,"1038329","1296769",,,,,,"1001311",,,,"540757","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67145878",,"29-Jan-10",,"33783","813","09JUN2010:03:11:30",,"2010","40207","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1039367",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Merit College Preparatory Academy","67217600",,"30-Nov-09",,"0","843","15JUN2010:23:06:08",,"2010","40147","Check",,"1",,,"1450161","1450175",,,,,,,,,"1037263","1071443",,,,,,"1001311",,,,"637489","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67634646",,"5-May-10",,"59.5","935","13JUL2010:23:04:00",,"2010","1113","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038699",,,,,,"1001311",,,,"644709","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154257533",,"4-May-10",,"-298.59","8891","25APR2012:01:12:30",,"2010","6462","Art Extravaganza",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1066805",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67144201",,"2-Oct-09",,"53.09","813","09JUN2010:03:11:30",,"2010","40088","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068419",,,,,,"1001311",,,,"634556","0",,,,,,,,,,,,,,,,
"Jefferson Academy","152246343",,"31-Aug-11",,"85","8679","12APR2012:23:58:32",,"2012","11469","UPASS Online Testing",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1038895",,,,,,"1001311",,,,"542230","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463731849",,"30-Jun-11",,"332","34467","18FEB2016:22:52:10","import-script","2011","40724","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1069277",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"30059"
"Juab School District","68280969",,"9-Sep-09",,"99","969","19JUL2010:23:00:03",,"2010","2010-EX-_2QR0XN4EW","supplies",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1042629","1076647",,,,,"1001375",,,,"647310","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69382507",,"30-Apr-10",,"4838","1018","02AUG2010:23:04:53",,"2010","40298","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1037795",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Juab School District","84253514",,"30-Jun-10",,"140.96","2051","21JAN2011:00:00:02",,"2010","201670","Employer Paid Benefits",,"3",,,"1450155","1450157",,,,,,,,,"1036965","1036995",,,,,,"1001311",,,,"1050212","0",,,,,,,,,,,,,,,,
"Jefferson Academy","179905795",,"1-May-12",,"-0.01","11261","29SEP2012:02:26:18",,"2012","4712","Interest Expense",,"1",,,"1450161","1450169",,,,,,,,,"1038809","1038817",,,,,,"1001311",,,,"543284","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","96199170",,"1-Mar-11",,"49","2491","25APR2011:23:36:20",,"2011","1352","Software",,"1",,,"1450161","1450219",,,,,,,,,"1037053","1038499",,,,,,"1001311",,,,"644692","0",,,,,,,,,,,,,,,,
"Maria Montessori Academy","214543049",,"5-Mar-13",,"14","14555","21MAY2013:17:49:30","import-script","2013","5512","Supplies",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"3029707",,,,,,,,,,,,,,,,,
"Mountain Heights Academy","67634227",,"31-Dec-09",,"2386","934","13JUL2010:23:03:23",,"2010","348","Bill",,"1",,,"1450161","1450169",,,,,,,,,"1037021","1038853",,,,,,"1001311",,,,"542164","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67146705",,"22-Mar-10",,"329.98","813","09JUN2010:03:11:30",,"2010","40259","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068481",,,,,,"1001311",,,,"634762","0",,,,,,,,,,,,,,,,
"Liberty Academy","159388075",,"31-Mar-10",,"1666.67","9320","04JUN2012:23:03:37",,"2010","4104","Teachers",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1037609",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Jefferson Academy","152093377",,"14-Mar-12",,"55.25","8639","12APR2012:00:58:32",,"2012","4255","Salary Substitute",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038699",,,,,,"1001311",,,,"1047158","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67144633",,"1-Nov-09",,"9257.13","813","09JUN2010:03:11:30",,"2010","40118","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036985",,,,,,"1001311",,,,"634530","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177972833",,"28-May-10",,"7.52","11039","17SEP2012:23:06:55",,"2010","18733","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1073219",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Juab School District","163166077",,"16-May-11",,"8.8","9636","22JUN2012:23:00:07",,"2011","2011-EX-_37X0TMGKQ","Capacitor",,"1",,,"1450155","1450157",,,,,,,,,"1037327",,,,,,,"1001375",,,,"647505","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154306389",,"5-Apr-11",,"9.78","8901","25APR2012:01:28:37",,"2011","9506","Company Unemployment",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066949",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Maria Montessori Academy","179945473",,"8-Jun-12",,"10.72","11281","29SEP2012:02:42:06",,"2012","4038","Related Payroll Expenses",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038727",,,,,,"1001311",,,,"2308603","0",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","67299888",,"31-Mar-10",,"395","874","29JUN2010:23:01:55",,"2010","5853","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037387","1044959",,,,,,"1001311",,,,"640714","0",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","163305929",,"31-Jan-12",,"310","9694","25JUN2012:23:19:25",,"2012","11717","Debate",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1074763",,,,,,"1001311",,,,"640688","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69383107",,"2-Jun-10",,"50","1018","02AUG2010:23:04:53",,"2010","40331","Check",,"1",,,"1450161","1450209",,,,,,,,,"1037263","1053243",,,,,,"1001311",,,,"634563","0",,,,,,,,,,,,,,,,
"Juab School District","68287074",,"7-Jan-10",,"148.37","969","19JUL2010:23:00:03",,"2010","2010-EX-_2U60JJ3YZ","utilities",,"1",,,"1450161","1450563",,,,,,,,,"1037053","1042937",,,,,,"1001375",,,,"647189","0",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","98252098",,"30-Sep-10",,"150","2597","02MAY2011:23:10:27",,"2011","7773","Cross Country",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1070597",,,,,,"1001311",,,,"640688","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67146482",,"10-Mar-10",,"4.8","813","09JUN2010:03:11:30",,"2010","40247","Bill",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1042421",,,,,,"1001311",,,,"634549","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","79721557",,"11-Aug-10",,"75","1617","10NOV2010:00:02:47",,"2011","705","Computer Support",,"1",,,"1450161","1450169",,,,,,,,,"1038827","1038843",,,,,,"1001311",,,,"542167","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154255933",,"28-Feb-10",,"135.87","8891","25APR2012:01:12:30",,"2010","6116","Insurance",,"1",,,"1450161","1450219",,,,,,,,,"1036965","1053223",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Jefferson Academy","136452419",,"30-Jun-10",,"37171.7","6687","15DEC2011:00:20:23",,"2010","201001","Regular Wages",,"3",,,"1450155","1450157",,,,,,,,,"1082993","1082995",,,,,,"1001311",,,,"2118473","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69382933",,"27-May-10",,"15","1018","02AUG2010:23:04:53",,"2010","40325","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1038795",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Kane School District","82326294",,"30-Jun-10",,"34.81","1867","17DEC2010:00:03:22",,"2010","1.0704E+16","BENEFITS",,"3",,,"1450155","1450157",,,,,,,,,"1045443","1045445",,,,,,"1001395",,,,"1032312","70",,,,,,,,,,,,,,,,
"Lincoln Academy","67145610",,"8-Jan-10",,"359.88","813","09JUN2010:03:11:30",,"2010","40186","Check",,"1",,,"1450161","1450215",,,,,,,,,"1037327","1041235",,,,,,"1001311",,,,"634551","0",,,,,,,,,,,,,,,,
"Liberty Academy","159390319",,"25-Feb-10",,"78.12","9320","04JUN2012:23:03:37",,"2010","4011","Social Security",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Juab School District","68286568",,"22-Dec-09",,"550","969","19JUL2010:23:00:03",,"2010","2010-EX-_2U30TEKKM","Not Provided",,"1",,,"1450161","1450543",,,,,,,,,"1036885","1046703",,,,,,"1001375",,,,"647266","0",,,,,,,,,,,,,,,,
"Monticello Academy","156992183",,"28-Feb-11",,"2.6","9073","02MAY2012:00:18:09",,"2011","8749","SUTA & FUTA",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1079119",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143733",,"11-Sep-09",,"21","813","09JUN2010:03:11:30",,"2010","40067","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068905",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67146045",,"8-Feb-10",,"14.97","813","09JUN2010:03:11:30",,"2010","40217","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068447",,,,,,"1001311",,,,"634544","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67634957",,"30-Oct-09",,"3.63","935","13JUL2010:23:04:00",,"2010","410","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038725",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154297323",,"31-Dec-10",,"666","8901","25APR2012:01:28:37",,"2011","8189","At-Risk Student Programs",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1067063",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Monticello Academy","70661294",,"28-Feb-10",,"11.08","1092","25AUG2010:23:00:03",,"2010","6323","General Journal",,"1",,,"1450161","1450219",,,,,,,,,"1036965","1079125",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","163306799",,"29-Feb-12",,"9.92","9694","25JUN2012:23:19:25",,"2012","11769","Postage",,"1",,,"1450155","1450157",,,,,,,,,"1037631","1038519",,,,,,"1001311",,,,"951791","0",,,,,,,,,,,,,,,,
"Liberty Academy","159391487",,"25-Feb-10",,"6.7","9320","04JUN2012:23:03:37",,"2010","3957","Social Security",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Lakeview Academy","170236829",,"8-Jun-12",,"250","10389","31JUL2012:00:31:04",,"2012","13335","Other local Revenue",,"2",,,"1450155","1450157",,,,,,,,,"1038329","1046133",,,,,,"1001311",,,,"540757","0",,,,,,,,,,,,,,,,
"Logan School District","124718833",,"30-Jun-11",,"1072.98","5309","29SEP2011:23:56:32",,"2011","1.05002E+16","BENEFITS",,"3",,,"1465267","1465269",,,,,,,,,"1045443","1045445",,,,,,"1005393",,,,"1928183","184.38",,,,,,,,,,,,,,,,
"Juab School District","161158593",,"26-Jul-11",,"600","9386","13JUN2012:01:53:07",,"2012","2012-EX-_39W0HQYOO","July Extra",,"1",,,"1450161","1450551",,,,,,,,,"1036965","1036985",,,,,,"1001375",,,,"2389749","0",,,,,,,,,,,,,,,,
"Monticello Academy","156993829",,"30-Apr-11",,"17097","9073","02MAY2012:00:18:09",,"2011","9271","Teachers",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1037609",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Logan School District","124718289",,"30-Jun-11",,"6750","5309","29SEP2011:23:56:32",,"2011","1.01122E+16","INST. ASSISTANT",,"3",,,"1450155","1450157",,,,,,,,,"1036885","1082383",,,,,,"1002345",,,,"1928087","0",,,,,,,,,,,,,,,,
