"city","country","county","countyfips","id","latitude","lines","longitude","max_infer","max_volt","min_infer","min_volt","naics_code","naics_desc","name","objectid","source","sourcedate","state","status","type","val_date","val_method","zip","point"
"MAGNA","USA","SALT LAKE","49035","209606","40.7694107350001","3","-112.136195753","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP209606","57856","IMAGERY","2019-04-30T00:00:00.000Z","UT","IN SERVICE","TAP","2019-04-30T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.13619575299998 40.769410735000065)"
"NOT AVAILABLE","USA","GARFIELD","49017","207947","37.657039658","1","-111.740481724","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN207901","56206","IMAGERY","2018-01-18T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2018-01-18T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-111.74048172399996 37.65703965800003)"
"FLOWELL","USA","MILLARD","49027","208944","38.978978021","1","-112.411126336","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN208848","57199","IMAGERY","2018-04-12T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2018-04-12T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.41112633599995 38.978978021000046)"
"MARRIOTT-SLATERVILLE","USA","WEBER","49057","206697","41.2444902020001","3","-112.009329306","Y","69","Y","46","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP206697","54960","IMAGERY","2016-11-28T00:00:00.000Z","UT","IN SERVICE","TAP","2016-11-28T00:00:00.000Z","IMAGERY","84404","POINT (-112.00932930600001 41.24449020200006)"
"NOT AVAILABLE","USA","TOOELE","49045","206165","40.6455858530001","3","-112.355522338","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP206165","54445","IMAGERY","2015-09-14T00:00:00.000Z","UT","IN SERVICE","TAP","2015-09-14T00:00:00.000Z","IMAGERY","84074","POINT (-112.35552233799996 40.64558585300005)"
"NOT AVAILABLE","USA","SALT LAKE","49035","208049","40.664430409","3","-112.084902042","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP208003","56308","IMAGERY","2018-02-27T00:00:00.000Z","UT","IN SERVICE","TAP","2018-02-27T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.08490204199995 40.66443040900004)"
"NOT AVAILABLE","USA","IRON","49021","206783","37.669623045","2","-113.530445766","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP206783","55046","IMAGERY","2017-02-27T00:00:00.000Z","UT","IN SERVICE","TAP","2017-02-27T00:00:00.000Z","IMAGERY","84756","POINT (-113.53044576599996 37.66962304500004)"
"NOT AVAILABLE","USA","BEAVER","49001","207454","38.259888049","2","-112.520157485","Y","138","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN207443","55715","IMAGERY","2017-08-30T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2017-08-30T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.52015748499996 38.25988804900003)"
"NOT AVAILABLE","USA","TOOELE","49045","202986","40.671664241","2","-112.546684128","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN202986","51327","https://www.openstreetmap.org/","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY/OTHER","84029","POINT (-112.546684128 40.67166424100004)"
"NOT AVAILABLE","USA","GARFIELD","49017","207463","37.8254554740001","2","-112.44953919","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN207451","55724","IMAGERY","2017-09-12T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2017-09-12T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.44953918999994 37.825455474000066)"
"WEST JORDAN","USA","SALT LAKE","49035","201676","40.588136831","2","-111.967744975","N","46","N","46","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","WELBY","50059","Company Map","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY/OTHER","84088","POINT (-111.96774497499997 40.58813683100004)"
"ROCKVILLE","USA","WASHINGTON","49053","206628","37.16951851","1","-113.060926457","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP206628","54892","IMAGERY","2016-09-26T00:00:00.000Z","UT","IN SERVICE","TAP","2016-09-26T00:00:00.000Z","IMAGERY","84763","POINT (-113.060926457 37.169518510000046)"
"NOT AVAILABLE","USA","SALT LAKE","49035","208025","40.5625700370001","2","-112.104581746","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN207979","56284","IMAGERY","2018-02-23T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2018-02-23T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.10458174599995 40.56257003700006)"
"NOT AVAILABLE","USA","SALT LAKE","49035","207986","40.5979695240001","3","-111.960699495","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP207940","56245","IMAGERY","2018-02-13T00:00:00.000Z","UT","IN SERVICE","TAP","2018-02-13T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-111.96069949499997 40.59796952400005)"
"NOT AVAILABLE","USA","SALT LAKE","49035","208003","40.555762837","3","-112.092290677","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP207957","56262","IMAGERY","2018-02-14T00:00:00.000Z","UT","IN SERVICE","TAP","2018-02-14T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.092290677 40.555762837000024)"
"NOT AVAILABLE","USA","RICH","49033","207238","41.9469852","1","-111.406483658","Y","138","Y","138","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN207243","55499","IMAGERY","2017-10-03T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2017-10-03T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-111.40648365799996 41.94698520000003)"
"WEST HAVEN","USA","WEBER","49057","209681","41.1897710700001","2","-112.057498879","Y","138","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP209681","57931","IMAGERY","2019-04-30T00:00:00.000Z","UT","IN SERVICE","TAP","2019-04-30T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.05749887899998 41.189771070000056)"
"BEAR RIVER CITY","USA","BOX ELDER","49003","209712","41.603463237","3","-112.160547077","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN209712","57962","IMAGERY and FAA data","2019-01-31T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2019-01-31T00:00:00.000Z","IMAGERY/OTHER","NOT AVAILABLE","POINT (-112.16054707699999 41.60346323700002)"
"NOT AVAILABLE","USA","SUMMIT","49043","204604","41.065969667","1","-111.046896859","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP204604","52917","IMAGERY","2015-09-30T00:00:00.000Z","UT","IN SERVICE","TAP","2015-09-30T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-111.04689685899996 41.06596966700004)"
"SALT LAKE CITY","USA","SALT LAKE","49035","206703","40.8094996090001","3","-111.936452355","Y","138","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP206703","54966","IMAGERY","2016-12-02T00:00:00.000Z","UT","IN SERVICE","TAP","2016-12-02T00:00:00.000Z","IMAGERY","84116","POINT (-111.93645235499997 40.80949960900004)"
"GRANTSVILLE","USA","TOOELE","49045","206150","40.6009522030001","3","-112.477583548","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP206150","54431","IMAGERY","2015-09-14T00:00:00.000Z","UT","IN SERVICE","TAP","2015-09-14T00:00:00.000Z","IMAGERY","84029","POINT (-112.477583548 40.60095220300007)"
"WASHINGTON","USA","WASHINGTON","49053","201437","37.1293100450001","1","-113.505332963","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","FRANKLIN H STAHELI","49822","IMAGERY","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY","84780","POINT (-113.50533296299994 37.129310045000075)"
"NOT AVAILABLE","USA","UINTAH","49047","202506","40.174470786","2","-109.30873128","Y","138","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN202506","50858","https://www.openstreetmap.org/","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY/OTHER","NOT AVAILABLE","POINT (-109.30873127999995 40.17447078600002)"
"WEST JORDAN","USA","SALT LAKE","49035","205247","40.615083935","3","-111.921910862","N","138","N","138","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP205247","53552","IMAGERY","2015-06-29T00:00:00.000Z","UT","IN SERVICE","TAP","2015-06-29T00:00:00.000Z","IMAGERY","84084","POINT (-111.92191086199995 40.61508393500003)"
"SPANISH FORK","USA","UTAH","49049","205504","40.121147615","3","-111.659933115","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP205504","53797","IMAGERY","2015-08-29T00:00:00.000Z","UT","IN SERVICE","TAP","2015-08-29T00:00:00.000Z","IMAGERY","84660","POINT (-111.65993311499994 40.12114761500004)"
"NOT AVAILABLE","USA","SAN JUAN","49037","205443","38.164162929","1","-109.277892391","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN205443","53738","IMAGERY","2015-08-26T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2015-08-26T00:00:00.000Z","IMAGERY","84530","POINT (-109.27789239099997 38.164162929000035)"
"NOT AVAILABLE","USA","SALT LAKE","49035","206158","40.64722851","3","-112.098466903","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP206158","54439","IMAGERY","2015-09-14T00:00:00.000Z","UT","IN SERVICE","TAP","2015-09-14T00:00:00.000Z","IMAGERY","84044","POINT (-112.09846690299997 40.64722851000005)"
"NOT AVAILABLE","USA","DUCHESNE","49013","202521","40.197906926","1","-110.56765955","Y","138","Y","138","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN202521","50872","https://www.openstreetmap.org/","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","UNVERIFIED","84021","POINT (-110.56765954999997 40.19790692600003)"
"NOT AVAILABLE","USA","SAN JUAN","49037","205442","38.160351667","3","-109.277632236","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP205442","53737","IMAGERY","2015-08-26T00:00:00.000Z","UT","IN SERVICE","TAP","2015-08-26T00:00:00.000Z","IMAGERY","84530","POINT (-109.27763223599999 38.160351667000036)"
"EPHRAIM","USA","SANPETE","49039","206541","39.3483754370001","2","-111.581254004","Y","69","Y","34.5","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN206541","54809","IMAGERY","2017-05-31T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2017-05-31T00:00:00.000Z","IMAGERY","84627","POINT (-111.58125400399996 39.348375437000065)"
"WEST VALLEY CITY","USA","SALT LAKE","49035","205277","40.682014386","3","-111.958251567","N","46","N","46","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP205277","53579","IMAGERY","2015-06-29T00:00:00.000Z","UT","IN SERVICE","TAP","2015-06-29T00:00:00.000Z","IMAGERY","84119","POINT (-111.95825156699999 40.682014386000056)"
"SALT LAKE CITY","USA","SALT LAKE","49035","201709","40.7662605800001","2","-111.860111757","N","46","N","46","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","NORTHEAST","50092","Company Map","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY/OTHER","84102","POINT (-111.86011175699997 40.76626058000006)"
"NOT AVAILABLE","USA","SALT LAKE","49035","201529","40.7223617450001","4","-112.202079692","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN201529","49913","Company Map","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY/OTHER","84044","POINT (-112.20207969199998 40.72236174500004)"
"NOT AVAILABLE","USA","FRANKLIN","16041","208066","42.0354439820001","3","-111.896329887","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP208019","56325","IMAGERY","2018-03-09T00:00:00.000Z","UT","IN SERVICE","TAP","2018-03-09T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-111.89632988699998 42.035443982000054)"
"NOT AVAILABLE","USA","UTAH","49049","207444","40.07747813","3","-111.686426889","Y","115","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP207434","55705","IMAGERY","2017-06-29T00:00:00.000Z","UT","IN SERVICE","TAP","2017-06-29T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-111.68642688899996 40.077478130000024)"
"NOT AVAILABLE","USA","CARBON","49007","207439","39.4771530830001","3","-110.999968705","Y","115","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN207430","55700","IMAGERY","2017-06-26T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2017-06-26T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-110.99996870499994 39.47715308300007)"
"DUCK CREEK","USA","KANE","49025","201829","37.5185935000001","1","-112.6659796","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","DUCK CREEK","50205","IMAGERY","2019-03-27T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2019-03-27T00:00:00.000Z","UNVERIFIED","84762","POINT (-112.66597959999996 37.51859350000007)"
"PROVO","USA","UTAH","49049","205499","40.215563569","3","-111.636038445","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP205499","53792","IMAGERY","2015-08-29T00:00:00.000Z","UT","IN SERVICE","TAP","2015-08-29T00:00:00.000Z","IMAGERY","84606","POINT (-111.63603844499994 40.21556356900003)"
"NOT AVAILABLE","USA","UINTAH","49047","203134","40.2708398670001","1","-109.855828275","Y","138","Y","138","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","COVE","51474","IMAGERY","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY/OTHER","84026","POINT (-109.85582827499996 40.27083986700006)"
"NOT AVAILABLE","USA","WASHINGTON","49053","208086","37.013345907","3","-113.611335903","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN208038","56344","IMAGERY","2018-03-21T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2018-03-21T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-113.61133590299994 37.01334590700004)"
"NOT AVAILABLE","USA","SEVIER","49041","207494","38.9203701710001","1","-111.923124508","Y","138","Y","138","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN207478","55755","IMAGERY","2017-12-04T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2017-12-04T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-111.92312450799994 38.92037017100005)"
"SALT LAKE CITY","USA","SALT LAKE","49035","201894","40.767821289","0","-111.934499893","NOT AVAILABLE","-999999","NOT AVAILABLE","-999999","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN201894","50267","https://www.openstreetmap.org/","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","UNVERIFIED","84116","POINT (-111.93449989299995 40.76782128900003)"
"NOT AVAILABLE","USA","SAN JUAN","49037","205444","38.1619884720001","1","-109.276140684","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN205444","53739","IMAGERY","2015-08-26T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2015-08-26T00:00:00.000Z","IMAGERY","84530","POINT (-109.27614068399998 38.161988472000075)"
"NOT AVAILABLE","USA","UTAH","49049","205491","40.1960639590001","3","-111.635548006","Y","115","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN205491","53784","IMAGERY","2015-08-29T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2015-08-29T00:00:00.000Z","IMAGERY","84606","POINT (-111.63554800599996 40.196063959000064)"
"HURRICANE","USA","WASHINGTON","49053","201525","37.1855654060001","0","-113.359515467","NOT AVAILABLE","-999999","NOT AVAILABLE","-999999","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN201525","49909","IMAGERY","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY","84737","POINT (-113.35951546699994 37.185565406000094)"
"SUNNYSIDE","USA","CARBON","49007","206320","39.546511364","2","-110.391629169","Y","138","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN206320","54592","IMAGERY","2017-05-31T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2017-05-31T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-110.39162916899994 39.54651136400002)"
"EUREKA","USA","JUAB","49023","209516","39.951558198","1","-112.113416262","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN209516","57770","IMAGERY and FAA data","2018-12-13T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2018-12-13T00:00:00.000Z","IMAGERY/OTHER","NOT AVAILABLE","POINT (-112.11341626199999 39.951558198000036)"
"DRAPER","USA","SALT LAKE","49035","205262","40.5274399750001","3","-111.90571019","N","46","N","46","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP205262","53567","IMAGERY","2015-06-29T00:00:00.000Z","UT","IN SERVICE","TAP","2015-06-29T00:00:00.000Z","IMAGERY","84020","POINT (-111.90571018999997 40.52743997500004)"
"SALT LAKE CITY","USA","SALT LAKE","49035","205225","40.751690673","1","-111.908230821","N","46","N","46","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN205225","53531","IMAGERY","2015-06-29T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2015-06-29T00:00:00.000Z","IMAGERY","84101","POINT (-111.90823082099996 40.751690673000034)"
"BOULDER","USA","GARFIELD","49017","201505","37.985999598","1","-111.438758805","Y","46","Y","46","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN201505","49889","IMAGERY","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY","84716","POINT (-111.43875880499996 37.98599959800004)"
"BLUEBELL","USA","DUCHESNE","49013","208955","40.3319391540001","3","-110.114936977","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP208859","57210","IMAGERY","2018-04-16T00:00:00.000Z","UT","IN SERVICE","TAP","2018-04-16T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-110.11493697699994 40.33193915400005)"
"NOT AVAILABLE","USA","BOX ELDER","49003","201090","41.966030242","1","-112.94432759","Y","138","Y","138","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","CURLEW","49491","http://bpagis.maps.arcgis.com/home/index.html","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY/OTHER","84336","POINT (-112.94432758999994 41.966030242000045)"
"NOT AVAILABLE","USA","CACHE","49005","208073","41.63408781","2","-111.813369236","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN208026","56332","IMAGERY","2018-03-12T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2018-03-12T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-111.81336923599996 41.63408781000003)"
"BLUFFDALE","USA","UTAH","49049","201759","40.441229111","1","-111.921474299","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","JORDAN NARROWS","50141","Company Map","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY/OTHER","NOT AVAILABLE","POINT (-111.92147429899995 40.44122911100005)"
"NOT AVAILABLE","USA","JUAB","49023","201614","39.807847865","8","-111.830281319","N","138","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","NEBO","49997","IMAGERY","2014-12-05T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2014-12-05T00:00:00.000Z","IMAGERY/OTHER","84645","POINT (-111.830281319 39.80784786500004)"
"NOT AVAILABLE","USA","IRON","49021","206640","37.7070446650001","1","-113.698222066","Y","115","Y","115","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","UNKNOWN206640","54904","IMAGERY","2016-10-10T00:00:00.000Z","UT","IN SERVICE","SUBSTATION","2016-10-10T00:00:00.000Z","IMAGERY","84714","POINT (-113.69822206599997 37.70704466500008)"
"NOT AVAILABLE","USA","SALT LAKE","49035","208026","40.505411613","3","-112.136155253","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP207980","56285","IMAGERY","2018-02-23T00:00:00.000Z","UT","IN SERVICE","TAP","2018-02-23T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.136155253 40.505411613000035)"
"NOT AVAILABLE","USA","PIUTE","49031","207978","38.379742245","3","-112.249129427","Y","69","Y","69","221121","ELECTRIC BULK POWER TRANSMISSION AND CONTROL","TAP207932","56237","IMAGERY","2018-02-09T00:00:00.000Z","UT","IN SERVICE","TAP","2018-02-09T00:00:00.000Z","IMAGERY","NOT AVAILABLE","POINT (-112.24912942699996 38.37974224500004)"
