"licensenumber","licensetype","businessname","expirationstatus","expirationdate","location","lat_long","naicscode","naicsdesc","hyperlink","location_1"
"RNT2012-04308","Rental Dwelling",,"Active","2018-01-31T00:00:00.000","8734 S CENTER St
Salt Lake City, UT 84070
(40.592962, -111.885872)","(40.592962, -111.885872)","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00978&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04322","Rental Dwelling",,"Active","2017-12-31T00:00:00.000","5218 S SHERBOURNE Dr
Salt Lake City, UT 90056
(33.994397, -118.374026)","(33.994397, -118.374026)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00981&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04351","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","51 E 400 South
Salt Lake City, UT 84111
(40.768104, -111.879638)","(40.768104, -111.879638)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00983&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04353","Rental Dwelling",,"Active","2016-10-31T00:00:00.000","2263 HIGH MOUNTAIN Dr
Salt Lake City, UT 84092
(40.543217, -111.825951)","(40.543217, -111.825951)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00984&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04355","Rental Dwelling",,"Active","2017-07-31T00:00:00.000",,,"53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00985&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04357","Rental Dwelling",,"Active","2018-02-28T00:00:00.000","4597 E LINKS
Salt Lake City, UT 80122
(39.574621, -104.934578)","(39.574621, -104.934578)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00987&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04358","Rental Dwelling",,"Active","2018-09-30T00:00:00.000",,,"53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00988&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04359","Rental Dwelling",,"Active","2018-01-31T00:00:00.000","10351 CALLA LILY Way
Salt Lake City, UT 84092
(40.563391, -111.8474)","2
(40.563391, -111.8474)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00989&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04360","Rental Dwelling",,"Active","2017-06-30T00:00:00.000",,,"53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00990&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04362","Rental Dwelling",,"Active","2018-01-31T00:00:00.000","12511 COBALT Crt
Salt Lake City, UT 92392
(34.477849, -117.373128)","(34.477849, -117.373128)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00992&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04364","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","7575 LAKE MARY Dr
Salt Lake City, UT 84121
(40.613468, -111.808278)","(40.613468, -111.808278)","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00993&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04365","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","2278 LOGAN Ave
Salt Lake City, UT 84108
(40.734856, -111.825578)","(40.734856, -111.825578)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00994&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04366","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","746 S 900 E
Salt Lake City, UT 84102
(40.753132, -111.865325)","(40.753132, -111.865325)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00995&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04367","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","9692 S PENDLETON
Salt Lake City, UT 84095
","alt Lake City, UT 84095
","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00996&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04368","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","4205 W 4950 South
Salt Lake City, UT 84315
(41.173453, -112.082002)","(41.173453, -112.082002)","53111","SINGLE UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00997&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04370","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","1066 E 600 South
Salt Lake City, UT 84102
","alt Lake City, UT 84102
","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00998&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04371","Rental Dwelling",,"Active","2017-10-31T00:00:00.000","1764 HERBERT Ave
Salt Lake City, UT 84108
(40.746043, -111.840352)","(40.746043, -111.840352)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00999&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04372","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","5378 S 1410 East
Salt Lake City, UT 84117
(40.653499, -111.851354)","(40.653499, -111.851354)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01000&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04388","Rental Dwelling",,"Active","2018-08-31T00:00:00.000","9830 S 3100 E
Salt Lake City, UT 84092
(40.572565, -111.80558)","
(40.572565, -111.80558)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01003&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04391","Rental Dwelling",,"Active","2018-03-31T00:00:00.000","1433 E EMERSON Ave
Salt Lake City, UT 84105
","alt Lake City, UT 84105
","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01004&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04392","Rental Dwelling",,"Active","2018-08-31T00:00:00.000","6178 S HOLLADAY Blvd
Salt Lake City, UT 84121
(40.638843, -111.811901)","(40.638843, -111.811901)","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01005&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04398","Rental Dwelling",,"Active","2017-10-31T00:00:00.000","3556 S EASTWOOD Dr
Salt Lake City, UT 84109
(40.694097, -111.788483)","(40.694097, -111.788483)","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01006&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04399","Rental Dwelling",,"Pending","2015-09-30T00:00:00.000","3007 S 2515 W
Salt Lake City, UT 84119
(40.705663, -111.954467)","(40.705663, -111.954467)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01007&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04400","Rental Dwelling",,"Active","2018-07-31T00:00:00.000","7583 WINDY RIDGE Rd
Salt Lake City, UT 92126
(32.928687, -117.159434)","(32.928687, -117.159434)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01008&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04401","Rental Dwelling",,"Active","2018-07-31T00:00:00.000","1273 W 12400 S
Salt Lake City, UT 84065
(40.525932, -111.928353)","(40.525932, -111.928353)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01009&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04407","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","145 E COATSVILLE Ave
Salt Lake City, UT 84115-1924
(40.731478, -111.886713)","(40.731478, -111.886713)","53111","MULTI UNIT & SINGLE FAMILY UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01010&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04434","Rental Dwelling",,"Active","2017-05-31T00:00:00.000","123 2ND Ave
Salt Lake City, UT 84103
(40.77171, -111.886336)","
(40.77171, -111.886336)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01011&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04435","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","2763 S STATE St
Salt Lake City, UT 84115
(40.711173, -111.888179)","(40.711173, -111.888179)","53111","MULTI UNITS RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01012&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04437","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","755 E NORTHCREST Dr
Salt Lake City, UT 84103
(40.78572, -111.866983)","
(40.78572, -111.866983)","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01013&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04442","Rental Dwelling",,"Active","2017-09-30T00:00:00.000","173 E HARVEST BERRY PL
Salt Lake City, UT 84020
(40.540376, -111.885479)","(40.540376, -111.885479)","53111","MULTI UNITS RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01015&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04444","Rental Dwelling",,"Active","2016-08-31T00:00:00.000",,,"53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01017&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04445","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","9731 ROYAL PALM Blvd
Salt Lake City, UT 92841
(33.79438, -117.963322)","
(33.79438, -117.963322)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01018&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04446","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","1588 ZENITH Ave
Salt Lake City, UT 84106
(40.707782, -111.845567)","(40.707782, -111.845567)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01019&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04447","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","1885 E 900 S
Salt Lake City, UT 84108
(40.749783, -111.836769)","(40.749783, -111.836769)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01020&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04448","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","256 E 100 S
Salt Lake City, UT 84111
(40.767189, -111.883761)","(40.767189, -111.883761)","53111","MULTI UNITS RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01021&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04450","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","11308 S MARIPOSA Way
Salt Lake City, UT 84094
(40.545094, -111.861566)","(40.545094, -111.861566)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01022&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04451","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","960 LEGRAND St
Salt Lake City, UT 84108
(40.748334, -111.838659)","(40.748334, -111.838659)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01023&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04453","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","2556 S ELIZABETH St
Salt Lake City, UT 84106
(40.7163, -111.858226)","6
(40.7163, -111.858226)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01025&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04454","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","812 N CLIFFE Dr
Salt Lake City, UT 84103
","alt Lake City, UT 84103
","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01026&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04455","Rental Dwelling",,"Pending","2015-07-31T00:00:00.000","2095 E CRYSTAL Ave
Salt Lake City, UT 84109-1746
","ake City, UT 84109-1746
","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01027&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04456","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","919 E 500 South
Salt Lake City, UT 84102
(40.758487, -111.864589)","(40.758487, -111.864589)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01028&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04457","Rental Dwelling",,"Active","2017-09-30T00:00:00.000","3424 S MEDFORD Dr
Salt Lake City, UT 84010
(40.852369, -111.876381)","(40.852369, -111.876381)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01029&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04458","Rental Dwelling",,"Active","2018-06-30T00:00:00.000","5623 E 2000 N
Salt Lake City, UT 84066
","alt Lake City, UT 84066
","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01030&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04459","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","1351 AMESBURY Cir
Salt Lake City, UT 84121
(40.639626, -111.853202)","(40.639626, -111.853202)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01031&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04460","Rental Dwelling",,"Active","2018-05-31T00:00:00.000","2401 S LAFAYETTE St
Salt Lake City, UT 80210
(39.673095, -104.971102)","(39.673095, -104.971102)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01032&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04461","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","2983 MORGAN Dr
Salt Lake City, UT 84124
(40.683128, -111.808303)","(40.683128, -111.808303)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01033&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04463","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","461 2ND Ave
Salt Lake City, UT 84103
(40.771704, -111.875559)","(40.771704, -111.875559)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01034&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04465","Rental Dwelling",,"Active","2016-07-31T00:00:00.000","244 E TRUMAN Ave
Salt Lake City, UT 84115
(40.720235, -111.884001)","(40.720235, -111.884001)","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01035&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04466","Rental Dwelling",,"Active","2018-08-31T00:00:00.000","1969 SOUTHBRIDGE Way
Salt Lake City, UT 84093
(40.58551, -111.835378)","
(40.58551, -111.835378)","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01036&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04468","Rental Dwelling",,"Active","2017-04-30T00:00:00.000","730 MAGNOLIA Ave
Salt Lake City, UT 91106
(34.133246, -118.144317)","(34.133246, -118.144317)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01037&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04469","Rental Dwelling",,"Active","2017-05-31T00:00:00.000","588 5TH Ave
Salt Lake City, UT 84103
(40.775091, -111.871856)","(40.775091, -111.871856)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01038&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04471","Rental Dwelling",,"Active","2016-10-31T00:00:00.000","12829 BERKHAMSTED St
Salt Lake City, UT 90703
(33.858059, -118.05834)","
(33.858059, -118.05834)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01040&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04472","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","1328 2ND Ave
Salt Lake City, UT 84103
(40.771894, -111.850058)","(40.771894, -111.850058)","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01041&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04479","Rental Dwelling",,"Active","2017-05-31T00:00:00.000","3581 E WARR Rd
Salt Lake City, UT 84109
(40.707223, -111.793921)","(40.707223, -111.793921)","53111","MULTI UNITS RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01044&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04483","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","1581 E 1000 South
Salt Lake City, UT 84010
(40.735106, -111.862467)","(40.735106, -111.862467)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01046&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04486","Rental Dwelling",,"Active","2017-05-31T00:00:00.000","3044 E 3135 S
Salt Lake City, UT 84109
(40.702826, -111.806838)","(40.702826, -111.806838)","53111","MULTI UNITS RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01048&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04493","Rental Dwelling",,"Active","2017-05-31T00:00:00.000","52 S 350 East
Salt Lake City, UT 84054
","alt Lake City, UT 84054
","53111","MULTI UNITS RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01049&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04494","Rental Dwelling",,"Active","2017-07-31T00:00:00.000",,,"53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01050&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04495","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","587 E SOUTHFORK Dr
Salt Lake City, UT 84020
(40.496283, -111.873803)","(40.496283, -111.873803)","53111","SINGLE UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01051&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-04497","Rental Dwelling",,"Active","2017-05-31T00:00:00.000","123 E 2MD Ave
Salt Lake City, UT 84103
","alt Lake City, UT 84103
","53111","MULTI UNITS RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=01052&agencyCode=SLCREF&IsToShowInspection=yes",
