"idhighwayl","route","direction","poletype","lightprese","sideofroad","image","date","elevation","latitude","longitude","geolocation"
"5491-5635","Culotta Ave","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141G0RT2H00/000000004066/000000084067.jpg","20140116","54.15900000000001","30.45900599","-91.06907788","(30.45900599, -91.06907788)"
"5491-19459","Parkforest Dr","5","Concrete","Unknown","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AP0WTZV00/000000000065/000001072074.jpg","20131025","33.175","30.39493434","-91.04516552","(30.39493434, -91.04516552)"
"5491-4754","Campanile Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137916EJL00/000000000183/000000160119.jpg","20130709","22.627","30.31741504","-91.11297097000001","(30.31741504, -91.11297097)"
"5491-17370","North Blvd","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD0VT7500/000000000239/000000880137.jpg","20131113","62.375","30.44730856","-91.17648783999999","(30.44730856, -91.17648784)"
"5491-3825","Country Club Dr","5","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD0XT7H00/000000000075/000000136167.jpg","20131213","57.90900000000001","30.4389649","-91.14209878","(30.4389649, -91.14209878)"
"5491-22074","S River Oaks Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BK17TEN00/000000000109/000000732145.jpg","20131120","58.89700000000001","30.44932796","-91.07977516","(30.44932796, -91.07977516)"
"5491-15764","Millstone Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137L1CEUC00/000000000135/000000128009.jpg","20130721","38.136","30.39332762","-91.14352898999999","(30.39332762, -91.14352899)"
"5491-10953","Hill Pointe Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13790QEYY00/000000004033/000000156141.jpg","20130709","21.433","30.34259188","-91.10835161999999","(30.34259188, -91.10835162)"
"5491-4645","Chairman Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ13TGG00/000000000148/000000344174.jpg","20131026","34.369","30.379821","-91.01482753000001","(30.379821, -91.01482753)"
"5491-9139","Goodwood Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD18TYI00/000000000040/000000544266.jpg","20131113","54.75","30.44256639","-91.10075094","(30.44256639, -91.10075094)"
"5491-15164","Myrtle Grove Dr","6","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13891EE4700/000000004023/000000440106.jpg","20130809","37.65","30.39042279","-91.09742965","(30.39042279, -91.09742965)"
"5491-12602","Kaitlyn Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AK12TEX00/000000000035/000000180251.jpg","20131020","32.247","30.35291408","-90.99525242999999","(30.35291408, -90.99525243)"
"5491-4837","Corsica Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13891DEJ400/000000000052/000000220080.jpg","20130809","33.93","30.3932961","-91.10258601","(30.3932961, -91.10258601)"
"5491-13351","Landwood Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CG0PTQZ00/000000000036/000000620230.jpg","20131216","56.52200000000001","30.46158842","-91.10488723","(30.46158842, -91.10488723)"
"5491-16325","Maxine Dr","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138A1AE5U00/000000000027/000000416024.jpg","20130810","38.71","30.3791202","-91.12570842","(30.3791202, -91.12570842)"
"5491-5551","Continental Dr","6","Concrete","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13810UEUG00/000000000117/000000164064.jpg","20130801","37.601","30.42221538","-91.13652458","(30.42221538, -91.13652458)"
"5491-1641","Bricksome Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AN0UTSF00/000000000102/000000084201.jpg","20131023","46.459","30.42537792","-91.04813243","(30.42537792, -91.04813243)"
"5491-19841","Parkside Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AO16T8G00/000000000080/000000316084.jpg","20131024","47.444","30.40716428","-91.04997115000001","(30.40716428, -91.04997115)"
"5491-8161","Feather Nest Ln","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B50TTNY00/000000000049/000000096079.jpg","20131105","39.76","30.39196802","-90.97685399999999","(30.39196802, -90.97685399999999)"
"5491-28526","Winterwood Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B50RTQ000/000000000010/000000088013.jpg","20131105","41.666","30.39410133","-90.98029905","(30.39410133, -90.98029905)"
"5491-13757","Lonita St","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C10OTZ200/000000000066/000000316012.jpg","20131201","52.722","30.44626345","-91.07344336","(30.44626345, -91.07344336)"
"5491-15748","Muir St","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AV0ZTD400/000000004012/000000052086.jpg","20131031","43.20800000000001","30.39075258","-90.99898276","(30.39075258, -90.99898276)"
"5491-12066","Ingleside Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD16TAF00/000000000155/000000292118.jpg","20131213","64.12300000000001","30.43365082","-91.14506135000001","(30.43365082, -91.14506135)"
"5491-26228","Towering Oaks Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13990YFG100/000000000139/000000164035.jpg","20130909","57.99500000000001","30.36534357","-91.08799972","(30.36534357, -91.08799972)"
"5491-21676","Shadow Oak Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138S14FWY00/000000000132/000000224236.jpg","20130828","41.538","30.35368763","-91.06118352","(30.35368763, -91.06118352)"
"5491-8245","Elysiam Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13950TFBJ00/000000000060/000000104220.jpg","20130905","54.045","30.381269","-91.10921917","(30.381269, -91.10921917)"
"5491-11736","Highland Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137815EER00/000004000020/000005140369.jpg","20130708","47.552","30.37978038","-91.14110113","(30.37978038, -91.14110113)"
"5491-4145","College Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC11TY100/000000000003/000001596078.jpg","20131212","50.862","30.43622393","-91.13231334","(30.43622393, -91.13231334)"
"5491-17443","N Jefferson Place Cir","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC0PT5C00/000000000061/000000372107.jpg","20131212","37.247","30.41993749","-91.10601126","(30.41993749, -91.10601126)"
"5491-25918","Tara Blvd","6","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CF0PTVT00/000000000050/000000524255.jpg","20131215","47.096","30.43649557","-91.09355101","(30.43649557, -91.09355101)"
"5491-21626","Seven Pines Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AR0XT6U00/000000000034/000000428132.jpg","20131027","41.656","30.39505344","-91.01573001","(30.39505344, -91.01573001)"
"5491-11878","Government St","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C70NTNY00/000000000025/000000584288.jpg","20131207","55.554","30.4450599","-91.12127313000001","(30.4450599, -91.12127313)"
"5491-12785","Industriplex Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139H0SFDU00/000000000101/000000112113.jpg","20130917","28.851","30.3841232","-91.04337801","(30.3841232, -91.04337801)"
"5491-28434","Westwood Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139C16F2B00/000000000012/000000168148.jpg","20130912","40.98","30.39500108","-91.07103651","(30.39500108, -91.07103651)"
"5491-8117","Ferndale Ave","5","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13820UESP00/000000000036/000000368121.jpg","20130802","37.45","30.42244675","-91.15824759","(30.42244675, -91.15824759)"
"5491-13841","Lake Calais Ct","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138V0UFMG00/000000004052/000000068025.jpg","20130831","33.146","30.38978043","-91.11565996","(30.38978043, -91.11565996)"
"5491-5700","Canebrake Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B517TM600/000000000093/000000068112.jpg","20131105","47.913","30.41156841","-90.99255939","(30.41156841, -90.99255939)"
"5491-20256","River Meadow Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137C0ZEQW00/000000000006/000000428089.jpg","20130712","25.8","30.38921363","-91.20165689","(30.38921363, -91.20165689)"
"5491-23888","S Columbine St","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13830XEUB00/000000000161/000000516019.jpg","20130803","36.053","30.40405175","-91.13369056000001","(30.40405175, -91.13369056)"
"5491-9463","Georgetown Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13810YEK900/000000000055/000000268043.jpg","20130801","34.996","30.41488996","-91.12555682","(30.41488996, -91.12555682)"
"5491-875","Aly","5","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138210E3R00/000000000006/000000092121.jpg","20130802","36.686","30.41268288","-91.16206514","(30.41268288, -91.16206514)"
"5491-25335","Thayer Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138V11F3B00/000000000130/000000200123.jpg","20130831","37.539","30.38611042","-91.10632921","(30.38611042, -91.10632921)"
"5491-27086","Woodland Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD0XTKZ00/000000000183/000000180113.jpg","20131213","60.82","30.43033473","-91.14090220999999","(30.43033473, -91.14090221)"
"5491-27176","White Shadows Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AR0STCE00/000000000181/000000180178.jpg","20131027","43.707","30.41742804","-90.98859590000001","(30.41742804, -90.9885959)"
"5491-6337","Drusilla Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139A19FB600/000000000020/000000420159.jpg","20130910","51.728","30.4122761","-91.09220069","(30.4122761, -91.09220069)"
"5491-1882","Buttercup Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137T0UEIO00/000000000103/000000344096.jpg","20130729","19.767","30.38258787","-91.07341332999999","(30.38258787, -91.07341333)"
"5491-9536","George Cain Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AF0RT8Q00/000000000243/000000216141.jpg","20131015","36.151","30.37920627","-91.04438333","(30.37920627, -91.04438333)"
"5491-22103","S Sherwood Forest Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139F18FLU00/000000000120/000001352266.jpg","20130915","57.368","30.42181221","-91.05153338","(30.42181221, -91.05153338)"
"5491-12664","Jasmine Blvd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C512TVR00/000000000084/000000100136.jpg","20131205","59.66800000000001","30.44900056","-91.15007366","(30.44900056, -91.15007366)"
"5491-25948","Tradition Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13791DE6P00/000000000155/000000328062.jpg","20130709","23.159","30.32149467","-91.11329772000001","(30.32149467, -91.11329772)"
"5491-19875","Pennhill Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13AF15T7520/000000000043/000000296149.jpg","20131015","32.214","30.38355355","-91.02960593","(30.38355355, -91.02960593)"
"5491-15479","Millburn Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS0STZZ00/000000000038/000000308009.jpg","20131128","44.908","30.44784167","-91.05539731","(30.44784167, -91.05539731)"
"5491-21373","Stanford Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K1GET600/000000000015/000000664032.jpg","20130720","29.645","30.40884378","-91.16286477","(30.40884378, -91.16286477)"
"5491-7369","Fernbrook Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139D18FXX00/000000000063/000000372061.jpg","20130913","36.932","30.39365221","-91.06487835999999","(30.39365221, -91.06487836)"
"5491-14524","Magnolia Wood Ave","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138A1CEKS00/000000000046/000000864055.jpg","20130810","38.274","30.38138048","-91.12077014000001","(30.38138048, -91.12077014)"
"5491-1486","Briarwood Pl","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AH0PT7Y00/000000000296/000000128013.jpg","20131017","69.31","30.37483739","-91.03366726","(30.37483739, -91.03366726)"
"5491-16207","Magnolia Wood Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138A1CEU400/000000000011/000000796025.jpg","20130810","37.69","30.37859796","-91.12265682","(30.37859796, -91.12265682)"
"5491-20906","Richards Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13CC0UTSG20/000000000016/000000668108.jpg","20131212","41.151","30.42099221","-91.10689601","(30.42099221, -91.10689601)"
"5491-26998","Woodstock Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC0UTJ800/000000000068/000000212023.jpg","20131212","52.52200000000001","30.42863768","-91.11547504000001","(30.42863768, -91.11547504)"
"5491-26318","Tipperary Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N1BEY600/000000000061/000000108178.jpg","20130723","36.771","30.38309067","-91.13216851","(30.38309067, -91.13216851)"
"5491-22797","Sweetbriar St","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137M0OE9A00/000000004072/000000316088.jpg","20130722","43.041","30.41045621","-91.14431558","(30.41045621, -91.14431558)"
"5491-14162","Live Oak Blvd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C512TVP00/000000000094/000000128169.jpg","20131205","60.295","30.44946194","-91.14886791000001","(30.44946194, -91.14886791)"
"5491-15879","Meadowbrook Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137T11EA400/000000000012/000000120108.jpg","20130729","27.575","30.36923881","-91.06907141000001","(30.36923881, -91.06907141)"
"5491-27282","Willow Grove Blvd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139517FHZ00/000000000028/000000092041.jpg","20130905","51.899","30.3743093","-91.08723891","(30.3743093, -91.08723891)"
"5491-14035","Lindale Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C115TP300/000000000043/000000140076.jpg","20131201","52.476","30.43927253","-91.08426014","(30.43927253, -91.08426014)"
"5491-22296","Stonewall Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B317T0500/000000000062/000000384236.jpg","20131103","44.406","30.3991924","-90.99500655999999","(30.3991924, -90.99500656)"
"5491-14372","Lake Lingham Cir","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13AU11TAE20/000000000048/000000088098.jpg","20131030","42.037","30.41596229","-91.04453338","(30.41596229, -91.04453338)"
"5491-14319","Lac D'or Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137919EW000/000000000022/000000084036.jpg","20130709","30.104","30.31589367","-91.11540785","(30.31589367, -91.11540785)"
"5491-6086","Duncan Kenner Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E0SE0P00/000000000191/000000204092.jpg","20130714","26.384","30.38380522","-91.19265163","(30.38380522, -91.19265163)"
"5491-9755","Hope Estate Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E10ECM00/000000000061/000000344167.jpg","20130714","27.745","30.37869311","-91.20462599","(30.37869311, -91.20462599)"
"5491-2756","Brookhaven Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K14EMK00/000000000080/000000128022.jpg","20130720","35.37300000000001","30.39879981","-91.16173866","(30.39879981, -91.16173866)"
"5491-25310","Twelve Oaks Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E0YE4W00/000000000006/000000932082.jpg","20130714","30.754","30.37658551","-91.19484914","(30.37658551, -91.19484914)"
"5491-179","Antioch Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AN10TJ400/000000000027/000001392221.jpg","20131023","29.337","30.38804749","-91.00727707","(30.38804749, -91.00727707)"
"5491-17087","N Oak Hills Pkwy","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138U14FRD00/000000000117/000000324116.jpg","20130830","44.284","30.36798248","-91.09750476000001","(30.36798248, -91.09750476)"
"5491-22135","S Sherwood Forest Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139F18FLU00/000002000233/000002832133.jpg","20130915","44.789","30.40044851","-91.05300394","(30.40044851, -91.05300394)"
"5491-6138","Dvwy","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AT0UTE300/000000000088/000000128037.jpg","20131029","41.689","30.41034176","-91.02524396","(30.41034176, -91.02524396)"
"5491-4498","Chalmette Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ForwardRight/138C15EI120/000000000048/000000108001.jpg","20130812","31.213","30.36511281","-91.06082265000001","(30.36511281, -91.06082265)"
